,NL_NO_2,NO_2_NL,GB_NO_2,NO_2_GB,NO_2_DE_LU,DE_LU_NO_2,NO_2_DK_1,DK_1_NO_2,NO_2_NO_1,NO_1_NO_2,NO_2_NO_5,NO_5_NO_2,NO_2_DE_LU_net_export,NO_2_DK_1_net_export,NO_2_NL_net_export,NO_2_NO_1_net_export,NO_2_NO_5_net_export,NO_2_GB_net_export,Net Export
2026-02-02 00:00:00+00:00,0.0,0.0,0.0,1449.0,0.0,700.0,0.0,813.5,1988.55,0.0,0.0,0.0,-700.0,-813.5,0.0,1988.55,0.0,1449.0,1924.05
2026-02-02 01:00:00+00:00,95.77499999999999,0.0,0.0,1449.0,0.0,1212.25,0.0,825.0,2481.525,0.0,0.0,0.0,-1212.25,-825.0,-95.77499999999999,2481.525,0.0,1449.0,1797.5
2026-02-02 02:00:00+00:00,271.3,0.0,0.0,1196.9,0.0,1399.0,0.0,802.75,2839.75,0.0,0.0,0.0,-1399.0,-802.75,-271.3,2839.75,0.0,1196.9,1563.6
2026-02-02 03:00:00+00:00,162.45,0.0,0.0,781.5,0.0,1399.0,0.0,825.0,3149.1,0.0,0.0,0.0,-1399.0,-825.0,-162.45,3149.1,0.0,781.5,1544.15
2026-02-02 04:00:00+00:00,0.075,0.0,0.0,316.5,0.0,1242.75,0.0,825.0,3358.65,0.0,0.0,0.0,-1242.75,-825.0,-0.075,3358.65,0.0,316.5,1607.3250000000003
2026-02-02 05:00:00+00:00,0.0,17.425,0.0,288.5,126.0,293.5,0.0,487.5,2881.425,0.0,0.0,0.0,-167.5,-487.5,17.425,2881.425,0.0,288.5,2532.3500000000004
2026-02-02 06:00:00+00:00,0.0,107.9,0.0,0.0,786.5,0.0,96.25,0.0,2693.0,0.0,0.0,0.0,786.5,96.25,107.9,2693.0,0.0,0.0,3683.65
2026-02-02 07:00:00+00:00,0.0,640.0,0.0,0.0,820.0,0.0,100.75,0.0,2280.75,0.0,0.0,0.0,820.0,100.75,640.0,2280.75,0.0,0.0,3841.5
2026-02-02 08:00:00+00:00,0.0,613.7,0.0,465.0,759.75,0.0,0.0,29.25,1711.1,0.0,0.0,0.0,759.75,-29.25,613.7,1711.1,0.0,465.0,3520.3
2026-02-02 09:00:00+00:00,0.0,333.325,0.0,930.0,5.5,0.0,0.0,56.25,2254.35,0.0,0.0,0.0,5.5,-56.25,333.325,2254.35,0.0,930.0,3466.9249999999997
2026-02-02 10:00:00+00:00,0.0,0.0,0.0,847.9,0.0,40.0,0.0,552.75,2960.425,0.0,0.0,0.0,-40.0,-552.75,0.0,2960.425,0.0,847.9,3215.5750000000003
2026-02-02 11:00:00+00:00,0.0,156.575,0.0,1055.6,0.0,380.25,0.0,693.0,3057.625,0.0,0.0,0.0,-380.25,-693.0,156.575,3057.625,0.0,1055.6,3196.5499999999997
2026-02-02 12:00:00+00:00,0.0,339.5,0.0,930.0,0.0,1137.75,0.0,756.25,3173.625,0.0,0.0,0.0,-1137.75,-756.25,339.5,3173.625,0.0,930.0,2549.125
2026-02-02 13:00:00+00:00,0.0,0.0,0.0,465.0,0.0,550.5,0.0,813.5,3198.275,0.0,0.0,0.0,-550.5,-813.5,0.0,3198.275,0.0,465.0,2299.275
2026-02-02 14:00:00+00:00,0.0,96.5,0.0,0.0,0.0,178.0,0.0,562.75,3162.2,0.0,0.0,0.0,-178.0,-562.75,96.5,3162.2,0.0,0.0,2517.95
2026-02-02 15:00:00+00:00,0.0,104.95,0.0,0.0,0.0,34.25,0.0,214.0,3146.275,0.0,0.0,0.0,-34.25,-214.0,104.95,3146.275,0.0,0.0,3002.975
2026-02-02 16:00:00+00:00,0.0,366.67499999999995,0.0,0.0,67.75,0.0,0.0,38.0,2728.725,0.0,0.0,0.0,67.75,-38.0,366.67499999999995,2728.725,0.0,0.0,3125.1499999999996
2026-02-02 17:00:00+00:00,0.0,420.75,0.0,304.2,25.5,0.0,0.0,0.0,2582.3,0.0,0.0,0.0,25.5,0.0,420.75,2582.3,0.0,304.2,3332.75
2026-02-02 18:00:00+00:00,403.75,0.0,0.0,275.6,0.0,34.25,0.0,138.75,3162.575,0.0,0.0,0.0,-34.25,-138.75,-403.75,3162.575,0.0,275.6,2861.4249999999997
2026-02-02 19:00:00+00:00,71.125,0.0,0.0,313.3,0.0,538.75,0.0,523.5,3023.575,0.0,0.0,0.0,-538.75,-523.5,-71.125,3023.575,0.0,313.3,2203.5
2026-02-02 20:00:00+00:00,233.70000000000002,0.0,0.0,703.2,0.0,471.75,0.0,825.0,2873.5,0.0,0.0,0.0,-471.75,-825.0,-233.70000000000002,2873.5,0.0,703.2,2046.25
2026-02-02 21:00:00+00:00,640.0,0.0,0.0,465.0,0.0,258.25,0.0,825.0,2910.475,0.0,0.0,0.0,-258.25,-825.0,-640.0,2910.475,0.0,465.0,1652.225
2026-02-02 22:00:00+00:00,640.0,0.0,0.0,0.0,0.0,235.25,0.0,581.5,2698.05,0.0,0.0,0.0,-235.25,-581.5,-640.0,2698.05,0.0,0.0,1241.3000000000002
2026-02-02 23:00:00+00:00,640.0,0.0,465.0,0.0,0.0,982.5,0.0,280.0,3365.425,0.0,0.0,0.0,-982.5,-280.0,-640.0,3365.425,0.0,-465.0,997.9250000000002
2026-02-03 00:00:00+00:00,640.0,0.0,930.0,0.0,0.0,806.0,0.0,468.0,3414.525,0.0,0.0,0.0,-806.0,-468.0,-640.0,3414.525,0.0,-930.0,570.5250000000001
2026-02-03 01:00:00+00:00,639.725,0.0,1393.9,0.0,0.0,438.25,0.0,745.5,3444.725,0.0,0.0,0.0,-438.25,-745.5,-639.725,3444.725,0.0,-1393.9,227.3499999999999
2026-02-03 02:00:00+00:00,640.0,0.0,1449.0,0.0,0.0,876.25,0.0,428.0,3507.4,0.0,0.0,0.0,-876.25,-428.0,-640.0,3507.4,0.0,-1449.0,114.15000000000009
2026-02-03 03:00:00+00:00,640.0,0.0,1449.0,0.0,0.0,1190.75,0.0,169.25,3521.475,0.0,0.0,0.0,-1190.75,-169.25,-640.0,3521.475,0.0,-1449.0,72.47499999999991
2026-02-03 04:00:00+00:00,640.0,0.0,1449.0,0.0,0.0,806.5,0.0,548.75,3483.8,0.0,0.0,0.0,-806.5,-548.75,-640.0,3483.8,0.0,-1449.0,39.55000000000018
2026-02-03 05:00:00+00:00,481.75,0.0,1011.7,0.0,0.0,673.0,0.0,593.0,3326.0,0.0,0.0,0.0,-673.0,-593.0,-481.75,3326.0,0.0,-1011.7,566.55
2026-02-03 06:00:00+00:00,0.0,0.0,546.7,0.0,0.0,845.25,0.0,336.0,2976.475,0.0,0.0,0.0,-845.25,-336.0,0.0,2976.475,0.0,-546.7,1248.5249999999999
2026-02-03 07:00:00+00:00,0.0,0.0,227.1,0.0,0.0,157.75,0.0,3.75,2879.975,0.0,0.0,0.0,-157.75,-3.75,0.0,2879.975,0.0,-227.1,2491.375
2026-02-03 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,582.5,85.0,0.0,3060.775,0.0,0.0,0.0,-582.5,85.0,0.0,3060.775,0.0,0.0,2563.275
2026-02-03 09:00:00+00:00,377.8,0.0,0.0,0.0,0.0,1223.5,82.0,0.0,3145.35,0.0,0.0,0.0,-1223.5,82.0,-377.8,3145.35,0.0,0.0,1626.05
2026-02-03 10:00:00+00:00,640.0,0.0,0.0,0.0,0.0,1399.0,66.0,0.0,3243.475,0.0,0.0,0.0,-1399.0,66.0,-640.0,3243.475,0.0,0.0,1270.475
2026-02-03 11:00:00+00:00,640.0,0.0,0.0,99.5,0.0,1399.0,0.0,156.5,3198.0,0.0,0.0,0.0,-1399.0,-156.5,-640.0,3198.0,0.0,99.5,1102.0
2026-02-03 12:00:00+00:00,640.0,0.0,0.0,239.9,0.0,1399.0,0.0,130.75,3168.325,0.0,0.0,0.0,-1399.0,-130.75,-640.0,3168.325,0.0,239.9,1238.475
2026-02-03 13:00:00+00:00,640.0,0.0,0.0,399.4,0.0,1399.0,0.0,128.0,3224.075,0.0,0.0,0.0,-1399.0,-128.0,-640.0,3224.075,0.0,399.4,1456.475
2026-02-03 14:00:00+00:00,602.35,0.0,0.0,242.9,0.0,934.25,0.0,105.5,3212.775,0.0,0.0,0.0,-934.25,-105.5,-602.35,3212.775,0.0,242.9,1813.5750000000003
2026-02-03 15:00:00+00:00,353.45,0.0,0.0,621.7,0.0,410.25,0.0,220.75,3147.025,0.0,0.0,0.0,-410.25,-220.75,-353.45,3147.025,0.0,621.7,2784.2749999999996
2026-02-03 16:00:00+00:00,196.8,0.0,0.0,892.3,0.0,0.0,0.0,65.75,2973.675,0.0,0.0,0.0,0.0,-65.75,-196.8,2973.675,0.0,892.3,3603.425
2026-02-03 17:00:00+00:00,0.0,138.05,0.0,1357.3,9.0,0.0,0.0,0.0,2218.95,0.0,0.0,0.0,9.0,0.0,138.05,2218.95,0.0,1357.3,3723.3
2026-02-03 18:00:00+00:00,0.0,77.25,0.0,1449.0,376.75,0.0,0.0,48.75,1985.85,0.0,0.0,0.0,376.75,-48.75,77.25,1985.85,0.0,1449.0,3840.1
2026-02-03 19:00:00+00:00,0.0,0.0,0.0,1427.1,0.0,0.0,0.0,565.0,2807.45,0.0,0.0,0.0,0.0,-565.0,0.0,2807.45,0.0,1427.1,3669.5499999999997
2026-02-03 20:00:00+00:00,104.27499999999999,0.0,0.0,962.1,0.0,295.75,0.0,733.25,2786.8,0.0,0.0,0.0,-295.75,-733.25,-104.27499999999999,2786.8,0.0,962.1,2615.625
2026-02-03 21:00:00+00:00,9.975,0.0,0.0,585.8,0.0,775.25,0.0,825.0,2863.5,0.0,0.0,0.0,-775.25,-825.0,-9.975,2863.5,0.0,585.8,1839.075
2026-02-03 22:00:00+00:00,95.57499999999999,0.0,0.0,190.2,0.0,1139.0,0.0,806.75,3127.225,0.0,0.0,0.0,-1139.0,-806.75,-95.57499999999999,3127.225,0.0,190.2,1276.1
2026-02-03 23:00:00+00:00,606.725,0.0,274.8,0.0,0.0,364.5,0.0,636.5,3217.625,0.0,0.0,0.0,-364.5,-636.5,-606.725,3217.625,0.0,-274.8,1335.1000000000001
2026-02-04 00:00:00+00:00,412.05,0.0,636.4,0.0,0.0,0.0,0.0,880.25,3084.95,0.0,0.0,0.0,0.0,-880.25,-412.05,3084.95,0.0,-636.4,1156.25
2026-02-04 01:00:00+00:00,410.075,0.0,717.5,0.0,0.0,0.0,0.0,629.0,2985.25,0.0,0.0,0.0,0.0,-629.0,-410.075,2985.25,0.0,-717.5,1228.675
2026-02-04 02:00:00+00:00,500.65,0.0,887.7,0.0,0.0,0.0,0.0,465.0,3008.675,0.0,0.0,0.0,0.0,-465.0,-500.65,3008.675,0.0,-887.7,1155.325
2026-02-04 03:00:00+00:00,313.55,0.0,1222.2,0.0,0.0,0.0,0.0,352.75,2980.025,0.0,0.0,0.0,0.0,-352.75,-313.55,2980.025,0.0,-1222.2,1091.5250000000003
2026-02-04 04:00:00+00:00,0.0,0.0,1449.0,0.0,15.25,0.0,0.0,592.0,3206.75,0.0,0.0,0.0,15.25,-592.0,0.0,3206.75,0.0,-1449.0,1181.0
2026-02-04 05:00:00+00:00,0.0,5.5,1129.8,0.0,648.75,0.0,0.0,537.0,3292.525,0.0,0.0,0.0,648.75,-537.0,5.5,3292.525,0.0,-1129.8,2279.9750000000004
2026-02-04 06:00:00+00:00,0.0,562.75,1284.7,0.0,820.0,0.0,0.0,374.5,3131.125,0.0,0.0,0.0,820.0,-374.5,562.75,3131.125,0.0,-1284.7,2854.675
2026-02-04 07:00:00+00:00,0.0,599.25,877.8,0.0,820.0,0.0,0.0,196.25,3070.375,0.0,0.0,0.0,820.0,-196.25,599.25,3070.375,0.0,-877.8,3415.575
2026-02-04 08:00:00+00:00,0.0,391.75,412.8,0.0,186.25,0.0,0.0,13.75,3110.375,0.0,0.0,0.0,186.25,-13.75,391.75,3110.375,0.0,-412.8,3261.825
2026-02-04 09:00:00+00:00,0.0,0.0,0.0,52.2,145.5,91.0,0.0,57.0,3177.15,0.0,0.0,0.0,54.5,-57.0,0.0,3177.15,0.0,52.2,3226.85
2026-02-04 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,744.0,0.0,248.75,3268.275,0.0,0.0,0.0,-744.0,-248.75,0.0,3268.275,0.0,0.0,2275.525
2026-02-04 11:00:00+00:00,160.0,0.0,0.0,0.0,0.0,1127.25,0.0,642.5,3016.275,0.0,0.0,0.0,-1127.25,-642.5,-160.0,3016.275,0.0,0.0,1086.525
2026-02-04 12:00:00+00:00,408.25,0.0,0.0,0.0,0.0,836.25,0.0,692.0,2947.35,0.0,0.0,0.0,-836.25,-692.0,-408.25,2947.35,0.0,0.0,1010.8499999999999
2026-02-04 13:00:00+00:00,537.85,0.0,0.0,0.0,0.0,253.25,0.0,314.75,2816.05,0.0,0.0,0.0,-253.25,-314.75,-537.85,2816.05,0.0,0.0,1710.2000000000003
2026-02-04 14:00:00+00:00,217.85000000000002,0.0,398.1,0.0,188.5,0.0,20.5,0.0,2803.525,0.0,0.0,0.0,188.5,20.5,-217.85000000000002,2803.525,0.0,-398.1,2396.5750000000003
2026-02-04 15:00:00+00:00,0.0,248.25,635.8,0.0,771.25,0.0,41.75,0.0,3015.825,0.0,0.0,0.0,771.25,41.75,248.25,3015.825,0.0,-635.8,3441.2749999999996
2026-02-04 16:00:00+00:00,0.0,562.75,779.1,0.0,989.0,0.0,0.0,23.25,2959.225,0.0,0.0,0.0,989.0,-23.25,562.75,2959.225,0.0,-779.1,3708.6250000000005
2026-02-04 17:00:00+00:00,0.0,153.675,314.1,0.0,1354.5,0.0,0.0,265.25,2578.475,0.0,0.0,0.0,1354.5,-265.25,153.675,2578.475,0.0,-314.1,3507.2999999999997
2026-02-04 18:00:00+00:00,112.15,0.0,0.0,0.0,293.0,34.25,0.0,237.25,2888.675,0.0,0.0,0.0,258.75,-237.25,-112.15,2888.675,0.0,0.0,2798.025
2026-02-04 19:00:00+00:00,640.0,0.0,0.0,0.0,0.0,214.75,0.0,676.5,3079.75,0.0,0.0,0.0,-214.75,-676.5,-640.0,3079.75,0.0,0.0,1548.5
2026-02-04 20:00:00+00:00,553.6,0.0,0.0,0.0,0.0,118.75,0.0,1100.5,3060.8,0.0,0.0,0.0,-118.75,-1100.5,-553.6,3060.8,0.0,0.0,1287.9500000000003
2026-02-04 21:00:00+00:00,452.65,0.0,215.2,0.0,0.0,227.25,0.0,1253.0,3141.75,0.0,0.0,0.0,-227.25,-1253.0,-452.65,3141.75,0.0,-215.2,993.6499999999999
2026-02-04 22:00:00+00:00,488.4,0.0,680.2,0.0,0.0,599.5,0.0,1140.75,3136.725,0.0,0.0,0.0,-599.5,-1140.75,-488.4,3136.725,0.0,-680.2,227.87499999999977
2026-02-04 23:00:00+00:00,604.325,0.0,706.8,0.0,0.0,502.75,0.0,585.5,2859.375,0.0,0.0,0.0,-502.75,-585.5,-604.325,2859.375,0.0,-706.8,460.0
2026-02-05 00:00:00+00:00,640.0,0.0,968.9,0.0,0.0,536.25,0.0,567.5,3022.375,0.0,0.0,0.0,-536.25,-567.5,-640.0,3022.375,0.0,-968.9,309.725
2026-02-05 01:00:00+00:00,640.0,0.0,1316.3,0.0,0.0,672.25,0.0,284.0,3202.225,0.0,0.0,0.0,-672.25,-284.0,-640.0,3202.225,0.0,-1316.3,289.67499999999995
2026-02-05 02:00:00+00:00,640.0,0.0,1449.0,0.0,0.0,606.75,0.0,99.5,3103.025,0.0,0.0,0.0,-606.75,-99.5,-640.0,3103.025,0.0,-1449.0,307.7750000000001
2026-02-05 03:00:00+00:00,640.0,0.0,1449.0,0.0,0.0,823.5,282.25,0.0,3043.55,0.0,0.0,0.0,-823.5,282.25,-640.0,3043.55,0.0,-1449.0,413.3000000000002
2026-02-05 04:00:00+00:00,640.0,0.0,1449.0,0.0,0.0,767.0,235.75,0.0,3314.1,0.0,0.0,0.0,-767.0,235.75,-640.0,3314.1,0.0,-1449.0,693.8499999999999
2026-02-05 05:00:00+00:00,640.0,0.0,1449.0,0.0,383.25,90.25,143.0,0.0,3296.35,0.0,0.0,0.0,293.0,143.0,-640.0,3296.35,0.0,-1449.0,1643.35
2026-02-05 06:00:00+00:00,209.025,0.0,1449.0,0.0,885.75,0.0,0.0,126.0,3130.025,0.0,0.0,0.0,885.75,-126.0,-209.025,3130.025,0.0,-1449.0,2231.75
2026-02-05 07:00:00+00:00,0.0,203.925,1449.0,0.0,980.0,0.0,0.0,31.0,3066.0,0.0,0.0,0.0,980.0,-31.0,203.925,3066.0,0.0,-1449.0,2769.925
2026-02-05 08:00:00+00:00,0.0,68.94999999999999,1449.0,0.0,980.0,0.0,0.0,5.25,3075.45,0.0,0.0,0.0,980.0,-5.25,68.94999999999999,3075.45,0.0,-1449.0,2670.1499999999996
2026-02-05 09:00:00+00:00,446.775,0.0,1078.4,0.0,973.5,0.0,129.25,0.0,3087.75,0.0,0.0,0.0,973.5,129.25,-446.775,3087.75,0.0,-1078.4,2665.325
2026-02-05 10:00:00+00:00,620.725,0.0,954.2,0.0,999.0,0.0,0.0,96.75,3088.025,0.0,0.0,0.0,999.0,-96.75,-620.725,3088.025,0.0,-954.2,2415.3500000000004
2026-02-05 11:00:00+00:00,632.725,0.0,569.1,0.0,531.75,0.0,0.0,4.0,3114.675,0.0,0.0,0.0,531.75,-4.0,-632.725,3114.675,0.0,-569.1,2440.6000000000004
2026-02-05 12:00:00+00:00,485.975,0.0,223.4,0.0,327.5,0.0,0.0,9.75,3121.875,0.0,0.0,0.0,327.5,-9.75,-485.975,3121.875,0.0,-223.4,2730.25
2026-02-05 13:00:00+00:00,439.09999999999997,0.0,688.4,0.0,794.75,0.0,0.0,0.0,3111.35,0.0,0.0,0.0,794.75,0.0,-439.09999999999997,3111.35,0.0,-688.4,2778.6
2026-02-05 14:00:00+00:00,50.375,0.0,979.9,0.0,784.25,0.0,190.0,0.0,3068.425,0.0,0.0,0.0,784.25,190.0,-50.375,3068.425,0.0,-979.9,3012.4
2026-02-05 15:00:00+00:00,23.85,0.0,1081.2,0.0,1004.5,0.0,0.0,0.0,3021.2,0.0,0.0,0.0,1004.5,0.0,-23.85,3021.2,0.0,-1081.2,2920.6499999999996
2026-02-05 16:00:00+00:00,0.0,87.375,1262.7,0.0,999.0,0.0,68.75,0.0,2987.95,0.0,0.0,0.0,999.0,68.75,87.375,2987.95,0.0,-1262.7,2880.375
2026-02-05 17:00:00+00:00,0.0,0.0,797.7,0.0,700.5,0.0,0.0,0.0,2942.65,0.0,0.0,0.0,700.5,0.0,0.0,2942.65,0.0,-797.7,2845.45
2026-02-05 18:00:00+00:00,0.0,0.0,450.7,0.0,446.25,0.0,0.0,0.0,2952.1,0.0,0.0,0.0,446.25,0.0,0.0,2952.1,0.0,-450.7,2947.65
2026-02-05 19:00:00+00:00,0.0,0.0,442.2,0.0,538.75,0.0,0.0,0.0,3031.725,0.0,0.0,0.0,538.75,0.0,0.0,3031.725,0.0,-442.2,3128.275
2026-02-05 20:00:00+00:00,77.25,0.0,753.7,0.0,243.75,0.0,0.0,0.0,3176.125,0.0,0.0,0.0,243.75,0.0,-77.25,3176.125,0.0,-753.7,2588.925
2026-02-05 21:00:00+00:00,0.0,0.0,984.0,0.0,34.25,0.0,0.0,0.0,3141.05,0.0,0.0,0.0,34.25,0.0,0.0,3141.05,0.0,-984.0,2191.3
2026-02-05 22:00:00+00:00,248.25,0.0,1449.0,0.0,114.25,0.0,0.0,72.25,3039.7,0.0,0.0,0.0,114.25,-72.25,-248.25,3039.7,0.0,-1449.0,1384.4499999999998
2026-02-05 23:00:00+00:00,507.65,0.0,1381.5,0.0,0.0,0.0,0.0,8.0,3139.475,0.0,0.0,0.0,0.0,-8.0,-507.65,3139.475,0.0,-1381.5,1242.3249999999998
2026-02-06 00:00:00+00:00,499.225,0.0,1163.7,0.0,0.0,0.0,0.0,0.0,2899.3,0.0,0.0,0.0,0.0,0.0,-499.225,2899.3,0.0,-1163.7,1236.3750000000002
2026-02-06 01:00:00+00:00,640.0,0.0,1007.5,0.0,0.0,0.0,0.0,0.0,2864.65,0.0,0.0,0.0,0.0,0.0,-640.0,2864.65,0.0,-1007.5,1217.15
2026-02-06 02:00:00+00:00,640.0,0.0,1449.0,0.0,0.0,0.0,0.0,0.0,3306.325,0.0,0.0,0.0,0.0,0.0,-640.0,3306.325,0.0,-1449.0,1217.3249999999998
2026-02-06 03:00:00+00:00,640.0,0.0,1449.0,0.0,21.5,0.0,0.0,60.5,3239.5,0.0,0.0,0.0,21.5,-60.5,-640.0,3239.5,0.0,-1449.0,1111.5
2026-02-06 04:00:00+00:00,640.0,0.0,1449.0,0.0,341.25,0.0,0.0,0.0,3114.225,0.0,0.0,0.0,341.25,0.0,-640.0,3114.225,0.0,-1449.0,1366.475
2026-02-06 05:00:00+00:00,231.75,4.15,1449.0,0.0,1296.75,0.0,16.75,0.0,2824.025,0.0,0.0,0.0,1296.75,16.75,-227.6,2824.025,0.0,-1449.0,2460.925
2026-02-06 06:00:00+00:00,0.0,139.6,1449.0,0.0,1399.0,0.0,0.0,0.0,2939.925,0.0,0.0,0.0,1399.0,0.0,139.6,2939.925,0.0,-1449.0,3029.5249999999996
2026-02-06 07:00:00+00:00,0.0,0.0,1449.0,0.0,1288.0,0.0,0.0,0.0,3000.775,0.0,0.0,0.0,1288.0,0.0,0.0,3000.775,0.0,-1449.0,2839.7749999999996
2026-02-06 08:00:00+00:00,0.0,0.0,1449.0,0.0,1265.5,0.0,0.0,0.0,3019.575,0.0,0.0,0.0,1265.5,0.0,0.0,3019.575,0.0,-1449.0,2836.075
2026-02-06 09:00:00+00:00,0.0,0.0,1449.0,0.0,1201.0,0.0,0.0,0.0,3027.65,0.0,0.0,0.0,1201.0,0.0,0.0,3027.65,0.0,-1449.0,2779.6499999999996
2026-02-06 10:00:00+00:00,128.275,0.0,1449.0,0.0,1361.0,0.0,30.75,0.0,3006.975,0.0,0.0,0.0,1361.0,30.75,-128.275,3006.975,0.0,-1449.0,2821.45
2026-02-06 11:00:00+00:00,214.675,0.0,1416.4,0.0,1399.0,0.0,159.5,0.0,2968.625,0.0,0.0,0.0,1399.0,159.5,-214.675,2968.625,0.0,-1416.4,2896.0499999999997
2026-02-06 12:00:00+00:00,155.2,0.0,1347.1,0.0,1399.0,0.0,231.75,0.0,2868.45,0.0,0.0,0.0,1399.0,231.75,-155.2,2868.45,0.0,-1347.1,2996.9
2026-02-06 13:00:00+00:00,0.0,214.95,1449.0,0.0,1399.0,0.0,200.5,0.0,2841.775,0.0,0.0,0.0,1399.0,200.5,214.95,2841.775,0.0,-1449.0,3207.2250000000004
2026-02-06 14:00:00+00:00,0.0,536.3,1449.0,0.0,1399.0,0.0,0.0,0.0,2717.55,0.0,0.0,0.0,1399.0,0.0,536.3,2717.55,0.0,-1449.0,3203.8500000000004
2026-02-06 15:00:00+00:00,0.0,345.975,1449.0,0.0,1399.0,0.0,2.75,0.0,2817.475,0.0,0.0,0.0,1399.0,2.75,345.975,2817.475,0.0,-1449.0,3116.2
2026-02-06 16:00:00+00:00,0.0,245.55,1389.2,0.0,1399.0,0.0,55.75,0.0,2850.35,0.0,0.0,0.0,1399.0,55.75,245.55,2850.35,0.0,-1389.2,3161.45
2026-02-06 17:00:00+00:00,0.0,215.525,968.8,0.0,1355.5,0.0,7.5,0.0,2823.65,0.0,0.0,0.0,1355.5,7.5,215.525,2823.65,0.0,-968.8,3433.375
2026-02-06 18:00:00+00:00,0.0,599.625,659.4,0.0,1399.0,0.0,16.0,0.0,2648.275,0.0,0.0,0.0,1399.0,16.0,599.625,2648.275,0.0,-659.4,4003.4999999999995
2026-02-06 19:00:00+00:00,0.0,214.64999999999998,621.1,0.0,1179.5,0.0,0.0,0.0,2810.4,0.0,0.0,0.0,1179.5,0.0,214.64999999999998,2810.4,0.0,-621.1,3583.4500000000003
2026-02-06 20:00:00+00:00,0.0,0.0,583.4,0.0,784.5,0.0,60.0,0.0,2757.45,0.0,0.0,0.0,784.5,60.0,0.0,2757.45,0.0,-583.4,3018.5499999999997
2026-02-06 21:00:00+00:00,0.0,0.0,399.5,0.0,225.0,0.0,0.0,0.0,2637.325,0.0,0.0,0.0,225.0,0.0,0.0,2637.325,0.0,-399.5,2462.825
2026-02-06 22:00:00+00:00,0.0,0.0,864.5,0.0,118.0,0.0,0.0,0.0,2403.675,0.0,0.0,0.0,118.0,0.0,0.0,2403.675,0.0,-864.5,1657.1750000000002
2026-02-06 23:00:00+00:00,356.25,0.0,431.4,0.0,0.0,0.0,0.0,0.0,2458.8,0.0,0.0,0.0,0.0,0.0,-356.25,2458.8,0.0,-431.4,1671.15
2026-02-07 00:00:00+00:00,485.5,0.0,130.1,0.0,0.0,0.0,0.0,0.0,1981.875,0.0,0.0,0.0,0.0,0.0,-485.5,1981.875,0.0,-130.1,1366.275
2026-02-07 01:00:00+00:00,640.0,0.0,300.5,0.0,0.0,0.0,0.0,0.0,2056.15,0.0,0.0,0.0,0.0,0.0,-640.0,2056.15,0.0,-300.5,1115.65
2026-02-07 02:00:00+00:00,640.0,0.0,508.5,0.0,0.0,0.0,0.0,0.0,2117.075,0.0,0.0,0.0,0.0,0.0,-640.0,2117.075,0.0,-508.5,968.5749999999998
2026-02-07 03:00:00+00:00,640.0,0.0,837.6,0.0,0.0,0.0,0.0,0.0,2430.525,0.0,0.0,0.0,0.0,0.0,-640.0,2430.525,0.0,-837.6,952.9250000000001
2026-02-07 04:00:00+00:00,640.0,0.0,1119.3,0.0,0.0,0.0,0.0,0.0,2717.65,0.0,0.0,0.0,0.0,0.0,-640.0,2717.65,0.0,-1119.3,958.3500000000001
2026-02-07 05:00:00+00:00,562.75,0.0,1100.4,0.0,0.0,17.5,0.0,56.25,2754.375,0.0,0.0,0.0,-17.5,-56.25,-562.75,2754.375,0.0,-1100.4,1017.4749999999999
2026-02-07 06:00:00+00:00,47.75,0.0,635.4,0.0,529.25,0.0,0.0,0.0,2446.3,0.0,0.0,0.0,529.25,0.0,-47.75,2446.3,0.0,-635.4,2292.4
2026-02-07 07:00:00+00:00,0.0,20.2,772.3,0.0,1292.5,0.0,0.0,0.0,2615.75,0.0,0.0,0.0,1292.5,0.0,20.2,2615.75,0.0,-772.3,3156.1499999999996
2026-02-07 08:00:00+00:00,0.0,15.925,830.6,0.0,1299.25,0.0,56.25,0.0,2642.575,0.0,0.0,0.0,1299.25,56.25,15.925,2642.575,0.0,-830.6,3183.4
2026-02-07 09:00:00+00:00,391.75,0.0,401.2,0.0,436.25,0.0,323.25,0.0,2939.175,0.0,0.0,0.0,436.25,323.25,-391.75,2939.175,0.0,-401.2,2905.7250000000004
2026-02-07 10:00:00+00:00,562.75,0.0,562.4,0.0,0.0,0.0,121.25,0.0,3048.8,0.0,0.0,0.0,0.0,121.25,-562.75,3048.8,0.0,-562.4,2044.9
2026-02-07 11:00:00+00:00,640.0,0.0,551.1,0.0,0.0,0.0,0.0,0.0,2908.425,0.0,0.0,0.0,0.0,0.0,-640.0,2908.425,0.0,-551.1,1717.3250000000003
2026-02-07 12:00:00+00:00,640.0,0.0,687.8,0.0,0.0,0.0,0.0,25.75,2745.5,0.0,0.0,0.0,0.0,-25.75,-640.0,2745.5,0.0,-687.8,1391.95
2026-02-07 13:00:00+00:00,640.0,0.0,1119.1,0.0,0.0,0.0,49.0,0.0,3110.0,0.0,0.0,0.0,0.0,49.0,-640.0,3110.0,0.0,-1119.1,1399.9
2026-02-07 14:00:00+00:00,640.0,0.0,1124.1,0.0,630.0,0.0,337.5,0.0,3067.375,0.0,0.0,0.0,630.0,337.5,-640.0,3067.375,0.0,-1124.1,2270.775
