,BG_GR,GR_BG,GR_MK,GR_IT_SUD,IT_SUD_GR,MK_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export
2026-02-12 23:00:00+00:00,0.0,1035.0,412.0,500.0,0.0,0.0,1035.0,412.0,500.0,1947.0
2026-02-13 00:00:00+00:00,0.0,1267.925,412.0,500.0,0.0,0.0,1267.925,412.0,500.0,2179.925
2026-02-13 01:00:00+00:00,0.0,1373.425,413.0,500.0,0.0,0.0,1373.425,413.0,500.0,2286.425
2026-02-13 02:00:00+00:00,0.0,1383.525,413.0,500.0,0.0,0.0,1383.525,413.0,500.0,2296.525
2026-02-13 03:00:00+00:00,0.0,1419.15,413.0,500.0,0.0,0.0,1419.15,413.0,500.0,2332.15
2026-02-13 04:00:00+00:00,0.0,1433.45,412.0,500.0,0.0,0.0,1433.45,412.0,500.0,2345.45
2026-02-13 05:00:00+00:00,0.0,1377.675,429.0,483.0,0.0,0.0,1377.675,429.0,483.0,2289.675
2026-02-13 06:00:00+00:00,0.0,1496.0,450.0,500.0,0.0,0.0,1496.0,450.0,500.0,2446.0
2026-02-13 07:00:00+00:00,0.0,1422.0,450.0,500.0,0.0,0.0,1422.0,450.0,500.0,2372.0
2026-02-13 08:00:00+00:00,0.0,1328.0,450.0,188.0,0.0,0.0,1328.0,450.0,188.0,1966.0
2026-02-13 09:00:00+00:00,0.0,1349.0,450.0,0.0,386.0,0.0,1349.0,450.0,-386.0,1413.0
2026-02-13 10:00:00+00:00,0.0,1380.0,450.0,0.0,500.0,0.0,1380.0,450.0,-500.0,1330.0
2026-02-13 11:00:00+00:00,0.0,1344.0,450.0,0.0,500.0,0.0,1344.0,450.0,-500.0,1294.0
2026-02-13 12:00:00+00:00,0.0,1310.0,450.0,0.0,248.0,0.0,1310.0,450.0,-248.0,1512.0
2026-02-13 13:00:00+00:00,0.0,1397.0,450.0,240.0,0.0,0.0,1397.0,450.0,240.0,2087.0
2026-02-13 14:00:00+00:00,0.0,1462.0,450.0,500.0,0.0,0.0,1462.0,450.0,500.0,2412.0
2026-02-13 15:00:00+00:00,0.0,1515.0,450.0,500.0,0.0,0.0,1515.0,450.0,500.0,2465.0
2026-02-13 16:00:00+00:00,0.0,1487.0,450.0,500.0,0.0,0.0,1487.0,450.0,500.0,2437.0
2026-02-13 17:00:00+00:00,0.0,1495.0,450.0,293.0,0.0,0.0,1495.0,450.0,293.0,2238.0
2026-02-13 18:00:00+00:00,0.0,1515.0,450.0,341.0,0.0,0.0,1515.0,450.0,341.0,2306.0
2026-02-13 19:00:00+00:00,0.0,1497.0,450.0,500.0,0.0,0.0,1497.0,450.0,500.0,2447.0
2026-02-13 20:00:00+00:00,0.0,1501.0,450.0,500.0,0.0,0.0,1501.0,450.0,500.0,2451.0
2026-02-13 21:00:00+00:00,0.0,1438.0,450.0,500.0,0.0,0.0,1438.0,450.0,500.0,2388.0
2026-02-13 22:00:00+00:00,0.0,1415.0,450.0,500.0,0.0,0.0,1415.0,450.0,500.0,2365.0
2026-02-13 23:00:00+00:00,0.0,1443.5,397.0,500.0,0.0,0.0,1443.5,397.0,500.0,2340.5
2026-02-14 00:00:00+00:00,0.0,1452.5,357.0,500.0,0.0,0.0,1452.5,357.0,500.0,2309.5
2026-02-14 01:00:00+00:00,0.0,1429.1,357.0,500.0,0.0,0.0,1429.1,357.0,500.0,2286.1
2026-02-14 02:00:00+00:00,0.0,1360.25,357.0,500.0,0.0,0.0,1360.25,357.0,500.0,2217.25
2026-02-14 03:00:00+00:00,0.0,1474.5,357.0,500.0,0.0,0.0,1474.5,357.0,500.0,2331.5
2026-02-14 04:00:00+00:00,0.0,1347.65,362.0,500.0,0.0,0.0,1347.65,362.0,500.0,2209.65
2026-02-14 05:00:00+00:00,0.0,1286.95,343.0,500.0,0.0,0.0,1286.95,343.0,500.0,2129.95
2026-02-14 06:00:00+00:00,0.0,1454.8000000000002,388.0,500.0,0.0,0.0,1454.8000000000002,388.0,500.0,2342.8
2026-02-14 07:00:00+00:00,0.0,870.95,427.0,500.0,0.0,0.0,870.95,427.0,500.0,1797.95
2026-02-14 08:00:00+00:00,0.0,916.175,427.0,500.0,0.0,0.0,916.175,427.0,500.0,1843.175
2026-02-14 09:00:00+00:00,0.0,622.1,427.0,500.0,0.0,0.0,622.1,427.0,500.0,1549.1
2026-02-14 10:00:00+00:00,0.0,859.275,427.0,500.0,0.0,0.0,859.275,427.0,500.0,1786.275
2026-02-14 11:00:00+00:00,0.0,1040.225,428.0,500.0,0.0,0.0,1040.225,428.0,500.0,1968.225
2026-02-14 12:00:00+00:00,0.0,1054.625,431.0,500.0,0.0,0.0,1054.625,431.0,500.0,1985.625
2026-02-14 13:00:00+00:00,0.0,1341.3,426.0,500.0,0.0,0.0,1341.3,426.0,500.0,2267.3
2026-02-14 14:00:00+00:00,0.0,1545.5,425.0,500.0,0.0,0.0,1545.5,425.0,500.0,2470.5
2026-02-14 15:00:00+00:00,0.0,1545.5,450.0,500.0,0.0,0.0,1545.5,450.0,500.0,2495.5
2026-02-14 16:00:00+00:00,0.0,1517.5,450.0,500.0,0.0,0.0,1517.5,450.0,500.0,2467.5
2026-02-14 17:00:00+00:00,0.0,1510.5,450.0,500.0,0.0,0.0,1510.5,450.0,500.0,2460.5
2026-02-14 18:00:00+00:00,0.0,1524.5,450.0,500.0,0.0,0.0,1524.5,450.0,500.0,2474.5
2026-02-14 19:00:00+00:00,0.0,1517.675,450.0,500.0,0.0,0.0,1517.675,450.0,500.0,2467.675
2026-02-14 20:00:00+00:00,0.0,1397.55,450.0,500.0,0.0,0.0,1397.55,450.0,500.0,2347.55
2026-02-14 21:00:00+00:00,0.0,1219.0,450.0,500.0,0.0,0.0,1219.0,450.0,500.0,2169.0
2026-02-14 22:00:00+00:00,0.0,1384.5,450.0,500.0,0.0,0.0,1384.5,450.0,500.0,2334.5
2026-02-14 23:00:00+00:00,0.0,1299.875,450.0,500.0,0.0,0.0,1299.875,450.0,500.0,2249.875
2026-02-15 00:00:00+00:00,0.0,1325.4,450.0,500.0,0.0,0.0,1325.4,450.0,500.0,2275.4
2026-02-15 01:00:00+00:00,0.0,1351.75,450.0,500.0,0.0,0.0,1351.75,450.0,500.0,2301.75
2026-02-15 02:00:00+00:00,0.0,1362.75,450.0,500.0,0.0,0.0,1362.75,450.0,500.0,2312.75
2026-02-15 03:00:00+00:00,0.0,1361.05,450.0,500.0,0.0,0.0,1361.05,450.0,500.0,2311.05
2026-02-15 04:00:00+00:00,0.0,1227.875,450.0,500.0,0.0,0.0,1227.875,450.0,500.0,2177.875
2026-02-15 05:00:00+00:00,0.0,1024.225,450.0,500.0,0.0,0.0,1024.225,450.0,500.0,1974.225
2026-02-15 06:00:00+00:00,0.0,581.5,443.0,500.0,0.0,0.0,581.5,443.0,500.0,1524.5
2026-02-15 07:00:00+00:00,0.0,395.525,443.0,500.0,0.0,0.0,395.525,443.0,500.0,1338.525
2026-02-15 08:00:00+00:00,0.0,1176.45,406.0,0.0,0.0,0.0,1176.45,406.0,0.0,1582.45
2026-02-15 09:00:00+00:00,0.0,1249.75,407.0,0.0,0.0,0.0,1249.75,407.0,0.0,1656.75
2026-02-15 10:00:00+00:00,0.0,1274.75,403.0,0.0,0.0,0.0,1274.75,403.0,0.0,1677.75
2026-02-15 11:00:00+00:00,0.0,1277.75,403.0,0.0,0.0,0.0,1277.75,403.0,0.0,1680.75
2026-02-15 12:00:00+00:00,0.0,1163.75,405.0,0.0,0.0,0.0,1163.75,405.0,0.0,1568.75
2026-02-15 13:00:00+00:00,0.0,1203.75,410.0,0.0,0.0,0.0,1203.75,410.0,0.0,1613.75
2026-02-15 14:00:00+00:00,0.0,1340.75,410.0,0.0,0.0,0.0,1340.75,410.0,0.0,1750.75
2026-02-15 15:00:00+00:00,0.0,1267.3,448.0,500.0,0.0,0.0,1267.3,448.0,500.0,2215.3
2026-02-15 16:00:00+00:00,0.0,539.675,416.0,500.0,0.0,0.0,539.675,416.0,500.0,1455.675
2026-02-15 17:00:00+00:00,0.0,873.0,423.0,500.0,0.0,0.0,873.0,423.0,500.0,1796.0
2026-02-15 18:00:00+00:00,0.0,783.3249999999999,411.0,500.0,0.0,0.0,783.3249999999999,411.0,500.0,1694.3249999999998
2026-02-15 19:00:00+00:00,0.0,683.7,434.0,500.0,0.0,0.0,683.7,434.0,500.0,1617.7
2026-02-15 20:00:00+00:00,0.0,858.9,416.0,500.0,0.0,0.0,858.9,416.0,500.0,1774.9
2026-02-15 21:00:00+00:00,0.0,754.1,433.0,500.0,0.0,0.0,754.1,433.0,500.0,1687.1
2026-02-15 22:00:00+00:00,0.0,660.375,450.0,500.0,0.0,0.0,660.375,450.0,500.0,1610.375
2026-02-15 23:00:00+00:00,0.0,1082.575,290.0,500.0,0.0,0.0,1082.575,290.0,500.0,1872.575
2026-02-16 00:00:00+00:00,0.0,1053.775,285.0,500.0,0.0,0.0,1053.775,285.0,500.0,1838.775
2026-02-16 01:00:00+00:00,0.0,877.425,283.0,500.0,0.0,0.0,877.425,283.0,500.0,1660.425
2026-02-16 02:00:00+00:00,0.0,816.375,280.0,500.0,0.0,0.0,816.375,280.0,500.0,1596.375
2026-02-16 03:00:00+00:00,0.0,958.35,280.0,500.0,0.0,0.0,958.35,280.0,500.0,1738.35
2026-02-16 04:00:00+00:00,0.0,794.0,290.0,500.0,0.0,0.0,794.0,290.0,500.0,1584.0
2026-02-16 05:00:00+00:00,0.0,544.0,277.0,500.0,0.0,0.0,544.0,277.0,500.0,1321.0
2026-02-16 06:00:00+00:00,0.0,544.0,290.0,500.0,0.0,0.0,544.0,290.0,500.0,1334.0
2026-02-16 07:00:00+00:00,0.0,544.0,300.0,500.0,0.0,0.0,544.0,300.0,500.0,1344.0
2026-02-16 08:00:00+00:00,0.0,544.0,300.0,500.0,0.0,0.0,544.0,300.0,500.0,1344.0
2026-02-16 09:00:00+00:00,0.0,544.0,300.0,500.0,0.0,0.0,544.0,300.0,500.0,1344.0
2026-02-16 10:00:00+00:00,0.0,544.0,300.0,500.0,0.0,0.0,544.0,300.0,500.0,1344.0
2026-02-16 11:00:00+00:00,0.0,544.0,300.0,500.0,0.0,0.0,544.0,300.0,500.0,1344.0
2026-02-16 12:00:00+00:00,0.0,794.0,300.0,500.0,0.0,0.0,794.0,300.0,500.0,1594.0
2026-02-16 13:00:00+00:00,0.0,1323.0,300.0,500.0,0.0,0.0,1323.0,300.0,500.0,2123.0
2026-02-16 14:00:00+00:00,0.0,1343.0,300.0,500.0,0.0,0.0,1343.0,300.0,500.0,2143.0
2026-02-16 15:00:00+00:00,0.0,1378.95,300.0,199.0,0.0,0.0,1378.95,300.0,199.0,1877.95
2026-02-16 16:00:00+00:00,0.0,1459.0,300.0,137.0,0.0,0.0,1459.0,300.0,137.0,1896.0
2026-02-16 17:00:00+00:00,0.0,1496.0,300.0,82.0,0.0,0.0,1496.0,300.0,82.0,1878.0
2026-02-16 18:00:00+00:00,0.0,1515.0,300.0,77.0,0.0,0.0,1515.0,300.0,77.0,1892.0
2026-02-16 19:00:00+00:00,0.0,1511.0,290.0,474.0,0.0,0.0,1511.0,290.0,474.0,2275.0
2026-02-16 20:00:00+00:00,0.0,1511.0,290.0,500.0,0.0,0.0,1511.0,290.0,500.0,2301.0
2026-02-16 21:00:00+00:00,0.0,1435.0,290.0,500.0,0.0,0.0,1435.0,290.0,500.0,2225.0
2026-02-16 22:00:00+00:00,0.0,1370.0,290.0,500.0,0.0,0.0,1370.0,290.0,500.0,2160.0
2026-02-16 23:00:00+00:00,0.0,1349.0,550.0,500.0,0.0,0.0,1349.0,550.0,500.0,2399.0
2026-02-17 00:00:00+00:00,0.0,1384.0,550.0,500.0,0.0,0.0,1384.0,550.0,500.0,2434.0
2026-02-17 01:00:00+00:00,0.0,1379.0,550.0,500.0,0.0,0.0,1379.0,550.0,500.0,2429.0
2026-02-17 02:00:00+00:00,0.0,1405.0,535.0,500.0,0.0,0.0,1405.0,535.0,500.0,2440.0
2026-02-17 03:00:00+00:00,0.0,1394.0,535.0,500.0,0.0,0.0,1394.0,535.0,500.0,2429.0
2026-02-17 04:00:00+00:00,0.0,1429.0,518.0,500.0,0.0,0.0,1429.0,518.0,500.0,2447.0
2026-02-17 05:00:00+00:00,0.0,1409.0,550.0,500.0,0.0,0.0,1409.0,550.0,500.0,2459.0
2026-02-17 06:00:00+00:00,0.0,1422.025,549.0,0.0,147.0,0.0,1422.025,549.0,-147.0,1824.025
2026-02-17 07:00:00+00:00,0.0,1399.975,550.0,0.0,500.0,0.0,1399.975,550.0,-500.0,1449.975
2026-02-17 08:00:00+00:00,0.0,1199.0,550.0,0.0,495.0,0.0,1199.0,550.0,-495.0,1254.0
2026-02-17 09:00:00+00:00,0.0,1027.425,550.0,0.0,500.0,0.0,1027.425,550.0,-500.0,1077.425
2026-02-17 10:00:00+00:00,0.0,1043.225,550.0,0.0,500.0,0.0,1043.225,550.0,-500.0,1093.225
2026-02-17 11:00:00+00:00,0.0,1278.475,550.0,0.0,500.0,0.0,1278.475,550.0,-500.0,1328.475
2026-02-17 12:00:00+00:00,0.0,1252.0,550.0,0.0,500.0,0.0,1252.0,550.0,-500.0,1302.0
2026-02-17 13:00:00+00:00,0.0,1282.0,550.0,0.0,500.0,0.0,1282.0,550.0,-500.0,1332.0
2026-02-17 14:00:00+00:00,0.0,1332.0,550.0,0.0,500.0,0.0,1332.0,550.0,-500.0,1382.0
2026-02-17 15:00:00+00:00,0.0,1397.2,550.0,50.0,0.0,3.0,1397.2,547.0,50.0,1994.2
2026-02-17 16:00:00+00:00,0.0,915.75,537.0,488.0,0.0,10.0,915.75,527.0,488.0,1930.75
2026-02-17 17:00:00+00:00,0.0,992.925,544.0,363.0,0.0,0.0,992.925,544.0,363.0,1899.925
2026-02-17 18:00:00+00:00,0.0,1151.825,544.0,167.0,0.0,0.0,1151.825,544.0,167.0,1862.825
2026-02-17 19:00:00+00:00,0.0,1078.0,547.0,500.0,0.0,0.0,1078.0,547.0,500.0,2125.0
2026-02-17 20:00:00+00:00,0.0,1399.35,535.0,500.0,0.0,0.0,1399.35,535.0,500.0,2434.35
2026-02-17 21:00:00+00:00,0.0,1403.05,522.0,500.0,0.0,0.0,1403.05,522.0,500.0,2425.05
2026-02-17 22:00:00+00:00,0.0,1366.0,520.0,500.0,0.0,0.0,1366.0,520.0,500.0,2386.0
2026-02-17 23:00:00+00:00,0.0,1199.875,550.0,500.0,0.0,0.0,1199.875,550.0,500.0,2249.875
2026-02-18 00:00:00+00:00,0.0,1204.225,550.0,500.0,0.0,0.0,1204.225,550.0,500.0,2254.225
2026-02-18 01:00:00+00:00,0.0,1295.325,550.0,500.0,0.0,0.0,1295.325,550.0,500.0,2345.325
2026-02-18 02:00:00+00:00,0.0,1368.375,550.0,500.0,0.0,0.0,1368.375,550.0,500.0,2418.375
2026-02-18 03:00:00+00:00,0.0,1363.625,550.0,500.0,0.0,0.0,1363.625,550.0,500.0,2413.625
2026-02-18 04:00:00+00:00,0.0,1200.0249999999999,550.0,500.0,0.0,0.0,1200.0249999999999,550.0,500.0,2250.0249999999996
2026-02-18 05:00:00+00:00,0.0,828.95,550.0,500.0,0.0,0.0,828.95,550.0,500.0,1878.95
2026-02-18 06:00:00+00:00,0.0,1256.15,550.0,500.0,0.0,0.0,1256.15,550.0,500.0,2306.15
2026-02-18 07:00:00+00:00,0.0,1258.0,550.0,500.0,0.0,0.0,1258.0,550.0,500.0,2308.0
2026-02-18 08:00:00+00:00,0.0,1167.0,550.0,500.0,0.0,0.0,1167.0,550.0,500.0,2217.0
2026-02-18 09:00:00+00:00,0.0,1110.0,550.0,0.0,0.0,0.0,1110.0,550.0,0.0,1660.0
2026-02-18 10:00:00+00:00,0.0,1126.0,550.0,0.0,0.0,0.0,1126.0,550.0,0.0,1676.0
2026-02-18 11:00:00+00:00,0.0,1135.0,550.0,0.0,0.0,0.0,1135.0,550.0,0.0,1685.0
2026-02-18 12:00:00+00:00,0.0,1166.0,550.0,0.0,0.0,0.0,1166.0,550.0,0.0,1716.0
2026-02-18 13:00:00+00:00,0.0,1173.0,550.0,0.0,0.0,0.0,1173.0,550.0,0.0,1723.0
2026-02-18 14:00:00+00:00,0.0,1310.0,550.0,500.0,0.0,0.0,1310.0,550.0,500.0,2360.0
2026-02-18 15:00:00+00:00,0.0,1322.825,550.0,500.0,0.0,0.0,1322.825,550.0,500.0,2372.825
2026-02-18 16:00:00+00:00,0.0,1298.4,550.0,223.0,0.0,0.0,1298.4,550.0,223.0,2071.4
2026-02-18 17:00:00+00:00,0.0,1369.8,530.0,122.0,0.0,0.0,1369.8,530.0,122.0,2021.8
2026-02-18 18:00:00+00:00,0.0,1358.125,530.0,0.0,78.0,0.0,1358.125,530.0,-78.0,1810.125
2026-02-18 19:00:00+00:00,0.0,1453.575,509.0,50.0,0.0,0.0,1453.575,509.0,50.0,2012.575
2026-02-18 20:00:00+00:00,0.0,1462.0,496.0,500.0,0.0,0.0,1462.0,496.0,500.0,2458.0
2026-02-18 21:00:00+00:00,0.0,1427.275,514.0,500.0,0.0,0.0,1427.275,514.0,500.0,2441.275
2026-02-18 22:00:00+00:00,0.0,1386.0,519.0,500.0,0.0,0.0,1386.0,519.0,500.0,2405.0
2026-02-18 23:00:00+00:00,0.0,1218.5,494.0,500.0,0.0,0.0,1218.5,494.0,500.0,2212.5
2026-02-19 00:00:00+00:00,0.0,991.3,478.0,500.0,0.0,0.0,991.3,478.0,500.0,1969.3
2026-02-19 01:00:00+00:00,0.0,890.575,478.0,500.0,0.0,0.0,890.575,478.0,500.0,1868.575
2026-02-19 02:00:00+00:00,0.0,936.275,478.0,500.0,0.0,0.0,936.275,478.0,500.0,1914.275
2026-02-19 03:00:00+00:00,0.0,940.525,478.0,500.0,0.0,0.0,940.525,478.0,500.0,1918.525
2026-02-19 04:00:00+00:00,0.0,664.9,478.0,500.0,0.0,0.0,664.9,478.0,500.0,1642.9
2026-02-19 05:00:00+00:00,0.0,1127.425,535.0,0.0,181.0,0.0,1127.425,535.0,-181.0,1481.425
2026-02-19 06:00:00+00:00,0.0,1073.6,550.0,500.0,0.0,0.0,1073.6,550.0,500.0,2123.6
2026-02-19 07:00:00+00:00,0.0,1260.175,550.0,500.0,0.0,0.0,1260.175,550.0,500.0,2310.175
2026-02-19 08:00:00+00:00,0.0,1369.0,545.0,0.0,0.0,0.0,1369.0,545.0,0.0,1914.0
2026-02-19 09:00:00+00:00,0.0,1373.0,530.0,0.0,0.0,0.0,1373.0,530.0,0.0,1903.0
2026-02-19 10:00:00+00:00,0.0,1388.0,530.0,0.0,0.0,0.0,1388.0,530.0,0.0,1918.0
2026-02-19 11:00:00+00:00,0.0,1402.0,530.0,0.0,0.0,0.0,1402.0,530.0,0.0,1932.0
2026-02-19 12:00:00+00:00,0.0,1409.0,540.0,0.0,0.0,0.0,1409.0,540.0,0.0,1949.0
2026-02-19 13:00:00+00:00,0.0,1402.0,548.0,0.0,0.0,0.0,1402.0,548.0,0.0,1950.0
2026-02-19 14:00:00+00:00,0.0,1334.925,550.0,500.0,0.0,0.0,1334.925,550.0,500.0,2384.925
2026-02-19 15:00:00+00:00,0.0,1392.975,550.0,0.0,65.0,0.0,1392.975,550.0,-65.0,1877.975
2026-02-19 16:00:00+00:00,0.0,1147.4,550.0,0.0,158.0,0.0,1147.4,550.0,-158.0,1539.4
2026-02-19 17:00:00+00:00,0.0,790.4000000000001,550.0,15.0,0.0,0.0,790.4000000000001,550.0,15.0,1355.4
2026-02-19 18:00:00+00:00,0.0,961.25,550.0,0.0,61.0,0.0,961.25,550.0,-61.0,1450.25
2026-02-19 19:00:00+00:00,0.0,802.225,550.0,500.0,0.0,0.0,802.225,550.0,500.0,1852.225
2026-02-19 20:00:00+00:00,0.0,965.1,542.0,500.0,0.0,0.0,965.1,542.0,500.0,2007.1
2026-02-19 21:00:00+00:00,0.0,825.2,550.0,500.0,0.0,0.0,825.2,550.0,500.0,1875.2
2026-02-19 22:00:00+00:00,0.0,1133.65,515.0,500.0,0.0,0.0,1133.65,515.0,500.0,2148.65
2026-02-19 23:00:00+00:00,0.0,1013.125,545.0,500.0,0.0,0.0,1013.125,545.0,500.0,2058.125
2026-02-20 00:00:00+00:00,0.0,874.425,550.0,500.0,0.0,0.0,874.425,550.0,500.0,1924.425
2026-02-20 01:00:00+00:00,0.0,1152.3,550.0,500.0,0.0,0.0,1152.3,550.0,500.0,2202.3
2026-02-20 02:00:00+00:00,0.0,1269.5,550.0,500.0,0.0,0.0,1269.5,550.0,500.0,2319.5
2026-02-20 03:00:00+00:00,0.0,1324.9,550.0,500.0,0.0,0.0,1324.9,550.0,500.0,2374.9
2026-02-20 04:00:00+00:00,0.0,1430.8,550.0,500.0,0.0,0.0,1430.8,550.0,500.0,2480.8
2026-02-20 05:00:00+00:00,0.0,1459.0,550.0,500.0,0.0,0.0,1459.0,550.0,500.0,2509.0
2026-02-20 06:00:00+00:00,0.0,1475.0,550.0,500.0,0.0,1.0,1475.0,549.0,500.0,2524.0
2026-02-20 07:00:00+00:00,0.0,1332.175,550.0,500.0,0.0,1.0,1332.175,549.0,500.0,2381.175
2026-02-20 08:00:00+00:00,0.0,1276.0,550.0,338.0,0.0,0.0,1276.0,550.0,338.0,2164.0
2026-02-20 09:00:00+00:00,0.0,1298.45,550.0,416.0,0.0,0.0,1298.45,550.0,416.0,2264.45
2026-02-20 10:00:00+00:00,0.0,1357.0,550.0,500.0,0.0,0.0,1357.0,550.0,500.0,2407.0
2026-02-20 11:00:00+00:00,0.0,1322.0,550.0,500.0,0.0,0.0,1322.0,550.0,500.0,2372.0
2026-02-20 12:00:00+00:00,0.0,1316.0,550.0,500.0,0.0,0.0,1316.0,550.0,500.0,2366.0
2026-02-20 13:00:00+00:00,0.0,1382.0,550.0,500.0,0.0,0.0,1382.0,550.0,500.0,2432.0
2026-02-20 14:00:00+00:00,0.0,1345.0,550.0,500.0,0.0,0.0,1345.0,550.0,500.0,2395.0
2026-02-20 15:00:00+00:00,0.0,1250.05,550.0,500.0,0.0,0.0,1250.05,550.0,500.0,2300.05
2026-02-20 16:00:00+00:00,0.0,866.825,550.0,212.0,0.0,0.0,866.825,550.0,212.0,1628.825
2026-02-20 17:00:00+00:00,0.0,384.45,535.0,440.0,0.0,0.0,384.45,535.0,440.0,1359.45
2026-02-20 18:00:00+00:00,3.475,111.625,535.0,500.0,0.0,0.0,108.15,535.0,500.0,1143.15
2026-02-20 19:00:00+00:00,0.0,217.14999999999998,537.0,500.0,0.0,0.0,217.14999999999998,537.0,500.0,1254.15
2026-02-20 20:00:00+00:00,0.0,460.9,537.0,500.0,0.0,0.0,460.9,537.0,500.0,1497.9
2026-02-20 21:00:00+00:00,0.0,585.45,542.0,500.0,0.0,0.0,585.45,542.0,500.0,1627.45
2026-02-20 22:00:00+00:00,0.0,729.65,550.0,500.0,0.0,0.0,729.65,550.0,500.0,1779.65
2026-02-20 23:00:00+00:00,0.0,228.225,365.0,500.0,0.0,10.0,228.225,355.0,500.0,1083.225
2026-02-21 00:00:00+00:00,0.0,181.05,337.0,500.0,0.0,10.0,181.05,327.0,500.0,1008.05
2026-02-21 01:00:00+00:00,0.0,41.599999999999994,335.0,500.0,0.0,10.0,41.599999999999994,325.0,500.0,866.6
2026-02-21 02:00:00+00:00,45.3,1.5,360.0,500.0,0.0,10.0,-43.8,350.0,500.0,806.2
2026-02-21 03:00:00+00:00,107.5,1.5,371.0,500.0,0.0,10.0,-106.0,361.0,500.0,755.0
2026-02-21 04:00:00+00:00,164.2,1.5,371.0,500.0,0.0,10.0,-162.7,361.0,500.0,698.3
2026-02-21 05:00:00+00:00,226.55,49.025,371.0,500.0,0.0,10.0,-177.525,361.0,500.0,683.475
2026-02-21 06:00:00+00:00,0.0,500.22499999999997,377.0,500.0,0.0,5.0,500.22499999999997,372.0,500.0,1372.225
2026-02-21 07:00:00+00:00,0.0,1171.175,377.0,500.0,0.0,0.0,1171.175,377.0,500.0,2048.175
2026-02-21 08:00:00+00:00,0.0,1281.5,450.0,0.0,0.0,0.0,1281.5,450.0,0.0,1731.5
2026-02-21 09:00:00+00:00,0.0,1311.5,450.0,0.0,0.0,0.0,1311.5,450.0,0.0,1761.5
2026-02-21 10:00:00+00:00,0.0,1306.5,450.0,0.0,0.0,0.0,1306.5,450.0,0.0,1756.5
2026-02-21 11:00:00+00:00,0.0,1342.5,450.0,0.0,0.0,0.0,1342.5,450.0,0.0,1792.5
2026-02-21 12:00:00+00:00,0.0,1347.05,450.0,0.0,109.0,0.0,1347.05,450.0,-109.0,1688.05
2026-02-21 13:00:00+00:00,0.0,1262.975,450.0,0.0,0.0,0.0,1262.975,450.0,0.0,1712.975
2026-02-21 14:00:00+00:00,0.0,1370.375,450.0,0.0,0.0,0.0,1370.375,450.0,0.0,1820.375
2026-02-21 15:00:00+00:00,0.0,1288.0,396.0,0.0,0.0,0.0,1288.0,396.0,0.0,1684.0
2026-02-21 16:00:00+00:00,0.0,416.775,405.0,500.0,0.0,20.0,416.775,385.0,500.0,1301.775
2026-02-21 17:00:00+00:00,4.95,52.475,405.0,500.0,0.0,20.0,47.525,385.0,500.0,932.525
2026-02-21 18:00:00+00:00,0.0,160.05,383.0,500.0,0.0,20.0,160.05,363.0,500.0,1023.05
2026-02-21 19:00:00+00:00,0.0,532.125,387.0,500.0,0.0,20.0,532.125,367.0,500.0,1399.125
2026-02-21 20:00:00+00:00,0.0,639.8,365.0,500.0,0.0,20.0,639.8,345.0,500.0,1484.8
2026-02-21 21:00:00+00:00,0.0,650.125,360.0,500.0,0.0,20.0,650.125,340.0,500.0,1490.125
2026-02-21 22:00:00+00:00,0.0,793.525,360.0,500.0,0.0,20.0,793.525,340.0,500.0,1633.525
2026-02-21 23:00:00+00:00,0.0,617.45,353.0,500.0,0.0,0.0,617.45,353.0,500.0,1470.45
2026-02-22 00:00:00+00:00,0.0,420.075,350.0,500.0,0.0,0.0,420.075,350.0,500.0,1270.075
2026-02-22 01:00:00+00:00,0.0,642.45,350.0,500.0,0.0,0.0,642.45,350.0,500.0,1492.45
2026-02-22 02:00:00+00:00,0.0,571.4000000000001,350.0,500.0,0.0,0.0,571.4000000000001,350.0,500.0,1421.4
2026-02-22 03:00:00+00:00,0.0,776.375,366.0,500.0,0.0,0.0,776.375,366.0,500.0,1642.375
2026-02-22 04:00:00+00:00,0.0,697.375,366.0,500.0,0.0,0.0,697.375,366.0,500.0,1563.375
2026-02-22 05:00:00+00:00,0.0,974.1750000000001,366.0,500.0,0.0,0.0,974.1750000000001,366.0,500.0,1840.1750000000002
2026-02-22 06:00:00+00:00,0.0,1246.675,399.0,500.0,0.0,0.0,1246.675,399.0,500.0,2145.675
2026-02-22 07:00:00+00:00,0.0,1450.75,450.0,0.0,0.0,3.0,1450.75,447.0,0.0,1897.75
2026-02-22 08:00:00+00:00,0.0,1272.75,450.0,0.0,0.0,0.0,1272.75,450.0,0.0,1722.75
2026-02-22 09:00:00+00:00,0.0,1246.75,450.0,0.0,0.0,0.0,1246.75,450.0,0.0,1696.75
2026-02-22 10:00:00+00:00,0.0,1238.75,450.0,0.0,0.0,0.0,1238.75,450.0,0.0,1688.75
2026-02-22 11:00:00+00:00,0.0,1244.75,450.0,0.0,0.0,0.0,1244.75,450.0,0.0,1694.75
2026-02-22 12:00:00+00:00,0.0,1242.75,450.0,0.0,0.0,0.0,1242.75,450.0,0.0,1692.75
2026-02-22 13:00:00+00:00,0.0,1248.75,450.0,0.0,0.0,0.0,1248.75,450.0,0.0,1698.75
2026-02-22 14:00:00+00:00,0.0,1365.75,450.0,0.0,0.0,0.0,1365.75,450.0,0.0,1815.75
