,RS_MK,MK_RS,BG_MK,MK_BG,GR_MK,MK_GR,MK_BG_net_export,MK_GR_net_export,MK_RS_net_export,Net Export
2026-03-03 01:00:00+00:00,129.0,224.0,90.0,180.0,343.0,0.0,90.0,-343.0,95.0,-158.0
2026-03-03 02:00:00+00:00,129.0,224.0,88.0,180.0,343.0,0.0,92.0,-343.0,95.0,-156.0
2026-03-03 03:00:00+00:00,125.0,228.0,90.0,180.0,343.0,0.0,90.0,-343.0,103.0,-150.0
2026-03-03 04:00:00+00:00,143.0,228.0,101.0,233.0,345.0,0.0,132.0,-345.0,85.0,-128.0
2026-03-03 05:00:00+00:00,141.0,253.0,50.0,290.0,413.0,0.0,240.0,-413.0,112.0,-61.0
2026-03-03 06:00:00+00:00,132.0,294.0,21.0,300.0,450.0,0.0,279.0,-450.0,162.0,-9.0
2026-03-03 07:00:00+00:00,121.0,284.0,51.0,355.0,442.0,0.0,304.0,-442.0,163.0,25.0
2026-03-03 08:00:00+00:00,68.0,294.0,27.0,316.0,450.0,0.0,289.0,-450.0,226.0,65.0
2026-03-03 09:00:00+00:00,63.0,294.0,10.0,300.0,369.0,0.0,290.0,-369.0,231.0,152.0
2026-03-03 10:00:00+00:00,63.0,294.0,7.0,300.0,357.0,0.0,293.0,-357.0,231.0,167.0
2026-03-03 11:00:00+00:00,63.0,294.0,1.0,328.0,312.0,0.0,327.0,-312.0,231.0,246.0
2026-03-03 12:00:00+00:00,63.0,294.0,10.0,311.0,369.0,0.0,301.0,-369.0,231.0,163.0
2026-03-03 13:00:00+00:00,68.0,294.0,25.0,319.0,425.0,4.0,294.0,-421.0,226.0,99.0
2026-03-03 14:00:00+00:00,135.0,254.0,9.0,347.0,438.0,0.0,338.0,-438.0,119.0,19.0
2026-03-03 15:00:00+00:00,154.0,260.0,0.0,259.0,450.0,0.0,259.0,-450.0,106.0,-85.0
2026-03-03 16:00:00+00:00,190.0,295.0,5.0,251.0,450.0,0.0,246.0,-450.0,105.0,-99.0
2026-03-03 17:00:00+00:00,177.0,283.0,35.0,260.0,450.0,0.0,225.0,-450.0,106.0,-119.0
2026-03-03 18:00:00+00:00,170.0,283.0,5.0,198.0,444.0,0.0,193.0,-444.0,113.0,-138.0
2026-03-03 19:00:00+00:00,150.0,209.0,5.0,247.0,433.0,0.0,242.0,-433.0,59.0,-132.0
2026-03-03 20:00:00+00:00,177.0,208.0,28.0,253.0,447.0,0.0,225.0,-447.0,31.0,-191.0
2026-03-03 21:00:00+00:00,197.0,208.0,40.0,232.0,450.0,0.0,192.0,-450.0,11.0,-247.0
2026-03-03 22:00:00+00:00,214.0,203.0,10.0,150.0,380.0,0.0,140.0,-380.0,-11.0,-251.0
2026-03-03 23:00:00+00:00,159.0,202.0,30.0,238.0,450.0,0.0,208.0,-450.0,43.0,-199.0
2026-03-04 00:00:00+00:00,157.0,205.0,10.0,267.0,450.0,0.0,257.0,-450.0,48.0,-145.0
2026-03-04 01:00:00+00:00,178.0,269.0,9.0,267.0,450.0,0.0,258.0,-450.0,91.0,-101.0
2026-03-04 02:00:00+00:00,152.0,225.0,10.0,259.0,450.0,0.0,249.0,-450.0,73.0,-128.0
2026-03-04 03:00:00+00:00,192.0,260.0,11.0,268.0,450.0,0.0,257.0,-450.0,68.0,-125.0
2026-03-04 04:00:00+00:00,208.0,283.0,30.0,360.0,450.0,0.0,330.0,-450.0,75.0,-45.0
2026-03-04 05:00:00+00:00,164.0,277.0,2.0,281.0,444.0,0.0,279.0,-444.0,113.0,-52.0
2026-03-04 06:00:00+00:00,126.0,269.0,0.0,313.0,450.0,0.0,313.0,-450.0,143.0,6.0
2026-03-04 07:00:00+00:00,86.0,267.0,0.0,319.0,429.0,0.0,319.0,-429.0,181.0,71.0
2026-03-04 08:00:00+00:00,75.0,272.0,0.0,339.0,426.0,0.0,339.0,-426.0,197.0,110.0
2026-03-04 09:00:00+00:00,70.0,272.0,0.0,324.0,304.0,0.0,324.0,-304.0,202.0,222.0
2026-03-04 10:00:00+00:00,70.0,271.0,0.0,311.0,309.0,0.0,311.0,-309.0,201.0,203.0
2026-03-04 11:00:00+00:00,46.0,277.0,7.0,312.0,325.0,0.0,305.0,-325.0,231.0,211.0
2026-03-04 12:00:00+00:00,46.0,272.0,0.0,310.0,377.0,0.0,310.0,-377.0,226.0,159.0
2026-03-04 13:00:00+00:00,72.0,251.0,23.0,344.0,397.0,0.0,321.0,-397.0,179.0,103.0
2026-03-04 14:00:00+00:00,146.0,256.0,0.0,342.0,450.0,0.0,342.0,-450.0,110.0,2.0
2026-03-04 15:00:00+00:00,156.0,240.0,0.0,339.0,427.0,0.0,339.0,-427.0,84.0,-4.0
2026-03-04 16:00:00+00:00,136.0,227.0,0.0,297.0,450.0,0.0,297.0,-450.0,91.0,-62.0
2026-03-04 17:00:00+00:00,145.0,224.0,0.0,280.0,441.0,0.0,280.0,-441.0,79.0,-82.0
2026-03-04 18:00:00+00:00,144.0,214.0,0.0,338.0,450.0,0.0,338.0,-450.0,70.0,-42.0
2026-03-04 19:00:00+00:00,155.0,197.0,8.0,345.0,429.0,0.0,337.0,-429.0,42.0,-50.0
2026-03-04 20:00:00+00:00,175.0,216.0,0.0,325.0,421.0,0.0,325.0,-421.0,41.0,-55.0
2026-03-04 21:00:00+00:00,190.0,223.0,0.0,316.0,441.0,0.0,316.0,-441.0,33.0,-92.0
2026-03-04 22:00:00+00:00,190.0,219.0,0.0,324.0,424.0,0.0,324.0,-424.0,29.0,-71.0
2026-03-04 23:00:00+00:00,163.0,231.0,3.0,192.0,450.0,0.0,189.0,-450.0,68.0,-193.0
2026-03-05 00:00:00+00:00,173.0,227.0,2.0,215.0,450.0,0.0,213.0,-450.0,54.0,-183.0
2026-03-05 01:00:00+00:00,143.0,237.0,0.0,230.0,450.0,0.0,230.0,-450.0,94.0,-126.0
2026-03-05 02:00:00+00:00,160.0,257.0,0.0,201.0,450.0,0.0,201.0,-450.0,97.0,-152.0
2026-03-05 03:00:00+00:00,149.0,257.0,0.0,201.0,450.0,0.0,201.0,-450.0,108.0,-141.0
2026-03-05 04:00:00+00:00,148.0,247.0,0.0,236.0,448.0,18.0,236.0,-430.0,99.0,-95.0
2026-03-05 05:00:00+00:00,156.0,269.0,0.0,295.0,450.0,0.0,295.0,-450.0,113.0,-42.0
2026-03-05 06:00:00+00:00,149.0,274.0,0.0,280.0,450.0,0.0,280.0,-450.0,125.0,-45.0
2026-03-05 07:00:00+00:00,154.0,282.0,50.0,241.0,450.0,0.0,191.0,-450.0,128.0,-131.0
2026-03-05 08:00:00+00:00,206.0,279.0,78.0,225.0,450.0,0.0,147.0,-450.0,73.0,-230.0
2026-03-05 09:00:00+00:00,180.0,263.0,90.0,264.0,450.0,0.0,174.0,-450.0,83.0,-193.0
2026-03-05 10:00:00+00:00,151.0,254.0,60.0,236.0,450.0,0.0,176.0,-450.0,103.0,-171.0
2026-03-05 11:00:00+00:00,129.0,223.0,101.0,272.0,450.0,0.0,171.0,-450.0,94.0,-185.0
2026-03-05 12:00:00+00:00,144.0,232.0,93.0,266.0,450.0,0.0,173.0,-450.0,88.0,-189.0
2026-03-05 13:00:00+00:00,121.0,227.0,75.0,257.0,450.0,0.0,182.0,-450.0,106.0,-162.0
2026-03-05 14:00:00+00:00,145.0,231.0,0.0,257.0,450.0,0.0,257.0,-450.0,86.0,-107.0
2026-03-05 15:00:00+00:00,178.0,284.0,0.0,206.0,450.0,0.0,206.0,-450.0,106.0,-138.0
2026-03-05 16:00:00+00:00,177.0,261.0,0.0,212.0,450.0,0.0,212.0,-450.0,84.0,-154.0
2026-03-05 17:00:00+00:00,169.0,263.0,0.0,233.0,450.0,0.0,233.0,-450.0,94.0,-123.0
2026-03-05 18:00:00+00:00,135.0,236.0,0.0,253.0,450.0,0.0,253.0,-450.0,101.0,-96.0
2026-03-05 19:00:00+00:00,157.0,191.0,30.0,240.0,450.0,0.0,210.0,-450.0,34.0,-206.0
2026-03-05 20:00:00+00:00,143.0,191.0,15.0,237.0,450.0,0.0,222.0,-450.0,48.0,-180.0
2026-03-05 21:00:00+00:00,165.0,219.0,40.0,160.0,439.0,0.0,120.0,-439.0,54.0,-265.0
2026-03-05 22:00:00+00:00,173.0,177.0,62.0,175.0,444.0,0.0,113.0,-444.0,4.0,-327.0
2026-03-05 23:00:00+00:00,255.0,264.0,95.0,257.0,465.0,0.0,162.0,-465.0,9.0,-294.0
2026-03-06 00:00:00+00:00,220.0,264.0,94.0,316.0,459.0,0.0,222.0,-459.0,44.0,-193.0
2026-03-06 01:00:00+00:00,230.0,267.0,78.0,323.0,468.0,0.0,245.0,-468.0,37.0,-186.0
2026-03-06 02:00:00+00:00,223.0,265.0,113.0,342.0,459.0,0.0,229.0,-459.0,42.0,-188.0
2026-03-06 03:00:00+00:00,214.0,267.0,88.0,322.0,462.0,0.0,234.0,-462.0,53.0,-175.0
2026-03-06 04:00:00+00:00,175.0,265.0,19.0,298.0,471.0,0.0,279.0,-471.0,90.0,-102.0
2026-03-06 05:00:00+00:00,125.0,279.0,15.0,272.0,445.0,0.0,257.0,-445.0,154.0,-34.0
2026-03-06 06:00:00+00:00,84.0,279.0,5.0,346.0,450.0,0.0,341.0,-450.0,195.0,86.0
2026-03-06 07:00:00+00:00,74.0,282.0,49.0,331.0,439.0,0.0,282.0,-439.0,208.0,51.0
2026-03-06 08:00:00+00:00,71.0,282.0,37.0,290.0,500.0,0.0,253.0,-500.0,211.0,-36.0
2026-03-06 09:00:00+00:00,58.0,272.0,72.0,302.0,460.0,0.0,230.0,-460.0,214.0,-16.0
2026-03-06 10:00:00+00:00,36.0,272.0,68.0,293.0,478.0,4.0,225.0,-474.0,236.0,-13.0
2026-03-06 11:00:00+00:00,36.0,272.0,52.0,306.0,491.0,6.0,254.0,-485.0,236.0,5.0
2026-03-06 12:00:00+00:00,47.0,272.0,71.0,286.0,500.0,0.0,215.0,-500.0,225.0,-60.0
2026-03-06 13:00:00+00:00,75.0,282.0,62.0,282.0,500.0,0.0,220.0,-500.0,207.0,-73.0
2026-03-06 14:00:00+00:00,154.0,248.0,67.0,336.0,500.0,0.0,269.0,-500.0,94.0,-137.0
2026-03-06 15:00:00+00:00,156.0,250.0,26.0,221.0,500.0,0.0,195.0,-500.0,94.0,-211.0
2026-03-06 16:00:00+00:00,188.0,257.0,5.0,238.0,500.0,0.0,233.0,-500.0,69.0,-198.0
2026-03-06 17:00:00+00:00,195.0,257.0,10.0,259.0,500.0,0.0,249.0,-500.0,62.0,-189.0
2026-03-06 18:00:00+00:00,200.0,229.0,5.0,292.0,480.0,0.0,287.0,-480.0,29.0,-164.0
2026-03-06 19:00:00+00:00,195.0,260.0,5.0,260.0,451.0,0.0,255.0,-451.0,65.0,-131.0
2026-03-06 20:00:00+00:00,184.0,274.0,80.0,301.0,447.0,0.0,221.0,-447.0,90.0,-136.0
2026-03-06 21:00:00+00:00,257.0,249.0,82.0,290.0,468.0,0.0,208.0,-468.0,-8.0,-268.0
2026-03-06 22:00:00+00:00,260.0,247.0,102.0,291.0,500.0,0.0,189.0,-500.0,-13.0,-324.0
2026-03-06 23:00:00+00:00,330.0,290.0,28.0,86.0,470.0,0.0,58.0,-470.0,-40.0,-452.0
