,FI_NO_4,NO_4_FI,NO_4_SE_2,SE_2_NO_4,NO_4_NO_3,NO_3_NO_4,NO_4_SE_1,SE_1_NO_4,NO_4_SE_2_net_export,NO_4_FI_net_export,NO_4_NO_3_net_export,NO_4_SE_1_net_export,Net Export
2026-02-14 22:00:00+00:00,0.0,0.0,54.25,0.0,1026.35,0.0,0.0,0.0,54.25,0.0,1026.35,0.0,1080.6
2026-02-14 23:00:00+00:00,0.0,0.0,33.75,0.0,926.325,0.0,0.0,0.0,33.75,0.0,926.325,0.0,960.075
2026-02-15 00:00:00+00:00,0.0,0.0,103.75,0.0,917.525,0.0,0.0,0.0,103.75,0.0,917.525,0.0,1021.275
2026-02-15 01:00:00+00:00,0.0,0.0,159.0,0.0,895.275,0.0,0.0,0.0,159.0,0.0,895.275,0.0,1054.275
2026-02-15 02:00:00+00:00,0.0,0.0,143.25,0.0,897.025,0.0,0.0,0.0,143.25,0.0,897.025,0.0,1040.275
2026-02-15 03:00:00+00:00,0.0,0.0,209.0,0.0,860.2,0.0,0.0,0.0,209.0,0.0,860.2,0.0,1069.2
2026-02-15 04:00:00+00:00,0.0,0.0,363.5,0.0,818.375,0.0,0.0,0.0,363.5,0.0,818.375,0.0,1181.875
2026-02-15 05:00:00+00:00,0.0,0.0,434.0,0.0,717.075,0.0,0.0,0.0,434.0,0.0,717.075,0.0,1151.075
2026-02-15 06:00:00+00:00,0.0,0.0,700.5,0.0,449.875,0.0,0.0,0.0,700.5,0.0,449.875,0.0,1150.375
2026-02-15 07:00:00+00:00,0.0,0.0,769.25,0.0,399.275,0.0,0.0,0.0,769.25,0.0,399.275,0.0,1168.525
2026-02-15 08:00:00+00:00,0.0,0.0,401.5,0.0,690.025,0.0,0.0,0.0,401.5,0.0,690.025,0.0,1091.525
2026-02-15 09:00:00+00:00,0.0,0.0,3.5,0.0,1084.725,0.0,0.0,56.0,3.5,0.0,1084.725,-56.0,1032.225
2026-02-15 10:00:00+00:00,0.0,0.0,0.0,0.0,1101.225,0.0,0.0,127.5,0.0,0.0,1101.225,-127.5,973.7249999999999
2026-02-15 11:00:00+00:00,0.0,0.0,0.0,0.0,1121.675,0.0,0.0,93.0,0.0,0.0,1121.675,-93.0,1028.675
2026-02-15 12:00:00+00:00,0.0,0.0,0.0,0.0,1124.7,0.0,0.0,106.0,0.0,0.0,1124.7,-106.0,1018.7
2026-02-15 13:00:00+00:00,0.0,0.0,0.0,0.0,1094.625,0.0,0.0,128.25,0.0,0.0,1094.625,-128.25,966.375
2026-02-15 14:00:00+00:00,0.0,0.0,0.0,0.0,1048.275,0.0,0.0,104.0,0.0,0.0,1048.275,-104.0,944.2750000000001
2026-02-15 15:00:00+00:00,0.0,0.0,0.0,0.0,984.275,0.0,0.0,71.25,0.0,0.0,984.275,-71.25,913.025
2026-02-15 16:00:00+00:00,0.0,0.0,0.0,0.0,997.775,0.0,0.0,5.25,0.0,0.0,997.775,-5.25,992.525
2026-02-15 17:00:00+00:00,0.0,0.0,0.0,0.0,965.175,0.0,0.0,67.75,0.0,0.0,965.175,-67.75,897.425
2026-02-15 18:00:00+00:00,0.0,0.0,0.0,0.0,1010.2,0.0,0.0,202.0,0.0,0.0,1010.2,-202.0,808.2
2026-02-15 19:00:00+00:00,0.0,0.0,0.0,0.0,1000.95,0.0,0.0,358.0,0.0,0.0,1000.95,-358.0,642.95
2026-02-15 20:00:00+00:00,0.0,0.0,0.0,0.0,1008.425,0.0,0.0,406.5,0.0,0.0,1008.425,-406.5,601.925
2026-02-15 21:00:00+00:00,0.0,0.0,0.0,0.0,830.75,0.0,0.0,436.0,0.0,0.0,830.75,-436.0,394.75
2026-02-15 22:00:00+00:00,0.0,0.0,0.0,0.0,752.7,0.0,0.0,580.0,0.0,0.0,752.7,-580.0,172.70000000000005
2026-02-15 23:00:00+00:00,0.0,0.0,0.0,0.0,631.575,0.0,0.0,432.0,0.0,0.0,631.575,-432.0,199.57500000000005
2026-02-16 00:00:00+00:00,0.0,0.0,0.0,0.0,651.275,0.0,0.0,386.0,0.0,0.0,651.275,-386.0,265.275
2026-02-16 01:00:00+00:00,0.0,0.0,0.0,0.0,614.55,0.0,0.0,414.5,0.0,0.0,614.55,-414.5,200.04999999999995
2026-02-16 02:00:00+00:00,0.0,0.0,0.0,0.0,615.375,0.0,0.0,433.0,0.0,0.0,615.375,-433.0,182.375
2026-02-16 03:00:00+00:00,0.0,0.0,0.0,0.0,612.7,0.0,0.0,449.25,0.0,0.0,612.7,-449.25,163.45000000000005
2026-02-16 04:00:00+00:00,0.0,0.0,0.0,0.0,673.475,0.0,0.0,401.25,0.0,0.0,673.475,-401.25,272.225
2026-02-16 05:00:00+00:00,0.0,0.0,0.0,0.0,842.45,0.0,0.0,378.0,0.0,0.0,842.45,-378.0,464.45000000000005
2026-02-16 06:00:00+00:00,0.0,0.0,0.0,0.0,859.225,0.0,0.0,274.75,0.0,0.0,859.225,-274.75,584.475
2026-02-16 07:00:00+00:00,0.0,0.0,0.0,0.0,931.5,0.0,0.0,191.5,0.0,0.0,931.5,-191.5,740.0
2026-02-16 08:00:00+00:00,0.0,0.0,0.0,0.0,1003.1,0.0,0.0,223.75,0.0,0.0,1003.1,-223.75,779.35
2026-02-16 09:00:00+00:00,0.0,0.0,0.0,0.0,982.825,0.0,0.0,179.0,0.0,0.0,982.825,-179.0,803.825
2026-02-16 10:00:00+00:00,0.0,0.0,0.0,0.0,1074.425,0.0,0.0,202.0,0.0,0.0,1074.425,-202.0,872.425
2026-02-16 11:00:00+00:00,0.0,0.0,0.0,0.0,1066.25,0.0,0.0,154.5,0.0,0.0,1066.25,-154.5,911.75
2026-02-16 12:00:00+00:00,0.0,0.0,0.0,0.0,1106.725,0.0,0.0,168.25,0.0,0.0,1106.725,-168.25,938.4749999999999
2026-02-16 13:00:00+00:00,0.0,0.0,0.0,0.0,1113.475,0.0,0.0,273.5,0.0,0.0,1113.475,-273.5,839.9749999999999
2026-02-16 14:00:00+00:00,0.0,0.0,0.0,0.0,1069.225,0.0,0.0,265.5,0.0,0.0,1069.225,-265.5,803.7249999999999
2026-02-16 15:00:00+00:00,0.0,0.0,0.0,0.0,917.075,0.0,0.0,232.0,0.0,0.0,917.075,-232.0,685.075
2026-02-16 16:00:00+00:00,0.0,0.0,0.0,0.0,706.075,0.0,0.0,61.25,0.0,0.0,706.075,-61.25,644.825
2026-02-16 17:00:00+00:00,0.0,0.0,0.0,0.0,628.625,0.0,0.0,0.0,0.0,0.0,628.625,0.0,628.625
2026-02-16 18:00:00+00:00,0.0,0.0,0.0,0.0,609.2,0.0,0.0,0.0,0.0,0.0,609.2,0.0,609.2
2026-02-16 19:00:00+00:00,0.0,0.0,0.0,0.0,495.4,0.0,0.0,86.0,0.0,0.0,495.4,-86.0,409.4
2026-02-16 20:00:00+00:00,0.0,0.0,0.0,0.0,644.325,0.0,0.0,298.75,0.0,0.0,644.325,-298.75,345.57500000000005
2026-02-16 21:00:00+00:00,0.0,0.0,0.0,0.0,528.525,0.0,0.0,497.25,0.0,0.0,528.525,-497.25,31.274999999999977
2026-02-16 22:00:00+00:00,0.0,0.0,0.0,0.0,494.45,0.0,0.0,636.0,0.0,0.0,494.45,-636.0,-141.55
2026-02-16 23:00:00+00:00,0.0,0.0,0.0,0.0,433.05,0.0,0.0,1166.25,0.0,0.0,433.05,-1166.25,-733.2
2026-02-17 00:00:00+00:00,0.0,0.0,0.0,0.0,559.4,0.0,0.0,1245.5,0.0,0.0,559.4,-1245.5,-686.1
2026-02-17 01:00:00+00:00,0.0,0.0,0.0,0.0,515.325,0.0,0.0,1202.25,0.0,0.0,515.325,-1202.25,-686.925
2026-02-17 02:00:00+00:00,0.0,0.0,0.0,0.0,520.95,0.0,0.0,1169.75,0.0,0.0,520.95,-1169.75,-648.8
2026-02-17 03:00:00+00:00,0.0,0.0,0.0,0.0,570.375,0.0,0.0,1117.25,0.0,0.0,570.375,-1117.25,-546.875
2026-02-17 04:00:00+00:00,0.0,0.0,0.0,0.0,736.725,0.0,0.0,713.5,0.0,0.0,736.725,-713.5,23.225000000000023
2026-02-17 05:00:00+00:00,0.0,0.0,0.0,0.0,851.0,0.0,0.0,260.25,0.0,0.0,851.0,-260.25,590.75
2026-02-17 06:00:00+00:00,0.0,0.0,0.0,0.0,969.75,0.0,0.0,292.0,0.0,0.0,969.75,-292.0,677.75
2026-02-17 07:00:00+00:00,0.0,0.0,0.0,0.0,907.375,0.0,0.0,234.25,0.0,0.0,907.375,-234.25,673.125
2026-02-17 08:00:00+00:00,0.0,0.0,0.0,0.0,869.425,0.0,0.0,259.0,0.0,0.0,869.425,-259.0,610.425
2026-02-17 09:00:00+00:00,0.0,0.0,0.0,0.0,908.9,0.0,0.0,213.25,0.0,0.0,908.9,-213.25,695.65
2026-02-17 10:00:00+00:00,0.0,0.0,0.0,0.0,907.95,0.0,0.0,168.75,0.0,0.0,907.95,-168.75,739.2
2026-02-17 11:00:00+00:00,0.0,0.0,0.0,0.0,935.325,0.0,0.0,94.25,0.0,0.0,935.325,-94.25,841.075
2026-02-17 12:00:00+00:00,0.0,0.0,0.0,0.0,956.975,0.0,0.0,109.0,0.0,0.0,956.975,-109.0,847.975
2026-02-17 13:00:00+00:00,0.0,0.0,0.0,0.0,907.6,0.0,0.0,111.75,0.0,0.0,907.6,-111.75,795.85
2026-02-17 14:00:00+00:00,0.0,0.0,0.0,0.0,865.1,0.0,0.0,75.0,0.0,0.0,865.1,-75.0,790.1
2026-02-17 15:00:00+00:00,0.0,0.0,0.0,0.0,829.25,0.0,0.0,7.75,0.0,0.0,829.25,-7.75,821.5
2026-02-17 16:00:00+00:00,0.0,0.0,0.0,0.0,775.425,0.0,0.0,0.0,0.0,0.0,775.425,0.0,775.425
2026-02-17 17:00:00+00:00,0.0,0.0,0.0,0.0,758.875,0.0,0.0,0.0,0.0,0.0,758.875,0.0,758.875
2026-02-17 18:00:00+00:00,0.0,0.0,0.0,0.0,813.15,0.0,0.0,0.0,0.0,0.0,813.15,0.0,813.15
2026-02-17 19:00:00+00:00,0.0,0.0,0.0,0.0,850.375,0.0,0.0,31.0,0.0,0.0,850.375,-31.0,819.375
2026-02-17 20:00:00+00:00,0.0,0.0,0.0,0.0,992.875,0.0,0.0,88.5,0.0,0.0,992.875,-88.5,904.375
2026-02-17 21:00:00+00:00,0.0,0.0,0.0,0.0,1019.0,0.0,0.0,99.25,0.0,0.0,1019.0,-99.25,919.75
2026-02-17 22:00:00+00:00,0.0,0.0,0.0,0.0,925.075,0.0,0.0,4.75,0.0,0.0,925.075,-4.75,920.325
2026-02-17 23:00:00+00:00,0.0,0.0,0.0,0.0,932.175,0.0,0.0,0.0,0.0,0.0,932.175,0.0,932.175
2026-02-18 00:00:00+00:00,0.0,0.0,0.0,0.0,1008.475,0.0,0.0,0.0,0.0,0.0,1008.475,0.0,1008.475
2026-02-18 01:00:00+00:00,0.0,0.0,166.25,0.0,907.275,0.0,0.0,0.0,166.25,0.0,907.275,0.0,1073.525
2026-02-18 02:00:00+00:00,0.0,0.0,240.75,0.0,844.05,0.0,0.0,0.0,240.75,0.0,844.05,0.0,1084.8
2026-02-18 03:00:00+00:00,0.0,0.0,441.5,0.0,729.325,0.0,0.0,0.0,441.5,0.0,729.325,0.0,1170.825
2026-02-18 04:00:00+00:00,0.0,0.0,561.75,0.0,632.75,0.0,0.0,0.0,561.75,0.0,632.75,0.0,1194.5
2026-02-18 05:00:00+00:00,0.0,0.0,683.25,0.0,542.175,0.0,0.0,0.0,683.25,0.0,542.175,0.0,1225.425
2026-02-18 06:00:00+00:00,0.0,0.0,714.5,0.0,486.3,0.0,0.0,0.0,714.5,0.0,486.3,0.0,1200.8
2026-02-18 07:00:00+00:00,0.0,0.0,569.25,0.0,616.425,0.0,0.0,0.0,569.25,0.0,616.425,0.0,1185.675
2026-02-18 08:00:00+00:00,0.0,0.0,475.0,0.0,634.05,0.0,0.0,0.0,475.0,0.0,634.05,0.0,1109.05
2026-02-18 09:00:00+00:00,0.0,0.0,533.5,0.0,587.0,0.0,0.0,0.0,533.5,0.0,587.0,0.0,1120.5
2026-02-18 10:00:00+00:00,0.0,0.0,485.75,0.0,578.9,0.0,0.0,0.0,485.75,0.0,578.9,0.0,1064.65
2026-02-18 11:00:00+00:00,0.0,0.0,414.5,0.0,652.2,0.0,0.0,0.0,414.5,0.0,652.2,0.0,1066.7
2026-02-18 12:00:00+00:00,0.0,0.0,438.25,0.0,584.05,0.0,0.0,0.0,438.25,0.0,584.05,0.0,1022.3
2026-02-18 13:00:00+00:00,0.0,0.0,466.25,0.0,558.4,0.0,0.0,0.0,466.25,0.0,558.4,0.0,1024.65
2026-02-18 14:00:00+00:00,0.0,0.0,434.0,0.0,566.875,0.0,0.0,0.0,434.0,0.0,566.875,0.0,1000.875
2026-02-18 15:00:00+00:00,0.0,0.0,580.0,0.0,408.5,0.0,0.0,0.0,580.0,0.0,408.5,0.0,988.5
2026-02-18 16:00:00+00:00,0.0,0.0,681.25,0.0,397.025,0.0,0.0,0.0,681.25,0.0,397.025,0.0,1078.275
2026-02-18 17:00:00+00:00,0.0,0.0,687.0,0.0,408.35,0.0,0.0,0.0,687.0,0.0,408.35,0.0,1095.35
2026-02-18 18:00:00+00:00,0.0,0.0,633.5,0.0,461.225,0.0,0.0,0.0,633.5,0.0,461.225,0.0,1094.725
2026-02-18 19:00:00+00:00,0.0,0.0,482.75,0.0,598.025,0.0,0.0,0.0,482.75,0.0,598.025,0.0,1080.775
2026-02-18 20:00:00+00:00,0.0,0.0,506.5,0.0,582.075,0.0,0.0,0.0,506.5,0.0,582.075,0.0,1088.575
2026-02-18 21:00:00+00:00,0.0,0.0,449.25,0.0,627.5,0.0,0.0,0.0,449.25,0.0,627.5,0.0,1076.75
2026-02-18 22:00:00+00:00,0.0,0.0,442.25,0.0,646.5,0.0,0.0,0.0,442.25,0.0,646.5,0.0,1088.75
2026-02-18 23:00:00+00:00,0.0,0.0,505.0,0.0,671.925,0.0,0.0,0.0,505.0,0.0,671.925,0.0,1176.925
2026-02-19 00:00:00+00:00,0.0,0.0,584.5,0.0,648.3,0.0,0.0,0.0,584.5,0.0,648.3,0.0,1232.8
2026-02-19 01:00:00+00:00,0.0,0.0,652.5,0.0,617.125,0.0,0.0,0.0,652.5,0.0,617.125,0.0,1269.625
2026-02-19 02:00:00+00:00,0.0,0.0,713.0,0.0,580.775,0.0,0.0,0.0,713.0,0.0,580.775,0.0,1293.775
2026-02-19 03:00:00+00:00,0.0,0.0,751.75,0.0,538.975,0.0,0.0,0.0,751.75,0.0,538.975,0.0,1290.725
2026-02-19 04:00:00+00:00,0.0,0.0,712.0,0.0,520.6,0.0,0.0,0.0,712.0,0.0,520.6,0.0,1232.6
2026-02-19 05:00:00+00:00,0.0,0.0,952.0,0.0,241.075,0.0,0.0,0.0,952.0,0.0,241.075,0.0,1193.075
2026-02-19 06:00:00+00:00,0.0,0.0,1223.25,0.0,63.65,0.0,0.0,0.0,1223.25,0.0,63.65,0.0,1286.9
2026-02-19 07:00:00+00:00,0.0,0.0,1203.25,0.0,0.0,0.0,0.0,0.0,1203.25,0.0,0.0,0.0,1203.25
2026-02-19 08:00:00+00:00,0.0,0.0,1199.75,0.0,43.45,0.0,0.0,0.0,1199.75,0.0,43.45,0.0,1243.2
2026-02-19 09:00:00+00:00,0.0,0.0,1193.75,0.0,93.325,0.0,0.0,0.0,1193.75,0.0,93.325,0.0,1287.075
2026-02-19 10:00:00+00:00,0.0,0.0,1137.75,0.0,155.825,0.0,0.0,0.0,1137.75,0.0,155.825,0.0,1293.575
2026-02-19 11:00:00+00:00,0.0,0.0,1099.5,0.0,200.975,0.0,0.0,0.0,1099.5,0.0,200.975,0.0,1300.475
2026-02-19 12:00:00+00:00,0.0,0.0,1129.25,0.0,156.65,0.0,0.0,0.0,1129.25,0.0,156.65,0.0,1285.9
2026-02-19 13:00:00+00:00,0.0,0.0,1092.75,0.0,165.275,0.0,0.0,0.0,1092.75,0.0,165.275,0.0,1258.025
2026-02-19 14:00:00+00:00,0.0,0.0,1204.75,0.0,18.425,0.0,0.0,0.0,1204.75,0.0,18.425,0.0,1223.175
2026-02-19 15:00:00+00:00,0.0,0.0,1204.5,0.0,0.0,0.0,0.0,0.0,1204.5,0.0,0.0,0.0,1204.5
2026-02-19 16:00:00+00:00,0.0,0.0,1256.5,0.0,0.0,0.0,0.0,0.0,1256.5,0.0,0.0,0.0,1256.5
2026-02-19 17:00:00+00:00,0.0,0.0,1254.25,0.0,6.775,0.0,0.0,0.0,1254.25,0.0,6.775,0.0,1261.025
2026-02-19 18:00:00+00:00,0.0,0.0,1220.25,0.0,30.075,0.0,0.0,0.0,1220.25,0.0,30.075,0.0,1250.325
2026-02-19 19:00:00+00:00,0.0,0.0,1014.5,0.0,206.85,0.0,0.0,0.0,1014.5,0.0,206.85,0.0,1221.35
2026-02-19 20:00:00+00:00,0.0,0.0,966.75,0.0,301.425,0.0,0.0,0.0,966.75,0.0,301.425,0.0,1268.175
2026-02-19 21:00:00+00:00,0.0,0.0,977.25,0.0,342.025,0.0,0.0,0.0,977.25,0.0,342.025,0.0,1319.275
2026-02-19 22:00:00+00:00,0.0,0.0,1128.5,0.0,290.375,0.0,0.0,0.0,1128.5,0.0,290.375,0.0,1418.875
2026-02-19 23:00:00+00:00,0.0,0.0,884.0,0.0,330.25,0.0,0.0,0.0,884.0,0.0,330.25,0.0,1214.25
2026-02-20 00:00:00+00:00,0.0,0.0,557.25,0.0,662.375,0.0,0.0,0.0,557.25,0.0,662.375,0.0,1219.625
2026-02-20 01:00:00+00:00,0.0,0.0,113.0,0.0,1039.525,0.0,0.0,0.0,113.0,0.0,1039.525,0.0,1152.525
2026-02-20 02:00:00+00:00,0.0,0.0,0.0,0.0,1167.625,0.0,0.0,0.0,0.0,0.0,1167.625,0.0,1167.625
2026-02-20 03:00:00+00:00,0.0,0.0,26.25,0.0,1161.5,0.0,0.0,0.0,26.25,0.0,1161.5,0.0,1187.75
2026-02-20 04:00:00+00:00,0.0,0.0,22.75,0.0,1170.85,0.0,0.0,0.0,22.75,0.0,1170.85,0.0,1193.6
2026-02-20 05:00:00+00:00,0.0,0.0,164.5,0.0,932.175,0.0,0.0,0.0,164.5,0.0,932.175,0.0,1096.675
2026-02-20 06:00:00+00:00,0.0,0.0,232.0,0.0,744.975,0.0,0.0,0.0,232.0,0.0,744.975,0.0,976.975
2026-02-20 07:00:00+00:00,0.0,0.0,123.0,0.0,854.3,0.0,0.0,0.0,123.0,0.0,854.3,0.0,977.3
2026-02-20 08:00:00+00:00,0.0,0.0,45.75,0.0,908.525,0.0,0.0,0.0,45.75,0.0,908.525,0.0,954.275
2026-02-20 09:00:00+00:00,0.0,0.0,0.0,0.0,957.625,0.0,0.0,0.0,0.0,0.0,957.625,0.0,957.625
2026-02-20 10:00:00+00:00,0.0,0.0,0.0,0.0,1004.2,0.0,0.0,0.0,0.0,0.0,1004.2,0.0,1004.2
2026-02-20 11:00:00+00:00,0.0,0.0,0.0,0.0,1041.275,0.0,0.0,0.0,0.0,0.0,1041.275,0.0,1041.275
2026-02-20 12:00:00+00:00,0.0,0.0,0.0,0.0,933.35,0.0,37.5,0.0,0.0,0.0,933.35,37.5,970.85
2026-02-20 13:00:00+00:00,0.0,0.0,0.0,0.0,815.1,0.0,77.5,0.0,0.0,0.0,815.1,77.5,892.6
2026-02-20 14:00:00+00:00,0.0,0.0,0.0,0.0,804.3,0.0,39.5,0.0,0.0,0.0,804.3,39.5,843.8
2026-02-20 15:00:00+00:00,0.0,0.0,0.0,0.0,817.225,0.0,7.75,0.0,0.0,0.0,817.225,7.75,824.975
2026-02-20 16:00:00+00:00,0.0,0.0,0.0,0.0,759.675,0.0,0.0,1.25,0.0,0.0,759.675,-1.25,758.425
2026-02-20 17:00:00+00:00,0.0,0.0,0.0,0.0,620.65,0.0,0.0,88.0,0.0,0.0,620.65,-88.0,532.65
2026-02-20 18:00:00+00:00,0.0,0.0,0.0,0.0,298.025,0.0,0.0,0.0,0.0,0.0,298.025,0.0,298.025
2026-02-20 19:00:00+00:00,0.0,0.0,0.0,21.75,137.45,0.0,0.0,0.0,-21.75,0.0,137.45,0.0,115.69999999999999
2026-02-20 20:00:00+00:00,0.0,0.0,0.0,235.75,0.0,0.0,0.0,0.0,-235.75,0.0,0.0,0.0,-235.75
2026-02-20 21:00:00+00:00,0.0,0.0,0.0,271.0,0.0,0.0,0.0,0.0,-271.0,0.0,0.0,0.0,-271.0
2026-02-20 22:00:00+00:00,0.0,0.0,0.0,228.5,0.0,0.0,0.0,0.0,-228.5,0.0,0.0,0.0,-228.5
2026-02-20 23:00:00+00:00,0.0,0.0,0.0,60.25,39.475,0.0,0.0,129.5,-60.25,0.0,39.475,-129.5,-150.275
2026-02-21 00:00:00+00:00,0.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,-260.0,0.0,0.0,0.0,-260.0
2026-02-21 01:00:00+00:00,0.0,0.0,0.0,296.0,0.0,0.0,0.0,0.0,-296.0,0.0,0.0,0.0,-296.0
2026-02-21 02:00:00+00:00,0.0,0.0,0.0,379.25,0.0,0.0,0.0,0.0,-379.25,0.0,0.0,0.0,-379.25
2026-02-21 03:00:00+00:00,0.0,0.0,0.0,391.25,0.0,0.0,0.0,0.0,-391.25,0.0,0.0,0.0,-391.25
2026-02-21 04:00:00+00:00,0.0,0.0,0.0,336.0,0.0,0.0,0.0,0.0,-336.0,0.0,0.0,0.0,-336.0
2026-02-21 05:00:00+00:00,0.0,0.0,0.0,212.25,0.0,0.0,0.0,0.0,-212.25,0.0,0.0,0.0,-212.25
2026-02-21 06:00:00+00:00,0.0,0.0,0.0,27.5,177.325,0.0,0.0,0.0,-27.5,0.0,177.325,0.0,149.825
2026-02-21 07:00:00+00:00,0.0,0.0,0.0,0.0,418.6,0.0,0.0,0.0,0.0,0.0,418.6,0.0,418.6
2026-02-21 08:00:00+00:00,0.0,0.0,0.0,0.0,574.625,0.0,0.0,0.0,0.0,0.0,574.625,0.0,574.625
2026-02-21 09:00:00+00:00,0.0,0.0,0.0,0.0,571.175,0.0,0.0,0.0,0.0,0.0,571.175,0.0,571.175
2026-02-21 10:00:00+00:00,0.0,0.0,0.0,0.0,604.75,0.0,0.0,56.0,0.0,0.0,604.75,-56.0,548.75
2026-02-21 11:00:00+00:00,0.0,0.0,0.0,0.0,564.4,0.0,0.0,13.75,0.0,0.0,564.4,-13.75,550.65
2026-02-21 12:00:00+00:00,0.0,0.0,0.0,0.0,694.35,0.0,0.0,134.5,0.0,0.0,694.35,-134.5,559.85
2026-02-21 13:00:00+00:00,0.0,0.0,0.0,0.0,605.275,0.0,0.0,43.25,0.0,0.0,605.275,-43.25,562.025
2026-02-21 14:00:00+00:00,0.0,0.0,0.0,0.0,609.55,0.0,0.0,29.0,0.0,0.0,609.55,-29.0,580.55
2026-02-21 15:00:00+00:00,0.0,0.0,0.0,0.0,924.15,0.0,0.0,334.25,0.0,0.0,924.15,-334.25,589.9
2026-02-21 16:00:00+00:00,0.0,0.0,0.0,0.0,891.275,0.0,0.0,254.25,0.0,0.0,891.275,-254.25,637.025
2026-02-21 17:00:00+00:00,0.0,0.0,0.0,0.0,710.9,0.0,0.0,202.75,0.0,0.0,710.9,-202.75,508.15
2026-02-21 18:00:00+00:00,0.0,0.0,0.0,0.0,581.65,0.0,0.0,310.0,0.0,0.0,581.65,-310.0,271.65
2026-02-21 19:00:00+00:00,0.0,0.0,0.0,0.0,429.875,0.0,0.0,462.0,0.0,0.0,429.875,-462.0,-32.125
2026-02-21 20:00:00+00:00,0.0,0.0,0.0,0.0,270.95,0.0,0.0,599.75,0.0,0.0,270.95,-599.75,-328.8
2026-02-21 21:00:00+00:00,0.0,0.0,0.0,0.0,100.825,0.0,0.0,548.75,0.0,0.0,100.825,-548.75,-447.925
2026-02-21 22:00:00+00:00,0.0,0.0,0.0,109.0,0.0,0.0,0.0,349.0,-109.0,0.0,0.0,-349.0,-458.0
2026-02-21 23:00:00+00:00,0.0,0.0,0.0,0.0,263.8,0.0,0.0,833.75,0.0,0.0,263.8,-833.75,-569.95
2026-02-22 00:00:00+00:00,0.0,0.0,0.0,0.0,380.7,0.0,0.0,917.25,0.0,0.0,380.7,-917.25,-536.55
2026-02-22 01:00:00+00:00,0.0,0.0,0.0,0.0,421.25,0.0,0.0,876.25,0.0,0.0,421.25,-876.25,-455.0
2026-02-22 02:00:00+00:00,0.0,0.0,0.0,0.0,567.25,0.0,0.0,975.75,0.0,0.0,567.25,-975.75,-408.5
2026-02-22 03:00:00+00:00,0.0,0.0,0.0,0.0,219.8,0.0,0.0,600.5,0.0,0.0,219.8,-600.5,-380.7
2026-02-22 04:00:00+00:00,0.0,0.0,0.0,0.0,278.9,0.0,0.0,674.25,0.0,0.0,278.9,-674.25,-395.35
2026-02-22 05:00:00+00:00,0.0,0.0,0.0,0.0,207.475,0.0,0.0,619.5,0.0,0.0,207.475,-619.5,-412.025
2026-02-22 06:00:00+00:00,0.0,0.0,0.0,0.0,798.375,0.0,0.0,997.5,0.0,0.0,798.375,-997.5,-199.125
2026-02-22 07:00:00+00:00,0.0,0.0,0.0,0.0,1068.575,0.0,0.0,784.25,0.0,0.0,1068.575,-784.25,284.32500000000005
2026-02-22 08:00:00+00:00,0.0,0.0,0.0,0.0,1150.425,0.0,0.0,538.75,0.0,0.0,1150.425,-538.75,611.675
2026-02-22 09:00:00+00:00,0.0,0.0,0.0,0.0,1284.275,0.0,0.0,503.0,0.0,0.0,1284.275,-503.0,781.2750000000001
2026-02-22 10:00:00+00:00,0.0,0.0,0.0,0.0,1233.875,0.0,0.0,347.5,0.0,0.0,1233.875,-347.5,886.375
2026-02-22 11:00:00+00:00,0.0,0.0,0.0,0.0,1221.2,0.0,0.0,326.25,0.0,0.0,1221.2,-326.25,894.95
2026-02-22 12:00:00+00:00,0.0,0.0,0.0,0.0,1198.625,0.0,0.0,292.0,0.0,0.0,1198.625,-292.0,906.625
2026-02-22 13:00:00+00:00,0.0,0.0,0.0,0.0,1239.175,0.0,0.0,275.0,0.0,0.0,1239.175,-275.0,964.175
2026-02-22 14:00:00+00:00,0.0,0.0,0.0,0.0,1268.25,0.0,0.0,317.25,0.0,0.0,1268.25,-317.25,951.0
2026-02-22 15:00:00+00:00,0.0,0.0,0.0,0.0,1150.725,0.0,0.0,228.25,0.0,0.0,1150.725,-228.25,922.4749999999999
2026-02-22 16:00:00+00:00,0.0,0.0,0.0,0.0,1095.125,0.0,0.0,131.75,0.0,0.0,1095.125,-131.75,963.375
2026-02-22 17:00:00+00:00,0.0,0.0,0.0,0.0,1143.25,0.0,0.0,175.75,0.0,0.0,1143.25,-175.75,967.5
2026-02-22 18:00:00+00:00,0.0,0.0,0.0,0.0,1054.975,0.0,0.0,80.25,0.0,0.0,1054.975,-80.25,974.7249999999999
2026-02-22 19:00:00+00:00,0.0,0.0,0.0,0.0,998.05,0.0,0.0,40.5,0.0,0.0,998.05,-40.5,957.55
2026-02-22 20:00:00+00:00,0.0,0.0,0.0,0.0,1002.65,0.0,0.0,26.5,0.0,0.0,1002.65,-26.5,976.15
2026-02-22 21:00:00+00:00,0.0,0.0,0.0,0.0,905.425,0.0,0.75,0.0,0.0,0.0,905.425,0.75,906.175
2026-02-22 22:00:00+00:00,0.0,0.0,0.0,0.0,802.9,0.0,39.75,0.0,0.0,0.0,802.9,39.75,842.65
2026-02-22 23:00:00+00:00,0.0,0.0,0.0,0.0,798.425,0.0,0.0,12.5,0.0,0.0,798.425,-12.5,785.925
2026-02-23 00:00:00+00:00,0.0,0.0,0.0,0.0,706.425,0.0,39.5,0.0,0.0,0.0,706.425,39.5,745.925
