,RS_BA,BA_RS,ME_BA,BA_ME,BA_HR,HR_BA,BA_HR_net_export,BA_ME_net_export,BA_RS_net_export,Net Export
2026-01-20 18:00:00+00:00,53.0,526.0,293.0,18.0,154.0,1.0,153.0,-275.0,473.0,351.0
2026-01-20 19:00:00+00:00,56.0,546.0,309.0,13.0,150.0,66.0,84.0,-296.0,490.0,278.0
2026-01-20 20:00:00+00:00,56.0,515.0,293.0,13.0,149.0,116.0,33.0,-280.0,459.0,212.0
2026-01-20 21:00:00+00:00,71.0,392.0,147.0,133.0,5.0,146.0,-141.0,-14.0,321.0,166.0
2026-01-20 22:00:00+00:00,79.0,361.0,95.0,152.0,0.0,177.0,-177.0,57.0,282.0,162.0
2026-01-20 23:00:00+00:00,104.0,366.0,80.0,235.0,0.0,245.0,-245.0,155.0,262.0,172.0
2026-01-21 00:00:00+00:00,104.0,390.0,106.0,223.0,0.0,233.0,-233.0,117.0,286.0,170.0
2026-01-21 01:00:00+00:00,104.0,354.0,70.0,223.0,0.0,233.0,-233.0,153.0,250.0,170.0
2026-01-21 02:00:00+00:00,106.0,372.0,83.0,237.0,0.0,252.0,-252.0,154.0,266.0,168.0
2026-01-21 03:00:00+00:00,107.0,354.0,93.0,223.0,0.0,211.0,-211.0,130.0,247.0,166.0
2026-01-21 04:00:00+00:00,96.0,340.0,80.0,101.0,0.0,89.0,-89.0,21.0,244.0,176.0
2026-01-21 05:00:00+00:00,197.0,538.0,313.0,13.0,208.0,160.0,48.0,-300.0,341.0,89.0
2026-01-21 06:00:00+00:00,196.0,491.0,313.0,13.0,208.0,111.0,97.0,-300.0,295.0,92.0
2026-01-21 07:00:00+00:00,243.0,480.0,313.0,143.0,188.0,150.0,38.0,-170.0,237.0,105.0
2026-01-21 08:00:00+00:00,299.0,452.0,269.0,135.0,159.0,180.0,-21.0,-134.0,153.0,-2.0
2026-01-21 09:00:00+00:00,249.0,454.0,256.0,93.0,118.0,189.0,-71.0,-163.0,205.0,-29.0
2026-01-21 10:00:00+00:00,242.0,451.0,140.0,116.0,50.0,258.0,-208.0,-24.0,209.0,-23.0
2026-01-21 11:00:00+00:00,257.0,449.0,141.0,116.0,50.0,249.0,-199.0,-25.0,192.0,-32.0
2026-01-21 12:00:00+00:00,238.0,448.0,146.0,116.0,50.0,261.0,-211.0,-30.0,210.0,-31.0
2026-01-21 13:00:00+00:00,289.0,471.0,165.0,13.0,50.0,121.0,-71.0,-152.0,182.0,-41.0
2026-01-21 14:00:00+00:00,167.0,472.0,303.0,13.0,223.0,112.0,111.0,-290.0,305.0,126.0
2026-01-21 15:00:00+00:00,97.0,537.0,313.0,13.0,195.0,73.0,122.0,-300.0,440.0,262.0
2026-01-21 16:00:00+00:00,103.0,516.0,313.0,13.0,195.0,53.0,142.0,-300.0,413.0,255.0
2026-01-21 17:00:00+00:00,102.0,536.0,313.0,13.0,195.0,72.0,123.0,-300.0,434.0,257.0
2026-01-21 18:00:00+00:00,101.0,516.0,305.0,13.0,187.0,51.0,136.0,-292.0,415.0,259.0
2026-01-21 19:00:00+00:00,176.0,591.0,303.0,13.0,210.0,151.0,59.0,-290.0,415.0,184.0
2026-01-21 20:00:00+00:00,205.0,379.0,249.0,173.0,159.0,196.0,-37.0,-76.0,174.0,61.0
2026-01-21 21:00:00+00:00,214.0,476.0,75.0,173.0,0.0,298.0,-298.0,98.0,262.0,62.0
2026-01-21 22:00:00+00:00,294.0,421.0,70.0,223.0,0.0,299.0,-299.0,153.0,127.0,-19.0
2026-01-21 23:00:00+00:00,222.0,428.0,75.0,179.0,0.0,274.0,-274.0,104.0,206.0,36.0
2026-01-22 00:00:00+00:00,249.0,380.0,75.0,206.0,0.0,236.0,-236.0,131.0,131.0,26.0
2026-01-22 01:00:00+00:00,124.0,380.0,75.0,160.0,0.0,205.0,-205.0,85.0,256.0,136.0
2026-01-22 02:00:00+00:00,121.0,384.0,82.0,157.0,0.0,205.0,-205.0,75.0,263.0,133.0
2026-01-22 03:00:00+00:00,111.0,376.0,75.0,157.0,0.0,225.0,-225.0,82.0,265.0,122.0
2026-01-22 04:00:00+00:00,114.0,513.0,108.0,13.0,30.0,206.0,-176.0,-95.0,399.0,128.0
2026-01-22 05:00:00+00:00,101.0,531.0,262.0,27.0,120.0,93.0,27.0,-235.0,430.0,222.0
2026-01-22 06:00:00+00:00,70.0,537.0,205.0,13.0,60.0,112.0,-52.0,-192.0,467.0,223.0
2026-01-22 07:00:00+00:00,113.0,519.0,288.0,21.0,156.0,101.0,55.0,-267.0,406.0,194.0
2026-01-22 08:00:00+00:00,215.0,492.0,230.0,13.0,98.0,111.0,-13.0,-217.0,277.0,47.0
2026-01-22 09:00:00+00:00,174.0,481.0,235.0,116.0,0.0,164.0,-164.0,-119.0,307.0,24.0
2026-01-22 10:00:00+00:00,205.0,473.0,224.0,96.0,6.0,118.0,-112.0,-128.0,268.0,28.0
2026-01-22 11:00:00+00:00,211.0,476.0,224.0,114.0,13.0,139.0,-126.0,-110.0,265.0,29.0
2026-01-22 12:00:00+00:00,245.0,493.0,243.0,91.0,45.0,116.0,-71.0,-152.0,248.0,25.0
2026-01-22 13:00:00+00:00,239.0,488.0,194.0,13.0,53.0,101.0,-48.0,-181.0,249.0,20.0
2026-01-22 14:00:00+00:00,78.0,546.0,257.0,13.0,167.0,137.0,30.0,-244.0,468.0,254.0
2026-01-22 15:00:00+00:00,28.0,555.0,310.0,33.0,182.0,65.0,117.0,-277.0,527.0,367.0
2026-01-22 16:00:00+00:00,18.0,560.0,313.0,33.0,185.0,87.0,98.0,-280.0,542.0,360.0
2026-01-22 17:00:00+00:00,31.0,559.0,308.0,33.0,180.0,70.0,110.0,-275.0,528.0,363.0
2026-01-22 18:00:00+00:00,22.0,557.0,304.0,33.0,169.0,69.0,100.0,-271.0,535.0,364.0
2026-01-22 19:00:00+00:00,58.0,568.0,171.0,23.0,55.0,108.0,-53.0,-148.0,510.0,309.0
2026-01-22 20:00:00+00:00,39.0,514.0,213.0,13.0,35.0,154.0,-119.0,-200.0,475.0,156.0
2026-01-22 21:00:00+00:00,177.0,489.0,179.0,46.0,35.0,145.0,-110.0,-133.0,312.0,69.0
2026-01-22 22:00:00+00:00,169.0,379.0,65.0,153.0,0.0,189.0,-189.0,88.0,210.0,109.0
2026-01-22 23:00:00+00:00,105.0,416.0,97.0,189.0,0.0,213.0,-213.0,92.0,311.0,190.0
2026-01-23 00:00:00+00:00,66.0,431.0,78.0,194.0,0.0,252.0,-252.0,116.0,365.0,229.0
2026-01-23 01:00:00+00:00,45.0,433.0,78.0,189.0,0.0,245.0,-245.0,111.0,388.0,254.0
2026-01-23 02:00:00+00:00,44.0,420.0,71.0,189.0,0.0,239.0,-239.0,118.0,376.0,255.0
2026-01-23 03:00:00+00:00,55.0,421.0,71.0,189.0,0.0,238.0,-238.0,118.0,366.0,246.0
2026-01-23 04:00:00+00:00,123.0,529.0,160.0,13.0,36.0,83.0,-47.0,-147.0,406.0,212.0
2026-01-23 05:00:00+00:00,51.0,526.0,313.0,13.0,109.0,26.0,83.0,-300.0,475.0,258.0
2026-01-23 06:00:00+00:00,1.0,511.0,313.0,13.0,118.0,6.0,112.0,-300.0,510.0,322.0
2026-01-23 07:00:00+00:00,1.0,536.0,313.0,13.0,113.0,26.0,87.0,-300.0,535.0,322.0
2026-01-23 08:00:00+00:00,121.0,542.0,313.0,13.0,66.0,1.0,65.0,-300.0,421.0,186.0
2026-01-23 09:00:00+00:00,233.0,503.0,313.0,13.0,101.0,1.0,100.0,-300.0,270.0,70.0
2026-01-23 10:00:00+00:00,317.0,532.0,313.0,13.0,95.0,1.0,94.0,-300.0,215.0,9.0
2026-01-23 11:00:00+00:00,315.0,526.0,313.0,13.0,105.0,1.0,104.0,-300.0,211.0,15.0
2026-01-23 12:00:00+00:00,312.0,516.0,313.0,13.0,115.0,1.0,114.0,-300.0,204.0,18.0
2026-01-23 13:00:00+00:00,241.0,524.0,313.0,13.0,95.0,1.0,94.0,-300.0,283.0,77.0
2026-01-23 14:00:00+00:00,51.0,533.0,313.0,13.0,88.0,2.0,86.0,-300.0,482.0,268.0
2026-01-23 15:00:00+00:00,1.0,571.0,308.0,57.0,138.0,2.0,136.0,-251.0,570.0,455.0
2026-01-23 16:00:00+00:00,1.0,571.0,308.0,57.0,136.0,2.0,134.0,-251.0,570.0,453.0
2026-01-23 17:00:00+00:00,1.0,582.0,305.0,57.0,126.0,2.0,124.0,-248.0,581.0,457.0
2026-01-23 18:00:00+00:00,1.0,596.0,305.0,50.0,125.0,1.0,124.0,-255.0,595.0,464.0
2026-01-23 19:00:00+00:00,81.0,593.0,310.0,13.0,110.0,6.0,104.0,-297.0,512.0,319.0
2026-01-23 20:00:00+00:00,1.0,571.0,300.0,13.0,107.0,52.0,55.0,-287.0,570.0,338.0
2026-01-23 21:00:00+00:00,95.0,570.0,209.0,63.0,0.0,64.0,-64.0,-146.0,475.0,265.0
2026-01-23 22:00:00+00:00,111.0,473.0,118.0,63.0,0.0,51.0,-51.0,-55.0,362.0,256.0
2026-01-23 23:00:00+00:00,254.0,509.0,131.0,206.0,0.0,211.0,-211.0,75.0,255.0,119.0
2026-01-24 00:00:00+00:00,151.0,479.0,106.0,121.0,0.0,180.0,-180.0,15.0,328.0,163.0
2026-01-24 01:00:00+00:00,131.0,501.0,153.0,121.0,0.0,150.0,-150.0,-32.0,370.0,188.0
2026-01-24 02:00:00+00:00,126.0,476.0,133.0,121.0,0.0,141.0,-141.0,-12.0,350.0,197.0
2026-01-24 03:00:00+00:00,126.0,500.0,147.0,121.0,0.0,143.0,-143.0,-26.0,374.0,205.0
2026-01-24 04:00:00+00:00,146.0,520.0,158.0,71.0,20.0,109.0,-89.0,-87.0,374.0,198.0
2026-01-24 05:00:00+00:00,111.0,542.0,299.0,33.0,145.0,71.0,74.0,-266.0,431.0,239.0
2026-01-24 06:00:00+00:00,152.0,509.0,305.0,13.0,187.0,51.0,136.0,-292.0,357.0,201.0
2026-01-24 07:00:00+00:00,211.0,526.0,293.0,13.0,170.0,64.0,106.0,-280.0,315.0,141.0
2026-01-24 08:00:00+00:00,261.0,504.0,272.0,13.0,164.0,51.0,113.0,-259.0,243.0,97.0
2026-01-24 09:00:00+00:00,296.0,501.0,283.0,20.0,175.0,58.0,117.0,-263.0,205.0,59.0
2026-01-24 10:00:00+00:00,281.0,489.0,193.0,13.0,100.0,51.0,49.0,-180.0,208.0,77.0
2026-01-24 11:00:00+00:00,266.0,582.0,283.0,13.0,94.0,51.0,43.0,-270.0,316.0,89.0
2026-01-24 12:00:00+00:00,256.0,496.0,183.0,13.0,72.0,51.0,21.0,-170.0,240.0,91.0
2026-01-24 13:00:00+00:00,231.0,501.0,245.0,13.0,137.0,61.0,76.0,-232.0,270.0,114.0
2026-01-24 14:00:00+00:00,42.0,529.0,288.0,13.0,180.0,76.0,104.0,-275.0,487.0,316.0
2026-01-24 15:00:00+00:00,32.0,546.0,313.0,13.0,215.0,51.0,164.0,-300.0,514.0,378.0
2026-01-24 16:00:00+00:00,26.0,534.0,313.0,13.0,217.0,51.0,166.0,-300.0,508.0,374.0
2026-01-24 17:00:00+00:00,26.0,556.0,282.0,29.0,150.0,51.0,99.0,-253.0,530.0,376.0
2026-01-24 18:00:00+00:00,36.0,541.0,296.0,21.0,175.0,26.0,149.0,-275.0,505.0,379.0
2026-01-24 19:00:00+00:00,26.0,467.0,268.0,13.0,150.0,26.0,124.0,-255.0,441.0,310.0
2026-01-24 20:00:00+00:00,26.0,480.0,258.0,18.0,160.0,56.0,104.0,-240.0,454.0,318.0
2026-01-24 21:00:00+00:00,201.0,482.0,127.0,13.0,0.0,22.0,-22.0,-114.0,281.0,145.0
2026-01-24 22:00:00+00:00,226.0,517.0,133.0,63.0,0.0,101.0,-101.0,-70.0,291.0,120.0
2026-01-24 23:00:00+00:00,141.0,419.0,110.0,177.0,0.0,164.0,-164.0,67.0,278.0,181.0
2026-01-25 00:00:00+00:00,101.0,419.0,110.0,177.0,0.0,164.0,-164.0,67.0,318.0,221.0
2026-01-25 01:00:00+00:00,78.0,437.0,124.0,177.0,0.0,164.0,-164.0,53.0,359.0,248.0
2026-01-25 02:00:00+00:00,68.0,437.0,124.0,177.0,0.0,164.0,-164.0,53.0,369.0,258.0
2026-01-25 03:00:00+00:00,78.0,440.0,124.0,177.0,0.0,164.0,-164.0,53.0,362.0,251.0
2026-01-25 04:00:00+00:00,88.0,451.0,124.0,177.0,0.0,164.0,-164.0,53.0,363.0,252.0
2026-01-25 05:00:00+00:00,56.0,454.0,133.0,31.0,0.0,18.0,-18.0,-102.0,398.0,278.0
2026-01-25 06:00:00+00:00,56.0,493.0,172.0,35.0,0.0,22.0,-22.0,-137.0,437.0,278.0
2026-01-25 07:00:00+00:00,96.0,472.0,156.0,36.0,0.0,23.0,-23.0,-120.0,376.0,233.0
2026-01-25 08:00:00+00:00,116.0,463.0,151.0,123.0,0.0,110.0,-110.0,-28.0,347.0,209.0
2026-01-25 09:00:00+00:00,146.0,435.0,120.0,123.0,0.0,110.0,-110.0,3.0,289.0,182.0
2026-01-25 10:00:00+00:00,146.0,439.0,120.0,123.0,0.0,110.0,-110.0,3.0,293.0,186.0
2026-01-25 11:00:00+00:00,171.0,450.0,120.0,123.0,0.0,110.0,-110.0,3.0,279.0,172.0
2026-01-25 12:00:00+00:00,171.0,444.0,120.0,13.0,0.0,0.0,0.0,-107.0,273.0,166.0
2026-01-25 13:00:00+00:00,171.0,440.0,120.0,13.0,0.0,0.0,0.0,-107.0,269.0,162.0
2026-01-25 14:00:00+00:00,1.0,474.0,195.0,13.0,48.0,0.0,48.0,-182.0,473.0,339.0
2026-01-25 15:00:00+00:00,73.0,541.0,211.0,13.0,53.0,0.0,53.0,-198.0,468.0,323.0
2026-01-25 16:00:00+00:00,73.0,546.0,220.0,13.0,47.0,0.0,47.0,-207.0,473.0,313.0
2026-01-25 17:00:00+00:00,73.0,541.0,217.0,13.0,50.0,0.0,50.0,-204.0,468.0,314.0
2026-01-25 18:00:00+00:00,73.0,554.0,178.0,86.0,5.0,83.0,-78.0,-92.0,481.0,311.0
2026-01-25 19:00:00+00:00,1.0,461.0,159.0,34.0,0.0,21.0,-21.0,-125.0,460.0,314.0
2026-01-25 20:00:00+00:00,1.0,480.0,170.0,125.0,0.0,112.0,-112.0,-45.0,479.0,322.0
2026-01-25 21:00:00+00:00,136.0,448.0,150.0,134.0,0.0,121.0,-121.0,-16.0,312.0,175.0
2026-01-25 22:00:00+00:00,155.0,418.0,111.0,134.0,0.0,121.0,-121.0,23.0,263.0,165.0
2026-01-25 23:00:00+00:00,92.0,439.0,74.0,196.0,31.0,168.0,-137.0,122.0,347.0,332.0
2026-01-26 00:00:00+00:00,110.0,442.0,74.0,196.0,49.0,168.0,-119.0,122.0,332.0,335.0
2026-01-26 01:00:00+00:00,115.0,428.0,74.0,196.0,44.0,168.0,-124.0,122.0,313.0,311.0
2026-01-26 02:00:00+00:00,100.0,463.0,109.0,196.0,29.0,168.0,-139.0,87.0,363.0,311.0
2026-01-26 03:00:00+00:00,71.0,462.0,109.0,196.0,0.0,168.0,-168.0,87.0,391.0,310.0
2026-01-26 04:00:00+00:00,165.0,505.0,145.0,146.0,94.0,118.0,-24.0,1.0,340.0,317.0
2026-01-26 05:00:00+00:00,111.0,516.0,216.0,13.0,93.0,1.0,92.0,-203.0,405.0,294.0
2026-01-26 06:00:00+00:00,111.0,520.0,313.0,43.0,188.0,31.0,157.0,-270.0,409.0,296.0
2026-01-26 07:00:00+00:00,151.0,536.0,313.0,27.0,179.0,15.0,164.0,-286.0,385.0,263.0
2026-01-26 08:00:00+00:00,151.0,530.0,255.0,13.0,133.0,1.0,132.0,-242.0,379.0,269.0
2026-01-26 09:00:00+00:00,171.0,523.0,222.0,13.0,112.0,1.0,111.0,-209.0,352.0,254.0
2026-01-26 10:00:00+00:00,171.0,536.0,253.0,13.0,138.0,1.0,137.0,-240.0,365.0,262.0
2026-01-26 11:00:00+00:00,171.0,534.0,251.0,13.0,134.0,1.0,133.0,-238.0,363.0,258.0
2026-01-26 12:00:00+00:00,171.0,536.0,268.0,13.0,138.0,1.0,137.0,-255.0,365.0,247.0
2026-01-26 13:00:00+00:00,171.0,521.0,280.0,13.0,146.0,1.0,145.0,-267.0,350.0,228.0
2026-01-26 14:00:00+00:00,151.0,478.0,260.0,38.0,154.0,2.0,152.0,-222.0,327.0,257.0
2026-01-26 15:00:00+00:00,151.0,469.0,303.0,38.0,248.0,2.0,246.0,-265.0,318.0,299.0
2026-01-26 16:00:00+00:00,166.0,460.0,303.0,38.0,263.0,2.0,261.0,-265.0,294.0,290.0
2026-01-26 17:00:00+00:00,166.0,474.0,310.0,38.0,263.0,2.0,261.0,-272.0,308.0,297.0
2026-01-26 18:00:00+00:00,166.0,478.0,172.0,38.0,124.0,1.0,123.0,-134.0,312.0,301.0
2026-01-26 19:00:00+00:00,151.0,544.0,234.0,38.0,111.0,1.0,110.0,-196.0,393.0,307.0
2026-01-26 20:00:00+00:00,151.0,461.0,151.0,38.0,51.0,1.0,50.0,-113.0,310.0,247.0
2026-01-26 21:00:00+00:00,151.0,432.0,115.0,134.0,47.0,122.0,-75.0,19.0,281.0,225.0
2026-01-26 22:00:00+00:00,151.0,404.0,147.0,167.0,108.0,155.0,-47.0,20.0,253.0,226.0
2026-01-26 23:00:00+00:00,21.0,559.0,86.0,212.0,0.0,236.0,-236.0,126.0,538.0,428.0
2026-01-27 00:00:00+00:00,21.0,594.0,121.0,206.0,0.0,199.0,-199.0,85.0,573.0,459.0
2026-01-27 01:00:00+00:00,21.0,580.0,95.0,206.0,0.0,194.0,-194.0,111.0,559.0,476.0
2026-01-27 02:00:00+00:00,21.0,601.0,109.0,206.0,0.0,194.0,-194.0,97.0,580.0,483.0
2026-01-27 03:00:00+00:00,21.0,601.0,128.0,175.0,0.0,165.0,-165.0,47.0,580.0,462.0
2026-01-27 04:00:00+00:00,21.0,551.0,122.0,13.0,22.0,1.0,21.0,-109.0,530.0,442.0
2026-01-27 05:00:00+00:00,1.0,601.0,313.0,13.0,216.0,1.0,215.0,-300.0,600.0,515.0
2026-01-27 06:00:00+00:00,1.0,601.0,313.0,13.0,222.0,1.0,221.0,-300.0,600.0,521.0
2026-01-27 07:00:00+00:00,41.0,601.0,313.0,13.0,219.0,1.0,218.0,-300.0,560.0,478.0
2026-01-27 08:00:00+00:00,41.0,601.0,312.0,13.0,270.0,1.0,269.0,-299.0,560.0,530.0
2026-01-27 09:00:00+00:00,21.0,601.0,290.0,13.0,250.0,1.0,249.0,-277.0,580.0,552.0
2026-01-27 10:00:00+00:00,21.0,601.0,283.0,13.0,248.0,1.0,247.0,-270.0,580.0,557.0
2026-01-27 11:00:00+00:00,21.0,601.0,275.0,13.0,240.0,1.0,239.0,-262.0,580.0,557.0
2026-01-27 12:00:00+00:00,21.0,601.0,277.0,13.0,244.0,1.0,243.0,-264.0,580.0,559.0
2026-01-27 13:00:00+00:00,21.0,601.0,313.0,13.0,236.0,1.0,235.0,-300.0,580.0,515.0
2026-01-27 14:00:00+00:00,11.0,597.0,313.0,13.0,156.0,2.0,154.0,-300.0,586.0,440.0
2026-01-27 15:00:00+00:00,11.0,600.0,313.0,13.0,124.0,40.0,84.0,-300.0,589.0,373.0
2026-01-27 16:00:00+00:00,31.0,586.0,313.0,13.0,139.0,52.0,87.0,-300.0,555.0,342.0
2026-01-27 17:00:00+00:00,11.0,591.0,313.0,13.0,144.0,52.0,92.0,-300.0,580.0,372.0
2026-01-27 18:00:00+00:00,11.0,564.0,313.0,13.0,168.0,34.0,134.0,-300.0,553.0,387.0
2026-01-27 19:00:00+00:00,1.0,578.0,313.0,13.0,193.0,36.0,157.0,-300.0,577.0,434.0
2026-01-27 20:00:00+00:00,1.0,595.0,313.0,13.0,157.0,1.0,156.0,-300.0,594.0,450.0
2026-01-27 21:00:00+00:00,1.0,579.0,110.0,104.0,0.0,92.0,-92.0,-6.0,578.0,480.0
2026-01-27 22:00:00+00:00,1.0,601.0,110.0,135.0,0.0,123.0,-123.0,25.0,600.0,502.0
2026-01-27 23:00:00+00:00,90.0,519.0,40.0,203.0,161.0,164.0,-3.0,163.0,429.0,589.0
2026-01-28 00:00:00+00:00,91.0,514.0,40.0,199.0,167.0,160.0,7.0,159.0,423.0,589.0
2026-01-28 01:00:00+00:00,91.0,507.0,40.0,215.0,164.0,166.0,-2.0,175.0,416.0,589.0
2026-01-28 02:00:00+00:00,91.0,498.0,40.0,180.0,183.0,141.0,42.0,140.0,407.0,589.0
2026-01-28 03:00:00+00:00,91.0,493.0,40.0,148.0,188.0,109.0,79.0,108.0,402.0,589.0
2026-01-28 04:00:00+00:00,31.0,490.0,40.0,81.0,131.0,42.0,89.0,41.0,459.0,589.0
2026-01-28 05:00:00+00:00,81.0,600.0,313.0,85.0,313.0,1.0,312.0,-228.0,519.0,603.0
2026-01-28 06:00:00+00:00,81.0,547.0,313.0,95.0,349.0,1.0,348.0,-218.0,466.0,596.0
2026-01-28 07:00:00+00:00,133.0,522.0,290.0,88.0,354.0,1.0,353.0,-202.0,389.0,540.0
2026-01-28 08:00:00+00:00,148.0,581.0,313.0,85.0,322.0,1.0,321.0,-228.0,433.0,526.0
2026-01-28 09:00:00+00:00,128.0,497.0,285.0,55.0,368.0,1.0,367.0,-230.0,369.0,506.0
2026-01-28 10:00:00+00:00,160.0,601.0,313.0,56.0,293.0,1.0,292.0,-257.0,441.0,476.0
2026-01-28 11:00:00+00:00,170.0,528.0,313.0,65.0,378.0,1.0,377.0,-248.0,358.0,487.0
2026-01-28 12:00:00+00:00,185.0,599.0,313.0,50.0,341.0,1.0,340.0,-263.0,414.0,491.0
2026-01-28 13:00:00+00:00,176.0,595.0,290.0,50.0,319.0,1.0,318.0,-240.0,419.0,497.0
2026-01-28 14:00:00+00:00,179.0,582.0,313.0,85.0,345.0,2.0,343.0,-228.0,403.0,518.0
2026-01-28 15:00:00+00:00,148.0,601.0,313.0,87.0,335.0,2.0,333.0,-226.0,453.0,560.0
2026-01-28 16:00:00+00:00,163.0,596.0,313.0,85.0,340.0,2.0,338.0,-228.0,433.0,543.0
2026-01-28 17:00:00+00:00,148.0,594.0,313.0,88.0,342.0,2.0,340.0,-225.0,446.0,561.0
2026-01-28 18:00:00+00:00,146.0,600.0,313.0,85.0,348.0,1.0,347.0,-228.0,454.0,573.0
2026-01-28 19:00:00+00:00,136.0,581.0,313.0,83.0,293.0,1.0,292.0,-230.0,445.0,507.0
2026-01-28 20:00:00+00:00,133.0,500.0,224.0,186.0,302.0,101.0,201.0,-38.0,367.0,530.0
2026-01-28 21:00:00+00:00,121.0,530.0,30.0,235.0,71.0,141.0,-70.0,205.0,409.0,544.0
2026-01-28 22:00:00+00:00,121.0,487.0,30.0,235.0,114.0,141.0,-27.0,205.0,366.0,544.0
2026-01-28 23:00:00+00:00,122.0,448.0,72.0,166.0,129.0,1.0,128.0,94.0,326.0,548.0
2026-01-29 00:00:00+00:00,126.0,485.0,127.0,209.0,127.0,40.0,87.0,82.0,359.0,528.0
2026-01-29 01:00:00+00:00,126.0,491.0,135.0,194.0,121.0,25.0,96.0,59.0,365.0,520.0
2026-01-29 02:00:00+00:00,126.0,493.0,135.0,194.0,119.0,25.0,94.0,59.0,367.0,520.0
2026-01-29 03:00:00+00:00,106.0,499.0,151.0,170.0,109.0,1.0,108.0,19.0,393.0,520.0
2026-01-29 04:00:00+00:00,106.0,520.0,145.0,183.0,85.0,14.0,71.0,38.0,414.0,523.0
2026-01-29 05:00:00+00:00,11.0,561.0,288.0,30.0,183.0,1.0,182.0,-258.0,550.0,474.0
2026-01-29 06:00:00+00:00,11.0,532.0,313.0,20.0,246.0,1.0,245.0,-293.0,521.0,473.0
2026-01-29 07:00:00+00:00,67.0,569.0,303.0,20.0,178.0,1.0,177.0,-283.0,502.0,396.0
2026-01-29 08:00:00+00:00,67.0,578.0,303.0,20.0,193.0,1.0,192.0,-283.0,511.0,420.0
2026-01-29 09:00:00+00:00,41.0,553.0,313.0,20.0,203.0,1.0,202.0,-293.0,512.0,421.0
2026-01-29 10:00:00+00:00,77.0,565.0,313.0,20.0,203.0,1.0,202.0,-293.0,488.0,397.0
2026-01-29 11:00:00+00:00,64.0,554.0,313.0,20.0,203.0,1.0,202.0,-293.0,490.0,399.0
2026-01-29 12:00:00+00:00,51.0,541.0,313.0,20.0,203.0,1.0,202.0,-293.0,490.0,399.0
2026-01-29 13:00:00+00:00,41.0,523.0,313.0,20.0,203.0,1.0,202.0,-293.0,482.0,391.0
2026-01-29 14:00:00+00:00,45.0,546.0,303.0,20.0,163.0,2.0,161.0,-283.0,501.0,379.0
2026-01-29 15:00:00+00:00,51.0,522.0,293.0,20.0,148.0,2.0,146.0,-273.0,471.0,344.0
2026-01-29 16:00:00+00:00,61.0,537.0,278.0,20.0,133.0,22.0,111.0,-258.0,476.0,329.0
2026-01-29 17:00:00+00:00,60.0,521.0,293.0,20.0,167.0,11.0,156.0,-273.0,461.0,344.0
2026-01-29 18:00:00+00:00,51.0,519.0,278.0,20.0,163.0,24.0,139.0,-258.0,468.0,349.0
2026-01-29 19:00:00+00:00,91.0,522.0,275.0,34.0,135.0,29.0,106.0,-241.0,431.0,296.0
2026-01-29 20:00:00+00:00,171.0,492.0,224.0,140.0,111.0,21.0,90.0,-84.0,321.0,327.0
2026-01-29 21:00:00+00:00,142.0,474.0,190.0,181.0,100.0,91.0,9.0,-9.0,332.0,332.0
2026-01-29 22:00:00+00:00,142.0,507.0,190.0,179.0,100.0,89.0,11.0,-11.0,365.0,365.0
2026-01-29 23:00:00+00:00,121.0,472.0,87.0,185.0,20.0,82.0,-62.0,98.0,351.0,387.0
2026-01-30 00:00:00+00:00,121.0,446.0,67.0,185.0,20.0,82.0,-62.0,118.0,325.0,381.0
2026-01-30 01:00:00+00:00,121.0,460.0,81.0,155.0,20.0,52.0,-32.0,74.0,339.0,381.0
2026-01-30 02:00:00+00:00,121.0,473.0,103.0,158.0,20.0,56.0,-36.0,55.0,352.0,371.0
2026-01-30 03:00:00+00:00,121.0,464.0,96.0,154.0,20.0,52.0,-32.0,58.0,343.0,369.0
2026-01-30 04:00:00+00:00,151.0,480.0,174.0,133.0,89.0,1.0,88.0,-41.0,329.0,376.0
2026-01-30 05:00:00+00:00,121.0,446.0,212.0,33.0,199.0,1.0,198.0,-179.0,325.0,344.0
2026-01-30 06:00:00+00:00,85.0,471.0,272.0,33.0,183.0,1.0,182.0,-239.0,386.0,329.0
2026-01-30 07:00:00+00:00,81.0,419.0,283.0,29.0,173.0,1.0,172.0,-254.0,338.0,256.0
2026-01-30 08:00:00+00:00,81.0,425.0,302.0,33.0,193.0,1.0,192.0,-269.0,344.0,267.0
2026-01-30 09:00:00+00:00,121.0,424.0,302.0,26.0,168.0,1.0,167.0,-276.0,303.0,194.0
2026-01-30 10:00:00+00:00,121.0,410.0,302.0,33.0,178.0,1.0,177.0,-269.0,289.0,197.0
2026-01-30 11:00:00+00:00,121.0,433.0,268.0,98.0,125.0,66.0,59.0,-170.0,312.0,201.0
2026-01-30 12:00:00+00:00,121.0,434.0,265.0,88.0,121.0,56.0,65.0,-177.0,313.0,201.0
2026-01-30 13:00:00+00:00,121.0,427.0,271.0,60.0,141.0,43.0,98.0,-211.0,306.0,193.0
2026-01-30 14:00:00+00:00,111.0,411.0,298.0,33.0,178.0,2.0,176.0,-265.0,300.0,211.0
2026-01-30 15:00:00+00:00,165.0,494.0,287.0,33.0,232.0,2.0,230.0,-254.0,329.0,305.0
2026-01-30 16:00:00+00:00,165.0,483.0,276.0,133.0,218.0,102.0,116.0,-143.0,318.0,291.0
