,FI_SE_1,SE_1_FI,NO_4_SE_1,SE_1_NO_4,SE_1_SE_2,SE_2_SE_1,SE_1_FI_net_export,SE_1_NO_4_net_export,SE_1_SE_2_net_export,Net Export
2026-01-30 19:00:00+00:00,0.0,1943.5,0.0,0.0,255.25,0.0,1943.5,0.0,255.25,2198.75
2026-01-30 20:00:00+00:00,0.0,1948.25,0.0,0.0,135.25,0.0,1948.25,0.0,135.25,2083.5
2026-01-30 21:00:00+00:00,0.0,1955.0,0.0,0.0,80.75,0.0,1955.0,0.0,80.75,2035.75
2026-01-30 22:00:00+00:00,0.0,1963.75,24.5,0.0,0.0,0.0,1963.75,-24.5,0.0,1939.25
2026-01-30 23:00:00+00:00,0.0,1958.75,9.5,0.0,27.0,0.0,1958.75,-9.5,27.0,1976.25
2026-01-31 00:00:00+00:00,0.0,1962.0,0.0,0.0,38.0,0.0,1962.0,0.0,38.0,2000.0
2026-01-31 01:00:00+00:00,0.0,1977.0,165.5,0.0,0.0,0.0,1977.0,-165.5,0.0,1811.5
2026-01-31 02:00:00+00:00,0.0,1977.75,247.5,0.0,0.0,0.0,1977.75,-247.5,0.0,1730.25
2026-01-31 03:00:00+00:00,0.0,1975.75,385.75,0.0,0.0,26.0,1975.75,-385.75,-26.0,1564.0
2026-01-31 04:00:00+00:00,0.0,1973.5,303.75,0.0,0.0,0.0,1973.5,-303.75,0.0,1669.75
2026-01-31 05:00:00+00:00,0.0,1974.25,392.75,0.0,0.0,26.25,1974.25,-392.75,-26.25,1555.25
2026-01-31 06:00:00+00:00,0.0,1972.5,158.0,0.0,0.0,0.0,1972.5,-158.0,0.0,1814.5
2026-01-31 07:00:00+00:00,0.0,1969.75,206.25,0.0,0.0,0.0,1969.75,-206.25,0.0,1763.5
2026-01-31 08:00:00+00:00,0.0,1967.25,233.75,0.0,0.0,0.0,1967.25,-233.75,0.0,1733.5
2026-01-31 09:00:00+00:00,0.0,1964.75,124.5,0.0,0.0,0.0,1964.75,-124.5,0.0,1840.25
2026-01-31 10:00:00+00:00,0.0,1961.0,6.75,0.0,0.25,0.0,1961.0,-6.75,0.25,1954.5
2026-01-31 11:00:00+00:00,0.0,1957.75,0.0,0.0,42.25,0.0,1957.75,0.0,42.25,2000.0
2026-01-31 12:00:00+00:00,0.0,1958.5,226.75,0.0,0.0,0.0,1958.5,-226.75,0.0,1731.75
2026-01-31 13:00:00+00:00,0.0,1956.0,129.75,0.0,0.0,0.0,1956.0,-129.75,0.0,1826.25
2026-01-31 14:00:00+00:00,0.0,1956.0,97.75,0.0,0.0,5.5,1956.0,-97.75,-5.5,1852.75
2026-01-31 15:00:00+00:00,0.0,1954.75,58.75,0.0,0.0,142.0,1954.75,-58.75,-142.0,1754.0
2026-01-31 16:00:00+00:00,0.0,1949.0,0.0,17.75,14.75,25.75,1949.0,17.75,-11.0,1955.75
2026-01-31 17:00:00+00:00,0.0,1952.75,0.0,13.75,186.5,0.0,1952.75,13.75,186.5,2153.0
2026-01-31 18:00:00+00:00,0.0,1949.0,0.0,139.5,192.0,0.0,1949.0,139.5,192.0,2280.5
2026-01-31 19:00:00+00:00,0.0,1948.5,0.0,186.75,242.25,0.0,1948.5,186.75,242.25,2377.5
2026-01-31 20:00:00+00:00,0.0,1948.25,0.0,218.0,197.25,0.0,1948.25,218.0,197.25,2363.5
2026-01-31 21:00:00+00:00,0.0,1949.0,0.0,241.75,207.0,0.0,1949.0,241.75,207.0,2397.75
2026-01-31 22:00:00+00:00,0.0,1951.25,0.0,180.0,346.75,0.0,1951.25,180.0,346.75,2478.0
2026-01-31 23:00:00+00:00,0.0,1946.5,0.0,388.75,262.25,0.0,1946.5,388.75,262.25,2597.5
2026-02-01 00:00:00+00:00,0.0,1950.0,0.0,337.0,285.5,0.0,1950.0,337.0,285.5,2572.5
2026-02-01 01:00:00+00:00,0.0,1954.75,0.0,273.75,353.25,0.0,1954.75,273.75,353.25,2581.75
2026-02-01 02:00:00+00:00,0.0,1958.5,0.0,209.25,390.5,0.0,1958.5,209.25,390.5,2558.25
2026-02-01 03:00:00+00:00,0.0,1962.75,0.0,98.0,443.25,0.0,1962.75,98.0,443.25,2504.0
2026-02-01 04:00:00+00:00,0.0,1962.5,0.0,124.75,495.5,0.0,1962.5,124.75,495.5,2582.75
2026-02-01 05:00:00+00:00,0.0,1962.25,0.0,141.25,609.0,0.0,1962.25,141.25,609.0,2712.5
2026-02-01 06:00:00+00:00,0.0,1964.0,0.0,149.0,557.75,0.0,1964.0,149.0,557.75,2670.75
2026-02-01 07:00:00+00:00,0.0,1965.0,0.0,130.5,544.25,0.0,1965.0,130.5,544.25,2639.75
2026-02-01 08:00:00+00:00,0.0,1957.5,0.0,115.5,681.5,0.0,1957.5,115.5,681.5,2754.5
2026-02-01 09:00:00+00:00,0.0,1953.0,0.0,96.0,697.75,0.0,1953.0,96.0,697.75,2746.75
2026-02-01 10:00:00+00:00,0.0,1948.0,0.0,62.75,908.75,0.0,1948.0,62.75,908.75,2919.5
2026-02-01 11:00:00+00:00,0.0,1948.0,0.0,37.0,840.25,0.0,1948.0,37.0,840.25,2825.25
2026-02-01 12:00:00+00:00,0.0,1949.0,0.0,152.75,868.75,0.0,1949.0,152.75,868.75,2970.5
2026-02-01 13:00:00+00:00,0.0,1952.0,0.0,125.75,877.0,0.0,1952.0,125.75,877.0,2954.75
2026-02-01 14:00:00+00:00,0.0,1963.0,0.0,186.5,805.0,0.0,1963.0,186.5,805.0,2954.5
2026-02-01 15:00:00+00:00,0.0,1962.0,0.0,225.75,834.25,0.0,1962.0,225.75,834.25,3022.0
2026-02-01 16:00:00+00:00,0.0,1962.0,0.0,232.0,800.25,0.0,1962.0,232.0,800.25,2994.25
2026-02-01 17:00:00+00:00,0.0,1963.0,0.0,166.75,678.75,0.0,1963.0,166.75,678.75,2808.5
2026-02-01 18:00:00+00:00,0.0,1952.25,0.0,84.0,608.75,0.0,1952.25,84.0,608.75,2645.0
2026-02-01 19:00:00+00:00,0.0,1952.0,0.0,75.5,531.75,0.0,1952.0,75.5,531.75,2559.25
2026-02-01 20:00:00+00:00,0.0,1954.0,0.0,14.5,345.25,0.0,1954.0,14.5,345.25,2313.75
2026-02-01 21:00:00+00:00,0.0,1955.0,0.0,0.0,257.25,0.0,1955.0,0.0,257.25,2212.25
2026-02-01 22:00:00+00:00,0.0,1953.75,0.0,0.0,132.0,0.0,1953.75,0.0,132.0,2085.75
2026-02-01 23:00:00+00:00,0.0,1958.5,0.0,0.0,408.75,0.0,1958.5,0.0,408.75,2367.25
2026-02-02 00:00:00+00:00,0.0,1962.25,0.0,0.0,905.0,0.0,1962.25,0.0,905.0,2867.25
2026-02-02 01:00:00+00:00,0.0,1957.0,0.0,0.0,1194.0,0.0,1957.0,0.0,1194.0,3151.0
2026-02-02 02:00:00+00:00,0.0,1953.75,0.0,0.0,1192.0,0.0,1953.75,0.0,1192.0,3145.75
2026-02-02 03:00:00+00:00,0.0,1952.75,0.0,0.0,1060.25,0.0,1952.75,0.0,1060.25,3013.0
2026-02-02 04:00:00+00:00,0.0,1945.25,0.0,0.0,1007.75,0.0,1945.25,0.0,1007.75,2953.0
2026-02-02 05:00:00+00:00,0.0,1932.75,0.0,0.0,806.0,0.0,1932.75,0.0,806.0,2738.75
2026-02-02 06:00:00+00:00,0.0,1929.0,0.0,0.0,993.5,0.0,1929.0,0.0,993.5,2922.5
2026-02-02 07:00:00+00:00,0.0,1925.0,0.0,0.0,906.0,0.0,1925.0,0.0,906.0,2831.0
2026-02-02 08:00:00+00:00,0.0,1926.25,0.0,119.5,1005.75,0.0,1926.25,119.5,1005.75,3051.5
2026-02-02 09:00:00+00:00,0.0,1924.75,0.0,31.25,1349.25,0.0,1924.75,31.25,1349.25,3305.25
2026-02-02 10:00:00+00:00,0.0,1931.25,0.0,0.0,1211.75,0.0,1931.25,0.0,1211.75,3143.0
2026-02-02 11:00:00+00:00,0.0,1930.75,0.0,0.0,1224.25,0.0,1930.75,0.0,1224.25,3155.0
2026-02-02 12:00:00+00:00,0.0,1940.0,0.0,0.0,1132.5,0.0,1940.0,0.0,1132.5,3072.5
2026-02-02 13:00:00+00:00,0.0,1939.5,0.0,10.25,1118.25,0.0,1939.5,10.25,1118.25,3068.0
2026-02-02 14:00:00+00:00,0.0,1941.0,0.0,21.5,1222.0,0.0,1941.0,21.5,1222.0,3184.5
2026-02-02 15:00:00+00:00,0.0,1943.5,0.0,0.0,1323.5,0.0,1943.5,0.0,1323.5,3267.0
2026-02-02 16:00:00+00:00,0.0,1947.0,0.0,0.0,1321.5,0.0,1947.0,0.0,1321.5,3268.5
2026-02-02 17:00:00+00:00,0.0,1947.75,0.0,0.0,1234.75,0.0,1947.75,0.0,1234.75,3182.5
2026-02-02 18:00:00+00:00,0.0,1946.0,0.0,0.0,1292.0,0.0,1946.0,0.0,1292.0,3238.0
2026-02-02 19:00:00+00:00,0.0,1946.75,0.0,90.25,1002.75,0.0,1946.75,90.25,1002.75,3039.75
2026-02-02 20:00:00+00:00,0.0,1946.75,0.0,88.25,872.75,0.0,1946.75,88.25,872.75,2907.75
2026-02-02 21:00:00+00:00,0.0,1952.0,0.0,58.5,723.5,0.0,1952.0,58.5,723.5,2734.0
2026-02-02 22:00:00+00:00,0.0,1959.0,0.0,22.5,401.5,0.0,1959.0,22.5,401.5,2383.0
2026-02-02 23:00:00+00:00,0.0,1959.25,0.0,0.0,616.5,0.0,1959.25,0.0,616.5,2575.75
2026-02-03 00:00:00+00:00,0.0,1955.75,0.0,0.0,408.5,0.0,1955.75,0.0,408.5,2364.25
2026-02-03 01:00:00+00:00,0.0,1955.0,0.0,0.0,257.25,0.0,1955.0,0.0,257.25,2212.25
2026-02-03 02:00:00+00:00,0.0,1954.0,0.0,0.0,224.75,0.0,1954.0,0.0,224.75,2178.75
2026-02-03 03:00:00+00:00,0.0,1956.5,0.0,0.0,131.5,0.0,1956.5,0.0,131.5,2088.0
2026-02-03 04:00:00+00:00,0.0,1956.0,0.0,0.0,416.5,0.0,1956.0,0.0,416.5,2372.5
2026-02-03 05:00:00+00:00,0.0,1955.75,0.0,0.0,898.75,0.0,1955.75,0.0,898.75,2854.5
2026-02-03 06:00:00+00:00,0.0,1963.0,0.0,0.0,990.75,0.0,1963.0,0.0,990.75,2953.75
2026-02-03 07:00:00+00:00,0.0,1958.0,0.0,0.0,943.75,0.0,1958.0,0.0,943.75,2901.75
2026-02-03 08:00:00+00:00,0.0,1951.0,0.0,0.0,976.25,0.0,1951.0,0.0,976.25,2927.25
2026-02-03 09:00:00+00:00,0.0,1949.0,0.0,0.0,889.75,0.0,1949.0,0.0,889.75,2838.75
2026-02-03 10:00:00+00:00,0.0,1949.0,0.0,0.0,817.75,0.0,1949.0,0.0,817.75,2766.75
2026-02-03 11:00:00+00:00,0.0,1950.0,0.0,0.0,587.0,0.0,1950.0,0.0,587.0,2537.0
2026-02-03 12:00:00+00:00,0.0,1949.0,0.0,0.0,519.75,0.0,1949.0,0.0,519.75,2468.75
2026-02-03 13:00:00+00:00,0.0,1950.0,0.0,0.0,551.0,0.0,1950.0,0.0,551.0,2501.0
2026-02-03 14:00:00+00:00,0.0,1951.0,0.0,0.0,757.0,0.0,1951.0,0.0,757.0,2708.0
2026-02-03 15:00:00+00:00,0.0,1952.25,0.0,0.0,807.25,0.0,1952.25,0.0,807.25,2759.5
2026-02-03 16:00:00+00:00,0.0,1949.0,0.0,0.0,982.0,0.0,1949.0,0.0,982.0,2931.0
2026-02-03 17:00:00+00:00,0.0,1951.75,0.0,134.5,857.5,0.0,1951.75,134.5,857.5,2943.75
2026-02-03 18:00:00+00:00,0.0,1955.0,0.0,156.75,854.75,0.0,1955.0,156.75,854.75,2966.5
2026-02-03 19:00:00+00:00,0.0,1958.75,0.0,45.0,851.0,0.0,1958.75,45.0,851.0,2854.75
2026-02-03 20:00:00+00:00,0.0,1957.0,0.0,60.5,522.5,0.0,1957.0,60.5,522.5,2540.0
2026-02-03 21:00:00+00:00,0.0,1960.25,0.0,12.75,405.25,0.0,1960.25,12.75,405.25,2378.25
2026-02-03 22:00:00+00:00,0.0,1963.75,0.0,0.0,217.5,0.0,1963.75,0.0,217.5,2181.25
2026-02-03 23:00:00+00:00,0.0,1963.0,0.0,0.0,366.25,0.0,1963.0,0.0,366.25,2329.25
2026-02-04 00:00:00+00:00,0.0,1964.0,0.0,0.0,323.75,0.0,1964.0,0.0,323.75,2287.75
2026-02-04 01:00:00+00:00,0.0,1965.0,0.0,0.0,333.75,0.0,1965.0,0.0,333.75,2298.75
2026-02-04 02:00:00+00:00,0.0,1965.5,0.0,0.0,320.25,0.0,1965.5,0.0,320.25,2285.75
2026-02-04 03:00:00+00:00,0.0,1966.0,0.0,0.0,193.75,0.0,1966.0,0.0,193.75,2159.75
2026-02-04 04:00:00+00:00,0.0,1965.25,0.0,0.0,307.75,0.0,1965.25,0.0,307.75,2273.0
2026-02-04 05:00:00+00:00,0.0,1961.25,0.0,11.25,670.25,0.0,1961.25,11.25,670.25,2642.75
2026-02-04 06:00:00+00:00,0.0,1948.5,0.0,0.0,1180.0,0.0,1948.5,0.0,1180.0,3128.5
2026-02-04 07:00:00+00:00,0.0,1959.0,0.0,0.0,1150.0,0.0,1959.0,0.0,1150.0,3109.0
2026-02-04 08:00:00+00:00,0.0,1961.75,0.0,0.0,1175.25,0.0,1961.75,0.0,1175.25,3137.0
2026-02-04 09:00:00+00:00,0.0,1967.75,0.0,10.5,1118.25,0.0,1967.75,10.5,1118.25,3096.5
2026-02-04 10:00:00+00:00,0.0,1960.0,0.0,49.5,980.5,0.0,1960.0,49.5,980.5,2990.0
2026-02-04 11:00:00+00:00,0.0,1957.5,0.0,119.0,788.25,0.0,1957.5,119.0,788.25,2864.75
2026-02-04 12:00:00+00:00,0.0,1957.0,0.0,151.75,814.5,0.0,1957.0,151.75,814.5,2923.25
2026-02-04 13:00:00+00:00,0.0,1959.25,0.0,249.25,898.75,0.0,1959.25,249.25,898.75,3107.25
2026-02-04 14:00:00+00:00,0.0,1951.25,0.0,259.5,1186.75,0.0,1951.25,259.5,1186.75,3397.5
2026-02-04 15:00:00+00:00,0.0,1955.5,0.0,181.25,1340.75,0.0,1955.5,181.25,1340.75,3477.5
2026-02-04 16:00:00+00:00,0.0,1957.0,0.0,66.25,1177.5,0.0,1957.0,66.25,1177.5,3200.75
2026-02-04 17:00:00+00:00,0.0,1958.0,0.0,190.0,1153.75,0.0,1958.0,190.0,1153.75,3301.75
2026-02-04 18:00:00+00:00,0.0,1956.0,0.0,200.5,1167.75,0.0,1956.0,200.5,1167.75,3324.25
2026-02-04 19:00:00+00:00,0.0,1955.0,0.0,216.75,971.0,0.0,1955.0,216.75,971.0,3142.75
2026-02-04 20:00:00+00:00,0.0,1956.0,0.0,264.75,1192.5,0.0,1956.0,264.75,1192.5,3413.25
2026-02-04 21:00:00+00:00,0.0,1962.25,0.0,145.75,1206.0,0.0,1962.25,145.75,1206.0,3314.0
2026-02-04 22:00:00+00:00,0.0,1964.5,0.0,133.0,855.5,0.0,1964.5,133.0,855.5,2953.0
2026-02-04 23:00:00+00:00,0.0,1958.25,0.0,229.75,755.75,0.0,1958.25,229.75,755.75,2943.75
2026-02-05 00:00:00+00:00,0.0,1962.0,0.0,136.25,801.5,0.0,1962.0,136.25,801.5,2899.75
2026-02-05 01:00:00+00:00,0.0,1965.0,0.0,111.25,811.75,0.0,1965.0,111.25,811.75,2888.0
2026-02-05 02:00:00+00:00,0.0,1963.0,0.0,147.75,777.5,0.0,1963.0,147.75,777.5,2888.25
2026-02-05 03:00:00+00:00,0.0,1956.5,0.0,138.75,741.25,0.0,1956.5,138.75,741.25,2836.5
2026-02-05 04:00:00+00:00,0.0,1953.5,0.0,90.75,734.5,0.0,1953.5,90.75,734.5,2778.75
2026-02-05 05:00:00+00:00,0.0,1951.5,0.0,17.25,982.25,0.0,1951.5,17.25,982.25,2951.0
2026-02-05 06:00:00+00:00,0.0,1766.25,0.0,57.25,1329.0,0.0,1766.25,57.25,1329.0,3152.5
2026-02-05 07:00:00+00:00,0.0,1717.75,0.0,0.0,1232.5,0.0,1717.75,0.0,1232.5,2950.25
2026-02-05 08:00:00+00:00,0.0,1655.5,0.0,0.0,1244.5,0.0,1655.5,0.0,1244.5,2900.0
2026-02-05 09:00:00+00:00,0.0,1625.0,0.0,0.0,1124.25,0.0,1625.0,0.0,1124.25,2749.25
2026-02-05 10:00:00+00:00,0.0,1572.75,0.0,0.0,1114.25,0.0,1572.75,0.0,1114.25,2687.0
2026-02-05 11:00:00+00:00,0.0,1549.75,0.0,0.0,1013.75,0.0,1549.75,0.0,1013.75,2563.5
2026-02-05 12:00:00+00:00,0.0,1469.5,0.0,4.0,933.0,0.0,1469.5,4.0,933.0,2406.5
2026-02-05 13:00:00+00:00,0.0,1427.75,0.0,0.0,871.25,0.0,1427.75,0.0,871.25,2299.0
2026-02-05 14:00:00+00:00,0.0,1460.0,0.0,5.5,1104.0,0.0,1460.0,5.5,1104.0,2569.5
2026-02-05 15:00:00+00:00,0.0,1481.75,0.0,0.0,1210.75,0.0,1481.75,0.0,1210.75,2692.5
2026-02-05 16:00:00+00:00,0.0,1711.5,0.0,0.0,1163.75,0.0,1711.5,0.0,1163.75,2875.25
2026-02-05 17:00:00+00:00,0.0,1748.25,0.0,0.0,1128.75,0.0,1748.25,0.0,1128.75,2877.0
2026-02-05 18:00:00+00:00,0.0,1900.5,0.0,0.0,1027.75,0.0,1900.5,0.0,1027.75,2928.25
2026-02-05 19:00:00+00:00,0.0,1922.0,0.0,0.0,807.25,0.0,1922.0,0.0,807.25,2729.25
2026-02-05 20:00:00+00:00,0.0,1928.0,0.0,0.0,339.25,0.0,1928.0,0.0,339.25,2267.25
2026-02-05 21:00:00+00:00,0.0,1929.75,0.0,0.0,346.25,0.0,1929.75,0.0,346.25,2276.0
2026-02-05 22:00:00+00:00,0.0,1930.75,0.0,4.0,236.25,0.0,1930.75,4.0,236.25,2171.0
2026-02-05 23:00:00+00:00,0.0,1935.25,360.5,0.0,0.0,199.5,1935.25,-360.5,-199.5,1375.25
2026-02-06 00:00:00+00:00,0.0,1935.5,344.25,0.0,0.0,170.5,1935.5,-344.25,-170.5,1420.75
2026-02-06 01:00:00+00:00,0.0,1915.25,350.25,0.0,0.0,152.25,1915.25,-350.25,-152.25,1412.75
2026-02-06 02:00:00+00:00,0.0,1849.75,376.25,0.0,0.0,0.5,1849.75,-376.25,-0.5,1473.0
2026-02-06 03:00:00+00:00,0.0,1843.75,267.0,0.0,0.0,0.0,1843.75,-267.0,0.0,1576.75
2026-02-06 04:00:00+00:00,0.0,1935.0,47.5,0.0,0.0,0.0,1935.0,-47.5,0.0,1887.5
2026-02-06 05:00:00+00:00,0.0,1936.75,0.0,0.0,423.0,0.0,1936.75,0.0,423.0,2359.75
2026-02-06 06:00:00+00:00,0.0,1933.0,0.0,0.0,564.75,0.0,1933.0,0.0,564.75,2497.75
2026-02-06 07:00:00+00:00,0.0,1929.0,0.0,0.0,652.0,0.0,1929.0,0.0,652.0,2581.0
2026-02-06 08:00:00+00:00,0.0,1935.0,0.0,0.0,718.25,0.0,1935.0,0.0,718.25,2653.25
2026-02-06 09:00:00+00:00,0.0,1934.0,0.0,0.0,764.75,0.0,1934.0,0.0,764.75,2698.75
2026-02-06 10:00:00+00:00,0.0,1941.0,0.0,0.0,764.25,0.0,1941.0,0.0,764.25,2705.25
2026-02-06 11:00:00+00:00,0.0,1936.75,0.0,0.0,862.5,0.0,1936.75,0.0,862.5,2799.25
2026-02-06 12:00:00+00:00,0.0,1936.0,0.0,0.0,880.0,0.0,1936.0,0.0,880.0,2816.0
2026-02-06 13:00:00+00:00,0.0,1935.0,0.0,0.0,882.5,0.0,1935.0,0.0,882.5,2817.5
2026-02-06 14:00:00+00:00,0.0,1933.0,0.0,0.0,996.75,0.0,1933.0,0.0,996.75,2929.75
2026-02-06 15:00:00+00:00,0.0,1935.75,0.0,0.0,1118.0,0.0,1935.75,0.0,1118.0,3053.75
2026-02-06 16:00:00+00:00,0.0,1938.0,0.0,0.0,1260.25,0.0,1938.0,0.0,1260.25,3198.25
2026-02-06 17:00:00+00:00,0.0,1941.0,0.0,0.0,1311.25,0.0,1941.0,0.0,1311.25,3252.25
2026-02-06 18:00:00+00:00,0.0,1941.75,0.0,0.0,1297.75,0.0,1941.75,0.0,1297.75,3239.5
2026-02-06 19:00:00+00:00,0.0,1944.25,0.0,0.0,1318.25,0.0,1944.25,0.0,1318.25,3262.5
2026-02-06 20:00:00+00:00,0.0,1947.75,0.0,0.0,1230.5,0.0,1947.75,0.0,1230.5,3178.25
2026-02-06 21:00:00+00:00,0.0,1951.0,0.0,0.0,1095.0,0.0,1951.0,0.0,1095.0,3046.0
2026-02-06 22:00:00+00:00,0.0,1957.25,0.0,37.0,1111.5,0.0,1957.25,37.0,1111.5,3105.75
2026-02-06 23:00:00+00:00,0.0,1959.25,0.0,3.75,585.75,0.0,1959.25,3.75,585.75,2548.75
2026-02-07 00:00:00+00:00,0.0,1962.5,0.0,43.5,517.0,0.0,1962.5,43.5,517.0,2523.0
2026-02-07 01:00:00+00:00,0.0,1960.0,0.0,42.75,480.0,0.0,1960.0,42.75,480.0,2482.75
2026-02-07 02:00:00+00:00,0.0,1965.0,0.0,0.0,489.5,0.0,1965.0,0.0,489.5,2454.5
2026-02-07 03:00:00+00:00,0.0,1975.5,0.0,0.0,628.0,0.0,1975.5,0.0,628.0,2603.5
2026-02-07 04:00:00+00:00,0.0,1962.75,0.0,0.0,622.25,0.0,1962.75,0.0,622.25,2585.0
2026-02-07 05:00:00+00:00,0.0,1962.0,0.0,23.0,938.0,0.0,1962.0,23.0,938.0,2923.0
2026-02-07 06:00:00+00:00,0.0,1959.0,0.0,0.0,885.75,0.0,1959.0,0.0,885.75,2844.75
2026-02-07 07:00:00+00:00,0.0,1947.5,0.0,0.0,754.5,0.0,1947.5,0.0,754.5,2702.0
2026-02-07 08:00:00+00:00,0.0,1919.0,0.0,0.0,562.25,0.0,1919.0,0.0,562.25,2481.25
2026-02-07 09:00:00+00:00,0.0,1934.5,0.0,0.0,553.25,0.0,1934.5,0.0,553.25,2487.75
2026-02-07 10:00:00+00:00,0.0,1935.75,0.0,0.0,396.5,0.0,1935.75,0.0,396.5,2332.25
2026-02-07 11:00:00+00:00,0.0,1937.75,0.0,0.0,230.5,0.0,1937.75,0.0,230.5,2168.25
2026-02-07 12:00:00+00:00,0.0,1940.0,0.0,0.0,141.0,0.0,1940.0,0.0,141.0,2081.0
2026-02-07 13:00:00+00:00,0.0,1909.75,0.0,0.0,142.25,0.0,1909.75,0.0,142.25,2052.0
2026-02-07 14:00:00+00:00,0.0,1876.0,0.0,0.0,164.5,0.0,1876.0,0.0,164.5,2040.5
2026-02-07 15:00:00+00:00,0.0,1853.75,0.0,0.0,266.75,0.0,1853.75,0.0,266.75,2120.5
2026-02-07 16:00:00+00:00,0.0,1835.0,0.0,0.0,310.75,0.0,1835.0,0.0,310.75,2145.75
2026-02-07 17:00:00+00:00,0.0,1829.75,0.0,0.0,356.0,0.0,1829.75,0.0,356.0,2185.75
2026-02-07 18:00:00+00:00,0.0,1875.5,0.0,0.0,348.0,0.0,1875.5,0.0,348.0,2223.5
2026-02-07 19:00:00+00:00,0.0,1941.0,0.0,0.0,326.5,0.0,1941.0,0.0,326.5,2267.5
2026-02-07 20:00:00+00:00,0.0,1959.25,0.0,0.0,438.75,0.0,1959.25,0.0,438.75,2398.0
2026-02-07 21:00:00+00:00,0.0,1957.25,0.0,0.0,761.75,0.0,1957.25,0.0,761.75,2719.0
2026-02-07 22:00:00+00:00,0.0,1960.75,0.0,0.0,935.75,0.0,1960.75,0.0,935.75,2896.5
2026-02-07 23:00:00+00:00,0.0,1992.5,0.0,0.0,365.0,0.0,1992.5,0.0,365.0,2357.5
2026-02-08 00:00:00+00:00,0.0,1992.25,0.0,0.0,516.25,0.0,1992.25,0.0,516.25,2508.5
2026-02-08 01:00:00+00:00,0.0,1993.25,0.0,0.0,665.75,0.0,1993.25,0.0,665.75,2659.0
2026-02-08 02:00:00+00:00,0.0,1978.0,0.0,0.0,803.25,0.0,1978.0,0.0,803.25,2781.25
2026-02-08 03:00:00+00:00,0.0,1970.25,0.0,0.0,974.5,0.0,1970.25,0.0,974.5,2944.75
2026-02-08 04:00:00+00:00,0.0,1973.5,0.0,0.0,1116.75,0.0,1973.5,0.0,1116.75,3090.25
2026-02-08 05:00:00+00:00,0.0,1972.25,0.0,0.0,1402.5,0.0,1972.25,0.0,1402.5,3374.75
2026-02-08 06:00:00+00:00,0.0,1970.25,0.0,0.0,1410.0,0.0,1970.25,0.0,1410.0,3380.25
2026-02-08 07:00:00+00:00,0.0,1966.75,0.0,0.0,1502.0,0.0,1966.75,0.0,1502.0,3468.75
2026-02-08 08:00:00+00:00,0.0,1964.0,0.0,0.0,1403.0,0.0,1964.0,0.0,1403.0,3367.0
2026-02-08 09:00:00+00:00,0.0,1965.75,0.0,129.25,1062.75,0.0,1965.75,129.25,1062.75,3157.75
2026-02-08 10:00:00+00:00,0.0,1963.0,0.0,152.0,740.0,0.0,1963.0,152.0,740.0,2855.0
2026-02-08 11:00:00+00:00,0.0,1961.0,0.0,120.25,535.75,0.0,1961.0,120.25,535.75,2617.0
2026-02-08 12:00:00+00:00,0.0,1960.0,0.0,167.0,423.5,0.0,1960.0,167.0,423.5,2550.5
2026-02-08 13:00:00+00:00,0.0,1957.0,0.0,194.0,396.25,0.0,1957.0,194.0,396.25,2547.25
2026-02-08 14:00:00+00:00,0.0,1956.75,0.0,86.0,489.25,0.0,1956.75,86.0,489.25,2532.0
2026-02-08 15:00:00+00:00,0.0,1953.5,0.0,11.25,533.5,0.0,1953.5,11.25,533.5,2498.25
2026-02-08 16:00:00+00:00,0.0,1950.75,0.0,0.0,509.5,0.0,1950.75,0.0,509.5,2460.25
2026-02-08 17:00:00+00:00,0.0,1951.25,0.0,0.0,502.25,0.0,1951.25,0.0,502.25,2453.5
2026-02-08 18:00:00+00:00,0.0,1948.75,0.0,0.0,465.5,0.0,1948.75,0.0,465.5,2414.25
2026-02-08 19:00:00+00:00,0.0,1948.5,0.0,0.0,368.25,0.0,1948.5,0.0,368.25,2316.75
2026-02-08 20:00:00+00:00,0.0,1946.75,0.0,0.0,299.0,0.0,1946.75,0.0,299.0,2245.75
2026-02-08 21:00:00+00:00,0.0,1947.0,0.0,14.75,260.0,0.0,1947.0,14.75,260.0,2221.75
2026-02-08 22:00:00+00:00,0.0,1946.75,0.0,90.75,171.5,0.0,1946.75,90.75,171.5,2209.0
2026-02-08 23:00:00+00:00,0.0,1905.25,5.5,0.0,3.5,14.75,1905.25,-5.5,-11.25,1888.5
2026-02-09 00:00:00+00:00,0.0,1841.5,0.0,2.75,19.25,0.0,1841.5,2.75,19.25,1863.5
2026-02-09 01:00:00+00:00,0.0,1833.5,0.0,0.0,56.75,0.0,1833.5,0.0,56.75,1890.25
2026-02-09 02:00:00+00:00,0.0,1866.75,0.0,0.0,93.0,0.0,1866.75,0.0,93.0,1959.75
2026-02-09 03:00:00+00:00,0.0,1868.0,0.0,0.0,152.0,0.0,1868.0,0.0,152.0,2020.0
2026-02-09 04:00:00+00:00,0.0,1890.0,0.0,11.75,499.25,0.0,1890.0,11.75,499.25,2401.0
2026-02-09 05:00:00+00:00,0.0,1849.0,0.0,0.0,801.75,0.0,1849.0,0.0,801.75,2650.75
2026-02-09 06:00:00+00:00,0.0,1625.25,0.0,0.0,1047.0,0.0,1625.25,0.0,1047.0,2672.25
2026-02-09 07:00:00+00:00,0.0,1743.0,0.0,0.0,1297.5,0.0,1743.0,0.0,1297.5,3040.5
