,SE_3_SE_2,SE_2_SE_3,NO_4_SE_2,SE_2_NO_4,SE_1_SE_2,SE_2_SE_1,SE_2_NO_3,NO_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export
2026-01-01 00:00:00+00:00,0.0,4118.0,0.0,0.0,0.0,1822.75,1389.0,0.0,1389.0,0.0,1822.75,4118.0,7329.75
2026-01-01 01:00:00+00:00,0.0,5594.75,0.0,0.0,0.0,612.75,776.25,0.0,776.25,0.0,612.75,5594.75,6983.75
2026-01-01 02:00:00+00:00,0.0,1633.0,0.0,2527.0,0.0,1699.75,852.5,0.0,852.5,2527.0,1699.75,1633.0,6712.25
2026-01-01 03:00:00+00:00,0.0,3797.0,0.0,0.0,0.0,0.0,2628.25,0.0,2628.25,0.0,0.0,3797.0,6425.25
2026-01-01 04:00:00+00:00,0.0,2341.75,0.0,0.0,0.0,0.0,4044.75,0.0,4044.75,0.0,0.0,2341.75,6386.5
2026-01-01 05:00:00+00:00,0.0,2743.75,0.0,271.75,0.0,1096.0,2101.25,0.0,2101.25,271.75,1096.0,2743.75,6212.75
2026-01-01 06:00:00+00:00,0.0,3640.0,0.0,229.0,0.0,781.0,1545.0,0.0,1545.0,229.0,781.0,3640.0,6195.0
2026-01-01 07:00:00+00:00,0.0,2506.75,0.0,0.0,0.0,2446.0,1418.25,0.0,1418.25,0.0,2446.0,2506.75,6371.0
2026-01-01 08:00:00+00:00,0.0,4468.75,0.0,152.25,0.0,442.25,1500.25,0.0,1500.25,152.25,442.25,4468.75,6563.5
2026-01-01 09:00:00+00:00,0.0,2776.0,0.0,74.0,0.0,1459.75,2297.5,0.0,2297.5,74.0,1459.75,2776.0,6607.25
2026-01-01 10:00:00+00:00,0.0,3639.0,0.0,6.25,0.0,1380.0,1665.75,0.0,1665.75,6.25,1380.0,3639.0,6691.0
2026-01-01 11:00:00+00:00,0.0,5768.0,18.0,0.0,20.25,1269.0,0.0,0.0,0.0,-18.0,1248.75,5768.0,6998.75
2026-01-01 12:00:00+00:00,0.0,6058.75,0.0,0.0,64.5,1290.5,0.0,0.0,0.0,0.0,1226.0,6058.75,7284.75
2026-01-01 13:00:00+00:00,0.0,6219.25,3.0,0.0,0.0,681.75,638.5,0.0,638.5,-3.0,681.75,6219.25,7536.5
2026-01-01 14:00:00+00:00,0.0,6108.5,0.0,0.0,42.75,1791.5,0.0,0.0,0.0,0.0,1748.75,6108.5,7857.25
2026-01-01 15:00:00+00:00,0.0,5606.0,0.0,0.0,159.0,576.75,2091.0,0.0,2091.0,0.0,417.75,5606.0,8114.75
2026-01-01 16:00:00+00:00,0.0,7996.75,0.0,0.0,138.0,0.0,627.5,0.0,627.5,0.0,-138.0,7996.75,8486.25
2026-01-01 17:00:00+00:00,0.0,6915.75,0.0,0.0,141.75,829.5,416.75,0.0,416.75,0.0,687.75,6915.75,8020.25
2026-01-01 18:00:00+00:00,0.0,7456.5,185.5,0.0,363.5,396.75,580.5,0.0,580.5,-185.5,33.25,7456.5,7884.75
2026-01-01 19:00:00+00:00,0.0,5097.25,191.25,0.0,195.25,0.0,2861.0,0.0,2861.0,-191.25,-195.25,5097.25,7571.75
2026-01-01 20:00:00+00:00,0.0,6370.0,199.75,731.5,0.0,379.5,0.0,0.0,0.0,531.75,379.5,6370.0,7281.25
2026-01-01 21:00:00+00:00,0.0,5943.25,129.5,865.25,0.0,0.0,429.25,0.0,429.25,735.75,0.0,5943.25,7108.25
2026-01-01 22:00:00+00:00,0.0,4739.5,0.0,0.0,0.0,1118.0,1057.5,0.0,1057.5,0.0,1118.0,4739.5,6915.0
2026-01-01 23:00:00+00:00,0.0,4115.5,0.0,39.0,0.0,0.0,2401.25,0.0,2401.25,39.0,0.0,4115.5,6555.75
2026-01-02 00:00:00+00:00,0.0,3887.75,0.0,54.5,0.0,0.0,2402.5,0.0,2402.5,54.5,0.0,3887.75,6344.75
2026-01-02 01:00:00+00:00,0.0,3638.5,0.0,234.75,0.0,0.0,2419.5,0.0,2419.5,234.75,0.0,3638.5,6292.75
2026-01-02 02:00:00+00:00,0.0,3447.5,0.0,248.5,0.0,0.0,2456.75,0.0,2456.75,248.5,0.0,3447.5,6152.75
2026-01-02 03:00:00+00:00,0.0,3741.25,0.0,4.25,0.0,0.0,2446.0,0.0,2446.0,4.25,0.0,3741.25,6191.5
2026-01-02 04:00:00+00:00,0.0,4074.75,0.0,0.0,0.0,17.0,2400.75,0.0,2400.75,0.0,17.0,4074.75,6492.5
2026-01-02 05:00:00+00:00,0.0,5223.75,0.0,0.0,30.0,0.0,1825.0,0.0,1825.0,0.0,-30.0,5223.75,7018.75
2026-01-02 06:00:00+00:00,0.0,6639.0,0.0,0.0,122.75,0.0,1008.25,0.0,1008.25,0.0,-122.75,6639.0,7524.5
2026-01-02 07:00:00+00:00,0.0,6745.75,0.0,0.0,191.5,0.0,895.5,0.0,895.5,0.0,-191.5,6745.75,7449.75
2026-01-02 08:00:00+00:00,0.0,6743.0,0.0,0.0,255.0,0.0,852.25,0.0,852.25,0.0,-255.0,6743.0,7340.25
2026-01-02 09:00:00+00:00,0.0,6403.25,0.0,0.0,201.25,0.0,1167.5,0.0,1167.5,0.0,-201.25,6403.25,7369.5
2026-01-02 10:00:00+00:00,0.0,6392.25,0.0,0.0,177.0,0.0,1203.0,0.0,1203.0,0.0,-177.0,6392.25,7418.25
2026-01-02 11:00:00+00:00,0.0,6363.5,0.0,0.0,120.5,0.0,1260.75,0.0,1260.75,0.0,-120.5,6363.5,7503.75
2026-01-02 12:00:00+00:00,0.0,6288.5,0.0,0.0,41.25,0.0,1365.0,0.0,1365.0,0.0,-41.25,6288.5,7612.25
2026-01-02 13:00:00+00:00,0.0,6284.75,0.0,0.0,2.75,0.0,1456.0,0.0,1456.0,0.0,-2.75,6284.75,7738.0
2026-01-02 14:00:00+00:00,0.0,6315.5,0.0,0.0,46.0,0.0,1529.0,0.0,1529.0,0.0,-46.0,6315.5,7798.5
2026-01-02 15:00:00+00:00,0.0,6164.5,0.0,0.0,55.75,0.0,1614.5,0.0,1614.5,0.0,-55.75,6164.5,7723.25
2026-01-02 16:00:00+00:00,0.0,6223.75,0.0,0.0,52.25,0.0,1555.25,0.0,1555.25,0.0,-52.25,6223.75,7726.75
2026-01-02 17:00:00+00:00,0.0,5924.5,0.0,0.0,0.0,0.0,1896.5,0.0,1896.5,0.0,0.0,5924.5,7821.0
2026-01-02 18:00:00+00:00,0.0,5819.0,0.0,0.0,0.0,0.0,2077.5,0.0,2077.5,0.0,0.0,5819.0,7896.5
2026-01-02 19:00:00+00:00,0.0,5754.5,0.0,0.0,0.0,0.0,2123.0,0.0,2123.0,0.0,0.0,5754.5,7877.5
2026-01-02 20:00:00+00:00,0.0,5815.0,0.0,0.0,0.0,0.0,2090.25,0.0,2090.25,0.0,0.0,5815.0,7905.25
2026-01-02 21:00:00+00:00,0.0,5400.25,0.0,0.0,0.0,0.0,2452.75,0.0,2452.75,0.0,0.0,5400.25,7853.0
2026-01-02 22:00:00+00:00,0.0,5073.75,0.0,0.0,0.0,0.0,2755.5,0.0,2755.5,0.0,0.0,5073.75,7829.25
2026-01-02 23:00:00+00:00,0.0,5684.0,0.0,0.0,94.5,0.0,1771.0,0.0,1771.0,0.0,-94.5,5684.0,7360.5
2026-01-03 00:00:00+00:00,0.0,5501.25,0.0,0.0,104.25,0.0,1672.25,0.0,1672.25,0.0,-104.25,5501.25,7069.25
2026-01-03 01:00:00+00:00,0.0,5157.0,0.0,0.0,0.0,0.0,1811.25,0.0,1811.25,0.0,0.0,5157.0,6968.25
2026-01-03 02:00:00+00:00,0.0,5026.0,0.0,0.0,0.0,0.0,1870.75,0.0,1870.75,0.0,0.0,5026.0,6896.75
2026-01-03 03:00:00+00:00,0.0,5207.75,0.0,0.0,59.25,0.0,1615.25,0.0,1615.25,0.0,-59.25,5207.75,6763.75
2026-01-03 04:00:00+00:00,0.0,5217.75,0.0,0.0,154.25,0.0,1700.25,0.0,1700.25,0.0,-154.25,5217.75,6763.75
2026-01-03 05:00:00+00:00,0.0,5287.75,0.0,0.0,181.5,0.0,1717.75,0.0,1717.75,0.0,-181.5,5287.75,6824.0
2026-01-03 06:00:00+00:00,0.0,5671.25,0.0,0.0,339.5,0.0,1529.0,0.0,1529.0,0.0,-339.5,5671.25,6860.75
2026-01-03 07:00:00+00:00,0.0,6010.0,0.0,0.0,444.25,0.0,1413.75,0.0,1413.75,0.0,-444.25,6010.0,6979.5
2026-01-03 08:00:00+00:00,0.0,6186.75,0.0,0.0,501.25,0.0,1347.0,0.0,1347.0,0.0,-501.25,6186.75,7032.5
2026-01-03 09:00:00+00:00,0.0,6228.5,0.0,0.0,469.0,0.0,1355.25,0.0,1355.25,0.0,-469.0,6228.5,7114.75
2026-01-03 10:00:00+00:00,0.0,6405.0,0.0,0.0,541.75,0.0,1193.5,0.0,1193.5,0.0,-541.75,6405.0,7056.75
2026-01-03 11:00:00+00:00,0.0,6404.0,0.0,0.0,619.75,0.0,1167.75,0.0,1167.75,0.0,-619.75,6404.0,6952.0
2026-01-03 12:00:00+00:00,0.0,6464.0,0.0,0.0,678.5,0.0,1103.0,0.0,1103.0,0.0,-678.5,6464.0,6888.5
2026-01-03 13:00:00+00:00,0.0,6414.5,0.0,0.0,596.5,0.0,1165.5,0.0,1165.5,0.0,-596.5,6414.5,6983.5
2026-01-03 14:00:00+00:00,0.0,6458.5,0.0,0.0,605.5,0.0,1122.5,0.0,1122.5,0.0,-605.5,6458.5,6975.5
2026-01-03 15:00:00+00:00,0.0,6427.0,0.0,0.0,629.75,0.0,1127.5,0.0,1127.5,0.0,-629.75,6427.0,6924.75
2026-01-03 16:00:00+00:00,0.0,6344.25,0.0,0.0,603.25,0.0,1190.25,0.0,1190.25,0.0,-603.25,6344.25,6931.25
2026-01-03 17:00:00+00:00,0.0,6379.0,0.0,0.0,610.75,0.0,1119.75,0.0,1119.75,0.0,-610.75,6379.0,6888.0
2026-01-03 18:00:00+00:00,0.0,6289.5,0.0,0.0,635.25,0.0,1149.5,0.0,1149.5,0.0,-635.25,6289.5,6803.75
2026-01-03 19:00:00+00:00,0.0,6226.75,0.0,0.0,729.0,0.0,1134.5,0.0,1134.5,0.0,-729.0,6226.75,6632.25
2026-01-03 20:00:00+00:00,0.0,6344.25,0.0,0.0,760.75,0.0,983.25,0.0,983.25,0.0,-760.75,6344.25,6566.75
2026-01-03 21:00:00+00:00,0.0,6426.25,0.0,0.0,902.25,0.0,831.0,0.0,831.0,0.0,-902.25,6426.25,6355.0
2026-01-03 22:00:00+00:00,0.0,6027.0,0.0,0.0,756.25,0.0,949.0,0.0,949.0,0.0,-756.25,6027.0,6219.75
2026-01-03 23:00:00+00:00,0.0,5541.75,0.0,0.0,414.75,0.0,989.0,0.0,989.0,0.0,-414.75,5541.75,6116.0
2026-01-04 00:00:00+00:00,0.0,5213.5,0.0,0.0,389.75,0.0,991.75,0.0,991.75,0.0,-389.75,5213.5,5815.5
2026-01-04 01:00:00+00:00,0.0,5063.25,0.0,0.0,392.0,0.0,907.75,0.0,907.75,0.0,-392.0,5063.25,5579.0
2026-01-04 02:00:00+00:00,0.0,4947.0,0.0,0.0,400.0,0.0,908.5,0.0,908.5,0.0,-400.0,4947.0,5455.5
2026-01-04 03:00:00+00:00,0.0,4831.25,0.0,0.0,363.25,0.0,891.75,0.0,891.75,0.0,-363.25,4831.25,5359.75
2026-01-04 04:00:00+00:00,0.0,4900.25,0.0,0.0,366.75,0.0,766.0,0.0,766.0,0.0,-366.75,4900.25,5299.5
2026-01-04 05:00:00+00:00,0.0,5119.25,0.0,0.0,466.75,0.0,858.75,0.0,858.75,0.0,-466.75,5119.25,5511.25
2026-01-04 06:00:00+00:00,0.0,5610.75,0.0,0.0,595.25,0.0,419.75,0.0,419.75,0.0,-595.25,5610.75,5435.25
2026-01-04 07:00:00+00:00,0.0,6268.75,398.25,0.0,430.0,0.0,0.0,0.0,0.0,-398.25,-430.0,6268.75,5440.5
2026-01-04 08:00:00+00:00,0.0,6154.25,454.0,0.0,341.25,0.0,0.0,0.0,0.0,-454.0,-341.25,6154.25,5359.0
2026-01-04 09:00:00+00:00,0.0,5932.25,358.5,0.0,385.0,0.0,0.0,0.0,0.0,-358.5,-385.0,5932.25,5188.75
2026-01-04 10:00:00+00:00,0.0,5664.0,291.75,0.0,376.5,0.0,0.0,0.0,0.0,-291.75,-376.5,5664.0,4995.75
2026-01-04 11:00:00+00:00,0.0,5496.0,254.25,0.0,379.5,0.0,0.0,0.0,0.0,-254.25,-379.5,5496.0,4862.25
2026-01-04 12:00:00+00:00,0.0,5422.5,201.75,0.0,386.25,0.0,0.0,0.0,0.0,-201.75,-386.25,5422.5,4834.5
2026-01-04 13:00:00+00:00,0.0,5605.5,204.5,0.0,510.75,0.0,0.0,0.0,0.0,-204.5,-510.75,5605.5,4890.25
2026-01-04 14:00:00+00:00,0.0,5556.5,128.5,0.0,537.25,0.0,0.0,0.0,0.0,-128.5,-537.25,5556.5,4890.75
2026-01-04 15:00:00+00:00,0.0,5571.75,153.75,0.0,533.25,0.0,0.0,0.0,0.0,-153.75,-533.25,5571.75,4884.75
2026-01-04 16:00:00+00:00,0.0,5748.25,201.0,0.0,625.75,0.0,0.0,0.0,0.0,-201.0,-625.75,5748.25,4921.5
2026-01-04 17:00:00+00:00,0.0,5797.25,225.5,0.0,644.0,0.0,0.0,0.0,0.0,-225.5,-644.0,5797.25,4927.75
2026-01-04 18:00:00+00:00,0.0,5906.75,234.5,0.0,742.0,0.0,0.0,0.0,0.0,-234.5,-742.0,5906.75,4930.25
2026-01-04 19:00:00+00:00,0.0,6097.75,269.0,0.0,884.0,0.0,0.0,0.0,0.0,-269.0,-884.0,6097.75,4944.75
2026-01-04 20:00:00+00:00,0.0,6026.75,270.0,0.0,789.75,0.0,0.0,0.0,0.0,-270.0,-789.75,6026.75,4967.0
2026-01-04 21:00:00+00:00,0.0,6101.75,260.0,0.0,841.0,0.0,0.0,0.0,0.0,-260.0,-841.0,6101.75,5000.75
2026-01-04 22:00:00+00:00,0.0,5935.0,322.0,0.0,719.0,0.0,0.0,0.0,0.0,-322.0,-719.0,5935.0,4894.0
2026-01-04 23:00:00+00:00,0.0,6023.75,541.25,0.0,1113.0,0.0,0.0,0.0,0.0,-541.25,-1113.0,6023.75,4369.5
2026-01-05 00:00:00+00:00,0.0,6102.25,574.5,0.0,1191.0,0.0,0.0,0.0,0.0,-574.5,-1191.0,6102.25,4336.75
2026-01-05 01:00:00+00:00,0.0,6091.0,562.0,0.0,1183.75,0.0,0.0,0.0,0.0,-562.0,-1183.75,6091.0,4345.25
2026-01-05 02:00:00+00:00,0.0,6074.0,533.25,0.0,1101.75,0.0,0.0,0.0,0.0,-533.25,-1101.75,6074.0,4439.0
2026-01-05 03:00:00+00:00,0.0,6017.0,464.75,0.0,999.0,0.0,0.0,0.0,0.0,-464.75,-999.0,6017.0,4553.25
2026-01-05 04:00:00+00:00,0.0,6036.75,283.25,0.0,963.25,0.0,0.0,0.0,0.0,-283.25,-963.25,6036.75,4790.25
2026-01-05 05:00:00+00:00,0.0,6459.5,81.0,0.0,1050.5,0.0,0.0,0.0,0.0,-81.0,-1050.5,6459.5,5328.0
2026-01-05 06:00:00+00:00,0.0,6676.75,39.75,0.0,1069.5,0.0,0.0,0.0,0.0,-39.75,-1069.5,6676.75,5567.5
2026-01-05 07:00:00+00:00,0.0,6670.75,0.0,0.0,1022.0,0.0,0.0,0.0,0.0,0.0,-1022.0,6670.75,5648.75
2026-01-05 08:00:00+00:00,0.0,6671.75,0.0,0.0,967.0,0.0,0.0,0.0,0.0,0.0,-967.0,6671.75,5704.75
2026-01-05 09:00:00+00:00,0.0,6608.0,0.0,0.0,848.25,0.0,0.0,0.0,0.0,0.0,-848.25,6608.0,5759.75
2026-01-05 10:00:00+00:00,0.0,6654.75,0.0,0.0,829.25,0.0,0.0,0.0,0.0,0.0,-829.25,6654.75,5825.5
2026-01-05 11:00:00+00:00,0.0,6632.75,0.0,0.0,782.25,0.0,0.0,0.0,0.0,0.0,-782.25,6632.75,5850.5
2026-01-05 12:00:00+00:00,0.0,6655.25,0.0,0.0,798.75,0.0,0.0,0.0,0.0,0.0,-798.75,6655.25,5856.5
2026-01-05 13:00:00+00:00,0.0,6463.25,0.0,0.0,673.25,0.0,0.0,0.0,0.0,0.0,-673.25,6463.25,5790.0
2026-01-05 14:00:00+00:00,0.0,6356.25,0.0,0.0,645.75,0.0,0.0,0.0,0.0,0.0,-645.75,6356.25,5710.5
2026-01-05 15:00:00+00:00,0.0,6171.25,0.0,0.0,552.25,0.0,0.0,0.0,0.0,0.0,-552.25,6171.25,5619.0
2026-01-05 16:00:00+00:00,0.0,5970.5,0.0,0.0,489.25,0.0,0.0,0.0,0.0,0.0,-489.25,5970.5,5481.25
2026-01-05 17:00:00+00:00,0.0,5806.5,0.0,0.0,445.25,0.0,0.0,0.0,0.0,0.0,-445.25,5806.5,5361.25
2026-01-05 18:00:00+00:00,0.0,5871.25,0.0,0.0,584.0,0.0,0.0,0.0,0.0,0.0,-584.0,5871.25,5287.25
2026-01-05 19:00:00+00:00,0.0,5733.75,0.0,0.0,521.25,0.0,0.0,0.0,0.0,0.0,-521.25,5733.75,5212.5
2026-01-05 20:00:00+00:00,0.0,5634.75,0.0,0.0,498.75,0.0,0.0,0.0,0.0,0.0,-498.75,5634.75,5136.0
2026-01-05 21:00:00+00:00,0.0,5517.5,0.0,0.0,477.5,0.0,0.0,0.0,0.0,0.0,-477.5,5517.5,5040.0
2026-01-05 22:00:00+00:00,0.0,5407.25,17.25,0.0,539.0,0.0,0.0,0.0,0.0,-17.25,-539.0,5407.25,4851.0
2026-01-05 23:00:00+00:00,0.0,5916.25,476.5,0.0,941.75,0.0,0.0,0.0,0.0,-476.5,-941.75,5916.25,4498.0
2026-01-06 00:00:00+00:00,0.0,5859.75,621.75,0.0,930.5,0.0,0.0,0.0,0.0,-621.75,-930.5,5859.75,4307.5
2026-01-06 01:00:00+00:00,0.0,5724.0,610.0,0.0,991.25,0.0,0.0,0.0,0.0,-610.0,-991.25,5724.0,4122.75
2026-01-06 02:00:00+00:00,0.0,5608.0,590.75,0.0,1009.0,0.0,0.0,0.0,0.0,-590.75,-1009.0,5608.0,4008.25
2026-01-06 03:00:00+00:00,0.0,5547.5,554.25,0.0,967.5,0.0,0.0,0.0,0.0,-554.25,-967.5,5547.5,4025.75
2026-01-06 04:00:00+00:00,0.0,5702.5,553.5,0.0,934.0,0.0,0.0,0.0,0.0,-553.5,-934.0,5702.5,4215.0
2026-01-06 05:00:00+00:00,0.0,5866.5,501.25,0.0,876.5,0.0,0.0,0.0,0.0,-501.25,-876.5,5866.5,4488.75
2026-01-06 06:00:00+00:00,0.0,5783.5,291.0,0.0,865.25,0.0,0.0,0.0,0.0,-291.0,-865.25,5783.5,4627.25
2026-01-06 07:00:00+00:00,0.0,5658.5,231.0,0.0,787.75,0.0,0.0,0.0,0.0,-231.0,-787.75,5658.5,4639.75
2026-01-06 08:00:00+00:00,0.0,5632.5,176.75,0.0,754.5,0.0,0.0,0.0,0.0,-176.75,-754.5,5632.5,4701.25
2026-01-06 09:00:00+00:00,0.0,5784.5,177.5,0.0,749.75,0.0,0.0,0.0,0.0,-177.5,-749.75,5784.5,4857.25
2026-01-06 10:00:00+00:00,0.0,5976.0,219.75,0.0,727.75,0.0,0.0,0.0,0.0,-219.75,-727.75,5976.0,5028.5
2026-01-06 11:00:00+00:00,0.0,6356.25,278.75,0.0,848.5,0.0,0.0,0.0,0.0,-278.75,-848.5,6356.25,5229.0
2026-01-06 12:00:00+00:00,0.0,6549.75,351.25,0.0,727.25,0.0,0.0,0.0,0.0,-351.25,-727.25,6549.75,5471.25
2026-01-06 13:00:00+00:00,0.0,6867.25,376.5,0.0,742.25,0.0,0.0,0.0,0.0,-376.5,-742.25,6867.25,5748.5
2026-01-06 14:00:00+00:00,0.0,7032.5,370.0,0.0,651.5,0.0,0.0,0.0,0.0,-370.0,-651.5,7032.5,6011.0
2026-01-06 15:00:00+00:00,0.0,7276.25,411.5,0.0,679.25,0.0,0.0,0.0,0.0,-411.5,-679.25,7276.25,6185.5
2026-01-06 16:00:00+00:00,0.0,7440.5,467.25,0.0,646.25,0.0,0.0,0.0,0.0,-467.25,-646.25,7440.5,6327.0
2026-01-06 17:00:00+00:00,0.0,7277.25,483.0,0.0,577.75,0.0,0.0,0.0,0.0,-483.0,-577.75,7277.25,6216.5
2026-01-06 18:00:00+00:00,0.0,7513.5,578.25,0.0,600.75,0.0,0.0,0.0,0.0,-578.25,-600.75,7513.5,6334.5
2026-01-06 19:00:00+00:00,0.0,7500.5,613.25,0.0,424.0,0.0,0.0,0.0,0.0,-613.25,-424.0,7500.5,6463.25
2026-01-06 20:00:00+00:00,0.0,7532.25,585.25,0.0,444.5,0.0,0.0,0.0,0.0,-585.25,-444.5,7532.25,6502.5
2026-01-06 21:00:00+00:00,0.0,7471.25,477.5,0.0,411.25,0.0,0.0,0.0,0.0,-477.5,-411.25,7471.25,6582.5
2026-01-06 22:00:00+00:00,0.0,7461.25,500.25,0.0,381.0,0.0,0.0,0.0,0.0,-500.25,-381.0,7461.25,6580.0
2026-01-06 23:00:00+00:00,0.0,7413.75,250.0,0.0,684.25,0.0,0.0,0.0,0.0,-250.0,-684.25,7413.75,6479.5
2026-01-07 00:00:00+00:00,0.0,7478.25,294.25,0.0,723.75,0.0,0.0,0.0,0.0,-294.25,-723.75,7478.25,6460.25
2026-01-07 01:00:00+00:00,0.0,7501.75,335.5,0.0,710.75,0.0,0.0,0.0,0.0,-335.5,-710.75,7501.75,6455.5
2026-01-07 02:00:00+00:00,0.0,7453.0,262.75,0.0,795.0,0.0,0.0,0.0,0.0,-262.75,-795.0,7453.0,6395.25
2026-01-07 03:00:00+00:00,0.0,7478.5,200.75,0.0,790.25,0.0,0.0,0.0,0.0,-200.75,-790.25,7478.5,6487.5
2026-01-07 04:00:00+00:00,0.0,7348.0,0.0,0.0,829.75,0.0,0.0,0.0,0.0,0.0,-829.75,7348.0,6518.25
2026-01-07 05:00:00+00:00,0.0,7435.75,229.25,0.0,620.0,0.0,0.0,0.0,0.0,-229.25,-620.0,7435.75,6586.5
2026-01-07 06:00:00+00:00,0.0,7420.0,87.75,0.0,764.25,0.0,0.0,0.0,0.0,-87.75,-764.25,7420.0,6568.0
2026-01-07 07:00:00+00:00,0.0,7383.75,120.5,0.0,661.5,0.0,0.0,0.0,0.0,-120.5,-661.5,7383.75,6601.75
2026-01-07 08:00:00+00:00,0.0,7386.5,83.5,0.0,749.75,0.0,0.0,0.0,0.0,-83.5,-749.75,7386.5,6553.25
2026-01-07 09:00:00+00:00,0.0,7290.25,26.75,0.0,849.0,0.0,81.5,0.0,81.5,-26.75,-849.0,7290.25,6496.0
2026-01-07 10:00:00+00:00,0.0,7247.25,0.0,0.0,921.75,0.0,101.5,0.0,101.5,0.0,-921.75,7247.25,6427.0
2026-01-07 11:00:00+00:00,0.0,7242.25,0.0,0.0,886.25,0.0,124.75,0.0,124.75,0.0,-886.25,7242.25,6480.75
2026-01-07 12:00:00+00:00,0.0,7286.25,0.0,0.0,863.0,0.0,97.5,0.0,97.5,0.0,-863.0,7286.25,6520.75
2026-01-07 13:00:00+00:00,0.0,7164.5,0.0,0.0,784.5,0.0,163.5,0.0,163.5,0.0,-784.5,7164.5,6543.5
2026-01-07 14:00:00+00:00,0.0,7252.5,0.0,0.0,813.25,0.0,85.5,0.0,85.5,0.0,-813.25,7252.5,6524.75
2026-01-07 15:00:00+00:00,0.0,7341.5,93.5,0.0,842.25,0.0,0.0,0.0,0.0,-93.5,-842.25,7341.5,6405.75
2026-01-07 16:00:00+00:00,0.0,7468.25,138.75,0.0,894.75,0.0,0.0,0.0,0.0,-138.75,-894.75,7468.25,6434.75
2026-01-07 17:00:00+00:00,0.0,7482.25,173.5,0.0,879.0,0.0,0.0,0.0,0.0,-173.5,-879.0,7482.25,6429.75
2026-01-07 18:00:00+00:00,0.0,7465.25,156.25,0.0,919.25,0.0,0.0,0.0,0.0,-156.25,-919.25,7465.25,6389.75
2026-01-07 19:00:00+00:00,0.0,7422.5,117.0,0.0,927.25,0.0,0.0,0.0,0.0,-117.0,-927.25,7422.5,6378.25
2026-01-07 20:00:00+00:00,0.0,7382.0,216.0,0.0,855.5,0.0,0.0,0.0,0.0,-216.0,-855.5,7382.0,6310.5
2026-01-07 21:00:00+00:00,0.0,7127.25,254.0,0.0,707.5,0.0,0.0,0.0,0.0,-254.0,-707.5,7127.25,6165.75
2026-01-07 22:00:00+00:00,0.0,7145.5,252.0,0.0,729.5,0.0,0.0,0.0,0.0,-252.0,-729.5,7145.5,6164.0
2026-01-07 23:00:00+00:00,0.0,6813.25,0.0,0.0,443.0,0.0,18.5,0.0,18.5,0.0,-443.0,6813.25,6388.75
2026-01-08 00:00:00+00:00,0.0,6578.25,0.0,0.0,394.75,0.0,149.25,0.0,149.25,0.0,-394.75,6578.25,6332.75
2026-01-08 01:00:00+00:00,0.0,6456.25,0.0,0.0,430.75,0.0,208.0,0.0,208.0,0.0,-430.75,6456.25,6233.5
2026-01-08 02:00:00+00:00,0.0,6433.0,0.0,0.0,337.75,0.0,238.5,0.0,238.5,0.0,-337.75,6433.0,6333.75
2026-01-08 03:00:00+00:00,0.0,6419.25,0.0,0.0,371.5,0.0,279.25,0.0,279.25,0.0,-371.5,6419.25,6327.0
2026-01-08 04:00:00+00:00,0.0,6683.5,0.0,0.0,500.75,0.0,151.5,0.0,151.5,0.0,-500.75,6683.5,6334.25
2026-01-08 05:00:00+00:00,0.0,7145.0,0.0,0.0,656.75,0.0,0.0,0.0,0.0,0.0,-656.75,7145.0,6488.25
2026-01-08 06:00:00+00:00,0.0,7234.25,3.5,0.0,729.5,0.0,0.0,0.0,0.0,-3.5,-729.5,7234.25,6501.25
2026-01-08 07:00:00+00:00,0.0,7291.0,78.25,0.0,800.75,0.0,0.0,0.0,0.0,-78.25,-800.75,7291.0,6412.0
2026-01-08 08:00:00+00:00,0.0,7340.25,173.5,0.0,897.25,0.0,0.0,0.0,0.0,-173.5,-897.25,7340.25,6269.5
2026-01-08 09:00:00+00:00,0.0,7327.0,110.25,0.0,954.25,0.0,0.0,0.0,0.0,-110.25,-954.25,7327.0,6262.5
2026-01-08 10:00:00+00:00,0.0,7304.25,41.75,0.0,1061.75,0.0,0.0,0.0,0.0,-41.75,-1061.75,7304.25,6200.75
2026-01-08 11:00:00+00:00,0.0,7346.25,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,0.0,-1108.0,7346.25,6238.25
2026-01-08 12:00:00+00:00,0.0,7326.75,0.0,0.0,1146.5,0.0,0.0,0.0,0.0,0.0,-1146.5,7326.75,6180.25
2026-01-08 13:00:00+00:00,0.0,7347.75,0.0,0.0,1250.75,0.0,0.0,0.0,0.0,0.0,-1250.75,7347.75,6097.0
2026-01-08 14:00:00+00:00,0.0,7388.5,0.0,0.0,1270.0,0.0,0.0,0.0,0.0,0.0,-1270.0,7388.5,6118.5
2026-01-08 15:00:00+00:00,0.0,7410.0,0.0,0.0,1253.25,0.0,0.0,0.0,0.0,0.0,-1253.25,7410.0,6156.75
2026-01-08 16:00:00+00:00,0.0,7387.25,0.0,0.0,1182.25,0.0,0.0,0.0,0.0,0.0,-1182.25,7387.25,6205.0
2026-01-08 17:00:00+00:00,0.0,7350.75,0.0,0.0,1075.0,0.0,0.0,0.0,0.0,0.0,-1075.0,7350.75,6275.75
2026-01-08 18:00:00+00:00,0.0,7479.0,0.0,0.0,947.0,0.0,0.0,0.0,0.0,0.0,-947.0,7479.0,6532.0
