,SE_3_FI,FI_SE_3,EE_FI,FI_EE,FI_NO_4,NO_4_FI,FI_SE_1,SE_1_FI,FI_EE_net_export,FI_NO_4_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export
2026-02-01 14:00:00+00:00,568.75,0.0,0.0,1016.0,0.0,0.0,0.0,1963.0,1016.0,0.0,-1963.0,-568.75,-1515.75
2026-02-01 15:00:00+00:00,357.5,0.0,0.0,1016.0,0.0,0.0,0.0,1962.0,1016.0,0.0,-1962.0,-357.5,-1303.5
2026-02-01 16:00:00+00:00,255.75,0.0,0.0,1016.0,0.0,0.0,0.0,1962.0,1016.0,0.0,-1962.0,-255.75,-1201.75
2026-02-01 17:00:00+00:00,275.0,0.0,0.0,1016.0,0.0,0.0,0.0,1963.0,1016.0,0.0,-1963.0,-275.0,-1222.0
2026-02-01 18:00:00+00:00,292.5,0.0,0.0,1010.25,0.0,0.0,0.0,1952.25,1010.25,0.0,-1952.25,-292.5,-1234.5
2026-02-01 19:00:00+00:00,346.25,0.0,0.0,885.75,0.0,0.0,0.0,1952.0,885.75,0.0,-1952.0,-346.25,-1412.5
2026-02-01 20:00:00+00:00,677.0,0.0,0.0,872.0,0.0,0.0,0.0,1954.0,872.0,0.0,-1954.0,-677.0,-1759.0
2026-02-01 21:00:00+00:00,769.0,0.0,0.0,734.25,0.0,0.0,0.0,1955.0,734.25,0.0,-1955.0,-769.0,-1989.75
2026-02-01 22:00:00+00:00,968.25,0.0,0.0,801.75,0.0,0.0,0.0,1953.75,801.75,0.0,-1953.75,-968.25,-2120.25
2026-02-01 23:00:00+00:00,1051.25,0.0,0.0,1016.0,0.0,0.0,0.0,1958.5,1016.0,0.0,-1958.5,-1051.25,-1993.75
2026-02-02 00:00:00+00:00,1177.5,0.0,0.0,1016.0,0.0,0.0,0.0,1962.25,1016.0,0.0,-1962.25,-1177.5,-2123.75
2026-02-02 01:00:00+00:00,1200.0,0.0,0.0,993.75,0.0,0.0,0.0,1957.0,993.75,0.0,-1957.0,-1200.0,-2163.25
2026-02-02 02:00:00+00:00,1200.0,0.0,0.0,983.5,0.0,0.0,0.0,1953.75,983.5,0.0,-1953.75,-1200.0,-2170.25
2026-02-02 03:00:00+00:00,1177.75,0.0,0.0,985.0,0.0,0.0,0.0,1952.75,985.0,0.0,-1952.75,-1177.75,-2145.5
2026-02-02 04:00:00+00:00,1200.0,0.0,0.0,838.75,0.0,0.0,0.0,1945.25,838.75,0.0,-1945.25,-1200.0,-2306.5
2026-02-02 05:00:00+00:00,1200.0,0.0,0.0,633.0,0.0,0.0,0.0,1932.75,633.0,0.0,-1932.75,-1200.0,-2499.75
2026-02-02 06:00:00+00:00,1200.0,0.0,0.0,349.75,0.0,0.0,0.0,1929.0,349.75,0.0,-1929.0,-1200.0,-2779.25
2026-02-02 07:00:00+00:00,1200.0,0.0,0.0,297.5,0.0,0.0,0.0,1925.0,297.5,0.0,-1925.0,-1200.0,-2827.5
2026-02-02 08:00:00+00:00,1200.0,0.0,0.0,254.0,0.0,0.0,0.0,1926.25,254.0,0.0,-1926.25,-1200.0,-2872.25
2026-02-02 09:00:00+00:00,1200.0,0.0,0.0,134.75,0.0,0.0,0.0,1924.75,134.75,0.0,-1924.75,-1200.0,-2990.0
2026-02-02 10:00:00+00:00,1200.0,0.0,0.0,273.75,0.0,0.0,0.0,1931.25,273.75,0.0,-1931.25,-1200.0,-2857.5
2026-02-02 11:00:00+00:00,1200.0,0.0,0.0,145.25,0.0,0.0,0.0,1930.75,145.25,0.0,-1930.75,-1200.0,-2985.5
2026-02-02 12:00:00+00:00,1200.0,0.0,0.0,18.25,0.0,0.0,0.0,1940.0,18.25,0.0,-1940.0,-1200.0,-3121.75
2026-02-02 13:00:00+00:00,1200.0,0.0,0.0,75.0,0.0,0.0,0.0,1939.5,75.0,0.0,-1939.5,-1200.0,-3064.5
2026-02-02 14:00:00+00:00,1200.0,0.0,0.0,38.5,0.0,0.0,0.0,1941.0,38.5,0.0,-1941.0,-1200.0,-3102.5
2026-02-02 15:00:00+00:00,1200.0,0.0,0.0,137.25,0.0,0.0,0.0,1943.5,137.25,0.0,-1943.5,-1200.0,-3006.25
2026-02-02 16:00:00+00:00,1200.0,0.0,0.0,239.75,0.0,0.0,0.0,1947.0,239.75,0.0,-1947.0,-1200.0,-2907.25
2026-02-02 17:00:00+00:00,1200.0,0.0,0.0,194.75,0.0,0.0,0.0,1947.75,194.75,0.0,-1947.75,-1200.0,-2953.0
2026-02-02 18:00:00+00:00,1200.0,0.0,0.0,135.75,0.0,0.0,0.0,1946.0,135.75,0.0,-1946.0,-1200.0,-3010.25
2026-02-02 19:00:00+00:00,1200.0,0.0,0.0,183.5,0.0,0.0,0.0,1946.75,183.5,0.0,-1946.75,-1200.0,-2963.25
2026-02-02 20:00:00+00:00,1200.0,0.0,0.0,355.5,0.0,0.0,0.0,1946.75,355.5,0.0,-1946.75,-1200.0,-2791.25
2026-02-02 21:00:00+00:00,1200.0,0.0,0.0,395.75,0.0,0.0,0.0,1952.0,395.75,0.0,-1952.0,-1200.0,-2756.25
2026-02-02 22:00:00+00:00,1200.0,0.0,0.0,572.0,0.0,0.0,0.0,1959.0,572.0,0.0,-1959.0,-1200.0,-2587.0
2026-02-02 23:00:00+00:00,1200.0,0.0,0.0,290.0,0.0,0.0,0.0,1959.25,290.0,0.0,-1959.25,-1200.0,-2869.25
2026-02-03 00:00:00+00:00,1200.0,0.0,0.0,293.0,0.0,0.0,0.0,1955.75,293.0,0.0,-1955.75,-1200.0,-2862.75
2026-02-03 01:00:00+00:00,1200.0,0.0,0.0,379.75,0.0,0.0,0.0,1955.0,379.75,0.0,-1955.0,-1200.0,-2775.25
2026-02-03 02:00:00+00:00,1200.0,0.0,0.0,394.5,0.0,0.0,0.0,1954.0,394.5,0.0,-1954.0,-1200.0,-2759.5
2026-02-03 03:00:00+00:00,1200.0,0.0,0.0,517.75,0.0,0.0,0.0,1956.5,517.75,0.0,-1956.5,-1200.0,-2638.75
2026-02-03 04:00:00+00:00,1200.0,0.0,0.0,385.25,0.0,0.0,0.0,1956.0,385.25,0.0,-1956.0,-1200.0,-2770.75
2026-02-03 05:00:00+00:00,1200.0,0.0,0.0,278.5,0.0,0.0,0.0,1955.75,278.5,0.0,-1955.75,-1200.0,-2877.25
2026-02-03 06:00:00+00:00,1200.0,0.0,0.0,296.5,0.0,0.0,0.0,1963.0,296.5,0.0,-1963.0,-1200.0,-2866.5
2026-02-03 07:00:00+00:00,1200.0,0.0,0.0,380.5,0.0,0.0,0.0,1958.0,380.5,0.0,-1958.0,-1200.0,-2777.5
2026-02-03 08:00:00+00:00,1200.0,0.0,0.0,319.0,0.0,0.0,0.0,1951.0,319.0,0.0,-1951.0,-1200.0,-2832.0
2026-02-03 09:00:00+00:00,1200.0,0.0,0.0,342.5,0.0,0.0,0.0,1949.0,342.5,0.0,-1949.0,-1200.0,-2806.5
2026-02-03 10:00:00+00:00,1200.0,0.0,0.0,545.25,0.0,0.0,0.0,1949.0,545.25,0.0,-1949.0,-1200.0,-2603.75
2026-02-03 11:00:00+00:00,1200.0,0.0,0.0,646.0,0.0,0.0,0.0,1950.0,646.0,0.0,-1950.0,-1200.0,-2504.0
2026-02-03 12:00:00+00:00,1200.0,0.0,0.0,527.5,0.0,0.0,0.0,1949.0,527.5,0.0,-1949.0,-1200.0,-2621.5
2026-02-03 13:00:00+00:00,1200.0,0.0,0.0,586.25,0.0,0.0,0.0,1950.0,586.25,0.0,-1950.0,-1200.0,-2563.75
2026-02-03 14:00:00+00:00,1200.0,0.0,0.0,510.75,0.0,0.0,0.0,1951.0,510.75,0.0,-1951.0,-1200.0,-2640.25
2026-02-03 15:00:00+00:00,1200.0,0.0,0.0,421.0,0.0,0.0,0.0,1952.25,421.0,0.0,-1952.25,-1200.0,-2731.25
2026-02-03 16:00:00+00:00,1200.0,0.0,0.0,351.25,0.0,0.0,0.0,1949.0,351.25,0.0,-1949.0,-1200.0,-2797.75
2026-02-03 17:00:00+00:00,1200.0,0.0,0.0,303.25,0.0,0.0,0.0,1951.75,303.25,0.0,-1951.75,-1200.0,-2848.5
2026-02-03 18:00:00+00:00,1200.0,0.0,0.0,303.25,0.0,0.0,0.0,1955.0,303.25,0.0,-1955.0,-1200.0,-2851.75
2026-02-03 19:00:00+00:00,1200.0,0.0,0.0,335.25,0.0,0.0,0.0,1958.75,335.25,0.0,-1958.75,-1200.0,-2823.5
2026-02-03 20:00:00+00:00,1200.0,0.0,0.0,272.5,0.0,0.0,0.0,1957.0,272.5,0.0,-1957.0,-1200.0,-2884.5
2026-02-03 21:00:00+00:00,1200.0,0.0,0.0,234.25,0.0,0.0,0.0,1960.25,234.25,0.0,-1960.25,-1200.0,-2926.0
2026-02-03 22:00:00+00:00,1200.0,0.0,0.0,284.0,0.0,0.0,0.0,1963.75,284.0,0.0,-1963.75,-1200.0,-2879.75
2026-02-03 23:00:00+00:00,1200.0,0.0,0.0,287.25,0.0,0.0,0.0,1963.0,287.25,0.0,-1963.0,-1200.0,-2875.75
2026-02-04 00:00:00+00:00,1200.0,0.0,0.0,314.0,0.0,0.0,0.0,1964.0,314.0,0.0,-1964.0,-1200.0,-2850.0
2026-02-04 01:00:00+00:00,1200.0,0.0,0.0,270.75,0.0,0.0,0.0,1965.0,270.75,0.0,-1965.0,-1200.0,-2894.25
2026-02-04 02:00:00+00:00,1200.0,0.0,0.0,345.25,0.0,0.0,0.0,1965.5,345.25,0.0,-1965.5,-1200.0,-2820.25
2026-02-04 03:00:00+00:00,1200.0,0.0,0.0,248.75,0.0,0.0,0.0,1966.0,248.75,0.0,-1966.0,-1200.0,-2917.25
2026-02-04 04:00:00+00:00,1200.0,0.0,0.0,56.5,0.0,0.0,0.0,1965.25,56.5,0.0,-1965.25,-1200.0,-3108.75
2026-02-04 05:00:00+00:00,1200.0,0.0,0.0,152.5,0.0,0.0,0.0,1961.25,152.5,0.0,-1961.25,-1200.0,-3008.75
2026-02-04 06:00:00+00:00,1200.0,0.0,0.0,187.75,0.0,0.0,0.0,1948.5,187.75,0.0,-1948.5,-1200.0,-2960.75
2026-02-04 07:00:00+00:00,1200.0,0.0,0.0,216.75,0.0,0.0,0.0,1959.0,216.75,0.0,-1959.0,-1200.0,-2942.25
2026-02-04 08:00:00+00:00,1200.0,0.0,0.0,226.75,0.0,0.0,0.0,1961.75,226.75,0.0,-1961.75,-1200.0,-2935.0
2026-02-04 09:00:00+00:00,1200.0,0.0,0.0,220.75,0.0,0.0,0.0,1967.75,220.75,0.0,-1967.75,-1200.0,-2947.0
2026-02-04 10:00:00+00:00,1200.0,0.0,0.0,240.25,0.0,0.0,0.0,1960.0,240.25,0.0,-1960.0,-1200.0,-2919.75
2026-02-04 11:00:00+00:00,1200.0,0.0,0.0,375.5,0.0,0.0,0.0,1957.5,375.5,0.0,-1957.5,-1200.0,-2782.0
2026-02-04 12:00:00+00:00,1200.0,0.0,0.0,446.75,0.0,0.0,0.0,1957.0,446.75,0.0,-1957.0,-1200.0,-2710.25
2026-02-04 13:00:00+00:00,1200.0,0.0,0.0,426.0,0.0,0.0,0.0,1959.25,426.0,0.0,-1959.25,-1200.0,-2733.25
2026-02-04 14:00:00+00:00,1200.0,0.0,0.0,450.0,0.0,0.0,0.0,1951.25,450.0,0.0,-1951.25,-1200.0,-2701.25
2026-02-04 15:00:00+00:00,1200.0,0.0,0.0,391.25,0.0,0.0,0.0,1955.5,391.25,0.0,-1955.5,-1200.0,-2764.25
2026-02-04 16:00:00+00:00,1200.0,0.0,0.0,434.25,0.0,0.0,0.0,1957.0,434.25,0.0,-1957.0,-1200.0,-2722.75
2026-02-04 17:00:00+00:00,1200.0,0.0,0.0,414.5,0.0,0.0,0.0,1958.0,414.5,0.0,-1958.0,-1200.0,-2743.5
2026-02-04 18:00:00+00:00,1200.0,0.0,0.0,484.25,0.0,0.0,0.0,1956.0,484.25,0.0,-1956.0,-1200.0,-2671.75
2026-02-04 19:00:00+00:00,1200.0,0.0,0.0,568.25,0.0,0.0,0.0,1955.0,568.25,0.0,-1955.0,-1200.0,-2586.75
2026-02-04 20:00:00+00:00,1200.0,0.0,0.0,276.5,0.0,0.0,0.0,1956.0,276.5,0.0,-1956.0,-1200.0,-2879.5
2026-02-04 21:00:00+00:00,1200.0,0.0,0.0,297.0,0.0,0.0,0.0,1962.25,297.0,0.0,-1962.25,-1200.0,-2865.25
2026-02-04 22:00:00+00:00,1200.0,0.0,0.0,577.5,0.0,0.0,0.0,1964.5,577.5,0.0,-1964.5,-1200.0,-2587.0
2026-02-04 23:00:00+00:00,1200.0,0.0,0.0,662.75,0.0,0.0,0.0,1958.25,662.75,0.0,-1958.25,-1200.0,-2495.5
2026-02-05 00:00:00+00:00,1200.0,0.0,0.0,821.75,0.0,0.0,0.0,1962.0,821.75,0.0,-1962.0,-1200.0,-2340.25
2026-02-05 01:00:00+00:00,1200.0,0.0,0.0,916.75,0.0,0.0,0.0,1965.0,916.75,0.0,-1965.0,-1200.0,-2248.25
2026-02-05 02:00:00+00:00,1200.0,0.0,0.0,903.25,0.0,0.0,0.0,1963.0,903.25,0.0,-1963.0,-1200.0,-2259.75
2026-02-05 03:00:00+00:00,1200.0,0.0,0.0,853.75,0.0,0.0,0.0,1956.5,853.75,0.0,-1956.5,-1200.0,-2302.75
2026-02-05 04:00:00+00:00,1200.0,0.0,0.0,662.75,0.0,0.0,0.0,1953.5,662.75,0.0,-1953.5,-1200.0,-2490.75
2026-02-05 05:00:00+00:00,1200.0,0.0,0.0,786.0,0.0,0.0,0.0,1951.5,786.0,0.0,-1951.5,-1200.0,-2365.5
2026-02-05 06:00:00+00:00,1200.0,0.0,0.0,617.5,0.0,0.0,0.0,1766.25,617.5,0.0,-1766.25,-1200.0,-2348.75
2026-02-05 07:00:00+00:00,1200.0,0.0,0.0,644.25,0.0,0.0,0.0,1717.75,644.25,0.0,-1717.75,-1200.0,-2273.5
2026-02-05 08:00:00+00:00,1200.0,0.0,0.0,612.75,0.0,0.0,0.0,1655.5,612.75,0.0,-1655.5,-1200.0,-2242.75
2026-02-05 09:00:00+00:00,1200.0,0.0,0.0,631.0,0.0,0.0,0.0,1625.0,631.0,0.0,-1625.0,-1200.0,-2194.0
2026-02-05 10:00:00+00:00,1200.0,0.0,0.0,570.25,0.0,0.0,0.0,1572.75,570.25,0.0,-1572.75,-1200.0,-2202.5
2026-02-05 11:00:00+00:00,1200.0,0.0,0.0,590.0,0.0,0.0,0.0,1549.75,590.0,0.0,-1549.75,-1200.0,-2159.75
2026-02-05 12:00:00+00:00,1200.0,0.0,0.0,559.0,0.0,0.0,0.0,1469.5,559.0,0.0,-1469.5,-1200.0,-2110.5
2026-02-05 13:00:00+00:00,1200.0,0.0,0.0,517.0,0.0,0.0,0.0,1427.75,517.0,0.0,-1427.75,-1200.0,-2110.75
2026-02-05 14:00:00+00:00,1200.0,0.0,0.0,426.5,0.0,0.0,0.0,1460.0,426.5,0.0,-1460.0,-1200.0,-2233.5
2026-02-05 15:00:00+00:00,1200.0,0.0,0.0,403.5,0.0,0.0,0.0,1481.75,403.5,0.0,-1481.75,-1200.0,-2278.25
2026-02-05 16:00:00+00:00,1200.0,0.0,0.0,345.75,0.0,0.0,0.0,1711.5,345.75,0.0,-1711.5,-1200.0,-2565.75
2026-02-05 17:00:00+00:00,1200.0,0.0,0.0,230.25,0.0,0.0,0.0,1748.25,230.25,0.0,-1748.25,-1200.0,-2718.0
2026-02-05 18:00:00+00:00,1200.0,0.0,0.0,356.25,0.0,0.0,0.0,1900.5,356.25,0.0,-1900.5,-1200.0,-2744.25
2026-02-05 19:00:00+00:00,1200.0,0.0,0.0,284.0,0.0,0.0,0.0,1922.0,284.0,0.0,-1922.0,-1200.0,-2838.0
2026-02-05 20:00:00+00:00,1200.0,0.0,0.0,85.5,0.0,0.0,0.0,1928.0,85.5,0.0,-1928.0,-1200.0,-3042.5
2026-02-05 21:00:00+00:00,1200.0,0.0,0.0,89.25,0.0,0.0,0.0,1929.75,89.25,0.0,-1929.75,-1200.0,-3040.5
2026-02-05 22:00:00+00:00,1200.0,0.0,0.0,71.25,0.0,0.0,0.0,1930.75,71.25,0.0,-1930.75,-1200.0,-3059.5
2026-02-05 23:00:00+00:00,1200.0,0.0,105.25,0.0,0.0,0.0,0.0,1935.25,-105.25,0.0,-1935.25,-1200.0,-3240.5
2026-02-06 00:00:00+00:00,1200.0,0.0,121.0,0.0,0.0,0.0,0.0,1935.5,-121.0,0.0,-1935.5,-1200.0,-3256.5
2026-02-06 01:00:00+00:00,1200.0,0.0,165.5,0.0,0.0,0.0,0.0,1915.25,-165.5,0.0,-1915.25,-1200.0,-3280.75
2026-02-06 02:00:00+00:00,1200.0,0.0,140.0,0.0,0.0,0.0,0.0,1849.75,-140.0,0.0,-1849.75,-1200.0,-3189.75
2026-02-06 03:00:00+00:00,1200.0,0.0,32.75,12.25,0.0,0.0,0.0,1843.75,-20.5,0.0,-1843.75,-1200.0,-3064.25
2026-02-06 04:00:00+00:00,1200.0,0.0,103.25,0.0,0.0,0.0,0.0,1935.0,-103.25,0.0,-1935.0,-1200.0,-3238.25
2026-02-06 05:00:00+00:00,1200.0,0.0,0.0,185.25,0.0,0.0,0.0,1936.75,185.25,0.0,-1936.75,-1200.0,-2951.5
2026-02-06 06:00:00+00:00,1200.0,0.0,0.0,286.0,0.0,0.0,0.0,1933.0,286.0,0.0,-1933.0,-1200.0,-2847.0
2026-02-06 07:00:00+00:00,1200.0,0.0,0.0,407.25,0.0,0.0,0.0,1929.0,407.25,0.0,-1929.0,-1200.0,-2721.75
2026-02-06 08:00:00+00:00,1200.0,0.0,0.0,463.0,0.0,0.0,0.0,1935.0,463.0,0.0,-1935.0,-1200.0,-2672.0
2026-02-06 09:00:00+00:00,1200.0,0.0,0.0,440.5,0.0,0.0,0.0,1934.0,440.5,0.0,-1934.0,-1200.0,-2693.5
2026-02-06 10:00:00+00:00,1200.0,0.0,0.0,535.0,0.0,0.0,0.0,1941.0,535.0,0.0,-1941.0,-1200.0,-2606.0
2026-02-06 11:00:00+00:00,1200.0,0.0,0.0,579.75,0.0,0.0,0.0,1936.75,579.75,0.0,-1936.75,-1200.0,-2557.0
2026-02-06 12:00:00+00:00,1200.0,0.0,0.0,557.5,0.0,0.0,0.0,1936.0,557.5,0.0,-1936.0,-1200.0,-2578.5
2026-02-06 13:00:00+00:00,1200.0,0.0,0.0,524.0,0.0,0.0,0.0,1935.0,524.0,0.0,-1935.0,-1200.0,-2611.0
2026-02-06 14:00:00+00:00,1200.0,0.0,0.0,527.75,0.0,0.0,0.0,1933.0,527.75,0.0,-1933.0,-1200.0,-2605.25
2026-02-06 15:00:00+00:00,1200.0,0.0,0.0,642.75,0.0,0.0,0.0,1935.75,642.75,0.0,-1935.75,-1200.0,-2493.0
2026-02-06 16:00:00+00:00,1200.0,0.0,0.0,762.5,0.0,0.0,0.0,1938.0,762.5,0.0,-1938.0,-1200.0,-2375.5
2026-02-06 17:00:00+00:00,1200.0,0.0,0.0,729.0,0.0,0.0,0.0,1941.0,729.0,0.0,-1941.0,-1200.0,-2412.0
2026-02-06 18:00:00+00:00,1200.0,0.0,0.0,881.25,0.0,0.0,0.0,1941.75,881.25,0.0,-1941.75,-1200.0,-2260.5
2026-02-06 19:00:00+00:00,1200.0,0.0,0.0,862.0,0.0,0.0,0.0,1944.25,862.0,0.0,-1944.25,-1200.0,-2282.25
2026-02-06 20:00:00+00:00,1200.0,0.0,0.0,411.0,0.0,0.0,0.0,1947.75,411.0,0.0,-1947.75,-1200.0,-2736.75
2026-02-06 21:00:00+00:00,1200.0,0.0,0.0,689.25,0.0,0.0,0.0,1951.0,689.25,0.0,-1951.0,-1200.0,-2461.75
2026-02-06 22:00:00+00:00,1200.0,0.0,0.0,555.25,0.0,0.0,0.0,1957.25,555.25,0.0,-1957.25,-1200.0,-2602.0
2026-02-06 23:00:00+00:00,1200.0,0.0,0.0,529.75,0.0,0.0,0.0,1959.25,529.75,0.0,-1959.25,-1200.0,-2629.5
2026-02-07 00:00:00+00:00,1200.0,0.0,0.0,502.75,0.0,0.0,0.0,1962.5,502.75,0.0,-1962.5,-1200.0,-2659.75
2026-02-07 01:00:00+00:00,1200.0,0.0,0.0,583.25,0.0,0.0,0.0,1960.0,583.25,0.0,-1960.0,-1200.0,-2576.75
2026-02-07 02:00:00+00:00,1200.0,0.0,0.0,607.25,0.0,0.0,0.0,1965.0,607.25,0.0,-1965.0,-1200.0,-2557.75
2026-02-07 03:00:00+00:00,1200.0,0.0,0.0,569.25,0.0,0.0,0.0,1975.5,569.25,0.0,-1975.5,-1200.0,-2606.25
2026-02-07 04:00:00+00:00,1200.0,0.0,0.0,667.0,0.0,0.0,0.0,1962.75,667.0,0.0,-1962.75,-1200.0,-2495.75
2026-02-07 05:00:00+00:00,1200.0,0.0,0.0,729.0,0.0,0.0,0.0,1962.0,729.0,0.0,-1962.0,-1200.0,-2433.0
2026-02-07 06:00:00+00:00,1200.0,0.0,0.0,883.0,0.0,0.0,0.0,1959.0,883.0,0.0,-1959.0,-1200.0,-2276.0
2026-02-07 07:00:00+00:00,1200.0,0.0,0.0,989.0,0.0,0.0,0.0,1947.5,989.0,0.0,-1947.5,-1200.0,-2158.5
2026-02-07 08:00:00+00:00,1200.0,0.0,0.0,1005.5,0.0,0.0,0.0,1919.0,1005.5,0.0,-1919.0,-1200.0,-2113.5
2026-02-07 09:00:00+00:00,1192.0,0.0,0.0,1004.5,0.0,0.0,0.0,1934.5,1004.5,0.0,-1934.5,-1192.0,-2122.0
2026-02-07 10:00:00+00:00,1200.0,0.0,0.0,945.25,0.0,0.0,0.0,1935.75,945.25,0.0,-1935.75,-1200.0,-2190.5
2026-02-07 11:00:00+00:00,1200.0,0.0,0.0,1006.0,0.0,0.0,0.0,1937.75,1006.0,0.0,-1937.75,-1200.0,-2131.75
2026-02-07 12:00:00+00:00,1200.0,0.0,0.0,928.75,0.0,0.0,0.0,1940.0,928.75,0.0,-1940.0,-1200.0,-2211.25
2026-02-07 13:00:00+00:00,1200.0,0.0,0.0,933.0,0.0,0.0,0.0,1909.75,933.0,0.0,-1909.75,-1200.0,-2176.75
2026-02-07 14:00:00+00:00,1200.0,0.0,0.0,815.0,0.0,0.0,0.0,1876.0,815.0,0.0,-1876.0,-1200.0,-2261.0
2026-02-07 15:00:00+00:00,1200.0,0.0,0.0,825.25,0.0,0.0,0.0,1853.75,825.25,0.0,-1853.75,-1200.0,-2228.5
2026-02-07 16:00:00+00:00,1200.0,0.0,0.0,718.5,0.0,0.0,0.0,1835.0,718.5,0.0,-1835.0,-1200.0,-2316.5
2026-02-07 17:00:00+00:00,1200.0,0.0,0.0,568.25,0.0,0.0,0.0,1829.75,568.25,0.0,-1829.75,-1200.0,-2461.5
2026-02-07 18:00:00+00:00,1200.0,0.0,0.0,524.75,0.0,0.0,0.0,1875.5,524.75,0.0,-1875.5,-1200.0,-2550.75
2026-02-07 19:00:00+00:00,1200.0,0.0,0.0,535.5,0.0,0.0,0.0,1941.0,535.5,0.0,-1941.0,-1200.0,-2605.5
2026-02-07 20:00:00+00:00,1200.0,0.0,0.0,317.25,0.0,0.0,0.0,1959.25,317.25,0.0,-1959.25,-1200.0,-2842.0
2026-02-07 21:00:00+00:00,1200.0,0.0,0.0,165.75,0.0,0.0,0.0,1957.25,165.75,0.0,-1957.25,-1200.0,-2991.5
2026-02-07 22:00:00+00:00,1200.0,0.0,0.0,37.75,0.0,0.0,0.0,1960.75,37.75,0.0,-1960.75,-1200.0,-3123.0
2026-02-07 23:00:00+00:00,1200.0,0.0,0.0,44.75,0.0,0.0,0.0,1992.5,44.75,0.0,-1992.5,-1200.0,-3147.75
2026-02-08 00:00:00+00:00,1200.0,0.0,0.0,162.75,0.0,0.0,0.0,1992.25,162.75,0.0,-1992.25,-1200.0,-3029.5
2026-02-08 01:00:00+00:00,1200.0,0.0,0.0,147.0,0.0,0.0,0.0,1993.25,147.0,0.0,-1993.25,-1200.0,-3046.25
2026-02-08 02:00:00+00:00,1200.0,0.0,0.0,102.25,0.0,0.0,0.0,1978.0,102.25,0.0,-1978.0,-1200.0,-3075.75
2026-02-08 03:00:00+00:00,1200.0,0.0,0.0,83.0,0.0,0.0,0.0,1970.25,83.0,0.0,-1970.25,-1200.0,-3087.25
2026-02-08 04:00:00+00:00,1200.0,0.0,0.0,192.75,0.0,0.0,0.0,1973.5,192.75,0.0,-1973.5,-1200.0,-2980.75
2026-02-08 05:00:00+00:00,1200.0,0.0,0.0,130.25,0.0,0.0,0.0,1972.25,130.25,0.0,-1972.25,-1200.0,-3042.0
2026-02-08 06:00:00+00:00,1200.0,0.0,0.0,185.75,0.0,0.0,0.0,1970.25,185.75,0.0,-1970.25,-1200.0,-2984.5
2026-02-08 07:00:00+00:00,1200.0,0.0,0.0,336.75,0.0,0.0,0.0,1966.75,336.75,0.0,-1966.75,-1200.0,-2830.0
2026-02-08 08:00:00+00:00,1200.0,0.0,0.0,365.0,0.0,0.0,0.0,1964.0,365.0,0.0,-1964.0,-1200.0,-2799.0
2026-02-08 09:00:00+00:00,1200.0,0.0,0.0,386.0,0.0,0.0,0.0,1965.75,386.0,0.0,-1965.75,-1200.0,-2779.75
2026-02-08 10:00:00+00:00,1200.0,0.0,0.0,401.25,0.0,0.0,0.0,1963.0,401.25,0.0,-1963.0,-1200.0,-2761.75
2026-02-08 11:00:00+00:00,1200.0,0.0,0.0,433.5,0.0,0.0,0.0,1961.0,433.5,0.0,-1961.0,-1200.0,-2727.5
2026-02-08 12:00:00+00:00,1200.0,0.0,0.0,493.0,0.0,0.0,0.0,1960.0,493.0,0.0,-1960.0,-1200.0,-2667.0
2026-02-08 13:00:00+00:00,1200.0,0.0,0.0,653.0,0.0,0.0,0.0,1957.0,653.0,0.0,-1957.0,-1200.0,-2504.0
2026-02-08 14:00:00+00:00,1200.0,0.0,0.0,738.5,0.0,0.0,0.0,1956.75,738.5,0.0,-1956.75,-1200.0,-2418.25
2026-02-08 15:00:00+00:00,1200.0,0.0,0.0,927.0,0.0,0.0,0.0,1953.5,927.0,0.0,-1953.5,-1200.0,-2226.5
2026-02-08 16:00:00+00:00,691.5,0.0,0.0,941.0,0.0,0.0,0.0,1950.75,941.0,0.0,-1950.75,-691.5,-1701.25
2026-02-08 17:00:00+00:00,150.75,0.0,0.0,616.75,0.0,0.0,0.0,1951.25,616.75,0.0,-1951.25,-150.75,-1485.25
2026-02-08 18:00:00+00:00,234.5,0.0,0.0,611.0,0.0,0.0,0.0,1948.75,611.0,0.0,-1948.75,-234.5,-1572.25
2026-02-08 19:00:00+00:00,856.25,0.0,0.0,964.75,0.0,0.0,0.0,1948.5,964.75,0.0,-1948.5,-856.25,-1840.0
2026-02-08 20:00:00+00:00,1178.25,0.0,0.0,984.0,0.0,0.0,0.0,1946.75,984.0,0.0,-1946.75,-1178.25,-2141.0
2026-02-08 21:00:00+00:00,1086.25,0.0,0.0,1016.0,0.0,0.0,0.0,1947.0,1016.0,0.0,-1947.0,-1086.25,-2017.25
2026-02-08 22:00:00+00:00,921.0,0.0,0.0,1013.25,0.0,0.0,0.0,1946.75,1013.25,0.0,-1946.75,-921.0,-1854.5
2026-02-08 23:00:00+00:00,950.5,0.0,0.0,877.5,0.0,0.0,0.0,1905.25,877.5,0.0,-1905.25,-950.5,-1978.25
2026-02-09 00:00:00+00:00,1016.75,0.0,0.0,920.5,0.0,0.0,0.0,1841.5,920.5,0.0,-1841.5,-1016.75,-1937.75
2026-02-09 01:00:00+00:00,915.75,0.0,0.0,921.25,0.0,0.0,0.0,1833.5,921.25,0.0,-1833.5,-915.75,-1828.0
