,SE_3_SE_2,SE_2_SE_3,NO_4_SE_2,SE_2_NO_4,SE_1_SE_2,SE_2_SE_1,SE_2_NO_3,NO_3_SE_2,SE_2_NO_3_net_export,SE_2_NO_4_net_export,SE_2_SE_1_net_export,SE_2_SE_3_net_export,Net Export
2026-01-02 08:00:00+00:00,0.0,6814.88488775,0.0,71.29200575,342.61327374999996,0.0,523.95456575,0.0,523.95456575,71.29200575,-342.61327374999996,6814.88488775,7067.518185500001
2026-01-02 09:00:00+00:00,0.0,6971.18872075,0.0,54.70874825,485.05911249999997,0.0,500.41559725,0.0,500.41559725,54.70874825,-485.05911249999997,6971.18872075,7041.253953750001
2026-01-02 10:00:00+00:00,0.0,7218.73937975,0.0,62.11204325,498.3209915,0.0,598.31060375,0.0,598.31060375,62.11204325,-498.3209915,7218.73937975,7380.84103525
2026-01-02 11:00:00+00:00,0.0,7174.158203,0.0,46.486650749999995,143.1802005,0.0,571.75205225,0.0,571.75205225,46.486650749999995,-143.1802005,7174.158203,7649.2167055
2026-01-02 12:00:00+00:00,0.0,7548.546753,0.0,56.24571425,449.91814424999995,0.0,618.2899775000001,0.0,618.2899775000001,56.24571425,-449.91814424999995,7548.546753,7773.1643005
2026-01-02 13:00:00+00:00,0.0,7304.8271485000005,0.0,54.41458475,234.88341125,0.0,587.63181775,0.0,587.63181775,54.41458475,-234.88341125,7304.8271485000005,7711.990139750001
2026-01-02 14:00:00+00:00,0.0,7621.284546,0.0,37.83263425,368.25922,0.0,524.4081337499999,0.0,524.4081337499999,37.83263425,-368.25922,7621.284546,7815.266094
2026-01-02 15:00:00+00:00,0.0,7755.3762209999995,0.0,52.12484875,470.9312895,0.0,580.542725,0.0,580.542725,52.12484875,-470.9312895,7755.3762209999995,7917.112505249999
2026-01-02 16:00:00+00:00,0.0,7764.6218260000005,0.0,62.0513965,610.867401,0.0,573.32798975,0.0,573.32798975,62.0513965,-610.867401,7764.6218260000005,7789.133811250001
2026-01-02 17:00:00+00:00,0.0,7678.677368250001,0.0,71.19345125,486.151459,0.0,568.27559375,0.0,568.27559375,71.19345125,-486.151459,7678.677368250001,7831.994954250001
2026-01-02 18:00:00+00:00,0.0,7526.5683595,0.0,87.19286725,502.30674750000003,0.0,630.6708425,0.0,630.6708425,87.19286725,-502.30674750000003,7526.5683595,7742.12532175
2026-01-02 19:00:00+00:00,0.0,7380.986694499999,0.0,111.9171795,401.88237775,0.0,671.87912075,0.0,671.87912075,111.9171795,-401.88237775,7380.986694499999,7762.900616999999
2026-01-02 20:00:00+00:00,0.0,7609.4744875,0.0,98.4449935,365.547142,0.0,606.84369525,0.0,606.84369525,98.4449935,-365.547142,7609.4744875,7949.216034249999
2026-01-02 21:00:00+00:00,0.0,7276.58398425,0.0,134.9905405,183.57844525000002,0.0,702.8894332499999,0.0,702.8894332499999,134.9905405,-183.57844525000002,7276.58398425,7930.88551275
2026-01-02 22:00:00+00:00,0.0,7061.980835,0.0,169.2113195,143.74246225000002,0.0,736.90595325,0.0,736.90595325,169.2113195,-143.74246225000002,7061.980835,7824.3556455
2026-01-02 23:00:00+00:00,0.0,7516.14514175,0.0,68.02247475,620.024643,0.0,501.38257775,0.0,501.38257775,68.02247475,-620.024643,7516.14514175,7465.525551250001
2026-01-03 00:00:00+00:00,0.0,7171.19873025,0.0,49.42980575,363.1817855,0.0,437.86351625,0.0,437.86351625,49.42980575,-363.1817855,7171.19873025,7295.31026675
2026-01-03 01:00:00+00:00,0.0,7073.80273475,0.0,42.8250475,372.160904,0.0,459.308937,0.0,459.308937,42.8250475,-372.160904,7073.80273475,7203.77581525
2026-01-03 02:00:00+00:00,0.0,6708.3310547500005,0.0,58.01891225,220.17984375,0.0,459.08494975,0.0,459.08494975,58.01891225,-220.17984375,6708.3310547500005,7005.255073
2026-01-03 03:00:00+00:00,0.0,6805.0081785,0.0,55.516490000000005,378.31782549999997,0.0,455.6065495,0.0,455.6065495,55.516490000000005,-378.31782549999997,6805.0081785,6937.8133925
2026-01-03 04:00:00+00:00,0.0,7078.72851575,0.0,65.65679175,664.59066775,0.0,495.3609105,0.0,495.3609105,65.65679175,-664.59066775,7078.72851575,6975.15555025
2026-01-03 05:00:00+00:00,0.0,7158.1065675,0.0,61.5257315,653.9485015,0.0,534.2833795,0.0,534.2833795,61.5257315,-653.9485015,7158.1065675,7099.967177
2026-01-03 06:00:00+00:00,0.0,7330.526001,0.0,39.88255775,732.9822695,0.0,467.32966325,0.0,467.32966325,39.88255775,-732.9822695,7330.526001,7104.7559525
2026-01-03 07:00:00+00:00,0.0,7485.32287575,0.0,44.894773,821.457962,0.0,473.96833825,0.0,473.96833825,44.894773,-821.457962,7485.32287575,7182.728025
2026-01-03 08:00:00+00:00,0.0,7598.83044425,0.0,54.6716775,940.807205,0.0,502.52979675,0.0,502.52979675,54.6716775,-940.807205,7598.83044425,7215.224713500001
2026-01-03 09:00:00+00:00,0.0,7624.66442875,0.0,49.98660525,972.448044,0.0,485.92768275000003,0.0,485.92768275000003,49.98660525,-972.448044,7624.66442875,7188.1306727500005
2026-01-03 10:00:00+00:00,0.0,7602.105713,0.0,49.8858805,908.80461125,0.0,511.60359725,0.0,511.60359725,49.8858805,-908.80461125,7602.105713,7254.7905795
2026-01-03 11:00:00+00:00,0.0,7625.7481689999995,0.0,52.08948075,874.2747805,0.0,517.75790725,0.0,517.75790725,52.08948075,-874.2747805,7625.7481689999995,7321.3207765
2026-01-03 12:00:00+00:00,0.0,7592.067138750001,0.0,46.988801,903.102066,0.0,480.607014,0.0,480.607014,46.988801,-903.102066,7592.067138750001,7216.560887750001
2026-01-03 13:00:00+00:00,0.0,7716.0184325,0.0,49.81643175,829.56549075,0.0,503.47123,0.0,503.47123,49.81643175,-829.56549075,7716.0184325,7439.7406035
2026-01-03 14:00:00+00:00,0.0,7571.67688,0.0,48.09525175,818.24258425,0.0,486.1586665,0.0,486.1586665,48.09525175,-818.24258425,7571.67688,7287.688214
2026-01-03 15:00:00+00:00,0.0,7543.88024925,0.0,47.1410215,784.59606925,0.0,450.46366850000004,0.0,450.46366850000004,47.1410215,-784.59606925,7543.88024925,7256.88887
2026-01-03 16:00:00+00:00,0.0,7653.3344725,0.0,50.885234499999996,941.35754375,0.0,506.133141,0.0,506.133141,50.885234499999996,-941.35754375,7653.3344725,7268.99530425
2026-01-03 17:00:00+00:00,0.0,7540.70092775,0.0,25.5449815,850.4847415,0.0,431.70255825000004,0.0,431.70255825000004,25.5449815,-850.4847415,7540.70092775,7147.463726
2026-01-03 18:00:00+00:00,0.0,7551.440796,0.0,16.43343575,982.5136415,0.0,375.07485199999996,0.0,375.07485199999996,16.43343575,-982.5136415,7551.440796,6960.43544225
2026-01-03 19:00:00+00:00,0.0,7439.619506749999,0.0,9.22130375,888.2488555,0.0,352.38037425,0.0,352.38037425,9.22130375,-888.2488555,7439.619506749999,6912.972329249999
2026-01-03 20:00:00+00:00,0.0,7454.2351072500005,9.45953875,0.0,730.7744445000001,0.0,276.17139325,0.0,276.17139325,-9.45953875,-730.7744445000001,7454.2351072500005,6990.17251725
2026-01-03 21:00:00+00:00,0.0,7528.65930175,16.02432525,0.0,779.3884125,0.0,250.94327175,0.0,250.94327175,-16.02432525,-779.3884125,7528.65930175,6984.1898357499995
2026-01-03 22:00:00+00:00,0.0,7181.9144285,18.313582,0.0,465.33193225,0.0,272.91295225,0.0,272.91295225,-18.313582,-465.33193225,7181.9144285,6971.1818665
2026-01-03 23:00:00+00:00,0.0,6417.7645265,3.8537375,5.6146382500000005,330.22158825,0.0,310.52118825,0.0,310.52118825,1.7609007500000007,-330.22158825,6417.7645265,6399.82502725
2026-01-04 00:00:00+00:00,0.0,6319.709350749999,2.18934725,1.5613795,578.9514617499999,0.0,306.6584355,0.0,306.6584355,-0.62796775,-578.9514617499999,6319.709350749999,6046.788356749999
2026-01-04 01:00:00+00:00,0.0,6191.6376955,6.4764377500000005,3.11949575,629.13908375,0.0,280.0440435,0.0,280.0440435,-3.3569420000000005,-629.13908375,6191.6376955,5839.18571325
2026-01-04 02:00:00+00:00,0.0,5947.928589,0.0,11.4124975,560.07888775,0.0,323.232006,0.0,323.232006,11.4124975,-560.07888775,5947.928589,5722.49420475
2026-01-04 03:00:00+00:00,0.0,5800.14233375,0.0,0.9938925,529.697998,0.0,291.5844675,0.0,291.5844675,0.9938925,-529.697998,5800.14233375,5563.02269575
2026-01-04 04:00:00+00:00,0.0,5689.1170655,5.92398275,0.0,602.86422725,0.0,247.11594325,0.0,247.11594325,-5.92398275,-602.86422725,5689.1170655,5327.44479875
2026-01-04 05:00:00+00:00,0.0,5901.083374,18.42564625,0.0,846.241089,0.0,223.8030605,0.0,223.8030605,-18.42564625,-846.241089,5901.083374,5260.219699249999
2026-01-04 06:00:00+00:00,0.0,5904.58337375,32.277966,0.0,873.0405275,0.0,131.461807,0.0,131.461807,-32.277966,-873.0405275,5904.58337375,5130.7266872499995
2026-01-04 07:00:00+00:00,0.0,5856.354858250001,23.357063750000002,0.0,816.87593075,0.0,137.50797625,0.0,137.50797625,-23.357063750000002,-816.87593075,5856.354858250001,5153.6298400000005
2026-01-04 08:00:00+00:00,0.0,5843.442871,43.16519525,0.0,789.61291525,0.0,10.44395375,8.2287875,2.215166250000001,-43.16519525,-789.61291525,5843.442871,5012.87992675
2026-01-04 09:00:00+00:00,0.0,5698.586304,39.28982525,0.0,904.0178832500001,0.0,48.540831749999995,0.0,48.540831749999995,-39.28982525,-904.0178832500001,5698.586304,4803.81942725
2026-01-04 10:00:00+00:00,0.0,5842.5598145,34.631073,0.0,1011.66825875,0.0,33.49750625,0.0,33.49750625,-34.631073,-1011.66825875,5842.5598145,4829.757989000001
2026-01-04 11:00:00+00:00,0.0,5920.6968995,38.650324499999996,0.0,1060.20542925,0.0,25.1534025,0.0,25.1534025,-38.650324499999996,-1060.20542925,5920.6968995,4846.99454825
2026-01-04 12:00:00+00:00,0.0,5799.7263185,30.76169075,0.0,1041.0898742499999,0.0,95.25269424999999,0.0,95.25269424999999,-30.76169075,-1041.0898742499999,5799.7263185,4823.12744775
2026-01-04 13:00:00+00:00,0.0,6035.3514402499995,46.27501,0.0,1071.639572,0.0,19.926876,10.551745499999999,9.375130500000001,-46.27501,-1071.639572,6035.3514402499995,4926.81198875
2026-01-04 14:00:00+00:00,0.0,6207.006347500001,45.66826825,0.0,995.93104525,0.0,7.268280750000001,4.94120975,2.327071000000001,-45.66826825,-995.93104525,6207.006347500001,5167.734105
2026-01-04 15:00:00+00:00,0.0,6194.2873535,46.0963905,0.0,859.18577575,0.0,32.26174475,4.88215125,27.3795935,-46.0963905,-859.18577575,6194.2873535,5316.38478075
2026-01-04 16:00:00+00:00,0.0,5983.69689925,55.827675,0.0,627.5014189999999,0.0,0.0,52.22720425,-52.22720425,-55.827675,-627.5014189999999,5983.69689925,5248.140601
2026-01-04 17:00:00+00:00,0.0,6004.18396,54.47417425,0.0,723.923584,0.0,0.05879575,52.56186425,-52.5030685,-54.47417425,-723.923584,6004.18396,5173.28313325
2026-01-04 18:00:00+00:00,0.0,6417.7750245,84.65007800000001,0.0,920.1502685,0.0,0.0,148.15754700000002,-148.15754700000002,-84.65007800000001,-920.1502685,6417.7750245,5264.817131
2026-01-04 19:00:00+00:00,0.0,6542.828369,105.90405874999999,0.0,1146.9360655,0.0,0.0,252.0213585,-252.0213585,-105.90405874999999,-1146.9360655,6542.828369,5037.96688625
2026-01-04 20:00:00+00:00,0.0,6567.6689455,138.85909650000002,0.0,1169.00671375,0.0,0.0,368.01184075000003,-368.01184075000003,-138.85909650000002,-1169.00671375,6567.6689455,4891.7912945
2026-01-04 21:00:00+00:00,0.0,6756.64123525,135.465954,0.0,1366.5025025,0.0,0.0,348.73913575,-348.73913575,-135.465954,-1366.5025025,6756.64123525,4905.933643
2026-01-04 22:00:00+00:00,0.0,6634.07910175,114.492018,0.0,1415.54690525,0.0,0.0,226.90191275,-226.90191275,-114.492018,-1415.54690525,6634.07910175,4877.13826575
2026-01-04 23:00:00+00:00,0.0,6520.34814475,104.732775,0.0,1444.36874375,0.0,0.0,267.652111,-267.652111,-104.732775,-1444.36874375,6520.34814475,4703.594515
2026-01-05 00:00:00+00:00,0.0,6534.614013750001,93.92742725,0.0,1200.21817,0.0,0.0,152.0553895,-152.0553895,-93.92742725,-1200.21817,6534.614013750001,5088.4130270000005
2026-01-05 01:00:00+00:00,0.0,6722.3291014999995,84.66974450000001,0.0,1147.515442,0.0,0.0,131.699974,-131.699974,-84.66974450000001,-1147.515442,6722.3291014999995,5358.4439409999995
2026-01-05 02:00:00+00:00,0.0,6538.94091825,98.4253845,0.0,1023.253235,0.0,0.0,254.06874075000002,-254.06874075000002,-98.4253845,-1023.253235,6538.94091825,5163.193558000001
2026-01-05 03:00:00+00:00,0.0,6534.932251,72.05562499999999,0.0,1007.5019072499999,0.0,0.0,176.5842705,-176.5842705,-72.05562499999999,-1007.5019072499999,6534.932251,5278.79044825
