,HU_RS,RS_HU,RS_BA,BA_RS,RS_BG,BG_RS,RS_HR,HR_RS,RS_ME,ME_RS,RS_MK,MK_RS,RS_RO,RO_RS,RS_BA_net_export,RS_BG_net_export,RS_HR_net_export,RS_HU_net_export,RS_ME_net_export,RS_MK_net_export,RS_RO_net_export,Net Export
2026-01-08 10:00:00+00:00,0.0,337.9445,0.0,66.8305,0.0,169.3496,259.0,0.0,0.0,185.0521,1.175,0.0,191.6317,0.0,-66.8305,-169.3496,259.0,337.9445,-185.0521,1.175,191.6317,368.519
2026-01-08 11:00:00+00:00,0.0,398.007,0.0,55.1662,0.0,161.8699,291.0,0.0,0.0,156.7243,0.0,1.741,83.0171,0.0,-55.1662,-161.8699,291.0,398.007,-156.7243,-1.741,83.0171,396.5227000000001
2026-01-08 12:00:00+00:00,0.0,400.34325,0.0,54.4507,0.0,121.1566,275.0,0.0,0.0,113.4592,0.0,23.115,42.2994,0.0,-54.4507,-121.1566,275.0,400.34325,-113.4592,-23.115,42.2994,405.46115
2026-01-08 13:00:00+00:00,0.0,376.00375,0.0,35.9694,0.0,109.1521,269.0,0.0,0.0,88.243,0.0,37.565,53.3117,0.0,-35.9694,-109.1521,269.0,376.00375,-88.243,-37.565,53.3117,427.38595
2026-01-08 14:00:00+00:00,0.0,378.562,0.0,30.2627,0.0,86.4681,250.0,0.0,0.0,104.3117,0.0,49.899,97.4524,0.0,-30.2627,-86.4681,250.0,378.562,-104.3117,-49.899,97.4524,455.0729
2026-01-08 15:00:00+00:00,0.0,363.19225,0.0,22.4729,0.0,151.3972,224.0,0.0,0.0,129.4738,0.0,26.7028,295.3363,0.0,-22.4729,-151.3972,224.0,363.19225,-129.4738,-26.7028,295.3363,552.4818499999999
2026-01-08 16:00:00+00:00,0.0,316.518,2.1892,0.0,0.0,189.4149,228.0,0.0,0.0,150.7181,9.9578,0.0,333.1315,0.0,2.1892,-189.4149,228.0,316.518,-150.7181,9.9578,333.1315,549.6635
2026-01-08 17:00:00+00:00,0.0,256.676,0.0,35.2165,0.0,108.3564,170.0,0.0,0.0,113.8059,0.0,0.577,334.756,0.0,-35.2165,-108.3564,170.0,256.676,-113.8059,-0.577,334.756,503.47619999999995
2026-01-08 18:00:00+00:00,0.0,210.55,0.0,74.7881,0.0,52.7677,102.0,0.0,0.0,93.0486,0.0,16.2535,363.6838,0.0,-74.7881,-52.7677,102.0,210.55,-93.0486,-16.2535,363.6838,439.3759
2026-01-08 19:00:00+00:00,0.0,135.432,0.0,104.8048,18.8873,0.0,49.0,0.0,0.0,52.2038,0.0,29.7938,224.353,0.0,-104.8048,18.8873,49.0,135.432,-52.2038,-29.7938,224.353,240.8699
2026-01-08 20:00:00+00:00,0.0,77.21675,0.0,45.4787,0.0,74.0932,75.0,0.0,0.0,131.0388,34.3158,0.0,0.0,9.0179,-45.4787,-74.0932,75.0,77.21675,-131.0388,34.3158,-9.0179,-73.09604999999999
2026-01-08 21:00:00+00:00,0.1655,66.02475,0.0,83.8616,0.0,159.5968,54.0,0.0,0.0,170.3515,46.4072,0.0,0.0,50.1301,-83.8616,-159.5968,54.0,65.85925,-170.3515,46.4072,-50.1301,-297.67355
2026-01-08 22:00:00+00:00,1.03975,34.04425,0.0,61.445,0.0,264.4421,69.0,0.0,0.0,172.7347,77.8785,0.0,19.0674,0.0,-61.445,-264.4421,69.0,33.0045,-172.7347,77.8785,19.0674,-299.67139999999995
2026-01-08 23:00:00+00:00,0.0,125.545,0.0,27.1109,0.0,268.6589,168.0,0.0,0.0,239.0576,29.641,0.0,0.0,187.6665,-27.1109,-268.6589,168.0,125.545,-239.0576,29.641,-187.6665,-399.3079000000001
2026-01-09 00:00:00+00:00,0.0,141.166,0.0,54.4827,0.0,159.1872,156.0,0.0,0.0,168.4749,0.0,29.9277,0.0,178.428,-54.4827,-159.1872,156.0,141.166,-168.4749,-29.9277,-178.428,-293.3345
2026-01-09 01:00:00+00:00,0.0,147.3135,0.0,92.3302,0.0,66.6557,126.0,0.0,0.0,143.1998,0.0,56.5985,0.0,178.9397,-92.3302,-66.6557,126.0,147.3135,-143.1998,-56.5985,-178.9397,-264.4104
2026-01-09 02:00:00+00:00,0.0,177.87075,0.0,99.2595,7.8587,0.0,131.0,0.0,0.0,125.8187,0.0,78.342,0.0,119.9633,-99.2595,7.8587,131.0,177.87075,-125.8187,-78.342,-119.9633,-106.65405000000003
2026-01-09 03:00:00+00:00,0.0,229.7335,0.0,85.9558,0.0,16.7628,161.0,0.0,0.0,151.5045,0.0,86.0212,0.0,71.6477,-85.9558,-16.7628,161.0,229.7335,-151.5045,-86.0212,-71.6477,-21.15849999999999
2026-01-09 04:00:00+00:00,0.0,232.81775,0.0,118.9037,0.0,17.8348,137.0,0.0,0.0,146.9877,0.0,109.3402,0.0,25.3368,-118.9037,-17.8348,137.0,232.81775,-146.9877,-109.3402,-25.3368,-48.58544999999998
2026-01-09 05:00:00+00:00,0.0,177.80125,0.0,198.826,64.5468,0.0,86.0,0.0,0.0,139.1163,0.0,121.9931,202.7913,0.0,-198.826,64.5468,86.0,177.80125,-139.1163,-121.9931,202.7913,71.20395000000002
2026-01-09 06:00:00+00:00,0.0,170.32275,0.0,154.0583,0.0,53.219,127.0,0.0,0.0,249.2878,0.0,68.6467,275.3315,0.0,-154.0583,-53.219,127.0,170.32275,-249.2878,-68.6467,275.3315,47.44245000000001
2026-01-09 07:00:00+00:00,0.0,271.367,0.0,38.6836,0.0,315.6037,260.0,0.0,0.0,319.4598,0.5535,0.0,209.509,0.0,-38.6836,-315.6037,260.0,271.367,-319.4598,0.5535,209.509,67.68240000000003
2026-01-09 08:00:00+00:00,0.0,327.575,55.9726,0.0,0.0,420.4165,354.0,0.0,0.0,288.0642,45.9613,0.0,0.0,23.7056,55.9726,-420.4165,354.0,327.575,-288.0642,45.9613,-23.7056,51.322599999999966
2026-01-09 09:00:00+00:00,0.0,362.3795,92.7252,0.0,0.0,450.7736,385.0,0.0,0.0,263.3219,51.9685,0.0,16.2358,0.0,92.7252,-450.7736,385.0,362.3795,-263.3219,51.9685,16.2358,194.21349999999998
2026-01-09 10:00:00+00:00,0.0,281.12125,56.2459,0.0,0.0,455.2701,315.0,0.0,0.0,204.3242,29.711,0.0,295.9443,0.0,56.2459,-455.2701,315.0,281.12125,-204.3242,29.711,295.9443,318.42814999999996
2026-01-09 11:00:00+00:00,0.0,355.79625,127.0464,0.0,0.0,463.7693,399.0,0.0,0.0,269.9952,67.4045,0.0,280.2433,0.0,127.0464,-463.7693,399.0,355.79625,-269.9952,67.4045,280.2433,495.72594999999995
2026-01-09 12:00:00+00:00,0.0,367.1395,74.1647,0.0,0.0,300.6193,357.0,0.0,0.0,194.7943,4.4187,0.0,145.86,0.0,74.1647,-300.6193,357.0,367.1395,-194.7943,4.4187,145.86,453.16929999999996
2026-01-09 13:00:00+00:00,0.0,239.78075,0.0,104.7796,0.0,63.0091,168.0,0.0,0.0,127.5435,0.0,44.31,31.4779,0.0,-104.7796,-63.0091,168.0,239.78075,-127.5435,-44.31,31.4779,99.61645000000001
2026-01-09 14:00:00+00:00,0.0,216.52875,0.0,160.9286,36.3191,0.0,118.0,0.0,0.0,84.2116,0.0,67.4163,304.028,0.0,-160.9286,36.3191,118.0,216.52875,-84.2116,-67.4163,304.028,362.31935
2026-01-09 15:00:00+00:00,0.0,257.10325,0.0,174.532,0.0,97.6452,104.0,0.0,0.0,117.2503,0.0,58.9293,431.3268,0.0,-174.532,-97.6452,104.0,257.10325,-117.2503,-58.9293,431.3268,344.07325
2026-01-09 16:00:00+00:00,0.0,233.94325,0.0,149.1803,0.0,93.5989,115.0,0.0,0.0,123.0144,0.0,34.49,386.0562,0.0,-149.1803,-93.5989,115.0,233.94325,-123.0144,-34.49,386.0562,334.71585
2026-01-09 17:00:00+00:00,0.0,196.027,0.0,149.8092,0.0,44.1725,89.0,0.0,0.0,120.8553,0.0,40.579,348.6748,0.0,-149.8092,-44.1725,89.0,196.027,-120.8553,-40.579,348.6748,278.2858
2026-01-09 18:00:00+00:00,0.0,182.63525,0.0,121.2342,0.0,50.3665,97.0,0.0,0.0,119.4587,0.0,62.857,388.3325,0.0,-121.2342,-50.3665,97.0,182.63525,-119.4587,-62.857,388.3325,314.05134999999996
2026-01-09 19:00:00+00:00,0.0,79.8045,0.0,158.0627,0.0,59.5326,37.0,0.0,0.0,121.9044,0.0,76.0235,323.1745,0.0,-158.0627,-59.5326,37.0,79.8045,-121.9044,-76.0235,323.1745,24.45580000000001
2026-01-09 20:00:00+00:00,0.0,114.41275,0.0,120.3118,0.0,42.9091,66.0,0.0,0.0,101.4804,0.0,64.6597,272.6543,0.0,-120.3118,-42.9091,66.0,114.41275,-101.4804,-64.6597,272.6543,123.70604999999998
2026-01-09 21:00:00+00:00,0.0,79.9455,0.0,151.99,0.0,61.7984,26.0,0.0,0.0,74.8768,0.0,64.8298,0.0,87.0438,-151.99,-61.7984,26.0,79.9455,-74.8768,-64.8298,-87.0438,-334.59330000000006
2026-01-09 22:00:00+00:00,19.07825,7.8795,0.0,174.0949,0.0,71.2597,0.0,2.0,0.0,139.6267,0.0,69.407,0.0,127.4672,-174.0949,-71.2597,-2.0,-11.19875,-139.6267,-69.407,-127.4672,-595.05425
2026-01-09 23:00:00+00:00,17.70425,4.3825,0.0,219.1449,0.0,98.1657,0.0,27.0,0.0,115.8537,0.0,160.8156,0.0,21.6064,-219.1449,-98.1657,-27.0,-13.321749999999998,-115.8537,-160.8156,-21.6064,-655.90805
2026-01-10 00:00:00+00:00,6.575,7.92275,0.0,286.711,25.6209,0.0,0.0,19.0,0.0,75.7724,0.0,178.6777,1.5487,0.0,-286.711,25.6209,-19.0,1.3477499999999996,-75.7724,-178.6777,1.5487,-531.64375
2026-01-10 01:00:00+00:00,1.7685,25.725,0.0,293.207,94.7599,0.0,0.0,31.0,0.0,58.8907,0.0,221.268,23.4466,0.0,-293.207,94.7599,-31.0,23.956500000000002,-58.8907,-221.268,23.4466,-462.20269999999994
2026-01-10 02:00:00+00:00,0.0,63.63625,0.0,271.1495,143.8676,0.0,0.0,4.0,0.0,71.7316,0.0,221.1627,31.162,0.0,-271.1495,143.8676,-4.0,63.63625,-71.7316,-221.1627,31.162,-329.37795
2026-01-10 03:00:00+00:00,0.0,100.5405,0.0,266.1699,118.4605,0.0,14.0,0.0,0.0,95.5392,0.0,201.093,69.4851,0.0,-266.1699,118.4605,14.0,100.5405,-95.5392,-201.093,69.4851,-260.31600000000003
2026-01-10 04:00:00+00:00,0.0,157.70325,0.0,234.4637,15.114,0.0,64.0,0.0,0.0,161.6504,0.0,185.5778,95.744,0.0,-234.4637,15.114,64.0,157.70325,-161.6504,-185.5778,95.744,-249.13064999999997
2026-01-10 05:00:00+00:00,0.0,188.63125,0.0,237.6835,26.2561,0.0,87.0,0.0,0.0,161.2369,0.0,175.4197,0.0,16.6211,-237.6835,26.2561,87.0,188.63125,-161.2369,-175.4197,-16.6211,-289.07385000000005
2026-01-10 06:00:00+00:00,0.0,220.70975,0.0,252.8342,19.5121,0.0,97.0,0.0,0.0,201.9797,0.0,148.5854,128.0062,0.0,-252.8342,19.5121,97.0,220.70975,-201.9797,-148.5854,128.0062,-138.17125000000001
2026-01-10 07:00:00+00:00,0.0,201.85225,0.0,202.3938,0.0,11.659,75.0,0.0,0.0,289.1026,0.0,108.8185,361.9147,0.0,-202.3938,-11.659,75.0,201.85225,-289.1026,-108.8185,361.9147,26.793049999999994
2026-01-10 08:00:00+00:00,0.0,178.216,0.0,226.764,0.0,30.5457,33.0,0.0,0.0,231.4993,0.0,107.7155,376.1882,0.0,-226.764,-30.5457,33.0,178.216,-231.4993,-107.7155,376.1882,-9.120300000000043
2026-01-10 09:00:00+00:00,0.0,125.32075,0.0,274.6984,0.0,15.6883,0.0,35.0,0.0,151.9927,0.0,109.9045,390.6,0.0,-274.6984,-15.6883,-35.0,125.32075,-151.9927,-109.9045,390.6,-71.36315000000002
2026-01-10 10:00:00+00:00,0.0,149.56975,0.0,331.653,0.0,17.0164,0.0,42.0,0.0,154.3346,0.0,117.762,369.2577,0.0,-331.653,-17.0164,-42.0,149.56975,-154.3346,-117.762,369.2577,-143.93854999999996
2026-01-10 11:00:00+00:00,0.0,102.07075,0.0,386.7119,45.7917,0.0,0.0,81.0,0.0,37.8387,0.0,164.501,367.5245,0.0,-386.7119,45.7917,-81.0,102.07075,-37.8387,-164.501,367.5245,-154.66465000000005
2026-01-10 12:00:00+00:00,0.0,78.51275,0.0,426.4893,61.7029,0.0,0.0,121.0,28.7514,0.0,0.0,167.5349,303.3363,0.0,-426.4893,61.7029,-121.0,78.51275,28.7514,-167.5349,303.3363,-242.7208500000001
2026-01-10 13:00:00+00:00,0.0,95.01175,0.0,442.8233,118.386,0.0,0.0,123.0,45.3426,0.0,0.0,157.8077,345.0645,0.0,-442.8233,118.386,-123.0,95.01175,45.3426,-157.8077,345.0645,-119.82615000000004
2026-01-10 14:00:00+00:00,0.131,67.366,0.0,441.7341,126.9242,0.0,0.0,142.0,63.5359,0.0,0.0,152.3915,397.3953,0.0,-441.7341,126.9242,-142.0,67.235,63.5359,-152.3915,397.3953,-81.03519999999997
2026-01-10 15:00:00+00:00,0.0,141.83525,0.0,375.5443,0.0,10.7241,0.0,58.0,0.0,4.1321,0.0,94.004,575.6143,0.0,-375.5443,-10.7241,-58.0,141.83525,-4.1321,-94.004,575.6143,175.0450499999999
2026-01-10 16:00:00+00:00,0.0,199.597,0.0,279.2457,0.0,121.6551,50.0,0.0,0.0,149.2805,0.0,52.0268,497.7805,0.0,-279.2457,-121.6551,50.0,199.597,-149.2805,-52.0268,497.7805,145.16940000000005
2026-01-10 17:00:00+00:00,0.0,170.19075,0.0,263.6806,0.0,111.4511,66.0,0.0,0.0,164.7711,0.0,99.0147,491.3167,0.0,-263.6806,-111.4511,66.0,170.19075,-164.7711,-99.0147,491.3167,88.58995000000004
2026-01-10 18:00:00+00:00,0.0,176.5325,0.0,249.7384,0.0,55.8115,76.0,0.0,0.0,176.6279,0.0,109.946,403.4065,0.0,-249.7384,-55.8115,76.0,176.5325,-176.6279,-109.946,403.4065,63.81519999999995
2026-01-10 19:00:00+00:00,0.0,156.564,0.0,206.9814,0.0,16.7944,86.0,0.0,0.0,157.0313,0.0,104.8393,247.5083,0.0,-206.9814,-16.7944,86.0,156.564,-157.0313,-104.8393,247.5083,4.425899999999984
2026-01-10 20:00:00+00:00,0.0,180.43275,0.0,105.9865,0.0,51.5222,184.0,0.0,0.0,276.9896,0.0,80.6395,193.4022,0.0,-105.9865,-51.5222,184.0,180.43275,-276.9896,-80.6395,193.4022,42.69714999999999
2026-01-10 21:00:00+00:00,0.0,135.6095,0.0,137.6351,0.0,128.4535,161.0,0.0,0.0,264.4802,0.0,91.784,269.4248,0.0,-137.6351,-128.4535,161.0,135.6095,-264.4802,-91.784,269.4248,-56.31850000000003
2026-01-10 22:00:00+00:00,0.0,130.695,0.0,111.9535,0.0,164.8949,195.0,0.0,0.0,290.1111,0.0,108.7855,163.5773,0.0,-111.9535,-164.8949,195.0,130.695,-290.1111,-108.7855,163.5773,-186.47270000000006
