,BG_GR,GR_BG,MK_GR,GR_MK,GR_IT_SUD,IT_SUD_GR,GR_BG_net_export,GR_MK_net_export,GR_IT_SUD_net_export,Net Export
2026-01-30 18:00:00+00:00,0.0,221.0,0.0,327.0,496.0,0.0,221.0,327.0,496.0,1044.0
2026-01-30 19:00:00+00:00,0.0,430.0,0.0,427.0,496.0,0.0,430.0,427.0,496.0,1353.0
2026-01-30 20:00:00+00:00,0.0,514.0,0.0,517.0,496.0,0.0,514.0,517.0,496.0,1527.0
2026-01-30 21:00:00+00:00,0.0,473.0,0.0,580.0,496.0,0.0,473.0,580.0,496.0,1549.0
2026-01-30 22:00:00+00:00,0.0,429.0,0.0,561.0,495.0,0.0,429.0,561.0,495.0,1485.0
2026-01-30 23:00:00+00:00,0.0,481.0,0.0,578.0,495.0,0.0,481.0,578.0,495.0,1554.0
2026-01-31 00:00:00+00:00,0.0,513.0,0.0,509.0,495.0,0.0,513.0,509.0,495.0,1517.0
2026-01-31 01:00:00+00:00,0.0,592.0,0.0,533.0,495.0,0.0,592.0,533.0,495.0,1620.0
2026-01-31 02:00:00+00:00,0.0,619.0,0.0,505.0,495.0,0.0,619.0,505.0,495.0,1619.0
2026-01-31 03:00:00+00:00,0.0,629.0,0.0,498.0,496.0,0.0,629.0,498.0,496.0,1623.0
2026-01-31 04:00:00+00:00,0.0,574.0,0.0,488.0,495.0,0.0,574.0,488.0,495.0,1557.0
2026-01-31 05:00:00+00:00,0.0,666.0,0.0,477.0,495.0,0.0,666.0,477.0,495.0,1638.0
2026-01-31 06:00:00+00:00,0.0,686.0,0.0,395.0,495.0,0.0,686.0,395.0,495.0,1576.0
2026-01-31 07:00:00+00:00,0.0,781.0,0.0,500.0,495.0,0.0,781.0,500.0,495.0,1776.0
2026-01-31 08:00:00+00:00,0.0,820.0,0.0,705.0,495.0,0.0,820.0,705.0,495.0,2020.0
2026-01-31 09:00:00+00:00,0.0,624.0,0.0,563.0,495.0,0.0,624.0,563.0,495.0,1682.0
2026-01-31 10:00:00+00:00,0.0,679.0,0.0,528.0,495.0,0.0,679.0,528.0,495.0,1702.0
2026-01-31 11:00:00+00:00,0.0,757.0,0.0,560.0,495.0,0.0,757.0,560.0,495.0,1812.0
2026-01-31 12:00:00+00:00,0.0,673.0,0.0,478.0,495.0,0.0,673.0,478.0,495.0,1646.0
2026-01-31 13:00:00+00:00,0.0,742.0,0.0,557.0,495.0,0.0,742.0,557.0,495.0,1794.0
2026-01-31 14:00:00+00:00,0.0,706.0,0.0,490.0,490.0,0.0,706.0,490.0,490.0,1686.0
2026-01-31 15:00:00+00:00,0.0,583.0,0.0,431.0,351.0,0.0,583.0,431.0,351.0,1365.0
2026-01-31 16:00:00+00:00,0.0,480.0,0.0,421.0,0.0,111.0,480.0,421.0,-111.0,790.0
2026-01-31 17:00:00+00:00,0.0,350.0,0.0,307.0,230.0,0.0,350.0,307.0,230.0,887.0
2026-01-31 18:00:00+00:00,0.0,314.0,0.0,232.0,492.0,0.0,314.0,232.0,492.0,1038.0
2026-01-31 19:00:00+00:00,0.0,466.0,0.0,310.0,496.0,0.0,466.0,310.0,496.0,1272.0
2026-01-31 20:00:00+00:00,0.0,598.0,0.0,509.0,496.0,0.0,598.0,509.0,496.0,1603.0
2026-01-31 21:00:00+00:00,0.0,600.0,0.0,608.0,496.0,0.0,600.0,608.0,496.0,1704.0
2026-01-31 22:00:00+00:00,0.0,555.0,0.0,553.0,495.0,0.0,555.0,553.0,495.0,1603.0
2026-01-31 23:00:00+00:00,0.0,527.0,0.0,536.0,495.0,0.0,527.0,536.0,495.0,1558.0
2026-02-01 00:00:00+00:00,0.0,578.0,0.0,527.0,495.0,0.0,578.0,527.0,495.0,1600.0
2026-02-01 01:00:00+00:00,0.0,652.0,0.0,510.0,495.0,0.0,652.0,510.0,495.0,1657.0
2026-02-01 02:00:00+00:00,0.0,660.0,0.0,504.0,495.0,0.0,660.0,504.0,495.0,1659.0
2026-02-01 03:00:00+00:00,0.0,633.0,0.0,520.0,495.0,0.0,633.0,520.0,495.0,1648.0
2026-02-01 04:00:00+00:00,0.0,597.0,0.0,542.0,495.0,0.0,597.0,542.0,495.0,1634.0
2026-02-01 05:00:00+00:00,0.0,510.0,0.0,387.0,495.0,0.0,510.0,387.0,495.0,1392.0
2026-02-01 06:00:00+00:00,0.0,509.0,0.0,375.0,495.0,0.0,509.0,375.0,495.0,1379.0
2026-02-01 07:00:00+00:00,0.0,523.0,0.0,434.0,479.0,0.0,523.0,434.0,479.0,1436.0
2026-02-01 08:00:00+00:00,0.0,583.0,0.0,602.0,362.0,0.0,583.0,602.0,362.0,1547.0
2026-02-01 09:00:00+00:00,0.0,578.0,0.0,582.0,7.5,4.25,578.0,582.0,3.25,1163.25
2026-02-01 10:00:00+00:00,0.0,605.0,0.0,583.0,0.0,213.75,605.0,583.0,-213.75,974.25
2026-02-01 11:00:00+00:00,0.0,613.0,0.0,633.0,0.0,197.75,613.0,633.0,-197.75,1048.25
2026-02-01 12:00:00+00:00,0.0,624.0,0.0,524.0,0.0,6.5,624.0,524.0,-6.5,1141.5
2026-02-01 13:00:00+00:00,0.0,707.0,0.0,522.0,0.0,168.0,707.0,522.0,-168.0,1061.0
2026-02-01 14:00:00+00:00,0.0,718.0,0.0,589.0,0.0,205.25,718.0,589.0,-205.25,1101.75
2026-02-01 15:00:00+00:00,0.0,716.0,0.0,613.0,177.25,0.0,716.0,613.0,177.25,1506.25
2026-02-01 16:00:00+00:00,0.0,396.0,0.0,378.0,458.25,0.0,396.0,378.0,458.25,1232.25
2026-02-01 17:00:00+00:00,0.0,519.0,0.0,447.0,501.0,0.0,519.0,447.0,501.0,1467.0
2026-02-01 18:00:00+00:00,0.0,537.0,0.0,497.0,501.0,0.0,537.0,497.0,501.0,1535.0
2026-02-01 19:00:00+00:00,0.0,634.0,0.0,526.0,501.0,0.0,634.0,526.0,501.0,1661.0
2026-02-01 20:00:00+00:00,0.0,636.0,0.0,579.0,501.0,0.0,636.0,579.0,501.0,1716.0
2026-02-01 21:00:00+00:00,0.0,588.0,0.0,622.0,501.0,0.0,588.0,622.0,501.0,1711.0
2026-02-01 22:00:00+00:00,0.0,584.0,0.0,622.0,500.75,0.0,584.0,622.0,500.75,1706.75
2026-02-01 23:00:00+00:00,0.0,521.0,0.0,573.0,501.0,0.0,521.0,573.0,501.0,1595.0
2026-02-02 00:00:00+00:00,0.0,590.0,0.0,556.0,500.5,0.0,590.0,556.0,500.5,1646.5
2026-02-02 01:00:00+00:00,0.0,732.0,0.0,547.0,500.75,0.0,732.0,547.0,500.75,1779.75
2026-02-02 02:00:00+00:00,0.0,733.0,0.0,558.0,500.25,0.0,733.0,558.0,500.25,1791.25
2026-02-02 03:00:00+00:00,0.0,706.0,0.0,549.0,500.5,0.0,706.0,549.0,500.5,1755.5
2026-02-02 04:00:00+00:00,0.0,612.0,0.0,446.0,500.5,0.0,612.0,446.0,500.5,1558.5
2026-02-02 05:00:00+00:00,0.0,730.0,0.0,538.0,500.0,0.0,730.0,538.0,500.0,1768.0
2026-02-02 06:00:00+00:00,0.0,761.0,0.0,552.0,500.25,0.0,761.0,552.0,500.25,1813.25
2026-02-02 07:00:00+00:00,0.0,796.0,0.0,534.0,500.75,0.0,796.0,534.0,500.75,1830.75
2026-02-02 08:00:00+00:00,0.0,823.0,0.0,605.0,501.0,0.0,823.0,605.0,501.0,1929.0
2026-02-02 09:00:00+00:00,0.0,796.0,0.0,620.0,500.25,0.0,796.0,620.0,500.25,1916.25
2026-02-02 10:00:00+00:00,0.0,788.0,0.0,622.0,500.5,0.0,788.0,622.0,500.5,1910.5
2026-02-02 11:00:00+00:00,0.0,837.0,0.0,533.0,500.25,0.0,837.0,533.0,500.25,1870.25
2026-02-02 12:00:00+00:00,0.0,858.0,0.0,522.0,500.0,0.0,858.0,522.0,500.0,1880.0
2026-02-02 13:00:00+00:00,0.0,847.0,0.0,500.0,500.0,0.0,847.0,500.0,500.0,1847.0
2026-02-02 14:00:00+00:00,0.0,837.0,0.0,466.0,490.5,0.0,837.0,466.0,490.5,1793.5
2026-02-02 15:00:00+00:00,0.0,823.0,0.0,504.0,79.75,0.0,823.0,504.0,79.75,1406.75
2026-02-02 16:00:00+00:00,0.0,782.0,0.0,460.0,0.0,339.25,782.0,460.0,-339.25,902.75
2026-02-02 17:00:00+00:00,0.0,775.0,0.0,414.0,0.0,503.0,775.0,414.0,-503.0,686.0
2026-02-02 18:00:00+00:00,0.0,823.0,0.0,464.0,0.0,499.25,823.0,464.0,-499.25,787.75
2026-02-02 19:00:00+00:00,0.0,843.0,0.0,471.0,0.0,174.0,843.0,471.0,-174.0,1140.0
2026-02-02 20:00:00+00:00,0.0,771.0,0.0,450.0,318.5,0.0,771.0,450.0,318.5,1539.5
2026-02-02 21:00:00+00:00,0.0,746.0,0.0,527.0,469.75,0.0,746.0,527.0,469.75,1742.75
2026-02-02 22:00:00+00:00,0.0,669.0,0.0,449.0,481.5,0.0,669.0,449.0,481.5,1599.5
2026-02-02 23:00:00+00:00,0.0,655.0,0.0,361.0,496.0,0.0,655.0,361.0,496.0,1512.0
2026-02-03 00:00:00+00:00,0.0,784.0,0.0,291.0,486.0,0.0,784.0,291.0,486.0,1561.0
2026-02-03 01:00:00+00:00,0.0,866.0,0.0,301.0,379.0,0.0,866.0,301.0,379.0,1546.0
2026-02-03 02:00:00+00:00,0.0,874.0,0.0,285.0,414.0,0.0,874.0,285.0,414.0,1573.0
2026-02-03 03:00:00+00:00,0.0,743.0,0.0,165.0,481.0,0.0,743.0,165.0,481.0,1389.0
2026-02-03 04:00:00+00:00,0.0,758.0,0.0,247.0,280.0,0.0,758.0,247.0,280.0,1285.0
2026-02-03 05:00:00+00:00,0.0,940.0,0.0,455.0,0.0,218.0,940.0,455.0,-218.0,1177.0
2026-02-03 06:00:00+00:00,0.0,928.0,0.0,523.0,0.0,203.0,928.0,523.0,-203.0,1248.0
2026-02-03 07:00:00+00:00,0.0,862.0,0.0,562.0,391.0,0.0,862.0,562.0,391.0,1815.0
2026-02-03 08:00:00+00:00,0.0,822.0,0.0,561.0,496.0,0.0,822.0,561.0,496.0,1879.0
2026-02-03 09:00:00+00:00,0.0,778.0,0.0,591.0,496.0,0.0,778.0,591.0,496.0,1865.0
2026-02-03 10:00:00+00:00,0.0,745.0,0.0,529.0,496.0,0.0,745.0,529.0,496.0,1770.0
2026-02-03 11:00:00+00:00,0.0,818.0,0.0,496.0,496.0,0.0,818.0,496.0,496.0,1810.0
2026-02-03 12:00:00+00:00,0.0,827.0,0.0,556.0,496.0,0.0,827.0,556.0,496.0,1879.0
2026-02-03 13:00:00+00:00,0.0,902.0,0.0,518.0,496.0,0.0,902.0,518.0,496.0,1916.0
2026-02-03 14:00:00+00:00,0.0,957.0,0.0,473.0,494.0,0.0,957.0,473.0,494.0,1924.0
2026-02-03 15:00:00+00:00,0.0,875.0,0.0,439.0,0.0,62.0,875.0,439.0,-62.0,1252.0
2026-02-03 16:00:00+00:00,0.0,807.0,0.0,353.0,0.0,413.0,807.0,353.0,-413.0,747.0
2026-02-03 17:00:00+00:00,0.0,810.0,0.0,331.0,0.0,415.0,810.0,331.0,-415.0,726.0
2026-02-03 18:00:00+00:00,0.0,815.0,0.0,338.0,0.0,398.0,815.0,338.0,-398.0,755.0
2026-02-03 19:00:00+00:00,0.0,860.0,0.0,398.0,63.0,0.0,860.0,398.0,63.0,1321.0
2026-02-03 20:00:00+00:00,0.0,681.0,0.0,384.0,488.0,0.0,681.0,384.0,488.0,1553.0
2026-02-03 21:00:00+00:00,0.0,590.0,0.0,435.0,491.0,0.0,590.0,435.0,491.0,1516.0
2026-02-03 22:00:00+00:00,0.0,710.0,0.0,590.0,491.0,0.0,710.0,590.0,491.0,1791.0
2026-02-03 23:00:00+00:00,0.0,627.0,0.0,389.0,491.0,0.0,627.0,389.0,491.0,1507.0
2026-02-04 00:00:00+00:00,0.0,625.0,0.0,293.0,491.0,0.0,625.0,293.0,491.0,1409.0
2026-02-04 01:00:00+00:00,0.0,706.0,0.0,305.0,491.0,0.0,706.0,305.0,491.0,1502.0
2026-02-04 02:00:00+00:00,0.0,740.0,0.0,377.0,491.0,0.0,740.0,377.0,491.0,1608.0
2026-02-04 03:00:00+00:00,0.0,673.0,0.0,393.0,491.0,0.0,673.0,393.0,491.0,1557.0
2026-02-04 04:00:00+00:00,0.0,651.0,0.0,409.0,491.0,0.0,651.0,409.0,491.0,1551.0
2026-02-04 05:00:00+00:00,0.0,744.0,0.0,475.0,495.0,0.0,744.0,475.0,495.0,1714.0
2026-02-04 06:00:00+00:00,0.0,778.0,0.0,514.0,495.0,0.0,778.0,514.0,495.0,1787.0
2026-02-04 07:00:00+00:00,0.0,731.0,0.0,535.0,495.0,0.0,731.0,535.0,495.0,1761.0
2026-02-04 08:00:00+00:00,0.0,723.0,0.0,589.0,495.0,0.0,723.0,589.0,495.0,1807.0
2026-02-04 09:00:00+00:00,0.0,677.0,0.0,631.0,495.0,0.0,677.0,631.0,495.0,1803.0
2026-02-04 10:00:00+00:00,0.0,651.0,0.0,657.0,495.0,0.0,651.0,657.0,495.0,1803.0
2026-02-04 11:00:00+00:00,0.0,642.0,0.0,614.0,495.0,0.0,642.0,614.0,495.0,1751.0
2026-02-04 12:00:00+00:00,0.0,675.0,0.0,626.0,495.0,0.0,675.0,626.0,495.0,1796.0
2026-02-04 13:00:00+00:00,0.0,697.0,0.0,614.0,496.0,0.0,697.0,614.0,496.0,1807.0
2026-02-04 14:00:00+00:00,0.0,779.0,0.0,555.0,495.0,0.0,779.0,555.0,495.0,1829.0
2026-02-04 15:00:00+00:00,0.0,787.0,0.0,599.0,496.0,0.0,787.0,599.0,496.0,1882.0
2026-02-04 16:00:00+00:00,0.0,733.0,0.0,619.0,496.0,0.0,733.0,619.0,496.0,1848.0
2026-02-04 17:00:00+00:00,0.0,751.0,0.0,593.0,496.0,0.0,751.0,593.0,496.0,1840.0
2026-02-04 18:00:00+00:00,0.0,756.0,0.0,598.0,495.0,0.0,756.0,598.0,495.0,1849.0
2026-02-04 19:00:00+00:00,0.0,749.0,0.0,612.0,495.0,0.0,749.0,612.0,495.0,1856.0
2026-02-04 20:00:00+00:00,0.0,708.0,0.0,568.0,496.0,0.0,708.0,568.0,496.0,1772.0
2026-02-04 21:00:00+00:00,0.0,620.0,0.0,595.0,495.0,0.0,620.0,595.0,495.0,1710.0
2026-02-04 22:00:00+00:00,0.0,585.0,0.0,705.0,496.0,0.0,585.0,705.0,496.0,1786.0
2026-02-04 23:00:00+00:00,0.0,623.0,0.0,597.0,496.0,0.0,623.0,597.0,496.0,1716.0
2026-02-05 00:00:00+00:00,0.0,693.0,0.0,556.0,495.0,0.0,693.0,556.0,495.0,1744.0
2026-02-05 01:00:00+00:00,0.0,748.0,0.0,558.0,495.0,0.0,748.0,558.0,495.0,1801.0
2026-02-05 02:00:00+00:00,0.0,747.0,0.0,516.0,495.0,0.0,747.0,516.0,495.0,1758.0
2026-02-05 03:00:00+00:00,0.0,716.0,0.0,561.0,495.0,0.0,716.0,561.0,495.0,1772.0
2026-02-05 04:00:00+00:00,0.0,707.0,0.0,543.0,495.0,0.0,707.0,543.0,495.0,1745.0
2026-02-05 05:00:00+00:00,0.0,741.0,0.0,495.0,495.0,0.0,741.0,495.0,495.0,1731.0
2026-02-05 06:00:00+00:00,0.0,770.0,0.0,525.0,495.0,0.0,770.0,525.0,495.0,1790.0
2026-02-05 07:00:00+00:00,0.0,796.0,0.0,557.0,495.0,0.0,796.0,557.0,495.0,1848.0
2026-02-05 08:00:00+00:00,0.0,803.0,0.0,512.0,495.0,0.0,803.0,512.0,495.0,1810.0
2026-02-05 09:00:00+00:00,0.0,831.0,0.0,475.0,495.0,0.0,831.0,475.0,495.0,1801.0
2026-02-05 10:00:00+00:00,0.0,798.0,0.0,515.0,495.0,0.0,798.0,515.0,495.0,1808.0
2026-02-05 11:00:00+00:00,0.0,774.0,0.0,501.0,495.0,0.0,774.0,501.0,495.0,1770.0
2026-02-05 12:00:00+00:00,0.0,738.0,0.0,486.0,495.0,0.0,738.0,486.0,495.0,1719.0
2026-02-05 13:00:00+00:00,0.0,775.0,0.0,504.0,495.0,0.0,775.0,504.0,495.0,1774.0
2026-02-05 14:00:00+00:00,0.0,781.0,0.0,526.0,438.0,0.0,781.0,526.0,438.0,1745.0
2026-02-05 15:00:00+00:00,0.0,693.0,0.0,586.0,283.0,0.0,693.0,586.0,283.0,1562.0
2026-02-05 16:00:00+00:00,0.0,563.0,0.0,485.0,179.0,0.0,563.0,485.0,179.0,1227.0
2026-02-05 17:00:00+00:00,0.0,503.0,0.0,392.0,253.0,0.0,503.0,392.0,253.0,1148.0
2026-02-05 18:00:00+00:00,0.0,473.0,0.0,321.0,246.0,0.0,473.0,321.0,246.0,1040.0
2026-02-05 19:00:00+00:00,0.0,492.0,0.0,365.0,488.0,0.0,492.0,365.0,488.0,1345.0
2026-02-05 20:00:00+00:00,0.0,519.0,0.0,475.0,404.0,0.0,519.0,475.0,404.0,1398.0
2026-02-05 21:00:00+00:00,0.0,410.0,0.0,441.0,496.0,0.0,410.0,441.0,496.0,1347.0
2026-02-05 22:00:00+00:00,0.0,466.0,0.0,486.0,496.0,0.0,466.0,486.0,496.0,1448.0
2026-02-05 23:00:00+00:00,0.0,556.0,0.0,519.0,496.0,0.0,556.0,519.0,496.0,1571.0
2026-02-06 00:00:00+00:00,0.0,639.0,0.0,498.0,496.0,0.0,639.0,498.0,496.0,1633.0
2026-02-06 01:00:00+00:00,0.0,653.0,0.0,484.0,496.0,0.0,653.0,484.0,496.0,1633.0
2026-02-06 02:00:00+00:00,0.0,684.0,0.0,458.0,496.0,0.0,684.0,458.0,496.0,1638.0
2026-02-06 03:00:00+00:00,0.0,650.0,0.0,455.0,496.0,0.0,650.0,455.0,496.0,1601.0
2026-02-06 04:00:00+00:00,0.0,742.0,0.0,469.0,495.0,0.0,742.0,469.0,495.0,1706.0
2026-02-06 05:00:00+00:00,0.0,854.0,0.0,421.0,495.0,0.0,854.0,421.0,495.0,1770.0
2026-02-06 06:00:00+00:00,0.0,953.0,0.0,506.0,495.0,0.0,953.0,506.0,495.0,1954.0
2026-02-06 07:00:00+00:00,0.0,910.0,0.0,509.0,487.0,0.0,910.0,509.0,487.0,1906.0
2026-02-06 08:00:00+00:00,0.0,838.0,0.0,506.0,292.0,0.0,838.0,506.0,292.0,1636.0
2026-02-06 09:00:00+00:00,0.0,794.0,0.0,508.0,0.0,323.0,794.0,508.0,-323.0,979.0
2026-02-06 10:00:00+00:00,0.0,694.0,0.0,449.0,0.0,499.0,694.0,449.0,-499.0,644.0
2026-02-06 11:00:00+00:00,0.0,722.0,0.0,460.0,0.0,499.0,722.0,460.0,-499.0,683.0
2026-02-06 12:00:00+00:00,0.0,804.0,0.0,513.0,0.0,499.0,804.0,513.0,-499.0,818.0
2026-02-06 13:00:00+00:00,0.0,897.0,0.0,566.0,0.0,499.0,897.0,566.0,-499.0,964.0
2026-02-06 14:00:00+00:00,0.0,932.0,0.0,596.0,0.0,417.0,932.0,596.0,-417.0,1111.0
2026-02-06 15:00:00+00:00,0.0,941.0,0.0,581.0,374.0,0.0,941.0,581.0,374.0,1896.0
2026-02-06 16:00:00+00:00,0.0,879.0,0.0,567.0,496.0,0.0,879.0,567.0,496.0,1942.0
2026-02-06 17:00:00+00:00,0.0,875.0,0.0,559.0,496.0,0.0,875.0,559.0,496.0,1930.0
2026-02-06 18:00:00+00:00,0.0,922.0,0.0,561.0,496.0,0.0,922.0,561.0,496.0,1979.0
2026-02-06 19:00:00+00:00,0.0,953.0,0.0,561.0,496.0,0.0,953.0,561.0,496.0,2010.0
2026-02-06 20:00:00+00:00,0.0,886.0,0.0,512.0,495.0,0.0,886.0,512.0,495.0,1893.0
2026-02-06 21:00:00+00:00,0.0,782.0,0.0,556.0,495.0,0.0,782.0,556.0,495.0,1833.0
2026-02-06 22:00:00+00:00,0.0,739.0,0.0,555.0,495.0,0.0,739.0,555.0,495.0,1789.0
2026-02-06 23:00:00+00:00,0.0,698.0,0.0,549.0,495.0,0.0,698.0,549.0,495.0,1742.0
2026-02-07 00:00:00+00:00,0.0,665.0,0.0,435.0,495.0,0.0,665.0,435.0,495.0,1595.0
2026-02-07 01:00:00+00:00,0.0,723.0,0.0,453.0,495.0,0.0,723.0,453.0,495.0,1671.0
2026-02-07 02:00:00+00:00,0.0,764.0,0.0,468.0,495.0,0.0,764.0,468.0,495.0,1727.0
2026-02-07 03:00:00+00:00,0.0,692.0,0.0,504.0,495.0,0.0,692.0,504.0,495.0,1691.0
2026-02-07 04:00:00+00:00,0.0,651.0,0.0,528.0,496.0,0.0,651.0,528.0,496.0,1675.0
2026-02-07 05:00:00+00:00,0.0,740.0,0.0,522.0,496.0,0.0,740.0,522.0,496.0,1758.0
2026-02-07 06:00:00+00:00,0.0,753.0,0.0,571.0,496.0,0.0,753.0,571.0,496.0,1820.0
2026-02-07 07:00:00+00:00,0.0,749.0,0.0,657.0,495.0,0.0,749.0,657.0,495.0,1901.0
2026-02-07 08:00:00+00:00,0.0,791.0,0.0,647.0,495.0,0.0,791.0,647.0,495.0,1933.0
2026-02-07 09:00:00+00:00,0.0,783.0,0.0,626.0,495.0,0.0,783.0,626.0,495.0,1904.0
2026-02-07 10:00:00+00:00,0.0,723.0,0.0,588.0,495.0,0.0,723.0,588.0,495.0,1806.0
2026-02-07 11:00:00+00:00,0.0,762.0,0.0,569.0,496.0,0.0,762.0,569.0,496.0,1827.0
2026-02-07 12:00:00+00:00,0.0,677.0,0.0,565.0,496.0,0.0,677.0,565.0,496.0,1738.0
2026-02-07 13:00:00+00:00,0.0,762.0,0.0,636.0,495.0,0.0,762.0,636.0,495.0,1893.0
2026-02-07 14:00:00+00:00,0.0,785.0,0.0,582.0,496.0,0.0,785.0,582.0,496.0,1863.0
2026-02-07 15:00:00+00:00,0.0,700.0,0.0,576.0,496.0,0.0,700.0,576.0,496.0,1772.0
2026-02-07 16:00:00+00:00,0.0,641.0,0.0,657.0,496.0,0.0,641.0,657.0,496.0,1794.0
2026-02-07 17:00:00+00:00,0.0,538.0,0.0,430.0,495.0,0.0,538.0,430.0,495.0,1463.0
2026-02-07 18:00:00+00:00,0.0,564.0,0.0,415.0,484.0,0.0,564.0,415.0,484.0,1463.0
2026-02-07 19:00:00+00:00,0.0,726.0,0.0,451.0,496.0,0.0,726.0,451.0,496.0,1673.0
2026-02-07 20:00:00+00:00,0.0,683.0,0.0,386.0,496.0,0.0,683.0,386.0,496.0,1565.0
2026-02-07 21:00:00+00:00,0.0,626.0,0.0,403.0,496.0,0.0,626.0,403.0,496.0,1525.0
2026-02-07 22:00:00+00:00,0.0,586.0,0.0,397.0,496.0,0.0,586.0,397.0,496.0,1479.0
2026-02-07 23:00:00+00:00,0.0,661.0,0.0,566.0,495.0,0.0,661.0,566.0,495.0,1722.0
2026-02-08 00:00:00+00:00,0.0,698.0,0.0,575.0,495.0,0.0,698.0,575.0,495.0,1768.0
2026-02-08 01:00:00+00:00,0.0,678.0,0.0,536.0,495.0,0.0,678.0,536.0,495.0,1709.0
2026-02-08 02:00:00+00:00,0.0,706.0,0.0,538.0,495.0,0.0,706.0,538.0,495.0,1739.0
2026-02-08 03:00:00+00:00,0.0,672.0,0.0,549.0,495.0,0.0,672.0,549.0,495.0,1716.0
2026-02-08 04:00:00+00:00,0.0,689.0,0.0,558.0,496.0,0.0,689.0,558.0,496.0,1743.0
2026-02-08 05:00:00+00:00,0.0,757.0,0.0,508.0,496.0,0.0,757.0,508.0,496.0,1761.0
2026-02-08 06:00:00+00:00,0.0,763.0,0.0,519.0,496.0,0.0,763.0,519.0,496.0,1778.0
2026-02-08 07:00:00+00:00,0.0,688.0,0.0,600.0,496.0,0.0,688.0,600.0,496.0,1784.0
2026-02-08 08:00:00+00:00,0.0,600.0,0.0,587.0,495.0,0.0,600.0,587.0,495.0,1682.0
2026-02-08 09:00:00+00:00,0.0,551.0,0.0,522.0,495.0,0.0,551.0,522.0,495.0,1568.0
2026-02-08 10:00:00+00:00,0.0,691.0,0.0,681.0,495.0,0.0,691.0,681.0,495.0,1867.0
2026-02-08 11:00:00+00:00,0.0,746.0,0.0,774.0,495.0,0.0,746.0,774.0,495.0,2015.0
2026-02-08 12:00:00+00:00,0.0,715.0,0.0,701.0,495.0,0.0,715.0,701.0,495.0,1911.0
2026-02-08 13:00:00+00:00,0.0,671.0,0.0,624.0,495.0,0.0,671.0,624.0,495.0,1790.0
2026-02-08 14:00:00+00:00,0.0,726.0,0.0,531.0,495.0,0.0,726.0,531.0,495.0,1752.0
2026-02-08 15:00:00+00:00,0.0,775.0,0.0,505.0,483.0,0.0,775.0,505.0,483.0,1763.0
2026-02-08 16:00:00+00:00,0.0,622.0,0.0,396.0,496.0,0.0,622.0,396.0,496.0,1514.0
2026-02-08 17:00:00+00:00,0.0,594.0,0.0,367.0,496.0,0.0,594.0,367.0,496.0,1457.0
2026-02-08 18:00:00+00:00,0.0,514.0,0.0,301.0,496.0,0.0,514.0,301.0,496.0,1311.0
2026-02-08 19:00:00+00:00,0.0,555.0,0.0,302.0,496.0,0.0,555.0,302.0,496.0,1353.0
2026-02-08 20:00:00+00:00,0.0,570.0,0.0,299.0,496.0,0.0,570.0,299.0,496.0,1365.0
2026-02-08 21:00:00+00:00,0.0,542.0,0.0,419.0,496.0,0.0,542.0,419.0,496.0,1457.0
2026-02-08 22:00:00+00:00,0.0,600.0,0.0,545.0,496.0,0.0,600.0,545.0,496.0,1641.0
2026-02-08 23:00:00+00:00,0.0,413.0,0.0,271.0,495.0,0.0,413.0,271.0,495.0,1179.0
2026-02-09 00:00:00+00:00,0.0,414.0,0.0,186.0,495.0,0.0,414.0,186.0,495.0,1095.0
2026-02-09 01:00:00+00:00,0.0,450.0,0.0,262.0,495.0,0.0,450.0,262.0,495.0,1207.0
2026-02-09 02:00:00+00:00,0.0,478.0,0.0,315.0,495.0,0.0,478.0,315.0,495.0,1288.0
2026-02-09 03:00:00+00:00,0.0,415.0,0.0,256.0,495.0,0.0,415.0,256.0,495.0,1166.0
2026-02-09 04:00:00+00:00,0.0,368.0,0.0,71.0,419.0,0.0,368.0,71.0,419.0,858.0
2026-02-09 05:00:00+00:00,0.0,636.0,0.0,359.0,0.0,162.0,636.0,359.0,-162.0,833.0
2026-02-09 06:00:00+00:00,0.0,786.0,0.0,553.0,0.0,138.0,786.0,553.0,-138.0,1201.0
2026-02-09 07:00:00+00:00,0.0,809.0,0.0,604.0,266.0,0.0,809.0,604.0,266.0,1679.0
2026-02-09 08:00:00+00:00,0.0,802.0,0.0,653.0,336.0,0.0,802.0,653.0,336.0,1791.0
2026-02-09 09:00:00+00:00,0.0,805.0,0.0,658.0,483.0,0.0,805.0,658.0,483.0,1946.0
2026-02-09 10:00:00+00:00,0.0,775.0,0.0,644.0,495.0,0.0,775.0,644.0,495.0,1914.0
2026-02-09 11:00:00+00:00,0.0,796.0,0.0,676.0,495.0,0.0,796.0,676.0,495.0,1967.0
2026-02-09 12:00:00+00:00,0.0,844.0,0.0,658.0,495.0,0.0,844.0,658.0,495.0,1997.0
2026-02-09 13:00:00+00:00,0.0,887.0,0.0,648.0,494.0,0.0,887.0,648.0,494.0,2029.0
2026-02-09 14:00:00+00:00,0.0,926.0,0.0,608.0,195.0,0.0,926.0,608.0,195.0,1729.0
2026-02-09 15:00:00+00:00,0.0,829.0,0.0,551.0,0.0,233.0,829.0,551.0,-233.0,1147.0
2026-02-09 16:00:00+00:00,0.0,747.0,0.0,547.0,0.0,493.0,747.0,547.0,-493.0,801.0
