,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-06 22:00:00+00:00,132.75,9965.25,0.0,1090.25,1436.25,0.0,126.75,26.0,78.5,0.0,7.75,12863.5,0.0,1002.5,13982.75,12863.5,14985.25,-2121.75
2026-01-06 23:00:00+00:00,135.75,8597.5,0.0,1035.5,1426.0,0.0,125.25,26.0,64.0,0.0,7.0,11417.0,0.0,1235.25,12920.75,11417.0,14156.0,-2739.0
2026-01-07 00:00:00+00:00,135.75,7497.75,0.0,1018.25,1424.0,0.0,124.25,26.0,63.25,0.0,8.0,10297.25,0.0,1354.0,12418.25,10297.25,13772.25,-3475.0
2026-01-07 01:00:00+00:00,135.25,7902.25,0.0,1009.0,1424.0,0.0,119.5,26.0,63.5,0.0,7.25,10686.75,0.0,1897.0,12129.0,10686.75,14026.0,-3339.25
2026-01-07 02:00:00+00:00,134.0,8061.25,0.0,978.0,1423.75,0.0,120.5,26.0,63.25,0.0,7.5,10814.25,0.0,1562.75,12191.5,10814.25,13754.25,-2940.0
2026-01-07 03:00:00+00:00,133.75,7603.25,0.0,958.25,1431.75,0.0,120.0,26.0,63.25,0.0,8.0,10344.25,0.0,994.0,12576.0,10344.25,13570.0,-3225.75
2026-01-07 04:00:00+00:00,133.0,8743.0,0.0,958.5,1433.75,0.0,124.0,32.25,64.75,0.0,8.0,11497.25,0.0,524.75,13923.25,11497.25,14448.0,-2950.75
2026-01-07 05:00:00+00:00,133.0,12102.25,0.0,1054.75,1430.25,0.0,119.5,40.25,84.0,0.0,8.0,14972.0,0.0,220.5,17662.5,14972.0,17883.0,-2911.0
2026-01-07 06:00:00+00:00,131.0,15222.5,0.0,1218.5,1433.0,0.25,120.75,41.0,117.5,0.0,8.0,18292.5,16.25,0.0,21562.5,18308.75,21562.5,-3253.75
2026-01-07 07:00:00+00:00,131.5,15599.5,0.0,1619.75,1422.25,325.25,120.0,41.0,385.75,0.0,8.0,19653.0,754.25,0.0,24682.25,20407.25,24682.25,-4275.0
2026-01-07 08:00:00+00:00,130.75,15826.25,0.0,1498.25,1407.25,1491.0,115.25,41.0,246.75,0.0,7.0,20763.5,953.5,0.0,25721.25,21717.0,25721.25,-4004.25
2026-01-07 09:00:00+00:00,130.25,15810.25,0.0,1159.75,1409.0,2597.0,109.25,41.0,117.5,0.0,7.5,21381.5,765.0,0.0,25157.25,22146.5,25157.25,-3010.75
2026-01-07 10:00:00+00:00,131.0,15590.75,0.0,1097.5,1411.0,3728.0,103.0,41.0,92.5,0.0,7.0,22201.75,431.5,0.0,24896.5,22633.25,24896.5,-2263.25
2026-01-07 11:00:00+00:00,128.0,15417.75,0.0,1093.75,1414.5,4030.5,94.25,41.0,80.5,0.0,7.5,22307.75,0.0,483.0,23579.0,22307.75,24062.0,-1754.25
2026-01-07 12:00:00+00:00,130.25,15501.75,0.0,1074.75,1427.5,3708.25,56.25,41.0,106.25,0.0,7.25,22053.25,0.0,418.25,23404.5,22053.25,23822.75,-1769.5
2026-01-07 13:00:00+00:00,132.0,15733.5,0.0,1134.25,1429.5,2493.0,40.5,41.0,154.0,0.0,6.75,21164.5,23.25,0.0,23488.25,21187.75,23488.25,-2300.5
2026-01-07 14:00:00+00:00,132.0,15961.25,0.0,1374.25,1437.75,1244.0,36.25,41.0,249.5,0.0,7.0,20483.0,374.0,0.0,24361.25,20857.0,24361.25,-3504.25
2026-01-07 15:00:00+00:00,130.75,16022.25,0.0,1452.0,1446.25,194.25,18.5,41.0,386.5,0.0,6.5,19698.0,509.75,0.0,24835.5,20207.75,24835.5,-4627.75
2026-01-07 16:00:00+00:00,131.0,15569.0,0.0,1565.0,1543.25,0.0,9.0,41.0,510.5,0.0,6.0,19374.75,816.25,0.0,25143.75,20191.0,25143.75,-4952.75
2026-01-07 17:00:00+00:00,131.0,15528.0,0.0,1670.5,1561.25,0.0,1.75,41.0,440.5,0.0,6.0,19380.0,401.25,0.0,24806.25,19781.25,24806.25,-5025.0
2026-01-07 18:00:00+00:00,131.75,15676.75,0.0,1502.0,1544.0,0.0,3.75,41.0,270.75,0.0,6.0,19176.0,133.5,0.0,24213.75,19309.5,24213.75,-4904.25
2026-01-07 19:00:00+00:00,134.0,15332.75,0.0,1362.75,1477.5,0.0,6.75,41.0,169.25,0.0,4.0,18528.0,68.75,0.0,22658.0,18596.75,22658.0,-4061.25
2026-01-07 20:00:00+00:00,131.75,13635.25,0.0,1217.5,1483.75,0.0,18.5,37.25,147.75,0.0,3.0,16674.75,150.75,0.0,21098.5,16825.5,21098.5,-4273.0
2026-01-07 21:00:00+00:00,123.5,12213.25,0.0,1117.5,1470.0,0.0,27.75,29.0,139.0,0.0,5.5,15125.5,0.0,258.25,18961.5,15125.5,19219.75,-4094.25
2026-01-07 22:00:00+00:00,123.25,10784.5,0.0,1009.0,1465.75,0.0,25.0,26.0,79.75,0.0,5.0,13518.25,0.0,178.0,17413.0,13518.25,17591.0,-4072.75
2026-01-07 23:00:00+00:00,128.75,9422.75,0.0,985.5,1453.0,0.0,12.5,26.0,57.0,0.0,5.25,12090.75,31.5,0.0,16224.0,12122.25,16224.0,-4101.75
2026-01-08 00:00:00+00:00,124.5,9356.75,0.0,932.75,1462.0,0.0,17.0,26.0,53.75,0.0,5.75,11978.5,0.0,741.75,15555.25,11978.5,16297.0,-4318.5
2026-01-08 01:00:00+00:00,120.25,8988.5,0.0,920.0,1457.25,0.0,19.0,26.0,52.5,0.0,6.25,11589.75,0.0,1269.0,15226.0,11589.75,16495.0,-4905.25
2026-01-08 02:00:00+00:00,114.25,8936.25,0.0,906.5,1446.5,0.0,8.0,26.0,52.25,0.0,6.0,11495.75,0.0,1480.0,15189.5,11495.75,16669.5,-5173.75
2026-01-08 03:00:00+00:00,114.0,8359.5,0.0,895.5,1449.25,0.0,6.0,26.0,53.5,0.0,6.0,10909.75,0.0,762.0,15392.75,10909.75,16154.75,-5245.0
2026-01-08 04:00:00+00:00,115.0,9386.75,0.0,896.5,1444.25,0.0,7.5,32.25,54.25,0.0,5.25,11941.75,0.0,693.25,16568.25,11941.75,17261.5,-5319.75
2026-01-08 05:00:00+00:00,106.5,12128.75,0.0,1079.75,1420.5,0.0,25.0,40.25,133.75,0.0,1.25,14935.75,0.0,5.0,19958.25,14935.75,19963.25,-5027.5
2026-01-08 06:00:00+00:00,99.75,15453.0,0.0,1508.25,1407.5,0.75,42.5,41.0,566.25,0.0,4.75,19123.75,253.0,0.0,23880.0,19376.75,23880.0,-4503.25
2026-01-08 07:00:00+00:00,95.5,16234.25,0.0,1948.5,1404.25,318.75,46.0,41.0,950.5,0.0,3.0,21041.75,2204.5,0.0,26455.25,23246.25,26455.25,-3209.0
2026-01-08 08:00:00+00:00,91.0,16071.75,0.0,2064.25,1412.25,1386.25,66.5,41.0,1025.25,0.0,2.0,22160.25,2630.0,0.0,27124.75,24790.25,27124.75,-2334.5
2026-01-08 09:00:00+00:00,93.75,16199.0,0.0,1898.25,1396.75,2474.0,90.25,41.0,896.75,0.0,2.5,23092.25,2008.25,0.0,26626.25,25100.5,26626.25,-1525.75
2026-01-08 10:00:00+00:00,94.0,16275.75,0.0,1689.75,1405.5,3604.5,90.75,40.5,567.25,0.0,5.75,23773.75,1379.75,0.0,26415.75,25153.5,26415.75,-1262.25
2026-01-08 11:00:00+00:00,91.75,16160.5,0.0,1425.25,1427.25,3790.0,105.75,39.0,240.5,0.0,6.25,23286.25,42.75,0.0,24586.75,23329.0,24586.75,-1257.75
2026-01-08 12:00:00+00:00,89.75,16382.75,0.0,1365.5,1437.75,3427.0,89.0,39.0,183.25,0.0,7.0,23021.0,0.0,626.5,24666.75,23021.0,25293.25,-2272.25
2026-01-08 13:00:00+00:00,94.25,16105.25,0.0,1508.5,1429.0,2363.75,87.25,39.0,358.25,0.0,8.5,21993.75,760.25,0.0,24710.25,22754.0,24710.25,-1956.25
2026-01-08 14:00:00+00:00,92.5,16099.5,0.0,1762.0,1438.5,1219.75,94.0,39.0,678.25,0.0,5.25,21428.75,1246.5,0.0,25138.25,22675.25,25138.25,-2463.0
2026-01-08 15:00:00+00:00,93.25,16644.5,0.0,1949.5,1455.75,192.75,92.75,39.0,831.5,0.0,3.0,21302.0,1309.75,0.0,25528.0,22611.75,25528.0,-2916.25
2026-01-08 16:00:00+00:00,94.75,16600.5,0.0,2224.0,1452.75,0.0,94.5,39.0,1010.75,0.0,3.0,21519.25,1287.0,0.0,25702.5,22806.25,25702.5,-2896.25
2026-01-08 17:00:00+00:00,95.5,16323.75,0.0,1991.75,1456.0,0.0,86.0,39.0,719.25,0.0,3.0,20714.25,349.25,0.0,25220.75,21063.5,25220.75,-4157.25
2026-01-08 18:00:00+00:00,94.75,16199.5,0.0,1956.5,1462.0,0.0,108.25,39.0,562.75,0.0,3.0,20425.75,185.5,0.0,24634.0,20611.25,24634.0,-4022.75
2026-01-08 19:00:00+00:00,94.75,15271.75,0.0,1550.0,1462.5,0.0,91.25,39.0,205.5,0.0,3.0,18717.75,0.0,46.0,23153.0,18717.75,23199.0,-4481.25
2026-01-08 20:00:00+00:00,93.25,12763.5,0.0,1393.5,1472.75,0.0,68.25,37.0,162.5,0.0,4.5,15995.25,0.0,58.75,21529.75,15995.25,21588.5,-5593.25
2026-01-08 21:00:00+00:00,93.0,11526.25,0.0,1229.0,1456.5,0.0,76.5,29.0,110.75,0.0,6.0,14527.0,0.0,2.75,19374.75,14527.0,19377.5,-4850.5
2026-01-08 22:00:00+00:00,93.25,10679.75,0.0,1087.75,1440.0,0.0,95.0,26.0,64.5,0.0,6.0,13492.25,0.0,271.25,17829.25,13492.25,18100.5,-4608.25
2026-01-08 23:00:00+00:00,94.0,9764.5,0.0,1047.25,1425.0,0.0,81.0,26.0,58.25,0.0,8.25,12504.25,0.0,1108.75,16684.5,12504.25,17793.25,-5289.0
2026-01-09 00:00:00+00:00,93.0,9416.5,0.0,958.25,1415.0,0.0,59.75,26.0,51.25,0.0,8.0,12027.75,0.0,693.25,15902.75,12027.75,16596.0,-4568.25
2026-01-09 01:00:00+00:00,95.75,9606.0,0.0,928.25,1418.0,0.0,67.75,26.0,52.0,0.0,8.75,12202.5,0.0,1533.75,15559.5,12202.5,17093.25,-4890.75
2026-01-09 02:00:00+00:00,92.0,9059.0,0.0,914.5,1413.0,0.0,29.0,26.0,52.25,0.0,8.75,11594.5,0.0,1277.75,15357.25,11594.5,16635.0,-5040.5
2026-01-09 03:00:00+00:00,88.25,8518.5,0.0,920.0,1424.25,0.0,27.0,26.0,52.25,0.0,5.5,11061.75,0.0,1094.75,15624.0,11061.75,16718.75,-5657.0
2026-01-09 04:00:00+00:00,90.75,9444.0,0.0,933.75,1418.5,0.0,25.0,32.25,52.5,0.0,6.5,12003.25,0.0,646.0,16653.75,12003.25,17299.75,-5296.5
2026-01-09 05:00:00+00:00,93.75,12153.25,0.0,1106.75,1412.75,0.0,23.25,39.0,100.75,0.0,3.25,14932.75,121.75,0.0,20088.25,15054.5,20088.25,-5033.75
2026-01-09 06:00:00+00:00,95.0,14681.5,0.0,1430.25,1415.5,0.25,41.5,39.0,313.0,0.0,3.0,18019.0,343.0,0.0,24049.5,18362.0,24049.5,-5687.5
2026-01-09 07:00:00+00:00,95.0,15339.5,0.0,1613.75,1400.75,100.25,40.25,39.0,473.75,0.0,3.25,19105.5,1332.5,0.0,26805.5,20438.0,26805.5,-6367.5
2026-01-09 08:00:00+00:00,96.25,15583.5,0.0,1957.25,1408.5,426.75,87.25,39.0,802.0,0.0,4.0,20404.5,905.0,0.0,27778.5,21309.5,27778.5,-6469.0
2026-01-09 09:00:00+00:00,87.75,15533.5,0.0,1737.25,1397.25,913.0,75.25,39.0,614.5,0.0,4.25,20401.75,559.0,0.0,27613.75,20960.75,27613.75,-6653.0
2026-01-09 10:00:00+00:00,83.5,15405.0,0.0,1812.0,1406.25,1686.75,25.25,39.0,472.0,0.0,6.0,20935.75,438.5,0.0,27650.25,21374.25,27650.25,-6276.0
2026-01-09 11:00:00+00:00,93.75,15732.0,0.0,1553.5,1430.0,2251.75,29.0,39.0,308.0,0.0,6.0,21443.0,0.0,481.25,26100.75,21443.0,26582.0,-5139.0
2026-01-09 12:00:00+00:00,96.75,15438.25,0.0,1399.5,1423.75,2410.5,79.0,39.0,254.5,0.0,8.5,21149.75,0.0,432.0,25673.75,21149.75,26105.75,-4956.0
2026-01-09 13:00:00+00:00,97.25,14815.75,0.0,1567.5,1451.5,1805.75,105.5,39.0,377.5,0.0,8.0,20267.75,210.0,0.0,25504.25,20477.75,25504.25,-5026.5
2026-01-09 14:00:00+00:00,94.75,15081.5,0.0,1600.75,1464.25,919.25,72.25,39.0,413.75,0.0,8.0,19693.5,237.25,0.0,25344.5,19930.75,25344.5,-5413.75
2026-01-09 15:00:00+00:00,95.75,15027.75,0.0,1693.5,1476.0,142.75,69.0,39.0,408.75,0.0,8.0,18960.5,485.5,0.0,25300.25,19446.0,25300.25,-5854.25
2026-01-09 16:00:00+00:00,97.75,14794.5,0.0,1663.25,1478.5,0.0,97.75,39.0,288.25,0.0,8.0,18467.0,253.75,0.0,25465.25,18720.75,25465.25,-6744.5
2026-01-09 17:00:00+00:00,96.5,14686.25,0.0,1653.0,1491.75,0.0,87.5,39.0,460.0,0.0,6.0,18520.0,8.0,0.0,25191.25,18528.0,25191.25,-6663.25
2026-01-09 18:00:00+00:00,100.75,14601.5,0.0,1626.75,1493.5,0.0,54.5,39.0,506.0,0.0,6.0,18428.0,0.0,39.0,24450.0,18428.0,24489.0,-6061.0
2026-01-09 19:00:00+00:00,103.25,13354.5,0.0,1530.25,1490.0,0.0,43.0,39.0,294.75,0.0,5.5,16860.25,13.25,0.0,22905.5,16873.5,22905.5,-6032.0
2026-01-09 20:00:00+00:00,103.75,10986.5,0.0,1398.5,1496.25,0.0,41.5,37.0,214.75,0.0,6.75,14285.0,0.0,5.25,21213.25,14285.0,21218.5,-6933.5
2026-01-09 21:00:00+00:00,102.75,10124.5,0.0,1237.0,1473.5,0.0,120.5,29.0,149.5,0.0,5.75,13242.5,0.0,1.25,19222.25,13242.5,19223.5,-5981.0
2026-01-09 22:00:00+00:00,104.5,9096.75,0.0,1127.0,1464.5,0.0,115.25,26.0,103.5,0.0,5.0,12042.5,0.0,19.0,17696.75,12042.5,17715.75,-5673.25
2026-01-09 23:00:00+00:00,102.0,8423.0,0.0,1112.5,1459.5,0.0,96.25,26.0,139.25,0.0,6.0,11364.5,0.0,223.5,16544.5,11364.5,16768.0,-5403.5
2026-01-10 00:00:00+00:00,101.25,8170.5,0.0,1028.75,1461.25,0.0,106.0,26.0,43.75,0.0,7.5,10945.0,0.0,623.25,15677.75,10945.0,16301.0,-5356.0
2026-01-10 01:00:00+00:00,101.5,7934.25,0.0,967.0,1464.0,0.0,114.75,26.0,44.0,0.0,7.75,10659.25,0.0,881.5,15224.5,10659.25,16106.0,-5446.75
2026-01-10 02:00:00+00:00,101.75,7812.75,0.0,940.25,1470.0,0.0,119.75,26.0,44.0,0.0,5.0,10519.5,0.0,889.5,14936.75,10519.5,15826.25,-5306.75
2026-01-10 03:00:00+00:00,101.75,7878.5,0.0,932.0,1478.25,0.0,119.0,27.75,44.0,0.0,5.25,10586.5,0.0,898.5,15036.0,10586.5,15934.5,-5348.0
2026-01-10 04:00:00+00:00,98.75,8191.75,0.0,938.25,1482.0,0.0,113.5,35.0,73.25,0.0,6.0,10938.5,0.0,701.5,15285.75,10938.5,15987.25,-5048.75
2026-01-10 05:00:00+00:00,100.5,8784.5,0.0,1069.0,1459.75,0.0,107.0,41.0,118.25,0.0,6.0,11686.0,0.0,208.25,16663.25,11686.0,16871.5,-5185.5
2026-01-10 06:00:00+00:00,103.0,9225.75,0.0,1232.75,1461.75,0.5,118.5,41.0,173.5,0.0,6.0,12362.75,253.0,0.0,18343.0,12615.75,18343.0,-5727.25
2026-01-10 07:00:00+00:00,105.0,9777.0,0.0,1482.25,1458.75,268.5,123.25,40.25,250.25,0.0,6.0,13511.25,374.0,0.0,19507.5,13885.25,19507.5,-5622.25
2026-01-10 08:00:00+00:00,106.75,9931.75,0.0,1439.75,1470.0,1218.25,110.75,38.0,206.25,0.0,6.0,14527.5,375.0,0.0,19970.75,14902.5,19970.75,-5068.25
2026-01-10 09:00:00+00:00,108.25,9953.25,0.0,1307.0,1482.75,2432.25,99.0,38.0,295.75,0.0,6.0,15722.25,465.25,0.0,19904.75,16187.5,19904.75,-3717.25
2026-01-10 10:00:00+00:00,107.25,9957.0,0.0,1215.0,1486.75,3479.5,86.5,38.0,230.25,0.0,6.0,16606.25,0.0,26.25,19648.25,16606.25,19674.5,-3068.25
2026-01-10 11:00:00+00:00,107.25,9738.0,0.0,1175.25,1489.0,3749.5,75.0,38.0,306.5,0.0,6.0,16684.5,0.0,358.5,18766.0,16684.5,19124.5,-2440.0
2026-01-10 12:00:00+00:00,106.0,9514.0,0.0,1058.0,1489.0,3519.25,53.5,38.0,102.5,0.0,8.5,15888.75,0.0,383.5,17903.75,15888.75,18287.25,-2398.5
2026-01-10 13:00:00+00:00,106.75,9390.25,0.0,1076.25,1494.25,2310.5,71.0,38.0,91.0,0.0,8.75,14586.75,0.0,310.25,17237.25,14586.75,17547.5,-2960.75
2026-01-10 14:00:00+00:00,107.75,10385.25,0.0,1114.5,1500.75,1070.25,50.75,38.0,129.5,0.0,8.5,14405.25,0.0,421.25,17522.25,14405.25,17943.5,-3538.25
2026-01-10 15:00:00+00:00,108.0,10742.75,0.0,1277.75,1493.0,162.25,79.5,39.0,246.0,0.0,9.75,14158.0,0.0,138.75,18376.75,14158.0,18515.5,-4357.5
2026-01-10 16:00:00+00:00,107.0,10747.0,0.0,1512.75,1501.75,0.0,84.5,40.0,310.0,0.0,10.75,14313.75,788.5,0.0,19736.0,15102.25,19736.0,-4633.75
2026-01-10 17:00:00+00:00,108.0,10762.25,0.0,1696.0,1504.5,0.0,95.5,40.0,442.0,0.0,10.0,14658.25,763.25,0.0,20414.25,15421.5,20414.25,-4992.75
2026-01-10 18:00:00+00:00,108.75,10731.5,0.0,1716.25,1504.5,0.0,107.5,40.0,736.5,0.0,10.5,14955.5,791.75,0.0,20433.5,15747.25,20433.5,-4686.25
2026-01-10 19:00:00+00:00,108.0,10521.5,0.0,1571.25,1511.25,0.0,117.75,40.0,309.5,0.0,10.75,14190.0,6.0,0.0,19242.75,14196.0,19242.75,-5046.75
2026-01-10 20:00:00+00:00,108.5,9314.75,0.0,1218.5,1510.0,0.0,122.0,37.0,85.25,0.0,10.75,12406.75,95.75,0.0,17887.75,12502.5,17887.75,-5385.25
2026-01-10 21:00:00+00:00,109.5,8753.5,0.0,1026.75,1501.0,0.0,128.25,28.75,52.25,0.0,9.0,11609.0,58.0,0.0,16515.25,11667.0,16515.25,-4848.25
2026-01-10 22:00:00+00:00,107.25,7646.0,0.0,957.5,1495.25,0.0,129.0,21.5,53.0,0.0,9.0,10418.5,0.0,0.25,15422.25,10418.5,15422.5,-5004.0
2026-01-10 23:00:00+00:00,107.25,6704.75,0.0,944.75,1494.0,0.0,128.5,20.75,63.25,0.0,9.0,9472.25,0.0,392.25,14508.0,9472.25,14900.25,-5428.0
2026-01-11 00:00:00+00:00,107.0,5923.25,0.0,917.0,1496.25,0.0,120.5,21.0,75.75,0.0,10.0,8670.75,0.0,634.0,13762.0,8670.75,14396.0,-5725.25
2026-01-11 01:00:00+00:00,108.75,5782.75,0.0,899.75,1493.75,0.0,114.75,21.0,50.75,0.0,10.0,8481.5,0.0,957.25,13399.0,8481.5,14356.25,-5874.75
2026-01-11 02:00:00+00:00,110.0,5895.0,0.0,884.75,1493.25,0.0,89.0,21.0,53.0,0.0,9.0,8555.0,0.0,1391.25,13235.25,8555.0,14626.5,-6071.5
2026-01-11 03:00:00+00:00,110.0,5788.25,0.0,884.0,1506.0,0.0,71.75,24.5,54.0,0.0,8.75,8447.25,0.0,1065.75,13208.75,8447.25,14274.5,-5827.25
2026-01-11 04:00:00+00:00,108.75,6345.25,0.0,893.75,1499.25,0.0,100.25,33.0,54.75,0.0,6.5,9041.5,0.0,934.5,13653.25,9041.5,14587.75,-5546.25
2026-01-11 05:00:00+00:00,108.0,6830.5,0.0,950.75,1469.5,0.0,88.0,40.5,60.5,0.0,6.5,9554.25,0.0,518.5,14342.75,9554.25,14861.25,-5307.0
2026-01-11 06:00:00+00:00,106.5,7605.25,0.0,1036.0,1473.5,0.5,90.0,41.0,109.75,0.0,7.25,10469.75,0.0,230.75,15202.75,10469.75,15433.5,-4963.75
2026-01-11 07:00:00+00:00,109.5,7781.25,0.0,1251.25,1471.0,415.75,102.75,41.0,278.0,0.0,9.0,11459.5,176.5,0.0,16109.0,11636.0,16109.0,-4473.0
2026-01-11 08:00:00+00:00,111.0,7905.5,0.0,1200.25,1482.25,1697.5,98.25,37.75,261.25,0.0,7.5,12801.25,170.5,0.0,16598.75,12971.75,16598.75,-3627.0
2026-01-11 09:00:00+00:00,109.5,7363.25,0.0,1026.5,1495.5,3003.5,55.0,31.0,124.75,0.0,7.0,13216.0,0.0,107.25,16294.0,13216.0,16401.25,-3185.25
2026-01-11 10:00:00+00:00,108.75,6914.0,0.0,930.75,1501.5,3942.0,41.0,30.25,92.5,0.0,7.0,13567.75,0.0,194.75,16367.5,13567.75,16562.25,-2994.5
2026-01-11 11:00:00+00:00,111.5,6613.5,0.0,909.75,1492.25,4211.0,59.0,26.0,82.5,0.0,7.0,13512.5,0.0,532.0,16016.75,13512.5,16548.75,-3036.25
2026-01-11 12:00:00+00:00,110.5,6758.5,0.0,893.75,1498.25,3957.75,38.25,26.0,82.0,0.0,7.0,13372.0,0.0,1464.75,15285.5,13372.0,16750.25,-3378.25
2026-01-11 13:00:00+00:00,109.75,7279.25,0.0,881.5,1492.0,2764.5,25.75,26.0,100.0,0.0,7.0,12685.75,0.0,730.5,14962.0,12685.75,15692.5,-3006.75
2026-01-11 14:00:00+00:00,110.5,7780.0,0.0,901.75,1480.25,1415.75,11.0,26.0,168.0,0.0,7.0,11900.25,0.0,71.0,15502.75,11900.25,15573.75,-3673.5
2026-01-11 15:00:00+00:00,110.25,8726.75,0.0,1089.25,1476.75,252.25,3.25,29.5,222.0,0.0,7.75,11917.75,198.0,0.0,16382.75,12115.75,16382.75,-4267.0
2026-01-11 16:00:00+00:00,109.0,8855.25,0.0,1343.5,1479.5,0.0,3.5,36.0,247.5,0.0,9.0,12083.25,662.5,0.0,18170.5,12745.75,18170.5,-5424.75
2026-01-11 17:00:00+00:00,109.5,8929.0,0.0,1493.5,1482.25,0.0,2.25,36.0,283.0,0.0,8.75,12344.25,691.0,0.0,19137.25,13035.25,19137.25,-6102.0
2026-01-11 18:00:00+00:00,111.25,8947.5,0.0,1535.75,1492.0,0.0,1.0,36.0,318.5,0.0,9.75,12451.75,160.75,0.0,19468.75,12612.5,19468.75,-6856.25
2026-01-11 19:00:00+00:00,111.5,8871.25,0.0,1452.75,1486.5,0.0,3.5,36.0,252.75,0.0,9.0,12223.25,333.75,0.0,18738.0,12557.0,18738.0,-6181.0
2026-01-11 20:00:00+00:00,110.25,8509.25,0.0,1237.5,1481.0,0.0,8.25,32.0,269.5,0.0,9.0,11656.75,147.75,0.0,17709.75,11804.5,17709.75,-5905.25
2026-01-11 21:00:00+00:00,109.5,8084.5,0.0,1035.75,1477.0,0.0,16.5,26.0,148.25,0.0,7.75,10905.25,78.0,0.0,16366.5,10983.25,16366.5,-5383.25
2026-01-11 22:00:00+00:00,110.0,7721.75,0.0,899.5,1465.25,0.0,21.25,26.0,53.25,0.0,7.25,10304.25,10.5,0.0,14956.75,10314.75,14956.75,-4642.0
2026-01-11 23:00:00+00:00,109.5,7633.5,0.0,869.5,1454.5,0.0,30.0,26.0,54.0,0.0,7.25,10184.25,0.0,842.5,14014.25,10184.25,14856.75,-4672.5
2026-01-12 00:00:00+00:00,109.25,7546.75,0.0,817.5,1453.75,0.0,49.75,26.0,44.25,0.0,8.75,10056.0,0.0,1265.5,13532.25,10056.0,14797.75,-4741.75
2026-01-12 01:00:00+00:00,110.0,7479.5,0.0,819.5,1444.5,0.0,77.5,26.0,45.5,0.0,9.0,10011.5,0.0,1293.25,13493.75,10011.5,14787.0,-4775.5
2026-01-12 02:00:00+00:00,109.0,7685.5,0.0,831.0,1444.0,0.0,41.0,26.0,44.5,0.0,9.0,10190.0,0.0,1292.5,13558.75,10190.0,14851.25,-4661.25
2026-01-12 03:00:00+00:00,109.75,7799.5,0.0,842.0,1455.25,0.0,35.0,26.0,44.25,0.0,7.75,10319.5,0.0,677.25,14023.5,10319.5,14700.75,-4381.25
2026-01-12 04:00:00+00:00,108.5,9177.5,0.0,878.0,1448.0,0.0,38.75,32.25,71.25,0.0,8.0,11762.25,0.0,191.5,15476.25,11762.25,15667.75,-3905.5
2026-01-12 05:00:00+00:00,107.75,11905.75,0.0,1152.25,1426.75,0.0,32.75,40.25,220.0,0.0,6.5,14892.0,199.75,0.0,19702.0,15091.75,19702.0,-4610.25
2026-01-12 06:00:00+00:00,106.25,14330.25,0.0,1529.5,1416.75,0.25,32.5,41.0,586.0,0.0,5.25,18047.75,855.0,0.0,23912.25,18902.75,23912.25,-5009.5
2026-01-12 07:00:00+00:00,106.25,14585.25,0.0,1758.0,1401.0,182.0,57.25,41.0,697.25,0.0,4.25,18832.25,1324.5,0.0,26794.0,20156.75,26794.0,-6637.25
2026-01-12 08:00:00+00:00,106.5,14827.5,0.0,1666.25,1403.25,941.5,70.75,40.5,526.0,0.0,6.0,19588.25,857.75,0.0,27407.5,20446.0,27407.5,-6961.5
2026-01-12 09:00:00+00:00,105.5,14871.0,0.0,1368.0,1413.25,1968.5,78.0,39.0,412.5,0.0,6.5,20262.25,109.25,0.0,26748.5,20371.5,26748.5,-6377.0
2026-01-12 10:00:00+00:00,93.25,14126.5,0.0,1250.5,1418.5,3149.75,91.25,39.0,375.75,0.0,5.5,20550.0,306.0,0.0,26232.75,20856.0,26232.75,-5376.75
2026-01-12 11:00:00+00:00,100.0,13787.5,0.0,1146.75,1403.25,3493.75,67.75,39.0,234.0,0.0,6.0,20278.0,0.0,625.0,24238.75,20278.0,24863.75,-4585.75
2026-01-12 12:00:00+00:00,106.0,13578.75,0.0,1122.0,1405.75,3332.75,68.75,39.0,224.75,0.0,6.0,19883.75,0.0,502.75,24061.5,19883.75,24564.25,-4680.5
2026-01-12 13:00:00+00:00,106.5,14146.0,0.0,1129.75,1411.75,2299.0,65.5,39.0,260.25,0.0,4.75,19462.5,0.0,142.75,24755.75,19462.5,24898.5,-5436.0
2026-01-12 14:00:00+00:00,107.75,15027.25,0.0,1399.0,1427.75,1022.5,60.25,39.0,485.0,0.0,5.25,19573.75,0.0,55.5,25531.0,19573.75,25586.5,-6012.75
2026-01-12 15:00:00+00:00,107.25,15073.0,0.0,1774.75,1430.25,162.75,69.5,39.0,765.25,0.0,4.0,19425.75,518.25,0.0,26035.75,19944.0,26035.75,-6091.75
2026-01-12 16:00:00+00:00,106.25,14788.25,0.0,1849.0,1430.75,0.0,64.5,39.0,854.25,0.0,4.25,19136.25,1324.5,0.0,26230.5,20460.75,26230.5,-5769.75
2026-01-12 17:00:00+00:00,104.75,14591.75,0.0,1859.5,1446.25,0.0,89.0,39.0,723.5,0.0,5.5,18859.25,1079.25,0.0,25701.0,19938.5,25701.0,-5762.5
2026-01-12 18:00:00+00:00,107.0,14642.5,0.0,1799.25,1462.75,0.0,129.0,39.0,688.25,0.0,5.0,18872.75,884.5,0.0,25129.5,19757.25,25129.5,-5372.25
