,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Marine,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-19 18:00:00+00:00,278.0,6858.0,13.0,1726.0,5466.0,6.0,167.0,122.0,0.0,12519.0,0.0,6860.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,34075.0,3124.0,0.0,34440.0,37199.0,34440.0,2759.0
2026-02-19 19:00:00+00:00,273.0,8088.0,13.0,1789.0,5476.0,7.0,63.0,121.0,0.0,11694.0,0.0,7005.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,34590.0,3538.0,0.0,35617.0,38128.0,35617.0,2511.0
2026-02-19 20:00:00+00:00,276.0,6802.0,12.0,1786.0,5487.0,5.0,64.0,118.0,0.0,10946.0,0.0,6927.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32483.0,3453.0,0.0,34609.0,35936.0,34609.0,1327.0
2026-02-19 21:00:00+00:00,277.0,5751.0,12.0,1778.0,5493.0,4.0,63.0,120.0,0.0,10464.0,0.0,6688.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,30710.0,3198.0,0.0,31399.0,33908.0,31399.0,2509.0
2026-02-19 22:00:00+00:00,285.0,4966.0,12.0,1709.0,5496.0,7.0,40.0,124.0,0.0,10040.0,0.0,6585.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,29324.0,1831.0,0.0,28393.0,31155.0,28393.0,2762.0
2026-02-19 23:00:00+00:00,268.0,4152.0,9.0,1646.0,5498.0,6.0,33.0,124.0,0.0,10269.0,0.0,5818.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,27879.0,646.0,0.0,26452.0,28525.0,26452.0,2073.0
2026-02-20 00:00:00+00:00,267.0,4053.0,12.0,1622.0,5498.0,8.0,32.0,124.0,0.0,10658.0,0.0,4439.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,26772.0,0.0,125.0,24699.0,26772.0,24824.0,1948.0
2026-02-20 01:00:00+00:00,268.0,4049.0,11.0,1578.0,5498.0,4.0,23.0,126.0,0.0,10702.0,0.0,4249.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,26560.0,0.0,142.0,23718.0,26560.0,23860.0,2700.0
2026-02-20 02:00:00+00:00,270.0,4083.0,11.0,1581.0,5505.0,8.0,16.0,128.0,0.0,10708.0,0.0,4062.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,26425.0,0.0,250.0,23374.0,26425.0,23624.0,2801.0
2026-02-20 03:00:00+00:00,277.0,4059.0,12.0,1590.0,5516.0,8.0,16.0,130.0,0.0,10718.0,0.0,4184.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,26564.0,0.0,220.0,23427.0,26564.0,23647.0,2917.0
2026-02-20 04:00:00+00:00,275.0,4110.0,14.0,1609.0,5527.0,8.0,16.0,131.0,0.0,10507.0,0.0,4599.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,26848.0,0.0,122.0,24275.0,26848.0,24397.0,2451.0
2026-02-20 05:00:00+00:00,288.0,4787.0,16.0,1620.0,5536.0,5.0,16.0,131.0,0.0,10404.0,0.0,5698.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,28554.0,548.0,0.0,27521.0,29102.0,27521.0,1581.0
2026-02-20 06:00:00+00:00,307.0,5948.0,18.0,1703.0,5549.0,8.0,22.0,131.0,0.0,10398.0,0.0,6790.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,30930.0,1890.0,0.0,31858.0,32820.0,31858.0,962.0
2026-02-20 07:00:00+00:00,315.0,6570.0,20.0,1656.0,5559.0,8.0,2419.0,129.0,0.0,9986.0,0.0,6441.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,33159.0,2202.0,0.0,33548.0,35361.0,33548.0,1813.0
2026-02-20 08:00:00+00:00,315.0,4639.0,20.0,1603.0,5559.0,12.0,11723.0,132.0,0.0,8434.0,0.0,4615.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,37109.0,0.0,472.0,32734.0,37109.0,33206.0,3903.0
2026-02-20 09:00:00+00:00,321.0,4200.0,20.0,1388.0,5579.0,16.0,16228.0,132.0,0.0,6262.0,0.0,3198.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,37401.0,0.0,1733.0,31343.0,37401.0,33076.0,4325.0
2026-02-20 10:00:00+00:00,327.0,4158.0,20.0,1283.0,5592.0,16.0,16056.0,130.0,0.0,5591.0,0.0,3146.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,36379.0,0.0,1956.0,30036.0,36379.0,31992.0,4387.0
2026-02-20 11:00:00+00:00,315.0,4124.0,20.0,1282.0,5598.0,12.0,15631.0,130.0,0.0,5090.0,0.0,3182.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,35446.0,0.0,2075.0,29265.0,35446.0,31340.0,4106.0
2026-02-20 12:00:00+00:00,323.0,4138.0,15.0,1302.0,5609.0,10.0,15878.0,130.0,0.0,4358.0,0.0,3194.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,35021.0,0.0,2101.0,29052.0,35021.0,31153.0,3868.0
2026-02-20 13:00:00+00:00,331.0,4267.0,12.0,1296.0,5624.0,8.0,16517.0,132.0,0.0,4217.0,0.0,3194.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,35662.0,0.0,2221.0,28916.0,35662.0,31137.0,4525.0
2026-02-20 14:00:00+00:00,317.0,4197.0,13.0,1290.0,5635.0,8.0,17100.0,130.0,0.0,3914.0,0.0,3432.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,36102.0,0.0,2581.0,28651.0,36102.0,31232.0,4870.0
2026-02-20 15:00:00+00:00,295.0,4234.0,15.0,1355.0,5639.0,8.0,17020.0,130.0,0.0,4100.0,0.0,3601.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,36461.0,0.0,2674.0,28916.0,36461.0,31590.0,4871.0
2026-02-20 16:00:00+00:00,292.0,5338.0,15.0,1521.0,5656.0,8.0,12809.0,133.0,0.0,5217.0,0.0,4214.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,35265.0,0.0,1394.0,29934.0,35265.0,31328.0,3937.0
2026-02-20 17:00:00+00:00,307.0,6951.0,14.0,1640.0,5666.0,8.0,3610.0,131.0,0.0,5891.0,0.0,6529.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,30815.0,2084.0,0.0,31457.0,32899.0,31457.0,1442.0
2026-02-20 18:00:00+00:00,310.0,7837.0,17.0,1741.0,5673.0,8.0,410.0,129.0,0.0,6763.0,0.0,7065.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,30021.0,3156.0,0.0,33748.0,33177.0,33748.0,-571.0
2026-02-20 19:00:00+00:00,325.0,7183.0,24.0,1789.0,5682.0,8.0,259.0,132.0,0.0,7081.0,0.0,7135.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,29686.0,3357.0,0.0,34630.0,33043.0,34630.0,-1587.0
2026-02-20 20:00:00+00:00,328.0,6848.0,27.0,1772.0,5693.0,8.0,254.0,133.0,0.0,7025.0,0.0,6973.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,29129.0,3192.0,0.0,33832.0,32321.0,33832.0,-1511.0
2026-02-20 21:00:00+00:00,322.0,6033.0,15.0,1724.0,5706.0,8.0,253.0,133.0,0.0,7189.0,0.0,6858.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,28309.0,2527.0,0.0,31042.0,30836.0,31042.0,-206.0
2026-02-20 22:00:00+00:00,307.0,5499.0,12.0,1674.0,5715.0,8.0,241.0,136.0,0.0,6852.0,0.0,6552.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,27061.0,2232.0,0.0,28440.0,29293.0,28440.0,853.0
2026-02-20 23:00:00+00:00,301.0,4283.0,11.0,1666.0,5725.0,8.0,185.0,135.0,0.0,6557.0,0.0,6415.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,25349.0,372.0,0.0,26704.0,25721.0,26704.0,-983.0
2026-02-21 00:00:00+00:00,287.0,4074.0,12.0,1652.0,5735.0,8.0,139.0,137.0,0.0,5853.0,0.0,6319.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,24275.0,0.0,452.0,24940.0,24275.0,25392.0,-1117.0
2026-02-21 01:00:00+00:00,266.0,4014.0,12.0,1612.0,5743.0,8.0,92.0,137.0,0.0,5480.0,0.0,6038.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,23462.0,0.0,992.0,23744.0,23462.0,24736.0,-1274.0
2026-02-21 02:00:00+00:00,279.0,4015.0,10.0,1627.0,5756.0,8.0,63.0,137.0,0.0,5361.0,0.0,5453.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,22770.0,0.0,1282.0,22996.0,22770.0,24278.0,-1508.0
2026-02-21 03:00:00+00:00,294.0,4016.0,12.0,1652.0,5766.0,8.0,35.0,140.0,0.0,4694.0,0.0,5338.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,22018.0,0.0,1261.0,22547.0,22018.0,23808.0,-1790.0
2026-02-21 04:00:00+00:00,300.0,4061.0,9.0,1657.0,5772.0,8.0,32.0,138.0,0.0,4306.0,0.0,5804.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,22151.0,0.0,1146.0,22663.0,22151.0,23809.0,-1658.0
2026-02-21 05:00:00+00:00,299.0,4151.0,10.0,1724.0,5773.0,8.0,34.0,136.0,0.0,3835.0,0.0,6289.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,22322.0,0.0,568.0,23483.0,22322.0,24051.0,-1729.0
2026-02-21 06:00:00+00:00,303.0,4342.0,11.0,1739.0,5772.0,8.0,15.0,135.0,0.0,3560.0,0.0,6575.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,22523.0,124.0,0.0,25036.0,22647.0,25036.0,-2389.0
2026-02-21 07:00:00+00:00,306.0,4660.0,12.0,1713.0,5772.0,8.0,2635.0,136.0,0.0,2627.0,0.0,6286.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,24217.0,436.0,0.0,26158.0,24653.0,26158.0,-1505.0
2026-02-21 08:00:00+00:00,302.0,4329.0,8.0,1566.0,5768.0,5.0,11226.0,136.0,0.0,1899.0,0.0,4290.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,29588.0,0.0,1266.0,26879.0,29588.0,28145.0,1443.0
2026-02-21 09:00:00+00:00,314.0,3915.0,8.0,1518.0,5766.0,7.0,16357.0,132.0,0.0,1334.0,0.0,2952.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,32364.0,0.0,2242.0,26701.0,32364.0,28943.0,3421.0
2026-02-21 10:00:00+00:00,310.0,4078.0,8.0,1462.0,5761.0,8.0,16485.0,132.0,0.0,1069.0,0.0,2814.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,32187.0,0.0,2616.0,25408.0,32187.0,28024.0,4163.0
2026-02-21 11:00:00+00:00,310.0,3992.0,10.0,1396.0,5767.0,8.0,15616.0,134.0,0.0,919.0,0.0,2790.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,31004.0,0.0,2684.0,24276.0,31004.0,26960.0,4044.0
2026-02-21 12:00:00+00:00,310.0,3986.0,12.0,1340.0,5776.0,7.0,16281.0,133.0,0.0,1010.0,0.0,2785.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,31703.0,0.0,2692.0,24307.0,31703.0,26999.0,4704.0
2026-02-21 13:00:00+00:00,287.0,3980.0,12.0,1273.0,5775.0,8.0,16274.0,135.0,0.0,1037.0,0.0,2786.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,31629.0,0.0,2613.0,24068.0,31629.0,26681.0,4948.0
2026-02-21 14:00:00+00:00,279.0,3980.0,12.0,1279.0,5775.0,7.0,15769.0,141.0,0.0,956.0,0.0,2790.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,31049.0,0.0,2594.0,23459.0,31049.0,26053.0,4996.0
2026-02-21 15:00:00+00:00,291.0,3859.0,12.0,1416.0,5774.0,8.0,14241.0,143.0,0.0,822.0,0.0,2829.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,29455.0,0.0,2530.0,23363.0,29455.0,25893.0,3562.0
2026-02-21 16:00:00+00:00,306.0,3947.0,12.0,1479.0,5772.0,4.0,11827.0,133.0,0.0,867.0,0.0,3884.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,28292.0,0.0,2015.0,24877.0,28292.0,26892.0,1400.0
2026-02-21 17:00:00+00:00,315.0,5647.0,15.0,1620.0,5772.0,4.0,3710.0,136.0,0.0,1047.0,0.0,6631.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,24961.0,1457.0,0.0,26882.0,26418.0,26882.0,-464.0
2026-02-21 18:00:00+00:00,319.0,6666.0,16.0,1713.0,5765.0,4.0,455.0,143.0,0.0,1383.0,0.0,6801.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,23329.0,3299.0,0.0,29109.0,26628.0,29109.0,-2481.0
2026-02-21 19:00:00+00:00,328.0,7412.0,16.0,1799.0,5760.0,4.0,333.0,157.0,0.0,1430.0,0.0,6837.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,24141.0,3445.0,0.0,30239.0,27586.0,30239.0,-2653.0
2026-02-21 20:00:00+00:00,290.0,7173.0,16.0,1793.0,5757.0,4.0,332.0,155.0,0.0,1504.0,0.0,6852.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,23943.0,3435.0,0.0,30073.0,27378.0,30073.0,-2695.0
2026-02-21 21:00:00+00:00,286.0,5874.0,14.0,1762.0,5761.0,4.0,285.0,156.0,0.0,1493.0,0.0,6846.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,22545.0,3314.0,0.0,28277.0,25859.0,28277.0,-2418.0
2026-02-21 22:00:00+00:00,312.0,5230.0,12.0,1698.0,5770.0,4.0,220.0,160.0,0.0,1329.0,0.0,6534.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,21333.0,2823.0,0.0,26264.0,24156.0,26264.0,-2108.0
2026-02-21 23:00:00+00:00,320.0,4594.0,12.0,1693.0,5780.0,8.0,126.0,160.0,0.0,1430.0,0.0,6397.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,20583.0,1627.0,0.0,24554.0,22210.0,24554.0,-2344.0
2026-02-22 00:00:00+00:00,319.0,4517.0,12.0,1677.0,5778.0,8.0,74.0,157.0,0.0,1810.0,0.0,6249.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,20665.0,402.0,0.0,22677.0,21067.0,22677.0,-1610.0
2026-02-22 01:00:00+00:00,317.0,4568.0,12.0,1601.0,5776.0,9.0,32.0,155.0,0.0,1839.0,0.0,5163.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,19536.0,0.0,205.0,21514.0,19536.0,21719.0,-2183.0
2026-02-22 02:00:00+00:00,312.0,4405.0,11.0,1618.0,5777.0,6.0,11.0,154.0,0.0,2029.0,0.0,4396.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,18780.0,0.0,647.0,20870.0,18780.0,21517.0,-2737.0
2026-02-22 03:00:00+00:00,313.0,4423.0,12.0,1583.0,5776.0,4.0,4.0,154.0,0.0,2420.0,0.0,4509.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,19258.0,0.0,928.0,20644.0,19258.0,21572.0,-2314.0
2026-02-22 04:00:00+00:00,316.0,4444.0,12.0,1587.0,5776.0,4.0,4.0,159.0,0.0,2428.0,0.0,4534.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,19324.0,0.0,914.0,20670.0,19324.0,21584.0,-2260.0
2026-02-22 05:00:00+00:00,320.0,4391.0,12.0,1616.0,5776.0,4.0,4.0,157.0,0.0,2382.0,0.0,4543.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,19264.0,0.0,809.0,21336.0,19264.0,22145.0,-2881.0
2026-02-22 06:00:00+00:00,321.0,4599.0,12.0,1658.0,5776.0,4.0,15.0,159.0,0.0,2355.0,0.0,4517.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,19476.0,0.0,536.0,22102.0,19476.0,22638.0,-3162.0
2026-02-22 07:00:00+00:00,321.0,5209.0,12.0,1612.0,5775.0,4.0,2647.0,161.0,0.0,2297.0,0.0,5149.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,23247.0,0.0,743.0,22479.0,23247.0,23222.0,25.0
2026-02-22 08:00:00+00:00,311.0,4961.0,10.0,1426.0,5776.0,4.0,9405.0,160.0,0.0,1632.0,0.0,4472.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,28221.0,0.0,1792.0,23348.0,28221.0,25140.0,3081.0
2026-02-22 09:00:00+00:00,322.0,4230.0,10.0,1328.0,5772.0,4.0,14231.0,160.0,0.0,1210.0,0.0,2910.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,30240.0,0.0,1871.0,23654.0,30240.0,25525.0,4715.0
2026-02-22 10:00:00+00:00,321.0,3795.0,10.0,1234.0,5774.0,4.0,14659.0,161.0,0.0,1085.0,0.0,2452.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,29556.0,0.0,1933.0,23022.0,29556.0,24955.0,4601.0
2026-02-22 11:00:00+00:00,321.0,3746.0,12.0,1222.0,5776.0,4.0,14407.0,160.0,0.0,953.0,0.0,2351.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,29016.0,0.0,2004.0,22427.0,29016.0,24431.0,4585.0
2026-02-22 12:00:00+00:00,323.0,3761.0,12.0,1216.0,5775.0,4.0,14314.0,157.0,0.0,852.0,0.0,2337.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,28815.0,0.0,1951.0,22488.0,28815.0,24439.0,4376.0
2026-02-22 13:00:00+00:00,319.0,3762.0,12.0,1203.0,5773.0,4.0,15011.0,154.0,0.0,778.0,0.0,2359.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,29439.0,0.0,2100.0,22459.0,29439.0,24559.0,4880.0
2026-02-22 14:00:00+00:00,322.0,3773.0,12.0,1205.0,5773.0,4.0,14728.0,150.0,0.0,766.0,0.0,2325.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,29122.0,0.0,2341.0,21875.0,29122.0,24216.0,4906.0
2026-02-22 15:00:00+00:00,325.0,3778.0,12.0,1254.0,5773.0,4.0,15518.0,152.0,0.0,756.0,0.0,2365.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,30001.0,0.0,2513.0,22449.0,30001.0,24962.0,5039.0
2026-02-22 16:00:00+00:00,325.0,4068.0,12.0,1397.0,5773.0,4.0,12879.0,160.0,0.0,832.0,0.0,3121.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,28634.0,0.0,2317.0,23728.0,28634.0,26045.0,2589.0
2026-02-22 17:00:00+00:00,334.0,5282.0,12.0,1544.0,5776.0,4.0,4049.0,159.0,0.0,1192.0,0.0,5724.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,24140.0,437.0,0.0,25722.0,24577.0,25722.0,-1145.0
2026-02-22 18:00:00+00:00,334.0,5992.0,12.0,1644.0,5766.0,4.0,462.0,161.0,0.0,1515.0,0.0,6889.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,22843.0,2968.0,0.0,28901.0,25811.0,28901.0,-3090.0
2026-02-22 19:00:00+00:00,332.0,7300.0,16.0,1737.0,5761.0,4.0,331.0,169.0,0.0,1417.0,0.0,6995.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,24123.0,3307.0,0.0,30722.0,27430.0,30722.0,-3292.0
2026-02-22 20:00:00+00:00,325.0,6862.0,15.0,1770.0,5763.0,4.0,336.0,169.0,0.0,1485.0,0.0,7039.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,23832.0,3342.0,0.0,30460.0,27174.0,30460.0,-3286.0
2026-02-22 21:00:00+00:00,321.0,5634.0,12.0,1731.0,5770.0,6.0,328.0,166.0,0.0,1495.0,0.0,6967.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,22494.0,3168.0,0.0,28698.0,25662.0,28698.0,-3036.0
2026-02-22 22:00:00+00:00,318.0,4797.0,12.0,1706.0,5775.0,8.0,265.0,164.0,0.0,1681.0,0.0,6776.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,21565.0,2185.0,0.0,26242.0,23750.0,26242.0,-2492.0
2026-02-22 23:00:00+00:00,324.0,4485.0,12.0,1669.0,5780.0,6.0,192.0,166.0,0.0,1861.0,0.0,6154.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,20705.0,215.0,0.0,24068.0,20920.0,24068.0,-3148.0
2026-02-23 00:00:00+00:00,328.0,4339.0,11.0,1622.0,5780.0,6.0,148.0,169.0,0.0,1971.0,0.0,5549.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,19978.0,151.0,0.0,22688.0,20129.0,22688.0,-2559.0
2026-02-23 01:00:00+00:00,329.0,4379.0,12.0,1593.0,5780.0,7.0,120.0,171.0,0.0,1918.0,0.0,4407.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,18772.0,0.0,758.0,21830.0,18772.0,22588.0,-3816.0
2026-02-23 02:00:00+00:00,280.0,4245.0,12.0,1553.0,5780.0,8.0,95.0,158.0,0.0,2002.0,0.0,4347.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,18536.0,0.0,1203.0,21478.0,18536.0,22681.0,-4145.0
2026-02-23 03:00:00+00:00,173.0,4243.0,12.0,1564.0,5780.0,8.0,55.0,126.0,0.0,2188.0,0.0,4271.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,18476.0,0.0,1231.0,21582.0,18476.0,22813.0,-4337.0
2026-02-23 04:00:00+00:00,172.0,4627.0,11.0,1577.0,5779.0,9.0,19.0,124.0,0.0,2084.0,0.0,4555.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,19012.0,0.0,631.0,22683.0,19012.0,23314.0,-4302.0
2026-02-23 05:00:00+00:00,175.0,5375.0,10.0,1620.0,5776.0,8.0,12.0,122.0,0.0,2103.0,0.0,6366.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,21623.0,678.0,0.0,26367.0,22301.0,26367.0,-4066.0
2026-02-23 06:00:00+00:00,179.0,7389.0,12.0,1684.0,5776.0,8.0,23.0,120.0,0.0,2075.0,0.0,6726.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,24048.0,2414.0,0.0,30827.0,26462.0,30827.0,-4365.0
2026-02-23 07:00:00+00:00,308.0,8111.0,12.0,1684.0,5776.0,8.0,3290.0,165.0,0.0,1882.0,0.0,6580.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,27874.0,2308.0,0.0,32455.0,30182.0,32455.0,-2273.0
2026-02-23 08:00:00+00:00,324.0,5455.0,19.0,1524.0,5774.0,9.0,12781.0,164.0,0.0,1226.0,0.0,5524.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,32856.0,0.0,586.0,31616.0,32856.0,32202.0,654.0
2026-02-23 09:00:00+00:00,351.0,4588.0,21.0,1377.0,5768.0,15.0,18353.0,161.0,0.0,750.0,0.0,3485.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,34927.0,0.0,2127.0,30160.0,34927.0,32287.0,2640.0
2026-02-23 10:00:00+00:00,366.0,4527.0,23.0,1241.0,5775.0,15.0,19063.0,160.0,0.0,582.0,0.0,2842.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,34655.0,0.0,2486.0,28839.0,34655.0,31325.0,3330.0
2026-02-23 11:00:00+00:00,362.0,4562.0,24.0,1202.0,5776.0,12.0,18351.0,161.0,0.0,503.0,0.0,2807.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,33821.0,0.0,2388.0,28145.0,33821.0,30533.0,3288.0
2026-02-23 12:00:00+00:00,361.0,4575.0,24.0,1213.0,5777.0,19.0,17806.0,160.0,0.0,499.0,0.0,2794.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,33292.0,0.0,2398.0,27862.0,33292.0,30260.0,3032.0
2026-02-23 13:00:00+00:00,355.0,4526.0,24.0,1185.0,5776.0,18.0,16666.0,155.0,0.0,494.0,0.0,2806.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,32070.0,0.0,2460.0,27490.0,32070.0,29950.0,2120.0
2026-02-23 14:00:00+00:00,343.0,4571.0,24.0,1192.0,5776.0,10.0,16786.0,156.0,0.0,504.0,0.0,2727.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32153.0,0.0,2537.0,27284.0,32153.0,29821.0,2332.0
2026-02-23 15:00:00+00:00,378.0,4784.0,22.0,1287.0,5776.0,8.0,17269.0,156.0,0.0,580.0,0.0,3020.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,33341.0,0.0,2518.0,27941.0,33341.0,30459.0,2882.0
2026-02-23 16:00:00+00:00,382.0,6198.0,20.0,1495.0,5776.0,8.0,13331.0,162.0,0.0,601.0,0.0,4463.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,32500.0,0.0,807.0,29559.0,32500.0,30366.0,2134.0
2026-02-23 17:00:00+00:00,411.0,9101.0,26.0,1582.0,5776.0,6.0,3862.0,177.0,0.0,774.0,0.0,6757.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,28540.0,1948.0,0.0,30872.0,30488.0,30872.0,-384.0
2026-02-23 18:00:00+00:00,415.0,10581.0,32.0,1675.0,5776.0,4.0,406.0,179.0,0.0,1136.0,0.0,7006.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,27276.0,3245.0,0.0,33590.0,30521.0,33590.0,-3069.0
2026-02-23 19:00:00+00:00,429.0,11194.0,34.0,1734.0,5776.0,5.0,270.0,179.0,0.0,1345.0,0.0,7128.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,28162.0,3314.0,0.0,35047.0,31476.0,35047.0,-3571.0
2026-02-23 20:00:00+00:00,441.0,10121.0,34.0,1766.0,5779.0,5.0,244.0,180.0,0.0,1565.0,0.0,6991.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,27194.0,3207.0,0.0,34043.0,30401.0,34043.0,-3642.0
2026-02-23 21:00:00+00:00,440.0,7335.0,21.0,1741.0,5780.0,7.0,193.0,180.0,0.0,1959.0,0.0,6972.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,24696.0,3136.0,0.0,30905.0,27832.0,30905.0,-3073.0
2026-02-23 22:00:00+00:00,434.0,5607.0,20.0,1660.0,5780.0,8.0,177.0,182.0,0.0,2490.0,0.0,6524.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,22950.0,2506.0,0.0,27884.0,25456.0,27884.0,-2428.0
2026-02-23 23:00:00+00:00,428.0,4464.0,18.0,1571.0,5780.0,8.0,103.0,181.0,0.0,2721.0,0.0,5840.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,21178.0,1948.0,0.0,26178.0,23126.0,26178.0,-3052.0
2026-02-24 00:00:00+00:00,435.0,4064.0,20.0,1551.0,5780.0,8.0,78.0,180.0,0.0,2810.0,0.0,5695.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,20682.0,1464.0,0.0,24628.0,22146.0,24628.0,-2482.0
2026-02-24 01:00:00+00:00,435.0,4076.0,20.0,1553.0,5780.0,8.0,68.0,180.0,0.0,3216.0,0.0,5655.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,21054.0,237.0,0.0,23441.0,21291.0,23441.0,-2150.0
