,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Hydro Water Reservoir,Geothermal,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-25 19:00:00+00:00,0.0,878.75,291.0,75.75,0.0,0.0,48.5,584.75,1878.75,4.5,0.0,3255.25,1883.25,3255.25,-1372.0
2026-02-25 20:00:00+00:00,0.0,794.0,281.75,74.75,0.0,0.0,47.5,585.0,1783.0,0.0,1.0,3029.25,1783.0,3030.25,-1247.25
2026-02-25 21:00:00+00:00,0.0,661.25,265.0,75.75,0.0,0.0,28.5,585.0,1615.5,0.0,0.75,2684.25,1615.5,2685.0,-1069.5
2026-02-25 22:00:00+00:00,0.0,459.75,253.5,73.5,0.0,0.0,28.0,585.0,1399.75,0.0,0.5,2402.75,1399.75,2403.25,-1003.5
2026-02-25 23:00:00+00:00,0.0,441.75,242.0,72.5,0.0,0.0,37.0,585.0,1378.25,0.0,14.75,2223.5,1378.25,2238.25,-860.0
2026-02-26 00:00:00+00:00,0.0,416.75,243.25,73.25,0.0,0.0,40.0,595.5,1368.75,0.0,5.75,2121.0,1368.75,2126.75,-758.0
2026-02-26 01:00:00+00:00,0.0,457.5,244.0,75.75,0.0,0.0,40.25,610.0,1427.5,0.0,17.0,2074.25,1427.5,2091.25,-663.75
2026-02-26 02:00:00+00:00,0.0,405.25,251.5,75.5,0.0,0.5,49.75,609.0,1391.5,0.0,13.0,2078.0,1391.5,2091.0,-699.5
2026-02-26 03:00:00+00:00,0.0,398.75,256.0,76.75,0.0,1.75,49.5,607.5,1390.25,3.75,0.0,2112.5,1394.0,2112.5,-718.5
2026-02-26 04:00:00+00:00,0.0,448.5,256.0,77.0,0.0,1.75,50.75,609.0,1443.0,0.0,7.5,2252.25,1443.0,2259.75,-816.75
2026-02-26 05:00:00+00:00,0.0,721.5,265.5,76.75,0.0,0.5,51.0,609.0,1724.25,12.5,0.0,2680.0,1736.75,2680.0,-943.25
2026-02-26 06:00:00+00:00,0.0,792.25,268.0,76.75,61.5,0.0,50.75,608.75,1858.0,16.75,0.0,3176.25,1874.75,3176.25,-1301.5
2026-02-26 07:00:00+00:00,0.0,689.5,254.75,77.0,361.25,0.0,21.25,607.5,2011.25,17.0,0.0,3667.5,2028.25,3667.5,-1639.25
2026-02-26 08:00:00+00:00,0.0,646.25,237.75,74.25,754.5,0.0,20.75,606.0,2339.5,1.5,0.0,3736.75,2341.0,3736.75,-1395.75
2026-02-26 09:00:00+00:00,0.0,527.0,185.5,72.5,1045.25,0.0,20.0,604.0,2454.25,0.0,0.0,3712.75,2454.25,3712.75,-1258.5
2026-02-26 10:00:00+00:00,0.0,396.75,166.75,70.75,1184.5,0.0,20.0,604.0,2442.75,0.0,7.75,3631.25,2442.75,3639.0,-1196.25
2026-02-26 11:00:00+00:00,0.0,395.5,179.25,69.75,1178.75,0.75,9.0,596.25,2429.25,0.0,17.25,3405.0,2429.25,3422.25,-993.0
2026-02-26 12:00:00+00:00,0.0,396.25,180.75,69.5,1166.75,1.0,9.0,597.0,2420.25,0.0,17.0,3320.75,2420.25,3337.75,-917.5
2026-02-26 13:00:00+00:00,0.0,398.75,183.25,70.5,1035.25,2.25,8.75,602.25,2301.0,0.0,13.5,3305.25,2301.0,3318.75,-1017.75
2026-02-26 14:00:00+00:00,0.0,463.75,215.25,69.75,768.75,4.75,38.5,603.5,2164.25,0.0,0.0,3344.0,2164.25,3344.0,-1179.75
2026-02-26 15:00:00+00:00,0.0,745.0,265.25,71.5,368.25,4.75,39.0,604.0,2097.75,0.5,0.0,3425.75,2098.25,3425.75,-1327.5
2026-02-26 16:00:00+00:00,0.0,719.25,278.75,73.25,55.5,5.25,48.75,607.5,1788.25,8.5,0.0,3312.0,1796.75,3312.0,-1515.25
2026-02-26 17:00:00+00:00,0.0,803.25,284.75,75.75,0.0,7.5,49.0,608.5,1828.75,17.0,0.0,3379.25,1845.75,3379.25,-1533.5
2026-02-26 18:00:00+00:00,0.0,842.75,284.75,76.75,0.0,10.75,49.0,609.25,1873.25,17.0,0.0,3417.75,1890.25,3417.75,-1527.5
2026-02-26 19:00:00+00:00,0.0,809.75,276.25,78.5,0.0,9.75,48.75,609.75,1832.75,6.25,0.0,3224.75,1839.0,3224.75,-1385.75
2026-02-26 20:00:00+00:00,0.0,535.5,268.5,78.75,0.0,6.75,39.0,610.0,1538.5,3.25,0.0,2971.25,1541.75,2971.25,-1429.5
2026-02-26 21:00:00+00:00,0.0,446.25,253.75,78.5,0.0,7.75,38.75,610.0,1435.0,0.0,0.0,2630.75,1435.0,2630.75,-1195.75
2026-02-26 22:00:00+00:00,0.0,460.0,252.5,79.75,0.0,10.5,38.75,610.5,1452.0,0.0,0.75,2346.5,1452.0,2347.25,-895.25
2026-02-26 23:00:00+00:00,0.0,540.0,230.5,80.75,0.0,12.25,41.0,608.75,1513.25,0.0,0.5,2202.75,1513.25,2203.25,-690.0
2026-02-27 00:00:00+00:00,0.0,507.0,225.25,78.5,0.0,7.0,41.0,609.25,1468.0,0.0,0.5,2122.25,1468.0,2122.75,-654.75
2026-02-27 01:00:00+00:00,0.0,562.0,224.5,79.5,0.0,4.25,40.25,610.0,1520.5,0.0,16.75,2089.75,1520.5,2106.5,-586.0
2026-02-27 02:00:00+00:00,0.0,562.25,225.75,78.75,0.0,3.25,40.0,610.0,1520.0,0.0,12.25,2069.25,1520.0,2081.5,-561.5
2026-02-27 03:00:00+00:00,0.0,544.75,225.25,78.0,0.0,2.75,40.5,610.0,1501.25,0.0,6.25,2099.5,1501.25,2105.75,-604.5
2026-02-27 04:00:00+00:00,0.0,588.5,230.5,78.25,0.0,3.25,50.0,610.0,1560.5,0.0,0.25,2226.75,1560.5,2227.0,-666.5
2026-02-27 05:00:00+00:00,0.0,723.75,247.0,79.75,0.25,6.0,50.0,610.0,1716.75,0.0,0.75,2633.0,1716.75,2633.75,-917.0
2026-02-27 06:00:00+00:00,0.0,883.5,244.75,79.5,102.5,5.25,50.0,609.25,1974.75,17.0,0.0,3085.75,1991.75,3085.75,-1094.0
2026-02-27 07:00:00+00:00,0.0,854.25,257.75,80.0,409.0,4.0,49.5,609.25,2263.75,16.0,0.0,3531.0,2279.75,3531.0,-1251.25
2026-02-27 08:00:00+00:00,0.0,886.75,243.0,80.25,696.5,4.75,49.25,603.25,2563.75,9.0,0.0,3633.75,2572.75,3633.75,-1061.0
2026-02-27 09:00:00+00:00,0.0,661.75,234.75,77.25,885.5,4.0,39.75,603.75,2506.75,0.0,0.0,3544.75,2506.75,3544.75,-1038.0
2026-02-27 10:00:00+00:00,0.0,529.25,219.0,77.75,988.25,3.25,40.25,601.25,2459.0,0.0,4.75,3491.0,2459.0,3495.75,-1036.75
2026-02-27 11:00:00+00:00,0.0,488.75,204.25,75.75,970.5,5.5,28.0,607.5,2380.25,0.0,17.0,3247.5,2380.25,3264.5,-884.25
2026-02-27 12:00:00+00:00,0.0,401.5,204.75,76.75,976.5,4.75,28.0,607.0,2299.25,0.0,17.0,3172.0,2299.25,3189.0,-889.75
2026-02-27 13:00:00+00:00,0.0,546.25,214.75,77.0,907.0,4.5,28.0,607.0,2384.5,0.0,16.75,3281.75,2384.5,3298.5,-914.0
2026-02-27 14:00:00+00:00,0.0,554.25,214.5,77.25,709.25,4.0,28.25,607.0,2194.5,0.0,4.0,3298.5,2194.5,3302.5,-1108.0
2026-02-27 15:00:00+00:00,0.0,713.0,249.5,76.75,366.5,4.25,37.75,607.25,2055.0,0.0,0.25,3244.25,2055.0,3244.5,-1189.5
2026-02-27 16:00:00+00:00,0.0,800.5,269.25,74.5,62.25,4.75,38.0,607.5,1856.75,12.25,0.0,2890.25,1869.0,2890.25,-1021.25
2026-02-27 17:00:00+00:00,0.0,780.5,267.5,77.5,0.0,6.25,37.75,607.0,1776.5,14.0,0.0,2819.75,1790.5,2819.75,-1029.25
2026-02-27 18:00:00+00:00,0.0,925.25,267.25,78.0,0.0,11.0,38.0,607.0,1926.5,16.75,0.0,2906.25,1943.25,2906.25,-963.0
2026-02-27 19:00:00+00:00,0.0,816.25,260.25,78.75,0.0,9.0,37.75,607.0,1809.0,4.25,0.0,2718.5,1813.25,2718.5,-905.25
2026-02-27 20:00:00+00:00,0.0,708.0,260.0,78.5,0.0,6.0,37.75,607.0,1697.25,2.5,0.0,2540.25,1699.75,2540.25,-840.5
2026-02-27 21:00:00+00:00,0.0,691.25,248.75,78.75,0.0,6.25,38.0,607.0,1670.0,0.0,9.75,2243.0,1670.0,2252.75,-582.75
2026-02-27 22:00:00+00:00,0.0,614.75,247.25,77.5,0.0,7.0,37.75,608.0,1592.25,0.0,16.5,2174.25,1592.25,2190.75,-598.5
2026-02-27 23:00:00+00:00,0.0,514.25,218.0,83.0,0.0,7.75,20.25,608.0,1451.25,0.75,0.0,1834.25,1452.0,1834.25,-382.25
2026-02-28 00:00:00+00:00,0.0,528.0,211.5,82.75,0.0,6.5,23.0,608.75,1460.5,0.0,3.25,1721.5,1460.5,1724.75,-264.25
2026-02-28 01:00:00+00:00,0.0,492.0,210.25,83.25,0.0,4.25,32.0,609.5,1431.25,0.0,0.75,1646.75,1431.25,1647.5,-216.25
2026-02-28 02:00:00+00:00,0.0,476.25,207.75,82.75,0.0,2.0,32.0,610.0,1410.75,0.0,4.5,1614.5,1410.75,1619.0,-208.25
2026-02-28 03:00:00+00:00,0.0,471.5,206.75,85.5,0.0,2.0,32.0,610.0,1407.75,0.75,0.0,1601.75,1408.5,1601.75,-193.25
2026-02-28 04:00:00+00:00,0.0,516.75,206.0,85.25,0.0,2.0,32.25,610.0,1452.25,0.25,0.0,1656.0,1452.5,1656.0,-203.5
2026-02-28 05:00:00+00:00,0.0,562.5,223.5,85.0,0.0,1.5,41.75,610.75,1525.0,12.75,0.0,1798.25,1537.75,1798.25,-260.5
2026-02-28 06:00:00+00:00,0.0,563.5,228.5,83.5,86.25,1.0,42.0,610.0,1614.75,13.75,0.0,2005.75,1628.5,2005.75,-377.25
2026-02-28 07:00:00+00:00,0.0,563.0,240.0,81.5,349.5,1.5,42.25,609.75,1887.5,6.0,0.0,2380.75,1893.5,2380.75,-487.25
2026-02-28 08:00:00+00:00,0.0,607.75,236.5,82.5,616.25,1.75,41.75,609.0,2195.5,0.75,0.0,2806.25,2196.25,2806.25,-610.0
2026-02-28 09:00:00+00:00,0.0,586.0,208.0,82.25,753.5,1.0,32.25,609.5,2272.5,0.0,0.0,2773.5,2272.5,2773.5,-501.0
2026-02-28 10:00:00+00:00,0.0,481.5,183.25,81.75,839.75,1.0,32.0,610.0,2229.25,0.0,0.5,2668.5,2229.25,2669.0,-439.75
2026-02-28 11:00:00+00:00,0.0,400.75,189.25,79.25,892.25,1.25,20.0,609.75,2192.5,0.0,4.5,2544.5,2192.5,2549.0,-356.5
2026-02-28 12:00:00+00:00,0.0,407.0,189.75,79.5,920.0,1.5,20.0,609.75,2227.5,0.0,17.0,2322.5,2227.5,2339.5,-112.0
2026-02-28 13:00:00+00:00,0.0,401.5,189.5,80.0,875.75,2.5,20.0,609.5,2178.75,0.0,17.0,2295.0,2178.75,2312.0,-133.25
2026-02-28 14:00:00+00:00,0.0,507.5,189.25,76.75,681.25,2.0,20.25,610.0,2087.0,0.0,16.75,1973.25,2087.0,1990.0,97.0
2026-02-28 15:00:00+00:00,0.0,713.5,217.75,77.25,358.0,1.75,30.0,610.0,2008.25,0.0,2.5,2022.25,2008.25,2024.75,-16.5
2026-02-28 16:00:00+00:00,0.0,796.25,224.0,79.25,60.5,0.25,30.5,611.5,1802.25,1.0,0.0,2087.25,1803.25,2087.25,-284.0
2026-02-28 17:00:00+00:00,0.0,812.75,239.25,78.75,0.0,0.25,30.25,611.0,1772.25,13.0,0.0,2233.5,1785.25,2233.5,-448.25
2026-02-28 18:00:00+00:00,0.0,861.0,244.25,79.0,0.0,1.0,30.0,610.75,1826.0,17.0,0.0,2409.75,1843.0,2409.75,-566.75
2026-02-28 19:00:00+00:00,0.0,825.25,243.75,78.75,0.0,1.0,30.0,610.0,1788.75,15.25,0.0,2289.75,1804.0,2289.75,-485.75
2026-02-28 20:00:00+00:00,0.0,847.0,244.75,79.5,0.0,0.25,30.0,610.25,1811.75,0.0,6.5,2057.25,1811.75,2063.75,-252.0
2026-02-28 21:00:00+00:00,0.0,722.0,232.25,82.25,0.0,0.0,30.0,611.0,1677.5,0.0,1.25,1861.75,1677.5,1863.0,-185.5
2026-02-28 22:00:00+00:00,0.0,587.25,223.0,81.5,0.0,0.0,30.0,611.0,1532.75,0.0,0.0,1813.0,1532.75,1813.0,-280.25
2026-02-28 23:00:00+00:00,0.0,525.5,203.0,73.75,0.0,0.0,33.25,609.25,1444.75,0.0,1.25,1493.0,1444.75,1494.25,-49.5
2026-03-01 00:00:00+00:00,0.0,472.5,187.25,73.0,0.0,0.0,33.0,610.0,1375.75,0.5,0.0,1360.0,1376.25,1360.0,16.25
2026-03-01 01:00:00+00:00,0.0,415.25,186.0,72.25,0.0,0.0,32.0,610.0,1315.5,0.0,0.0,1295.5,1315.5,1295.5,20.0
2026-03-01 02:00:00+00:00,0.0,470.75,186.5,71.75,0.0,0.0,32.0,609.75,1370.75,0.0,3.0,1282.75,1370.75,1285.75,85.0
2026-03-01 03:00:00+00:00,0.0,409.75,180.0,71.5,0.0,0.0,32.0,610.0,1303.25,0.0,0.0,1262.75,1303.25,1262.75,40.5
2026-03-01 04:00:00+00:00,0.0,475.25,184.25,70.75,0.0,0.0,32.0,609.75,1372.0,0.0,0.0,1291.5,1372.0,1291.5,80.5
2026-03-01 05:00:00+00:00,0.0,490.75,190.75,70.5,0.25,0.0,32.0,609.0,1393.25,0.0,0.0,1361.5,1393.25,1361.5,31.75
2026-03-01 06:00:00+00:00,0.0,533.25,201.0,70.0,74.25,0.0,32.0,608.5,1519.0,0.0,0.0,1506.25,1519.0,1506.25,12.75
2026-03-01 07:00:00+00:00,0.0,530.0,190.25,70.0,273.5,0.5,34.25,609.0,1707.5,0.0,0.0,1811.25,1707.5,1811.25,-103.75
2026-03-01 08:00:00+00:00,0.0,564.5,176.5,70.0,476.0,0.25,35.75,608.25,1931.25,0.0,0.0,2046.5,1931.25,2046.5,-115.25
2026-03-01 09:00:00+00:00,0.0,581.25,186.5,71.0,635.0,0.0,33.25,608.0,2115.0,0.0,0.5,2218.0,2115.0,2218.5,-103.5
2026-03-01 10:00:00+00:00,0.0,513.0,193.0,71.5,751.5,0.5,33.5,608.0,2171.0,0.25,0.0,2263.25,2171.25,2263.25,-92.0
2026-03-01 11:00:00+00:00,0.0,568.5,177.75,69.25,710.5,1.5,20.25,609.0,2156.75,0.0,4.0,2200.25,2156.75,2204.25,-47.5
2026-03-01 12:00:00+00:00,0.0,514.25,177.5,69.25,625.75,2.5,20.0,609.0,2018.25,0.0,17.0,2072.75,2018.25,2089.75,-71.5
2026-03-01 13:00:00+00:00,0.0,591.25,173.75,69.75,527.0,3.0,20.25,611.0,1996.0,0.0,15.5,2025.75,1996.0,2041.25,-45.25
2026-03-01 14:00:00+00:00,0.0,581.75,190.0,69.75,369.5,2.25,29.75,611.0,1854.0,0.0,2.0,2050.0,1854.0,2052.0,-198.0
2026-03-01 15:00:00+00:00,0.0,727.75,194.0,70.25,168.25,1.0,30.0,610.5,1801.75,0.0,0.0,1992.5,1801.75,1992.5,-190.75
2026-03-01 16:00:00+00:00,0.0,845.75,204.75,72.25,26.0,0.25,30.0,610.0,1789.0,0.0,1.0,2026.5,1789.0,2027.5,-238.5
2026-03-01 17:00:00+00:00,0.0,871.75,218.75,73.25,0.0,0.25,30.0,610.0,1804.0,17.0,0.0,2201.5,1821.0,2201.5,-380.5
2026-03-01 18:00:00+00:00,0.0,817.25,222.0,74.75,0.0,1.0,29.75,610.0,1754.75,17.0,0.0,2287.0,1771.75,2287.0,-515.25
2026-03-01 19:00:00+00:00,0.0,791.75,218.25,75.75,0.0,1.0,29.5,609.75,1726.0,12.25,0.0,2181.25,1738.25,2181.25,-443.0
2026-03-01 20:00:00+00:00,0.0,684.25,208.0,75.0,0.0,1.0,29.5,610.0,1607.75,0.0,4.5,1868.0,1607.75,1872.5,-264.75
2026-03-01 21:00:00+00:00,0.0,804.25,182.25,73.25,0.0,1.25,20.25,610.0,1691.25,0.0,0.0,1499.5,1691.25,1499.5,191.75
2026-03-01 22:00:00+00:00,0.0,584.75,173.75,73.5,0.0,1.75,20.0,610.0,1463.75,0.0,0.0,1597.75,1463.75,1597.75,-134.0
2026-03-01 23:00:00+00:00,0.0,548.75,173.75,73.75,0.0,0.75,32.75,609.25,1439.0,0.0,2.25,1610.5,1439.0,1612.75,-173.75
2026-03-02 00:00:00+00:00,0.0,566.0,155.5,73.0,0.0,0.25,32.0,609.75,1436.5,0.0,8.5,1533.25,1436.5,1541.75,-105.25
2026-03-02 01:00:00+00:00,0.0,566.5,158.25,72.5,0.0,1.25,32.5,610.25,1441.25,0.0,16.0,1520.75,1441.25,1536.75,-95.5
2026-03-02 02:00:00+00:00,0.0,567.25,158.5,72.0,0.0,1.75,32.0,610.75,1442.25,0.0,17.0,1566.75,1442.25,1583.75,-141.5
2026-03-02 03:00:00+00:00,0.0,594.0,159.5,71.25,0.0,3.0,32.75,611.0,1471.5,0.0,12.25,1616.25,1471.5,1628.5,-157.0
2026-03-02 04:00:00+00:00,0.0,767.0,167.0,72.25,0.0,4.5,32.0,611.25,1654.0,0.0,8.25,1791.0,1654.0,1799.25,-145.25
2026-03-02 05:00:00+00:00,0.0,844.75,174.0,73.5,0.0,7.75,40.0,611.75,1751.75,6.5,0.0,2274.75,1758.25,2274.75,-516.5
2026-03-02 06:00:00+00:00,0.0,928.25,185.0,72.75,53.75,7.25,41.25,611.5,1899.75,12.75,0.0,2844.25,1912.5,2844.25,-931.75
2026-03-02 07:00:00+00:00,0.0,910.25,192.75,71.5,269.5,7.5,41.5,613.75,2106.75,17.0,0.0,3388.5,2123.75,3388.5,-1264.75
2026-03-02 08:00:00+00:00,0.0,892.0,193.25,68.75,551.25,9.5,40.75,612.25,2367.75,13.25,0.0,3552.5,2381.0,3552.5,-1171.5
2026-03-02 09:00:00+00:00,0.0,975.25,173.5,67.5,720.5,11.5,43.75,610.5,2602.5,0.0,0.5,3573.0,2602.5,3573.5,-971.0
2026-03-02 10:00:00+00:00,0.0,929.75,173.0,67.0,791.25,15.25,41.0,610.5,2627.75,0.0,6.25,3490.5,2627.75,3496.75,-869.0
2026-03-02 11:00:00+00:00,0.0,729.25,172.0,67.0,801.5,13.5,40.0,611.0,2434.25,0.0,14.0,3017.25,2434.25,3031.25,-597.0
2026-03-02 12:00:00+00:00,0.0,762.25,171.25,68.0,723.5,20.75,40.0,610.0,2395.75,0.0,16.75,2982.5,2395.75,2999.25,-603.5
2026-03-02 13:00:00+00:00,0.0,882.0,171.5,70.75,549.25,12.25,41.0,610.0,2336.75,1.0,0.0,3110.75,2337.75,3110.75,-773.0
2026-03-02 14:00:00+00:00,0.0,933.5,187.25,67.75,349.0,10.75,49.75,610.0,2208.0,0.5,0.0,3201.75,2208.5,3201.75,-993.25
2026-03-02 15:00:00+00:00,0.0,933.25,222.0,68.5,153.5,15.5,49.75,611.25,2053.75,0.0,0.0,3231.25,2053.75,3231.25,-1177.5
2026-03-02 16:00:00+00:00,0.0,925.75,227.5,70.0,23.25,22.0,51.75,612.0,1932.25,16.75,0.0,3050.5,1949.0,3050.5,-1101.5
2026-03-02 17:00:00+00:00,0.0,919.75,236.5,70.0,0.0,26.0,53.0,611.0,1916.25,17.0,0.0,3150.75,1933.25,3150.75,-1217.5
2026-03-02 18:00:00+00:00,0.0,879.5,236.0,71.25,0.0,28.0,49.75,609.75,1874.25,11.75,0.0,2995.0,1886.0,2995.0,-1109.0
2026-03-02 19:00:00+00:00,0.0,919.0,225.5,73.5,0.0,33.75,49.75,610.0,1911.5,0.0,0.0,2765.25,1911.5,2765.25,-853.75
2026-03-02 20:00:00+00:00,0.0,904.25,216.25,73.25,0.0,18.75,41.75,609.75,1864.0,0.0,0.0,2571.0,1864.0,2571.0,-707.0
2026-03-02 21:00:00+00:00,0.0,804.5,214.5,73.75,0.0,13.25,41.75,609.25,1757.0,0.0,0.0,2335.5,1757.0,2335.5,-578.5
2026-03-02 22:00:00+00:00,0.0,778.0,207.5,71.25,0.0,15.0,32.0,609.25,1713.0,0.0,0.0,2100.25,1713.0,2100.25,-387.25
2026-03-02 23:00:00+00:00,0.0,536.25,167.5,70.75,0.0,15.75,22.75,608.0,1421.0,0.0,3.75,1828.75,1421.0,1832.5,-411.5
2026-03-03 00:00:00+00:00,0.0,477.25,136.0,72.5,0.0,11.0,22.0,608.0,1326.75,0.0,11.25,1696.25,1326.75,1707.5,-380.75
2026-03-03 01:00:00+00:00,0.0,421.0,132.0,72.75,0.0,9.25,22.25,608.0,1265.25,0.0,16.5,1644.5,1265.25,1661.0,-395.75
2026-03-03 02:00:00+00:00,0.0,516.5,125.5,72.75,0.0,9.75,22.0,608.0,1354.5,0.0,11.75,1653.0,1354.5,1664.75,-310.25
2026-03-03 03:00:00+00:00,0.0,441.0,129.25,73.5,0.0,9.5,22.0,608.0,1283.25,0.0,12.75,1648.25,1283.25,1661.0,-377.75
2026-03-03 04:00:00+00:00,0.0,491.5,137.5,75.5,0.0,4.75,22.5,608.5,1340.25,0.0,0.0,1937.5,1340.25,1937.5,-597.25
2026-03-03 05:00:00+00:00,0.0,843.75,163.0,79.5,0.25,5.5,59.5,608.25,1759.75,13.0,0.0,2521.25,1772.75,2521.25,-748.5
2026-03-03 06:00:00+00:00,0.0,926.25,212.25,79.0,83.5,7.5,60.0,585.25,1953.75,17.0,0.0,3081.75,1970.75,3081.75,-1111.0
2026-03-03 07:00:00+00:00,0.0,930.5,221.5,79.5,306.0,4.25,59.75,580.25,2181.75,16.0,0.0,3485.75,2197.75,3485.75,-1288.0
2026-03-03 08:00:00+00:00,0.0,919.5,215.75,80.75,588.0,9.75,60.5,579.25,2453.5,0.5,0.0,3690.0,2454.0,3690.0,-1236.0
2026-03-03 09:00:00+00:00,0.0,894.75,184.5,76.5,753.25,8.25,31.0,578.75,2527.0,0.0,0.0,3801.75,2527.0,3801.75,-1274.75
2026-03-03 10:00:00+00:00,0.0,730.25,162.0,74.5,826.0,5.0,30.0,579.0,2406.75,0.0,0.0,3750.75,2406.75,3750.75,-1344.0
2026-03-03 11:00:00+00:00,0.0,529.75,145.75,73.75,838.75,6.75,30.0,579.0,2203.75,0.0,13.5,3421.0,2203.75,3434.5,-1230.75
2026-03-03 12:00:00+00:00,0.0,390.75,146.0,74.5,744.25,5.0,30.0,578.25,1968.75,0.0,18.0,3355.25,1968.75,3373.25,-1404.5
2026-03-03 13:00:00+00:00,0.0,494.25,145.25,73.0,610.0,4.75,30.0,579.75,1937.0,0.0,9.75,3431.0,1937.0,3440.75,-1503.75
2026-03-03 14:00:00+00:00,0.0,574.5,155.75,72.0,431.5,2.25,30.5,579.25,1845.75,0.0,0.0,3395.5,1845.75,3395.5,-1549.75
2026-03-03 15:00:00+00:00,0.0,682.25,191.5,72.5,225.0,1.25,59.5,589.5,1821.5,0.0,1.75,3443.75,1821.5,3445.5,-1624.0
2026-03-03 16:00:00+00:00,0.0,943.0,231.0,73.75,41.5,1.0,60.25,606.5,1957.0,5.75,0.0,3410.5,1962.75,3410.5,-1447.75
2026-03-03 17:00:00+00:00,0.0,951.25,241.75,74.0,0.0,0.0,60.75,607.0,1934.75,24.25,0.0,3324.0,1959.0,3324.0,-1365.0
2026-03-03 18:00:00+00:00,0.0,950.25,241.75,74.5,0.0,0.0,60.25,607.0,1933.75,23.25,0.0,3230.5,1957.0,3230.5,-1273.5
2026-03-03 19:00:00+00:00,0.0,911.0,233.5,74.0,0.0,2.75,59.25,606.0,1886.5,19.0,0.0,2953.75,1905.5,2953.75,-1048.25
2026-03-03 20:00:00+00:00,0.0,947.25,207.5,73.5,0.0,7.5,22.75,607.5,1866.0,0.0,0.0,2780.75,1866.0,2780.75,-914.75
2026-03-03 21:00:00+00:00,0.0,738.5,190.25,75.5,0.0,13.0,22.0,607.5,1646.75,0.0,0.0,2470.25,1646.75,2470.25,-823.5
2026-03-03 22:00:00+00:00,0.0,556.5,180.0,73.5,0.0,16.5,22.0,607.0,1455.5,0.0,0.0,2269.5,1455.5,2269.5,-814.0
2026-03-03 23:00:00+00:00,0.0,526.0,161.0,75.5,0.0,12.5,22.0,607.0,1404.0,0.0,0.0,2051.25,1404.0,2051.25,-647.25
2026-03-04 00:00:00+00:00,0.0,570.25,160.5,76.75,0.0,13.0,22.0,607.25,1449.75,0.0,8.0,2025.0,1449.75,2033.0,-583.25
2026-03-04 01:00:00+00:00,0.0,574.75,160.0,75.75,0.0,14.0,22.0,607.75,1454.25,0.0,15.5,2093.5,1454.25,2109.0,-654.75
2026-03-04 02:00:00+00:00,0.0,571.5,150.25,76.0,0.0,15.5,22.0,607.75,1443.0,0.0,16.75,2087.5,1443.0,2104.25,-661.25
2026-03-04 03:00:00+00:00,0.0,510.75,152.0,77.0,0.0,12.0,22.0,607.75,1381.5,0.0,13.5,2107.75,1381.5,2121.25,-739.75
2026-03-04 04:00:00+00:00,0.0,656.5,161.5,76.0,0.0,10.5,22.5,607.0,1534.0,0.0,0.5,2208.5,1534.0,2209.0,-675.0
2026-03-04 05:00:00+00:00,0.0,854.25,211.5,76.75,0.0,9.25,59.75,606.5,1818.0,13.5,0.0,2766.0,1831.5,2766.0,-934.5
2026-03-04 06:00:00+00:00,0.0,938.25,237.25,75.75,18.0,7.75,61.5,605.5,1944.0,18.0,0.0,3325.5,1962.0,3325.5,-1363.5
2026-03-04 07:00:00+00:00,0.0,1007.5,251.75,75.75,111.75,7.75,59.75,606.0,2120.25,19.0,0.0,3762.75,2139.25,3762.75,-1623.5
2026-03-04 08:00:00+00:00,0.0,927.0,230.25,74.75,236.0,8.5,59.75,606.0,2142.25,0.0,0.0,4009.5,2142.25,4009.5,-1867.25
2026-03-04 09:00:00+00:00,0.0,927.75,179.75,70.25,325.0,3.5,29.75,605.75,2141.75,0.0,0.0,4058.25,2141.75,4058.25,-1916.5
2026-03-04 10:00:00+00:00,0.0,880.0,152.0,70.75,386.0,4.5,29.75,606.5,2129.5,0.0,9.0,3980.0,2129.5,3989.0,-1859.5
2026-03-04 11:00:00+00:00,0.0,679.25,142.25,69.0,448.5,4.75,30.0,607.25,1981.0,0.0,18.0,3695.25,1981.0,3713.25,-1732.25
2026-03-04 12:00:00+00:00,0.0,651.75,142.25,67.5,448.75,6.25,30.0,607.5,1954.0,0.0,18.0,3450.75,1954.0,3468.75,-1514.75
2026-03-04 13:00:00+00:00,0.0,760.25,144.75,68.0,386.25,7.25,30.5,608.0,2005.0,0.0,8.5,3517.25,2005.0,3525.75,-1520.75
2026-03-04 14:00:00+00:00,0.0,848.5,176.75,67.25,315.0,5.75,59.5,608.5,2081.25,0.0,0.0,3450.25,2081.25,3450.25,-1369.0
2026-03-04 15:00:00+00:00,0.0,930.75,206.75,69.75,180.75,2.5,60.25,608.0,2058.75,0.0,0.0,3419.75,2058.75,3419.75,-1361.0
2026-03-04 16:00:00+00:00,0.0,922.75,248.75,70.75,36.5,7.75,60.0,609.0,1955.5,5.0,0.0,3432.5,1960.5,3432.5,-1472.0
2026-03-04 17:00:00+00:00,0.0,918.5,258.25,71.0,0.0,14.0,60.0,609.0,1930.75,23.25,0.0,3410.75,1954.0,3410.75,-1456.75
2026-03-04 18:00:00+00:00,0.0,966.5,256.25,71.0,0.0,7.0,60.0,609.0,1969.75,23.0,0.0,3359.25,1992.75,3359.25,-1366.5
