,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-24 01:00:00+00:00,15.0,258.25,0.0,5.0,13.0,0.0,991.5,0.0,0.0,1282.75,0.0,0.0,1423.0,1282.75,1423.0,-140.25
2026-01-24 02:00:00+00:00,15.0,244.0,0.0,5.0,13.0,0.0,1011.0,0.0,0.0,1288.0,0.25,0.0,1384.0,1288.25,1384.0,-95.75
2026-01-24 03:00:00+00:00,15.0,239.0,0.0,8.25,13.0,0.0,966.5,0.0,0.0,1241.75,0.0,0.0,1373.75,1241.75,1373.75,-132.0
2026-01-24 04:00:00+00:00,15.0,239.0,0.0,9.0,13.0,0.0,926.5,0.0,0.0,1202.5,0.0,0.0,1445.75,1202.5,1445.75,-243.25
2026-01-24 05:00:00+00:00,15.0,259.5,0.0,9.0,13.0,0.0,830.0,0.0,0.0,1126.5,0.0,0.0,1587.0,1126.5,1587.0,-460.5
2026-01-24 06:00:00+00:00,15.0,279.5,0.0,9.0,13.75,38.5,670.0,0.0,0.0,1025.75,0.0,0.0,1741.75,1025.75,1741.75,-716.0
2026-01-24 07:00:00+00:00,15.75,279.0,0.0,9.0,14.0,327.75,519.25,0.0,0.0,1164.75,0.0,0.0,1934.25,1164.75,1934.25,-769.5
2026-01-24 08:00:00+00:00,15.5,278.5,0.0,9.0,14.0,735.0,503.75,0.0,0.0,1555.75,0.0,15.25,2066.0,1555.75,2081.25,-525.5
2026-01-24 09:00:00+00:00,15.0,265.5,0.0,5.0,14.75,898.0,596.25,0.0,0.0,1794.5,0.0,386.0,2141.25,1794.5,2527.25,-732.75
2026-01-24 10:00:00+00:00,15.0,264.0,0.0,5.0,15.0,1006.25,837.5,0.0,0.0,2142.75,0.0,444.5,2082.25,2142.75,2526.75,-384.0
2026-01-24 11:00:00+00:00,15.0,246.5,0.0,5.0,15.0,1093.25,1135.0,0.0,0.0,2509.75,0.0,441.5,2108.25,2509.75,2549.75,-40.0
2026-01-24 12:00:00+00:00,15.0,313.75,0.0,6.0,14.5,1012.0,1192.0,0.0,0.0,2553.25,0.0,440.75,2151.25,2553.25,2592.0,-38.75
2026-01-24 13:00:00+00:00,15.5,507.0,0.0,9.0,14.0,794.5,1200.5,0.0,0.0,2540.5,0.0,440.25,2081.5,2540.5,2521.75,18.75
2026-01-24 14:00:00+00:00,15.25,633.75,0.0,9.0,14.0,452.5,1206.25,0.0,0.0,2330.75,0.0,430.5,2061.5,2330.75,2492.0,-161.25
2026-01-24 15:00:00+00:00,15.0,845.0,0.0,9.0,14.0,128.0,1286.5,0.0,0.0,2297.5,0.0,119.5,2099.25,2297.5,2218.75,78.75
2026-01-24 16:00:00+00:00,15.0,1004.25,0.0,9.0,14.0,1.5,1396.0,0.0,0.0,2439.75,2.25,0.0,2269.5,2442.0,2269.5,172.5
2026-01-24 17:00:00+00:00,15.25,1003.25,0.0,9.0,14.0,0.0,1517.75,0.0,0.0,2559.25,0.0,5.75,2363.25,2559.25,2369.0,190.25
2026-01-24 18:00:00+00:00,15.0,1005.0,0.0,9.0,14.0,0.0,1532.5,0.0,0.0,2575.5,0.0,3.25,2404.5,2575.5,2407.75,167.75
2026-01-24 19:00:00+00:00,15.25,879.75,0.0,9.0,13.25,0.0,1570.5,0.0,0.0,2487.75,0.0,1.25,2358.25,2487.75,2359.5,128.25
2026-01-24 20:00:00+00:00,15.0,278.0,0.0,9.0,13.0,0.0,1721.75,0.0,0.0,2036.75,0.0,0.0,2135.0,2036.75,2135.0,-98.25
2026-01-24 21:00:00+00:00,15.0,254.5,0.0,6.25,13.0,0.0,1657.75,0.0,0.0,1946.5,0.0,0.0,1993.75,1946.5,1993.75,-47.25
2026-01-24 22:00:00+00:00,15.0,243.75,0.0,5.0,13.0,0.0,1254.25,0.0,0.0,1531.0,1.75,0.0,1799.5,1532.75,1799.5,-266.75
2026-01-24 23:00:00+00:00,15.0,250.75,0.0,5.0,13.0,0.0,1090.5,0.0,0.0,1374.25,0.0,2.75,1630.75,1374.25,1633.5,-259.25
2026-01-25 00:00:00+00:00,15.0,254.75,0.0,5.0,13.0,0.0,904.0,0.0,0.0,1191.75,0.25,0.0,1483.5,1192.0,1483.5,-291.5
2026-01-25 01:00:00+00:00,15.0,240.75,0.0,5.0,13.0,0.0,625.5,0.0,0.0,899.25,0.0,4.0,1388.5,899.25,1392.5,-493.25
2026-01-25 02:00:00+00:00,15.0,240.25,0.0,5.0,13.0,0.0,571.75,0.0,0.0,845.0,0.0,3.25,1350.25,845.0,1353.5,-508.5
2026-01-25 03:00:00+00:00,15.0,240.5,0.0,7.25,13.0,0.0,482.5,0.0,0.0,758.25,0.0,0.0,1331.75,758.25,1331.75,-573.5
2026-01-25 04:00:00+00:00,15.0,240.0,0.0,9.0,13.0,0.0,345.0,0.0,0.0,622.0,0.0,0.0,1348.25,622.0,1348.25,-726.25
2026-01-25 05:00:00+00:00,15.0,240.0,0.0,9.0,13.0,0.0,249.5,0.0,0.0,526.5,0.0,0.0,1436.25,526.5,1436.25,-909.75
2026-01-25 06:00:00+00:00,15.0,240.0,0.0,9.0,13.75,18.0,262.0,0.0,0.0,557.75,0.0,3.25,1530.0,557.75,1533.25,-975.5
2026-01-25 07:00:00+00:00,15.0,250.0,0.0,9.0,14.0,171.25,195.25,0.0,0.0,654.5,0.0,0.0,1743.0,654.5,1743.0,-1088.5
2026-01-25 08:00:00+00:00,14.75,278.0,0.0,8.75,14.0,333.5,327.5,0.0,0.0,976.5,0.0,0.0,1981.25,976.5,1981.25,-1004.75
2026-01-25 09:00:00+00:00,15.5,277.0,0.0,5.0,14.25,555.75,488.25,0.0,0.0,1355.75,0.0,0.0,2067.0,1355.75,2067.0,-711.25
2026-01-25 10:00:00+00:00,15.0,267.75,0.0,5.0,13.5,564.75,839.0,0.0,0.0,1705.0,0.0,0.0,2194.25,1705.0,2194.25,-489.25
2026-01-25 11:00:00+00:00,15.0,254.0,0.0,5.0,14.25,578.75,1023.25,0.0,0.0,1890.25,0.0,0.0,2260.25,1890.25,2260.25,-370.0
2026-01-25 12:00:00+00:00,15.25,247.0,0.0,9.0,15.0,500.25,1074.75,0.0,0.0,1861.25,0.0,0.0,2160.0,1861.25,2160.0,-298.75
2026-01-25 13:00:00+00:00,15.25,294.5,0.0,9.0,14.0,462.75,1125.75,0.0,0.0,1921.25,0.0,0.0,2014.0,1921.25,2014.0,-92.75
2026-01-25 14:00:00+00:00,15.25,359.5,0.0,9.0,14.0,368.0,1158.5,0.0,0.0,1924.25,0.0,0.0,1935.75,1924.25,1935.75,-11.5
2026-01-25 15:00:00+00:00,15.25,359.5,0.0,9.0,14.0,162.0,1170.5,0.0,0.0,1730.25,0.0,2.0,1949.25,1730.25,1951.25,-221.0
2026-01-25 16:00:00+00:00,15.0,350.0,0.0,9.0,14.0,6.0,1120.0,0.0,0.0,1514.0,0.75,0.0,2116.75,1514.75,2116.75,-602.0
2026-01-25 17:00:00+00:00,15.25,364.75,0.0,9.0,14.0,0.0,1031.0,0.0,0.0,1434.0,3.25,0.0,2236.25,1437.25,2236.25,-799.0
2026-01-25 18:00:00+00:00,16.0,382.75,0.0,5.0,14.0,0.0,970.75,0.0,0.0,1388.5,5.25,0.0,2308.5,1393.75,2308.5,-914.75
2026-01-25 19:00:00+00:00,16.0,383.0,0.0,5.0,13.25,0.0,1032.0,0.0,0.0,1449.25,13.25,0.0,2315.75,1462.5,2315.75,-853.25
2026-01-25 20:00:00+00:00,16.0,368.0,0.0,5.0,13.0,0.0,1005.5,0.0,0.0,1407.5,0.0,5.0,2190.5,1407.5,2195.5,-788.0
2026-01-25 21:00:00+00:00,15.75,344.0,0.0,5.0,13.0,0.0,993.0,0.0,0.0,1370.75,0.0,1.5,2002.5,1370.75,2004.0,-633.25
2026-01-25 22:00:00+00:00,15.75,343.0,0.0,5.0,13.25,0.0,1002.5,0.0,0.0,1379.5,0.0,0.0,1773.75,1379.5,1773.75,-394.25
2026-01-25 23:00:00+00:00,15.25,287.75,0.0,8.5,13.0,0.0,995.5,0.0,0.0,1320.0,0.0,20.0,1561.5,1320.0,1581.5,-261.5
2026-01-26 00:00:00+00:00,15.75,271.25,0.0,9.0,13.0,0.0,965.5,0.0,0.0,1274.5,0.0,273.5,1419.0,1274.5,1692.5,-418.0
2026-01-26 01:00:00+00:00,15.25,283.25,0.0,9.0,13.0,0.0,975.5,0.0,0.0,1296.0,0.0,4.0,1326.25,1296.0,1330.25,-34.25
2026-01-26 02:00:00+00:00,15.5,321.25,0.0,9.0,13.0,0.0,785.25,0.0,0.0,1144.0,0.0,13.5,1316.25,1144.0,1329.75,-185.75
2026-01-26 03:00:00+00:00,16.0,370.5,0.0,5.0,13.0,0.0,799.5,0.0,0.0,1204.0,0.0,264.75,1330.0,1204.0,1594.75,-390.75
2026-01-26 04:00:00+00:00,15.5,564.5,0.0,5.0,13.0,0.0,865.0,0.0,0.0,1463.0,0.0,19.0,1422.5,1463.0,1441.5,21.5
2026-01-26 05:00:00+00:00,15.75,830.75,0.0,5.0,13.25,0.0,974.75,0.0,0.0,1839.5,0.0,3.0,1687.75,1839.5,1690.75,148.75
2026-01-26 06:00:00+00:00,16.0,928.25,0.0,5.0,14.0,29.5,1009.25,0.0,0.0,2002.0,8.5,0.0,2018.0,2010.5,2018.0,-7.5
2026-01-26 07:00:00+00:00,15.25,923.75,0.0,9.0,12.25,165.5,815.25,0.0,0.0,1941.0,0.25,0.0,2205.0,1941.25,2205.0,-263.75
2026-01-26 08:00:00+00:00,15.75,757.0,0.0,9.0,14.0,530.25,823.75,0.0,0.0,2149.75,0.0,0.0,2343.25,2149.75,2343.25,-193.5
2026-01-26 09:00:00+00:00,15.5,676.0,0.0,9.0,14.75,848.75,659.0,0.0,0.0,2223.0,0.0,0.25,2352.0,2223.0,2352.25,-129.25
2026-01-26 10:00:00+00:00,15.0,679.75,0.0,8.0,14.0,765.75,528.25,0.0,0.0,2010.75,0.0,0.0,2276.75,2010.75,2276.75,-266.0
2026-01-26 11:00:00+00:00,14.75,673.75,0.0,5.0,13.0,544.25,539.75,0.0,0.0,1790.5,0.0,0.0,2282.25,1790.5,2282.25,-491.75
2026-01-26 12:00:00+00:00,16.0,677.75,0.0,5.0,13.0,666.5,610.0,0.0,0.0,1988.25,2.5,0.0,2353.0,1990.75,2353.0,-362.25
2026-01-26 13:00:00+00:00,15.75,942.25,0.0,5.0,12.75,666.25,868.5,0.0,0.0,2510.5,0.0,0.25,2382.0,2510.5,2382.25,128.25
2026-01-26 14:00:00+00:00,15.75,1028.75,0.0,5.0,14.5,396.0,1054.0,0.0,0.0,2514.0,0.0,0.75,2378.0,2514.0,2378.75,135.25
2026-01-26 15:00:00+00:00,16.0,1068.25,0.0,8.25,14.0,97.75,1120.25,0.0,0.0,2324.5,0.0,0.25,2357.75,2324.5,2358.0,-33.5
2026-01-26 16:00:00+00:00,16.0,1070.25,0.0,9.75,14.0,2.75,1260.75,0.0,0.0,2373.5,5.75,0.0,2516.0,2379.25,2516.0,-136.75
2026-01-26 17:00:00+00:00,16.0,1064.0,0.0,5.0,14.0,0.0,1335.0,0.0,0.0,2434.0,1.25,0.0,2598.5,2435.25,2598.5,-163.25
2026-01-26 18:00:00+00:00,15.25,1064.0,0.0,5.0,14.0,0.0,1298.5,0.0,0.0,2396.75,118.0,0.0,2671.0,2514.75,2671.0,-156.25
2026-01-26 19:00:00+00:00,15.25,1060.25,0.0,5.0,13.5,0.0,1147.0,0.0,0.0,2241.0,0.0,5.5,2639.0,2241.0,2644.5,-403.5
2026-01-26 20:00:00+00:00,15.5,1001.0,0.0,5.0,13.0,0.0,926.25,0.0,0.0,1960.75,0.0,3.75,2450.25,1960.75,2454.0,-493.25
2026-01-26 21:00:00+00:00,15.5,693.5,0.0,9.0,13.0,0.0,1122.5,0.0,0.0,1853.5,0.0,4.75,2194.75,1853.5,2199.5,-346.0
2026-01-26 22:00:00+00:00,16.0,325.25,0.0,7.75,13.0,0.0,1365.0,0.0,0.0,1727.0,0.0,2.75,1911.0,1727.0,1913.75,-186.75
2026-01-26 23:00:00+00:00,15.75,267.25,0.0,7.0,12.5,0.0,1475.75,0.0,0.0,1778.25,0.0,6.25,1676.5,1778.25,1682.75,95.5
2026-01-27 00:00:00+00:00,15.75,264.5,0.0,16.25,13.0,0.0,1527.25,0.0,0.0,1836.75,1.5,0.0,1538.5,1838.25,1538.5,299.75
2026-01-27 01:00:00+00:00,15.0,262.75,0.0,7.5,13.0,0.0,1524.0,0.0,0.0,1822.25,0.0,8.0,1454.75,1822.25,1462.75,359.5
2026-01-27 02:00:00+00:00,15.75,262.75,0.0,5.0,13.0,0.0,1661.75,0.0,0.0,1958.25,4.5,0.0,1435.0,1962.75,1435.0,527.75
2026-01-27 03:00:00+00:00,15.25,305.5,0.0,5.0,13.0,0.0,1612.25,0.0,0.0,1951.0,0.0,1.5,1432.75,1951.0,1434.25,516.75
2026-01-27 04:00:00+00:00,15.5,454.75,0.0,5.0,13.0,0.0,1360.25,0.0,0.0,1848.5,0.0,0.0,1520.5,1848.5,1520.5,328.0
2026-01-27 05:00:00+00:00,15.5,628.5,0.0,5.0,12.75,0.0,1140.75,0.0,0.0,1802.5,2.25,0.0,1770.75,1804.75,1770.75,34.0
2026-01-27 06:00:00+00:00,15.25,637.0,0.0,5.0,13.25,55.5,962.5,0.0,0.0,1688.5,365.75,0.0,2129.0,2054.25,2129.0,-74.75
2026-01-27 07:00:00+00:00,15.25,644.75,0.0,5.75,14.0,360.5,563.0,0.0,0.0,1603.25,373.75,0.0,2315.25,1977.0,2315.25,-338.25
2026-01-27 08:00:00+00:00,15.75,643.0,0.0,9.0,14.0,887.75,319.0,0.0,0.0,1888.5,11.5,0.0,2380.0,1900.0,2380.0,-480.0
2026-01-27 09:00:00+00:00,15.0,615.75,0.0,15.25,15.0,1191.5,266.75,0.0,0.0,2119.25,0.0,147.0,2295.25,2119.25,2442.25,-323.0
2026-01-27 10:00:00+00:00,15.25,605.5,0.0,18.75,14.75,1262.5,279.25,0.0,0.0,2196.0,0.0,155.0,2279.0,2196.0,2434.0,-238.0
2026-01-27 11:00:00+00:00,15.0,610.5,0.0,21.5,14.0,1236.0,280.5,0.0,0.0,2177.5,0.0,146.0,2183.0,2177.5,2329.0,-151.5
2026-01-27 12:00:00+00:00,15.0,611.5,0.0,20.0,15.0,1229.75,335.25,0.0,0.0,2226.5,0.0,142.0,2140.0,2226.5,2282.0,-55.5
2026-01-27 13:00:00+00:00,15.0,610.75,0.0,18.0,15.0,1077.25,348.25,0.0,0.0,2084.25,0.0,3.5,2125.5,2084.25,2129.0,-44.75
2026-01-27 14:00:00+00:00,15.0,660.25,0.0,14.75,14.0,755.75,258.75,0.0,0.0,1718.5,0.0,0.25,2117.25,1718.5,2117.5,-399.0
2026-01-27 15:00:00+00:00,15.25,1017.5,0.0,11.0,14.0,268.75,204.25,0.0,0.0,1530.75,0.0,0.0,2207.75,1530.75,2207.75,-677.0
2026-01-27 16:00:00+00:00,15.75,977.5,0.0,19.75,14.0,9.25,206.25,0.0,0.0,1242.5,5.75,0.0,2400.75,1248.25,2400.75,-1152.5
2026-01-27 17:00:00+00:00,15.0,1004.0,0.0,23.0,14.0,0.0,272.5,0.0,0.0,1328.5,11.0,0.0,2529.25,1339.5,2529.25,-1189.75
2026-01-27 18:00:00+00:00,15.25,1035.25,0.0,22.75,14.0,0.0,356.75,0.0,0.0,1444.0,7.75,0.0,2635.75,1451.75,2635.75,-1184.0
2026-01-27 19:00:00+00:00,15.25,969.5,0.0,22.25,13.0,0.0,596.25,0.0,0.0,1616.25,4.0,0.0,2594.25,1620.25,2594.25,-974.0
2026-01-27 20:00:00+00:00,15.0,521.75,0.0,23.5,13.0,0.0,845.25,0.0,0.0,1418.5,0.0,0.0,2426.5,1418.5,2426.5,-1008.0
2026-01-27 21:00:00+00:00,15.75,241.25,0.0,24.0,13.0,0.0,1006.5,0.0,0.0,1300.5,0.0,9.75,2189.25,1300.5,2199.0,-898.5
2026-01-27 22:00:00+00:00,15.0,234.25,0.0,24.0,13.0,0.0,1087.75,0.0,0.0,1374.0,0.0,5.5,1898.25,1374.0,1903.75,-529.75
2026-01-27 23:00:00+00:00,15.0,234.5,0.0,24.5,13.0,0.0,1228.25,0.0,0.0,1515.25,0.0,0.0,1656.5,1515.25,1656.5,-141.25
2026-01-28 00:00:00+00:00,15.25,234.0,0.0,24.25,13.0,0.0,1319.25,0.0,0.0,1605.75,0.0,0.0,1501.0,1605.75,1501.0,104.75
2026-01-28 01:00:00+00:00,15.0,233.75,0.0,24.0,13.0,0.0,1408.5,0.0,0.0,1694.25,0.0,0.0,1432.25,1694.25,1432.25,262.0
2026-01-28 02:00:00+00:00,15.5,244.25,0.0,24.0,13.0,0.0,1439.75,0.0,0.0,1736.5,0.0,0.0,1398.5,1736.5,1398.5,338.0
2026-01-28 03:00:00+00:00,15.0,322.25,0.0,24.0,13.0,0.0,1434.25,0.0,0.0,1808.5,0.0,0.0,1412.25,1808.5,1412.25,396.25
2026-01-28 04:00:00+00:00,15.25,464.5,0.0,24.0,13.0,0.0,1365.75,0.0,0.0,1882.5,0.0,12.0,1509.0,1882.5,1521.0,361.5
2026-01-28 05:00:00+00:00,15.5,577.75,0.0,23.75,13.0,0.0,1154.5,0.0,0.0,1784.5,1.75,0.0,1760.5,1786.25,1760.5,25.75
2026-01-28 06:00:00+00:00,16.0,835.0,0.0,20.0,14.0,8.5,1182.25,0.0,0.0,2075.75,1.5,0.0,2123.25,2077.25,2123.25,-46.0
2026-01-28 07:00:00+00:00,16.0,1006.0,0.0,18.0,14.0,51.75,1246.5,0.0,0.0,2352.25,20.0,0.0,2349.5,2372.25,2349.5,22.75
2026-01-28 08:00:00+00:00,16.0,891.25,0.0,18.0,14.0,298.0,1521.0,0.0,0.0,2758.25,0.75,0.0,2505.75,2759.0,2505.75,253.25
2026-01-28 09:00:00+00:00,16.0,743.25,0.0,19.0,14.5,926.0,1594.25,0.0,0.0,3313.0,0.0,3.0,2468.25,3313.0,2471.25,841.75
2026-01-28 10:00:00+00:00,15.0,296.25,0.0,19.75,15.0,1279.5,1818.25,0.0,0.0,3443.75,0.0,7.75,2426.25,3443.75,2434.0,1009.75
2026-01-28 11:00:00+00:00,15.75,232.0,0.0,20.0,14.25,1347.5,1865.0,0.0,0.0,3494.5,0.0,211.0,2439.5,3494.5,2650.5,844.0
2026-01-28 12:00:00+00:00,15.0,232.25,0.0,16.0,14.0,1250.0,1837.5,0.0,0.0,3364.75,0.0,290.75,2395.75,3364.75,2686.5,678.25
2026-01-28 13:00:00+00:00,15.5,232.75,0.0,16.75,11.75,865.5,1664.0,0.0,0.0,2806.25,0.0,275.25,2344.75,2806.25,2620.0,186.25
2026-01-28 14:00:00+00:00,15.5,245.0,0.0,19.75,12.0,527.25,1370.75,0.0,0.0,2190.25,0.0,12.5,2350.5,2190.25,2363.0,-172.75
2026-01-28 15:00:00+00:00,15.5,252.5,0.0,20.25,12.0,127.25,1149.25,0.0,0.0,1576.75,0.0,0.0,2353.75,1576.75,2353.75,-777.0
2026-01-28 16:00:00+00:00,15.25,272.25,0.0,21.25,12.0,3.25,839.75,0.0,0.0,1163.75,116.0,0.0,2461.75,1279.75,2461.75,-1182.0
2026-01-28 17:00:00+00:00,15.25,277.75,0.0,22.75,12.0,0.0,1045.5,0.0,0.0,1373.25,364.5,0.0,2530.25,1737.75,2530.25,-792.5
2026-01-28 18:00:00+00:00,15.0,277.75,0.0,23.75,12.0,0.0,1199.0,0.0,0.0,1527.5,412.75,0.0,2579.0,1940.25,2579.0,-638.75
2026-01-28 19:00:00+00:00,15.0,277.75,0.0,25.0,11.0,0.0,1184.5,0.0,0.0,1513.25,290.5,0.0,2560.5,1803.75,2560.5,-756.75
2026-01-28 20:00:00+00:00,15.0,279.0,0.0,25.0,12.5,0.0,1448.5,0.0,0.0,1780.0,0.0,0.5,2358.0,1780.0,2358.5,-578.5
2026-01-28 21:00:00+00:00,15.0,266.5,0.0,25.0,13.0,0.0,1674.75,0.0,0.0,1994.25,1.75,0.0,2147.25,1996.0,2147.25,-151.25
2026-01-28 22:00:00+00:00,15.0,249.5,0.0,25.0,13.0,0.0,1679.5,0.0,0.0,1982.0,0.0,0.75,1862.25,1982.0,1863.0,119.0
2026-01-28 23:00:00+00:00,15.0,266.75,0.0,25.0,13.0,0.0,1597.25,0.0,0.0,1917.0,0.0,0.0,1677.75,1917.0,1677.75,239.25
2026-01-29 00:00:00+00:00,15.0,234.75,0.0,25.0,13.0,0.0,1600.5,0.0,0.0,1888.25,0.0,0.0,1523.75,1888.25,1523.75,364.5
2026-01-29 01:00:00+00:00,15.0,234.5,0.0,25.0,13.0,0.0,1583.5,0.0,0.0,1871.0,0.0,0.0,1453.5,1871.0,1453.5,417.5
2026-01-29 02:00:00+00:00,15.5,243.75,0.0,25.0,13.0,0.0,1686.25,0.0,0.0,1983.5,0.0,3.25,1436.25,1983.5,1439.5,544.0
2026-01-29 03:00:00+00:00,15.25,320.25,0.0,25.0,13.0,0.0,1558.75,0.0,0.0,1932.25,0.0,6.5,1389.75,1932.25,1396.25,536.0
2026-01-29 04:00:00+00:00,15.0,554.0,0.0,25.0,13.0,0.0,1509.0,0.0,0.0,2116.0,2.75,0.0,1482.75,2118.75,1482.75,636.0
2026-01-29 05:00:00+00:00,15.0,849.75,0.0,25.0,13.0,0.0,1516.75,0.0,0.0,2419.5,0.25,0.0,1738.25,2419.75,1738.25,681.5
2026-01-29 06:00:00+00:00,15.75,986.25,0.0,25.0,13.75,44.75,1698.25,0.0,0.0,2783.75,5.5,0.0,2062.25,2789.25,2062.25,727.0
2026-01-29 07:00:00+00:00,15.25,1043.25,0.0,25.0,14.0,298.75,1791.75,0.0,0.0,3188.0,0.0,1.25,2295.75,3188.0,2297.0,891.0
2026-01-29 08:00:00+00:00,15.75,892.0,0.0,25.0,14.0,726.75,1883.0,0.0,0.0,3556.5,3.5,0.0,2486.25,3560.0,2486.25,1073.75
2026-01-29 09:00:00+00:00,15.75,692.75,0.0,22.75,14.0,838.5,1896.5,0.0,0.0,3480.25,0.0,0.0,2403.5,3480.25,2403.5,1076.75
2026-01-29 10:00:00+00:00,15.25,642.5,0.0,20.75,13.75,1230.25,1860.75,0.0,0.0,3783.25,0.0,3.0,2471.75,3783.25,2474.75,1308.5
2026-01-29 11:00:00+00:00,15.5,636.5,0.0,25.25,13.0,1635.75,1686.5,0.0,0.0,4012.5,0.0,118.25,2633.25,4012.5,2751.5,1261.0
2026-01-29 12:00:00+00:00,15.25,635.25,0.0,25.25,15.25,1427.25,1654.5,0.0,0.0,3772.75,0.0,99.75,2415.25,3772.75,2515.0,1257.75
2026-01-29 13:00:00+00:00,15.25,644.75,0.0,26.25,15.0,1322.25,1703.5,0.0,0.0,3727.0,0.0,9.25,2401.5,3727.0,2410.75,1316.25
2026-01-29 14:00:00+00:00,15.5,653.0,0.0,14.5,15.0,880.25,1703.75,0.0,0.0,3282.0,0.0,12.25,2336.0,3282.0,2348.25,933.75
2026-01-29 15:00:00+00:00,16.0,882.0,0.0,26.75,15.0,308.5,1518.5,0.0,0.0,2766.75,0.0,0.0,2323.5,2766.75,2323.5,443.25
2026-01-29 16:00:00+00:00,15.5,1040.75,0.0,23.5,15.0,12.75,1310.25,0.0,0.0,2417.75,0.25,0.0,2401.5,2418.0,2401.5,16.5
2026-01-29 17:00:00+00:00,16.0,1045.5,0.0,20.5,14.5,0.0,1256.5,0.0,0.0,2353.0,13.25,0.0,2510.25,2366.25,2510.25,-144.0
2026-01-29 18:00:00+00:00,15.5,1045.5,0.0,18.25,13.25,0.0,1170.25,0.0,0.0,2262.75,10.0,0.0,2595.5,2272.75,2595.5,-322.75
2026-01-29 19:00:00+00:00,15.0,866.0,0.0,18.0,13.25,0.0,1066.0,0.0,0.0,1978.25,2.5,0.0,2542.0,1980.75,2542.0,-561.25
2026-01-29 20:00:00+00:00,15.5,432.0,0.0,18.0,14.0,0.0,969.5,0.0,0.0,1449.0,0.0,0.0,2383.25,1449.0,2383.25,-934.25
2026-01-29 21:00:00+00:00,15.75,268.0,0.0,20.0,14.0,0.0,841.75,0.0,0.0,1159.5,0.5,0.0,2179.25,1160.0,2179.25,-1019.25
2026-01-29 22:00:00+00:00,15.25,254.0,0.0,18.25,14.0,0.0,723.75,0.0,0.0,1025.25,0.25,0.0,1901.0,1025.5,1901.0,-875.5
2026-01-29 23:00:00+00:00,15.75,237.5,0.0,19.0,14.0,0.0,726.25,0.0,0.0,1012.5,0.0,1.25,1668.5,1012.5,1669.75,-657.25
2026-01-30 00:00:00+00:00,15.0,234.75,0.0,19.0,13.25,0.0,774.25,0.0,0.0,1056.25,1.75,0.0,1520.25,1058.0,1520.25,-462.25
2026-01-30 01:00:00+00:00,15.0,234.75,0.0,19.0,13.5,0.0,737.0,0.0,0.0,1019.25,0.0,0.0,1421.25,1019.25,1421.25,-402.0
2026-01-30 02:00:00+00:00,15.5,234.5,0.0,19.0,14.0,0.0,708.0,0.0,0.0,991.0,0.0,1.25,1400.0,991.0,1401.25,-410.25
2026-01-30 03:00:00+00:00,15.5,314.25,0.0,19.0,14.0,0.0,606.25,0.0,0.0,969.0,0.0,1.25,1410.0,969.0,1411.25,-442.25
2026-01-30 04:00:00+00:00,15.0,508.0,0.0,18.0,14.0,0.0,594.0,0.0,0.0,1149.0,0.0,6.75,1499.0,1149.0,1505.75,-356.75
2026-01-30 05:00:00+00:00,15.25,832.75,0.0,17.5,14.0,0.0,571.5,0.0,0.0,1451.0,0.0,5.75,1747.75,1451.0,1753.5,-302.5
2026-01-30 06:00:00+00:00,16.0,1005.5,0.0,17.0,13.0,19.75,597.75,0.0,0.0,1669.0,5.5,0.0,2080.75,1674.5,2080.75,-406.25
2026-01-30 07:00:00+00:00,15.25,1046.25,0.0,17.0,14.0,96.25,706.25,0.0,0.0,1895.0,4.25,0.0,2295.25,1899.25,2295.25,-396.0
2026-01-30 08:00:00+00:00,15.5,876.75,0.0,17.0,14.0,252.25,814.0,0.0,0.0,1989.5,0.0,9.0,2441.75,1989.5,2450.75,-461.25
2026-01-30 09:00:00+00:00,15.25,618.25,0.0,18.25,14.0,427.75,1051.0,0.0,0.0,2144.5,0.0,86.75,2437.0,2144.5,2523.75,-379.25
2026-01-30 10:00:00+00:00,15.25,581.75,0.0,18.0,14.0,734.0,1115.25,0.0,0.0,2478.25,0.0,34.25,2366.25,2478.25,2400.5,77.75
2026-01-30 11:00:00+00:00,15.0,583.0,0.0,15.5,14.0,910.5,1481.0,0.0,0.0,3019.0,1.0,0.0,2278.0,3020.0,2278.0,742.0
2026-01-30 12:00:00+00:00,15.0,582.25,0.0,14.75,14.0,938.0,1700.25,0.0,0.0,3264.25,7.75,0.0,2358.0,3272.0,2358.0,914.0
2026-01-30 13:00:00+00:00,15.0,620.75,0.0,11.75,14.0,717.75,1808.75,0.0,0.0,3188.0,6.5,0.0,2252.75,3194.5,2252.75,941.75
2026-01-30 14:00:00+00:00,15.0,932.0,0.0,11.5,14.0,570.25,1518.5,0.0,0.0,3061.25,8.75,0.0,2300.75,3070.0,2300.75,769.25
2026-01-30 15:00:00+00:00,15.0,1037.75,0.0,15.0,14.0,210.5,1399.5,0.0,0.0,2691.75,4.25,0.0,2297.0,2696.0,2297.0,399.0
2026-01-30 16:00:00+00:00,15.25,1042.5,0.0,14.75,14.0,12.0,1483.75,0.0,0.0,2582.25,0.0,0.5,2412.25,2582.25,2412.75,169.5
