,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-03-04 11:00:00+00:00,20.62,141.18,0.0,220.8,702.73,822.52,0.2,0.09,257.01,2165.1499999999996,0.0,0.0,1849.25,2165.1499999999996,1849.25,315.89999999999964
2026-03-04 12:00:00+00:00,20.57,141.54,0.0,221.12,702.6,748.35,0.19,0.12,257.28,2091.7699999999995,0.0,0.0,1805.57,2091.7699999999995,1805.57,286.1999999999996
2026-03-04 13:00:00+00:00,21.16,144.59,0.0,227.68,702.59,602.66,0.19,0.12,257.7,1956.6899999999998,0.0,0.0,1732.46,1956.6899999999998,1732.46,224.2299999999998
2026-03-04 14:00:00+00:00,22.48,145.51,0.0,328.64,702.81,394.2,0.23,0.09,277.17,1871.13,0.08,0.0,1656.16,1871.21,1656.16,215.04999999999995
2026-03-04 15:00:00+00:00,21.49,159.47,0.0,521.25,702.91,158.85,0.22,0.13,387.41,1951.73,41.03,0.0,1666.13,1992.76,1666.13,326.6299999999999
2026-03-04 16:00:00+00:00,21.57,162.48,0.0,666.59,702.74,25.5,0.18,0.15,500.98,2080.1900000000005,159.72,0.0,1688.21,2239.9100000000003,1688.21,551.7000000000003
2026-03-04 17:00:00+00:00,21.41,164.31,0.0,671.66,702.67,7.69,0.16,0.07,520.87,2088.84,173.68,0.0,1755.23,2262.52,1755.23,507.28999999999996
2026-03-04 18:00:00+00:00,21.92,164.65,0.0,675.65,702.59,6.06,0.16,0.08,521.07,2092.18,172.98,0.0,1838.45,2265.16,1838.45,426.7099999999998
2026-03-04 19:00:00+00:00,21.0,164.4,0.0,666.55,702.92,0.74,0.17,0.02,520.12,2075.92,171.9,0.0,1785.49,2247.82,1785.49,462.33000000000015
2026-03-04 20:00:00+00:00,21.25,160.87,0.0,554.66,702.94,0.51,0.16,0.01,498.88,1939.2800000000002,23.29,0.0,1689.48,1962.5700000000002,1689.48,273.09000000000015
2026-03-04 21:00:00+00:00,21.02,159.26,0.0,446.82,702.53,0.29,0.16,0.0,395.76,1725.8400000000001,0.0,0.0,1567.1,1725.8400000000001,1567.1,158.74000000000024
2026-03-04 22:00:00+00:00,20.98,154.04,0.0,301.94,702.46,0.14,0.16,0.0,297.6,1477.3200000000002,0.0,0.0,1495.66,1477.3200000000002,1495.66,-18.339999999999918
2026-03-04 23:00:00+00:00,20.42,146.48,0.0,243.39,702.82,0.15,0.17,0.01,256.08,1369.5200000000002,0.0,0.0,1405.25,1369.5200000000002,1405.25,-35.72999999999979
2026-03-05 00:00:00+00:00,20.25,147.85,0.0,162.76,702.79,0.14,0.17,0.0,255.66,1289.6200000000003,0.0,0.0,1379.15,1289.6200000000003,1379.15,-89.52999999999975
2026-03-05 01:00:00+00:00,20.45,147.03,0.0,121.74,702.64,0.14,0.13,0.0,256.06,1248.1899999999998,0.0,0.0,1373.75,1248.1899999999998,1373.75,-125.56000000000017
2026-03-05 02:00:00+00:00,20.49,147.72,0.0,135.33,702.42,0.11,0.11,0.0,256.57,1262.75,0.0,0.0,1354.73,1262.75,1354.73,-91.98000000000002
2026-03-05 03:00:00+00:00,20.35,148.58,0.0,218.14,702.29,0.11,0.11,0.01,264.24,1353.8299999999997,0.0,0.0,1403.6,1353.8299999999997,1403.6,-49.77000000000021
2026-03-05 04:00:00+00:00,21.08,161.29,0.0,427.94,702.16,0.37,0.11,0.12,346.79,1659.8599999999994,0.42,0.0,1514.72,1660.2799999999995,1514.72,145.5599999999995
2026-03-05 05:00:00+00:00,21.09,165.75,0.0,654.41,702.23,7.72,0.11,0.13,444.16,1995.6000000000001,144.08,0.0,1825.6,2139.6800000000003,1825.6,314.0800000000004
2026-03-05 06:00:00+00:00,21.58,166.31,0.0,660.32,702.07,114.45,0.11,0.02,475.98,2140.84,150.23,0.0,1935.83,2291.07,1935.83,355.24000000000024
2026-03-05 07:00:00+00:00,21.41,166.3,0.0,500.31,703.56,342.2,0.11,0.0,370.99,2104.88,24.49,0.0,1953.65,2129.37,1953.65,175.7199999999998
2026-03-05 08:00:00+00:00,21.09,149.45,0.0,283.05,704.26,585.65,0.1,0.01,277.82,2021.4299999999998,0.0,0.0,1848.75,2021.4299999999998,1848.75,172.67999999999984
2026-03-05 09:00:00+00:00,21.37,148.67,0.0,170.18,702.46,769.99,0.14,0.01,253.79,2066.61,0.0,0.0,1764.34,2066.61,1764.34,302.2700000000002
2026-03-05 10:00:00+00:00,20.48,144.5,0.0,125.93,702.36,855.87,0.17,0.05,253.98,2103.3399999999997,0.0,0.0,1807.11,2103.3399999999997,1807.11,296.2299999999998
2026-03-05 11:00:00+00:00,20.06,145.73,0.0,108.09,702.29,869.61,0.17,0.12,252.09,2098.16,0.0,0.0,1792.96,2098.16,1792.96,305.1999999999998
2026-03-05 12:00:00+00:00,19.53,145.73,0.0,112.58,702.36,808.59,0.18,0.21,250.34,2039.52,0.0,0.0,1744.17,2039.52,1744.17,295.3499999999999
2026-03-05 13:00:00+00:00,19.54,145.49,0.0,131.92,702.18,673.75,0.17,0.26,251.43,1924.74,0.0,0.0,1682.93,1924.74,1682.93,241.80999999999995
2026-03-05 14:00:00+00:00,20.32,145.55,0.0,212.4,702.3,457.45,0.17,0.21,260.8,1799.2,0.0,0.0,1618.16,1799.2,1618.16,181.03999999999996
2026-03-05 15:00:00+00:00,21.37,158.66,0.0,499.35,702.35,198.93,0.17,0.13,359.07,1940.0300000000002,1.2,0.0,1599.08,1941.2300000000002,1599.08,342.1500000000003
2026-03-05 16:00:00+00:00,21.21,162.97,0.0,663.78,702.18,27.06,0.17,0.08,486.15,2063.6,151.53,0.0,1641.68,2215.13,1641.68,573.45
2026-03-05 17:00:00+00:00,21.22,164.71,0.0,664.82,701.94,7.89,0.17,0.04,518.58,2079.3700000000003,173.18,0.0,1776.55,2252.55,1776.55,476.0000000000002
2026-03-05 18:00:00+00:00,21.7,164.12,0.0,663.21,701.96,5.02,0.17,0.04,519.07,2075.29,172.46,0.0,1826.78,2247.75,1826.78,420.97
2026-03-05 19:00:00+00:00,22.63,164.2,0.0,622.96,701.91,0.71,0.17,0.14,519.59,2032.31,161.27,0.0,1790.85,2193.58,1790.85,402.73
2026-03-05 20:00:00+00:00,23.72,161.34,0.0,571.32,701.96,0.55,0.17,0.02,432.71,1891.7900000000002,0.19,0.0,1695.92,1891.9800000000002,1695.92,196.06000000000017
2026-03-05 21:00:00+00:00,21.63,159.11,0.0,474.27,701.56,0.14,0.17,0.0,298.05,1654.93,0.0,0.0,1596.56,1654.93,1596.56,58.37000000000012
2026-03-05 22:00:00+00:00,22.59,154.92,0.0,331.56,701.86,0.16,0.17,0.0,256.14,1467.4,0.0,0.0,1500.64,1467.4,1500.64,-33.24000000000001
2026-03-05 23:00:00+00:00,21.13,153.38,0.0,208.51,701.27,0.14,0.17,0.02,257.18,1341.8000000000002,0.0,0.0,1396.77,1341.8000000000002,1396.77,-54.9699999999998
2026-03-06 00:00:00+00:00,21.27,154.63,0.0,123.28,701.64,0.14,0.17,0.13,256.66,1257.9199999999998,0.0,0.0,1358.56,1257.9199999999998,1358.56,-100.6400000000001
2026-03-06 01:00:00+00:00,21.08,154.26,0.0,138.35,701.64,0.14,0.17,0.14,256.53,1272.31,0.0,0.0,1332.03,1272.31,1332.03,-59.72000000000003
2026-03-06 02:00:00+00:00,21.28,154.28,0.0,278.69,701.71,0.13,0.17,0.11,256.94,1413.3100000000002,0.0,0.0,1344.58,1413.3100000000002,1344.58,68.73000000000025
2026-03-06 03:00:00+00:00,20.95,159.4,0.0,378.0,701.8,0.11,0.17,0.12,256.07,1516.62,0.0,0.0,1385.14,1516.62,1385.14,131.4799999999998
2026-03-06 04:00:00+00:00,22.96,162.74,0.0,409.8,701.79,0.4,0.17,0.1,300.26,1598.22,0.01,0.0,1515.35,1598.23,1515.35,82.88000000000011
2026-03-06 05:00:00+00:00,23.5,166.29,0.0,573.22,701.62,10.11,0.17,0.12,397.24,1872.27,161.38,0.0,1767.74,2033.65,1767.74,265.9100000000001
2026-03-06 06:00:00+00:00,22.42,166.49,0.0,569.69,701.68,124.94,0.18,0.12,421.54,2007.0600000000002,141.25,0.0,1902.48,2148.3100000000004,1902.48,245.83000000000038
2026-03-06 07:00:00+00:00,21.49,165.1,0.0,369.84,701.82,363.71,0.19,0.07,323.05,1945.27,0.15,0.0,1907.29,1945.42,1907.29,38.13000000000011
2026-03-06 08:00:00+00:00,20.04,150.3,0.0,202.11,701.94,596.53,0.18,0.02,255.2,1926.3200000000002,0.0,0.0,1836.7,1926.3200000000002,1836.7,89.62000000000012
2026-03-06 09:00:00+00:00,20.41,149.77,0.0,105.81,702.13,704.21,0.19,0.01,249.1,1931.6299999999999,0.0,0.0,1760.86,1931.6299999999999,1760.86,170.76999999999998
