,Fossil Gas,Nuclear,Other,Solar,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-19 07:00:00+00:00,1.1,7043.0,1023.3507500000001,33.7215,248.62725,1627.53225,9977.33175,0.0,0.0,15221.75,9977.33175,15221.75,-5244.418250000001
2026-02-19 08:00:00+00:00,1.1,7043.0,1035.17325,91.4585,183.35075,1601.408,9955.4905,0.0,0.0,15029.25,9955.4905,15029.25,-5073.7595
2026-02-19 09:00:00+00:00,1.3,7043.0,1042.0610000000001,165.66899999999998,141.1745,1614.7505,10007.955,0.0,0.0,14797.25,10007.955,14797.25,-4789.295
2026-02-19 10:00:00+00:00,21.7,7044.0,960.0654999999999,223.2105,107.4085,1613.5774999999999,9969.961999999998,0.0,0.0,14307.25,9969.961999999998,14307.25,-4337.288000000002
2026-02-19 11:00:00+00:00,1.2,7045.0,943.38225,256.0725,91.1355,1559.06775,9895.858,0.0,0.0,13981.75,9895.858,13981.75,-4085.892
2026-02-19 12:00:00+00:00,1.2,7050.0,937.575,221.42175,102.85225,1451.23225,9764.28125,0.0,0.0,13678.5,9764.28125,13678.5,-3914.21875
2026-02-19 13:00:00+00:00,1.4,7055.0,933.29,157.39249999999998,112.41499999999999,1442.76825,9702.265749999999,0.0,0.0,13664.5,9702.265749999999,13664.5,-3962.2342500000013
2026-02-19 14:00:00+00:00,1.0,7055.0,935.35825,77.95824999999999,120.0815,1547.728,9737.126,0.0,0.0,13720.0,9737.126,13720.0,-3982.874
2026-02-19 15:00:00+00:00,1.5,7054.0,924.7719999999999,17.52425,154.76725,1582.115,9734.6785,0.0,0.0,14259.0,9734.6785,14259.0,-4524.3215
2026-02-19 16:00:00+00:00,1.3,7054.0,936.3162500000001,0.81375,219.87525,1590.64775,9802.953,0.0,0.0,14823.5,9802.953,14823.5,-5020.5470000000005
2026-02-19 17:00:00+00:00,0.9,7053.0,944.27525,0.37,284.639,1606.44425,9889.628499999999,0.0,0.0,15069.5,9889.628499999999,15069.5,-5179.871500000001
2026-02-19 18:00:00+00:00,1.0,7054.0,951.16025,0.35275,375.90375,1610.87775,9993.2945,0.0,0.0,14998.0,9993.2945,14998.0,-5004.7055
2026-02-19 19:00:00+00:00,0.6,7055.0,908.13975,0.346,494.772,1613.58475,10072.442500000001,0.0,0.0,14781.25,10072.442500000001,14781.25,-4708.807499999999
2026-02-19 20:00:00+00:00,1.4,7054.0,855.44125,0.34775,665.63975,1438.77375,10015.602499999999,0.0,0.0,14566.75,10015.602499999999,14566.75,-4551.147500000001
2026-02-19 21:00:00+00:00,1.0,7055.0,770.949,0.3295,869.5695000000001,1384.9625,10081.8105,0.0,0.0,14259.75,10081.8105,14259.75,-4177.9395
2026-02-19 22:00:00+00:00,2.0,7056.0,733.70375,0.324,1078.9,1335.61475,10206.5425,0.0,0.0,13825.75,10206.5425,13825.75,-3619.2075000000004
2026-02-19 23:00:00+00:00,1.0,7055.0,684.84875,0.243,1278.78375,1375.47575,10395.35125,0.0,0.0,13299.0,10395.35125,13299.0,-2903.6487500000003
2026-02-20 00:00:00+00:00,1.5,7053.0,688.1045,0.23399999999999999,1552.058,1373.15,10668.0465,0.0,0.0,13024.75,10668.0465,13024.75,-2356.7034999999996
2026-02-20 01:00:00+00:00,0.9,7056.0,685.1,0.21875,1830.60125,1354.7804999999998,10927.6005,0.0,0.0,12942.25,10927.6005,12942.25,-2014.6494999999995
2026-02-20 02:00:00+00:00,0.8,7056.0,679.59275,0.20275,2005.9002500000001,1356.03025,11098.526,0.0,0.0,13137.5,11098.526,13137.5,-2038.9740000000002
2026-02-20 03:00:00+00:00,1.6,7057.0,678.4905,1.11125,2102.43375,1365.3957500000001,11206.03125,0.0,0.0,13288.25,11206.03125,13288.25,-2082.21875
2026-02-20 04:00:00+00:00,1.5,7057.0,704.95625,1.1165,2163.054,1425.0417499999999,11352.6685,0.0,0.0,13646.25,11352.6685,13646.25,-2293.5815000000002
2026-02-20 05:00:00+00:00,0.8,7056.0,740.8005,1.11425,2280.9865,1543.33,11623.03125,0.0,0.0,14445.25,11623.03125,14445.25,-2822.21875
2026-02-20 06:00:00+00:00,1.0,7055.0,792.96625,5.0600000000000005,2338.444,1562.6702500000001,11755.140500000001,0.0,0.0,14843.25,11755.140500000001,14843.25,-3088.1094999999987
2026-02-20 07:00:00+00:00,1.4,7055.0,811.146,34.77675,2327.493,1544.846,11774.66175,0.0,0.0,14696.0,11774.66175,14696.0,-2921.3382500000007
2026-02-20 08:00:00+00:00,1.4,7055.0,833.93225,99.683,2307.78175,1498.668,11796.464999999998,0.0,0.0,14789.0,11796.464999999998,14789.0,-2992.5350000000017
2026-02-20 09:00:00+00:00,1.6,7055.0,844.98875,158.895,2242.9075000000003,1450.73125,11754.122500000001,0.0,0.0,14774.75,11754.122500000001,14774.75,-3020.6274999999987
2026-02-20 10:00:00+00:00,2.1,7055.0,823.1332500000001,192.5135,2114.285,1343.879,11530.91075,0.0,0.0,14465.75,11530.91075,14465.75,-2934.839250000001
2026-02-20 11:00:00+00:00,1.7,7055.0,809.5425,207.047,2092.24325,1209.93875,11375.4715,0.0,0.0,13903.5,11375.4715,13903.5,-2528.0285000000003
2026-02-20 12:00:00+00:00,1.6,7056.0,788.454,192.3955,2180.535,1154.2292499999999,11373.213749999999,0.0,0.0,13547.5,11373.213749999999,13547.5,-2174.286250000001
2026-02-20 13:00:00+00:00,1.6,7057.0,650.25175,136.94425,2353.0625,1125.68125,11324.53975,0.0,0.0,13319.25,11324.53975,13319.25,-1994.71025
2026-02-20 14:00:00+00:00,1.0,7058.0,648.5295,66.365,2608.898,1126.339,11509.1315,0.0,0.0,13456.75,11509.1315,13456.75,-1947.6185000000005
2026-02-20 15:00:00+00:00,1.9,7056.0,646.5745,17.166249999999998,2881.8275,1135.5342500000002,11739.0025,0.0,0.0,13622.75,11739.0025,13622.75,-1883.7474999999995
2026-02-20 16:00:00+00:00,2.1,7052.0,670.39275,0.586,3020.82625,1136.1577499999999,11882.062750000001,0.0,0.0,13926.25,11882.062750000001,13926.25,-2044.187249999999
2026-02-20 17:00:00+00:00,1.0,7052.0,668.97,1.342,3125.427,1127.9165,11976.655499999999,0.0,0.0,13861.0,11976.655499999999,13861.0,-1884.344500000001
2026-02-20 18:00:00+00:00,2.2,7051.0,669.7505,1.04325,3161.324,1089.5475,11974.86525,0.0,0.0,13426.25,11974.86525,13426.25,-1451.3847499999993
2026-02-20 19:00:00+00:00,0.7,7051.0,650.34725,0.95475,3179.689,1071.45025,11954.141249999999,0.0,0.0,12908.75,11954.141249999999,12908.75,-954.6087500000012
2026-02-20 20:00:00+00:00,1.7,7052.0,641.7737500000001,0.23275,3093.8872499999998,1068.16375,11857.7575,0.0,0.0,12510.0,11857.7575,12510.0,-652.2425000000003
2026-02-20 21:00:00+00:00,1.3,7052.0,647.79775,0.20550000000000002,3045.4115,1058.54125,11805.256,0.0,0.0,12261.0,11805.256,12261.0,-455.7440000000006
2026-02-20 22:00:00+00:00,2.3,7056.0,624.56075,0.20525,2848.236,1060.795,11592.097,0.0,0.0,11992.75,11592.097,11992.75,-400.65300000000025
2026-02-20 23:00:00+00:00,1.1,7051.0,561.93125,0.19575,2810.6042500000003,1005.8375,11430.668749999999,0.0,0.0,12210.5,11430.668749999999,12210.5,-779.8312500000011
2026-02-21 00:00:00+00:00,1.2,7051.0,523.3215,0.1635,2734.9049999999997,1000.0425,11310.6325,0.0,0.0,12080.0,11310.6325,12080.0,-769.3675000000003
2026-02-21 01:00:00+00:00,0.9,7051.0,527.758,0.1445,2637.65175,997.75825,11215.2125,0.0,0.0,11858.25,11215.2125,11858.25,-643.0375000000004
2026-02-21 02:00:00+00:00,1.0,7051.0,520.043,0.125,2536.8875,1005.906,11114.961499999998,0.0,0.0,11616.75,11114.961499999998,11616.75,-501.7885000000024
2026-02-21 03:00:00+00:00,1.7,7051.0,536.0705,0.125,2450.2484999999997,1020.351,11059.495,0.0,0.0,11589.25,11059.495,11589.25,-529.7549999999992
2026-02-21 04:00:00+00:00,1.6,7051.0,558.8375,0.124,2404.1530000000002,1035.6075,11051.322,0.0,0.0,11644.25,11051.322,11644.25,-592.9279999999999
2026-02-21 05:00:00+00:00,0.8,7052.0,571.489,0.1315,2290.14175,1046.67875,10961.241000000002,0.0,0.0,11743.75,10961.241000000002,11743.75,-782.5089999999982
2026-02-21 06:00:00+00:00,1.2,7052.0,626.7797499999999,3.09625,2194.18975,1047.78225,10925.047999999999,0.0,0.0,11897.75,10925.047999999999,11897.75,-972.7020000000011
2026-02-21 07:00:00+00:00,1.3,7052.0,675.89775,15.905750000000001,2063.8485,1174.966,10983.918000000001,0.0,0.0,12146.0,10983.918000000001,12146.0,-1162.0819999999985
2026-02-21 08:00:00+00:00,16.8,7052.0,706.97025,34.1695,1877.5230000000001,1196.493,10883.955750000001,0.0,0.0,12313.25,10883.955750000001,12313.25,-1429.294249999999
2026-02-21 09:00:00+00:00,16.7,7052.0,717.30475,55.509,1709.76075,1241.9325000000001,10793.207,0.0,0.0,12302.5,10793.207,12302.5,-1509.2929999999997
2026-02-21 10:00:00+00:00,2.2,7052.0,726.5785,76.66975,1566.31375,1247.1325000000002,10670.894499999999,0.0,0.0,12282.25,10670.894499999999,12282.25,-1611.3555000000015
2026-02-21 11:00:00+00:00,1.8,7053.0,729.24875,82.70675,1407.36075,1245.6589999999999,10519.77525,0.0,0.0,12257.75,10519.77525,12257.75,-1737.9747499999994
2026-02-21 12:00:00+00:00,2.0,7052.0,731.7637500000001,73.9995,1260.214,1249.444,10369.42125,0.0,0.0,12243.5,10369.42125,12243.5,-1874.0787500000006
2026-02-21 13:00:00+00:00,2.0,7052.0,733.3515,47.6075,1158.07325,1287.44575,10280.478000000001,0.0,0.0,12198.0,10280.478000000001,12198.0,-1917.521999999999
2026-02-21 14:00:00+00:00,1.1,7051.0,736.7015,20.8855,1163.028,1352.989,10325.704,0.0,0.0,12156.5,10325.704,12156.5,-1830.7960000000003
2026-02-21 15:00:00+00:00,2.0,7051.0,768.9585,7.4825,1275.19775,1435.0715,10539.71025,0.0,0.0,12252.0,10539.71025,12252.0,-1712.28975
2026-02-21 16:00:00+00:00,2.3,7050.0,779.836,3.4125,1524.01525,1428.83375,10788.397500000001,0.0,0.0,12603.75,10788.397500000001,12603.75,-1815.352499999999
2026-02-21 17:00:00+00:00,1.0,7050.0,783.02,2.457,1819.62425,1373.5725,11029.673750000002,0.0,0.0,12476.75,11029.673750000002,12476.75,-1447.0762499999983
2026-02-21 18:00:00+00:00,2.2,7051.0,777.96325,0.28375,1958.1680000000001,1371.40125,11161.01625,0.0,0.0,12194.25,11161.01625,12194.25,-1033.2337499999994
2026-02-21 19:00:00+00:00,0.9,7051.0,779.0765,0.2965,2032.926,1259.19625,11123.395250000001,0.0,0.0,11875.75,11123.395250000001,11875.75,-752.3547499999986
2026-02-21 20:00:00+00:00,2.2,7051.0,745.09825,0.3155,1952.21175,1200.7092499999999,10951.534749999999,0.0,0.0,11610.5,10951.534749999999,11610.5,-658.9652500000011
2026-02-21 21:00:00+00:00,1.3,7051.0,686.67725,0.28025,1801.542,1172.8007499999999,10713.60025,0.0,0.0,11580.0,10713.60025,11580.0,-866.3997500000005
2026-02-21 22:00:00+00:00,1.8,7051.0,669.0654999999999,0.26575000000000004,1614.98325,1165.8525,10502.967,0.0,0.0,11481.0,10502.967,11481.0,-978.0329999999994
2026-02-21 23:00:00+00:00,0.7,7055.0,661.898,0.228,1627.74275,1139.7425,10485.31125,0.0,0.0,11395.5,10485.31125,11395.5,-910.1887499999993
2026-02-22 00:00:00+00:00,1.2,7055.0,663.4075,0.20025,1479.00475,1131.00075,10329.81325,0.0,0.0,11188.5,10329.81325,11188.5,-858.6867500000008
2026-02-22 01:00:00+00:00,0.9,7055.0,667.4045,0.18625,1389.30725,1131.0005,10243.798499999999,0.0,0.0,11279.25,10243.798499999999,11279.25,-1035.451500000001
2026-02-22 02:00:00+00:00,1.0,7054.0,662.7885,0.17775,1310.81775,1135.5175,10164.3015,0.0,0.0,11178.75,10164.3015,11178.75,-1014.4485000000004
2026-02-22 03:00:00+00:00,1.6,7055.0,662.8842500000001,0.18725,1228.69975,1137.34325,10085.7145,0.0,0.0,11352.25,10085.7145,11352.25,-1266.5355
2026-02-22 04:00:00+00:00,1.2,7056.0,662.54125,0.1885,1137.564,1137.3564999999999,9994.85025,0.0,0.0,11512.0,9994.85025,11512.0,-1517.1497500000005
2026-02-22 05:00:00+00:00,0.6,7055.0,659.2735,0.21475,1016.03525,1150.8252499999999,9881.948750000001,0.0,0.0,11896.0,9881.948750000001,11896.0,-2014.0512499999986
2026-02-22 06:00:00+00:00,2.0,7054.0,669.569,7.8025,882.294,1215.538,9831.2035,0.0,0.0,12084.0,9831.2035,12084.0,-2252.7965000000004
2026-02-22 07:00:00+00:00,2.5,7055.0,678.2615,55.1965,705.15425,1228.50825,9724.6205,0.0,0.0,12360.75,9724.6205,12360.75,-2636.129499999999
2026-02-22 08:00:00+00:00,1.8,7055.0,687.01025,119.9125,541.78025,1296.0855,9701.5885,0.0,0.0,12474.5,9701.5885,12474.5,-2772.9115
2026-02-22 09:00:00+00:00,2.2,7054.0,710.082,176.691,371.4595,1337.58475,9652.01725,0.0,0.0,12245.5,9652.01725,12245.5,-2593.482749999999
2026-02-22 10:00:00+00:00,2.6,7057.0,724.98975,214.22,260.95324999999997,1416.7945,9676.5575,0.0,0.0,11933.5,9676.5575,11933.5,-2256.942499999999
2026-02-22 11:00:00+00:00,2.1,7054.0,742.1007500000001,214.13875000000002,237.67975,1458.649,9708.668249999999,0.0,0.0,11755.75,9708.668249999999,11755.75,-2047.0817500000012
2026-02-22 12:00:00+00:00,2.4,7055.0,758.9939999999999,184.7855,226.09125,1462.9575,9690.22825,0.0,0.0,11744.75,9690.22825,11744.75,-2054.52175
2026-02-22 13:00:00+00:00,2.2,7055.0,756.348,120.52275,236.1635,1462.21325,9632.4475,0.0,0.0,11846.0,9632.4475,11846.0,-2213.5525
2026-02-22 14:00:00+00:00,1.3,7054.0,740.02725,61.036,314.592,1481.451,9652.40625,0.0,0.0,12107.5,9652.40625,12107.5,-2455.09375
2026-02-22 15:00:00+00:00,2.0,7054.0,754.69825,16.41825,432.79575,1491.0842499999999,9750.9965,0.0,0.0,12413.25,9750.9965,12413.25,-2662.2535000000007
2026-02-22 16:00:00+00:00,2.4,7054.0,794.8325,3.2685,610.64575,1525.1265,9990.27325,0.0,0.0,12971.75,9990.27325,12971.75,-2981.47675
2026-02-22 17:00:00+00:00,1.2,7054.0,841.8657499999999,2.215,793.18175,1522.92825,10215.390749999999,0.0,0.0,13241.25,10215.390749999999,13241.25,-3025.8592500000013
2026-02-22 18:00:00+00:00,2.3,7054.0,843.417,0.22275,896.56675,1519.60725,10316.11375,0.0,0.0,12913.0,10316.11375,12913.0,-2596.8862499999996
2026-02-22 19:00:00+00:00,0.8,7055.0,831.842,0.195,904.901,1501.8015,10294.539499999999,0.0,0.0,12705.25,10294.539499999999,12705.25,-2410.710500000001
2026-02-22 20:00:00+00:00,1.8,7055.0,801.437,0.22075,874.3135,1476.9895,10209.76075,0.0,0.0,12300.75,10209.76075,12300.75,-2090.9892500000005
2026-02-22 21:00:00+00:00,1.1,7055.0,765.4635000000001,0.1945,810.9065,1442.3145,10074.979,0.0,0.0,12026.0,10074.979,12026.0,-1951.0210000000006
2026-02-22 22:00:00+00:00,2.0,7053.0,723.7875,0.19075,735.57225,1323.0542500000001,9837.604749999999,0.0,0.0,11677.0,9837.604749999999,11677.0,-1839.3952500000014
2026-02-22 23:00:00+00:00,0.6,7053.0,665.4835,0.18325,677.69075,1146.41025,9543.367750000001,0.0,0.0,11382.0,9543.367750000001,11382.0,-1838.6322499999987
2026-02-23 00:00:00+00:00,1.3,7055.0,654.4645,0.16325,626.023,1118.32,9455.27075,0.0,0.0,11181.25,9455.27075,11181.25,-1725.9792500000003
2026-02-23 01:00:00+00:00,0.9,7055.0,653.4382499999999,0.1515,593.0554999999999,1116.3835,9418.92875,0.0,0.0,11129.75,9418.92875,11129.75,-1710.8212500000009
2026-02-23 02:00:00+00:00,1.4,7055.0,700.21075,0.148,549.15275,1122.929,9428.8405,0.0,0.0,11141.5,9428.8405,11141.5,-1712.6594999999998
2026-02-23 03:00:00+00:00,1.7,7053.0,669.4455,1.049,508.024,1129.17525,9362.39375,0.0,0.0,11126.75,9362.39375,11126.75,-1764.3562500000007
2026-02-23 04:00:00+00:00,1.1,7054.0,738.24375,1.104,467.01975,1230.31275,9491.78025,0.0,0.0,11491.25,9491.78025,11491.25,-1999.4697500000002
2026-02-23 05:00:00+00:00,0.6,7055.0,852.451,1.062,416.82475,1481.52625,9807.464,0.0,0.0,12485.5,9807.464,12485.5,-2678.036
2026-02-23 06:00:00+00:00,2.1,7053.0,921.389,1.9929999999999999,380.20849999999996,1582.47825,9941.16875,0.0,0.0,13345.5,9941.16875,13345.5,-3404.3312499999993
2026-02-23 07:00:00+00:00,3.2,7053.0,935.56975,10.98025,321.07225,1582.4882499999999,9906.3105,0.0,0.0,13565.25,9906.3105,13565.25,-3658.9395000000004
2026-02-23 08:00:00+00:00,2.4,7055.0,955.341,27.76575,258.48400000000004,1547.17,9846.16075,0.0,0.0,13595.75,9846.16075,13595.75,-3749.589250000001
2026-02-23 09:00:00+00:00,2.4,7053.0,931.3932500000001,49.1245,190.01524999999998,1547.2024999999999,9773.135499999999,0.0,0.0,13473.25,9773.135499999999,13473.25,-3700.1145000000015
2026-02-23 10:00:00+00:00,2.7,7050.0,934.6775,69.991,149.374,1540.15425,9746.89675,0.0,0.0,13289.0,9746.89675,13289.0,-3542.10325
2026-02-23 11:00:00+00:00,2.3,7053.0,942.529,72.78025,132.01625,1526.2060000000001,9728.8315,0.0,0.0,13484.5,9728.8315,13484.5,-3755.6684999999998
2026-02-23 12:00:00+00:00,2.6,6705.0,922.96225,65.913,124.46575,1560.721,9381.662,0.0,0.0,13069.25,9381.662,13069.25,-3687.5879999999997
2026-02-23 13:00:00+00:00,2.1,6358.0,931.957,49.189,115.90975,1603.5475,9060.70325,0.0,0.0,13167.75,9060.70325,13167.75,-4107.0467499999995
2026-02-23 14:00:00+00:00,1.9,6009.0,955.60925,25.14975,100.4875,1618.685,8710.831499999998,0.0,0.0,13198.75,8710.831499999998,13198.75,-4487.918500000002
2026-02-23 15:00:00+00:00,1.8,5661.0,999.5555,6.82325,95.8465,1637.706,8402.73125,0.0,0.0,13149.0,8402.73125,13149.0,-4746.268749999999
2026-02-23 16:00:00+00:00,2.1,5661.0,1072.7262500000002,0.8755000000000001,102.28925,1638.532,8477.523,0.0,0.0,13675.5,8477.523,13675.5,-5197.977000000001
2026-02-23 17:00:00+00:00,1.1,5661.0,1065.9225000000001,1.197,106.013,1637.32725,8472.55975,0.0,0.0,13583.5,8472.55975,13583.5,-5110.94025
2026-02-23 18:00:00+00:00,2.3,5661.0,1023.4435000000001,1.1292499999999999,106.87025,1635.96975,8430.71275,0.0,0.0,13226.5,8430.71275,13226.5,-4795.787249999999
2026-02-23 19:00:00+00:00,1.2,5661.0,983.1775,1.024,98.6255,1619.7469999999998,8364.774,0.0,0.0,12983.5,8364.774,12983.5,-4618.726000000001
2026-02-23 20:00:00+00:00,2.2,5661.0,980.8507500000001,0.215,91.1585,1606.314,8341.73825,0.0,0.0,12437.0,8341.73825,12437.0,-4095.2617499999997
2026-02-23 21:00:00+00:00,1.5,5661.0,963.741,0.2235,85.1335,1583.6122500000001,8295.21025,0.0,0.0,12005.5,8295.21025,12005.5,-3710.28975
2026-02-23 22:00:00+00:00,1.8,5662.0,919.0285,0.2285,102.16175,1554.45175,8239.6705,0.0,0.0,11545.0,8239.6705,11545.0,-3305.3295
2026-02-23 23:00:00+00:00,1.4,5662.0,866.136,1.087,107.47125,1476.92525,8115.0195,0.0,0.0,11327.5,8115.0195,11327.5,-3212.4804999999997
2026-02-24 00:00:00+00:00,1.2,5662.0,862.62125,0.98275,144.15675,1475.606,8146.56675,0.0,0.0,11085.0,8146.56675,11085.0,-2938.43325
2026-02-24 01:00:00+00:00,0.9,5661.0,862.32775,0.3175,200.9835,1462.76875,8188.297500000001,0.0,0.0,10869.5,8188.297500000001,10869.5,-2681.2024999999994
2026-02-24 02:00:00+00:00,1.7,5661.0,861.54,0.20875,279.99850000000004,1463.833,8268.28025,0.0,0.0,10764.75,8268.28025,10764.75,-2496.46975
2026-02-24 03:00:00+00:00,2.2,5661.0,873.5840000000001,1.2065000000000001,365.61924999999997,1468.9850000000001,8372.59475,0.0,0.0,10854.25,8372.59475,10854.25,-2481.65525
2026-02-24 04:00:00+00:00,1.3,5661.0,897.3992499999999,1.20225,428.41675,1482.5895,8471.90775,0.0,0.0,11330.75,8471.90775,11330.75,-2858.8422499999997
2026-02-24 05:00:00+00:00,0.9,5661.0,952.82825,1.15975,507.0615,1587.85,8710.7995,0.0,0.0,12316.5,8710.7995,12316.5,-3605.700500000001
2026-02-24 06:00:00+00:00,2.0,5661.0,976.95525,3.3555,581.29425,1594.92325,8819.52825,0.0,0.0,12954.25,8819.52825,12954.25,-4134.721750000001
2026-02-24 07:00:00+00:00,3.3,5658.0,993.4594999999999,17.408,648.556,1592.1309999999999,8912.8545,0.0,0.0,13100.25,8912.8545,13100.25,-4187.3955000000005
2026-02-24 08:00:00+00:00,2.3,5659.0,1016.82025,43.663,690.844,1589.3632499999999,9001.9905,0.0,0.0,12986.25,9001.9905,12986.25,-3984.2595
2026-02-24 09:00:00+00:00,2.4,5660.0,1077.341,76.09125,700.03325,1632.63925,9148.50475,0.0,0.0,13019.75,9148.50475,13019.75,-3871.24525
2026-02-24 10:00:00+00:00,2.6,5663.0,1118.44425,104.964,722.51,1633.94675,9245.465,0.0,0.0,12815.75,9245.465,12815.75,-3570.285
2026-02-24 11:00:00+00:00,2.5,5661.0,1061.8225,109.985,716.56625,1620.6485,9172.52225,0.0,0.0,12632.75,9172.52225,12632.75,-3460.22775
2026-02-24 12:00:00+00:00,2.8,5661.0,1075.0452500000001,103.21549999999999,719.51275,1629.4825,9191.056,0.0,0.0,12683.0,9191.056,12683.0,-3491.9439999999995
2026-02-24 13:00:00+00:00,2.1,5661.0,1105.33175,82.47175,707.12725,1632.675,9190.70575,0.0,0.0,12579.0,9190.70575,12579.0,-3388.294250000001
2026-02-24 14:00:00+00:00,1.8,5661.0,1147.19975,45.452,642.0075,1631.01225,9128.4715,0.0,0.0,12576.25,9128.4715,12576.25,-3447.7785000000003
2026-02-24 15:00:00+00:00,1.8,5659.0,1170.7265,13.938500000000001,619.67675,1642.9375,9108.079249999999,0.0,0.0,12806.5,9108.079249999999,12806.5,-3698.420750000001
2026-02-24 16:00:00+00:00,2.4,5660.0,1193.574,0.97175,629.33175,1653.36025,9139.63775,0.0,0.0,13331.75,9139.63775,13331.75,-4192.11225
2026-02-24 17:00:00+00:00,1.4,5657.0,1182.03625,1.2485,661.482,1652.167,9155.33375,0.0,0.0,13281.5,9155.33375,13281.5,-4126.16625
2026-02-24 18:00:00+00:00,2.2,5657.0,1102.0655,1.17325,680.04,1648.24275,9090.7215,0.0,0.0,13138.0,9090.7215,13138.0,-4047.2785000000003
2026-02-24 19:00:00+00:00,1.6,5659.0,1096.4155,1.05425,674.65475,1646.99225,9079.71675,0.0,0.0,12930.0,9079.71675,12930.0,-3850.2832500000004
2026-02-24 20:00:00+00:00,2.8,5661.0,1095.903,0.1495,673.99875,1613.7527499999999,9047.604000000001,0.0,0.0,12706.25,9047.604000000001,12706.25,-3658.645999999999
2026-02-24 21:00:00+00:00,1.6,5660.0,1087.05625,0.149,663.8625,1599.35425,9012.022,0.0,0.0,12443.0,9012.022,12443.0,-3430.977999999999
2026-02-24 22:00:00+00:00,2.1,5660.0,1023.2275000000001,0.14875,576.0065,1580.74725,8842.230000000001,0.0,0.0,12064.25,8842.230000000001,12064.25,-3222.0199999999986
2026-02-24 23:00:00+00:00,1.7,5654.0,1043.6015,0.164,477.92225,1506.3960000000002,8683.783749999999,0.0,0.0,11837.75,8683.783749999999,11837.75,-3153.9662500000013
2026-02-25 00:00:00+00:00,1.3,5654.0,1012.7275,0.15825,422.70875,1463.988,8554.8825,0.0,0.0,11754.25,8554.8825,11754.25,-3199.3675000000003
2026-02-25 01:00:00+00:00,1.0,5654.0,991.82325,0.1495,400.105,1465.65925,8512.737000000001,0.0,0.0,11761.25,8512.737000000001,11761.25,-3248.512999999999
2026-02-25 02:00:00+00:00,1.9,5655.0,992.04425,0.16775,414.24575,1461.8535,8525.211249999998,0.0,0.0,11724.75,8525.211249999998,11724.75,-3199.5387500000015
2026-02-25 03:00:00+00:00,1.5,5655.0,991.9105,1.23325,440.74525,1463.6995,8554.0885,0.0,0.0,11871.75,8554.0885,11871.75,-3317.6615
2026-02-25 04:00:00+00:00,1.6,5654.0,1016.8285,1.26925,508.12575000000004,1482.39325,8664.21675,0.0,0.0,12279.75,8664.21675,12279.75,-3615.5332500000004
2026-02-25 05:00:00+00:00,0.9,5654.0,1077.318,1.25025,593.364,1643.97325,8970.805499999999,0.0,0.0,13152.75,8970.805499999999,13152.75,-4181.944500000001
2026-02-25 06:00:00+00:00,2.0,5654.0,1091.5525,3.83425,687.28225,1662.16125,9100.830249999999,0.0,0.0,13864.0,9100.830249999999,13864.0,-4763.169750000001
2026-02-25 07:00:00+00:00,3.3,5653.0,1104.77775,18.57725,755.34425,1658.34375,9193.343,0.0,0.0,13995.25,9193.343,13995.25,-4801.906999999999
2026-02-25 08:00:00+00:00,12.7,5654.0,1143.402,48.832,818.9115,1650.0925,9327.938,0.0,0.0,13964.75,9327.938,13964.75,-4636.812
2026-02-25 09:00:00+00:00,2.8,5654.0,1202.147,66.26975,868.85975,1577.60475,9371.68125,0.0,0.0,13939.75,9371.68125,13939.75,-4568.06875
2026-02-25 10:00:00+00:00,2.8,5655.0,1180.694,72.2175,953.378,1446.39975,9310.48925,0.0,0.0,13722.75,9310.48925,13722.75,-4412.2607499999995
2026-02-25 11:00:00+00:00,2.7,5654.0,1178.17975,68.522,1131.67275,1440.44225,9475.516749999999,0.0,0.0,13685.5,9475.516749999999,13685.5,-4209.983250000001
2026-02-25 12:00:00+00:00,3.2,5655.0,1167.6195,55.35875,1321.92725,1416.04,9619.145499999999,0.0,0.0,13618.25,9619.145499999999,13618.25,-3999.1045000000013
2026-02-25 13:00:00+00:00,2.4,5653.0,1169.19275,39.47,1549.4415,1409.569,9823.07325,0.0,0.0,13711.0,9823.07325,13711.0,-3887.9267500000005
2026-02-25 14:00:00+00:00,2.0,5654.0,1165.2044999999998,21.18925,1698.71675,1421.91225,9963.02275,0.0,0.0,13834.75,9963.02275,13834.75,-3871.72725
2026-02-25 15:00:00+00:00,1.9,5654.0,1164.4545,6.3595,1837.3075,1433.8400000000001,10097.861499999999,0.0,0.0,13989.75,10097.861499999999,13989.75,-3891.888500000001
2026-02-25 16:00:00+00:00,2.4,5655.0,1102.31225,0.657,1966.23625,1473.73525,10200.34075,0.0,0.0,14249.0,10200.34075,14249.0,-4048.6592500000006
2026-02-25 17:00:00+00:00,1.4,5656.0,1060.69975,1.178,2039.107,1466.69225,10225.077,0.0,0.0,14294.5,10225.077,14294.5,-4069.4230000000007
2026-02-25 18:00:00+00:00,1.8,5655.0,1060.2485,1.3065,2111.42675,1433.34025,10263.122,0.0,0.0,14016.5,10263.122,14016.5,-3753.3780000000006
2026-02-25 19:00:00+00:00,1.6,5651.0,1025.506,1.1227500000000001,2121.03425,1322.826,10123.089,0.0,0.0,13412.5,10123.089,13412.5,-3289.411
