,Hydro Run-of-river and poundage,Solar,Wind Onshore,Hydro Water Reservoir,Other renewable,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-08 06:00:00+00:00,144.27,0.0,10.56,893.76,0.0,481.99,1530.58,220.39,0.0,1712.23,1750.9699999999998,1712.23,38.73999999999978
2026-01-08 07:00:00+00:00,181.98,7.85,35.6,944.79,0.0,482.93,1653.15,220.4,0.0,1941.22,1873.5500000000002,1941.22,-67.66999999999985
2026-01-08 08:00:00+00:00,146.96,24.83,45.3,1014.04,0.0,474.62,1705.75,220.46,0.0,1916.37,1926.21,1916.37,9.840000000000146
2026-01-08 09:00:00+00:00,130.4,43.79,42.6,945.86,0.0,478.16,1640.8100000000002,220.51,0.0,1898.75,1861.3200000000002,1898.75,-37.429999999999836
2026-01-08 10:00:00+00:00,117.37,50.83,45.18,895.33,0.0,476.16,1584.8700000000001,220.5,0.0,1826.03,1805.3700000000001,1826.03,-20.659999999999854
2026-01-08 11:00:00+00:00,116.78,53.91,38.25,936.95,0.0,476.72,1622.6100000000001,220.52,0.0,1811.07,1843.13,1811.07,32.06000000000017
2026-01-08 12:00:00+00:00,111.64,55.4,33.56,921.05,0.0,473.0,1594.6499999999999,220.28,0.0,1848.43,1814.9299999999998,1848.43,-33.50000000000023
2026-01-08 13:00:00+00:00,111.68,46.3,11.78,949.57,0.0,472.95,1592.2800000000002,220.19,0.0,1887.65,1812.4700000000003,1887.65,-75.17999999999984
2026-01-08 14:00:00+00:00,130.14,19.98,4.13,987.97,0.0,477.79,1620.01,220.39,0.0,1915.44,1840.4,1915.44,-75.03999999999996
2026-01-08 15:00:00+00:00,142.28,0.25,1.63,1062.51,0.0,477.84,1684.51,220.43,0.0,1963.81,1904.94,1963.81,-58.86999999999989
2026-01-08 16:00:00+00:00,157.27,0.0,4.25,1122.23,0.0,493.02,1776.77,220.49,0.0,2040.86,1997.26,2040.86,-43.59999999999991
2026-01-08 17:00:00+00:00,165.15,0.0,8.35,1106.91,0.0,493.22,1773.63,220.4,0.0,1978.76,1994.0300000000002,1978.76,15.27000000000021
2026-01-08 18:00:00+00:00,138.22,0.0,1.08,1046.76,0.0,490.15,1676.21,220.46,0.0,1893.25,1896.67,1893.25,3.4200000000000728
2026-01-08 19:00:00+00:00,137.54,0.0,0.0,1004.58,0.0,483.22,1625.3400000000001,220.49,0.0,1838.37,1845.8300000000002,1838.37,7.460000000000264
2026-01-08 20:00:00+00:00,121.9,0.0,0.0,948.83,0.0,471.87,1542.6,220.51,0.0,1736.47,1763.11,1736.47,26.639999999999873
2026-01-08 21:00:00+00:00,113.79,0.0,0.34,887.81,0.0,470.75,1472.69,220.62,0.0,1621.45,1693.31,1621.45,71.8599999999999
2026-01-08 22:00:00+00:00,130.4,0.0,0.0,782.75,0.0,472.32,1385.47,220.58,0.0,1511.08,1606.05,1511.08,94.97000000000003
2026-01-08 23:00:00+00:00,149.23,0.0,0.0,789.37,0.0,477.31,1415.91,220.57,0.0,1406.74,1636.48,1406.74,229.74
2026-01-09 00:00:00+00:00,125.12,0.0,0.0,755.33,0.0,480.89,1361.3400000000001,220.57,0.0,1302.19,1581.91,1302.19,279.72
2026-01-09 01:00:00+00:00,116.57,0.0,0.0,750.45,0.0,474.03,1341.05,220.51,0.0,1257.85,1561.56,1257.85,303.71000000000004
2026-01-09 02:00:00+00:00,116.53,0.0,0.34,749.3,0.0,476.04,1342.21,220.45,0.0,1248.87,1562.66,1248.87,313.7900000000002
2026-01-09 03:00:00+00:00,116.24,0.0,0.63,751.28,0.0,473.57,1341.72,220.41,0.0,1276.97,1562.13,1276.97,285.1600000000001
2026-01-09 04:00:00+00:00,116.82,0.0,10.21,756.56,0.0,479.26,1362.85,220.41,0.0,1322.49,1583.26,1322.49,260.77
2026-01-09 05:00:00+00:00,136.51,0.0,17.8,763.46,0.0,465.37,1383.1399999999999,220.34,0.0,1548.57,1603.4799999999998,1548.57,54.909999999999854
2026-01-09 06:00:00+00:00,151.04,0.0,20.92,793.74,0.0,368.48,1334.18,220.4,0.0,1631.84,1554.5800000000002,1631.84,-77.25999999999976
2026-01-09 07:00:00+00:00,170.23,0.11,26.71,927.16,0.0,532.31,1656.52,220.46,0.0,1915.1,1876.98,1915.1,-38.11999999999989
2026-01-09 08:00:00+00:00,169.08,0.76,24.96,1043.72,0.0,533.66,1772.1799999999998,220.44,0.0,2054.26,1992.62,2054.26,-61.64000000000033
2026-01-09 09:00:00+00:00,169.49,0.96,17.6,1056.79,0.0,542.16,1787.0,220.51,0.0,2071.25,2007.51,2071.25,-63.74000000000001
2026-01-09 10:00:00+00:00,146.42,0.3,22.84,1051.36,0.0,548.79,1769.7099999999998,220.44,0.0,2014.2,1990.1499999999999,2014.2,-24.050000000000182
2026-01-09 11:00:00+00:00,137.27,1.03,28.07,983.55,0.0,541.37,1691.29,220.42,0.0,2023.49,1911.71,2023.49,-111.77999999999997
2026-01-09 12:00:00+00:00,136.67,1.54,50.01,924.48,0.0,547.15,1659.85,220.43,0.0,2037.37,1880.28,2037.37,-157.08999999999992
2026-01-09 13:00:00+00:00,113.34,1.3,58.64,896.36,0.0,564.43,1634.0700000000002,220.42,0.0,1896.57,1854.4900000000002,1896.57,-42.0799999999997
2026-01-09 14:00:00+00:00,127.23,0.17,74.64,846.48,0.0,562.79,1611.31,220.42,0.0,1833.32,1831.73,1833.32,-1.5899999999999181
2026-01-09 15:00:00+00:00,157.3,0.0,86.58,781.67,0.0,559.05,1584.6,220.39,0.0,1841.48,1804.9899999999998,1841.48,-36.49000000000024
2026-01-09 16:00:00+00:00,161.63,0.0,85.08,791.5,0.0,561.28,1599.49,220.41,0.0,1854.72,1819.9,1854.72,-34.819999999999936
2026-01-09 17:00:00+00:00,155.75,0.0,91.22,749.37,0.0,564.86,1561.2,220.34,0.0,1792.33,1781.54,1792.33,-10.789999999999964
2026-01-09 18:00:00+00:00,147.49,0.0,80.02,701.88,0.0,557.58,1486.97,220.36,0.0,1720.19,1707.33,1720.19,-12.860000000000127
2026-01-09 19:00:00+00:00,144.69,0.0,75.11,693.46,0.0,555.02,1468.28,220.3,0.0,1647.86,1688.58,1647.86,40.72000000000003
2026-01-09 20:00:00+00:00,135.28,0.0,82.55,618.05,0.0,551.82,1387.6999999999998,220.27,0.0,1589.71,1607.9699999999998,1589.71,18.259999999999764
2026-01-09 21:00:00+00:00,112.51,0.0,55.1,593.49,0.0,554.72,1315.8200000000002,220.21,0.0,1487.36,1536.0300000000002,1487.36,48.6700000000003
2026-01-09 22:00:00+00:00,93.93,0.0,50.46,536.9,0.0,559.13,1240.42,220.2,0.0,1306.94,1460.6200000000001,1306.94,153.68000000000006
2026-01-09 23:00:00+00:00,85.22,0.0,25.96,590.99,0.0,559.89,1262.06,220.1,0.0,1123.53,1482.1599999999999,1123.53,358.6299999999999
2026-01-10 00:00:00+00:00,79.3,0.0,2.29,567.13,0.0,556.34,1205.06,219.92,0.0,1040.47,1424.98,1040.47,384.51
2026-01-10 01:00:00+00:00,78.32,0.0,0.1,551.52,0.0,551.76,1181.6999999999998,219.85,0.0,1008.19,1401.5499999999997,1008.19,393.3599999999997
2026-01-10 02:00:00+00:00,80.31,0.0,0.0,547.02,0.0,543.55,1170.8799999999999,219.73,0.0,1014.14,1390.61,1014.14,376.4699999999999
2026-01-10 03:00:00+00:00,87.5,0.0,0.0,555.46,0.0,539.22,1182.18,219.74,0.0,1037.25,1401.92,1037.25,364.6700000000001
2026-01-10 04:00:00+00:00,105.54,0.0,0.0,555.81,0.0,533.01,1194.36,219.55,0.0,1081.77,1413.9099999999999,1081.77,332.1399999999999
2026-01-10 05:00:00+00:00,104.87,0.0,0.14,613.2,0.0,527.06,1245.27,219.51,0.0,1231.17,1464.78,1231.17,233.6099999999999
2026-01-10 06:00:00+00:00,115.2,0.0,0.78,722.65,0.0,510.93,1349.56,219.54,0.0,1408.31,1569.1,1408.31,160.78999999999996
2026-01-10 07:00:00+00:00,145.11,0.32,0.49,813.85,0.0,538.74,1498.51,219.4,0.0,1646.01,1717.91,1646.01,71.90000000000009
2026-01-10 08:00:00+00:00,152.29,2.83,10.32,871.9,0.0,604.73,1642.07,219.26,0.0,1752.75,1861.33,1752.75,108.57999999999993
2026-01-10 09:00:00+00:00,159.13,2.03,42.1,882.64,0.0,621.83,1707.73,219.13,0.0,1781.16,1926.8600000000001,1781.16,145.70000000000005
2026-01-10 10:00:00+00:00,175.66,2.28,56.33,983.0,0.0,530.64,1747.9099999999999,219.02,0.0,1773.03,1966.9299999999998,1773.03,193.89999999999986
2026-01-10 11:00:00+00:00,154.89,5.29,84.3,910.57,0.0,528.61,1683.6599999999999,218.78,0.0,1708.74,1902.4399999999998,1708.74,193.69999999999982
2026-01-10 12:00:00+00:00,138.9,12.3,87.43,963.1,0.0,531.93,1733.6599999999999,218.6,0.0,1702.62,1952.2599999999998,1702.62,249.63999999999987
2026-01-10 13:00:00+00:00,137.66,4.88,88.36,972.21,0.0,529.89,1733.0,218.44,0.0,1699.62,1951.44,1699.62,251.82000000000016
2026-01-10 14:00:00+00:00,135.24,1.03,88.09,959.22,0.0,544.32,1727.9,218.24,0.0,1664.07,1946.14,1664.07,282.07000000000016
2026-01-10 15:00:00+00:00,139.43,0.0,88.0,969.78,0.0,541.4,1738.6100000000001,218.18,0.0,1745.25,1956.7900000000002,1745.25,211.5400000000002
2026-01-10 16:00:00+00:00,138.52,0.0,88.21,976.66,0.0,546.73,1750.12,218.01,0.0,1800.94,1968.1299999999999,1800.94,167.18999999999983
2026-01-10 17:00:00+00:00,134.31,0.0,87.29,900.04,0.0,545.14,1666.7799999999997,217.91,0.0,1724.59,1884.6899999999998,1724.59,160.0999999999999
2026-01-10 18:00:00+00:00,156.14,0.0,87.34,847.62,0.0,555.63,1646.73,203.25,0.0,1684.13,1849.98,1684.13,165.8499999999999
2026-01-10 19:00:00+00:00,170.77,0.0,87.44,708.53,0.0,704.47,1671.21,184.13,0.0,1648.67,1855.3400000000001,1648.67,206.67000000000007
2026-01-10 20:00:00+00:00,165.12,0.0,87.54,656.93,0.0,724.64,1634.23,178.71,0.0,1619.21,1812.94,1619.21,193.73000000000002
2026-01-10 21:00:00+00:00,156.38,0.0,86.26,638.23,0.0,727.37,1608.24,178.59,0.0,1544.02,1786.83,1544.02,242.80999999999995
2026-01-10 22:00:00+00:00,153.09,0.0,82.47,574.79,0.0,721.51,1531.86,178.62,0.0,1441.17,1710.48,1441.17,269.30999999999995
2026-01-10 23:00:00+00:00,119.26,0.0,82.19,546.75,0.0,717.74,1465.94,178.66,0.0,1280.17,1644.6000000000001,1280.17,364.43000000000006
2026-01-11 00:00:00+00:00,86.19,0.0,69.63,482.48,0.0,714.65,1352.9499999999998,178.51,0.0,1248.96,1531.4599999999998,1248.96,282.4999999999998
2026-01-11 01:00:00+00:00,83.59,0.0,85.46,436.8,0.0,711.62,1317.47,178.4,0.0,1171.59,1495.8700000000001,1171.59,324.2800000000002
2026-01-11 02:00:00+00:00,83.69,0.0,71.87,397.77,0.0,709.09,1262.42,178.44,0.0,1148.5,1440.8600000000001,1148.5,292.3600000000001
2026-01-11 03:00:00+00:00,84.13,0.0,67.25,265.03,0.0,710.88,1127.29,178.38,0.0,1085.17,1305.67,1085.17,220.5
2026-01-11 04:00:00+00:00,89.53,0.0,87.76,281.87,0.0,721.79,1180.95,178.5,0.0,1156.26,1359.45,1156.26,203.19000000000005
2026-01-11 05:00:00+00:00,112.46,0.0,88.87,299.39,0.0,732.88,1233.6,178.44,0.0,1227.23,1412.04,1227.23,184.80999999999995
2026-01-11 06:00:00+00:00,118.5,1.5,84.44,340.03,0.0,732.38,1276.85,174.14,0.0,1290.24,1450.9899999999998,1290.24,160.74999999999977
2026-01-11 07:00:00+00:00,121.98,8.28,83.16,448.81,0.0,735.74,1397.97,182.0,0.0,1356.22,1579.97,1356.22,223.75
2026-01-11 08:00:00+00:00,126.81,33.85,84.92,557.19,0.0,740.44,1543.21,182.02,0.0,1459.17,1725.23,1459.17,266.05999999999995
2026-01-11 09:00:00+00:00,133.98,50.04,84.02,569.68,0.0,743.0,1580.7199999999998,182.01,0.0,1432.59,1762.7299999999998,1432.59,330.1399999999999
2026-01-11 10:00:00+00:00,127.89,53.33,80.49,522.07,0.0,743.19,1526.97,182.03,0.0,1349.28,1709.0,1349.28,359.72
2026-01-11 11:00:00+00:00,126.58,54.83,81.56,544.98,0.0,720.17,1528.12,171.53,0.0,1271.74,1699.6499999999999,1271.74,427.90999999999985
2026-01-11 12:00:00+00:00,126.15,53.04,73.93,546.25,0.0,736.73,1536.1,170.71,0.0,1288.42,1706.81,1288.42,418.3899999999999
2026-01-11 13:00:00+00:00,135.13,42.13,76.93,570.05,0.0,756.28,1580.52,170.82,0.0,1345.79,1751.34,1345.79,405.54999999999995
2026-01-11 14:00:00+00:00,144.5,14.63,78.95,634.53,0.0,756.97,1629.58,170.82,0.0,1486.53,1800.3999999999999,1486.53,313.8699999999999
2026-01-11 15:00:00+00:00,146.21,0.68,66.52,752.1,0.0,754.29,1719.8,170.83,0.0,1573.05,1890.6299999999999,1573.05,317.5799999999999
2026-01-11 16:00:00+00:00,169.24,0.0,67.98,804.26,0.0,746.12,1787.6,170.83,0.0,1722.44,1958.4299999999998,1722.44,235.98999999999978
2026-01-11 17:00:00+00:00,174.05,0.0,72.36,777.4,0.0,751.54,1775.35,170.79,0.0,1689.38,1946.1399999999999,1689.38,256.75999999999976
2026-01-11 18:00:00+00:00,171.34,0.0,78.55,740.43,0.0,760.86,1751.1799999999998,170.86,0.0,1645.33,1922.04,1645.33,276.71000000000004
2026-01-11 19:00:00+00:00,158.92,0.0,79.71,697.59,0.0,783.02,1719.24,170.68,0.0,1595.45,1889.92,1595.45,294.47
2026-01-11 20:00:00+00:00,141.07,0.0,74.63,633.62,0.0,812.63,1661.9499999999998,170.55,0.0,1531.88,1832.4999999999998,1531.88,300.61999999999966
2026-01-11 21:00:00+00:00,127.38,0.0,71.22,578.76,0.0,820.23,1597.5900000000001,170.67,0.0,1452.49,1768.2600000000002,1452.49,315.7700000000002
2026-01-11 22:00:00+00:00,115.99,0.0,84.07,496.23,0.0,843.89,1540.1799999999998,170.59,0.0,1352.25,1710.7699999999998,1352.25,358.51999999999975
2026-01-11 23:00:00+00:00,118.16,0.0,87.86,665.64,0.0,850.4,1722.06,170.56,0.0,1363.2,1892.62,1363.2,529.4199999999998
2026-01-12 00:00:00+00:00,113.42,0.0,65.52,610.09,0.0,860.4,1649.4299999999998,170.46,0.0,1262.72,1819.8899999999999,1262.72,557.1699999999998
2026-01-12 01:00:00+00:00,95.65,0.0,69.52,539.21,0.0,825.75,1530.13,170.38,0.0,1191.14,1700.5100000000002,1191.14,509.3700000000001
2026-01-12 02:00:00+00:00,95.79,0.0,61.54,532.67,0.0,865.97,1555.97,170.3,0.0,1213.42,1726.27,1213.42,512.8499999999999
2026-01-12 03:00:00+00:00,95.86,0.0,36.39,535.1,0.0,856.65,1524.0,178.54,0.0,1211.64,1702.54,1211.64,490.89999999999986
2026-01-12 04:00:00+00:00,98.51,0.0,35.5,580.96,0.0,864.26,1579.23,184.32,0.0,1309.35,1763.55,1309.35,454.20000000000005
2026-01-12 05:00:00+00:00,100.16,0.0,40.92,713.5,0.0,869.63,1724.21,146.38,0.0,1595.09,1870.5900000000001,1595.09,275.5000000000002
2026-01-12 06:00:00+00:00,133.34,2.13,32.5,921.31,0.0,863.48,1952.76,169.02,0.0,1908.9,2121.78,1908.9,212.8800000000001
2026-01-12 07:00:00+00:00,164.16,24.42,20.12,1019.96,0.0,864.93,2093.59,216.29,0.0,2093.04,2309.88,2093.04,216.84000000000015
2026-01-12 08:00:00+00:00,155.16,48.05,17.48,1003.42,0.0,865.17,2089.2799999999997,216.38,0.0,2046.7,2305.66,2046.7,258.9599999999998
2026-01-12 09:00:00+00:00,151.97,53.91,0.21,928.02,0.0,872.18,2006.29,216.16,0.0,1984.73,2222.45,1984.73,237.7199999999998
2026-01-12 10:00:00+00:00,169.21,53.91,0.0,898.42,0.0,878.28,1999.82,216.02,0.0,1963.14,2215.84,1963.14,252.70000000000005
2026-01-12 11:00:00+00:00,163.32,52.16,0.0,863.41,0.0,879.95,1958.84,215.79,0.0,1925.71,2174.63,1925.71,248.92000000000007
2026-01-12 12:00:00+00:00,160.63,55.82,0.0,867.14,0.0,869.87,1953.46,215.53,0.0,1942.57,2168.9900000000002,1942.57,226.4200000000003
2026-01-12 13:00:00+00:00,162.87,46.83,0.0,896.97,0.0,876.37,1983.04,215.31,0.0,1937.21,2198.35,1937.21,261.1399999999999
2026-01-12 14:00:00+00:00,165.14,12.23,0.0,1046.53,0.0,859.84,2083.74,215.11,0.0,1938.84,2298.85,1938.84,360.01
2026-01-12 15:00:00+00:00,176.82,0.0,0.0,1125.77,0.0,858.27,2160.8599999999997,214.84,0.0,2040.42,2375.7,2040.42,335.27999999999975
2026-01-12 16:00:00+00:00,160.61,0.0,0.0,1172.3,0.0,873.53,2206.4399999999996,214.5,0.0,2081.07,2420.9399999999996,2081.07,339.86999999999944
2026-01-12 17:00:00+00:00,147.24,0.0,0.0,1083.55,0.0,879.01,2109.8,214.23,0.0,1970.52,2324.03,1970.52,353.5100000000002
2026-01-12 18:00:00+00:00,136.22,0.0,0.0,1034.35,0.0,876.63,2047.1999999999998,214.02,0.0,1936.72,2261.22,1936.72,324.4999999999998
2026-01-12 19:00:00+00:00,134.78,0.0,0.0,1006.28,0.0,888.69,2029.75,213.73,0.0,1888.92,2243.48,1888.92,354.55999999999995
2026-01-12 20:00:00+00:00,139.2,0.0,0.0,854.43,0.0,893.24,1886.87,213.31,0.0,1779.87,2100.18,1779.87,320.30999999999995
2026-01-12 21:00:00+00:00,152.28,0.0,0.0,685.14,0.0,881.82,1719.24,213.01,0.0,1684.6,1932.25,1684.6,247.6500000000001
2026-01-12 22:00:00+00:00,125.2,0.0,0.0,612.85,0.0,890.32,1628.3700000000001,212.17,0.0,1522.96,1840.5400000000002,1522.96,317.58000000000015
2026-01-12 23:00:00+00:00,112.65,0.0,1.72,698.98,0.0,895.4,1708.75,0.73,0.0,1297.28,1709.48,1297.28,412.20000000000005
2026-01-13 00:00:00+00:00,94.1,0.0,0.0,671.89,0.0,903.05,1669.04,0.44,0.0,1223.8,1669.48,1223.8,445.68000000000006
2026-01-13 01:00:00+00:00,94.18,0.0,0.0,644.42,0.0,894.15,1632.75,0.44,0.0,1177.94,1633.19,1177.94,455.25
2026-01-13 02:00:00+00:00,100.02,0.0,0.0,610.5,0.0,895.02,1605.54,0.44,0.0,1138.72,1605.98,1138.72,467.26
2026-01-13 03:00:00+00:00,111.82,0.0,0.0,595.51,0.0,900.05,1607.3799999999999,0.44,0.0,1200.62,1607.82,1200.62,407.20000000000005
2026-01-13 04:00:00+00:00,110.44,0.0,0.0,640.84,0.0,905.17,1656.4499999999998,1.72,0.0,1319.19,1658.1699999999998,1319.19,338.9799999999998
2026-01-13 05:00:00+00:00,91.67,0.0,0.0,672.48,0.0,934.15,1698.3,161.49,0.0,1500.85,1859.79,1500.85,358.94000000000005
2026-01-13 06:00:00+00:00,94.8,0.0,0.0,843.07,0.0,957.32,1895.19,194.0,0.0,1790.05,2089.19,1790.05,299.1400000000001
2026-01-13 07:00:00+00:00,108.52,1.26,0.45,988.77,0.0,996.63,2095.63,216.62,0.0,2040.67,2312.25,2040.67,271.5799999999999
2026-01-13 08:00:00+00:00,151.23,3.41,0.0,1025.47,0.0,1030.31,2210.42,216.5,0.0,2074.93,2426.92,2074.93,351.99000000000024
2026-01-13 09:00:00+00:00,160.09,5.57,1.51,902.67,0.0,1040.85,2110.6899999999996,205.73,0.0,2049.57,2316.4199999999996,2049.57,266.84999999999945
2026-01-13 10:00:00+00:00,155.97,11.02,4.2,853.61,0.0,1045.96,2070.76,192.75,0.0,2027.85,2263.51,2027.85,235.6600000000003
2026-01-13 11:00:00+00:00,162.47,6.6,0.18,805.47,0.0,1046.2,2020.92,189.18,0.0,1948.86,2210.1,1948.86,261.24
2026-01-13 12:00:00+00:00,157.99,4.2,0.0,869.02,0.0,1050.35,2081.56,209.22,0.0,1937.11,2290.7799999999997,1937.11,353.66999999999985
2026-01-13 13:00:00+00:00,159.02,2.45,0.82,900.33,0.0,1064.58,2127.2,214.8,0.0,1914.5,2342.0,1914.5,427.5
2026-01-13 14:00:00+00:00,158.83,1.99,0.04,929.05,0.0,1069.11,2159.0199999999995,181.58,0.0,1921.21,2340.5999999999995,1921.21,419.3899999999994
2026-01-13 15:00:00+00:00,157.16,0.0,0.58,1004.61,0.0,1058.26,2220.6099999999997,177.52,0.0,2018.04,2398.1299999999997,2018.04,380.0899999999997
2026-01-13 16:00:00+00:00,155.96,0.0,1.96,1050.02,0.0,1073.8,2281.74,159.56,0.0,2071.26,2441.2999999999997,2071.26,370.0399999999995
2026-01-13 17:00:00+00:00,148.41,0.0,3.99,996.49,0.0,1072.76,2221.65,139.26,0.0,2042.94,2360.91,2042.94,317.9699999999998
2026-01-13 18:00:00+00:00,157.17,0.0,2.91,937.07,0.0,1068.8,2165.95,140.67,0.0,2006.84,2306.62,2006.84,299.78
2026-01-13 19:00:00+00:00,116.46,0.0,0.93,895.76,0.0,1042.96,2056.11,140.72,0.0,1926.89,2196.83,1926.89,269.9399999999998
2026-01-13 20:00:00+00:00,107.59,0.0,0.44,827.37,0.0,1039.61,1975.0099999999998,149.44,0.0,1812.89,2124.45,1812.89,311.5599999999997
2026-01-13 21:00:00+00:00,107.74,0.0,0.0,699.7,0.0,1046.37,1853.81,169.43,0.0,1652.83,2023.24,1652.83,370.4100000000001
2026-01-13 22:00:00+00:00,104.23,0.0,0.0,614.01,0.0,1047.9,1766.14,152.23,0.0,1507.52,1918.3700000000001,1507.52,410.85000000000014
2026-01-13 23:00:00+00:00,115.78,0.0,0.0,558.66,0.0,1046.25,1720.69,6.03,0.0,1377.33,1726.72,1377.33,349.3900000000001
2026-01-14 00:00:00+00:00,103.3,0.0,0.0,512.95,0.0,1029.23,1645.48,0.44,0.0,1271.9,1645.92,1271.9,374.02
2026-01-14 01:00:00+00:00,102.82,0.0,0.0,503.03,0.0,1017.73,1623.58,0.44,0.0,1229.1,1624.02,1229.1,394.9200000000001
2026-01-14 02:00:00+00:00,99.8,0.0,0.0,499.73,0.0,1000.06,1599.59,0.44,0.0,1193.84,1600.03,1193.84,406.19000000000005
2026-01-14 03:00:00+00:00,103.51,0.0,0.0,501.02,0.0,996.95,1601.48,0.44,0.0,1233.79,1601.92,1233.79,368.1300000000001
2026-01-14 04:00:00+00:00,103.92,0.0,0.0,522.13,0.0,1011.09,1637.1399999999999,0.44,0.0,1319.47,1637.58,1319.47,318.1099999999999
2026-01-14 05:00:00+00:00,114.67,0.0,0.0,612.49,0.0,963.45,1690.6100000000001,10.16,0.0,1461.12,1700.7700000000002,1461.12,239.65000000000032
2026-01-14 06:00:00+00:00,114.55,0.49,3.15,694.73,0.0,1027.54,1840.46,173.08,0.0,1754.6,2013.54,1754.6,258.94000000000005
2026-01-14 07:00:00+00:00,125.17,7.9,10.09,793.77,0.0,1032.83,1969.7599999999998,195.5,0.0,1912.22,2165.2599999999998,1912.22,253.03999999999974
2026-01-14 08:00:00+00:00,127.61,8.38,13.55,822.41,0.0,1043.31,2015.26,199.92,0.0,1951.36,2215.18,1951.36,263.81999999999994
2026-01-14 09:00:00+00:00,127.37,15.25,11.69,750.93,0.0,1038.56,1943.8,159.52,0.0,1853.26,2103.32,1853.26,250.06000000000017
2026-01-14 10:00:00+00:00,122.16,16.2,10.65,722.58,0.0,1036.36,1907.9499999999998,155.69,0.0,1864.69,2063.64,1864.69,198.94999999999982
2026-01-14 11:00:00+00:00,108.88,18.42,5.91,627.0,0.0,1046.25,1806.46,165.53,0.0,1793.95,1971.99,1793.95,178.03999999999996
2026-01-14 12:00:00+00:00,124.14,7.66,2.59,665.72,0.0,1052.02,1852.13,168.95,0.0,1830.72,2021.0800000000002,1830.72,190.36000000000013
2026-01-14 13:00:00+00:00,133.74,4.75,0.0,830.22,0.0,1057.51,2026.22,191.49,0.0,1809.52,2217.71,1809.52,408.19000000000005
2026-01-14 14:00:00+00:00,137.32,1.28,3.33,859.66,0.0,1053.53,2055.12,180.25,0.0,1770.64,2235.37,1770.64,464.7299999999998
2026-01-14 15:00:00+00:00,142.67,0.0,6.47,880.74,0.0,1039.75,2069.63,172.23,0.0,1787.79,2241.86,1787.79,454.07000000000016
2026-01-14 16:00:00+00:00,139.3,0.0,8.24,939.8,0.0,1042.37,2129.71,172.11,0.0,1888.09,2301.82,1888.09,413.73000000000025
2026-01-14 17:00:00+00:00,133.11,0.0,1.39,930.31,0.0,1036.69,2101.5,142.92,0.0,1816.12,2244.42,1816.12,428.3000000000002
2026-01-14 18:00:00+00:00,122.32,0.0,0.0,868.29,0.0,1025.91,2016.52,184.0,0.0,1787.11,2200.52,1787.11,413.4100000000001
2026-01-14 19:00:00+00:00,119.4,0.0,0.0,857.1,0.0,1017.31,1993.81,212.13,0.0,1823.19,2205.94,1823.19,382.75
2026-01-14 20:00:00+00:00,127.62,0.0,4.67,854.54,0.0,1015.9,2002.73,4.64,0.0,1738.77,2007.3700000000001,1738.77,268.60000000000014
2026-01-14 21:00:00+00:00,122.69,0.0,6.62,767.76,0.0,1022.62,1919.69,0.44,0.0,1638.68,1920.13,1638.68,281.45000000000005
2026-01-14 22:00:00+00:00,91.15,0.0,3.37,628.44,0.0,1028.73,1751.69,0.44,0.0,1471.96,1752.13,1471.96,280.1700000000001
2026-01-14 23:00:00+00:00,81.36,0.0,3.69,508.77,0.0,1018.64,1612.46,0.44,0.0,1299.29,1612.9,1299.29,313.6100000000001
2026-01-15 00:00:00+00:00,100.14,0.0,4.42,441.61,0.0,1025.3,1571.47,0.44,0.0,1197.53,1571.91,1197.53,374.3800000000001
2026-01-15 01:00:00+00:00,116.4,0.0,5.48,421.7,0.0,1023.44,1567.02,0.44,0.0,1165.75,1567.46,1165.75,401.71000000000004
2026-01-15 02:00:00+00:00,116.59,0.0,4.89,421.79,0.0,1020.33,1563.6,0.44,0.0,1152.19,1564.04,1152.19,411.8499999999999
2026-01-15 03:00:00+00:00,116.43,0.0,7.97,421.73,0.0,1011.88,1558.01,0.44,0.0,1175.47,1558.45,1175.47,382.98
2026-01-15 04:00:00+00:00,119.53,0.0,10.52,435.33,0.0,1032.16,1597.54,0.44,0.0,1303.44,1597.98,1303.44,294.53999999999996
2026-01-15 05:00:00+00:00,126.08,0.0,10.11,624.22,0.0,1055.09,1815.5,2.11,0.0,1575.81,1817.61,1575.81,241.79999999999995
2026-01-15 06:00:00+00:00,130.58,0.06,10.67,787.58,0.0,1051.82,1980.71,179.02,0.0,1886.14,2159.73,1886.14,273.5899999999999
2026-01-15 07:00:00+00:00,129.92,2.45,3.36,889.2,0.0,1067.22,2092.15,213.22,0.0,2057.63,2305.37,2057.63,247.73999999999978
2026-01-15 08:00:00+00:00,128.26,5.14,6.59,946.96,0.0,1088.3,2175.25,213.63,0.0,2091.15,2388.88,2091.15,297.73
2026-01-15 09:00:00+00:00,124.76,8.38,4.04,856.31,0.0,1096.39,2089.88,161.99,0.0,2115.86,2251.87,2115.86,136.00999999999976
2026-01-15 10:00:00+00:00,129.17,11.88,1.6,824.34,0.0,1088.54,2055.5299999999997,151.08,0.0,2054.78,2206.6099999999997,2054.78,151.82999999999947
2026-01-15 11:00:00+00:00,131.61,13.82,3.44,801.3,0.0,1077.8,2027.9699999999998,140.32,0.0,2018.13,2168.29,2018.13,150.15999999999985
