,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-21 14:00:00+00:00,166.1815,1048.041,0.0,18.567,1706.2655,52.8805,457.37600499999996,5.98825,21.3873525,0.0,15.5375,0.299,18.33,115.707,3626.5606074999996,0.0,0.0,5937.61075,3626.5606074999996,5937.61075,-2311.0501425
2026-02-21 15:00:00+00:00,170.54125,1136.3095,0.0,18.7355,1705.08025,61.739000000000004,143.16664,7.0497499999999995,24.6585625,0.0,15.54475,0.299,18.67025,142.52325000000002,3444.3177025000005,0.0,0.0,6095.13125,3444.3177025000005,6095.13125,-2650.8135475
2026-02-21 16:00:00+00:00,171.79125,1208.84125,0.0,18.746000000000002,1705.2875,48.453,16.2542575,5.80275,17.7743875,0.0,15.536999999999999,0.299,19.14375,144.469,3372.3991450000003,0.0,0.0,6158.1905,3372.3991450000003,6158.1905,-2785.7913549999994
2026-02-21 17:00:00+00:00,171.49275,1219.754,0.0,18.77425,1705.215,58.0205,13.16558,6.69475,14.889135,0.0,15.5375,0.404,19.21725,145.4765,3388.6412149999996,0.0,0.0,6237.27375,3388.6412149999996,6237.27375,-2848.6325350000006
2026-02-21 18:00:00+00:00,171.688,1234.95675,0.0,18.8335,1705.29325,76.1035,7.4930975,6.50775,10.747965,0.0,15.55225,0.406,19.55175,145.69425,3412.8280625000007,0.0,0.0,6203.907,3412.8280625000007,6203.907,-2791.0789374999995
2026-02-21 19:00:00+00:00,171.73075,1179.766,0.0,18.82125,1704.78475,69.09125,0.6601699999999999,6.7245,9.9565625,0.0,15.8595,0.406,18.8965,144.70925,3341.4064824999996,0.0,0.0,6074.42475,3341.4064824999996,6074.42475,-2733.0182675000005
2026-02-21 20:00:00+00:00,171.99225,1013.67,0.0,18.72125,1705.463,46.18675,0.0748775,6.787,8.66007,0.0,15.9255,0.406,17.8815,145.631,3151.399197499999,0.0,0.0,5923.878,3151.399197499999,5923.878,-2772.4788025000007
2026-02-21 21:00:00+00:00,169.56324999999998,863.80925,0.0,18.765,1705.32175,46.0925,0.0335475,6.499750000000001,5.4256325,0.0,15.956,0.406,17.157249999999998,129.92525,2978.955180000001,0.0,0.0,5646.0365,2978.955180000001,5646.0365,-2667.0813199999993
2026-02-21 22:00:00+00:00,169.6545,773.2545,0.0,18.7445,1704.97525,45.238,0.057644999999999995,6.8855,9.046199999999999,0.0,15.95425,0.406,17.48725,94.773,2856.476594999999,0.0,0.0,5364.17075,2856.476594999999,5364.17075,-2507.694155000001
2026-02-21 23:00:00+00:00,167.32325,653.81125,0.0,18.9535,1704.8675,46.55475,0.138165,7.65525,8.429395,0.0,16.15975,0.406,16.195,94.00675,2734.5005599999995,0.0,0.0,5026.53625,2734.5005599999995,5026.53625,-2292.0356900000006
2026-02-22 00:00:00+00:00,165.413,689.47875,0.0,19.2405,1704.789,47.3245,0.7804575,7.425,6.516995,0.0,16.161749999999998,0.406,16.685,92.89025,2767.1112025,0.0,0.0,4815.391250000001,2767.1112025,4815.391250000001,-2048.2800475000004
2026-02-22 01:00:00+00:00,164.83125,632.2585,0.0,19.086750000000002,1705.2797500000001,45.46025,0.0058325,7.10175,6.845455,0.0,16.1555,0.406,16.68025,93.54575,2707.6570375,0.0,0.0,4751.727,2707.6570375,4751.727,-2044.0699624999997
2026-02-22 02:00:00+00:00,167.78725,644.86075,0.0,19.12525,1705.378,46.2295,0.005985000000000001,6.63675,5.326395,0.0,16.15325,0.406,17.51275,90.90975,2720.331629999999,0.0,0.0,4695.75375,2720.331629999999,4695.75375,-1975.4221200000006
2026-02-22 03:00:00+00:00,171.2055,667.41475,0.0,19.19325,1705.07275,45.486,0.09432499999999999,7.136,6.11834,0.0,16.15925,0.406,17.387500000000003,93.5665,2749.2401649999997,0.0,0.0,4736.03575,2749.2401649999997,4736.03575,-1986.7955850000003
2026-02-22 04:00:00+00:00,176.04325,662.52175,0.0,17.66975,1705.144,45.440999999999995,0.0131775,6.83775,11.391277500000001,0.0,16.16525,0.406,17.275,90.94075,2749.848955,0.0,0.0,4835.65075,2749.848955,4835.65075,-2085.801795
2026-02-22 05:00:00+00:00,187.79525,658.22775,0.0,19.160249999999998,1704.94075,46.514250000000004,18.712854999999998,5.977,22.2118775,0.0,16.166249999999998,0.406,17.29025,91.286,2788.6884825,0.0,0.0,5036.909250000001,2788.6884825,5036.909250000001,-2248.2207675000004
2026-02-22 06:00:00+00:00,192.2385,693.338,0.0,19.319499999999998,1704.871,47.033,380.73207,6.8745,30.5227775,0.0,16.158,0.406,17.2705,91.60125,3200.3650974999996,0.0,0.0,5197.53675,3200.3650974999996,5197.53675,-1997.1716525000006
2026-02-22 07:00:00+00:00,193.4855,586.48425,0.0,20.0855,1705.25075,48.64975,892.1095700000001,6.754,38.674435,0.0,16.211,0.406,17.92025,91.23975,3617.270755,0.0,0.0,5314.4735,3617.270755,5314.4735,-1697.202745
2026-02-22 08:00:00+00:00,194.57524999999998,583.8595,0.0,19.75575,1705.96875,53.488749999999996,1266.49248,6.886,45.520917499999996,0.0,16.57325,0.406,17.4865,91.3415,4002.3546475,0.0,0.0,5420.626749999999,4002.3546475,5420.626749999999,-1418.2721024999996
2026-02-22 09:00:00+00:00,195.97125,581.8544999999999,0.0,20.124499999999998,1707.84425,74.62875,1611.0634575,5.10225,50.725252499999996,0.0,16.55625,0.39775000000000005,15.98275,90.89625000000001,4371.14721,0.0,0.0,5545.451,4371.14721,5545.451,-1174.30379
2026-02-22 10:00:00+00:00,196.66825,577.2785,0.0,20.185000000000002,1709.08025,65.91425000000001,1748.244615,5.52275,43.059304999999995,0.0,16.5655,0.294,15.45475,91.4995,4489.766669999999,0.0,0.0,5591.30125,4489.766669999999,5591.30125,-1101.5345800000014
2026-02-22 11:00:00+00:00,197.49875,578.62325,0.0,20.13775,1709.245,83.52225,1527.3487525,5.7125,38.8055475,0.0,16.57125,0.294,16.36425,90.2265,4284.349799999999,0.0,0.0,5532.5765,4284.349799999999,5532.5765,-1248.226700000001
2026-02-22 12:00:00+00:00,197.86525,553.6379999999999,0.0,20.139499999999998,1709.8162499999999,58.248,1026.18712,6.3615,46.773385000000005,0.0,16.57525,0.294,16.2455,89.80875,3741.9525049999997,0.0,0.0,5416.52825,3741.9525049999997,5416.52825,-1674.5757450000006
2026-02-22 13:00:00+00:00,197.03225,629.5935,0.0,20.146250000000002,1709.7235,73.27425,631.8124275,6.719,39.872585,0.0,16.570999999999998,0.294,17.69425,89.2705,3432.0035125,0.0,0.0,5535.3595000000005,3432.0035125,5535.3595000000005,-2103.3559875000005
2026-02-22 14:00:00+00:00,197.42925,803.64725,0.0,19.95175,1709.3474999999999,58.99375,301.6625975,6.172750000000001,31.284865,0.0,16.65225,0.294,19.33275,88.763,3253.5317125,0.0,0.0,5658.393,3253.5317125,5658.393,-2404.8612875
2026-02-22 15:00:00+00:00,202.386,881.845,0.0,19.891750000000002,1709.30475,46.535,82.49279,6.5817499999999995,27.0967775,0.0,16.653,0.294,18.4485,96.89,3108.4193174999987,0.0,0.0,5806.063,3108.4193174999987,5806.063,-2697.6436825000014
2026-02-22 16:00:00+00:00,203.609,947.4707500000001,0.0,19.86225,1708.24225,69.438,8.3197875,6.3895,27.936722500000002,0.0,16.63925,0.294,19.14375,110.3295,3137.674760000001,0.0,0.0,5917.181,3137.674760000001,5917.181,-2779.506239999999
2026-02-22 17:00:00+00:00,203.68625,944.8655,0.0,19.7175,1707.183,53.1275,11.0061425,6.3185,28.01803,0.0,16.657249999999998,0.294,19.44375,126.78825,3137.1056725000003,0.0,0.0,6044.441,3137.1056725000003,6044.441,-2907.3353274999995
2026-02-22 18:00:00+00:00,203.32425,834.2415,0.0,19.78925,1707.35575,50.966,13.86749,6.44475,56.9737575,0.0,16.66225,0.294,18.499,134.71425,3063.1322474999997,0.0,0.0,6044.29975,3063.1322474999997,6044.29975,-2981.1675025000004
2026-02-22 19:00:00+00:00,203.425,821.03925,0.0,20.171,1706.68325,46.213,0.1120775,6.49575,71.70443,0.0,17.07375,0.294,19.264,135.878,3048.353507500001,0.0,0.0,5920.20175,3048.353507500001,5920.20175,-2871.8482424999993
2026-02-22 20:00:00+00:00,203.27275,716.84625,0.0,20.17375,1707.0662499999999,46.36875,0.2183,6.508,60.9312325,0.0,17.07,0.294,18.37475,103.988,2901.1120324999997,0.0,0.0,5711.3845,2901.1120324999997,5711.3845,-2810.2724675000004
2026-02-22 21:00:00+00:00,203.84475,664.0107499999999,0.0,20.1215,1706.554,45.94175,0.1173125,6.38,57.9285525,0.0,17.073249999999998,0.294,16.68275,89.85425000000001,2828.8028649999997,0.0,0.0,5437.3315,2828.8028649999997,5437.3315,-2608.5286350000006
2026-02-22 22:00:00+00:00,203.156,632.31525,0.0,20.10775,1706.0415,45.5875,0.0832575,6.1465,77.19367249999999,0.0,17.069000000000003,0.294,16.1635,90.17075,2814.3286799999996,0.0,0.0,5136.133,2814.3286799999996,5136.133,-2321.80432
2026-02-22 23:00:00+00:00,198.0375,555.451,0.0,20.13575,1706.5082499999999,46.36525,0.0303475,5.888,83.6669375,0.0,17.1735,0.294,16.1975,95.33625,2745.0842849999995,0.0,0.0,4773.2212500000005,2745.0842849999995,4773.2212500000005,-2028.136965000001
2026-02-23 00:00:00+00:00,197.64600000000002,565.38125,0.0,20.12125,1706.911,46.96625,0.29935,6.7335,77.8261925,0.0,17.165,0.294,16.56375,95.15525,2751.0627924999994,0.0,0.0,4582.3755,2751.0627924999994,4582.3755,-1831.3127075000007
2026-02-23 01:00:00+00:00,197.65475,566.54225,0.0,20.136000000000003,1707.607,46.04575,0.05814,6.31475,90.25311,0.0,17.16225,0.294,16.54725,95.4605,2764.07575,0.0,0.0,4497.528,2764.07575,4497.528,-1733.4522500000003
2026-02-23 02:00:00+00:00,197.61075,558.19825,0.0,20.1265,1708.0515,46.63675,0.07446,6.942,105.5877425,0.0,17.16275,0.294,16.25375,95.20824999999999,2772.1467024999997,0.0,0.0,4472.8525,2772.1467024999997,4472.8525,-1700.7057975000002
2026-02-23 03:00:00+00:00,198.152,529.12775,0.0,20.274,1707.59025,45.87825,0.025797499999999998,6.08575,117.3759775,0.0,17.36725,0.294,16.33875,109.49025,2768.0000249999994,0.0,0.0,4630.90875,2768.0000249999994,4630.90875,-1862.9087250000002
2026-02-23 04:00:00+00:00,197.97625,680.2435,0.0,20.41,1707.01075,45.846000000000004,0.0027524999999999997,6.35375,128.9503575,0.0,17.36975,0.294,14.45725,136.086,2955.00036,0.0,0.0,5064.0415,2955.00036,5064.0415,-2109.0411400000003
2026-02-23 05:00:00+00:00,199.76925,902.53775,0.0,20.411,1705.491,66.37875,2.7231924999999997,7.4365000000000006,137.2185675,0.0,17.368000000000002,0.294,13.89575,156.63299999999998,3230.1567599999994,0.0,0.0,5842.21725,3230.1567599999994,5842.21725,-2612.0604900000003
2026-02-23 06:00:00+00:00,204.53725,1050.87475,0.0,20.3715,1705.3665,56.116,128.622635,8.51575,140.883855,9.73975,17.558,0.294,15.0425,157.89,3515.8124900000003,0.0,0.0,6181.0225,3515.8124900000003,6181.0225,-2665.21001
2026-02-23 07:00:00+00:00,204.7805,990.74825,0.0,20.098,1705.31725,50.4155,402.689585,8.81775,138.23355,38.959,17.56,0.294,17.805,162.20825,3757.926635,0.0,0.0,6284.6900000000005,3757.926635,6284.6900000000005,-2526.7633650000007
2026-02-23 08:00:00+00:00,204.518,885.05575,0.0,20.65775,1706.7272500000001,64.93475000000001,815.7682475,8.29325,102.717405,19.4795,17.561,0.294,16.47375,161.667,4024.1476525000003,0.0,0.0,6174.39725,4024.1476525000003,6174.39725,-2150.2495974999997
2026-02-23 09:00:00+00:00,203.89225,640.443,0.0,20.69825,1707.04025,75.11525,1279.7543575,7.15725,122.17875,0.0,17.551000000000002,0.294,16.740000000000002,134.82675,4225.6911075,0.0,0.0,5937.55775,4225.6911075,5937.55775,-1711.8666425000001
2026-02-23 10:00:00+00:00,204.632,517.65,0.0,20.71625,1707.1895,65.467,1488.89878,7.38825,150.7516675,0.0,17.579250000000002,0.294,16.169249999999998,101.9565,4298.6924475,0.0,0.0,5670.3625,4298.6924475,5670.3625,-1371.6700525000006
2026-02-23 11:00:00+00:00,204.97875,530.32775,0.0,20.444,1708.72625,63.4225,1831.2676000000001,7.22775,152.178565,0.0,17.57775,0.294,15.026,102.03725,4653.508165,0.0,0.0,5416.05225,4653.508165,5416.05225,-762.5440849999995
2026-02-23 12:00:00+00:00,206.481,547.0235,0.0,20.448,1709.19725,60.809,1852.1924075,6.594250000000001,125.34241,0.0,17.586,0.294,14.59275,102.9285,4663.489067500001,0.0,0.0,5317.80425,4663.489067500001,5317.80425,-654.3151824999995
2026-02-23 13:00:00+00:00,207.21475,586.8720000000001,0.19474999999999998,20.4665,1709.9479999999999,76.4635,1272.8769025000001,7.21825,24.5876925,0.0,17.58775,0.294,17.489,106.753,4047.9660949999998,0.0,0.0,5744.376749999999,4047.9660949999998,5744.376749999999,-1696.4106549999997
2026-02-23 14:00:00+00:00,208.44375000000002,842.0445,0.0,20.47525,1709.771,69.4465,636.812795,8.246500000000001,42.000992499999995,0.0,17.58625,0.294,18.107,126.71249999999999,3699.9410374999993,0.0,0.0,5844.4712500000005,3699.9410374999993,5844.4712500000005,-2144.530212500001
2026-02-23 15:00:00+00:00,207.103,1110.9555,0.0,20.5095,1710.23925,53.00475,228.8439725,8.149750000000001,38.9127125,0.0,17.58425,0.294,17.114,144.24,3556.950685,0.0,0.0,6097.55875,3556.950685,6097.55875,-2540.6080650000004
2026-02-23 16:00:00+00:00,206.20025,1256.7937499999998,0.23375,20.41075,1709.575,75.01125,17.222540000000002,7.6905,36.0540775,0.0,17.57475,0.294,16.81025,149.44400000000002,3513.3148675,0.0,0.0,6285.195,3513.3148675,6285.195,-2771.8801324999995
2026-02-23 17:00:00+00:00,205.24124999999998,1242.7485000000001,0.0,20.356,1708.567,68.862,7.0009125,8.14175,74.37967,0.0,17.56525,0.294,17.83325,160.4245,3531.4140825000004,0.0,0.0,6453.143,3531.4140825000004,6453.143,-2921.7289174999996
2026-02-23 18:00:00+00:00,204.53875,1245.63325,0.0,20.20525,1708.217,56.10575,3.9516375000000004,8.09275,168.4878375,0.0,17.57025,0.294,18.13975,164.67374999999998,3615.9099749999996,0.0,0.0,6437.44875,3615.9099749999996,6437.44875,-2821.538775
2026-02-23 19:00:00+00:00,204.231,1223.61025,0.0,20.21525,1707.8135,46.77525,1.51089,7.92225,145.04067,0.0,17.5915,0.294,18.7195,160.85475,3554.57881,0.0,0.0,6265.09975,3554.57881,6265.09975,-2710.5209400000003
2026-02-23 20:00:00+00:00,204.11875,1139.09575,0.0,20.25175,1708.403,49.99425,3.1495875,7.851,96.174275,0.0,17.600250000000003,0.294,18.2045,160.69675,3425.8338624999997,0.0,0.0,6094.41275,3425.8338624999997,6094.41275,-2668.5788875000007
2026-02-23 21:00:00+00:00,204.216,1038.46275,0.0,20.28525,1709.15625,46.509,0.02873,6.204000000000001,128.40744,0.0,17.6,0.294,16.799500000000002,155.88975,3343.8526699999998,0.0,0.0,5783.461,3343.8526699999998,5783.461,-2439.6083300000005
2026-02-23 22:00:00+00:00,204.41675,928.01325,0.0,20.30775,1708.78775,46.49575,0.0109325,6.58675,103.0922475,0.0,17.63175,0.294,15.958,129.259,3180.8539299999998,0.0,0.0,5504.05425,3180.8539299999998,5504.05425,-2323.2003200000004
2026-02-23 23:00:00+00:00,205.219,975.8265,0.0,20.307750000000002,1708.91025,48.12775,0.0083325,6.40125,160.10267,0.0,17.83475,0.294,17.1925,92.92525,3253.1500025000005,0.0,0.0,5133.41425,3253.1500025000005,5133.41425,-1880.2642474999993
2026-02-24 00:00:00+00:00,205.03,978.504,0.0,20.3395,1708.47525,48.153,0.022585,6.39975,119.5466175,0.0,17.836,0.294,17.1375,83.0775,3204.8157024999996,0.0,0.0,4844.111,3204.8157024999996,4844.111,-1639.2952975000003
2026-02-24 01:00:00+00:00,204.33025,983.4075,0.0,20.24525,1708.0845,47.3305,0.015615,5.9825,82.31584000000001,0.0,17.853,0.294,17.302,91.724,3178.8849550000004,0.0,0.0,4745.18975,3178.8849550000004,4745.18975,-1566.304794999999
2026-02-24 02:00:00+00:00,202.79500000000002,998.0355,0.0,20.107,1706.9470000000001,47.76,0.0149625,6.39175,99.87422000000001,0.0,17.85375,0.294,17.366,101.1615,3218.6006825000004,0.0,0.0,4669.50575,3218.6006825000004,4669.50575,-1450.9050674999999
2026-02-24 03:00:00+00:00,203.881,1046.5145,0.0,20.026,1705.938,46.686,0.01048,6.00525,159.191225,0.0,17.853,0.294,17.25925,127.87575,3351.534455000001,0.0,0.0,4814.209,3351.534455000001,4814.209,-1462.674544999999
2026-02-24 04:00:00+00:00,204.1085,1178.3355000000001,0.0,20.0265,1704.2604999999999,47.065,0.0119225,6.721,180.9312225,0.0,17.846249999999998,0.294,17.371,156.32175,3533.2931449999996,0.0,0.0,5221.06625,3533.2931449999996,5221.06625,-1687.7731050000002
2026-02-24 05:00:00+00:00,204.54325,1362.4895,0.0,20.24325,1702.7037500000001,48.73125,16.0458075,8.37325,187.6392825,0.0,17.844,0.294,17.76575,164.51975,3751.1928399999997,0.0,0.0,5908.5355,3751.1928399999997,5908.5355,-2157.3426600000003
2026-02-24 06:00:00+00:00,204.0155,1615.9955,0.0,20.3625,1702.40775,54.6525,266.89113249999997,8.5345,165.6706525,0.0,17.86025,0.294,17.72225,165.28075,4239.687285,0.0,0.0,6097.845,4239.687285,6097.845,-1858.1577150000003
2026-02-24 07:00:00+00:00,203.99425000000002,1643.705,0.0,20.404,1702.181,50.801500000000004,939.02199,8.469,183.261515,0.0,17.834,0.294,18.021,168.22899999999998,4956.216254999999,0.0,0.0,5844.719,4956.216254999999,5844.719,-888.5027450000007
2026-02-24 08:00:00+00:00,204.00275,1434.55175,0.0,20.191000000000003,1703.58775,54.3225,1900.6919125,8.24325,187.04833250000001,0.0,14.21775,0.30574999999999997,17.564500000000002,164.32725,5709.054495000001,0.0,0.0,5443.2175,5709.054495000001,5443.2175,265.8369950000015
2026-02-24 09:00:00+00:00,205.28825,1453.25775,0.0,20.47475,1703.74825,69.94,2452.53869,6.952,185.378715,0.0,12.38925,0.32,16.999,137.18025,6264.466905,0.0,0.0,5153.83575,6264.466905,5153.83575,1110.631155
2026-02-24 10:00:00+00:00,205.331,1303.58825,0.0,20.422250000000002,1705.5665,73.901,2847.003795,6.7415,175.34225750000002,0.0,12.33275,0.31775,16.77625,166.55225000000002,6533.8755525,0.0,0.0,4878.967000000001,6533.8755525,4878.967000000001,1654.9085524999991
2026-02-24 11:00:00+00:00,203.55599999999998,1289.64575,0.0,20.47825,1706.913,75.0865,2651.20756,7.38275,200.5780525,0.0,14.728,0.317,16.866,186.00625,6372.765112499999,0.0,0.0,4945.22625,6372.765112499999,4945.22625,1427.5388624999996
2026-02-24 12:00:00+00:00,203.72275000000002,1370.5375,0.0,20.7335,1706.938,74.46424999999999,2327.6062,7.9030000000000005,197.8715825,0.0,17.46625,0.317,16.5475,183.26725,6127.3747825,0.0,0.0,4981.62025,6127.3747825,4981.62025,1145.7545325
2026-02-24 13:00:00+00:00,204.2,1422.595,0.02325,20.562,1707.33175,63.991749999999996,1937.6358424999999,8.9405,169.82291,0.0,18.08625,0.317,17.58475,183.43525,5754.5262525,0.0,0.0,5169.82325,5754.5262525,5169.82325,584.7030024999995
2026-02-24 14:00:00+00:00,206.40449999999998,1467.2765,0.0,20.456,1708.62325,54.1035,1414.78894,8.2245,166.24246,0.0,18.25775,0.317,16.6665,177.73525,5259.096150000001,0.0,0.0,5526.2245,5259.096150000001,5526.2245,-267.12834999999905
2026-02-24 15:00:00+00:00,205.68475,1504.68325,0.0,20.55025,1708.70575,48.05925,498.0577325,8.63275,150.350585,0.0,19.079250000000002,0.317,16.7665,168.92425,4349.811317499999,0.0,0.0,5912.80125,4349.811317499999,5912.80125,-1562.9899325000015
2026-02-24 16:00:00+00:00,204.51999999999998,1694.58925,0.0,20.6575,1708.29025,70.46424999999999,27.5681725,8.590499999999999,131.9345625,0.0,19.42675,0.317,18.32375,162.68225,4067.3642349999996,0.0,0.0,6246.151,4067.3642349999996,6246.151,-2178.7867650000003
2026-02-24 17:00:00+00:00,204.93075,1703.81225,0.0,20.951999999999998,1707.53125,75.3945,13.87805,9.025500000000001,126.2707075,0.0,19.425,0.317,18.532500000000002,179.9715,4080.0410074999995,0.0,0.0,6448.135,4080.0410074999995,6448.135,-2368.0939925000007
2026-02-24 18:00:00+00:00,202.86,1682.524,0.0,20.9395,1707.13525,61.254999999999995,5.490885,7.81975,122.181535,0.0,14.3425,0.22975,18.858249999999998,173.81824999999998,4017.4546700000005,0.0,0.0,6468.91225,4017.4546700000005,6468.91225,-2451.45758
2026-02-24 19:00:00+00:00,202.01775,1679.0997499999999,0.0,21.09975,1705.08125,48.65975,0.0507,8.81625,112.3975975,0.0,19.291,0.317,18.6005,172.84225,3988.2735474999995,0.0,0.0,6342.27175,3988.2735474999995,6342.27175,-2353.9982025000004
2026-02-24 20:00:00+00:00,201.2405,1626.68525,0.0,21.13275,1702.70575,47.81725,0.0340275,7.90475,89.8425425,0.0,19.2335,0.317,18.31275,178.88,3914.1060700000003,0.0,0.0,6153.3945,3914.1060700000003,6153.3945,-2239.28843
2026-02-24 21:00:00+00:00,201.28975,1559.505,0.0,21.14825,1703.7307500000002,47.34625,0.012642500000000001,6.2822499999999994,97.7463025,0.0,19.219,0.317,17.027,178.32075,3851.944945,0.0,0.0,5853.1585,3851.944945,5853.1585,-2001.2135549999994
2026-02-24 22:00:00+00:00,202.2625,1367.72575,0.0,21.028750000000002,1702.16275,46.26175,0.010035,7.19,100.150045,0.0,19.01475,0.317,16.391750000000002,150.0515,3632.56658,0.0,0.0,5560.30925,3632.56658,5560.30925,-1927.74267
2026-02-24 23:00:00+00:00,202.12925,1386.9947499999998,0.0,20.79325,1703.81425,48.32675,0.00343,6.693,72.5177125,0.0,19.030749999999998,0.317,16.709,116.074,3593.4031425000003,0.0,0.0,5183.34,3593.4031425000003,5183.34,-1589.9368574999999
2026-02-25 00:00:00+00:00,202.478,1355.5104999999999,0.0,20.74525,1704.42875,48.316,0.0094675,6.58725,73.54158,0.0,19.016750000000002,0.412,16.5435,123.201,3570.7900474999997,0.0,0.0,4917.28125,3570.7900474999997,4917.28125,-1346.4912025000003
2026-02-25 01:00:00+00:00,201.197,1351.77675,0.0,20.7815,1705.39775,52.31875,1.38533,6.4785,61.730112500000004,0.0,18.826999999999998,0.427,17.427,122.6695,3560.4161925000008,0.0,0.0,4806.60375,3560.4161925000008,4806.60375,-1246.1875574999995
2026-02-25 02:00:00+00:00,200.36700000000002,1407.6815000000001,0.0,20.8005,1706.04125,49.267,2.07856,6.231,47.434195,0.0,18.8235,0.427,17.355,121.109,3597.615505,0.0,0.0,4826.7155,3597.615505,4826.7155,-1229.099995
2026-02-25 03:00:00+00:00,202.34225,1468.27125,0.0,20.756999999999998,1706.639,47.42425,0.0127625,5.9095,41.767939999999996,0.0,18.829250000000002,0.427,17.0325,128.2245,3657.6372025000005,0.0,0.0,4954.50825,3657.6372025000005,4954.50825,-1296.8710474999993
2026-02-25 04:00:00+00:00,201.627,1542.37325,0.0,20.77025,1707.03075,47.5585,0.002395,6.834,51.826895,0.0,18.8195,0.427,16.9665,148.40275,3762.6387900000004,0.0,0.0,5390.5705,3762.6387900000004,5390.5705,-1627.9317099999994
2026-02-25 05:00:00+00:00,202.3495,1681.01575,2.98025,20.76925,1708.2382499999999,49.4985,54.6589075,7.861,31.6731675,0.0,18.7255,0.427,18.36325,181.141,3977.7013250000005,0.0,0.0,6063.7665,3977.7013250000005,6063.7665,-2086.0651749999993
2026-02-25 06:00:00+00:00,204.55124999999998,1660.326,0.0,20.67025,1707.2845,48.886250000000004,754.5262375,8.27475,18.992845,0.0,15.9705,0.427,17.751,184.937,4642.5975825,0.0,0.0,6073.972,4642.5975825,6073.972,-1431.3744175000002
2026-02-25 07:00:00+00:00,204.0885,1566.61875,0.0,19.880499999999998,1707.91625,50.80775,1937.0696575000002,7.5225,9.442165,0.0,14.2155,0.427,17.1445,185.1105,5720.2435725000005,0.0,0.0,5639.70525,5720.2435725000005,5639.70525,80.5383225000005
2026-02-25 08:00:00+00:00,204.22025,1511.2355,0.0,20.289,1707.1755,60.15475,2781.612415,8.2805,5.8672375,0.0,14.02275,0.427,17.390249999999998,175.8755,6506.5506525,0.0,0.0,5192.88425,6506.5506525,5192.88425,1313.6664025
2026-02-25 09:00:00+00:00,186.4125,1222.17475,3.646,20.57225,1706.7395000000001,80.3455,2988.1228475,6.2725,5.05025,0.0,14.069,0.3375,16.60125,155.72725,6406.0710975,0.0,0.0,5036.343,6406.0710975,5036.343,1369.7280975000003
2026-02-25 10:00:00+00:00,170.58675,1142.0385,2.0545,20.485,1707.2095,86.82724999999999,2901.91108,7.2575,20.0108325,0.0,14.07625,0.291,15.94725,127.19275,6215.888162499999,0.0,0.0,4980.2085,6215.888162499999,4980.2085,1235.6796624999997
2026-02-25 11:00:00+00:00,152.467,790.5525,0.0,20.1185,1707.375,71.17625,2838.82416,7.340249999999999,31.638939999999998,0.0,15.563749999999999,0.318,14.649,127.664,5777.68735,0.0,0.0,4818.72325,5777.68735,4818.72325,958.9641000000001
2026-02-25 12:00:00+00:00,171.58875,698.274,0.0,19.95625,1707.38175,59.803,2625.1184675,6.671,31.01625,0.0,18.426000000000002,0.32,14.628,115.601,5468.7844675,0.0,0.0,4716.624,5468.7844675,4716.624,752.1604674999999
2026-02-25 13:00:00+00:00,198.22275000000002,744.876,0.0,19.955,1708.5452500000001,64.42575,2299.458095,7.5409999999999995,37.462185,0.0,19.01075,0.32,15.3915,129.517,5244.725280000001,0.0,0.0,4923.78675,5244.725280000001,4923.78675,320.93853000000036
2026-02-25 14:00:00+00:00,202.36825,1088.165,0.0,20.011499999999998,1709.04275,54.766999999999996,1628.16562,9.02625,32.38515,0.0,19.0135,0.32,15.5425,162.55575,4941.36327,0.0,0.0,5340.38225,4941.36327,5340.38225,-399.01897999999983
2026-02-25 15:00:00+00:00,202.05349999999999,1484.62,0.0,20.07425,1709.3132500000002,57.75725,593.172135,8.07875,28.732725000000002,0.0,19.406,0.32,16.728749999999998,172.8435,4313.10011,0.0,0.0,5844.6375,4313.10011,5844.6375,-1531.5373899999995
2026-02-25 16:00:00+00:00,203.30975,1666.19325,0.0,20.0775,1709.84275,72.503,28.6774175,7.85025,27.9069775,0.0,19.4065,0.32,18.066499999999998,173.331,3947.4848950000005,0.0,0.0,6247.8192500000005,3947.4848950000005,6247.8192500000005,-2300.334355
2026-02-25 17:00:00+00:00,199.28125,1702.71425,0.0,20.00925,1708.54225,64.2195,3.7938,8.834999999999999,34.5316425,0.0,19.38175,0.32,18.966250000000002,174.71475,3955.3096925000004,0.0,0.0,6454.232,3955.3096925000004,6454.232,-2498.9223074999995
2026-02-25 18:00:00+00:00,194.578,1700.7035,0.0,20.02625,1709.135,63.692,6.730765,8.2075,32.8296925,0.0,19.411,0.32,18.69625,157.01749999999998,3931.3474575,0.0,0.0,6496.336499999999,3931.3474575,6496.336499999999,-2564.9890424999994
2026-02-25 19:00:00+00:00,196.591,1676.7535,0.0,20.06575,1709.4782500000001,48.661500000000004,0.06605749999999999,8.521,35.2276775,0.0,18.25825,0.32,18.25575,170.945,3903.1437350000006,0.0,0.0,6324.59525,3903.1437350000006,6324.59525,-2421.4515149999997
