,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-07 12:00:00+00:00,50.75,1750.0,735.75,1225.5,81.0,142.75,0.0,514.5,769.5,5269.75,3.5,0.0,6836.5,5273.25,6836.5,-1563.25
2026-01-07 13:00:00+00:00,52.75,1763.0,743.25,1225.75,30.75,137.25,0.0,537.5,779.25,5269.5,1.0,0.0,6874.0,5270.5,6874.0,-1603.5
2026-01-07 14:00:00+00:00,50.5,1761.5,766.25,1225.75,1.75,194.25,0.0,544.25,758.75,5303.0,0.25,0.0,6970.25,5303.25,6970.25,-1667.0
2026-01-07 15:00:00+00:00,53.0,1743.0,945.25,1226.0,0.0,287.5,0.0,505.5,754.0,5514.25,130.0,0.0,7322.0,5644.25,7322.0,-1677.75
2026-01-07 16:00:00+00:00,54.0,1749.25,1076.75,1226.25,0.0,322.75,0.0,483.75,753.25,5666.0,160.5,0.0,7377.0,5826.5,7377.0,-1550.5
2026-01-07 17:00:00+00:00,53.25,1747.25,1084.25,1226.0,0.0,339.0,0.0,527.5,751.25,5728.5,155.75,0.0,7309.5,5884.25,7309.5,-1425.25
2026-01-07 18:00:00+00:00,53.25,1748.5,1045.25,1226.0,0.0,282.0,0.0,575.5,776.75,5707.25,46.0,0.0,7206.0,5753.25,7206.0,-1452.75
2026-01-07 19:00:00+00:00,51.25,1753.0,1111.0,1225.5,0.0,224.0,0.0,484.25,795.25,5644.25,50.0,0.0,6860.5,5694.25,6860.5,-1166.25
2026-01-07 20:00:00+00:00,50.5,1758.0,1102.25,1226.25,0.0,218.25,0.0,357.25,782.5,5495.0,17.75,0.0,6425.25,5512.75,6425.25,-912.5
2026-01-07 21:00:00+00:00,50.75,1753.25,958.5,1226.0,0.0,259.75,0.0,215.75,750.25,5214.25,1.75,0.0,6039.5,5216.0,6039.5,-823.5
2026-01-07 22:00:00+00:00,51.0,1723.25,809.0,1226.75,0.0,421.0,0.0,221.5,713.75,5166.25,5.75,0.0,5724.5,5172.0,5724.5,-552.5
2026-01-07 23:00:00+00:00,51.25,1709.75,766.25,1227.0,0.0,563.0,0.0,183.5,692.5,5193.25,0.25,0.0,5590.0,5193.5,5590.0,-396.5
2026-01-08 00:00:00+00:00,50.75,1703.0,743.25,1226.75,0.0,830.75,0.0,184.25,691.5,5430.25,1.75,0.0,5513.0,5432.0,5513.0,-81.0
2026-01-08 01:00:00+00:00,51.75,1646.25,723.25,1226.25,0.0,1116.25,0.0,183.5,685.25,5632.5,0.0,0.0,5496.25,5632.5,5496.25,136.25
2026-01-08 02:00:00+00:00,50.75,1624.25,714.5,1226.5,0.0,1378.5,0.0,192.25,669.75,5856.5,0.0,0.0,5562.5,5856.5,5562.5,294.0
2026-01-08 03:00:00+00:00,50.0,1681.5,743.0,1226.5,0.0,1395.5,0.0,198.0,695.25,5989.75,21.5,0.0,5721.75,6011.25,5721.75,289.5
2026-01-08 04:00:00+00:00,51.25,1709.0,774.25,1227.5,0.0,1485.0,0.0,247.5,736.5,6231.0,32.5,0.0,6369.25,6263.5,6369.25,-105.75
2026-01-08 05:00:00+00:00,53.25,1708.5,1206.25,1226.5,0.0,1577.5,0.0,315.5,760.5,6848.0,51.75,0.0,7211.0,6899.75,7211.0,-311.25
2026-01-08 06:00:00+00:00,51.75,1766.25,1288.5,1226.25,0.25,1029.75,0.0,651.75,792.25,6806.75,171.75,0.0,7829.0,6978.5,7829.0,-850.5
2026-01-08 07:00:00+00:00,50.75,1793.25,1319.0,1198.5,21.5,1091.25,0.0,1355.75,778.0,7608.0,98.25,0.0,8362.25,7706.25,8362.25,-656.0
2026-01-08 08:00:00+00:00,50.0,1806.75,1330.0,1206.75,74.5,1391.0,0.0,1071.0,767.75,7697.75,135.75,0.0,8556.5,7833.5,8556.5,-723.0
2026-01-08 09:00:00+00:00,51.75,1811.75,1432.75,1212.5,128.25,1563.5,0.0,894.5,785.0,7880.0,95.5,0.0,8518.25,7975.5,8518.25,-542.75
2026-01-08 10:00:00+00:00,53.0,1793.5,1464.5,1190.25,151.0,1783.0,0.0,950.25,782.0,8167.5,1.25,0.0,8577.75,8168.75,8577.75,-409.0
2026-01-08 11:00:00+00:00,53.0,1790.5,1398.0,1206.0,166.5,1771.75,0.0,993.0,764.75,8143.5,6.0,0.0,8562.75,8149.5,8562.75,-413.25
2026-01-08 12:00:00+00:00,52.25,1796.25,1428.75,1196.0,108.75,1785.25,0.0,1024.5,765.75,8157.5,0.0,0.0,8524.75,8157.5,8524.75,-367.25
2026-01-08 13:00:00+00:00,52.75,1815.5,1432.75,1206.25,75.25,1613.75,0.0,970.25,751.5,7918.0,19.75,0.0,8380.25,7937.75,8380.25,-442.5
2026-01-08 14:00:00+00:00,53.5,1817.5,1387.25,1189.75,12.25,1446.25,1.25,1118.75,764.75,7791.25,5.5,0.0,8357.75,7796.75,8357.75,-561.0
2026-01-08 15:00:00+00:00,54.25,1824.75,1374.75,1192.25,0.0,1116.75,35.75,1148.0,793.0,7539.5,253.75,0.0,8646.5,7793.25,8646.5,-853.25
2026-01-08 16:00:00+00:00,55.5,1825.25,1499.25,1213.0,0.0,1017.75,52.75,1308.75,794.75,7767.0,188.25,0.0,8645.0,7955.25,8645.0,-689.75
2026-01-08 17:00:00+00:00,54.75,1801.0,1487.25,1213.25,0.0,1203.0,64.75,1464.75,747.0,8035.75,43.5,0.0,8554.25,8079.25,8554.25,-475.0
2026-01-08 18:00:00+00:00,54.5,1820.5,1452.25,1212.75,0.0,1272.25,68.5,928.0,746.25,7555.0,1.0,0.0,8315.0,7556.0,8315.0,-759.0
2026-01-08 19:00:00+00:00,55.0,1811.25,1449.5,1219.75,0.0,1280.25,76.0,661.5,752.0,7305.25,1.5,0.0,7888.75,7306.75,7888.75,-582.0
2026-01-08 20:00:00+00:00,52.25,1795.25,1365.75,1219.5,0.0,1421.0,76.0,498.0,741.5,7169.25,0.0,0.0,7313.0,7169.25,7313.0,-143.75
2026-01-08 21:00:00+00:00,51.0,1750.0,1150.0,1219.0,0.0,1543.75,76.0,327.0,745.25,6862.0,1.5,0.0,6728.25,6863.5,6728.25,135.25
2026-01-08 22:00:00+00:00,53.5,1752.25,847.5,1220.0,0.0,1583.75,75.25,244.0,746.0,6522.25,38.25,0.0,6396.75,6560.5,6396.75,163.75
2026-01-08 23:00:00+00:00,52.25,1751.75,1151.0,1219.75,0.0,1593.25,74.75,253.5,752.0,6848.25,1.75,0.0,6237.25,6850.0,6237.25,612.75
2026-01-09 00:00:00+00:00,52.25,1736.75,1148.75,1224.0,0.0,1536.25,72.5,247.75,748.0,6766.25,1.75,0.0,6121.25,6768.0,6121.25,646.75
2026-01-09 01:00:00+00:00,52.0,1721.25,1138.25,1224.25,0.0,1566.0,31.75,252.5,698.0,6684.0,0.0,0.0,6083.0,6684.0,6083.0,601.0
2026-01-09 02:00:00+00:00,50.5,1720.75,1148.5,1224.75,0.0,1575.75,0.0,247.75,696.25,6664.25,7.25,0.0,6107.5,6671.5,6107.5,564.0
2026-01-09 03:00:00+00:00,50.0,1736.25,1150.25,1224.75,0.0,1629.25,0.0,236.75,709.75,6737.0,15.25,0.0,6356.75,6752.25,6356.75,395.5
2026-01-09 04:00:00+00:00,49.5,1736.0,1221.75,1224.5,0.0,1668.0,4.0,297.0,691.5,6892.25,0.0,0.0,6835.5,6892.25,6835.5,56.75
2026-01-09 05:00:00+00:00,52.0,1737.0,1224.75,1224.75,0.0,1543.25,44.25,365.0,747.75,6938.75,0.0,0.0,7552.25,6938.75,7552.25,-613.5
2026-01-09 06:00:00+00:00,51.25,1734.5,1263.25,1221.25,69.75,1464.0,71.0,719.0,741.75,7335.75,39.75,0.0,8134.25,7375.5,8134.25,-758.75
2026-01-09 07:00:00+00:00,51.75,1756.5,1258.25,1207.0,365.75,1292.5,76.75,713.75,772.5,7494.75,153.25,0.0,8318.75,7648.0,8318.75,-670.75
2026-01-09 08:00:00+00:00,53.0,1767.5,1461.5,1208.25,705.5,961.25,75.5,617.0,757.0,7606.5,275.25,0.0,8131.25,7881.75,8131.25,-249.5
2026-01-09 09:00:00+00:00,53.0,1787.5,1498.75,1176.75,928.75,823.0,76.5,680.0,745.0,7769.25,1.0,0.0,7976.25,7770.25,7976.25,-206.0
2026-01-09 10:00:00+00:00,52.75,1762.75,1432.25,1174.25,953.75,856.0,77.0,433.5,743.5,7485.75,0.5,0.0,7898.0,7486.25,7898.0,-411.75
2026-01-09 11:00:00+00:00,51.75,1726.25,1445.75,1193.25,889.0,917.25,76.75,473.75,727.25,7501.0,0.0,0.0,7737.75,7501.0,7737.75,-236.75
2026-01-09 12:00:00+00:00,51.75,1697.75,1348.25,1167.25,681.0,862.25,71.5,510.5,687.5,7077.75,0.5,0.0,7588.25,7078.25,7588.25,-510.0
2026-01-09 13:00:00+00:00,53.5,1711.5,1423.5,1204.75,327.75,762.25,78.0,584.75,710.0,6856.0,9.25,0.0,7829.75,6865.25,7829.75,-964.5
2026-01-09 14:00:00+00:00,53.25,1754.75,1424.0,1215.5,44.75,651.75,75.75,728.75,750.75,6699.25,83.5,0.0,8067.0,6782.75,8067.0,-1284.25
2026-01-09 15:00:00+00:00,53.0,1776.0,1414.25,1218.0,0.0,743.0,77.5,827.25,749.5,6858.5,148.0,0.0,8446.0,7006.5,8446.0,-1439.5
2026-01-09 16:00:00+00:00,53.5,1766.0,1482.0,1218.0,0.0,878.5,77.5,906.75,735.75,7118.0,98.75,0.0,8468.5,7216.75,8468.5,-1251.75
2026-01-09 17:00:00+00:00,54.0,1764.0,1466.5,1217.25,0.0,922.75,76.0,910.25,743.5,7154.25,117.5,0.0,8324.5,7271.75,8324.5,-1052.75
2026-01-09 18:00:00+00:00,54.0,1773.75,1472.5,1223.25,0.0,820.5,76.0,882.0,766.25,7068.25,41.25,0.0,8072.0,7109.5,8072.0,-962.5
2026-01-09 19:00:00+00:00,54.0,1756.0,1402.25,1224.75,0.0,840.75,76.25,584.25,742.0,6680.25,45.25,0.0,7709.25,6725.5,7709.25,-983.75
2026-01-09 20:00:00+00:00,57.25,1722.75,1411.5,1225.5,0.0,848.75,74.75,360.0,732.25,6432.75,8.0,0.0,7214.75,6440.75,7214.75,-774.0
2026-01-09 21:00:00+00:00,57.75,1681.5,1399.5,1226.75,0.0,771.25,74.0,222.75,693.25,6126.75,17.25,0.0,6709.0,6144.0,6709.0,-565.0
2026-01-09 22:00:00+00:00,58.0,1749.0,1258.75,1226.5,0.0,486.25,69.0,245.0,702.25,5794.75,98.0,0.0,6355.25,5892.75,6355.25,-462.5
2026-01-09 23:00:00+00:00,57.25,1750.75,917.75,1226.0,0.0,406.75,68.75,265.75,693.75,5386.75,3.0,0.0,6247.0,5389.75,6247.0,-857.25
2026-01-10 00:00:00+00:00,57.0,1728.5,867.25,1226.0,0.0,498.0,72.0,213.0,694.5,5356.25,0.0,0.0,6076.75,5356.25,6076.75,-720.5
2026-01-10 01:00:00+00:00,57.0,1698.25,820.25,1226.25,0.0,472.75,70.5,202.0,700.5,5247.5,6.25,0.0,6107.5,5253.75,6107.5,-853.75
2026-01-10 02:00:00+00:00,55.75,1723.5,831.75,1225.75,0.0,409.0,68.0,203.25,691.0,5208.0,3.25,0.0,6025.5,5211.25,6025.5,-814.25
2026-01-10 03:00:00+00:00,56.25,1717.5,827.75,1225.75,0.0,345.75,65.5,207.75,688.75,5135.0,0.75,0.0,6095.25,5135.75,6095.25,-959.5
2026-01-10 04:00:00+00:00,57.5,1709.75,850.5,1226.0,0.0,150.25,65.75,235.25,682.5,4977.5,0.25,0.0,6238.0,4977.75,6238.0,-1260.25
2026-01-10 05:00:00+00:00,58.5,1696.0,1290.75,1227.0,0.0,124.0,67.25,421.5,674.75,5559.75,0.0,0.0,6548.75,5559.75,6548.75,-989.0
2026-01-10 06:00:00+00:00,57.25,1702.75,1337.0,1226.5,11.25,92.5,66.25,558.0,694.0,5745.5,137.0,0.0,6931.5,5882.5,6931.5,-1049.0
2026-01-10 07:00:00+00:00,57.0,1724.5,1368.25,1227.25,96.25,89.75,65.5,559.0,707.75,5895.25,176.75,0.0,7260.25,6072.0,7260.25,-1188.25
2026-01-10 08:00:00+00:00,58.5,1754.5,1391.75,1226.5,186.0,62.5,66.5,530.5,689.75,5966.5,179.5,0.0,7349.25,6146.0,7349.25,-1203.25
2026-01-10 09:00:00+00:00,59.75,1755.0,1350.25,1227.25,252.0,168.25,67.0,380.25,663.25,5923.0,63.0,0.0,7366.0,5986.0,7366.0,-1380.0
2026-01-10 10:00:00+00:00,59.25,1717.25,1338.75,1226.75,309.0,280.0,67.0,362.75,659.5,6020.25,4.0,0.0,7463.75,6024.25,7463.75,-1439.5
2026-01-10 11:00:00+00:00,59.75,1703.5,1300.0,1226.0,327.5,225.5,67.0,400.5,620.75,5930.5,0.75,0.0,7322.25,5931.25,7322.25,-1391.0
2026-01-10 12:00:00+00:00,59.25,1722.5,1297.5,1226.0,229.75,195.5,66.0,446.75,617.25,5860.5,2.0,0.0,7337.75,5862.5,7337.75,-1475.25
2026-01-10 13:00:00+00:00,59.5,1730.5,1312.0,1226.5,113.25,164.0,67.0,447.5,617.25,5737.5,6.25,0.0,7435.25,5743.75,7435.25,-1691.5
2026-01-10 14:00:00+00:00,59.0,1746.0,1314.5,1226.25,15.0,193.0,66.0,481.25,628.5,5729.5,18.25,0.0,7611.5,5747.75,7611.5,-1863.75
2026-01-10 15:00:00+00:00,59.25,1746.0,1376.0,1227.25,0.0,337.75,63.75,546.0,660.5,6016.5,129.5,0.0,8012.25,6146.0,8012.25,-1866.25
2026-01-10 16:00:00+00:00,59.0,1714.75,1371.75,1227.0,0.0,612.25,61.5,612.75,641.5,6300.5,165.75,0.0,8018.75,6466.25,8018.75,-1552.5
2026-01-10 17:00:00+00:00,59.25,1758.0,1393.5,1226.0,0.0,699.0,65.5,620.5,669.75,6491.5,222.0,0.0,7853.0,6713.5,7853.0,-1139.5
2026-01-10 18:00:00+00:00,57.25,1763.25,1531.5,1226.25,0.0,1000.5,60.75,484.25,641.25,6765.0,82.75,0.0,7660.0,6847.75,7660.0,-812.25
2026-01-10 19:00:00+00:00,56.5,1702.75,1492.75,1226.0,0.0,1379.0,48.5,448.5,614.75,6968.75,0.25,0.0,7455.25,6969.0,7455.25,-486.25
2026-01-10 20:00:00+00:00,57.0,1694.0,1498.5,1225.0,0.0,1671.5,39.75,354.25,594.25,7134.25,3.25,0.0,6934.5,7137.5,6934.5,203.0
2026-01-10 21:00:00+00:00,58.0,1715.5,904.75,1225.5,0.0,1595.25,58.75,227.0,616.0,6400.75,61.0,0.0,6441.5,6461.75,6441.5,20.25
2026-01-10 22:00:00+00:00,57.75,1689.0,831.75,1225.5,0.0,1987.5,65.5,207.5,590.25,6654.75,6.5,0.0,6179.5,6661.25,6179.5,481.75
2026-01-10 23:00:00+00:00,55.25,1675.5,852.25,1225.5,0.0,2315.25,68.5,88.25,593.5,6874.0,0.0,0.0,5994.75,6874.0,5994.75,879.25
2026-01-11 00:00:00+00:00,56.25,1688.0,832.0,1225.75,0.0,2460.25,47.0,83.5,566.0,6958.75,1.0,0.0,5906.0,6959.75,5906.0,1053.75
2026-01-11 01:00:00+00:00,56.25,1693.0,817.25,1225.5,0.0,2491.0,0.0,84.75,501.5,6869.25,2.25,0.0,5761.0,6871.5,5761.0,1110.5
2026-01-11 02:00:00+00:00,57.0,1680.25,812.5,1226.0,0.0,2492.0,0.0,90.5,515.0,6873.25,0.0,0.0,5787.75,6873.25,5787.75,1085.5
2026-01-11 03:00:00+00:00,57.0,1677.25,828.75,1226.0,0.0,2363.0,0.0,92.0,559.25,6803.25,1.25,0.0,5900.25,6804.5,5900.25,904.25
2026-01-11 04:00:00+00:00,55.75,1675.5,799.5,1225.5,0.0,2192.75,4.75,126.5,572.25,6652.5,3.25,0.0,5997.5,6655.75,5997.5,658.25
2026-01-11 05:00:00+00:00,56.5,1700.0,862.5,1225.75,0.0,1933.5,44.75,127.25,594.0,6544.25,29.0,0.0,6207.0,6573.25,6207.0,366.25
2026-01-11 06:00:00+00:00,57.0,1704.25,865.75,1225.5,7.25,1762.5,51.75,147.25,590.25,6411.5,180.25,0.0,6471.5,6591.75,6471.5,120.25
2026-01-11 07:00:00+00:00,54.0,1738.75,940.75,1225.0,67.0,1301.75,50.0,114.25,621.75,6113.25,186.0,0.0,6805.5,6299.25,6805.5,-506.25
2026-01-11 08:00:00+00:00,54.0,1751.25,1062.75,1225.0,126.0,939.25,52.0,208.25,651.75,6070.25,168.5,0.0,6908.25,6238.75,6908.25,-669.5
2026-01-11 09:00:00+00:00,54.25,1744.5,1049.75,1225.5,152.25,710.5,50.75,437.75,615.75,6041.0,18.25,0.0,7073.0,6059.25,7073.0,-1013.75
2026-01-11 10:00:00+00:00,54.25,1744.5,1061.75,1225.0,195.75,650.5,53.75,446.75,620.75,6053.0,0.75,0.0,7040.75,6053.75,7040.75,-987.0
2026-01-11 11:00:00+00:00,53.5,1732.25,1150.75,1225.0,225.75,443.0,57.75,280.25,621.75,5790.0,0.0,0.0,6988.5,5790.0,6988.5,-1198.5
2026-01-11 12:00:00+00:00,52.25,1728.25,1154.5,1225.0,181.5,372.5,61.0,114.25,649.0,5538.25,1.25,0.0,6978.5,5539.5,6978.5,-1439.0
2026-01-11 13:00:00+00:00,54.0,1742.75,1160.5,1225.25,98.75,157.5,63.75,173.5,711.0,5387.0,26.5,0.0,6942.0,5413.5,6942.0,-1528.5
2026-01-11 14:00:00+00:00,53.75,1757.0,1188.75,1224.5,12.5,111.25,8.25,259.25,797.5,5412.75,24.0,0.0,7179.75,5436.75,7179.75,-1743.0
2026-01-11 15:00:00+00:00,54.0,1744.5,1445.5,1226.0,0.0,242.0,0.0,377.5,804.25,5893.75,97.0,0.0,7602.25,5990.75,7602.25,-1611.5
2026-01-11 16:00:00+00:00,55.0,1713.5,1460.5,1226.0,0.0,405.5,0.0,329.25,825.25,6015.0,122.25,0.0,7804.25,6137.25,7804.25,-1667.0
2026-01-11 17:00:00+00:00,53.75,1655.0,1454.5,1226.25,0.0,452.5,1.5,349.25,852.25,6045.0,164.0,0.0,7743.25,6209.0,7743.25,-1534.25
2026-01-11 18:00:00+00:00,51.25,1646.5,1458.25,1226.25,0.0,511.25,51.0,328.75,871.25,6144.5,51.25,0.0,7568.25,6195.75,7568.25,-1372.5
2026-01-11 19:00:00+00:00,50.0,1632.25,1480.75,1225.75,0.0,621.75,55.75,245.75,867.5,6179.5,0.75,0.0,7309.75,6180.25,7309.75,-1129.5
2026-01-11 20:00:00+00:00,49.75,1610.0,1124.25,1226.5,0.0,827.5,54.75,121.0,844.25,5858.0,0.0,0.0,6795.5,5858.0,6795.5,-937.5
2026-01-11 21:00:00+00:00,50.5,1596.0,927.5,1227.0,0.0,926.0,58.5,100.5,846.25,5732.25,0.0,0.0,6391.75,5732.25,6391.75,-659.5
2026-01-11 22:00:00+00:00,50.0,1637.5,738.0,1226.75,0.0,944.25,58.75,187.0,866.5,5708.75,5.0,0.0,6125.5,5713.75,6125.5,-411.75
2026-01-11 23:00:00+00:00,50.75,1645.75,717.5,1226.75,0.0,953.25,61.0,183.5,875.5,5714.0,18.75,0.0,6030.5,5732.75,6030.5,-297.75
2026-01-12 00:00:00+00:00,50.5,1649.5,746.5,1226.0,0.0,841.25,62.75,182.0,887.75,5646.25,11.75,0.0,5919.75,5658.0,5919.75,-261.75
2026-01-12 01:00:00+00:00,51.5,1713.75,739.75,1225.25,0.0,898.5,63.25,182.75,874.0,5748.75,1.75,0.0,5908.5,5750.5,5908.5,-158.0
2026-01-12 02:00:00+00:00,51.75,1713.25,749.5,1225.5,0.0,958.0,64.25,185.75,878.0,5826.0,0.0,0.0,5970.0,5826.0,5970.0,-144.0
2026-01-12 03:00:00+00:00,50.5,1702.25,778.25,1225.25,0.0,949.0,66.25,192.75,858.0,5822.25,0.0,0.0,6209.75,5822.25,6209.75,-387.5
2026-01-12 04:00:00+00:00,53.0,1705.5,821.75,1227.0,0.0,1052.25,65.5,237.5,869.75,6032.25,4.0,0.0,6979.75,6036.25,6979.75,-943.5
2026-01-12 05:00:00+00:00,57.5,1731.25,1133.0,1226.0,0.0,1094.5,65.25,575.75,894.25,6777.5,12.75,0.0,7928.25,6790.25,7928.25,-1138.0
2026-01-12 06:00:00+00:00,58.25,1749.75,1243.75,1225.75,31.5,1117.5,66.0,608.75,919.75,7021.0,145.5,0.0,8578.25,7166.5,8578.25,-1411.75
2026-01-12 07:00:00+00:00,57.75,1781.5,1232.0,1203.25,172.25,1123.25,66.0,610.0,964.25,7210.25,222.0,0.0,8923.0,7432.25,8923.0,-1490.75
2026-01-12 08:00:00+00:00,58.25,1784.75,1238.75,1196.25,393.75,1111.5,65.0,597.75,931.0,7377.0,153.0,0.0,8790.75,7530.0,8790.75,-1260.75
2026-01-12 09:00:00+00:00,58.25,1786.25,1262.5,1210.5,593.0,1048.75,65.25,561.75,937.75,7524.0,8.5,0.0,8684.25,7532.5,8684.25,-1151.75
2026-01-12 10:00:00+00:00,58.25,1807.0,1245.75,1167.5,656.0,963.75,67.5,536.25,952.75,7454.75,2.0,0.0,8520.25,7456.75,8520.25,-1063.5
2026-01-12 11:00:00+00:00,56.75,1815.75,1205.25,1191.75,617.0,928.75,68.75,550.5,938.25,7372.75,0.0,0.0,8447.5,7372.75,8447.5,-1074.75
2026-01-12 12:00:00+00:00,58.25,1772.25,1186.25,1183.5,540.0,918.0,67.5,535.5,943.0,7204.25,4.75,0.0,8423.75,7209.0,8423.75,-1214.75
2026-01-12 13:00:00+00:00,59.25,1752.25,1146.25,1183.0,304.25,921.25,67.0,466.25,969.0,6868.5,32.25,0.0,8356.25,6900.75,8356.25,-1455.5
2026-01-12 14:00:00+00:00,60.5,1824.25,1276.25,1190.5,66.25,908.5,66.5,612.0,978.75,6983.5,0.0,0.0,8468.5,6983.5,8468.5,-1485.0
2026-01-12 15:00:00+00:00,61.0,1827.75,1339.25,1192.75,0.0,952.75,67.25,676.75,1078.75,7196.25,172.25,0.0,8858.25,7368.5,8858.25,-1489.75
2026-01-12 16:00:00+00:00,60.75,1830.75,1262.5,1224.25,0.0,984.75,67.75,721.5,1080.0,7232.25,190.75,0.0,8957.25,7423.0,8957.25,-1534.25
2026-01-12 17:00:00+00:00,59.75,1837.5,1275.75,1224.25,0.0,883.5,69.5,745.75,1117.75,7213.75,13.75,0.0,8893.5,7227.5,8893.5,-1666.0
2026-01-12 18:00:00+00:00,59.5,1847.25,1281.75,1224.5,0.0,712.25,68.5,804.75,1190.75,7189.25,95.25,0.0,8649.0,7284.5,8649.0,-1364.5
2026-01-12 19:00:00+00:00,59.75,1833.25,1352.75,1225.0,0.0,587.25,70.0,885.25,1095.5,7108.75,7.5,0.0,8240.5,7116.25,8240.5,-1124.25
2026-01-12 20:00:00+00:00,61.0,1832.0,1329.25,1225.5,0.0,492.0,69.5,643.25,943.25,6595.75,3.75,0.0,7698.75,6599.5,7698.75,-1099.25
2026-01-12 21:00:00+00:00,62.25,1782.5,1274.75,1225.25,0.0,419.0,67.5,495.25,907.0,6233.5,13.5,0.0,7079.25,6247.0,7079.25,-832.25
2026-01-12 22:00:00+00:00,60.0,1771.5,1145.0,1224.5,0.0,333.5,68.5,291.25,874.5,5768.75,1.25,0.0,6742.75,5770.0,6742.75,-972.75
2026-01-12 23:00:00+00:00,62.5,1778.5,830.5,1225.0,0.0,373.25,67.5,207.0,906.75,5451.0,12.0,0.0,6565.5,5463.0,6565.5,-1102.5
2026-01-13 00:00:00+00:00,64.0,1772.5,806.75,1225.0,0.0,437.5,66.75,205.75,894.0,5472.25,3.5,0.0,6459.75,5475.75,6459.75,-984.0
2026-01-13 01:00:00+00:00,61.75,1771.75,786.25,1225.5,0.0,472.0,67.5,206.0,881.5,5472.25,1.0,0.0,6450.0,5473.25,6450.0,-976.75
2026-01-13 02:00:00+00:00,63.0,1773.75,793.0,1224.75,0.0,395.25,67.25,208.75,892.25,5418.0,1.75,0.0,6551.25,5419.75,6551.25,-1131.5
2026-01-13 03:00:00+00:00,63.25,1776.0,823.25,1219.5,0.0,255.0,67.5,223.0,892.0,5319.5,3.75,0.0,6769.5,5323.25,6769.5,-1446.25
2026-01-13 04:00:00+00:00,63.5,1804.5,989.0,1225.25,0.0,155.25,66.0,536.25,911.0,5750.75,10.75,0.0,7404.5,5761.5,7404.5,-1643.0
2026-01-13 05:00:00+00:00,62.75,1846.25,1314.75,1225.0,0.0,97.5,65.75,662.0,982.75,6256.75,63.25,0.0,8308.25,6320.0,8308.25,-1988.25
2026-01-13 06:00:00+00:00,63.0,1852.25,1383.25,1225.0,63.0,100.25,66.75,740.0,953.5,6447.0,191.75,0.0,8854.75,6638.75,8854.75,-2216.0
2026-01-13 07:00:00+00:00,62.0,1842.25,1334.5,1213.0,291.25,128.5,65.75,685.0,952.75,6575.0,182.25,0.0,9000.75,6757.25,9000.75,-2243.5
2026-01-13 08:00:00+00:00,62.0,1822.0,1301.75,1208.5,486.25,82.25,66.0,636.0,944.75,6609.5,65.25,0.0,8815.0,6674.75,8815.0,-2140.25
2026-01-13 09:00:00+00:00,62.75,1825.75,1316.5,1221.25,515.5,123.0,67.0,632.5,953.75,6718.0,3.75,0.0,8687.5,6721.75,8687.5,-1965.75
2026-01-13 10:00:00+00:00,63.0,1821.0,1270.25,1208.5,467.75,225.5,67.0,611.75,973.0,6707.75,6.75,0.0,8640.75,6714.5,8640.75,-1926.25
2026-01-13 11:00:00+00:00,59.25,1813.5,1152.0,1204.5,398.75,377.75,67.25,617.25,965.5,6655.75,8.5,0.0,8736.75,6664.25,8736.75,-2072.5
2026-01-13 12:00:00+00:00,57.0,1831.25,1048.25,1210.25,270.25,373.5,63.25,684.0,1005.25,6543.0,19.75,0.0,8768.0,6562.75,8768.0,-2205.25
2026-01-13 13:00:00+00:00,57.0,1835.25,1104.0,1215.0,104.75,368.25,54.0,689.25,986.25,6413.75,155.25,0.0,8694.0,6569.0,8694.0,-2125.0
2026-01-13 14:00:00+00:00,57.5,1830.5,1167.25,1221.5,15.0,449.0,57.5,808.0,962.0,6568.25,42.75,0.0,8738.75,6611.0,8738.75,-2127.75
2026-01-13 15:00:00+00:00,59.0,1821.25,1247.75,1221.5,0.0,617.75,62.0,729.25,933.25,6691.75,94.0,0.0,8961.0,6785.75,8961.0,-2175.25
2026-01-13 16:00:00+00:00,58.25,1834.25,1301.25,1226.0,0.0,775.75,67.25,812.0,917.5,6992.25,110.5,0.0,9012.25,7102.75,9012.25,-1909.5
2026-01-13 17:00:00+00:00,58.75,1827.75,1280.0,1226.0,0.0,815.0,67.25,796.5,893.75,6965.0,53.25,0.0,8882.25,7018.25,8882.25,-1864.0
2026-01-13 18:00:00+00:00,60.0,1829.75,1276.5,1225.5,0.0,793.75,65.25,801.5,906.25,6958.5,30.5,0.0,8751.5,6989.0,8751.5,-1762.5
2026-01-13 19:00:00+00:00,58.5,1834.75,1300.5,1225.5,0.0,598.5,65.75,658.5,933.5,6675.5,52.75,0.0,8206.0,6728.25,8206.0,-1477.75
2026-01-13 20:00:00+00:00,58.0,1833.25,1344.25,1225.75,0.0,341.25,67.0,557.75,930.0,6357.25,64.25,0.0,7563.75,6421.5,7563.75,-1142.25
2026-01-13 21:00:00+00:00,56.5,1777.5,1245.5,1226.0,0.0,193.0,69.0,500.0,857.25,5924.75,0.0,0.0,7122.0,5924.75,7122.0,-1197.25
2026-01-13 22:00:00+00:00,56.25,1771.0,1060.25,1225.75,0.0,105.0,69.75,347.5,860.25,5495.75,0.0,0.0,6825.75,5495.75,6825.75,-1330.0
