,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Solar,Waste,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-05 14:00:00+00:00,0.2,0.439999,1116.37458625,0.00027775,10.27907,58.65050375,1011.49846625,2197.442903,0.0,0.0,7268.6775,2197.442903,7268.6775,-5071.234597
2026-02-05 15:00:00+00:00,0.2,0.439999,1113.3651077499999,0.0,10.96968025,59.10285175,1101.07122875,2285.1488675,0.0,0.0,7449.9,2285.1488675,7449.9,-5164.7511325
2026-02-05 16:00:00+00:00,0.2,0.439999,1111.56956425,0.0,10.4338325,85.404467,1128.0647395,2336.1126022500002,0.0,0.0,7423.8875,2336.1126022500002,7423.8875,-5087.77489775
2026-02-05 17:00:00+00:00,0.2,0.439999,1112.6502865,0.0,8.959202999999999,84.748339,1172.771885,2379.7697125,0.0,0.0,7257.295,2379.7697125,7257.295,-4877.525287500001
2026-02-05 18:00:00+00:00,0.2,0.439999,1111.486067,0.0,8.1357485,92.5612,1161.27584175,2374.09885625,0.0,0.0,7189.4675,2374.09885625,7189.4675,-4815.36864375
2026-02-05 19:00:00+00:00,0.2,0.439999,1105.523319,0.0,9.33951575,88.36970099999999,1143.51199475,2347.3845295,0.0,0.0,7195.53,2347.3845295,7195.53,-4848.1454705
2026-02-05 20:00:00+00:00,0.2,0.439999,1100.852711,0.0,10.00759175,90.9202075,982.051804,2184.4723132500003,0.0,0.0,7186.077499999999,2184.4723132500003,7186.077499999999,-5001.605186749999
2026-02-05 21:00:00+00:00,0.2,0.439999,1081.58230275,0.0,10.996403749999999,113.83796925,907.5285265,2114.58520125,0.0,0.0,7008.3724999999995,2114.58520125,7008.3724999999995,-4893.7872987499995
2026-02-05 22:00:00+00:00,0.2,0.439999,1075.8262785,0.0,10.903963749999999,134.10003475,860.4457189999999,2081.915995,0.0,0.0,6741.6475,2081.915995,6741.6475,-4659.731505
2026-02-05 23:00:00+00:00,0.299722,0.439999,1055.6965675000001,0.0,10.02703,122.861705,785.5834765,1974.9085,0.0,0.0,6484.842500000001,1974.9085,6484.842500000001,-4509.934000000001
2026-02-06 00:00:00+00:00,0.3,0.439999,1054.08817075,0.0,11.286641249999999,156.85942425000002,741.57359875,1964.547834,0.0,0.0,6362.595,1964.547834,6362.595,-4398.047166
2026-02-06 01:00:00+00:00,0.3,0.439999,1045.323282,0.0,11.5839155,164.850245,741.464481,1963.9619225000001,0.0,0.0,6256.4825,1963.9619225000001,6256.4825,-4292.5205774999995
2026-02-06 02:00:00+00:00,0.3,0.439999,1047.731489,0.0,11.393332000000001,160.10449925,744.5232865,1964.49260575,0.0,0.0,6200.66,1964.49260575,6200.66,-4236.16739425
2026-02-06 03:00:00+00:00,0.3,0.439999,1037.69597225,0.0,11.093295999999999,161.09673725,755.21567225,1965.8416767499998,0.0,0.0,6230.185,1965.8416767499998,6230.185,-4264.343323250001
2026-02-06 04:00:00+00:00,0.3,0.439999,1043.2181177500001,0.0,11.67973275,190.88296250000002,831.925707,2078.446519,0.0,0.0,6380.275,2078.446519,6380.275,-4301.828481
2026-02-06 05:00:00+00:00,0.3,0.439999,1089.7391155,0.0,11.8244435,200.99119374999998,950.409897,2253.7046487499997,0.0,0.0,6852.215,2253.7046487499997,6852.215,-4598.510351250001
2026-02-06 06:00:00+00:00,0.3,0.439999,1089.987977,0.0,11.862012,203.81155225,1107.46062075,2413.862161,0.0,0.0,7262.185,2413.862161,7262.185,-4848.322839
2026-02-06 07:00:00+00:00,0.3,0.439999,1116.67223125,0.0,12.088065499999999,188.714699,1065.1303045,2383.34529925,0.0,0.0,7437.3375,2383.34529925,7437.3375,-5053.992200749999
2026-02-06 08:00:00+00:00,0.3,0.439999,1128.85833425,0.0,10.935832,183.7795575,1054.07244325,2378.3861660000002,0.0,0.0,7503.9400000000005,2378.3861660000002,7503.9400000000005,-5125.553834
2026-02-06 09:00:00+00:00,0.3,0.439999,1141.58367825,0.099472,10.2150985,189.08140025,1045.9081395,2387.6277875000005,0.0,0.0,7469.305,2387.6277875000005,7469.305,-5081.6772125
2026-02-06 10:00:00+00:00,0.3,0.439999,1117.32748,0.0932775,10.50744925,168.05853075,1002.55079325,2299.27752975,0.0,0.0,7412.6425,2299.27752975,7412.6425,-5113.36497025
2026-02-06 11:00:00+00:00,0.3,0.439999,1125.92201175,0.18744725,9.72161625,169.3949815,1024.0705292500002,2330.036585,0.0,0.0,7384.6625,2330.036585,7384.6625,-5054.6259150000005
2026-02-06 12:00:00+00:00,0.3,0.439999,1129.0220845,0.10027775,9.6025335,184.00556825,1126.589554,2450.060017,0.0,0.0,7408.785,2450.060017,7408.785,-4958.724983
2026-02-06 13:00:00+00:00,0.3,0.439999,1123.1765845,0.1,9.5142015,182.48613575,1122.70281175,2438.7197324999997,0.0,0.0,7393.87,2438.7197324999997,7393.87,-4955.1502675
2026-02-06 14:00:00+00:00,0.3,0.439999,1127.187424,0.00025,10.64394675,193.5524045,1119.49178775,2451.615812,0.0,0.0,7344.8099999999995,2451.615812,7344.8099999999995,-4893.1941879999995
2026-02-06 15:00:00+00:00,0.3,0.439999,1128.3462292499999,0.0,9.205535000000001,179.51833399999998,1113.57136225,2431.3814594999994,0.0,0.0,7419.7425,2431.3814594999994,7419.7425,-4988.361040500001
2026-02-06 16:00:00+00:00,0.3,0.439999,1127.04671775,0.0,9.58969225,177.410358,1055.0827995,2369.8695665,0.0,0.0,7387.85,2369.8695665,7387.85,-5017.980433500001
2026-02-06 17:00:00+00:00,0.3,0.439999,1124.775736,0.0,8.29354275,159.8161355,1061.13881125,2354.7642244999997,0.0,0.0,7273.02,2354.7642244999997,7273.02,-4918.255775500001
2026-02-06 18:00:00+00:00,0.3,0.439999,1124.96830525,0.0,8.45266775,146.56668224999999,1110.7117832499998,2391.4394374999997,0.0,0.0,7288.14,2391.4394374999997,7288.14,-4896.7005625
2026-02-06 19:00:00+00:00,0.3,0.439999,1117.1094475,0.0,8.94980725,142.3851575,868.3548262500001,2137.5392375,0.0,0.0,7147.35,2137.5392375,7147.35,-5009.8107625
2026-02-06 20:00:00+00:00,0.3,0.439999,1104.2586535,0.0,9.98851125,118.0916735,853.755312,2086.8341492500003,0.0,0.0,6984.735,2086.8341492500003,6984.735,-4897.900850749999
2026-02-06 21:00:00+00:00,0.3,0.439999,1099.179881,0.0,10.76156475,117.818059,900.96799025,2129.4674939999995,0.0,0.0,6818.2575,2129.4674939999995,6818.2575,-4688.790006
2026-02-06 22:00:00+00:00,0.3,0.439999,1099.5894475,0.0,10.9810695,108.14032725,836.09812575,2055.548969,0.0,0.0,6604.93,2055.548969,6604.93,-4549.381031000001
2026-02-06 23:00:00+00:00,0.3,0.439999,1088.48760525,0.0,12.1554775,88.87230174999999,790.9959612499999,1981.2513447499996,0.0,0.0,6396.0975,1981.2513447499996,6396.0975,-4414.84615525
2026-02-07 00:00:00+00:00,0.3,0.439999,1085.63206375,0.0,12.29795575,79.2280795,768.44861375,1946.34671175,0.0,0.0,6242.3175,1946.34671175,6242.3175,-4295.970788250001
2026-02-07 01:00:00+00:00,0.3,0.439999,1083.3674025,0.0,12.6674425,76.4702785,749.0998175,1922.34494,0.0,0.0,6114.96,1922.34494,6114.96,-4192.61506
2026-02-07 02:00:00+00:00,0.3,0.439999,1087.33084925,0.0,13.87558175,76.4269135,743.05834625,1921.4316897499998,0.0,0.0,6036.245,1921.4316897499998,6036.245,-4114.81331025
2026-02-07 03:00:00+00:00,0.3,0.439999,1093.95999475,0.0,12.84574975,75.92576075,720.192364,1903.6638682500002,0.0,0.0,5993.465,1903.6638682500002,5993.465,-4089.80113175
2026-02-07 04:00:00+00:00,0.3,0.439999,1093.0515679999999,0.0,13.46597775,77.1277415,701.3313452499999,1885.7166314999997,0.0,0.0,5981.577499999999,1885.7166314999997,5981.577499999999,-4095.8608685
2026-02-07 05:00:00+00:00,0.3,0.439999,1096.28295725,0.0,14.7544395,90.86471225,690.63201925,1893.2741272499998,0.0,0.0,6057.6900000000005,1893.2741272499998,6057.6900000000005,-4164.415872750001
2026-02-07 06:00:00+00:00,0.3,0.439999,1097.01450975,0.0,16.164337,97.96284625,774.2086855,1986.0903774999997,0.0,0.0,6208.577499999999,1986.0903774999997,6208.577499999999,-4222.4871225
2026-02-07 07:00:00+00:00,0.3,0.439999,1115.903923,0.0,16.068421999999998,101.23918175,827.3222525,2061.27377825,0.0,0.0,6399.0025000000005,2061.27377825,6399.0025000000005,-4337.728721750001
2026-02-07 08:00:00+00:00,0.3,0.439999,1117.56624625,0.0,15.2605655,105.35295775,849.9584865,2088.878255,0.0,0.0,6593.87,2088.878255,6593.87,-4504.991744999999
2026-02-07 09:00:00+00:00,0.3,0.439999,1127.023081,0.034360749999999995,13.452238,89.1731685,821.243689,2051.66653625,0.0,0.0,6800.885,2051.66653625,6800.885,-4749.21846375
2026-02-07 10:00:00+00:00,0.3,0.439999,1113.06350225,0.09836025000000001,14.100378249999999,71.44601875000001,765.84147,1965.2897285,0.0,0.0,6842.365,1965.2897285,6842.365,-4877.0752715
2026-02-07 11:00:00+00:00,0.3,0.439999,1123.49126625,0.09610825,14.03557225,58.58687175,733.61252525,1930.56234275,0.0,0.0,6835.215,1930.56234275,6835.215,-4904.652657250001
2026-02-07 12:00:00+00:00,0.3,0.439999,1099.28680525,0.00074075,14.05172325,48.94849775,735.77624725,1898.8040132499996,0.0,0.0,6784.2,1898.8040132499996,6784.2,-4885.39598675
2026-02-07 13:00:00+00:00,0.3,0.439999,1110.26811475,0.00027775,14.4103075,41.694050000000004,750.600673,1917.7134219999998,0.0,0.0,6714.335,1917.7134219999998,6714.335,-4796.621578
2026-02-07 14:00:00+00:00,0.3,0.439999,1116.6169395,0.0,13.368303,49.73573275,929.05804,2109.5190142499996,0.0,0.0,6690.87,2109.5190142499996,6690.87,-4581.35098575
2026-02-07 15:00:00+00:00,0.3,0.439999,1128.608193,0.0,12.731896,75.679411,984.8464505,2202.6059495,0.0,0.0,6580.55,2202.6059495,6580.55,-4377.9440505
2026-02-07 16:00:00+00:00,0.3,0.439999,1136.48171525,0.0,12.167147,113.32955749999999,1038.00666425,2300.7250830000003,0.0,0.0,6585.8925,2300.7250830000003,6585.8925,-4285.167417
2026-02-07 17:00:00+00:00,0.3,0.439999,1135.90879025,0.0,12.04316,139.82856025,1022.73270975,2311.25321925,0.0,0.0,6588.495,2311.25321925,6588.495,-4277.2417807500005
2026-02-07 18:00:00+00:00,0.3,0.439999,1128.34756825,0.0,12.13104925,148.6279495,1019.14524425,2308.9918102499996,0.0,0.0,6474.855,2308.9918102499996,6474.855,-4165.86318975
2026-02-07 19:00:00+00:00,0.3,0.439999,1130.3947415,0.0,13.1130885,151.5262205,955.90521225,2251.6792617499996,0.0,0.0,6495.62,2251.6792617499996,6495.62,-4243.94073825
2026-02-07 20:00:00+00:00,0.3,0.439999,1123.7110292500001,0.0,13.03868,161.653323,863.00780575,2162.150837,0.0,0.0,6422.5225,2162.150837,6422.5225,-4260.371663
2026-02-07 21:00:00+00:00,0.3,0.439999,1113.00554825,0.0,13.3456285,163.34934825,859.68185725,2150.1223812499998,0.0,0.0,6350.9275,2150.1223812499998,6350.9275,-4200.8051187500005
2026-02-07 22:00:00+00:00,0.3,0.439999,1103.56083575,0.0,13.08070825,112.3065055,814.50840725,2044.19645575,0.0,0.0,6267.38,2044.19645575,6267.38,-4223.18354425
2026-02-07 23:00:00+00:00,0.3,0.439999,1095.2593582499999,0.0,13.946977,78.36924425000001,853.9147780000001,2042.2303565,0.0,0.0,6168.7625,2042.2303565,6168.7625,-4126.5321435
2026-02-08 00:00:00+00:00,0.3,0.439999,1096.8286125,0.0,13.87315525,45.02888,829.7001995,1986.17084625,0.0,0.0,6092.875,1986.17084625,6092.875,-4106.70415375
2026-02-08 01:00:00+00:00,0.3,0.439999,1072.80419225,0.0,13.45493025,26.6670835,810.19186925,1923.8580742499998,0.0,0.0,5998.98,1923.8580742499998,5998.98,-4075.1219257499997
2026-02-08 02:00:00+00:00,0.3,0.439999,1083.1604029999999,0.0,14.542462,32.40973625,830.5306655,1961.3832657499997,0.0,0.0,5928.7925,1961.3832657499997,5928.7925,-3967.40923425
2026-02-08 03:00:00+00:00,0.3,0.439999,1077.37433275,0.0,13.7179285,28.44857825,817.365125,1937.6459634999999,0.0,0.0,5874.615,1937.6459634999999,5874.615,-3936.9690364999997
2026-02-08 04:00:00+00:00,0.3,0.439999,1077.74674825,0.0,14.78472875,21.23902175,809.6509149999999,1924.1614127499997,0.0,0.0,5884.0,1924.1614127499997,5884.0,-3959.8385872500003
2026-02-08 05:00:00+00:00,0.3,0.439999,1080.7232125,0.0,16.6434055,15.26524075,897.507256,2010.8791137499998,0.0,0.0,5940.705,2010.8791137499998,5940.705,-3929.82588625
2026-02-08 06:00:00+00:00,0.3,0.439999,1089.57019825,0.0,17.8241905,11.33905575,975.97166775,2095.44511125,0.0,0.0,6065.2725,2095.44511125,6065.2725,-3969.82738875
2026-02-08 07:00:00+00:00,0.3,0.439999,1090.9886192499998,0.0,17.8194045,6.4608305,975.06089625,2091.0697494999995,0.0,0.0,6241.6825,2091.0697494999995,6241.6825,-4150.6127505
2026-02-08 08:00:00+00:00,0.3,0.439999,1092.3446182500002,0.0,17.50289275,9.439796,1069.574817,2189.6021229999997,0.0,0.0,6463.265,2189.6021229999997,6463.265,-4273.662877000001
2026-02-08 09:00:00+00:00,0.3,0.439999,1097.11589975,0.0,15.80116,10.38468575,1082.4518484999999,2206.4935929999997,0.0,0.0,6608.785,2206.4935929999997,6608.785,-4402.291407000001
2026-02-08 10:00:00+00:00,0.3,0.439999,1097.62620075,0.065944,15.776359,7.990994000000001,1018.963637,2141.16313375,0.0,0.0,6673.0475,2141.16313375,6673.0475,-4531.88436625
2026-02-08 11:00:00+00:00,0.3,0.439999,1103.532422,0.13178299999999998,15.12337725,5.82080225,973.60799575,2098.95637925,0.0,0.0,6698.075,2098.95637925,6698.075,-4599.1186207499995
2026-02-08 12:00:00+00:00,0.3,0.439999,1103.065383,0.08105525,14.38206625,11.867681000000001,970.8261235,2100.962308,0.0,0.0,6670.8925,2100.962308,6670.8925,-4569.930192
2026-02-08 13:00:00+00:00,0.3,0.439999,1108.3758555,0.00525,14.46788775,22.043563499999998,933.2299475,2078.8625032499995,0.0,0.0,6652.15,2078.8625032499995,6652.15,-4573.28749675
2026-02-08 14:00:00+00:00,0.3,0.439999,1109.7165839999998,0.0,13.7847725,25.533343,952.287243,2102.0619414999996,0.0,0.0,6702.89,2102.0619414999996,6702.89,-4600.828058500001
2026-02-08 15:00:00+00:00,0.3,0.439999,1108.6471980000001,0.0,12.600519,20.41706625,997.4384735,2139.84325575,0.0,0.0,6768.88,2139.84325575,6768.88,-4629.03674425
2026-02-08 16:00:00+00:00,0.3,0.439999,1108.9753432500002,0.0,12.60667775,23.8484535,1243.761371,2389.9318445,0.0,0.0,6722.465,2389.9318445,6722.465,-4332.5331555
2026-02-08 17:00:00+00:00,0.3,0.439999,1111.14035975,0.0,12.10220575,26.091497,1228.2098675,2378.2839289999997,0.0,0.0,6703.4525,2378.2839289999997,6703.4525,-4325.168571
2026-02-08 18:00:00+00:00,0.3,0.439999,1110.1475615,0.0,12.21111225,26.120927000000002,1087.14771525,2236.3673149999995,0.0,0.0,6649.1875,2236.3673149999995,6649.1875,-4412.8201850000005
2026-02-08 19:00:00+00:00,0.3,0.439999,1110.78793775,0.0,12.72994925,20.1464105,987.887472,2132.2917684999998,0.0,0.0,6761.2775,2132.2917684999998,6761.2775,-4628.985731500001
2026-02-08 20:00:00+00:00,0.3,0.439999,1099.2659047500001,0.0,13.1594005,20.5973665,1021.24026925,2155.00294,0.0,0.0,6764.53,2155.00294,6764.53,-4609.52706
2026-02-08 21:00:00+00:00,0.3,0.439999,1100.5534775,0.0,13.45124975,21.241198750000002,988.761719,2124.747644,0.0,0.0,6628.6725,2124.747644,6628.6725,-4503.924856
2026-02-08 22:00:00+00:00,0.3,0.439999,1097.01292175,0.0,13.222322,12.703593999999999,932.0545165,2055.73335325,0.0,0.0,6397.445,2055.73335325,6397.445,-4341.71164675
2026-02-08 23:00:00+00:00,0.3,0.439999,1096.39480525,0.0,14.73520475,8.918291,937.142443,2057.930743,0.0,0.0,6197.4275,2057.930743,6197.4275,-4139.496757
2026-02-09 00:00:00+00:00,0.3,0.439999,1092.491482,0.0,14.531229249999999,4.2984659999999995,928.055607,2040.1167832499998,0.0,0.0,6028.885,2040.1167832499998,6028.885,-3988.7682167500006
2026-02-09 01:00:00+00:00,0.3,0.439999,1090.0571224999999,0.0,14.822514250000001,7.07595025,982.63157625,2095.3271622499997,0.0,0.0,5923.3099999999995,2095.3271622499997,5923.3099999999995,-3827.98283775
2026-02-09 02:00:00+00:00,0.3,0.439999,1089.5376265,0.0,15.5042935,7.26432225,988.3189022500001,2101.3651435,0.0,0.0,5887.6449999999995,2101.3651435,5887.6449999999995,-3786.2798564999994
2026-02-09 03:00:00+00:00,0.3,0.439999,1095.4806615,0.0,14.596048,5.1277655,975.34661575,2091.2910897499996,0.0,0.0,5879.8725,2091.2910897499996,5879.8725,-3788.5814102500008
2026-02-09 04:00:00+00:00,0.3,0.439999,1094.804903,0.0,14.925643,3.5063375,993.98858175,2107.96546425,0.0,0.0,6057.47,2107.96546425,6057.47,-3949.5045357500003
2026-02-09 05:00:00+00:00,0.3,0.439999,1100.9277785,0.0,15.35576125,0.47044874999999997,1026.956384,2144.4503715,0.0,0.0,6409.014999999999,2144.4503715,6409.014999999999,-4264.564628499999
2026-02-09 06:00:00+00:00,0.3,0.439999,1107.8957329999998,0.0,14.237734249999999,0.0,1157.29814575,2280.1716119999996,0.0,0.0,6984.3525,2280.1716119999996,6984.3525,-4704.180888000001
2026-02-09 07:00:00+00:00,0.3,0.439999,1109.452176,0.0,13.34227425,0.0,1219.408727,2342.94317625,0.0,0.0,7132.9400000000005,2342.94317625,7132.9400000000005,-4789.996823750001
2026-02-09 08:00:00+00:00,0.3,0.439999,1117.8121927500001,0.0,13.76836725,0.41156575000000006,1189.008239,2321.74036375,0.0,0.0,7131.967500000001,2321.74036375,7131.967500000001,-4810.2271362500005
2026-02-09 09:00:00+00:00,0.3,0.439999,1114.4894745,0.105427,12.291685,0.9295627499999999,1142.9746567500001,2271.530805,0.0,0.0,7071.53,2271.530805,7071.53,-4799.999195
2026-02-09 10:00:00+00:00,0.3,0.439999,1111.85181725,0.18725925,12.37237875,0.0796145,1097.36941,2222.6004787499996,0.0,0.0,7009.08,2222.6004787499996,7009.08,-4786.47952125
2026-02-09 11:00:00+00:00,0.3,0.439999,1112.8122145,0.31976225,12.4928825,0.0,1062.4435735,2188.8084317499997,0.0,0.0,6945.7425,2188.8084317499997,6945.7425,-4756.934068250001
2026-02-09 12:00:00+00:00,0.3,0.439999,1110.406187,0.2733365,11.9528815,0.0,1079.18758375,2202.55998775,0.0,0.0,6890.805,2202.55998775,6890.805,-4688.24501225
2026-02-09 13:00:00+00:00,0.3,0.439999,1122.12730825,0.1555345,12.0721265,0.0,1082.3427555,2217.43772375,0.0,0.0,6845.21,2217.43772375,6845.21,-4627.77227625
2026-02-09 14:00:00+00:00,0.3,0.439999,1124.30347275,0.00025,12.49151875,0.31838174999999996,1141.72687225,2279.5804945,0.0,0.0,6884.5875,2279.5804945,6884.5875,-4605.0070055
2026-02-09 15:00:00+00:00,0.3,0.439999,1127.6906522499999,0.0,12.49621725,3.68674175,1167.665066,2312.27867625,0.0,0.0,6994.4125,2312.27867625,6994.4125,-4682.13382375
2026-02-09 16:00:00+00:00,0.3,0.439999,1121.7501862499998,0.0,11.43756775,3.46667625,1213.1524605,2350.5468897499995,0.0,0.0,7075.9425,2350.5468897499995,7075.9425,-4725.395610250001
2026-02-09 17:00:00+00:00,0.3,0.439999,1114.741345,0.0,10.0829195,8.1312225,1125.29299825,2258.9884842499996,0.0,0.0,6983.01,2258.9884842499996,6983.01,-4724.021515750001
2026-02-09 18:00:00+00:00,0.3,0.439999,1118.029181,0.0,9.27448875,8.48760425,1070.58858675,2207.11985975,0.0,0.0,6855.1225,2207.11985975,6855.1225,-4648.002640250001
2026-02-09 19:00:00+00:00,0.3,0.439999,1125.196388,0.0,10.232893749999999,6.891653,1097.66341475,2240.7243485,0.0,0.0,6789.085,2240.7243485,6789.085,-4548.3606515
2026-02-09 20:00:00+00:00,0.3,0.439999,1124.98235725,0.0,10.6011065,12.551931249999999,1057.27355575,2206.1489497499997,0.0,0.0,6708.1225,2206.1489497499997,6708.1225,-4501.973550250001
2026-02-09 21:00:00+00:00,0.3,0.439999,1120.666396,0.0,11.45397,16.080464,1036.4701825,2185.4110115,0.0,0.0,6574.76,2185.4110115,6574.76,-4389.3489885
2026-02-09 22:00:00+00:00,0.3,0.439999,1115.76455225,0.0,11.72731175,21.848082249999997,1010.87644575,2160.9563909999997,0.0,0.0,6504.5725,2160.9563909999997,6504.5725,-4343.6161090000005
2026-02-09 23:00:00+00:00,0.3,0.439999,1098.935113,0.0,12.268347,17.0985935,932.48460775,2061.52666025,0.0,0.0,6334.1775,2061.52666025,6334.1775,-4272.65083975
2026-02-10 00:00:00+00:00,0.3,0.439999,1093.9952295,0.0,11.87632775,8.37046925,932.3843527500001,2047.36637825,0.0,0.0,6194.17,2047.36637825,6194.17,-4146.80362175
2026-02-10 01:00:00+00:00,0.20025,0.439999,1088.70858075,0.0,12.08814375,3.07178175,912.8119467500001,2017.320702,0.0,0.0,6106.5725,2017.320702,6106.5725,-4089.2517980000002
2026-02-10 02:00:00+00:00,0.29974999999999996,0.439999,1093.442073,0.0,12.995587,0.0051305,917.8080505,2024.9905899999999,0.0,0.0,6089.26,2024.9905899999999,6089.26,-4064.2694100000003
2026-02-10 03:00:00+00:00,0.3,0.439999,1094.23309,0.0,12.16758225,0.0,908.30507975,2015.4457509999997,0.0,0.0,6109.4875,2015.4457509999997,6109.4875,-4094.0417490000004
2026-02-10 04:00:00+00:00,0.3,0.439999,1093.8719797499998,0.0,12.4635925,0.0,884.3419575,1991.4175287499997,0.0,0.0,6262.6825,1991.4175287499997,6262.6825,-4271.264971250001
2026-02-10 05:00:00+00:00,0.3,0.439999,1114.647836,0.0,13.4568755,0.0,927.725149,2056.5698595,0.0,0.0,6602.12,2056.5698595,6602.12,-4545.5501404999995
2026-02-10 06:00:00+00:00,0.3,0.439999,1117.5091347500002,0.0,12.7939545,0.0,926.56030875,2057.603397,0.0,0.0,7123.4400000000005,2057.603397,7123.4400000000005,-5065.836603000001
2026-02-10 07:00:00+00:00,0.3,0.439999,1117.74913025,0.0,12.756658250000001,0.0,971.1598625,2102.40565,0.0,0.0,7261.265,2102.40565,7261.265,-5158.859350000001
2026-02-10 08:00:00+00:00,0.3,0.439999,1120.4938345,0.024722,11.8497875,0.0,994.34804375,2127.45638675,0.0,0.0,7256.15,2127.45638675,7256.15,-5128.6936132499995
2026-02-10 09:00:00+00:00,0.3,0.439999,1117.5764675,0.121586,11.026768,0.0,948.32538625,2077.79020675,0.0,0.0,7155.095,2077.79020675,7155.095,-5077.30479325
2026-02-10 10:00:00+00:00,0.3,0.439999,1117.58887525,0.08616625,11.043099,0.0,917.92709625,2047.3852357499998,0.0,0.0,7041.3675,2047.3852357499998,7041.3675,-4993.98226425
2026-02-10 11:00:00+00:00,0.3,0.439999,1132.71298475,0.0924225,11.03073,0.0,954.8907467500001,2099.466883,0.0,0.0,6902.4425,2099.466883,6902.4425,-4802.975617
2026-02-10 12:00:00+00:00,0.3,0.439999,1139.74299175,0.16876575,10.78599275,0.0,892.969937,2044.40768625,0.0,0.0,6757.610000000001,2044.40768625,6757.610000000001,-4713.20231375
2026-02-10 13:00:00+00:00,0.3,0.439999,1134.202828,0.067179,10.839342,0.0,916.316786,2062.1661339999996,0.0,0.0,6769.4800000000005,2062.1661339999996,6769.4800000000005,-4707.313866
2026-02-10 14:00:00+00:00,0.3,0.439999,1132.998241,0.0,11.67265575,0.0,937.0445669999999,2082.45546275,0.0,0.0,6833.7725,2082.45546275,6833.7725,-4751.31703725
2026-02-10 15:00:00+00:00,0.3,0.439999,1133.60391975,0.0,10.82316225,0.0,914.435982,2059.6030629999996,0.0,0.0,6974.1825,2059.6030629999996,6974.1825,-4914.579437
2026-02-10 16:00:00+00:00,0.3,0.439999,1131.6082609999999,0.0,10.14430125,0.0,1005.094028,2147.5865892499996,0.0,0.0,7066.68,2147.5865892499996,7066.68,-4919.093410750001
2026-02-10 17:00:00+00:00,0.3,0.439999,1129.3782529999999,0.0,9.5982535,0.0,982.6527577500001,2122.3692632499997,0.0,0.0,7011.96,2122.3692632499997,7011.96,-4889.59073675
2026-02-10 18:00:00+00:00,0.3,0.439999,1126.2228997500001,0.0,9.0330825,0.2243445,945.28128075,2081.5016065,0.0,0.0,6934.9775,2081.5016065,6934.9775,-4853.4758935
2026-02-10 19:00:00+00:00,0.3,0.439999,1130.23464425,0.0,9.891781250000001,13.430201,984.17464825,2138.4712737499995,0.0,0.0,6881.115,2138.4712737499995,6881.115,-4742.64372625
2026-02-10 20:00:00+00:00,0.3,0.439999,1126.1000085,0.0,10.52907025,30.8571645,985.88790175,2154.1141439999997,0.0,0.0,6804.6575,2154.1141439999997,6804.6575,-4650.543356
2026-02-10 21:00:00+00:00,0.2000555,0.439999,1118.8706742499999,0.0,10.70218275,55.35358325,977.90807575,2163.4745704999996,0.0,0.0,6786.045,2163.4745704999996,6786.045,-4622.5704295000005
2026-02-10 22:00:00+00:00,0.29833325,0.439999,1111.84758325,0.0,11.4054675,56.1548865,912.73400025,2092.88026975,0.0,0.0,6497.67,2092.88026975,6497.67,-4404.7897302500005
2026-02-10 23:00:00+00:00,0.3,0.439999,1108.7697535,0.0,12.39357175,71.041465,892.191986,2085.13677525,0.0,0.0,6238.95,2085.13677525,6238.95,-4153.81322475
2026-02-11 00:00:00+00:00,0.3,0.439999,1107.69421975,0.0,13.67869925,70.30770775,888.390273,2080.81089875,0.0,0.0,6085.59,2080.81089875,6085.59,-4004.77910125
2026-02-11 01:00:00+00:00,0.2000555,0.439999,1104.2432435,0.0,14.59893425,106.04854,808.8294472499999,2034.3602194999999,0.0,0.0,5991.42,2034.3602194999999,5991.42,-3957.0597805
2026-02-11 02:00:00+00:00,0.29994425,0.439999,1107.61032125,0.0,15.324055,118.8737505,869.14391725,2111.69198725,0.0,0.0,5920.3375,2111.69198725,5920.3375,-3808.64551275
2026-02-11 03:00:00+00:00,0.3,0.439999,1097.7585465,0.0,14.44879325,130.41522225,775.34500625,2018.70756725,0.0,0.0,5905.225,2018.70756725,5905.225,-3886.5174327500004
2026-02-11 04:00:00+00:00,0.3,0.439999,1102.157816,0.0,14.903679,106.18178225,790.53833175,2014.5216079999998,0.0,0.0,6023.3875,2014.5216079999998,6023.3875,-4008.865892
2026-02-11 05:00:00+00:00,0.3,0.439999,1109.30908925,0.0,15.670926750000001,112.20888575000001,862.383996,2100.3128967499997,0.0,0.0,6422.715,2100.3128967499997,6422.715,-4322.40210325
2026-02-11 06:00:00+00:00,0.3,0.439999,1120.09640925,0.0,14.17289325,147.7774075,945.1171295,2227.9038385,0.0,0.0,6754.7125,2227.9038385,6754.7125,-4526.808661499999
2026-02-11 07:00:00+00:00,0.3,0.439999,1116.89923275,0.0,13.8438,135.13639575,972.545782,2239.1652095,0.0,0.0,6836.5025,2239.1652095,6836.5025,-4597.3372905
2026-02-11 08:00:00+00:00,0.3,0.439999,1113.6710125,0.0,11.985862749999999,114.86076299999999,896.89768925,2138.1553265,0.0,0.0,6816.115,2138.1553265,6816.115,-4677.9596735
