,Fossil Gas,Hydro Run-of-river and poundage,Wind Onshore,Hydro Water Reservoir,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-15 05:00:00+00:00,140.721449,211.807824,623.10238475,3242.90016825,42.7926565,4261.3244825,0.0,0.0,2935.745,4261.3244825,2935.745,1325.5794825000003
2026-01-15 06:00:00+00:00,140.75695925,212.742528,594.51870125,3262.7272085,47.80762925,4258.55302625,0.0,0.0,3075.0575,4258.55302625,3075.0575,1183.4955262499998
2026-01-15 07:00:00+00:00,140.7366515,218.7951015,600.66235575,3282.7066125,45.25899175,4288.159713,0.0,0.0,3073.665,4288.159713,3073.665,1214.494713
2026-01-15 08:00:00+00:00,140.5025625,219.46152375,627.8554545,3259.94303125,39.95444825,4287.717020249999,0.0,0.0,3060.8424999999997,4287.717020249999,3060.8424999999997,1226.8745202499995
2026-01-15 09:00:00+00:00,140.217672,216.1748105,634.75912675,3252.03293275,35.3688225,4278.5533645,0.0,0.0,3098.1725,4278.5533645,3098.1725,1180.3808644999995
2026-01-15 10:00:00+00:00,140.14877975,217.35481975,793.5028275,3261.902904,40.292370000000005,4453.201701,0.0,0.0,3095.4675,4453.201701,3095.4675,1357.7342009999998
2026-01-15 11:00:00+00:00,139.80728249999999,219.56279849999999,842.32006125,3170.34938125,40.210615499999996,4412.250139,0.0,0.0,3087.465,4412.250139,3087.465,1324.7851389999996
2026-01-15 12:00:00+00:00,139.53208899999998,223.57460700000001,847.692517,3167.7999904999997,43.1362495,4421.735453,0.0,0.0,3110.2574999999997,4421.735453,3110.2574999999997,1311.4779530000005
2026-01-15 13:00:00+00:00,139.51537925,208.910215,814.6892785,3130.558703,34.11834625,4327.791922,0.0,0.0,3123.7025,4327.791922,3123.7025,1204.0894220000005
2026-01-15 14:00:00+00:00,139.2157315,202.605588,803.651391,2996.58142675,45.2694415,4187.32357875,0.0,0.0,3131.5299999999997,4187.32357875,3131.5299999999997,1055.79357875
2026-01-15 15:00:00+00:00,138.79950925,196.13518975,810.69778375,2981.976915,46.1176555,4173.727053250001,0.0,0.0,3110.115,4173.727053250001,3110.115,1063.6120532500008
2026-01-15 16:00:00+00:00,138.087893,194.45819375,850.522658,2919.70929275,48.04959675,4150.82763425,0.0,0.0,3050.4775,4150.82763425,3050.4775,1100.3501342500003
2026-01-15 17:00:00+00:00,138.15075050000002,191.02274475,872.56610725,2894.1742050000003,48.51133325,4144.42514075,0.0,0.0,3065.8275000000003,4144.42514075,3065.8275000000003,1078.5976407499993
2026-01-15 18:00:00+00:00,138.04996225,190.62753775000002,885.5033617500001,2875.0693245,48.0957655,4137.3459517500005,0.0,0.0,3047.3725,4137.3459517500005,3047.3725,1089.9734517500005
2026-01-15 19:00:00+00:00,137.2883345,189.83604975,848.66965225,2861.60404275,49.04443225,4086.4425115000004,0.0,0.0,3013.35,4086.4425115000004,3013.35,1073.0925115000005
2026-01-15 20:00:00+00:00,138.1416875,189.15942925000002,777.815343,2823.7387655,44.22463525,3973.0798605000004,0.0,0.0,2963.49,3973.0798605000004,2963.49,1009.5898605000007
2026-01-15 21:00:00+00:00,138.3321645,186.2075605,766.8953369999999,2772.842984,43.538633,3907.816679,0.0,0.0,2923.595,3907.816679,2923.595,984.2216790000002
2026-01-15 22:00:00+00:00,138.2370585,184.92759425,748.872372,2757.2253325,50.233832750000005,3879.4961900000003,0.0,0.0,2880.895,3879.4961900000003,2880.895,998.6011900000003
2026-01-15 23:00:00+00:00,137.9601175,189.58443075,727.7726385,2969.3400665,49.7835645,4074.44081775,0.0,0.0,2834.95,4074.44081775,2834.95,1239.4908177500001
2026-01-16 00:00:00+00:00,138.30696575,178.7152055,763.00537125,2890.99663775,51.28639175,4022.310572,0.0,0.0,2768.31,4022.310572,2768.31,1254.000572
2026-01-16 01:00:00+00:00,138.68336449999998,178.042142,736.8912399999999,2723.28651275,50.56294675,3827.4662059999996,0.0,0.0,2728.1400000000003,3827.4662059999996,2728.1400000000003,1099.3262059999993
2026-01-16 02:00:00+00:00,138.83279375,176.46126325,671.1446975,2675.36839375,53.075929,3714.88307725,0.0,0.0,2749.19,3714.88307725,2749.19,965.69307725
2026-01-16 03:00:00+00:00,138.641124,172.442493,605.972702,2742.3130405,48.71582775,3708.08518725,0.0,0.0,2724.0550000000003,3708.08518725,2724.0550000000003,984.0301872499999
2026-01-16 04:00:00+00:00,138.60962,168.55053025,602.535914,2735.37781775,48.28267025,3693.35655225,0.0,0.0,2769.295,3693.35655225,2769.295,924.0615522499997
2026-01-16 05:00:00+00:00,138.68378225,170.92791,511.83280425,3068.2596977499998,49.93250475,3939.636699,0.0,0.0,2904.83,3939.636699,2904.83,1034.8066990000002
2026-01-16 06:00:00+00:00,138.77848849999998,193.87244275,520.52503325,3238.091687,46.2379885,4137.50564,0.0,0.0,3047.7425000000003,4137.50564,3047.7425000000003,1089.76314
2026-01-16 07:00:00+00:00,138.65046425,197.95898525,517.3638525,3243.8112025,45.855222,4143.6397265000005,0.0,0.0,3096.4875,4143.6397265000005,3096.4875,1047.1522265000003
2026-01-16 08:00:00+00:00,138.08609525,199.54049500000002,514.714897,3278.7435625,46.72904925,4177.814098999999,0.0,0.0,3109.1675,4177.814098999999,3109.1675,1068.6465989999992
2026-01-16 09:00:00+00:00,138.36982125,203.119983,474.4709605,3228.7346045,47.512553499999996,4092.2079227500003,0.0,0.0,3124.2525,4092.2079227500003,3124.2525,967.9554227500003
2026-01-16 10:00:00+00:00,138.230187,201.21157374999999,462.38071825,3208.2238415,46.96765275,4057.01397325,0.0,0.0,3070.8625,4057.01397325,3070.8625,986.15147325
2026-01-16 11:00:00+00:00,138.3118865,200.46136925000002,479.1796445,3202.15838,46.357204249999995,4066.4684845,0.0,0.0,3079.4225,4066.4684845,3079.4225,987.0459845
2026-01-16 12:00:00+00:00,138.52910975,198.26853025,568.7773825,3177.3891445,46.465343,4129.42951,0.0,0.0,3108.875,4129.42951,3108.875,1020.5545099999999
2026-01-16 13:00:00+00:00,138.498327,199.15776525,521.23590375,3216.13390425,40.5262045,4115.55210475,0.0,0.0,3108.6800000000003,4115.55210475,3108.6800000000003,1006.8721047499994
2026-01-16 14:00:00+00:00,138.532997,200.32061325,506.3129515,3230.97798225,44.06069775,4120.20524175,0.0,0.0,3100.7,4120.20524175,3100.7,1019.5052417500001
2026-01-16 15:00:00+00:00,138.3384975,195.76158075,544.84994475,3206.36386525,45.94730175,4131.26119,0.0,0.0,3112.9775,4131.26119,3112.9775,1018.2836900000002
2026-01-16 16:00:00+00:00,138.5226055,199.0313955,502.13803499999995,3188.027705,46.573035250000004,4074.29277625,0.0,0.0,3080.815,4074.29277625,3080.815,993.4777762499998
2026-01-16 17:00:00+00:00,138.5853525,200.1554935,529.93614575,3144.37003775,46.30791075,4059.35494025,0.0,0.0,3062.9750000000004,4059.35494025,3062.9750000000004,996.3799402499994
2026-01-16 18:00:00+00:00,138.47589725,196.6080955,471.85243075,2995.9419427499997,45.5428995,3848.42126575,0.0,0.0,3046.31,3848.42126575,3046.31,802.1112657500003
2026-01-16 19:00:00+00:00,138.724346,195.69540725,466.90063825,2890.121523,43.221266,3734.6631804999997,0.0,0.0,3013.7200000000003,3734.6631804999997,3013.7200000000003,720.9431804999995
2026-01-16 20:00:00+00:00,138.72556550000002,188.6541005,420.51050725,2777.447851,43.01168225,3568.3497064999997,0.0,0.0,2974.9624999999996,3568.3497064999997,2974.9624999999996,593.3872065
2026-01-16 21:00:00+00:00,138.860833,186.93162525,388.87062775,2529.199477,44.251302,3288.1138650000003,0.0,0.0,2945.075,3288.1138650000003,2945.075,343.03886500000044
2026-01-16 22:00:00+00:00,138.62279175,184.09381925,338.38330425000004,2108.766625,45.66499875,2815.531539,0.0,0.0,2869.3675000000003,2815.531539,2869.3675000000003,-53.835961000000225
2026-01-16 23:00:00+00:00,138.6557885,188.876613,276.35205575,2725.8353875000003,45.3154655,3375.0353102500003,0.0,0.0,2858.8875,3375.0353102500003,2858.8875,516.1478102500005
2026-01-17 00:00:00+00:00,138.83958675,179.33119825,247.847256,2746.8370785,47.81018775,3360.66530725,0.0,0.0,2817.84,3360.66530725,2817.84,542.8253072499997
2026-01-17 01:00:00+00:00,138.45052525,178.8067595,224.55412225,2702.692215,46.65043875,3291.15406075,0.0,0.0,2789.51,3291.15406075,2789.51,501.6440607499999
2026-01-17 02:00:00+00:00,138.46097325,178.00914025,190.54803625,2782.85647575,45.7849375,3335.6595629999997,0.0,0.0,2748.3175,3335.6595629999997,2748.3175,587.3420629999996
2026-01-17 03:00:00+00:00,138.76192375,181.4721295,151.855035,2665.5325985,44.666859,3182.2885457499997,0.0,0.0,2756.96,3182.2885457499997,2756.96,425.32854574999965
2026-01-17 04:00:00+00:00,138.495775,186.4225935,120.88618575000001,2829.8301235,43.575959,3319.2106367499996,0.0,0.0,2764.355,3319.2106367499996,2764.355,554.8556367499996
2026-01-17 05:00:00+00:00,138.50323699999998,191.75937275,106.95654425000001,2869.68077175,43.3808285,3350.28075425,0.0,0.0,2777.755,3350.28075425,2777.755,572.5257542499999
2026-01-17 06:00:00+00:00,138.52365575,189.341819,87.77008725,3101.90788025,43.29688125,3560.8403234999996,0.0,0.0,2817.7425000000003,3560.8403234999996,2817.7425000000003,743.0978234999993
2026-01-17 07:00:00+00:00,138.4447735,203.735805,117.1322825,3131.10668975,40.2881905,3630.70774125,0.0,0.0,2858.9325,3630.70774125,2858.9325,771.7752412499999
2026-01-17 08:00:00+00:00,138.6275955,206.04241475,105.40450974999999,3199.66773725,40.70840975,3690.450667,0.0,0.0,2892.7400000000002,3690.450667,2892.7400000000002,797.7106669999998
2026-01-17 09:00:00+00:00,138.630011,204.88807500000001,89.34729225,3224.712337,40.3983125,3697.97602775,0.0,0.0,2925.9875,3697.97602775,2925.9875,771.9885277499998
2026-01-17 10:00:00+00:00,139.05354275000002,205.11093775,177.73385025,3195.3453905,43.89216375,3761.1358849999997,0.0,0.0,2949.245,3761.1358849999997,2949.245,811.8908849999998
2026-01-17 11:00:00+00:00,139.07536825,205.180007,239.13049225,3212.54045775,43.001182,3838.92750725,0.0,0.0,2932.46,3838.92750725,2932.46,906.4675072499999
2026-01-17 12:00:00+00:00,139.0520275,200.83118575,224.684409,3248.8189445,44.68504275,3858.0716095,0.0,0.0,2934.815,3858.0716095,2934.815,923.2566094999997
2026-01-17 13:00:00+00:00,139.24089925,204.5500235,241.5628505,3291.27990975,43.22531,3919.858993,0.0,0.0,2939.4525,3919.858993,2939.4525,980.406493
2026-01-17 14:00:00+00:00,139.25008425,206.0667275,262.56333825,3286.73532375,42.313103749999996,3936.9285775000003,0.0,0.0,2939.8450000000003,3936.9285775000003,2939.8450000000003,997.0835775
2026-01-17 15:00:00+00:00,139.21149350000002,201.44662225,271.95511450000004,3290.49445925,46.728751,3949.8364405,0.0,0.0,2909.415,3949.8364405,2909.415,1040.4214405000002
2026-01-17 16:00:00+00:00,139.41994449999999,207.46951575,222.427138,3263.02041675,49.339924749999994,3881.67693975,0.0,0.0,2902.665,3881.67693975,2902.665,979.0119397500002
2026-01-17 17:00:00+00:00,138.82296,210.85353675,243.761285,3289.530344,46.87633025,3929.844456,0.0,0.0,2893.785,3929.844456,2893.785,1036.059456
2026-01-17 18:00:00+00:00,138.780997,206.821908,352.187127,3279.3639985,48.95207675,4026.1061072499997,0.0,0.0,2879.6825,4026.1061072499997,2879.6825,1146.4236072499998
2026-01-17 19:00:00+00:00,138.9094315,205.1850675,353.122345,3223.52194875,48.4412805,3969.18007325,0.0,0.0,2838.63,3969.18007325,2838.63,1130.55007325
2026-01-17 20:00:00+00:00,139.20362025,207.70502775,343.23848175,3207.81379525,50.39622275,3948.3571477500004,0.0,0.0,2802.7975,3948.3571477500004,2802.7975,1145.5596477500003
2026-01-17 21:00:00+00:00,138.84360925,203.96485625,344.38403875,3135.67986625,48.15633225,3871.0287027500003,0.0,0.0,2752.935,3871.0287027500003,2752.935,1118.0937027500004
2026-01-17 22:00:00+00:00,138.91990975,203.77680375,364.99031675,3159.6755935,48.8286045,3916.19122825,0.0,0.0,2707.02,3916.19122825,2707.02,1209.1712282500002
2026-01-17 23:00:00+00:00,138.97703124999998,189.8306125,342.27527625,3115.97625325,46.2795045,3833.3386777499995,0.0,0.0,2655.6475,3833.3386777499995,2655.6475,1177.6911777499995
2026-01-18 00:00:00+00:00,138.939288,190.70944525,314.962499,3091.21936,46.46535625,3782.2959484999997,0.0,0.0,2621.435,3782.2959484999997,2621.435,1160.8609484999997
2026-01-18 01:00:00+00:00,138.906996,190.9026975,272.32656325,3056.95304875,48.303458750000004,3707.3927642500003,0.0,0.0,2575.96,3707.3927642500003,2575.96,1131.4327642500002
2026-01-18 02:00:00+00:00,138.8831905,190.9797115,197.938711,2988.84428375,46.083974,3562.7298707500004,0.0,0.0,2545.8125,3562.7298707500004,2545.8125,1016.9173707500004
2026-01-18 03:00:00+00:00,139.346182,192.463362,151.23625775,3067.89803925,44.947668,3595.8915089999996,0.0,0.0,2519.27,3595.8915089999996,2519.27,1076.6215089999996
2026-01-18 04:00:00+00:00,139.3651185,192.62844625,112.82189675000001,3041.84523825,46.65533325,3533.3160329999996,0.0,0.0,2521.0775,3533.3160329999996,2521.0775,1012.2385329999997
2026-01-18 05:00:00+00:00,139.480485,197.01215200000001,112.8949005,3167.9150477499998,42.56917625,3659.8717614999996,0.0,0.0,2534.48,3659.8717614999996,2534.48,1125.3917614999996
2026-01-18 06:00:00+00:00,139.427006,202.7674445,100.85065625,3193.07317625,42.82576725,3678.9440502499997,0.0,0.0,2561.19,3678.9440502499997,2561.19,1117.7540502499996
2026-01-18 07:00:00+00:00,139.60269025,208.0317315,85.35468399999999,3287.83584975,42.15307725,3762.97803275,0.0,0.0,2574.4725,3762.97803275,2574.4725,1188.50553275
2026-01-18 08:00:00+00:00,139.45860525,204.63217774999998,125.72613824999999,3302.79115525,49.47498925,3822.0830657499996,0.0,0.0,2606.9725,3822.0830657499996,2606.9725,1215.1105657499998
2026-01-18 09:00:00+00:00,139.43723599999998,208.476766,172.48459375,3264.61279,39.123019,3824.13440475,0.0,0.0,2613.79,3824.13440475,2613.79,1210.3444047500002
2026-01-18 10:00:00+00:00,139.41996425,218.239171,189.34333800000002,3256.2782705,39.9220955,3843.20283925,0.0,0.0,2622.4775,3843.20283925,2622.4775,1220.7253392500002
2026-01-18 11:00:00+00:00,140.33252,219.930041,185.432728,3261.67404375,38.99161825,3846.3609509999997,0.0,0.0,2628.45,3846.3609509999997,2628.45,1217.9109509999998
2026-01-18 12:00:00+00:00,139.810601,220.5117205,250.9570765,3279.156121,38.38404025,3928.81955925,0.0,0.0,2622.51,3928.81955925,2622.51,1306.30955925
2026-01-18 13:00:00+00:00,139.5831445,220.244846,272.942182,3263.74159,38.9915085,3935.503271,0.0,0.0,2649.465,3935.503271,2649.465,1286.038271
2026-01-18 14:00:00+00:00,139.60297350000002,226.59834800000002,293.65148849999997,3273.85959975,37.5128955,3971.22530525,0.0,0.0,2660.5,3971.22530525,2660.5,1310.72530525
2026-01-18 15:00:00+00:00,139.7878065,223.17061975000001,326.93137075000004,3243.49954825,34.9481255,3968.3374707499997,0.0,0.0,2680.335,3968.3374707499997,2680.335,1288.0024707499997
2026-01-18 16:00:00+00:00,139.6925095,224.358837,338.00387275,3310.56103875,37.981433,4050.597691,0.0,0.0,2682.0299999999997,4050.597691,2682.0299999999997,1368.5676910000002
2026-01-18 17:00:00+00:00,139.50894475,226.219587,338.82136075,3309.407456,39.90982075,4053.86716925,0.0,0.0,2679.0025,4053.86716925,2679.0025,1374.8646692500001
2026-01-18 18:00:00+00:00,139.72199725000002,220.6891605,373.00066400000003,3282.29376725,37.1522225,4052.8578115,0.0,0.0,2676.24,4052.8578115,2676.24,1376.6178115000002
2026-01-18 19:00:00+00:00,139.679263,220.034056,368.00861025,3265.918522,33.48826175,4027.128713,0.0,0.0,2679.0425,4027.128713,2679.0425,1348.086213
2026-01-18 20:00:00+00:00,139.46008175,210.771013,351.2064555,3300.05746725,39.898458500000004,4041.393476,0.0,0.0,2672.75,4041.393476,2672.75,1368.6434760000002
2026-01-18 21:00:00+00:00,139.56960375,194.47874725,380.95295875,3162.6776525,42.6853905,3920.36435275,0.0,0.0,2658.86,3920.36435275,2658.86,1261.5043527499997
2026-01-18 22:00:00+00:00,139.4451295,195.53519425,450.6309205,2941.8730315000003,48.2254645,3775.70974025,0.0,0.0,2661.385,3775.70974025,2661.385,1114.3247402499996
2026-01-18 23:00:00+00:00,139.80159425,166.65532125,501.17183425,3073.72635275,47.6682845,3929.0233869999997,0.0,0.0,2644.55,3929.0233869999997,2644.55,1284.4733869999995
2026-01-19 00:00:00+00:00,139.5660825,161.5802,497.38997825,3083.69074575,47.85300575,3930.0800122500004,0.0,0.0,2600.3325,3930.0800122500004,2600.3325,1329.7475122500005
2026-01-19 01:00:00+00:00,139.7983235,160.50136,533.844895,2958.29125575,48.666383249999996,3841.1022175,0.0,0.0,2575.62,3841.1022175,2575.62,1265.4822175
2026-01-19 02:00:00+00:00,139.74742075,160.0917995,552.9109875,2999.45005975,47.913286,3900.1135535000003,0.0,0.0,2597.19,3900.1135535000003,2597.19,1302.9235535000003
2026-01-19 03:00:00+00:00,139.59802625,164.521098,532.29727575,3056.21218325,50.49067025,3943.1192535000005,0.0,0.0,2610.8425,3943.1192535000005,2610.8425,1332.2767535000003
2026-01-19 04:00:00+00:00,139.6611385,169.08977225,543.61796375,3148.96957825,50.49576375,4051.8342165,0.0,0.0,2623.995,4051.8342165,2623.995,1427.8392165
2026-01-19 05:00:00+00:00,139.54409175,173.72341899999998,528.9925835,3269.0212205,49.610665,4160.89197975,0.0,0.0,2699.8825,4160.89197975,2699.8825,1461.00947975
2026-01-19 06:00:00+00:00,139.543103,202.04571149999998,513.35093475,3372.9815465,49.84307,4277.76436575,0.0,0.0,2817.4049999999997,4277.76436575,2817.4049999999997,1460.3593657500005
2026-01-19 07:00:00+00:00,139.49117775000002,208.67168325,485.861487,3389.54337875,48.4029235,4271.97065025,0.0,0.0,2872.3450000000003,4271.97065025,2872.3450000000003,1399.62565025
2026-01-19 08:00:00+00:00,139.7804845,210.95011449999998,494.48689875,3428.62282975,43.64084725,4317.48117475,0.0,0.0,2859.3525,4317.48117475,2859.3525,1458.1286747499998
2026-01-19 09:00:00+00:00,139.59987325,211.17632225,480.01875525,3437.03167475,43.73550575,4311.56213125,0.0,0.0,2844.9925,4311.56213125,2844.9925,1466.56963125
2026-01-19 10:00:00+00:00,139.55955175,213.422653,479.14836175,3445.7190094999996,45.7539985,4323.6035745,0.0,0.0,2849.7575,4323.6035745,2849.7575,1473.8460744999998
2026-01-19 11:00:00+00:00,139.742752,202.3982605,497.91319825,3435.934625,48.43574625,4324.424582000001,0.0,0.0,2845.63,4324.424582000001,2845.63,1478.7945820000004
2026-01-19 12:00:00+00:00,139.622185,203.4800735,484.70937875,3377.2767515,46.422427,4251.510815750001,0.0,0.0,2844.1275,4251.510815750001,2844.1275,1407.3833157500007
2026-01-19 13:00:00+00:00,139.72388575,210.40340750000001,473.458969,3433.00550325,43.907354749999996,4300.4991202500005,0.0,0.0,2856.065,4300.4991202500005,2856.065,1444.4341202500004
2026-01-19 14:00:00+00:00,139.61770074999998,210.72219325,481.8511945,3455.2084825,46.0616835,4333.4612545,0.0,0.0,2850.5125,4333.4612545,2850.5125,1482.9487545000002
2026-01-19 15:00:00+00:00,139.63808425,209.96674425,483.69683525,3452.2751479999997,42.5582655,4328.135077249999,0.0,0.0,2845.3225,4328.135077249999,2845.3225,1482.8125772499989
2026-01-19 16:00:00+00:00,139.67222,208.94833875,399.936113,3398.27071625,42.620073250000004,4189.44746125,0.0,0.0,2823.85,4189.44746125,2823.85,1365.59746125
2026-01-19 17:00:00+00:00,139.453956,211.70930125,435.387788,3441.72557175,42.158016,4270.434633000001,0.0,0.0,2804.4575,4270.434633000001,2804.4575,1465.9771330000008
2026-01-19 18:00:00+00:00,139.81098724999998,208.17960549999998,394.95471925,3427.3844532499998,39.2263575,4209.556122749999,0.0,0.0,2797.6525,4209.556122749999,2797.6525,1411.9036227499992
2026-01-19 19:00:00+00:00,139.60902575,211.99522125,357.47386575,3460.1656635,43.38718625,4212.630962499999,0.0,0.0,2801.29,4212.630962499999,2801.29,1411.3409624999995
2026-01-19 20:00:00+00:00,139.63586375,210.7684615,356.62213275,3452.8633785,39.99522025,4199.88505675,0.0,0.0,2776.7,4199.88505675,2776.7,1423.1850567500005
2026-01-19 21:00:00+00:00,139.43269675,210.066355,363.3983475,3410.44092425,47.76480425,4171.103127750001,0.0,0.0,2789.63,4171.103127750001,2789.63,1381.4731277500005
2026-01-19 22:00:00+00:00,139.47936475,204.37109125,383.1078635,3392.84960725,45.665478,4165.47340475,0.0,0.0,2774.69,4165.47340475,2774.69,1390.7834047499996
2026-01-19 23:00:00+00:00,139.432951,206.89429875,369.20741,3391.16382025,45.26644725,4151.96492725,0.0,0.0,2740.8725,4151.96492725,2740.8725,1411.0924272500001
2026-01-20 00:00:00+00:00,139.62483125,206.34093024999999,313.61453075,3404.012122,45.551687,4109.14410125,0.0,0.0,2713.3725,4109.14410125,2713.3725,1395.77160125
2026-01-20 01:00:00+00:00,139.48967375,206.18120325,336.361294,3417.072709,44.8595805,4143.9644605,0.0,0.0,2694.825,4143.9644605,2694.825,1449.1394605000005
2026-01-20 02:00:00+00:00,139.629238,207.2732485,292.13123275,3404.4594965,42.13371625,4085.626932,0.0,0.0,2674.935,4085.626932,2674.935,1410.6919320000002
2026-01-20 03:00:00+00:00,139.4632745,207.32127025,286.18166625,3400.42618125,44.68498925,4078.0773815,0.0,0.0,2692.6175,4078.0773815,2692.6175,1385.4598815
2026-01-20 04:00:00+00:00,139.46876325,209.48236500000002,283.80484475,3399.1466065,42.829784000000004,4074.7323635,0.0,0.0,2735.6375,4074.7323635,2735.6375,1339.0948635
2026-01-20 05:00:00+00:00,139.74068825,210.55399875,271.65047275,3416.2035595,42.286026,4080.4347452500006,0.0,0.0,2803.2275,4080.4347452500006,2803.2275,1277.2072452500006
2026-01-20 06:00:00+00:00,139.60382275,220.932886,280.29109300000005,3384.3054735,42.46179875,4067.5950740000003,0.0,0.0,2927.2675,4067.5950740000003,2927.2675,1140.3275740000004
2026-01-20 07:00:00+00:00,138.93476875,227.57991175,326.9570425,3339.4792575,38.58585775,4071.53683825,0.0,0.0,2976.64,4071.53683825,2976.64,1094.8968382500002
2026-01-20 08:00:00+00:00,139.14106249999998,228.24520675,357.10682525,3322.5400197500003,38.183139,4085.21625325,0.0,0.0,2985.7475,4085.21625325,2985.7475,1099.4687532500002
2026-01-20 09:00:00+00:00,139.46963225000002,236.901456,352.03424225000003,3319.913106,37.29539775,4085.61383425,0.0,0.0,3023.4925,4085.61383425,3023.4925,1062.12133425
2026-01-20 10:00:00+00:00,139.66509200000002,246.4237765,341.466233,3414.0050705,39.69378525,4181.253957249999,0.0,0.0,3036.69,4181.253957249999,3036.69,1144.563957249999
2026-01-20 11:00:00+00:00,139.387811,233.79684725,331.889949,3384.4023537499997,43.357819,4132.83478,0.0,0.0,3005.1375,4132.83478,3005.1375,1127.6972800000003
2026-01-20 12:00:00+00:00,139.46769875,238.80985675,350.65455625,3354.821145,43.497553499999995,4127.25081025,0.0,0.0,3012.4375,4127.25081025,3012.4375,1114.8133102499996
2026-01-20 13:00:00+00:00,139.40009675,243.16924649999999,348.11903525,3220.682022,22.19070525,3973.56110575,0.0,0.0,2973.9975,3973.56110575,2973.9975,999.5636057500001
2026-01-20 14:00:00+00:00,139.33885075,247.078329,373.26955725,3078.59335125,11.503,3849.78308825,0.0,0.0,2919.5275,3849.78308825,2919.5275,930.2555882500001
2026-01-20 15:00:00+00:00,139.60425675,246.2230995,378.51586775,2897.2639435,10.702221250000001,3672.3093887500004,0.0,0.0,2868.2,3672.3093887500004,2868.2,804.1093887500006
2026-01-20 16:00:00+00:00,139.31077499999998,244.5398135,372.798146,3357.72400525,11.398054499999999,4125.77079425,0.0,0.0,2845.5775000000003,4125.77079425,2845.5775000000003,1280.1932942499998
2026-01-20 17:00:00+00:00,139.428285,240.595166,400.50652,3346.42710425,9.305833250000001,4136.262908500001,0.0,0.0,2828.7875,4136.262908500001,2828.7875,1307.4754085000009
2026-01-20 18:00:00+00:00,139.36711075,238.37777975,381.70608849999996,3255.5802045,10.2966665,4025.32785,0.0,0.0,2841.2825000000003,4025.32785,2841.2825000000003,1184.0453499999999
2026-01-20 19:00:00+00:00,138.8252905,232.2814665,384.908931,3347.56861725,12.69266575,4116.276971,0.0,0.0,2841.5425,4116.276971,2841.5425,1274.7344710000002
2026-01-20 20:00:00+00:00,138.809812,231.76400575,409.091651,3355.51811525,12.00213875,4147.18572275,0.0,0.0,2837.175,4147.18572275,2837.175,1310.0107227500002
2026-01-20 21:00:00+00:00,138.82414,231.77907325,430.99094275,3286.8873937500002,11.900304499999999,4100.38185425,0.0,0.0,2849.3525,4100.38185425,2849.3525,1251.0293542500003
2026-01-20 22:00:00+00:00,138.62892775,224.81544125,422.31263075,3265.3798525,13.495111,4064.6319632500004,0.0,0.0,2833.3525,4064.6319632500004,2833.3525,1231.2794632500004
2026-01-20 23:00:00+00:00,138.858925,212.10844375,416.88588525,3320.07638125,12.3036665,4100.2333017500005,0.0,0.0,2801.6925,4100.2333017500005,2801.6925,1298.5408017500004
2026-01-21 00:00:00+00:00,138.95976725,211.66907225,408.95147075,3359.77268075,12.100611,4131.453602,0.0,0.0,2794.845,4131.453602,2794.845,1336.6086019999998
2026-01-21 01:00:00+00:00,138.649634,207.841186,452.8052815,3333.6866685,14.592361,4147.575131,0.0,0.0,2765.565,4147.575131,2765.565,1382.0101309999995
2026-01-21 02:00:00+00:00,138.684096,207.37193324999998,457.59070125,3306.0073385,18.466147499999998,4128.1202165,0.0,0.0,2785.25,4128.1202165,2785.25,1342.8702165000004
2026-01-21 03:00:00+00:00,138.86067400000002,207.58095624999999,484.86710775,3313.4526175,18.3006655,4163.062021,0.0,0.0,2786.615,4163.062021,2786.615,1376.447021
2026-01-21 04:00:00+00:00,138.812108,208.5373195,487.57679225,3320.56387275,16.7044445,4172.194537,0.0,0.0,2819.4425,4172.194537,2819.4425,1352.7520370000002
2026-01-21 05:00:00+00:00,138.8119125,211.1246175,493.252685,3345.8044815000003,19.81552725,4208.8092237500005,0.0,0.0,2912.4625,4208.8092237500005,2912.4625,1296.3467237500004
2026-01-21 06:00:00+00:00,138.809296,218.085428,488.59261849999996,3412.8761735,33.6865105,4292.050026499999,0.0,0.0,3005.8625,4292.050026499999,3005.8625,1286.187526499999
2026-01-21 07:00:00+00:00,138.696373,227.50138725,468.9772785,3377.7039135,36.409171,4249.28812325,0.0,0.0,3047.3225,4249.28812325,3047.3225,1201.9656232500001
2026-01-21 08:00:00+00:00,138.58472799999998,222.5546235,476.29515375,3361.43108,27.95564975,4226.821234999999,0.0,0.0,3058.2625,4226.821234999999,3058.2625,1168.5587349999996
2026-01-21 09:00:00+00:00,138.2889975,220.44342675,479.695335,3389.0863744999997,31.6616805,4259.17581425,0.0,0.0,3063.4925,4259.17581425,3063.4925,1195.6833142500004
2026-01-21 10:00:00+00:00,137.81296600000002,219.72288675,474.74058425,3399.14613,31.965821249999998,4263.3883882499995,0.0,0.0,3057.7125,4263.3883882499995,3057.7125,1205.6758882499994
2026-01-21 11:00:00+00:00,137.6479165,219.38549975,459.4348115,3366.40123125,30.3975525,4213.267011499999,0.0,0.0,3032.36,4213.267011499999,3032.36,1180.907011499999
2026-01-21 12:00:00+00:00,137.51579725,221.2028955,483.49649850000003,3360.1214295,33.05098675,4235.387607500001,0.0,0.0,3038.085,4235.387607500001,3038.085,1197.3026075000007
