,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Other renewable,Fossil Coal-derived gas,Fossil Oil shale,Fossil Peat,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-18 18:00:00+00:00,84.675,7.5,0.0,0.0,0.3,16.125,135.4,0.9,57.825,373.6,0.0,676.325,0.0,0.0,1376.775,676.325,1376.775,-700.45
2026-02-18 19:00:00+00:00,85.4,5.875,0.0,0.0,0.3,15.65,122.65,0.9,58.675,371.45,0.0,660.9,0.0,0.0,1326.1,660.9,1326.1,-665.1999999999999
2026-02-18 20:00:00+00:00,84.4,5.775,0.075,0.0,0.375,15.825,91.975,0.9,59.675,360.95,0.0,619.95,0.0,0.0,1274.725,619.95,1274.725,-654.7749999999999
2026-02-18 21:00:00+00:00,83.15,5.7,0.325,0.0,0.4,15.625,68.575,0.275,59.85,359.8,0.0,593.7,0.0,0.0,1212.025,593.7,1212.025,-618.325
2026-02-18 22:00:00+00:00,83.95,5.625,0.4,0.0,0.3,15.875,56.625,0.0,58.175,357.8,0.0,578.75,0.0,0.0,1169.125,578.75,1169.125,-590.375
2026-02-18 23:00:00+00:00,85.225,5.6,0.4,0.0,0.4,15.175,57.275,0.0,59.7,367.775,0.0,591.55,0.0,0.0,1167.65,591.55,1167.65,-576.1000000000001
2026-02-19 00:00:00+00:00,83.5,5.6,0.4,0.0,0.375,15.125,49.724999999999994,0.0,58.7,389.95,0.0,603.375,0.0,0.0,1185.85,603.375,1185.85,-582.4749999999999
2026-02-19 01:00:00+00:00,85.375,5.6,0.4,0.0,0.325,15.675,35.2,0.0,60.275,426.15,0.0,629.0,0.0,0.0,1205.425,629.0,1205.425,-576.425
2026-02-19 02:00:00+00:00,90.45,5.6,0.4,0.0,0.4,15.95,29.225,0.0,60.7,449.45,0.0,652.175,0.0,0.0,1176.85,652.175,1176.85,-524.675
2026-02-19 03:00:00+00:00,90.625,5.725,0.4,0.0,0.45,15.6,20.85,0.4,59.575,468.65,0.0,662.275,0.0,0.0,1156.75,662.275,1156.75,-494.475
2026-02-19 04:00:00+00:00,89.3,5.875,0.4,0.0,0.6,15.674999999999999,12.65,0.9,59.375,510.0,0.0,694.775,0.0,0.0,1253.3,694.775,1253.3,-558.525
2026-02-19 05:00:00+00:00,93.9,7.425,0.4,0.0,0.625,15.75,12.25,0.9,60.9,651.65,0.0,843.8,0.0,0.0,1360.6,843.8,1360.6,-516.8
2026-02-19 06:00:00+00:00,97.325,7.5,0.4,0.0,13.15,16.075,9.85,0.9,59.35,765.15,0.0,969.7,0.0,0.0,1338.1,969.7,1338.1,-368.39999999999986
2026-02-19 07:00:00+00:00,97.65,7.5,0.4,0.0,42.8,15.375,5.4,0.9,58.375,791.55,0.0,1019.95,0.0,0.0,1347.6,1019.95,1347.6,-327.64999999999986
2026-02-19 08:00:00+00:00,98.45,4.7,0.4,0.0,71.2,15.575,2.65,0.9,58.35,793.5,0.0,1045.725,0.0,0.0,1367.9,1045.725,1367.9,-322.1750000000002
2026-02-19 09:00:00+00:00,97.825,4.2,0.4,0.0,86.3,15.875,1.025,0.9,61.55,782.925,0.0,1051.0,0.0,0.0,1417.225,1051.0,1417.225,-366.2249999999999
2026-02-19 10:00:00+00:00,95.85,4.2,0.4,0.0,79.275,15.7,0.775,0.9,61.6,761.3,0.0,1020.0,0.0,0.0,1389.825,1020.0,1389.825,-369.82500000000005
2026-02-19 11:00:00+00:00,94.25,5.825,0.4,0.0,65.25,15.8,4.625,0.9,63.75,754.475,0.0,1005.2750000000001,0.0,0.0,1372.5,1005.2750000000001,1372.5,-367.2249999999999
2026-02-19 12:00:00+00:00,94.025,5.9,0.30000000000000004,0.0,53.675,15.8,16.525,0.9,63.175,745.5,0.0,995.8,0.0,0.0,1339.6,995.8,1339.6,-343.79999999999995
2026-02-19 13:00:00+00:00,94.1,5.9,0.0,0.0,40.05,15.825,34.3,0.9,62.2,742.675,0.0,995.95,0.0,0.0,1383.725,995.95,1383.725,-387.77499999999986
2026-02-19 14:00:00+00:00,94.35,5.825,0.0,0.0,19.05,15.7,44.625,0.9,61.4,741.8,0.0,983.65,0.0,0.0,1423.925,983.65,1423.925,-440.275
2026-02-19 15:00:00+00:00,95.1,4.125,0.0,0.0,5.225,14.9,54.8,0.9,59.25,773.875,0.0,1008.175,0.0,0.0,1400.275,1008.175,1400.275,-392.10000000000014
2026-02-19 16:00:00+00:00,96.0,4.0,0.0,0.0,0.6,15.4,93.1,0.9,59.35,787.8,0.0,1057.15,0.0,0.0,1369.075,1057.15,1369.075,-311.92499999999995
2026-02-19 17:00:00+00:00,95.525,4.0,0.0,0.0,0.45,15.675,120.825,0.9,59.4,780.6,0.0,1077.375,0.0,0.0,1389.05,1077.375,1389.05,-311.67499999999995
2026-02-19 18:00:00+00:00,90.875,4.0,0.0,0.0,0.4,15.65,143.425,0.9,59.1,643.675,0.0,958.025,0.0,0.0,1438.1750000000002,958.025,1438.1750000000002,-480.1500000000002
2026-02-19 19:00:00+00:00,90.65,5.55,0.0,0.0,0.4,15.675,98.15,0.9,57.925,490.54999999999995,0.0,759.8,0.0,0.0,1319.525,759.8,1319.525,-559.7250000000001
2026-02-19 20:00:00+00:00,89.45,5.7,0.0,0.0,0.325,16.0,65.8,0.9,58.275,411.925,0.0,648.375,0.0,0.0,1220.125,648.375,1220.125,-571.75
2026-02-19 21:00:00+00:00,87.475,5.7,0.0,0.0,0.4,15.7,66.15,0.9,59.75,384.05,0.0,620.125,0.0,0.0,1200.475,620.125,1200.475,-580.3499999999999
2026-02-19 22:00:00+00:00,84.375,5.625,0.0,0.0,0.375,15.85,68.25,0.9,58.9,355.225,0.0,589.5,0.0,0.0,1175.925,589.5,1175.925,-586.425
2026-02-19 23:00:00+00:00,84.825,5.6,0.22499999999999998,0.0,0.325,15.35,110.4,0.5,57.9,344.425,0.0,619.55,0.0,0.0,1112.45,619.55,1112.45,-492.9000000000001
2026-02-20 00:00:00+00:00,81.975,5.525,0.3,0.0,0.4,15.45,143.775,0.0,57.825,306.0,0.0,611.25,0.0,0.0,1132.625,611.25,1132.625,-521.375
2026-02-20 01:00:00+00:00,81.175,5.5,0.325,0.0,0.325,15.8,185.075,0.0,57.375,265.75,0.0,611.325,0.0,0.0,1203.725,611.325,1203.725,-592.3999999999999
2026-02-20 02:00:00+00:00,82.075,5.5,0.4,0.0,0.375,15.825,216.35,0.0,54.574999999999996,247.375,0.0,622.4749999999999,0.0,0.0,1287.825,622.4749999999999,1287.825,-665.3500000000001
2026-02-20 03:00:00+00:00,82.375,5.725,0.4,0.0,0.45,15.85,217.3,0.0,54.375,271.975,0.0,648.45,0.0,0.0,1280.2,648.45,1280.2,-631.75
2026-02-20 04:00:00+00:00,86.7,5.825,0.4,0.0,0.525,15.875,249.525,0.125,55.1,344.775,0.0,758.85,0.0,0.0,1289.825,758.85,1289.825,-530.975
2026-02-20 05:00:00+00:00,86.05,4.2,0.4,0.0,0.575,15.825000000000001,269.3,0.0,54.0,355.875,0.0,786.225,0.0,0.0,1354.425,786.225,1354.425,-568.1999999999999
2026-02-20 06:00:00+00:00,84.97500000000001,4.2,0.4,0.0,38.675,15.725,261.875,0.0,51.875,371.5,0.0,829.225,0.0,0.0,1384.35,829.225,1384.35,-555.1249999999999
2026-02-20 07:00:00+00:00,67.025,4.2,0.4,0.0,91.35,15.475,224.05,0.0,53.775,378.325,0.0,834.5999999999999,0.0,0.0,1392.525,834.5999999999999,1392.525,-557.9250000000002
2026-02-20 08:00:00+00:00,71.45,4.125,0.4,0.0,129.4,15.5,155.675,0.0,56.6,367.15,0.0,800.3,0.0,0.0,1421.9250000000002,800.3,1421.9250000000002,-621.6250000000002
2026-02-20 09:00:00+00:00,70.85,5.725,0.4,0.0,135.5,15.725,124.8,0.0,56.85,310.8,0.0,720.6500000000001,0.0,0.0,1344.125,720.6500000000001,1344.125,-623.4749999999999
2026-02-20 10:00:00+00:00,71.7,5.775,0.4,0.0,123.8,16.025,108.8,0.0,59.075,269.425,0.0,655.0,0.0,0.0,1279.7,655.0,1279.7,-624.7
2026-02-20 11:00:00+00:00,73.675,5.7,0.4,0.0,104.575,16.175,120.5,0.0,60.35,263.125,0.0,644.5,0.0,0.0,1274.65,644.5,1274.65,-630.1500000000001
2026-02-20 12:00:00+00:00,74.275,5.7,0.4,0.0,82.775,16.05,163.5,0.0,62.25,245.14999999999998,0.0,650.1,0.0,0.0,1323.5,650.1,1323.5,-673.4
2026-02-20 13:00:00+00:00,76.975,5.65,0.4,0.0,58.75,15.95,134.175,0.0,62.625,235.675,0.0,590.2,0.0,0.0,1349.15,590.2,1349.15,-758.95
2026-02-20 14:00:00+00:00,77.0,5.6,0.4,0.0,31.2,15.8,228.875,0.0,62.525,238.125,0.0,659.525,0.0,0.0,1351.075,659.525,1351.075,-691.5500000000001
2026-02-20 15:00:00+00:00,76.6,5.6,0.30000000000000004,0.0,10.075,15.35,341.2,0.0,63.224999999999994,245.9,0.0,758.25,0.0,0.0,1353.35,758.25,1353.35,-595.0999999999999
2026-02-20 16:00:00+00:00,76.95,5.6,0.0,0.0,0.42500000000000004,15.6,393.775,0.0,63.4,241.6,0.0,797.35,0.0,0.0,1388.95,797.35,1388.95,-591.6
2026-02-20 17:00:00+00:00,78.075,5.5,0.0,0.0,0.375,16.525,435.35,0.0,61.775,261.025,0.0,858.625,0.0,0.0,1326.225,858.625,1326.225,-467.5999999999999
2026-02-20 18:00:00+00:00,76.75,4.825,0.0,0.0,0.3,16.525,459.925,0.0,62.8,248.325,0.0,869.45,0.0,0.0,1322.8249999999998,869.45,1322.8249999999998,-453.3749999999998
2026-02-20 19:00:00+00:00,77.7,4.3,0.0,0.0,0.35,16.55,387.5,0.0,62.725,237.625,0.0,786.75,0.0,0.0,1285.1,786.75,1285.1,-498.3499999999999
2026-02-20 20:00:00+00:00,78.975,4.525,0.0,0.0,0.325,16.375,386.85,0.0,61.1,236.85,0.0,785.0,0.0,0.0,1229.9,785.0,1229.9,-444.9000000000001
2026-02-20 21:00:00+00:00,77.07499999999999,4.7,0.0,0.0,0.3,16.425,403.475,0.0,61.6,235.95,0.0,799.5250000000001,0.0,0.0,1186.275,799.5250000000001,1186.275,-386.75
2026-02-20 22:00:00+00:00,71.55,4.7,0.0,0.0,0.375,16.225,424.575,0.0,62.625,238.3,0.0,818.3499999999999,0.0,0.0,1144.0,818.3499999999999,1144.0,-325.6500000000001
2026-02-20 23:00:00+00:00,71.175,4.925,0.0,0.0,0.3,15.950000000000001,422.0,0.0,62.4,238.575,0.0,815.325,0.0,0.0,1113.75,815.325,1113.75,-298.42499999999995
2026-02-21 00:00:00+00:00,72.0,5.8,0.0,0.0,0.3,16.15,488.975,0.0,62.0,236.625,0.0,881.85,0.0,0.0,1101.725,881.85,1101.725,-219.8749999999999
2026-02-21 01:00:00+00:00,73.6,5.9,0.0,0.0,0.375,16.575,500.4,0.0,63.275,236.75,0.0,896.875,0.0,0.0,1139.95,896.875,1139.95,-243.07500000000005
2026-02-21 02:00:00+00:00,78.275,5.9,0.0,0.0,0.3,16.45,500.0,0.0,63.25,236.925,0.0,901.0999999999999,0.0,0.0,1136.325,901.0999999999999,1136.325,-235.22500000000014
2026-02-21 03:00:00+00:00,78.475,5.875,0.25,0.0,0.35,16.475,521.45,0.0,63.974999999999994,236.425,0.0,923.2750000000001,0.0,0.0,1134.875,923.2750000000001,1134.875,-211.5999999999999
2026-02-21 04:00:00+00:00,77.125,5.775,0.4,0.0,0.4,16.275,538.65,0.0,64.2,237.75,0.0,940.575,0.0,0.0,1107.575,940.575,1107.575,-167.0
2026-02-21 05:00:00+00:00,75.275,5.525,0.4,0.0,0.35,16.35,499.025,0.0,64.925,237.925,0.0,899.7749999999999,0.0,0.0,1130.45,899.7749999999999,1130.45,-230.67500000000018
2026-02-21 06:00:00+00:00,73.725,5.5,0.4,0.0,26.2,16.375,503.85,0.0,63.725,239.725,0.0,929.5000000000001,0.0,0.0,1191.425,929.5000000000001,1191.425,-261.92499999999984
2026-02-21 07:00:00+00:00,72.625,5.375,0.4,0.0,57.125,16.0,557.9,0.0,64.375,239.125,0.0,1012.925,0.0,0.0,1201.25,1012.925,1201.25,-188.32500000000005
2026-02-21 08:00:00+00:00,72.525,4.925,0.4,0.0,87.025,16.05,544.075,0.0,65.85,237.975,0.0,1028.825,0.0,0.0,1183.225,1028.825,1183.225,-154.39999999999986
2026-02-21 09:00:00+00:00,70.8,4.5,0.4,0.0,98.875,16.55,535.275,0.0,62.3,237.725,0.0,1026.425,0.0,0.0,1121.7,1026.425,1121.7,-95.27500000000009
2026-02-21 10:00:00+00:00,71.95,4.5,0.4,0.0,90.875,16.925,531.375,0.0,63.175,238.55,0.0,1017.75,0.0,0.0,1040.075,1017.75,1040.075,-22.325000000000045
2026-02-21 11:00:00+00:00,76.35,4.5,0.4,0.0,70.95,16.85,525.375,0.0,64.85,240.7,0.0,999.9749999999999,0.0,0.0,1018.4749999999999,999.9749999999999,1018.4749999999999,-18.5
2026-02-21 12:00:00+00:00,77.6,4.5,0.4,0.0,56.675,16.75,518.775,0.0,66.325,242.0,0.0,983.0250000000001,0.0,0.0,1082.075,983.0250000000001,1082.075,-99.04999999999995
2026-02-21 13:00:00+00:00,78.625,4.55,0.4,0.0,37.8,16.525,469.325,0.0,67.0,237.525,0.0,911.75,0.0,0.0,1157.325,911.75,1157.325,-245.57500000000005
2026-02-21 14:00:00+00:00,77.7,5.05,0.4,0.0,15.55,16.650000000000002,417.5,0.0,65.5,240.175,0.0,838.5250000000001,0.0,0.0,1163.525,838.5250000000001,1163.525,-325.0
2026-02-21 15:00:00+00:00,77.275,5.25,0.4,0.0,3.6,16.0,464.85,0.0,65.125,238.2,0.0,870.7,0.0,0.0,1240.975,870.7,1240.975,-370.27499999999986
2026-02-21 16:00:00+00:00,77.5,5.3,0.4,0.0,0.4,16.175,511.6,0.0,64.025,235.45000000000002,0.0,910.85,0.0,0.0,1209.525,910.85,1209.525,-298.67500000000007
2026-02-21 17:00:00+00:00,77.325,5.3,0.30000000000000004,0.0,0.325,16.4,521.4,0.0,63.05,235.525,0.0,919.6249999999999,0.0,0.0,1217.6999999999998,919.6249999999999,1217.6999999999998,-298.07499999999993
2026-02-21 18:00:00+00:00,77.45,5.3,0.0,0.0,0.3,16.5,499.225,0.0,63.125,235.225,0.0,897.125,0.0,0.0,1226.575,897.125,1226.575,-329.45000000000005
2026-02-21 19:00:00+00:00,78.875,5.275,0.0,0.0,0.3,16.650000000000002,485.725,0.0,62.675,233.625,0.0,883.125,0.0,0.0,1182.6750000000002,883.125,1182.6750000000002,-299.5500000000002
2026-02-21 20:00:00+00:00,79.875,4.75,0.0,0.0,0.3,16.8,455.475,0.0,66.05,231.575,0.0,854.825,0.0,0.0,1123.125,854.825,1123.125,-268.29999999999995
2026-02-21 21:00:00+00:00,78.6,4.225,0.0,0.0,0.3,16.45,409.725,0.0,65.325,234.75,0.0,809.375,0.0,0.0,1059.75,809.375,1059.75,-250.375
2026-02-21 22:00:00+00:00,73.575,4.0,0.0,0.0,0.3,16.725,354.25,0.0,64.025,240.25,0.0,753.125,0.0,0.0,1052.825,753.125,1052.825,-299.70000000000005
2026-02-21 23:00:00+00:00,63.25,4.0,0.0,0.0,0.3,16.2,318.825,0.0,64.4,200.875,0.0,667.85,0.0,0.0,1005.5,667.85,1005.5,-337.65
2026-02-22 00:00:00+00:00,58.525,4.0,0.0,0.0,0.3,16.15,299.4,0.0,65.1,191.775,0.0,635.25,0.0,0.0,981.475,635.25,981.475,-346.225
2026-02-22 01:00:00+00:00,59.025,4.0,0.0,0.0,0.3,16.6,252.4,0.0,62.35,191.25,0.0,585.925,0.0,0.0,1090.925,585.925,1090.925,-505.0
2026-02-22 02:00:00+00:00,62.25,4.0,0.0,0.0,0.375,16.525,259.75,0.0,60.575,193.425,0.0,596.9,0.0,0.0,1071.95,596.9,1071.95,-475.05000000000007
2026-02-22 03:00:00+00:00,62.525,4.0,0.0,0.0,0.325,16.45,291.75,0.0,61.075,191.7,0.0,627.825,0.0,0.0,1048.95,627.825,1048.95,-421.125
2026-02-22 04:00:00+00:00,62.275,4.0,0.0,0.0,0.4,16.575,378.775,0.0,62.975,191.6,0.0,716.6,0.0,0.0,1057.525,716.6,1057.525,-340.92500000000007
2026-02-22 05:00:00+00:00,62.825,3.975,0.075,0.0,0.42500000000000004,16.85,451.275,0.0,62.699999999999996,189.65,0.0,787.775,0.0,0.0,1058.125,787.775,1058.125,-270.35
2026-02-22 06:00:00+00:00,62.8,3.5,0.3,0.0,18.025,16.475,442.25,0.0,63.425,191.47500000000002,0.0,798.25,0.0,0.0,1151.875,798.25,1151.875,-353.625
2026-02-22 07:00:00+00:00,61.5,3.4,0.3,0.0,33.7,16.0,460.525,0.0,62.425,190.575,0.0,828.425,0.0,0.0,1213.95,828.425,1213.95,-385.5250000000001
2026-02-22 08:00:00+00:00,61.375,3.45,0.375,0.0,49.8,16.025,528.7,0.0,63.25,190.9,0.0,913.875,0.0,0.0,1253.975,913.875,1253.975,-340.0999999999999
2026-02-22 09:00:00+00:00,61.0,3.5,0.4,0.0,58.65,16.325,466.9,0.0,62.925,190.875,0.0,860.5749999999999,0.0,0.0,1236.1,860.5749999999999,1236.1,-375.525
2026-02-22 10:00:00+00:00,63.95,3.575,0.4,0.0,63.475,16.625,403.925,0.0,61.475,191.125,0.0,804.5500000000001,0.0,0.0,1186.45,804.5500000000001,1186.45,-381.9
2026-02-22 11:00:00+00:00,67.57499999999999,4.125,0.4,0.0,65.2,16.775,432.85,0.0,60.375,190.475,0.0,837.7750000000001,0.0,0.0,1126.075,837.7750000000001,1126.075,-288.29999999999995
2026-02-22 12:00:00+00:00,68.675,4.2,0.4,0.0,61.8,16.6,319.15,0.0,59.85,192.60000000000002,0.0,723.275,0.0,0.0,1109.9750000000001,723.275,1109.9750000000001,-386.70000000000016
2026-02-22 13:00:00+00:00,70.575,4.2,0.4,0.0,49.6,16.6,357.75,0.0,60.225,191.525,0.0,750.875,0.0,0.0,1073.925,750.875,1073.925,-323.04999999999995
2026-02-22 14:00:00+00:00,70.225,4.4,0.4,0.0,28.875,16.5,306.4,0.15,60.875,197.2,0.0,685.0249999999999,0.0,0.0,1123.675,685.0249999999999,1123.675,-438.6500000000001
2026-02-22 15:00:00+00:00,71.075,5.8,0.4,0.0,11.125,16.0,274.1,0.9,59.725,280.025,0.0,719.15,0.0,0.0,1136.775,719.15,1136.775,-417.6250000000001
2026-02-22 16:00:00+00:00,71.625,5.9,0.4,0.0,0.5,15.675,258.95,0.9,60.625,280.15,0.0,694.7249999999999,0.0,0.0,1129.8,694.7249999999999,1129.8,-435.07500000000005
2026-02-22 17:00:00+00:00,71.675,5.9,0.4,0.0,0.42500000000000004,16.3,244.775,0.9,59.4,281.35,0.0,681.125,0.0,0.0,1137.975,681.125,1137.975,-456.8499999999999
2026-02-22 18:00:00+00:00,72.475,5.9,0.3,0.0,0.45,16.225,198.9,0.9,57.2,286.875,0.0,639.2249999999999,0.0,0.0,1185.05,639.2249999999999,1185.05,-545.825
2026-02-22 19:00:00+00:00,73.275,5.9,0.22499999999999998,0.0,0.42500000000000004,16.525,172.95,0.9,59.0,271.025,0.0,600.2249999999999,0.0,0.0,1176.85,600.2249999999999,1176.85,-576.625
2026-02-22 20:00:00+00:00,74.825,5.95,0.0,0.0,0.45,16.675,127.3,0.5,60.45,286.325,0.0,572.4749999999999,0.0,0.0,1106.2,572.4749999999999,1106.2,-533.7250000000001
2026-02-22 21:00:00+00:00,72.975,6.0,0.0,0.0,0.4,16.4,98.7,0.0,58.725,261.075,0.0,514.275,0.0,0.0,1097.425,514.275,1097.425,-583.15
2026-02-22 22:00:00+00:00,71.45,6.0,0.0,0.0,0.4,16.45,99.925,0.0,57.075,226.55,0.0,477.85,0.0,0.0,1145.275,477.85,1145.275,-667.4250000000001
2026-02-22 23:00:00+00:00,70.925,6.0,0.0,0.0,0.325,15.725,84.725,0.0,56.575,229.125,0.0,463.4,0.0,0.0,1140.1750000000002,463.4,1140.1750000000002,-676.7750000000002
2026-02-23 00:00:00+00:00,68.525,6.0,0.0,0.0,0.3,16.1,86.275,0.0,59.2,193.825,0.0,430.225,0.0,0.0,1124.675,430.225,1124.675,-694.4499999999999
2026-02-23 01:00:00+00:00,70.1,6.0,0.0,0.0,0.35,16.3,75.55,0.0,58.175,194.325,0.0,420.79999999999995,0.0,0.0,1225.1999999999998,420.79999999999995,1225.1999999999998,-804.3999999999999
2026-02-23 02:00:00+00:00,73.775,6.0,0.0,0.0,0.3,16.4,52.875,0.0,58.4,202.75,0.0,410.5,0.0,0.0,1144.3,410.5,1144.3,-733.8
2026-02-23 03:00:00+00:00,72.775,6.0,0.0,0.0,0.425,16.15,39.2,0.4,59.724999999999994,211.54999999999998,0.0,406.225,0.0,0.0,1107.6,406.225,1107.6,-701.3749999999999
2026-02-23 04:00:00+00:00,73.425,6.0,0.0,0.0,0.65,15.975000000000001,37.95,0.9,60.65,232.425,0.0,427.975,0.0,0.0,1133.3249999999998,427.975,1133.3249999999998,-705.3499999999998
2026-02-23 05:00:00+00:00,73.625,6.0,0.0,0.0,0.6499999999999999,16.3,54.325,0.9,60.325,241.075,0.0,453.2,0.0,0.0,1165.725,453.2,1165.725,-712.5249999999999
2026-02-23 06:00:00+00:00,76.725,5.95,0.0,0.0,20.125,16.275,94.325,0.9,59.3,269.15,0.0,542.75,0.0,0.0,1295.85,542.75,1295.85,-753.0999999999999
2026-02-23 07:00:00+00:00,75.475,5.75,0.075,0.0,51.675,15.475,151.675,0.9,59.9,274.75,0.0,635.675,0.0,0.0,1307.925,635.675,1307.925,-672.25
2026-02-23 08:00:00+00:00,70.65,5.7,0.3,0.0,91.325,15.675,113.85,0.9,63.05,273.05,0.0,634.5,0.0,0.0,1260.525,634.5,1260.525,-626.0250000000001
2026-02-23 09:00:00+00:00,47.975,5.3,0.3,0.0,114.4,15.5,76.05,0.9,62.7,244.5,0.0,567.625,0.0,0.0,1194.175,567.625,1194.175,-626.55
2026-02-23 10:00:00+00:00,48.125,5.025,0.4,0.0,112.475,15.475000000000001,63.275000000000006,0.9,64.05,253.15,0.0,562.875,0.0,0.0,1090.5,562.875,1090.5,-527.625
2026-02-23 11:00:00+00:00,48.225,5.025,0.4,0.0,90.125,15.2,44.15,0.9,63.5,257.45,0.0,524.9749999999999,0.0,0.0,1007.325,524.9749999999999,1007.325,-482.35000000000014
2026-02-23 12:00:00+00:00,48.625,5.1,0.4,0.0,69.3,15.375,66.15,0.9,65.6,274.725,0.0,546.1750000000001,0.0,0.0,999.15,546.1750000000001,999.15,-452.9749999999999
2026-02-23 13:00:00+00:00,52.5,5.175,0.4,0.0,52.275,15.425,100.525,0.9,49.7,272.1,0.0,549.0,0.0,0.0,1123.35,549.0,1123.35,-574.3499999999999
2026-02-23 14:00:00+00:00,55.075,5.55,0.4,0.0,27.425,15.45,131.64999999999998,0.9,36.150000000000006,274.9,0.0,547.5,0.0,0.0,1185.65,547.5,1185.65,-638.1500000000001
2026-02-23 15:00:00+00:00,58.275,5.775,0.4,0.0,8.525,14.675,161.575,0.9,34.5,283.425,0.0,568.05,0.0,0.0,1222.7,568.05,1222.7,-654.6500000000001
2026-02-23 16:00:00+00:00,62.85,5.8,0.4,0.0,0.5,14.875,199.75,0.9,34.3,298.3,0.0,617.675,0.0,0.0,1289.3,617.675,1289.3,-671.625
2026-02-23 17:00:00+00:00,67.825,5.8,0.4,0.0,0.42500000000000004,16.25,207.9,0.9,32.825,301.5,0.0,633.825,0.0,0.0,1246.85,633.825,1246.85,-613.0249999999999
2026-02-23 18:00:00+00:00,66.225,5.8,0.4,0.0,0.35,16.2,226.775,0.9,31.224999999999998,298.9,0.0,646.775,0.0,0.0,1220.6,646.775,1220.6,-573.8249999999999
2026-02-23 19:00:00+00:00,63.95,5.8,0.4,0.0,0.375,15.899999999999999,231.15,0.9,32.9,307.8,0.0,659.175,0.0,0.0,1161.1,659.175,1161.1,-501.92499999999995
2026-02-23 20:00:00+00:00,63.724999999999994,5.8,0.4,0.0,0.4,15.45,216.95,0.9,33.05,302.45,0.0,639.125,0.0,0.0,1124.15,639.125,1124.15,-485.0250000000001
2026-02-23 21:00:00+00:00,62.0,5.8,0.4,0.0,0.325,15.75,214.975,0.9,42.3,262.6,0.0,605.05,0.0,0.0,1130.425,605.05,1130.425,-525.375
2026-02-23 22:00:00+00:00,61.45,5.8,0.1,0.0,2.9685,16.45,209.675,0.9,57.4,241.55,0.0,596.2935,0.0,0.0,1111.95,596.2935,1111.95,-515.6565
2026-02-23 23:00:00+00:00,57.825,5.75,0.0,0.0,1.1135,15.675,207.175,0.47500000000000003,57.65,232.7,0.0,578.3634999999999,0.0,0.0,1090.4,578.3634999999999,1090.4,-512.0365000000002
2026-02-24 00:00:00+00:00,54.45,5.5,0.0,0.0,5.069,15.075,204.7,0.0,60.475,260.375,0.0,605.644,0.0,0.0,1036.85,605.644,1036.85,-431.2059999999999
2026-02-24 01:00:00+00:00,55.05,4.85,0.0,0.0,3.96625,15.15,184.3,0.0,61.475,263.325,0.0,588.11625,0.0,0.0,1053.375,588.11625,1053.375,-465.25874999999996
2026-02-24 02:00:00+00:00,57.575,4.45,0.0,0.0,4.2575,15.9,191.85,0.0,59.725,200.375,0.0,534.1325,0.0,0.0,1055.875,534.1325,1055.875,-521.7425
2026-02-24 03:00:00+00:00,56.125,4.4,0.0,0.0,1.5675,16.0,199.4,0.0,57.6,204.675,0.0,539.7675,0.0,0.0,1110.175,539.7675,1110.175,-570.4074999999999
2026-02-24 04:00:00+00:00,57.400000000000006,5.475,0.0,0.0,0.689,15.9,190.475,0.85,58.075,282.325,0.0,611.1890000000001,0.0,0.0,1068.125,611.1890000000001,1068.125,-456.9359999999999
2026-02-24 05:00:00+00:00,56.725,6.0,0.0,0.0,2.9924999999999997,16.075,185.8,0.9,55.925,280.6,0.0,605.0175,0.0,0.0,1077.1,605.0175,1077.1,-472.08249999999987
2026-02-24 06:00:00+00:00,57.525,6.0,0.0,0.0,12.5395,15.675,165.55,0.9,57.725,281.725,0.0,597.6395,0.0,0.0,1142.55,597.6395,1142.55,-544.9105
2026-02-24 07:00:00+00:00,57.725,6.0,0.0,0.0,20.8395,14.825,123.4,0.9,61.2,285.55,0.0,570.4395000000001,0.0,0.0,1146.575,570.4395000000001,1146.575,-576.1355
2026-02-24 08:00:00+00:00,56.425,6.0,0.0,0.0,48.4525,15.075,83.825,0.9,63.300000000000004,300.375,0.0,574.3525,0.0,0.0,1112.725,574.3525,1112.725,-538.3725
2026-02-24 09:00:00+00:00,56.975,6.0,0.0,0.0,51.241,14.925,51.5,0.9,65.05,280.875,0.0,527.466,0.0,0.0,1104.1,527.466,1104.1,-576.6339999999999
2026-02-24 10:00:00+00:00,58.25,6.0,0.22499999999999998,0.0,49.501,15.125,42.95,0.9,65.55,277.8,0.0,516.3009999999999,0.0,0.0,1086.65,516.3009999999999,1086.65,-570.3490000000002
2026-02-24 11:00:00+00:00,56.1,6.0,0.3,0.0,40.913,15.6,72.0,0.9,64.375,278.20000000000005,0.0,534.388,0.0,0.0,1180.425,534.388,1180.425,-646.0369999999999
2026-02-24 12:00:00+00:00,56.199999999999996,6.0,0.4,0.0,27.3415,15.475,94.25,0.9,63.975,278.525,0.0,543.0664999999999,0.0,0.0,1130.475,543.0664999999999,1130.475,-587.4085
2026-02-24 13:00:00+00:00,55.625,6.0,0.4,0.0,15.40025,15.35,89.125,0.9,63.7,278.475,0.0,524.97525,0.0,0.0,1154.525,524.97525,1154.525,-629.5497500000001
