,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-22 11:00:00+00:00,314.8575,340.105,0.75,156.3575,2964.7325,20.5225,533.67,32.2125,205.17000000000002,111.3475,24.955,268.335,1720.0225,0.0,6693.037499999999,0.0,450.5175,8421.28,6693.037499999999,8871.7975,-2178.760000000001
2026-02-22 12:00:00+00:00,314.695,336.4925,0.7475,158.4375,2964.055,20.8925,521.9975000000001,32.1375,211.43,112.1125,22.5075,266.93,1694.51,0.0,6656.945000000001,0.0,609.6475,8399.19,6656.945000000001,9008.837500000001,-2351.892500000001
2026-02-22 13:00:00+00:00,315.695,339.2825,0.75,158.79500000000002,2961.7124999999996,20.73,371.485,32.305,206.83499999999998,109.44,22.8425,267.9475,1845.99,0.0,6653.8099999999995,0.0,457.27,8147.555,6653.8099999999995,8604.825,-1951.0150000000012
2026-02-22 14:00:00+00:00,318.005,350.725,0.75,158.7925,2958.1225,19.855,215.095,32.4025,224.38,109.2375,22.85,269.765,2056.9425,0.0,6736.922500000001,0.0,80.11749999999999,7837.5125,6736.922500000001,7917.63,-1180.7074999999995
2026-02-22 15:00:00+00:00,321.255,374.4825,0.76,158.555,2956.4849999999997,17.6575,91.22,32.635,233.865,109.805,26.3225,274.12,2671.21,0.0,7268.3724999999995,122.6325,0.0,7662.9725,7391.004999999999,7662.9725,-271.96750000000065
2026-02-22 16:00:00+00:00,322.835,384.71750000000003,0.76,162.0425,2958.66,16.185,29.4225,32.68,255.01749999999998,105.9775,32.2125,276.1525,2964.615,0.0,7541.277499999999,417.9275,0.0,7815.1075,7959.204999999999,7815.1075,144.09749999999894
2026-02-22 17:00:00+00:00,326.2825,389.7025,0.76,158.835,2957.6099999999997,15.96,6.93,32.7525,259.02,111.0025,39.535,276.885,3012.24,0.0,7587.5149999999985,526.415,0.0,8023.735000000001,8113.9299999999985,8023.735000000001,90.19499999999789
2026-02-22 18:00:00+00:00,329.16499999999996,388.96000000000004,0.76,155.3875,2957.65,16.03,0.0,32.91,265.7375,115.5275,102.6,276.9825,3001.425,0.0,7643.135000000001,352.605,0.0,7947.245,7995.740000000002,7947.245,48.49500000000171
2026-02-22 19:00:00+00:00,328.8725,380.995,0.76,155.55,2956.1525,17.0825,0.0,32.815,248.5575,113.85,84.5425,275.6275,3031.875,0.0,7626.679999999999,67.215,0.0,7715.855,7693.8949999999995,7715.855,-21.960000000000036
2026-02-22 20:00:00+00:00,327.6275,360.5725,0.7575000000000001,157.94,2956.63,19.072499999999998,0.0,32.6475,241.9875,109.19999999999999,58.0225,271.6375,2887.43,0.0,7423.525,0.0,0.0,7350.05,7423.525,7350.05,73.47499999999945
2026-02-22 21:00:00+00:00,322.3275,316.13,0.7475,159.93,2955.2574999999997,24.65,0.0,33.23,239.2425,104.67,22.302500000000002,263.9375,2585.4700000000003,0.0,7027.8949999999995,0.0,0.0,7195.7425,7027.8949999999995,7195.7425,-167.84750000000076
2026-02-22 22:00:00+00:00,320.27750000000003,299.78499999999997,0.74,158.4325,2953.6175000000003,25.775,0.0,32.945,230.22750000000002,103.16499999999999,23.177500000000002,261.3625,2373.73,0.0,6783.235000000001,0.0,91.22,6850.875,6783.235000000001,6942.095,-158.85999999999967
2026-02-22 23:00:00+00:00,320.255,299.5325,0.74,156.45499999999998,2957.085,26.5525,0.0,32.8025,224.47,100.64,67.69,259.98,2283.535,0.0,6729.737499999999,0.0,274.5375,6616.8075,6729.737499999999,6891.345,-161.60750000000098
2026-02-23 00:00:00+00:00,321.9775,299.025,0.74,158.3875,2954.9224999999997,26.425,0.0,33.042500000000004,205.5275,95.82499999999999,28.8825,259.11,2126.185,0.0,6510.049999999999,0.0,273.3175,6693.28,6510.049999999999,6966.5975,-456.5475000000006
2026-02-23 01:00:00+00:00,321.85,295.77500000000003,0.74,158.42,2954.735,26.5225,0.0,32.78,211.8325,98.965,28.305,258.82,2060.3774999999996,0.0,6449.1224999999995,0.0,420.2725,6606.844999999999,6449.1224999999995,7027.117499999999,-577.9949999999999
2026-02-23 02:00:00+00:00,323.7925,299.635,0.74,158.4425,2954.3625,26.505,0.0,32.8675,198.0625,96.32249999999999,27.9775,259.28000000000003,2105.6775,0.0,6483.665,0.0,738.175,6516.465,6483.665,7254.64,-770.9750000000004
2026-02-23 03:00:00+00:00,325.78499999999997,310.485,0.74,157.94,2952.9,26.1225,0.0,32.1375,157.79,102.3875,22.7175,260.2625,2248.6225,0.0,6597.889999999999,0.0,385.7275,6679.4425,6597.889999999999,7065.17,-467.28000000000065
2026-02-23 04:00:00+00:00,328.5625,334.5625,0.7475,157.7,2956.3375,23.85,0.0,32.365,170.62,104.9275,22.6625,264.655,2568.12,0.0,6965.11,0.0,0.0,7265.1925,6965.11,7265.1925,-300.08250000000044
2026-02-23 05:00:00+00:00,338.205,395.67499999999995,0.76,155.885,2957.2775,17.1275,17.9525,32.89,183.42000000000002,107.17,26.200000000000003,275.2675,3394.3175,0.0,7902.147499999999,0.0,0.0,8334.3225,7902.147499999999,8334.3225,-432.1750000000011
2026-02-23 06:00:00+00:00,339.1625,408.355,0.76,162.7425,2957.6025,16.3075,80.9375,32.754999999999995,169.42000000000002,115.4075,33.6375,276.9775,3609.8325,0.0,8203.8975,168.84,0.0,8850.0825,8372.7375,8850.0825,-477.34500000000116
2026-02-23 07:00:00+00:00,336.56,425.0375,0.76,155.7875,2960.46,15.49,423.85,32.8525,168.6925,117.9575,45.8275,276.385,3635.0175,0.0,8594.677500000002,274.435,0.0,9155.8125,8869.112500000001,9155.8125,-286.6999999999989
2026-02-23 08:00:00+00:00,336.0025,432.0125,0.7625,156.3,2959.0425,15.1775,901.3275,32.7975,177.1025,115.225,37.4725,276.0375,3626.8875,0.0,9066.1475,152.35750000000002,0.0,9389.9825,9218.505,9389.9825,-171.47750000000087
2026-02-23 09:00:00+00:00,332.9275,417.98,0.76,158.2275,2959.695,16.36,1393.7825,32.8775,167.7,115.785,26.4925,274.28,3257.735,0.0,9154.602499999999,0.0,24.262500000000003,9330.5125,9154.602499999999,9354.775000000001,-200.1725000000024
2026-02-23 10:00:00+00:00,332.83500000000004,417.64,0.76,156.6925,2963.81,17.1325,1357.0675,32.6975,162.78,113.2175,24.7625,273.2475,2810.3375,0.0,8662.98,0.0,32.3175,9199.7075,8662.98,9232.025,-569.0450000000001
2026-02-23 11:00:00+00:00,331.97,403.8825,0.76,155.0475,2961.6375,18.525,1628.4125,32.575,186.57,112.54249999999999,24.455,271.69,2584.995,0.0,8713.062499999998,0.0,352.775,9357.805,8713.062499999998,9710.58,-997.5175000000017
2026-02-23 12:00:00+00:00,332.22749999999996,385.1625,0.7525,156.63500000000002,2958.575,20.035,1466.7675,32.82,179.975,108.3,22.2375,269.5575,2668.8125,0.0,8601.8575,0.0,300.015,9271.6125,8601.8575,9571.627499999999,-969.7699999999986
2026-02-23 13:00:00+00:00,334.215,391.7425,0.76,155.74,2958.9,19.2425,990.7149999999999,32.3,187.66750000000002,107.5325,22.625,270.2575,2670.9325,0.0,8142.629999999999,0.0,66.58,8869.29,8142.629999999999,8935.87,-793.2400000000016
2026-02-23 14:00:00+00:00,336.33,403.0575,0.76,157.6475,2959.8275,17.5025,536.13,32.9075,171.235,112.5125,22.905,274.6725,3320.1025,0.0,8345.59,0.0,0.0,8681.3125,8345.59,8681.3125,-335.72249999999985
2026-02-23 15:00:00+00:00,337.7575,409.555,0.76,158.54,2963.4049999999997,16.795,196.1525,32.917500000000004,190.945,116.9,26.5625,276.18,3704.5474999999997,0.0,8431.017499999998,37.455,0.0,8524.0375,8468.472499999998,8524.0375,-55.56500000000233
2026-02-23 16:00:00+00:00,338.4175,414.8175,0.76,162.73,2965.1724999999997,16.425,40.5875,32.8,188.6575,122.3425,27.439999999999998,276.505,3800.045,0.0,8386.7,480.475,0.0,8501.4575,8867.175000000001,8501.4575,365.71750000000065
2026-02-23 17:00:00+00:00,338.87,422.59999999999997,0.76,157.1975,2963.965,15.5625,5.1,32.935,220.18,121.86,33.715,278.255,3810.025,0.0,8401.025,559.5899999999999,0.0,8657.68,8960.615,8657.68,302.9349999999995
2026-02-23 18:00:00+00:00,335.6775,421.835,0.76,157.94,2963.5475,15.865,0.0,32.7525,257.875,118.7225,32.8675,277.97,3817.19,0.0,8433.0025,306.325,0.0,8636.8125,8739.327500000001,8636.8125,102.51500000000124
2026-02-23 19:00:00+00:00,334.59749999999997,413.375,0.76,157.42,2960.8675,16.9875,0.0,32.8675,238.8975,116.47,30.2925,276.9525,3659.035,0.0,8238.5225,1.83,0.0,8303.1775,8240.352499999999,8303.1775,-62.82500000000073
2026-02-23 20:00:00+00:00,331.025,390.5675,0.76,155.1375,2963.5575,17.62,0.0,32.78,231.86,119.8725,29.7575,274.155,3588.9725,0.0,8136.065,0.0,0.0,7890.2,8136.065,7890.2,245.86499999999978
2026-02-23 21:00:00+00:00,329.3725,348.3825,0.75,157.4275,2963.295,23.5275,0.0,32.697500000000005,236.3675,112.85499999999999,26.66,266.3625,3409.8175,0.0,7907.515,0.0,0.0,7516.615,7907.515,7516.615,390.90000000000055
2026-02-23 22:00:00+00:00,328.5925,343.1275,0.75,156.0275,2967.5950000000003,25.3325,0.0,33.379999999999995,251.04250000000002,110.5375,26.4325,266.1125,3418.145,0.0,7927.075000000001,0.0,122.76,7099.02,7927.075000000001,7221.780000000001,705.2950000000001
2026-02-23 23:00:00+00:00,327.2525,311.49,0.75,156.68,2968.7225,26.305,0.0,32.989999999999995,219.0975,108.8325,27.305,264.1325,3515.755,0.0,7959.3125,0.0,546.1600000000001,6779.6525,7959.3125,7325.8125,633.5
2026-02-24 00:00:00+00:00,326.9875,319.985,0.75,156.25,2968.5175,26.2075,0.0,33.035000000000004,203.465,102.9625,27.8175,263.8975,3597.99,0.0,8027.865,0.0,476.9425,6801.110000000001,8027.865,7278.052500000001,749.8124999999991
2026-02-24 01:00:00+00:00,326.41,341.08,0.75,156.245,2969.1575000000003,25.9625,0.0,33.3575,175.71249999999998,105.0975,27.84,264.6125,3719.0475,0.0,8145.272500000001,0.0,301.84,6629.505,8145.272500000001,6931.345,1213.9275000000007
2026-02-24 02:00:00+00:00,326.255,469.9625,0.75,156.26,2968.0225,25.5775,0.0,33.6575,164.285,108.33500000000001,27.5975,265.225,3860.995,0.0,8406.9225,0.0,300.225,6583.445,8406.9225,6883.67,1523.2525000000005
2026-02-24 03:00:00+00:00,327.46000000000004,1050.2825,0.7525,156.26,2967.4,24.65,0.0,32.855,170.73,114.24,27.57,266.0275,3995.4725,0.0,9133.699999999999,0.0,129.6025,6805.6875,9133.699999999999,6935.29,2198.409999999999
2026-02-24 04:00:00+00:00,325.1775,1262.66,0.76,155.5225,2968.3875,23.3975,0.0,32.572500000000005,162.9725,108.725,28.145,268.0725,4170.7225,0.0,9507.115000000002,0.0,0.0,7401.2725,9507.115000000002,7401.2725,2105.8425000000016
2026-02-24 05:00:00+00:00,326.8225,1373.98,0.76,152.475,2968.395,17.3275,22.3725,32.955,169.76749999999998,110.5075,64.7475,275.3925,4290.5175,0.0,9806.02,22.685000000000002,0.0,8462.974999999999,9828.705,8462.974999999999,1365.7300000000014
2026-02-24 06:00:00+00:00,327.17,1451.3600000000001,0.76,145.73250000000002,2968.815,16.715,146.72,32.7975,155.805,113.625,69.865,276.1725,4362.8425,0.0,10068.380000000001,40.66,0.0,8966.1675,10109.04,8966.1675,1142.8725000000013
2026-02-24 07:00:00+00:00,329.335,1453.37,0.76,142.27249999999998,2969.3525,15.69,594.8125,32.7775,153.0975,114.6925,224.9025,276.32,4424.9125,0.0,10732.295,40.3225,0.0,9251.725,10772.6175,9251.725,1520.8925
2026-02-24 08:00:00+00:00,329.9675,1460.7150000000001,0.76,136.3025,2968.2799999999997,15.782499999999999,1021.24,32.7575,139.765,113.1075,88.18,276.2975,4391.955,0.0,10975.11,10.3,0.0,9352.0725,10985.41,9352.0725,1633.3374999999996
2026-02-24 09:00:00+00:00,330.475,1403.4524999999999,0.76,141.9675,2969.9375,17.21,1202.085,32.6775,124.115,114.24000000000001,42.5325,273.1075,4366.81,0.0,11019.369999999999,0.0,0.0,9298.9025,11019.369999999999,9298.9025,1720.4674999999988
2026-02-24 10:00:00+00:00,334.4275,1274.3975,0.76,150.38,2969.1,17.7825,1211.145,32.6725,115.775,111.06,36.265,272.92,4337.49,0.0,10864.175,0.0,10.424999999999999,9326.5275,10864.175,9336.9525,1527.2224999999999
2026-02-24 11:00:00+00:00,333.225,1334.7175,0.76,152.155,2967.04,18.7825,1256.37,32.4625,101.22749999999999,109.24,36.315,271.815,4274.1825,0.0,10888.2925,0.0,51.39,9454.1275,10888.2925,9505.5175,1382.7749999999996
2026-02-24 12:00:00+00:00,331.46500000000003,1265.0925,0.76,151.7175,2965.74,18.77,1280.7825,32.6825,95.275,110.935,36.17,272.5525,4311.67,0.0,10873.6125,0.0,51.364999999999995,9374.539999999999,10873.6125,9425.904999999999,1447.7075000000004
2026-02-24 13:00:00+00:00,334.5375,1369.78,0.76,153.0275,2964.3875,18.585,1127.175,32.4925,83.105,110.9125,36.535,273.06,4296.8675,0.0,10801.225000000002,0.0,25.6175,9002.0025,10801.225000000002,9027.62,1773.6050000000014
2026-02-24 14:00:00+00:00,336.3875,1403.0225,0.76,152.81,2965.4325,17.8925,878.3625,32.4375,71.465,114.68,36.425,274.995,4328.535,0.0,10613.205000000002,0.0,0.0,8804.7425,10613.205000000002,8804.7425,1808.4625000000015
2026-02-24 15:00:00+00:00,337.44,1425.775,0.76,150.82999999999998,2963.2,16.5275,380.265,32.225,70.8125,115.29,40.160000000000004,275.6,4346.335,0.0,10155.220000000001,285.20500000000004,0.0,8511.6725,10440.425000000001,8511.6725,1928.7525000000005
2026-02-24 16:00:00+00:00,337.475,1458.64,0.76,148.0975,2964.5075,15.355,61.75,32.985,48.5625,117.55,100.195,276.14,4407.545,0.0,9969.5625,335.58000000000004,0.0,8564.215,10305.1425,8564.215,1740.9274999999998
2026-02-24 17:00:00+00:00,337.6925,1469.32,0.76,146.835,2966.8075,14.67,10.16,32.5175,38.1075,112.9575,98.0075,278.70500000000004,4445.557500000001,0.0,9952.0975,548.0725,0.0,8758.89,10500.17,8758.89,1741.2800000000007
2026-02-24 18:00:00+00:00,337.45,1403.095,0.76,148.2225,2966.6025,15.065,0.0,32.64,31.270000000000003,117.475,73.0575,278.855,4423.58,0.0,9828.0725,485.9425,0.0,8803.9825,10314.015,8803.9825,1510.0324999999993
2026-02-24 19:00:00+00:00,338.395,1341.955,0.76,149.04500000000002,2967.5575,16.305,0.0,32.5725,22.505,120.905,40.315,277.0575,4291.59,0.0,9598.9625,311.52500000000003,0.0,8496.585,9910.4875,8496.585,1413.9025000000001
2026-02-24 20:00:00+00:00,336.695,1124.5149999999999,0.76,148.715,2972.0924999999997,17.442500000000003,0.0,32.6375,17.7375,120.1475,38.5025,275.14250000000004,4204.325,0.0,9288.712499999998,0.0,0.0,8085.3325,9288.712499999998,8085.3325,1203.3799999999974
2026-02-24 21:00:00+00:00,328.985,761.415,0.7525,150.1725,2971.6075,22.9575,0.0,32.88,21.052500000000002,116.28999999999999,32.155,268.46500000000003,4035.9224999999997,0.0,8742.655,0.0,0.0,7721.8475,8742.655,7721.8475,1020.8075000000008
2026-02-24 22:00:00+00:00,329.005,719.675,0.75,147.47,2974.8925,25.0325,0.0,32.78,22.0475,111.2475,65.1375,266.2375,4000.335,0.0,8694.61,0.0,0.0,7305.6825,8694.61,7305.6825,1388.9275000000007
2026-02-24 23:00:00+00:00,328.1925,702.04,0.75,145.8075,2975.26,25.3525,0.0,32.685,22.7925,110.4925,32.0775,265.14250000000004,4070.65,0.0,8711.2425,0.0,0.0,6957.5625,8711.2425,6957.5625,1753.6800000000003
2026-02-25 00:00:00+00:00,323.49,711.445,0.75,144.275,2975.2775,25.622500000000002,0.0,32.7375,30.515,107.1075,42.405,264.3425,3675.775,0.0,8333.7425,0.0,0.0,6976.5525,8333.7425,6976.5525,1357.1900000000005
2026-02-25 01:00:00+00:00,323.335,707.8175,0.75,144.07,2979.2575,25.735,0.0,32.754999999999995,31.06,100.4,31.3,264.1725,3677.7250000000004,0.0,8318.377499999999,0.0,0.0,6829.0175,8318.377499999999,6829.0175,1489.3599999999988
2026-02-25 02:00:00+00:00,322.78,728.8975,0.75,142.96,2979.635,25.005000000000003,0.0,32.77,36.575,101.97,31.3625,265.1275,3716.8050000000003,0.0,8384.6375,0.0,49.425,6792.905,8384.6375,6842.33,1542.3075000000008
2026-02-25 03:00:00+00:00,324.23,755.315,0.7525,143.41,2978.6575000000003,23.7425,0.0,32.0025,40.585,107.91,31.4175,266.735,3917.5299999999997,0.0,8622.287499999999,0.0,51.655,7015.467500000001,8622.287499999999,7067.1225,1555.1649999999981
2026-02-25 04:00:00+00:00,325.36,771.89,0.76,143.605,2977.0475,22.7325,0.0,32.11,39.635,107.755,34.9,268.59749999999997,4053.9325,0.0,8778.325,0.0,25.7775,7596.2825,8778.325,7622.06,1156.2650000000003
2026-02-25 05:00:00+00:00,326.5375,820.4875,0.76,142.65,2975.5175,16.775,22.54,32.2475,39.7,103.10249999999999,35.975,275.8125,4223.07,0.0,9015.175,366.76750000000004,0.0,8594.807499999999,9381.9425,8594.807499999999,787.1350000000002
2026-02-25 06:00:00+00:00,325.78999999999996,832.48,0.76,143.175,2974.9975,15.7775,164.89999999999998,31.6,35.475,105.235,82.235,276.74,4219.924999999999,0.0,9209.089999999998,864.3175,0.0,9117.865,10073.407499999998,9117.865,955.5424999999977
2026-02-25 07:00:00+00:00,324.5875,824.12,0.76,138.2375,2974.08,15.865,719.0775,30.630000000000003,23.517500000000002,110.61500000000001,61.427499999999995,276.2925,4204.325,0.0,9703.535,771.46,0.0,9373.6675,10474.994999999999,9373.6675,1101.3274999999994
2026-02-25 08:00:00+00:00,327.8675,689.125,0.76,141.1,2976.5975,16.3575,1370.8725,29.69,14.175,111.64,84.64750000000001,275.36,4171.045,0.0,10209.2375,48.09,0.0,9518.747500000001,10257.3275,9518.747500000001,738.5799999999981
2026-02-25 09:00:00+00:00,326.9125,380.9075,0.76,144.955,2974.5175,18.7425,1921.6075,26.165,12.3775,110.6275,44.7025,270.8425,4096.0975,0.0,10329.215,0.0,148.345,9406.33,10329.215,9554.675,774.5400000000009
2026-02-25 10:00:00+00:00,328.9425,370.7075,0.76,144.88,2972.5875,19.4825,2283.22,26.095,13.0825,108.1425,32.35,271.5175,3624.9449999999997,0.0,10196.712500000001,0.0,744.2725,9345.19,10196.712500000001,10089.462500000001,107.25
2026-02-25 11:00:00+00:00,328.2625,359.27,0.7575000000000001,145.59,2968.91,20.5925,2342.1425,26.01,12.965,107.2325,31.945,270.3025,3259.0525,0.0,9873.0325,0.0,1006.1775,9342.935,9873.0325,10349.1125,-476.0799999999999
2026-02-25 12:00:00+00:00,330.0575,356.2575,0.75,146.0975,2967.185,20.905,2189.66,25.955,13.42,103.91499999999999,30.752499999999998,269.08,2983.0975,0.0,9437.1325,0.0,999.4375,9183.495,9437.1325,10182.9325,-745.8000000000011
2026-02-25 13:00:00+00:00,330.8625,360.7075,0.755,144.4,2964.365,20.2,1890.48,26.0075,16.325,104.045,29.8875,270.2825,3337.1675,0.0,9495.484999999999,0.0,989.95,8825.71,9495.484999999999,9815.66,-320.1750000000011
2026-02-25 14:00:00+00:00,329.4975,373.0775,0.76,143.9475,2962.33,18.3175,1368.1599999999999,26.155,16.66,106.4225,29.8275,273.015,3837.15,0.0,9485.32,0.0,294.7125,8556.8025,9485.32,8851.515,633.8050000000003
2026-02-25 15:00:00+00:00,330.88,465.08,0.76,143.82,2961.865,16.0875,570.2075,31.7275,16.695,112.61,31.735,276.01,4051.4575,0.0,9008.935,327.0725,0.0,8193.635,9336.0075,8193.635,1142.3724999999995
2026-02-25 16:00:00+00:00,331.9875,717.6600000000001,0.76,139.065,2962.3725,14.575,75.13250000000001,32.5425,20.885,116.3425,99.4375,278.2025,4136.47,0.0,8925.432499999999,527.5475,0.0,8259.9575,9452.98,8259.9575,1193.0224999999991
2026-02-25 17:00:00+00:00,333.2375,812.2425000000001,0.77,137.3,2962.34,13.52,11.1525,33.332499999999996,24.285,117.465,83.475,279.4175,4145.335,0.0,8953.872500000001,754.8,0.0,8609.977499999999,9708.6725,8609.977499999999,1098.6950000000015
2026-02-25 18:00:00+00:00,332.4625,811.66,0.76,142.2475,2963.4825,14.46,0.0,33.515,19.8625,120.32,35.3775,279.055,4141.047500000001,0.0,8894.25,723.4675,0.0,8617.54,9617.7175,8617.54,1000.1774999999998
2026-02-25 19:00:00+00:00,331.89750000000004,795.155,0.76,142.8325,2963.71,16.630000000000003,0.0,32.730000000000004,19.1925,120.755,33.185,276.74,4141.094999999999,0.0,8874.682499999999,450.2475,0.0,8274.342499999999,9324.929999999998,8274.342499999999,1050.5874999999996
2026-02-25 20:00:00+00:00,332.3725,795.56,0.76,142.61,2966.9375,17.5,0.0,32.575,23.735,120.3725,33.1725,274.7925,4115.0575,0.0,8855.445,378.0475,0.0,7892.9400000000005,9233.4925,7892.9400000000005,1340.5524999999998
2026-02-25 21:00:00+00:00,328.3425,743.2375,0.75,145.66,2971.5075,23.6425,0.0,33.2175,32.775,115.97,30.9125,266.82,3927.8525,0.0,8620.6875,88.8475,0.0,7540.25,8709.535,7540.25,1169.2849999999999
2026-02-25 22:00:00+00:00,329.4725,702.3475,0.75,146.1,2974.5575,25.314999999999998,0.0,33.17,44.58,107.5475,30.744999999999997,264.8275,3743.5225,0.0,8402.935,0.0,0.0,7196.5125,8402.935,7196.5125,1206.4224999999997
2026-02-25 23:00:00+00:00,326.26,383.1825,0.75,146.2125,2974.0975,26.395,0.0,32.605,60.042500000000004,103.89,29.060000000000002,262.8425,3367.365,0.0,7712.702499999999,0.0,0.0,6901.6,7712.702499999999,6901.6,811.102499999999
2026-02-26 00:00:00+00:00,325.8825,303.7125,0.75,146.1225,2974.0175,26.6125,0.0,32.6875,71.02250000000001,104.19,30.355,262.475,3305.6800000000003,0.0,7583.507500000001,0.0,36.629999999999995,6947.86,7583.507500000001,6984.49,599.0175000000008
2026-02-26 01:00:00+00:00,325.9425,302.2425,0.75,146.1275,2974.1425,26.6625,0.0,33.14,76.39,103.1125,30.3125,262.2275,3149.4449999999997,0.0,7430.495,0.0,215.5575,6810.6825,7430.495,7026.24,404.2550000000001
2026-02-26 02:00:00+00:00,326.96,307.145,0.75,146.1325,2974.855,26.41,0.0,33.1725,90.95,99.96,30.215,262.33,3123.63,0.0,7422.51,0.0,557.135,6816.8975,7422.51,7374.0325,48.477499999999964
2026-02-26 03:00:00+00:00,328.84000000000003,326.82,0.75,147.9,2977.23,25.3625,0.0,32.3925,90.96000000000001,99.8175,30.045,263.02,3126.0775,0.0,7449.215,0.0,0.0,7064.8475,7449.215,7064.8475,384.3675000000003
2026-02-26 04:00:00+00:00,330.8525,356.11,0.7525,147.67,2976.1099999999997,22.865,0.0,32.457499999999996,87.995,100.2475,29.9975,266.1,3372.6800000000003,0.0,7723.8375,28.9075,0.0,7661.8325,7752.745,7661.8325,90.91249999999945
2026-02-26 05:00:00+00:00,333.6375,402.4475,0.76,148.0525,2977.525,16.645,21.265,32.6,97.08500000000001,108.0625,31.215,275.705,3689.11,0.0,8134.110000000001,316.5875,0.0,8680.210000000001,8450.6975,8680.210000000001,-229.51250000000073
2026-02-26 06:00:00+00:00,333.85,413.595,0.76,142.87,2978.355,16.09,269.8425,32.635,107.395,114.6275,96.8075,276.33000000000004,3554.5175,0.0,8337.675,457.10249999999996,0.0,9194.075,8794.7775,9194.075,-399.2975000000006
2026-02-26 07:00:00+00:00,333.07,412.305,0.76,144.9625,2976.5699999999997,15.9575,928.1899999999999,32.535,131.635,111.7525,75.535,276.47,3363.3575,0.0,8803.099999999999,229.1,0.0,9506.92,9032.199999999999,9506.92,-474.72000000000116
2026-02-26 08:00:00+00:00,331.3925,404.875,0.76,144.02249999999998,2978.3475,15.9225,1606.795,32.595,124.82,106.715,34.8875,275.3925,3132.4575,0.0,9188.9825,2.2325,0.0,9624.5075,9191.215,9624.5075,-433.29249999999956
2026-02-26 09:00:00+00:00,328.205,374.325,0.76,147.4675,2979.21,17.615000000000002,2113.5550000000003,32.5075,127.3225,107.16,27.8375,272.29499999999996,2802.63,0.0,9330.89,0.0,364.42,9500.5,9330.89,9864.92,-534.0300000000007
2026-02-26 10:00:00+00:00,324.975,351.72,0.75,150.31,2973.9825,20.572499999999998,2461.6625,32.2325,113.9625,100.2075,23.555,266.885,2566.1175,0.0,9386.9325,0.0,1013.0625,9398.91,9386.9325,10411.9725,-1025.039999999999
2026-02-26 11:00:00+00:00,321.6325,337.055,0.75,150.68,2970.7475,21.905,2575.5699999999997,32.23,104.875,101.23,25.0275,264.7425,2433.605,0.0,9340.05,0.0,1007.145,9414.235,9340.05,10421.380000000001,-1081.3300000000017
2026-02-26 12:00:00+00:00,320.4675,333.08750000000003,0.75,152.3025,2965.7125,22.16,2380.065,32.085,100.35249999999999,100.505,30.31,264.445,2302.225,0.0,9004.4675,0.0,999.34,9183.3375,9004.4675,10182.6775,-1178.2099999999991
2026-02-26 13:00:00+00:00,322.0725,340.8575,0.75,154.54250000000002,2963.8075,21.175,1987.415,32.185,99.3075,101.0875,29.86,266.9475,2303.165,0.0,8623.1725,0.0,991.02,8740.98,8623.1725,9732.0,-1108.8274999999994
2026-02-26 14:00:00+00:00,329.025,444.075,0.755,154.33,2963.065,18.655,1300.115,32.355,95.6225,104.0075,29.58,271.765,2646.6675,0.0,8390.0175,0.0,359.2775,8369.3475,8390.0175,8728.625,-338.6075000000001
2026-02-26 15:00:00+00:00,339.675,848.4325,0.76,155.58249999999998,2961.63,15.7875,492.1225,32.582499999999996,106.5175,104.89,30.9025,276.7,3351.9900000000002,0.0,8717.572500000002,335.55499999999995,0.0,8134.9075,9053.127500000002,8134.9075,918.2200000000021
2026-02-26 16:00:00+00:00,341.345,1243.445,0.76,155.8425,2960.51,13.9475,85.235,32.4025,109.3775,116.7475,95.09,278.4625,3470.0125,0.0,8903.1775,695.6825,0.0,8239.0275,9598.86,8239.0275,1359.8325000000004
2026-02-26 17:00:00+00:00,340.795,1246.77,0.76,155.7825,2959.5425,14.4975,12.9125,32.625,133.7575,121.09,99.0925,277.9125,3475.3475,0.0,8870.885,733.5575,0.0,8502.825,9604.442500000001,8502.825,1101.6175000000003
2026-02-26 18:00:00+00:00,340.0125,1245.0275000000001,0.76,157.39249999999998,2961.96,14.967500000000001,0.0,32.8775,162.8075,120.88499999999999,75.53,276.1275,3478.8325,0.0,8867.179999999998,732.5125,0.0,8539.525,9599.6925,8539.525,1060.1674999999996
2026-02-26 19:00:00+00:00,336.64,1229.7350000000001,0.76,162.10999999999999,2964.6375,16.4775,0.0,32.69,170.2525,116.5675,32.54,274.855,3373.3175,0.0,8710.5825,178.3975,0.0,8228.342499999999,8888.98,8228.342499999999,660.6375000000007
2026-02-26 20:00:00+00:00,335.125,997.985,0.76,161.82,2966.315,17.595,0.0,32.61,167.445,116.0025,29.6175,274.28,3272.51,0.0,8372.064999999999,0.0,0.0,7865.8275,8372.064999999999,7865.8275,506.23749999999836
2026-02-26 21:00:00+00:00,331.2225,333.63,0.75,159.84,2966.475,23.62,0.0,33.035000000000004,175.465,108.36,29.677500000000002,265.5925,3106.0325000000003,0.0,7533.7,0.0,0.0,7481.5525,7533.7,7481.5525,52.147500000000036
