,Biomass,Hydro Run-of-river and poundage,Other,Solar,Waste,Wind Onshore,Hydro Water Reservoir,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-24 09:00:00+00:00,0.0,154.25574125,0.0,0.0,0.25266900000000003,1174.860735,2192.05100775,0.0,3521.420153,39.42820475,0.0,4072.6425,3560.84835775,4072.6425,-511.7941422499998
2026-02-24 10:00:00+00:00,0.0,152.06339875,0.0,0.0,0.023078,1255.1239515,2129.8078327499998,0.0,3537.0182609999997,39.5696475,0.0,3992.4175,3576.5879084999997,3992.4175,-415.82959150000033
2026-02-24 11:00:00+00:00,0.0,130.72842824999998,0.0,0.0,0.11122425,1387.74275625,2082.7079025000003,0.0,3601.2903112500003,39.635270500000004,0.0,3909.4975,3640.92558175,3909.4975,-268.5719182499997
2026-02-24 12:00:00+00:00,0.0,130.95935525,0.0,0.0,0.167137,1448.81095275,2073.550023,0.0,3653.487468,39.672594000000004,0.0,3852.13,3693.160062,3852.13,-158.96993800000018
2026-02-24 13:00:00+00:00,0.0,130.4070585,0.0,0.0,0.0,1468.880947,2067.65688275,0.0,3666.94488825,39.67106025,0.0,3820.0975,3706.6159485000003,3820.0975,-113.48155149999957
2026-02-24 14:00:00+00:00,0.0,130.43694975,0.0,0.0,0.0,1474.19889275,2045.63321725,0.0,3650.2690597499995,39.651126,0.0,3847.35,3689.9201857499997,3847.35,-157.42981425000016
2026-02-24 15:00:00+00:00,0.0,128.9105115,0.0,0.0,0.0,1495.5643452499999,2026.84295825,0.0,3651.317815,39.686993,0.0,3911.0875,3691.0048079999997,3911.0875,-220.0826920000004
2026-02-24 16:00:00+00:00,0.0,133.87802175,0.0,0.0,0.0029855,1527.086026,2162.4586215,0.0,3823.42565475,39.86956925,0.0,3943.7025,3863.295224,3943.7025,-80.40727599999991
2026-02-24 17:00:00+00:00,0.0,134.31458425,0.0,0.0,0.001259,1540.30721475,2124.369543,0.0,3798.992601,39.4805305,0.0,3954.1949999999997,3838.4731315,3954.1949999999997,-115.7218684999998
2026-02-24 18:00:00+00:00,0.0,133.06131249999999,0.0,0.0,0.0,1538.7794315,2025.9259815,0.0,3697.7667255,39.56184075,0.0,3949.725,3737.32856625,3949.725,-212.3964337499997
2026-02-24 19:00:00+00:00,0.0,134.308332,0.0,0.0,0.0,1530.7303335,2034.03922175,0.0,3699.07788725,39.6572955,0.0,3926.98,3738.73518275,3926.98,-188.24481724999987
2026-02-24 20:00:00+00:00,0.0,136.90352975,0.0,0.0,0.09878100000000001,1533.531013,2151.952399,0.0,3822.4857227499997,39.65308975,0.0,3885.4875,3862.1388125,3885.4875,-23.348687500000324
2026-02-24 21:00:00+00:00,0.0,153.46782,0.0,0.0,0.0386825,1513.2720995,2098.4408197499997,0.0,3765.2194217499996,40.410312499999996,0.0,3827.4625,3805.6297342499997,3827.4625,-21.832765750000362
2026-02-24 22:00:00+00:00,0.0,150.75301775,0.0,0.0,0.8591697500000001,1503.577074,2053.151504,0.0,3708.3407655,40.49520225,0.0,3768.76,3748.8359677500002,3768.76,-19.924032249999982
2026-02-24 23:00:00+00:00,0.0,171.5240765,0.0,0.0,1.01633475,1524.6505615,1958.10116325,0.0,3655.292136,45.20279875,0.0,3660.8275,3700.49493475,3660.8275,39.66743475000021
2026-02-25 00:00:00+00:00,0.0,171.72441025,0.0,0.0,0.6442085,1529.55474825,1786.9377865000001,0.0,3488.8611535,45.394149,0.0,3576.7625,3534.2553025,3576.7625,-42.50719749999962
2026-02-25 01:00:00+00:00,0.0,173.14113525,0.0,0.0,0.60381725,1528.65690275,1798.78751975,0.0,3501.189375,47.2669755,0.0,3528.6725,3548.4563505,3528.6725,19.78385049999997
2026-02-25 02:00:00+00:00,0.0,175.79068375,0.0,0.0,0.78333025,1504.4684605,1758.18517325,0.0,3439.22764775,43.630519,0.0,3534.9725,3482.85816675,3534.9725,-52.11433325000007
2026-02-25 03:00:00+00:00,0.0,175.3739365,0.0,0.0,0.49297799999999997,1507.03752075,1802.7487515,0.0,3485.65318675,44.7629285,0.0,3575.0950000000003,3530.4161152499996,3575.0950000000003,-44.678884750000634
2026-02-25 04:00:00+00:00,0.0,130.66141,0.0,0.0,0.1601565,1465.17867675,1727.1198327500001,0.0,3323.120076,42.526038,0.0,3618.3675,3365.646114,3618.3675,-252.7213859999997
2026-02-25 05:00:00+00:00,0.0,131.91842825,0.0,0.0,0.31601675,1400.7089409999999,1708.91466775,0.0,3241.85805375,39.42485,0.0,3742.3275,3281.28290375,3742.3275,-461.0445962499998
2026-02-25 06:00:00+00:00,0.0,133.8791105,0.0,0.0,0.54658975,1286.33973725,1791.24297625,0.0,3212.0084137500003,33.48543975,0.0,3920.1475,3245.4938535,3920.1475,-674.6536464999999
2026-02-25 07:00:00+00:00,0.0,135.19163175,0.0,0.0,0.0777695,1124.71066075,1801.96644675,0.0,3061.9465087500002,27.652223,0.0,3942.1475,3089.5987317500003,3942.1475,-852.5487682499997
2026-02-25 08:00:00+00:00,0.0,130.9637735,0.0,0.0,0.397576,1074.300605,1726.5545594999999,0.0,2932.2165139999997,27.87551,0.0,3955.125,2960.0920239999996,3955.125,-995.0329760000004
2026-02-25 09:00:00+00:00,0.0,132.05976275,0.0,0.0,1.63062175,1065.3312425,1695.86923125,0.0,2894.89085825,27.87910025,0.0,3951.06,2922.7699585,3951.06,-1028.2900415
2026-02-25 10:00:00+00:00,0.0,131.32683624999999,0.0,0.0,1.81389375,972.59603825,1817.5745075,0.0,2923.3112757500003,27.87996075,0.0,3912.245,2951.1912365000003,3912.245,-961.0537634999996
2026-02-25 11:00:00+00:00,0.0,129.77980100000002,0.0,0.0,0.06644925,956.8559075000001,1855.00157825,24.94444425,2966.6481802499998,27.8698025,0.0,3887.9125,2994.5179827499996,3887.9125,-893.3945172500003
2026-02-25 12:00:00+00:00,0.0,129.86722675,0.0,0.0,1.3061635,933.3406942500001,1770.4627765,25.0,2859.976861,31.329831,0.0,3909.03,2891.306692,3909.03,-1017.7233080000001
2026-02-25 13:00:00+00:00,0.0,128.030887,0.0,0.0,1.04000325,946.36975325,1903.34103375,25.0,3003.78167725,42.085837,0.0,3897.5375,3045.86751425,3897.5375,-851.6699857499998
2026-02-25 14:00:00+00:00,0.0,135.662979,0.0,0.0,0.246755,941.9550185,1943.7948852499999,25.0,3046.65963775,44.1935825,0.0,3889.7425000000003,3090.85322025,3889.7425000000003,-798.8892797500002
2026-02-25 15:00:00+00:00,0.0,132.65050825,0.0,0.0,0.0044315,962.521583,1899.05135225,25.0,3019.227875,41.87764575,0.0,3901.6275,3061.10552075,3901.6275,-840.5219792500002
2026-02-25 16:00:00+00:00,0.0,136.96995725,0.0,0.0,0.0,869.415889,1948.716197,25.0,2980.10204325,41.974911750000004,0.0,3903.0575,3022.076955,3903.0575,-880.9805449999999
2026-02-25 17:00:00+00:00,0.0,140.92083125,0.0,0.0,0.0,774.63829175,1966.64848825,25.0,2907.20761125,42.0204685,0.0,3899.6675,2949.22807975,3899.6675,-950.4394202500002
2026-02-25 18:00:00+00:00,0.0,138.974958,0.0,0.0,0.0,646.70802225,1826.27057575,25.0,2636.953556,44.94934875,0.0,3811.8125,2681.90290475,3811.8125,-1129.9095952500002
2026-02-25 19:00:00+00:00,0.0,138.94673749999998,0.0,0.0,0.030792,411.4011515,1647.86093725,25.0,2223.23961825,42.35493625,0.0,3804.6549999999997,2265.5945545,3804.6549999999997,-1539.0604454999998
2026-02-25 20:00:00+00:00,0.0,144.62819125,0.0,0.0,0.130462,304.5743825,1745.97241625,25.0,2220.305452,42.483974,0.0,3781.165,2262.7894260000003,3781.165,-1518.3755739999997
2026-02-25 21:00:00+00:00,0.0,146.34372075,0.0,0.0,0.420804,274.21742475,1763.1203095,25.0,2209.1022590000002,42.0768575,0.0,3759.0775,2251.1791165000004,3759.0775,-1507.8983834999995
2026-02-25 22:00:00+00:00,0.0,146.6768165,0.0,0.0,0.480714,297.52191675,1709.821893,25.0,2179.50134025,28.815342,0.0,3687.5175,2208.3166822499998,3687.5175,-1479.2008177500002
2026-02-25 23:00:00+00:00,0.0,198.137019,0.0,0.0,0.0018335,373.62941275000003,1953.57221725,25.0,2550.3404825,45.29415975,0.0,3544.0575,2595.6346422499996,3544.0575,-948.4228577500003
2026-02-26 00:00:00+00:00,0.0,198.12290325,0.0,0.0,0.6962692500000001,414.1103695,1979.96869675,25.0,2617.89823875,46.271591,0.0,3480.425,2664.16982975,3480.425,-816.25517025
2026-02-26 01:00:00+00:00,0.0,200.00127275,0.0,0.0,1.445836,400.1187475,1975.3393500000002,25.0,2601.9052062500004,46.202012249999996,0.0,3426.5425,2648.1072185000003,3426.5425,-778.4352814999997
2026-02-26 02:00:00+00:00,0.0,202.5293435,0.0,0.0,0.1068395,455.47074325,1901.51304525,25.0,2584.6199715000002,46.219189,0.0,3419.075,2630.8391605,3419.075,-788.2358394999997
2026-02-26 03:00:00+00:00,0.0,196.953943,0.0,0.0,0.55536025,536.176514,1991.6221285000001,25.0,2750.3079457500003,46.35087075,0.0,3415.6075,2796.6588165000003,3415.6075,-618.9486834999998
2026-02-26 04:00:00+00:00,0.0,183.840925,0.0,0.0,0.13504525,587.4112964999999,2096.487255,25.0,2892.87452175,47.16145825,0.0,3457.885,2940.03598,3457.885,-517.8490200000001
2026-02-26 05:00:00+00:00,0.0,199.71348275000003,0.0,0.0,0.31743325,690.818534,2222.509277,25.0,3138.3587270000003,45.9147995,0.0,3638.0,3184.2735265,3638.0,-453.7264734999999
2026-02-26 06:00:00+00:00,0.0,211.34456675,0.0,0.0,0.35648,599.9327165,2275.7539054999997,25.0,3112.3876687499996,43.65968675,0.0,3829.5025,3156.0473555,3829.5025,-673.4551445000002
2026-02-26 07:00:00+00:00,0.0,205.5733875,0.0,0.0,1.76043725,521.54625775,2186.25999775,25.0,2940.1400802499998,26.78781475,0.0,3867.2425,2966.927895,3867.2425,-900.314605
2026-02-26 08:00:00+00:00,0.0,219.6444115,0.0,0.0,2.035839,432.583592,2153.78004425,24.947739,2832.9916257500004,27.654916,0.0,3892.025,2860.6465417500003,3892.025,-1031.3784582499998
2026-02-26 09:00:00+00:00,0.0,220.54456725,0.0,0.0,0.43486425,405.53613825,2164.42951,25.0,2815.94507975,27.769692,0.0,3865.3925,2843.7147717499997,3865.3925,-1021.6777282500002
2026-02-26 10:00:00+00:00,0.0,226.5225845,0.0,0.0,0.000826,405.35318225,2172.79622375,25.0,2829.6728165,29.07749425,0.0,3835.2225,2858.75031075,3835.2225,-976.4721892499997
2026-02-26 11:00:00+00:00,0.0,224.8363685,0.0,0.0,0.01622275,449.38199875,2215.357535,25.0,2914.592125,29.106765,0.0,3806.37,2943.69889,3806.37,-862.6711099999998
2026-02-26 12:00:00+00:00,0.0,215.08457025,0.0,0.0,0.045805,462.0573605,2150.56572075,25.0,2852.7534564999996,29.1134225,0.0,3753.835,2881.8668789999997,3753.835,-871.9681210000003
2026-02-26 13:00:00+00:00,0.0,215.5644245,0.0,0.0,0.4114835,508.956042,1991.468294,25.0,2741.400244,45.42826275,0.0,3757.4025,2786.82850675,3757.4025,-970.5739932500001
2026-02-26 14:00:00+00:00,0.0,226.67211724999999,0.0,0.0,0.43317249999999996,458.97596699999997,2082.2951817499998,23.447091999999998,2791.8235304999994,46.560972,0.0,3769.0425,2838.3845024999996,3769.0425,-930.6579975000004
2026-02-26 15:00:00+00:00,0.0,232.47849375,0.0,0.0,0.01255325,437.60763225,2172.67245475,24.94376475,2867.7148987499995,45.81414425,0.0,3805.7875,2913.5290429999995,3805.7875,-892.2584570000004
2026-02-26 16:00:00+00:00,0.0,244.75490175,0.0,0.0,0.0,474.18583225,2265.1181,25.0,3009.0588340000004,45.6093745,0.0,3814.7125,3054.6682085,3814.7125,-760.0442914999999
2026-02-26 17:00:00+00:00,0.0,262.448241,0.0,0.0,0.15371525,490.690689,2277.01577,25.0,3055.30841525,45.75422425,0.0,3831.65,3101.0626395,3831.65,-730.5873605000002
2026-02-26 18:00:00+00:00,0.0,240.06486875000002,0.0,0.0,0.0022830000000000003,507.14927624999996,2145.041843,25.0,2917.2582709999997,44.90405775,0.0,3816.5299999999997,2962.1623287499997,3816.5299999999997,-854.3676712500001
2026-02-26 19:00:00+00:00,0.0,245.07399675,0.0,0.0,0.0,574.83775575,2028.149471,25.0,2873.0612235,45.34313425,0.0,3792.89,2918.4043577499997,3792.89,-874.4856422500002
2026-02-26 20:00:00+00:00,0.0,243.69645475,0.0,0.0,0.10724600000000001,672.488871,1906.6305762499999,25.0,2847.923148,45.294186499999995,0.0,3726.6125,2893.2173344999997,3726.6125,-833.3951655000005
2026-02-26 21:00:00+00:00,0.0,243.11809599999998,0.0,0.0,0.38663075,842.00986575,1772.8146705,25.0,2883.3292629999996,45.16623225,0.0,3685.9125,2928.4954952499997,3685.9125,-757.4170047500002
2026-02-26 22:00:00+00:00,0.0,229.72259925,0.0,0.0,0.47155925,994.184915,1556.5802254999999,25.0,2805.959299,45.1644115,0.0,3586.15,2851.1237105,3586.15,-735.0262895000001
2026-02-26 23:00:00+00:00,0.0,251.6393335,0.0,0.0,0.05157775,1071.3684305,1538.2000632499999,25.0,2886.259405,45.336563,0.0,3512.58,2931.5959679999996,3512.58,-580.9840320000003
2026-02-27 00:00:00+00:00,0.0,249.5166925,0.0,0.0,0.22981725,1048.4220045000002,1600.1944985,25.0,2923.36301275,45.3252335,0.0,3476.58,2968.6882462500002,3476.58,-507.8917537499997
2026-02-27 01:00:00+00:00,0.0,255.9126945,0.0,0.0,0.7694255,1054.02718675,1599.6452125,25.0,2935.35451925,45.22092225,0.0,3413.58,2980.5754415,3413.58,-433.0045584999998
2026-02-27 02:00:00+00:00,0.0,261.68587475,0.0,0.0,1.4666995,982.84024775,1626.861495,25.0,2897.8543170000003,45.16389075,0.0,3397.85,2943.0182077500003,3397.85,-454.8317922499996
2026-02-27 03:00:00+00:00,0.0,263.10502675,0.0,0.0,0.897794,785.74455,1640.7397465,25.0,2715.4871172499998,45.129144249999996,0.0,3369.16,2760.6162615,3369.16,-608.5437385
2026-02-27 04:00:00+00:00,0.0,273.45487525,0.0,0.0,0.114498,716.6751682500001,1648.403148,25.0,2663.6476895,45.298656,0.0,3415.22,2708.9463455,3415.22,-706.2736544999998
2026-02-27 05:00:00+00:00,0.0,297.961319,0.0,0.0,0.51032925,795.7214535,1879.0678325,25.0,2998.26093425,42.86944125,0.0,3592.6,3041.1303755,3592.6,-551.4696245
2026-02-27 06:00:00+00:00,0.0,294.16647375,0.0,0.0,2.47707175,948.1880515,1894.44807525,25.0,3164.27967225,41.5179215,0.0,3776.58,3205.79759375,3776.58,-570.7824062499999
2026-02-27 07:00:00+00:00,0.0,285.1956205,0.0,0.0,1.713466,1041.8679187500002,2041.875141,25.0,3395.6521462500004,33.71872225,0.0,3806.715,3429.3708685000006,3806.715,-377.34413149999955
2026-02-27 08:00:00+00:00,0.0,283.574599,0.0,0.0,1.83685375,1144.4259765,2079.77199975,25.0,3534.6094289999996,26.99376075,0.0,3777.8225,3561.6031897499997,3777.8225,-216.2193102500005
2026-02-27 09:00:00+00:00,0.0,289.5894415,0.0,0.0,1.774208,1146.660282,2007.73925825,25.0,3470.76318975,27.151946,0.0,3703.1075,3497.91513575,3703.1075,-205.19236425000008
2026-02-27 10:00:00+00:00,0.0,289.05593550000003,0.0,0.0,0.27537225,1074.4965670000001,1991.264532,25.0,3380.09240675,27.12411,0.0,3672.0925,3407.21651675,3672.0925,-264.87598325
2026-02-27 11:00:00+00:00,0.0,295.01451625,0.0,0.0,0.18836025,945.598186,2034.77234275,25.0,3300.57340525,27.22429,0.0,3569.0,3327.7976952500003,3569.0,-241.2023047499997
2026-02-27 12:00:00+00:00,0.0,302.459277,0.0,0.0,0.48400125000000005,905.689562,2040.3542665,25.0,3273.98710675,37.971019749999996,0.0,3590.795,3311.9581264999997,3590.795,-278.83687350000037
2026-02-27 13:00:00+00:00,0.0,306.9547905,0.0,0.0,0.5612965,816.609755,2038.76328725,25.0,3187.88912925,45.33715875,0.0,3583.705,3233.2262880000003,3583.705,-350.47871199999963
2026-02-27 14:00:00+00:00,0.0,310.10290150000003,0.0,0.0,0.047298999999999994,691.485948,2065.35346075,25.0,3091.9896092500003,44.915264,0.0,3565.9275,3136.9048732500005,3565.9275,-429.0226267499993
2026-02-27 15:00:00+00:00,0.0,316.67898225,0.0,0.0,0.0,716.9463949999999,2064.769951,25.0,3123.39532825,45.068132,0.0,3623.7125,3168.46346025,3623.7125,-455.24903975000007
2026-02-27 16:00:00+00:00,0.0,320.08988075,0.0,0.0,0.0,914.73459725,2119.52236525,25.0,3379.34684325,43.92808175,0.0,3673.4725,3423.2749249999997,3673.4725,-250.19757500000014
2026-02-27 17:00:00+00:00,0.0,321.30595700000003,0.0,0.0,0.0,1455.1312315,2063.3361704999998,25.0,3864.773359,39.57414275,0.0,3738.3925,3904.34750175,3738.3925,165.95500175000006
2026-02-27 18:00:00+00:00,0.0,314.199441,0.0,0.0,0.0,1583.12429075,1749.7524349999999,25.0,3672.07616675,38.4110255,0.0,3727.6125,3710.48719225,3727.6125,-17.125307750000047
2026-02-27 19:00:00+00:00,0.0,307.5585005,0.0,0.0,0.000796,1492.6192675,1921.27919,25.0,3746.457754,41.1497285,0.0,3655.7525,3787.6074825,3655.7525,131.8549825
2026-02-27 20:00:00+00:00,0.0,303.2513565,0.0,0.0,0.0790505,1362.2828574999999,1911.02531275,25.0,3601.63857725,41.85101925,0.0,3607.5425,3643.4895964999996,3607.5425,35.94709649999959
2026-02-27 21:00:00+00:00,0.0,321.32822825,0.0,0.0,0.1307395,1424.2019787499999,1871.46848675,25.0,3642.12943325,41.04195225,0.0,3583.925,3683.1713855000003,3583.925,99.24638550000009
2026-02-27 22:00:00+00:00,0.0,315.42009225000004,0.0,0.0,0.70670875,1376.59053575,1914.525425,25.0,3632.24276175,40.84362075,0.0,3539.9425,3673.0863825,3539.9425,133.14388250000002
2026-02-27 23:00:00+00:00,0.0,278.26567075,0.0,0.0,0.41780625,1341.321394,1666.0718185,25.0,3311.0766895,40.65357875,0.0,3509.0975,3351.7302682500003,3509.0975,-157.36723174999952
2026-02-28 00:00:00+00:00,0.0,280.02350575,0.0,0.0,0.13662275000000002,1231.24159225,1743.4580865,25.0,3279.85980725,40.757898999999995,0.0,3456.27,3320.61770625,3456.27,-135.6522937499999
2026-02-28 01:00:00+00:00,0.0,279.13893175,0.0,0.0,0.17716425000000002,1249.834031,1632.50522925,25.0,3186.6553562500003,40.544276,0.0,3440.7125,3227.1996322500004,3440.7125,-213.5128677499997
2026-02-28 02:00:00+00:00,0.0,272.54213400000003,0.0,0.0,0.7924417500000001,1275.01900125,1687.0936417500002,25.0,3260.4472187500005,40.56682525,0.0,3426.9175,3301.0140440000005,3426.9175,-125.90345599999955
2026-02-28 03:00:00+00:00,0.0,239.89741675,0.0,0.0,0.236163,1327.83262025,1552.41598175,25.0,3145.38218175,40.583192249999996,0.0,3435.6099999999997,3185.9653740000003,3435.6099999999997,-249.64462599999933
2026-02-28 04:00:00+00:00,0.0,232.05618725,0.0,0.0,0.192642,1359.8700625,1494.7058615,25.0,3111.82475325,40.71120125,0.0,3427.2025,3152.5359545,3427.2025,-274.66654549999976
2026-02-28 05:00:00+00:00,0.0,228.3107765,0.0,0.0,0.6769080000000001,1374.16547675,1398.3117674999999,25.0,3026.4649287499997,40.536702749999996,0.0,3470.525,3067.0016315,3470.525,-403.5233685000003
2026-02-28 06:00:00+00:00,0.0,229.6507905,0.0,0.0,1.57847025,1325.7120810000001,1416.731511,25.0,2998.67285275,40.44348075,0.0,3514.2125,3039.1163335,3514.2125,-475.0961665
2026-02-28 07:00:00+00:00,0.0,230.7079165,0.0,0.0,2.10755025,1330.56742775,1559.931331,25.0,3148.3142255000002,41.0134005,0.0,3600.7875,3189.3276260000002,3600.7875,-411.4598739999997
2026-02-28 08:00:00+00:00,0.0,227.6684125,0.0,0.0,1.3119265,1288.42256075,1637.1283429999999,25.0,3179.53124275,40.816936,0.0,3656.215,3220.34817875,3656.215,-435.86682125000016
2026-02-28 09:00:00+00:00,0.0,228.601113,0.0,0.0,1.73471525,1240.075194,1744.623159,25.0,3240.03418125,40.6604895,0.0,3643.8475,3280.69467075,3643.8475,-363.15282924999974
2026-02-28 10:00:00+00:00,0.0,227.18740025,0.0,0.0,0.55358525,1170.38601325,1864.9898915,25.0,3288.1168902500003,40.745216,0.0,3581.6175000000003,3328.86210625,3581.6175000000003,-252.75539375000017
2026-02-28 11:00:00+00:00,0.0,227.14193425,0.0,0.0,0.8292379999999999,1066.5333855000001,1906.88771025,25.0,3226.392268,40.5518035,0.0,3517.5025,3266.9440715,3517.5025,-250.5584285
2026-02-28 12:00:00+00:00,0.0,224.92654925,0.0,0.0,0.4561025,1022.87038625,1832.5846395,25.0,3105.8376775,40.651872749999995,0.0,3447.2825000000003,3146.4895502500003,3447.2825000000003,-300.79294974999993
2026-02-28 13:00:00+00:00,0.0,221.5218935,0.0,0.0,0.34025275,916.1588815,1743.2186824999999,25.0,2906.23971025,41.76186175,0.0,3417.3675,2948.001572,3417.3675,-469.3659279999997
2026-02-28 14:00:00+00:00,0.0,221.58716725,0.0,0.0,0.25911025,779.96855925,1889.376779,25.0,2916.19161575,41.80302825,0.0,3419.5074999999997,2957.994644,3419.5074999999997,-461.51285599999983
2026-02-28 15:00:00+00:00,0.0,221.67004475,0.0,0.0,0.44575,618.1428915,1833.14934475,25.0,2698.408031,39.21281725,0.0,3454.585,2737.62084825,3454.585,-716.9641517499999
2026-02-28 16:00:00+00:00,0.0,219.3010885,0.0,0.0,0.00421625,450.53123875,1806.9554887499999,25.0,2501.79203225,40.90838775,0.0,3527.5375000000004,2542.70042,3527.5375000000004,-984.8370800000002
2026-02-28 17:00:00+00:00,0.0,218.58907075000002,0.0,0.0,0.0,292.70009575,1862.2647955,25.0,2398.553962,41.07241825,0.0,3588.23,2439.62638025,3588.23,-1148.6036197500002
2026-02-28 18:00:00+00:00,0.0,237.47357775,0.0,0.0,0.84421325,288.60213475,1788.09760675,25.0,2340.0175325,43.07596575,0.0,3601.3575,2383.09349825,3601.3575,-1218.2640017500003
2026-02-28 19:00:00+00:00,0.0,237.37190725,0.0,0.0,1.99250175,245.778521,1846.50824675,25.0,2356.6511767499996,41.842518999999996,0.0,3598.8450000000003,2398.4936957499995,3598.8450000000003,-1200.3513042500008
2026-02-28 20:00:00+00:00,0.0,233.01708200000002,0.0,0.0,2.843035,189.2784605,1903.3579332499999,25.0,2353.4965107499997,44.35842925,0.0,3547.0,2397.8549399999997,3547.0,-1149.1450600000003
2026-02-28 21:00:00+00:00,0.0,231.13216475,0.0,0.0,2.38493875,199.0137855,1956.80271875,25.0,2414.33360775,44.78497825,0.0,3530.4775,2459.118586,3530.4775,-1071.358914
2026-02-28 22:00:00+00:00,0.0,229.12994575,0.0,0.0,1.628032,195.7263605,1986.07006425,25.0,2437.5544025,45.62722825,0.0,3510.4425,2483.18163075,3510.4425,-1027.2608692500003
2026-02-28 23:00:00+00:00,0.0,229.78348975,0.0,0.0,0.37891825,250.67380350000002,1897.486948,25.0,2403.3231594999997,47.11419325,0.0,3477.805,2450.4373527499997,3477.805,-1027.3676472500001
2026-03-01 00:00:00+00:00,0.0,227.6494765,0.0,0.0,0.1936315,265.8788395,1887.3672032499999,25.0,2406.08915075,46.684835,0.0,3456.7275,2452.77398575,3456.7275,-1003.9535142499999
2026-03-01 01:00:00+00:00,0.0,227.84858675,0.0,0.0,0.1448825,244.68169075,1968.3648785,25.0,2466.0400385000003,46.50460875,0.0,3447.4075000000003,2512.5446472500003,3447.4075000000003,-934.86285275
2026-03-01 02:00:00+00:00,0.0,202.21162925,0.0,0.0,0.425678,271.102914,1936.89401525,25.0,2435.6342365,46.661767,0.0,3451.725,2482.2960035,3451.725,-969.4289964999998
2026-03-01 03:00:00+00:00,0.0,198.26274825,0.0,0.0,0.19661099999999998,284.73724475,1954.7236762500002,25.0,2462.9202802500004,46.818332500000004,0.0,3458.36,2509.7386127500004,3458.36,-948.6213872499998
2026-03-01 04:00:00+00:00,0.0,195.9747265,0.0,0.0,0.00954525,305.36245525,1968.2912704999999,25.0,2494.6379975,46.8854465,0.0,3493.9575,2541.523444,3493.9575,-952.434056
2026-03-01 05:00:00+00:00,0.0,191.79341399999998,0.0,0.0,0.81443075,333.00868525,1979.80004175,25.0,2530.41657175,46.71494675,0.0,3536.705,2577.1315185,3536.705,-959.5734815000001
2026-03-01 06:00:00+00:00,0.0,192.60422575,0.0,0.0,2.35425775,317.907276,2060.8836995,25.0,2598.749459,46.9984685,0.0,3585.555,2645.7479275,3585.555,-939.8070724999998
2026-03-01 07:00:00+00:00,0.0,186.5862795,0.0,0.0,2.76825625,294.707888,2056.73575475,25.0,2565.7981785,46.75551975,0.0,3651.255,2612.5536982500003,3651.255,-1038.7013017499999
2026-03-01 08:00:00+00:00,0.0,184.79571825,0.0,0.0,1.560775,230.078652,1924.076115,25.0,2365.5112602500003,40.51924125,0.0,3700.0025,2406.0305015000004,3700.0025,-1293.9719984999997
2026-03-01 09:00:00+00:00,0.0,194.20093450000002,0.0,0.0,1.7880625,196.17081525,1788.73761925,25.0,2205.8974315,37.34892075,0.0,3687.2275,2243.24635225,3687.2275,-1443.9811477499998
2026-03-01 10:00:00+00:00,0.0,198.61632500000002,0.0,0.0,0.65831525,194.11314025000001,1316.13538275,25.0,1734.52316325,34.87108975,0.0,3637.5625,1769.394253,3637.5625,-1868.168247
2026-03-01 11:00:00+00:00,0.0,181.41197425000001,0.0,0.0,1.65998525,135.31616075,1154.43145275,25.0,1497.8195730000002,34.698011,0.0,3562.5275,1532.5175840000002,3562.5275,-2030.009916
2026-03-01 12:00:00+00:00,0.0,181.00167,0.0,0.0,1.9016454999999999,112.34352025,1166.05617475,25.0,1486.3030105,34.7225385,0.0,3496.25,1521.025549,3496.25,-1975.224451
2026-03-01 13:00:00+00:00,0.0,180.4797175,0.0,0.0,1.34625325,87.28854375,1248.39575975,25.0,1542.51027425,34.632238,0.0,3487.0325000000003,1577.14251225,3487.0325000000003,-1909.8899877500003
2026-03-01 14:00:00+00:00,0.0,181.23339075,0.0,0.0,1.2899775,103.26655375,1517.3033289999998,25.0,1828.0932509999998,39.640133999999996,0.0,3490.6825,1867.7333849999998,3490.6825,-1622.9491150000001
2026-03-01 15:00:00+00:00,0.0,202.03157775,0.0,0.0,2.0280465,120.091194,2080.6904925,25.0,2429.84131075,47.13349,0.0,3541.03,2476.97480075,3541.03,-1064.05519925
2026-03-01 16:00:00+00:00,0.0,222.74080874999999,0.0,0.0,2.6602585000000003,141.72891525,2241.7426004999998,25.0,2633.872583,47.086616750000005,0.0,3618.9825,2680.9591997499997,3618.9825,-938.0233002500004
2026-03-01 17:00:00+00:00,0.0,231.6483205,0.0,0.0,3.0902975,180.997477,2355.227082,25.0,2795.9631769999996,47.017865,0.0,3731.8575,2842.9810419999994,3731.8575,-888.8764580000006
2026-03-01 18:00:00+00:00,0.0,231.15524525,0.0,0.0,2.965108,219.46466525,2332.226933,25.0,2810.8119515,46.74502425,0.0,3769.6425,2857.5569757499998,3769.6425,-912.0855242500002
2026-03-01 19:00:00+00:00,0.0,231.579788,0.0,0.0,2.71649275,262.7408565,2305.0575147500003,25.0,2827.094652,46.77095275,0.0,3783.9325,2873.8656047500003,3783.9325,-910.0668952499996
2026-03-01 20:00:00+00:00,0.0,230.92641749999999,0.0,0.0,2.69061825,330.5215835,2174.36892025,25.0,2763.5075395,46.9534895,0.0,3756.04,2810.461029,3756.04,-945.5789709999999
