,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Other renewable,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-20 09:00:00+00:00,72.2,523.5,9.7,196.2,110.5,3.4000000000000004,217.6,142.70000000000002,1038.4,0.0,34.4,2348.6000000000004,257.99999999999994,0.0,2903.5,2606.6000000000004,2903.5,-296.89999999999964
2026-02-20 10:00:00+00:00,73.2,523.8,9.9,204.6,140.6,3.4000000000000004,348.0,142.60000000000002,975.8,0.0,34.0,2455.8999999999996,166.1,0.0,2952.75,2621.9999999999995,2952.75,-330.75000000000045
2026-02-20 11:00:00+00:00,73.2,524.3,11.9,204.1,187.89999999999998,3.5,460.8,142.0,866.6,0.0,34.8,2509.1000000000004,163.0,0.0,2936.75,2672.1000000000004,2936.75,-264.64999999999964
2026-02-20 12:00:00+00:00,73.3,524.4,11.7,184.8,167.3,3.6,528.7,141.0,840.5,0.0,34.8,2510.1000000000004,163.2,0.0,2814.5,2673.3,2814.5,-141.19999999999982
2026-02-20 13:00:00+00:00,73.2,524.7,13.0,191.1,99.89999999999999,3.6,524.0,140.6,864.4,0.0,34.8,2469.3,165.1,0.0,2718.25,2634.4,2718.25,-83.84999999999991
2026-02-20 14:00:00+00:00,73.2,525.3,13.1,204.0,71.8,4.0,547.7,140.4,984.8,0.0,35.2,2599.5,169.1,0.0,2699.75,2768.6,2699.75,68.84999999999991
2026-02-20 15:00:00+00:00,73.2,526.0,12.2,215.0,31.3,4.0,585.0999999999999,141.6,1009.9,0.0,35.2,2633.4999999999995,192.8,0.0,2695.5,2826.2999999999997,2695.5,130.79999999999973
2026-02-20 16:00:00+00:00,73.2,545.9,11.6,225.0,4.3,5.6,670.4,141.4,1066.3,0.0,35.2,2778.8999999999996,259.6,0.0,2822.25,3038.4999999999995,2822.25,216.24999999999955
2026-02-20 17:00:00+00:00,73.2,542.1,11.5,226.9,0.0,5.4,719.0,141.6,999.9,0.0,34.8,2754.4,260.90000000000003,0.0,2881.25,3015.3,2881.25,134.05000000000018
2026-02-20 18:00:00+00:00,73.2,524.9000000000001,10.5,227.7,0.0,5.2,715.0,141.4,996.9,0.0,34.4,2729.2000000000003,258.3,0.0,2883.75,2987.5000000000005,2883.75,103.75000000000045
2026-02-20 19:00:00+00:00,73.2,508.7,10.6,228.89999999999998,0.0,5.3,738.0,141.8,1011.1,0.0,34.4,2752.0,258.2,0.0,2790.5,3010.2,2790.5,219.69999999999982
2026-02-20 20:00:00+00:00,73.2,456.70000000000005,11.9,229.6,0.0,5.1,728.0,141.8,1003.4,0.0,34.8,2684.5,258.3,0.0,2690.5,2942.8,2690.5,252.30000000000018
2026-02-20 21:00:00+00:00,73.2,457.7,12.4,211.70000000000002,0.0,4.8,732.4,141.8,1010.3,0.0,34.8,2679.1,258.2,0.0,2489.5,2937.2999999999997,2489.5,447.7999999999997
2026-02-20 22:00:00+00:00,73.2,457.4,12.4,210.0,0.0,4.8,726.5,141.8,1006.9,0.0,34.8,2667.8,257.0,0.0,2269.0,2924.8,2269.0,655.8000000000002
2026-02-20 23:00:00+00:00,73.2,458.9,12.4,222.1,0.0,3.6,737.0,141.9,780.5999999999999,0.0,34.8,2464.5,173.6,0.0,2043.5,2638.1,2043.5,594.5999999999999
2026-02-21 00:00:00+00:00,73.2,458.7,11.9,222.8,0.0,3.2,732.4,141.8,779.9,0.0,34.4,2458.2999999999997,166.0,0.0,1895.0,2624.2999999999997,1895.0,729.2999999999997
2026-02-21 01:00:00+00:00,73.2,458.8,11.200000000000001,226.89999999999998,0.0,3.2,726.4,140.8,811.5,0.0,33.6,2485.6,165.0,0.0,1812.25,2650.6,1812.25,838.3499999999999
2026-02-21 02:00:00+00:00,73.2,457.6,13.6,227.0,0.0,3.2,754.7,142.0,801.2,0.0,33.6,2506.1,162.8,0.0,1789.5,2668.9,1789.5,879.4000000000001
2026-02-21 03:00:00+00:00,73.2,459.0,13.6,226.8,0.0,3.3000000000000003,733.6,142.8,820.3,0.0,33.6,2506.2,162.7,0.0,1794.5,2668.8999999999996,1794.5,874.3999999999996
2026-02-21 04:00:00+00:00,73.2,524.6,13.6,227.1,0.0,4.7,731.8,142.5,850.5,0.0,33.6,2601.6,157.20000000000002,0.0,1884.0,2758.7999999999997,1884.0,874.7999999999997
2026-02-21 05:00:00+00:00,73.2,524.7,13.299999999999999,227.3,0.7000000000000001,4.8,751.0,142.0,933.5,0.0,34.0,2704.5,202.3,0.0,2073.5,2906.8,2073.5,833.3000000000002
2026-02-21 06:00:00+00:00,72.4,524.9,12.3,227.5,35.5,5.2,724.1,140.8,942.3,0.0,34.8,2719.8,202.2,0.0,2260.0,2922.0,2260.0,662.0
2026-02-21 07:00:00+00:00,71.2,525.8,12.4,227.0,112.0,5.6,703.3,140.2,1009.8,0.0,35.2,2842.5,202.2,0.0,2483.75,3044.7,2483.75,560.9499999999998
2026-02-21 08:00:00+00:00,72.4,526.5,12.9,227.7,197.8,5.2,745.1,141.6,1011.5,0.0,34.8,2975.5,202.3,0.0,2553.25,3177.8,2553.25,624.5500000000002
2026-02-21 09:00:00+00:00,72.4,526.9,11.5,226.6,238.3,3.8,741.4,142.0,932.9,0.0,34.4,2930.2000000000003,202.89999999999998,0.0,2506.5,3133.1000000000004,2506.5,626.6000000000004
2026-02-21 10:00:00+00:00,73.2,527.1,9.7,221.8,268.9,3.6,735.6,141.8,954.9000000000001,0.0,34.4,2971.0000000000005,203.7,0.0,2467.5,3174.7000000000003,2467.5,707.2000000000003
2026-02-21 11:00:00+00:00,73.0,527.8,9.7,218.8,267.8,3.6,582.3,141.0,987.9,0.0,34.4,2846.2999999999997,203.79999999999998,0.0,2416.25,3050.1,2416.25,633.8499999999999
2026-02-21 12:00:00+00:00,73.2,526.8,10.0,218.9,236.7,3.6,536.6,141.6,959.2,0.0,34.4,2740.9999999999995,203.7,0.0,2386.0,2944.6999999999994,2386.0,558.6999999999994
2026-02-21 13:00:00+00:00,73.2,527.0,10.0,217.7,181.2,3.6,507.5,141.0,942.2,0.0,34.8,2638.2000000000007,203.7,0.0,2321.0,2841.9000000000005,2321.0,520.9000000000005
2026-02-21 14:00:00+00:00,73.1,526.6,10.4,218.4,103.19999999999999,3.6,568.5,141.2,1005.3,0.0,35.2,2685.5,203.7,0.0,2294.25,2889.2,2294.25,594.9499999999998
2026-02-21 15:00:00+00:00,73.0,519.8,10.3,224.7,41.2,4.6,617.1,142.2,994.0,0.0,35.6,2662.5,208.89999999999998,0.0,2326.25,2871.4,2326.25,545.1500000000001
2026-02-21 16:00:00+00:00,73.2,457.0,10.2,230.8,4.6000000000000005,5.2,502.5,142.1,1012.5999999999999,0.0,35.2,2473.3999999999996,261.2,0.0,2475.75,2734.5999999999995,2475.75,258.84999999999945
2026-02-21 17:00:00+00:00,72.9,458.1,10.4,228.1,0.0,5.4,491.4,142.3,980.9000000000001,0.0,34.8,2424.3,260.49999999999994,0.0,2618.25,2684.8,2618.25,66.55000000000018
2026-02-21 18:00:00+00:00,73.2,458.0,10.4,225.1,0.0,5.6,527.8,143.1,981.0999999999999,0.0,35.2,2459.4999999999995,258.2,0.0,2626.25,2717.6999999999994,2626.25,91.44999999999936
2026-02-21 19:00:00+00:00,73.0,457.3,11.1,225.5,0.0,5.4,588.3,144.0,955.8,0.0,35.6,2495.9999999999995,258.2,0.0,2573.25,2754.1999999999994,2573.25,180.94999999999936
2026-02-21 20:00:00+00:00,73.2,457.20000000000005,11.9,225.2,0.0,5.2,645.4,144.4,885.8,0.0,35.2,2483.5,207.0,0.0,2530.25,2690.5,2530.25,160.25
2026-02-21 21:00:00+00:00,73.2,455.7,11.399999999999999,204.3,0.0,5.6,640.2,144.2,899.2,0.0,35.2,2469.0,207.39999999999998,0.0,2355.75,2676.4,2355.75,320.6500000000001
2026-02-21 22:00:00+00:00,73.2,456.4,11.299999999999999,200.4,0.0,3.6,569.9,143.2,780.8,0.0,35.2,2274.0,207.39999999999998,0.0,2130.75,2481.4,2130.75,350.6500000000001
2026-02-21 23:00:00+00:00,73.2,455.7,11.2,188.2,0.0,3.6,512.4,142.9,774.5,0.0,34.8,2196.5,207.2,0.0,1927.5,2403.7,1927.5,476.1999999999998
2026-02-22 00:00:00+00:00,73.2,456.6,10.5,167.3,0.0,3.9,459.5,143.0,840.6,0.0,34.4,2189.0,207.2,0.0,1796.75,2396.2,1796.75,599.4499999999998
2026-02-22 01:00:00+00:00,73.2,456.6,11.3,166.1,0.0,4.0,443.6,142.7,841.5,0.0,34.4,2173.4,207.29999999999998,0.0,1719.5,2380.7000000000003,1719.5,661.2000000000003
2026-02-22 02:00:00+00:00,73.2,456.8,12.4,165.7,0.0,4.0,385.4,142.5,814.6,0.0,34.8,2089.4,207.29999999999998,0.0,1683.25,2296.7000000000003,1683.25,613.4500000000003
2026-02-22 03:00:00+00:00,73.1,456.2,12.4,165.7,0.0,4.0,326.5,142.5,799.3,0.0,34.8,2014.4999999999998,207.2,0.0,1690.5,2221.7,1690.5,531.1999999999998
2026-02-22 04:00:00+00:00,73.0,455.8,12.5,167.8,0.0,3.9,334.8,142.0,806.6,0.0,34.4,2030.8000000000002,199.9,0.0,1749.0,2230.7000000000003,1749.0,481.7000000000003
2026-02-22 05:00:00+00:00,73.0,455.3,12.5,183.1,1.0,5.6,372.8,141.9,843.2,0.0,34.4,2122.8,207.29999999999998,0.0,1840.5,2330.1000000000004,1840.5,489.60000000000036
2026-02-22 06:00:00+00:00,72.0,454.8,11.5,185.2,45.5,5.3,301.4,141.6,852.9,0.0,33.6,2103.7999999999997,207.2,0.0,1932.75,2310.9999999999995,1932.75,378.24999999999955
2026-02-22 07:00:00+00:00,71.9,452.4,11.6,180.70000000000002,139.8,3.9,206.10000000000002,142.60000000000002,820.9,0.0,33.6,2063.5,176.5,0.0,2059.0,2240.0,2059.0,181.0
2026-02-22 08:00:00+00:00,72.9,421.4,11.6,182.4,238.2,3.7,160.3,143.2,687.6999999999999,0.0,33.6,1955.0,0.0,2.9000000000000004,2077.5,1955.0,2080.4,-125.40000000000009
2026-02-22 09:00:00+00:00,72.8,420.2,11.9,182.0,298.8,3.9,159.3,143.6,670.5,0.0,33.6,1996.6,0.0,2.7,2039.25,1996.6,2041.95,-45.350000000000136
2026-02-22 10:00:00+00:00,72.9,420.5,12.0,183.5,336.8,4.0,139.0,142.4,686.1,0.0,33.6,2030.8000000000002,0.0,2.9000000000000004,1977.25,2030.8000000000002,1980.15,50.65000000000009
2026-02-22 11:00:00+00:00,72.0,420.5,12.0,182.9,338.6,4.0,127.8,142.70000000000002,689.6,0.0,34.0,2024.1,0.0,2.8000000000000007,1889.25,2024.1,1892.05,132.04999999999995
2026-02-22 12:00:00+00:00,71.3,420.0,11.7,182.7,295.2,3.6,139.4,141.7,706.9,0.0,33.6,2006.1,0.0,2.8000000000000007,1862.75,2006.1,1865.55,140.54999999999995
2026-02-22 13:00:00+00:00,71.8,419.4,10.8,184.1,250.3,3.7,154.3,141.20000000000002,709.5,0.0,33.6,1978.7,0.0,2.8,1877.75,1978.7,1880.55,98.15000000000009
2026-02-22 14:00:00+00:00,72.8,419.2,10.8,174.4,158.0,3.6,176.4,141.4,1000.6999999999999,0.0,34.8,2192.1000000000004,132.2,0.0,1948.0,2324.3,1948.0,376.3000000000002
2026-02-22 15:00:00+00:00,73.2,418.29999999999995,10.8,176.6,64.8,5.6,264.2,141.2,961.4,0.0,34.8,2150.9,259.2,0.0,2038.0,2410.1,2038.0,372.0999999999999
2026-02-22 16:00:00+00:00,73.5,416.8,10.8,183.8,7.0,6.0,292.29999999999995,141.2,994.5,0.0,34.4,2160.3,258.3,0.0,2230.75,2418.6000000000004,2230.75,187.85000000000036
2026-02-22 17:00:00+00:00,73.6,417.2,11.3,184.5,0.0,6.2,250.6,142.1,967.4,0.0,34.4,2087.3,205.3,0.0,2408.5,2292.6000000000004,2408.5,-115.89999999999964
2026-02-22 18:00:00+00:00,73.3,418.0,10.9,187.9,0.0,5.699999999999999,209.1,141.4,976.9,0.0,34.4,2057.6000000000004,202.1,0.0,2450.25,2259.7000000000003,2450.25,-190.54999999999973
2026-02-22 19:00:00+00:00,73.4,416.7,10.9,210.0,0.0,5.6,164.89999999999998,141.4,984.5,0.0,34.8,2042.2,202.1,0.0,2444.5,2244.3,2444.5,-200.19999999999982
2026-02-22 20:00:00+00:00,73.6,417.6,11.2,211.0,0.0,6.0,166.1,142.2,977.4,0.0,34.8,2039.8999999999999,202.2,0.0,2419.25,2242.1,2419.25,-177.1500000000001
2026-02-22 21:00:00+00:00,73.2,419.9,11.0,210.0,0.0,6.0,154.6,142.4,947.3,0.0,34.4,1998.8,201.70000000000002,0.0,2230.75,2200.5,2230.75,-30.25
2026-02-22 22:00:00+00:00,72.8,418.5,10.8,188.6,0.0,5.8,137.8,142.70000000000002,701.5,0.0,34.0,1712.5,98.60000000000001,0.0,1986.25,1811.1,1986.25,-175.1500000000001
2026-02-22 23:00:00+00:00,73.2,419.7,11.0,169.1,0.0,5.1,128.0,142.8,637.4000000000001,0.0,34.0,1620.3000000000002,0.0,7.5,1787.25,1620.3000000000002,1794.75,-174.44999999999982
2026-02-23 00:00:00+00:00,73.2,420.29999999999995,11.299999999999999,168.6,0.0,5.2,113.7,143.8,627.8,0.0,33.6,1597.5,0.0,217.7,1665.5,1597.5,1883.2,-285.70000000000005
2026-02-23 01:00:00+00:00,73.1,420.6,11.4,167.1,0.0,3.8,109.5,144.2,625.7,0.0,33.6,1589.0,0.0,247.8,1609.75,1589.0,1857.55,-268.54999999999995
2026-02-23 02:00:00+00:00,72.9,420.4,10.0,168.7,0.0,3.3000000000000003,113.60000000000001,144.2,631.4,0.0,33.6,1598.1,0.0,246.39999999999998,1606.25,1598.1,1852.65,-254.55000000000018
2026-02-23 03:00:00+00:00,73.2,420.5,10.2,167.3,0.0,3.9,135.4,143.8,626.8,0.0,33.2,1614.3,0.0,213.8,1649.25,1614.3,1863.05,-248.75
2026-02-23 04:00:00+00:00,73.0,417.6,10.3,170.3,0.0,3.4000000000000004,153.8,144.8,668.9,0.0,33.2,1675.3,0.0,5.9,1836.5,1675.3,1842.4,-167.10000000000014
2026-02-23 05:00:00+00:00,73.2,416.20000000000005,10.2,182.0,1.0,5.4,125.69999999999999,144.4,978.9,0.0,33.2,1970.2,75.6,0.0,2258.25,2045.8,2258.25,-212.45000000000005
2026-02-23 06:00:00+00:00,72.2,415.8,11.7,169.2,35.6,5.0,129.8,143.6,1005.7,0.0,33.6,2022.1999999999998,78.5,0.0,2532.25,2100.7,2532.25,-431.5500000000002
2026-02-23 07:00:00+00:00,72.1,416.3,12.0,166.7,117.5,3.7,106.3,142.9,973.0,0.0,33.6,2044.1,79.0,0.0,2561.5,2123.1,2561.5,-438.4000000000001
2026-02-23 08:00:00+00:00,73.2,417.2,12.1,166.5,215.0,3.6,87.0,144.0,966.8,0.0,34.0,2119.3999999999996,6.199999999999999,0.0,2434.25,2125.5999999999995,2434.25,-308.65000000000055
2026-02-23 09:00:00+00:00,73.5,417.5,12.0,165.6,273.8,3.6,79.4,144.6,896.3,0.0,34.0,2100.3,2.3000000000000003,0.0,2224.5,2102.6000000000004,2224.5,-121.89999999999964
2026-02-23 10:00:00+00:00,73.2,417.7,12.0,166.2,296.4,3.6,32.7,143.9,749.3,0.0,34.4,1929.4,0.0,9.0,2090.75,1929.4,2099.75,-170.3499999999999
2026-02-23 11:00:00+00:00,73.2,418.0,11.9,146.5,311.0,3.8,42.9,143.6,738.8,0.0,34.4,1924.1,0.0,8.0,2003.25,1924.1,2011.25,-87.15000000000009
2026-02-23 12:00:00+00:00,73.2,411.9,11.5,154.8,290.4,4.2,45.8,142.8,742.2,0.0,34.8,1911.6,0.0,0.30000000000000004,1979.25,1911.6,1979.55,-67.95000000000005
2026-02-23 13:00:00+00:00,73.2,379.7,11.5,163.2,241.8,4.0,131.3,142.60000000000002,775.5,0.0,34.4,1957.1999999999998,0.0,0.30000000000000004,2007.75,1957.1999999999998,2008.05,-50.850000000000136
2026-02-23 14:00:00+00:00,73.2,379.0,11.5,164.39999999999998,161.2,5.7,162.6,143.0,874.4,0.0,34.4,2009.4,0.0,0.30000000000000004,2084.0,2009.4,2084.3,-74.90000000000009
2026-02-23 15:00:00+00:00,73.2,379.9,11.399999999999999,186.6,70.4,5.9,192.8,144.0,958.3,0.0,34.4,2056.8999999999996,0.0,0.2,2264.5,2056.8999999999996,2264.7,-207.80000000000018
2026-02-23 16:00:00+00:00,73.2,378.9,11.6,202.5,7.9,5.9,180.70000000000002,143.8,1003.3,0.0,34.4,2042.2,178.0,0.0,2505.75,2220.2,2505.75,-285.5500000000002
2026-02-23 17:00:00+00:00,73.4,378.5,11.6,202.4,0.0,6.0,155.0,143.2,985.5,0.0,34.0,1989.6,210.4,0.0,2695.5,2200.0,2695.5,-495.5
2026-02-23 18:00:00+00:00,73.3,377.4,11.6,205.3,0.0,5.8,103.3,142.60000000000002,1012.9,0.0,34.4,1966.6,206.4,0.0,2748.5,2173.0,2748.5,-575.5
2026-02-23 19:00:00+00:00,73.3,377.4,11.7,207.4,0.0,5.8,111.5,143.1,1024.5,0.0,34.4,1989.1,176.0,0.0,2679.25,2165.1,2679.25,-514.1500000000001
2026-02-23 20:00:00+00:00,73.0,376.9,11.6,208.2,0.0,5.4,141.0,143.0,1004.7,0.0,34.4,1998.2000000000003,0.0,5.4,2584.25,1998.2000000000003,2589.65,-591.4499999999998
2026-02-23 21:00:00+00:00,73.5,378.3,11.6,188.8,0.0,5.9,150.1,142.60000000000002,953.5,0.0,34.4,1938.7000000000003,0.0,5.7,2339.25,1938.7000000000003,2344.95,-406.24999999999955
2026-02-23 22:00:00+00:00,73.6,378.1,11.399999999999999,186.2,0.0,5.699999999999999,137.2,142.9,893.5,0.0,34.4,1863.0,0.0,5.5,2086.0,1863.0,2091.5,-228.5
2026-02-23 23:00:00+00:00,71.6,378.5,11.6,185.0,0.0,5.2,155.3,143.0,739.8,0.0,31.2,1721.2,0.0,8.100000000000001,1841.75,1721.2,1849.85,-128.64999999999986
2026-02-24 00:00:00+00:00,71.6,380.0,11.6,189.9,0.0,3.9,150.8,143.4,735.9,0.0,31.2,1718.3,0.0,5.6000000000000005,1715.5,1718.3,1721.1,-2.7999999999999545
2026-02-24 01:00:00+00:00,71.6,380.2,10.8,188.7,0.0,3.6,157.2,143.8,734.6,0.0,31.2,1721.7,0.0,5.7,1655.75,1721.7,1661.45,60.25
2026-02-24 02:00:00+00:00,71.6,381.3,10.1,187.5,0.0,3.6,162.4,144.4,736.2,0.0,31.2,1728.3,0.0,5.7,1643.25,1728.3,1648.95,79.34999999999991
2026-02-24 03:00:00+00:00,70.4,380.6,10.4,186.2,0.0,3.8,149.7,144.8,739.2,0.0,31.2,1716.3,0.0,5.8,1675.5,1716.3,1681.3,35.0
2026-02-24 04:00:00+00:00,70.4,379.2,10.4,185.5,0.0,5.6,147.8,144.6,802.2,0.0,31.2,1776.9000000000003,24.2,0.0,1836.75,1801.1000000000004,1836.75,-35.649999999999636
2026-02-24 05:00:00+00:00,70.30000000000001,377.4,10.9,199.1,0.5,5.9,113.5,144.6,970.5,0.0,31.2,1923.8999999999999,231.3,0.0,2226.75,2155.2,2226.75,-71.55000000000018
2026-02-24 06:00:00+00:00,70.30000000000001,377.2,11.0,199.0,19.9,5.2,24.1,144.2,994.6,0.0,31.2,1876.7,232.3,0.0,2494.0,2109.0,2494.0,-385.0
2026-02-24 07:00:00+00:00,69.1,379.0,11.6,196.1,49.8,5.0,2.9,144.4,1003.9,0.0,31.2,1893.0,232.5,0.0,2611.75,2125.5,2611.75,-486.25
2026-02-24 08:00:00+00:00,69.9,378.1,12.1,199.60000000000002,77.3,4.8,1.3,144.0,992.6,0.0,31.2,1910.8999999999999,232.50000000000003,0.0,2614.0,2143.4,2614.0,-470.5999999999999
2026-02-24 09:00:00+00:00,70.0,421.3,12.2,206.1,99.39999999999999,3.8,0.7,166.0,955.5,0.0,31.2,1966.2,232.40000000000003,0.0,2563.0,2198.6,2563.0,-364.4000000000001
2026-02-24 10:00:00+00:00,70.0,429.1,12.0,206.5,120.8,3.6,0.5,177.5,853.6,0.0,31.2,1904.8,232.2,0.0,2524.75,2137.0,2524.75,-387.75
2026-02-24 11:00:00+00:00,70.0,429.2,12.0,204.2,155.2,3.9,0.6,176.6,807.5,0.0,31.2,1890.3999999999999,221.9,0.0,2412.5,2112.2999999999997,2412.5,-300.2000000000003
2026-02-24 12:00:00+00:00,70.1,433.5,12.0,204.3,150.4,3.5,5.9,174.8,846.8,0.0,31.2,1932.5,231.5,0.0,2356.75,2164.0,2356.75,-192.75
2026-02-24 13:00:00+00:00,71.2,397.5,11.8,209.1,143.8,5.6,43.7,153.3,890.6,0.0,31.2,1957.8000000000004,231.5,0.0,2300.0,2189.3,2300.0,-110.69999999999982
2026-02-24 14:00:00+00:00,71.4,430.70000000000005,11.6,210.8,103.9,6.0,135.1,146.4,904.5,0.0,31.2,2051.6,229.0,0.0,2294.75,2280.6,2294.75,-14.150000000000091
2026-02-24 15:00:00+00:00,71.2,449.1,11.5,210.3,42.5,6.0,129.1,145.39999999999998,945.2,0.0,31.2,2041.5000000000002,231.6,0.0,2413.5,2273.1000000000004,2413.5,-140.39999999999964
2026-02-24 16:00:00+00:00,71.6,449.4,11.6,210.5,4.4,6.0,100.1,146.3,984.2,0.0,31.6,2015.7,242.0,0.0,2581.75,2257.7,2581.75,-324.0500000000002
2026-02-24 17:00:00+00:00,71.0,448.3,11.6,210.3,0.0,5.7,56.1,146.8,1016.7,0.0,31.6,1998.1000000000001,263.4,0.0,2707.5,2261.5,2707.5,-446.0
2026-02-24 18:00:00+00:00,71.1,448.0,11.6,210.9,0.0,5.5,59.6,147.7,1002.5,0.0,31.6,1988.5,260.9,0.0,2751.5,2249.4,2751.5,-502.0999999999999
2026-02-24 19:00:00+00:00,71.2,449.3,11.6,209.8,0.0,5.5,121.2,148.89999999999998,1012.3,0.0,31.2,2061.0,258.6,0.0,2686.25,2319.6,2686.25,-366.6500000000001
2026-02-24 20:00:00+00:00,71.4,449.5,11.6,210.1,0.0,5.8,246.2,150.2,945.7,0.0,31.2,2121.7,243.89999999999998,0.0,2593.0,2365.6,2593.0,-227.4000000000001
2026-02-24 21:00:00+00:00,71.1,442.7,11.2,205.2,0.0,5.6,316.8,150.8,845.5,0.0,31.2,2080.1,198.1,0.0,2351.25,2278.2,2351.25,-73.05000000000018
2026-02-24 22:00:00+00:00,70.7,417.6,11.9,196.9,0.0,5.6,325.1,151.39999999999998,835.2,0.0,31.2,2045.6000000000004,0.0,6.3999999999999995,2091.5,2045.6000000000004,2097.9,-52.29999999999973
2026-02-24 23:00:00+00:00,71.5,418.1,12.1,196.8,0.0,5.5,377.7,151.2,798.3,0.0,34.4,2065.6,0.0,5.7,1876.75,2065.6,1882.45,183.14999999999986
2026-02-25 00:00:00+00:00,71.2,418.4,12.1,197.5,0.0,5.2,467.9,149.8,764.5,0.0,34.4,2121.0000000000005,0.0,5.5,1766.25,2121.0000000000005,1771.75,349.25000000000045
2026-02-25 01:00:00+00:00,71.2,417.1,10.6,196.5,0.0,4.0,423.4,149.8,804.7,0.0,34.0,2111.3,0.0,5.5,1696.0,2111.3,1701.5,409.8000000000002
2026-02-25 02:00:00+00:00,71.2,417.9,9.3,196.7,0.0,3.6,412.1,150.2,834.4,0.0,34.0,2129.4,0.0,5.6000000000000005,1689.5,2129.4,1695.1,434.3000000000002
2026-02-25 03:00:00+00:00,71.2,430.4,9.6,196.1,0.0,4.9,358.3,150.7,831.0,0.0,34.0,2086.2,0.0,5.6000000000000005,1737.5,2086.2,1743.1,343.0999999999999
2026-02-25 04:00:00+00:00,71.2,449.3,9.6,209.6,0.0,5.699999999999999,308.8,150.89999999999998,993.4,0.0,34.0,2232.5,24.4,0.0,1918.75,2256.9,1918.75,338.1500000000001
2026-02-25 05:00:00+00:00,71.2,450.0,10.1,210.2,1.5,5.699999999999999,317.9,150.4,1052.1,0.0,34.0,2303.1,233.29999999999998,0.0,2302.25,2536.4,2302.25,234.1500000000001
2026-02-25 06:00:00+00:00,70.4,450.1,10.600000000000001,210.9,52.6,5.6,309.7,146.6,1020.6,0.0,33.2,2310.2999999999997,235.20000000000002,0.0,2506.0,2545.4999999999995,2506.0,39.499999999999545
2026-02-25 07:00:00+00:00,69.2,451.5,10.9,210.89999999999998,166.2,6.0,222.8,144.6,987.9,0.0,33.2,2303.2,234.2,0.0,2423.0,2537.3999999999996,2423.0,114.39999999999964
2026-02-25 08:00:00+00:00,70.4,452.8,10.8,205.1,266.7,6.0,163.4,144.9,721.0,0.0,33.6,2074.7000000000003,233.8,0.0,2202.75,2308.5000000000005,2202.75,105.75000000000045
2026-02-25 09:00:00+00:00,71.2,452.6,11.2,205.2,327.2,5.699999999999999,80.2,144.4,701.5,0.0,34.0,2033.2000000000003,5.3999999999999995,0.0,1978.25,2038.6000000000004,1978.25,60.350000000000364
2026-02-25 10:00:00+00:00,71.2,450.3,10.9,205.1,358.3,5.2,55.5,143.6,717.0,0.0,34.4,2051.5,0.5,0.0,1906.0,2052.0,1906.0,146.0
2026-02-25 11:00:00+00:00,71.2,449.4,10.8,204.3,371.5,5.6,81.9,142.9,714.2,0.0,34.4,2086.2000000000003,0.20000000000000007,0.0,1888.0,2086.4,1888.0,198.4000000000001
2026-02-25 12:00:00+00:00,71.2,448.7,10.8,202.4,340.2,5.2,153.4,142.70000000000002,696.9,0.0,34.4,2105.9,0.0,7.1000000000000005,1835.5,2105.9,1842.6,263.3000000000002
2026-02-25 13:00:00+00:00,71.2,449.0,10.8,199.9,285.2,5.699999999999999,210.6,141.9,710.0,0.0,34.4,2118.7000000000003,0.0,4.5,1858.25,2118.7000000000003,1862.75,255.95000000000027
2026-02-25 14:00:00+00:00,71.2,448.6,10.8,196.7,197.2,5.9,306.5,140.8,904.7,0.0,34.4,2316.8,26.999999999999996,0.0,1963.25,2343.8,1963.25,380.5500000000002
2026-02-25 15:00:00+00:00,71.2,448.7,10.700000000000001,196.9,87.3,6.0,349.5,139.6,1005.2,0.0,34.4,2349.5,229.4,0.0,2165.75,2578.9,2165.75,413.1500000000001
2026-02-25 16:00:00+00:00,71.2,448.2,10.8,196.8,9.7,6.0,313.7,140.60000000000002,1017.8000000000001,0.0,34.8,2249.6000000000004,233.1,0.0,2416.5,2482.7000000000003,2416.5,66.20000000000027
2026-02-25 17:00:00+00:00,71.2,449.6,10.4,204.3,0.0,5.6,254.9,140.0,1012.3,0.0,35.6,2183.9,235.70000000000002,0.0,2645.5,2419.6,2645.5,-225.9000000000001
2026-02-25 18:00:00+00:00,71.2,450.4,11.3,204.5,0.0,5.8,187.7,141.6,1014.0,0.0,34.4,2120.9,233.3,0.0,2704.5,2354.2000000000003,2704.5,-350.2999999999997
2026-02-25 19:00:00+00:00,70.4,449.8,11.7,204.2,0.0,5.6,152.1,142.0,1028.8,0.0,34.8,2099.4000000000005,230.9,0.0,2656.0,2330.3000000000006,2656.0,-325.69999999999936
2026-02-25 20:00:00+00:00,71.2,450.5,11.299999999999999,204.4,0.0,6.0,124.2,142.4,995.4,0.0,34.8,2040.2,231.0,0.0,2556.75,2271.2,2556.75,-285.5500000000002
2026-02-25 21:00:00+00:00,71.2,450.4,11.2,204.2,0.0,5.6,116.5,141.9,928.4,0.0,34.4,1963.8000000000002,197.1,0.0,2336.25,2160.9,2336.25,-175.3499999999999
