,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Other renewable,Fossil Brown coal/Lignite,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-23 18:00:00+00:00,347.96775,4116.232,222.76975,155.88799999999998,703.7125,0.0,3906.874,7662.6717499999995,181.82075,73.015,4196.1985,198.89525,21766.045249999996,459.93925,0.0,22793.767,22225.984499999995,22793.767,-567.7825000000048
2026-02-23 19:00:00+00:00,351.972,4068.18175,224.9535,130.04475,701.3555,0.0,4091.3985000000002,7509.485500000001,79.566,72.8445,4076.781,199.247,21505.829999999994,28.334,0.0,22258.52375,21534.163999999993,22258.52375,-724.3597500000069
2026-02-23 20:00:00+00:00,352.35175000000004,3834.07175,228.74075,127.91,692.834,0.0,4194.36175,6763.20425,78.78,71.971,3759.4165,199.42425,20303.066,0.0,14.8835,20659.8635,20303.066,20674.747,-371.6810000000005
2026-02-23 21:00:00+00:00,323.67,3300.6225,228.8075,127.88874999999999,690.66525,0.0,4222.53075,6284.53625,36.595,71.60575,3077.863,199.3955,18564.18025,0.0,20.1305,19217.72475,18564.18025,19237.85525,-673.6749999999993
2026-02-23 22:00:00+00:00,326.969,3139.68275,227.9225,127.77325,688.3745,0.0,4099.35125,6081.731,36.549,71.51050000000001,2473.10825,199.22125,17472.19325,0.0,19.64425,17789.8095,17472.19325,17809.45375,-337.2605000000003
2026-02-23 23:00:00+00:00,332.2865,3251.4565000000002,229.72625,136.696,679.81075,0.0,3786.61,6336.718,38.963,70.82925,2477.6710000000003,197.03525000000002,17537.8025,0.0,77.64675,16978.28675,17537.8025,17055.9335,481.8690000000024
2026-02-24 00:00:00+00:00,333.009,3348.656,228.88,137.6205,673.8254999999999,0.0,3712.043,6408.496999999999,38.857,70.19475,2541.4815,197.58225,17690.6465,0.0,411.27175,16483.36825,17690.6465,16894.64,796.0064999999995
2026-02-24 01:00:00+00:00,331.64925,3192.04075,227.65425,135.24675,669.4925,0.0,3745.62075,6326.77775,38.031,69.65725,2495.9965,197.6935,17429.86025,0.0,368.31,16252.37825,17429.86025,16620.68825,809.1720000000023
2026-02-24 02:00:00+00:00,329.05825,3059.09475,227.3575,135.24625,665.306,0.0,3512.29425,6427.19225,37.955,69.37525000000001,2465.93325,197.5135,17126.32625,0.0,498.96175,16192.32975,17126.32625,16691.2915,435.0347499999989
2026-02-24 03:00:00+00:00,331.659,3044.2945,228.94475,135.0605,666.363,0.0,3555.72375,6623.4175,37.935,69.387,2648.03975,198.40775,17539.2325,0.0,482.3795,16663.146,17539.2325,17145.5255,393.7069999999985
2026-02-24 04:00:00+00:00,332.1385,3464.21075,228.606,134.62675,665.06025,0.0,3379.58425,6840.822749999999,37.652,69.20275000000001,3090.99475,200.76275,18443.661500000002,0.0,373.48275,17708.885000000002,18443.661500000002,18082.36775,361.2937500000007
2026-02-24 05:00:00+00:00,352.18025,3991.2325,229.477,136.85125,672.809,72.4075,3265.9995,7509.76475,63.6345,69.94025,4026.449,196.84725,20587.59275,0.0,13.12875,20382.09725,20587.59275,20395.226,192.36675000000105
2026-02-24 06:00:00+00:00,370.4685,4314.3285,231.33625,166.21825,689.99425,416.92725,2955.738,7673.97025,131.3955,71.60675,4459.875,198.3965,21680.254999999994,24.500999999999998,0.0,21948.881999999998,21704.755999999994,21948.881999999998,-244.12600000000384
2026-02-24 07:00:00+00:00,357.654,3953.9030000000002,229.103,169.165,680.65325,1331.10825,2895.61575,7712.3462500000005,152.75,69.28775,4522.94275,199.65175,22274.180750000003,24.0985,0.0,22789.397,22298.279250000003,22789.397,-491.1177499999976
2026-02-24 08:00:00+00:00,353.74725,3675.97525,228.71875,149.3435,673.622,2240.3045,2671.01725,7356.84525,88.47575,70.28775,4427.5985,192.961,22128.896750000004,0.0,57.729,22844.17925,22128.896750000004,22901.90825,-773.0114999999969
2026-02-24 09:00:00+00:00,351.40825,3519.2235,230.096,143.73025,672.29525,3008.1372499999998,2581.41775,7573.77125,63.467,70.2405,4327.715249999999,185.05124999999998,22726.553499999998,0.0,201.14875,22589.586,22726.553499999998,22790.73475,-64.18125000000146
2026-02-24 10:00:00+00:00,360.53825,3382.81325,231.20925,137.22525,667.73,3354.70725,2507.4882500000003,7687.1415,38.483,69.685,4112.9752499999995,189.42000000000002,22739.41625,0.0,200.84325,22805.9985,22739.41625,23006.841750000003,-267.42550000000483
2026-02-24 11:00:00+00:00,346.28875,3960.05175,225.8365,137.1605,669.11275,3419.87125,2550.5697499999997,7619.2395,38.41825,69.72975,4062.855,197.34625,23296.479999999996,0.0,200.538,22998.667,23296.479999999996,23199.205,97.27499999999418
2026-02-24 12:00:00+00:00,339.527,4061.0657499999998,225.873,137.85275000000001,682.26825,2956.842,2393.4335,7588.92475,38.745,71.09425,3929.96775,192.69725,22618.291249999995,0.0,200.23275,22938.93725,22618.291249999995,23139.17,-520.8787500000035
2026-02-24 13:00:00+00:00,342.76725,3952.367,227.486,140.43025,683.05175,2363.8585000000003,2354.49625,7676.37025,44.631,71.114,4113.7635,193.514,22163.849750000005,0.0,199.94650000000001,22966.333749999998,22163.849750000005,23166.280249999996,-1002.4304999999913
2026-02-24 14:00:00+00:00,336.23475,3989.1192499999997,226.3165,149.622,682.3255,1321.83575,2057.79325,8192.351999999999,62.813,71.1105,4480.7135,190.259,21760.494999999995,143.942,0.0,22841.108,21904.436999999994,22841.108,-936.6710000000057
2026-02-24 15:00:00+00:00,343.902,4347.00825,226.71475,166.4185,686.70375,436.8595,1830.27375,8496.536250000001,143.704,71.5285,4642.4635,187.47175,21579.5845,415.54875000000004,0.0,22908.358500000002,21995.133250000003,22908.358500000002,-913.2252499999995
2026-02-24 16:00:00+00:00,335.78499999999997,4367.6445,225.63225,170.7,685.19075,70.4065,1855.2782499999998,8454.99075,299.6,69.3925,4772.4665,190.49725,21497.58425,682.05975,0.0,23435.148,22179.644,23435.148,-1255.5040000000008
2026-02-24 17:00:00+00:00,342.058,4357.8705,225.0995,170.98149999999998,688.04125,0.0,1755.6955,8150.552250000001,253.92174999999997,71.64325,4744.8715,198.3385,20959.073500000002,679.52525,0.0,23549.59525,21638.59875,23549.59525,-1910.9964999999975
2026-02-24 18:00:00+00:00,339.79125,4254.41575,225.65475,165.2745,689.2635,0.0,1677.6505,7658.5765,223.748,71.7315,4668.979,194.69375,20169.779,582.6232500000001,0.0,23252.11625,20752.40225,23252.11625,-2499.714
2026-02-24 19:00:00+00:00,340.474,4188.9705,226.13150000000002,151.78575,690.83,0.0,1751.92375,7423.354,64.3225,71.7935,4707.4405,194.02575,19811.051750000002,290.2075,0.0,22674.45175,20101.259250000003,22674.45175,-2573.1924999999974
2026-02-24 20:00:00+00:00,337.89300000000003,4199.44125,228.77675,140.40975,686.29525,0.0,1542.37325,7558.29775,56.695499999999996,71.3235,4564.741749999999,197.11225000000002,19583.359999999997,35.2255,0.0,21029.713499999998,19618.585499999997,21029.713499999998,-1411.1280000000006
2026-02-24 21:00:00+00:00,340.68225,4226.324,231.16075,137.09125,681.3325,0.0,1363.25425,7525.91675,42.5475,70.79175,4097.5945,196.402,18913.0975,0.0,27.066,19638.121,18913.0975,19665.186999999998,-752.0894999999982
2026-02-24 22:00:00+00:00,338.51925,3753.854,231.70274999999998,135.2395,679.892,0.0,1194.78775,6992.13525,37.742,70.62,3495.83425,199.096,17129.42275,0.0,50.00675,18360.345,17129.42275,18410.35175,-1280.929
2026-02-24 23:00:00+00:00,332.06025,3443.044,233.925,131.31525,675.53775,0.0,1087.08475,6718.94125,36.675,70.37475,3328.9625,197.76225,16255.68275,0.0,76.555,17375.212,16255.68275,17451.767,-1196.0842499999999
2026-02-25 00:00:00+00:00,334.1325,3420.7445000000002,232.8125,131.2255,678.87325,0.0,1250.6135,6620.3345,36.612,70.728,3307.09475,195.29725,16278.46825,0.0,289.17674999999997,16941.172749999998,16278.46825,17230.349499999997,-951.8812499999967
2026-02-25 01:00:00+00:00,329.04999999999995,3124.547,228.34199999999998,128.888,677.837,0.0,1502.28775,6785.1795,35.821,70.69375,3124.1282499999998,196.07675,16202.851,0.0,287.47625,16578.692750000002,16202.851,16866.169,-663.3180000000011
2026-02-25 02:00:00+00:00,330.574,3094.5165,227.7895,128.954,673.0125,0.0,1661.9025,7038.67,35.84,70.2075,2984.9045,194.835,16441.206000000002,0.0,286.12325,16687.091,16441.206000000002,16973.21425,-532.008249999999
2026-02-25 03:00:00+00:00,329.789,3094.58875,228.49775,128.853,672.39725,0.0,1809.78275,7216.00875,35.905,70.10525,3318.566,195.47925,17099.97275,0.0,285.32574999999997,17206.02725,17099.97275,17491.353,-391.38024999999834
2026-02-25 04:00:00+00:00,340.66775,3520.2067500000003,231.4635,128.95575,679.16725,0.0,1889.17525,7375.7029999999995,35.866,70.75425,4012.281,198.7785,18483.019,0.0,284.16075,18203.96,18483.019,18488.12075,-5.101749999997992
2026-02-25 05:00:00+00:00,338.99825,4294.647,229.30349999999999,131.0145,676.35925,78.9165,1812.56225,8096.9580000000005,67.4685,70.40775,4575.98625,198.3795,20571.00125,66.21175000000001,0.0,20727.63575,20637.213,20727.63575,-90.42275000000154
2026-02-25 06:00:00+00:00,340.4785,4360.798,229.715,164.03975,681.00275,734.05975,1725.7455,8360.765500000001,136.0525,70.83500000000001,4693.43825,196.893,21693.823500000002,10.523500000000002,0.0,22502.5275,21704.347,22502.5275,-798.1804999999986
2026-02-25 07:00:00+00:00,338.35450000000003,4133.765,229.40425,164.09325,672.48575,2278.35975,1588.9775,8345.4465,130.867,70.11625000000001,4742.9892500000005,195.60625,22890.465249999997,0.0,4.704,23399.968999999997,22890.465249999997,23404.673,-514.2077500000014
2026-02-25 08:00:00+00:00,339.80775,3567.0995000000003,228.79375,158.54175,671.0165,3385.3064999999997,1447.818,7781.9305,109.65925,69.8475,4283.4845,196.6295,22239.934999999998,0.0,150.57325,22854.582,22239.934999999998,23005.15525,-765.2202500000021
2026-02-25 09:00:00+00:00,338.78775,3318.7067500000003,229.0545,139.85075,674.1370000000001,4842.14725,1286.621,7637.8682499999995,64.09899999999999,70.18575,3822.5170000000003,192.24975,22616.224749999998,0.0,598.252,22785.864,22616.224749999998,23384.116,-767.8912500000042
2026-02-25 10:00:00+00:00,337.996,3150.38925,229.42025,133.97275,670.51425,5901.102,1194.0545,7373.0695,47.789,69.80325,3382.629,192.66325,22683.403000000002,0.0,628.6275,22934.12725,22683.403000000002,23562.75475,-879.351749999998
2026-02-25 11:00:00+00:00,338.8725,3102.88175,228.16649999999998,130.826,667.87275,6476.7415,939.085,7219.22925,38.719,69.618,3298.75625,189.2455,22700.014,0.0,657.46,22839.0535,22700.014,23496.5135,-796.4995000000017
2026-02-25 12:00:00+00:00,340.68125,3076.178,226.69975,130.62,666.546,6467.5075,781.583,7005.8345,36.045,69.63125,2963.0694999999996,188.998,21953.393749999996,0.0,654.97125,22682.7455,21953.393749999996,23337.71675,-1384.323000000004
2026-02-25 13:00:00+00:00,340.577,3113.8835,228.62475,133.375,665.1302499999999,5637.60725,575.471,6959.35675,37.001,69.40325,2876.755,192.256,20829.44075,0.0,472.81725,22613.97175,20829.44075,23086.789,-2257.348249999999
2026-02-25 14:00:00+00:00,337.55174999999997,3245.489,230.31825,150.989,668.46925,3834.73025,381.31,7845.23725,48.64,69.6625,3331.41275,187.457,20331.266999999996,0.0,10.023000000000003,22879.191,20331.266999999996,22889.214,-2557.9470000000038
2026-02-25 15:00:00+00:00,341.37375,3684.43675,231.41825,160.796,681.1647499999999,1388.13075,353.9255,9132.91025,149.126,70.80175,4552.431500000001,186.114,20932.629250000005,344.38425000000007,0.0,23321.84925,21277.013500000005,23321.84925,-2044.8357499999947
2026-02-25 16:00:00+00:00,341.76300000000003,4342.1335,230.86175,166.07625000000002,686.2765,92.38999999999999,474.37149999999997,9330.17825,288.30150000000003,71.319,4943.3185,186.906,21153.89575,661.7882500000001,0.0,23813.0455,21815.684,23813.0455,-1997.361499999999
2026-02-25 17:00:00+00:00,359.2255,4305.368,231.22050000000002,166.22225,684.68425,0.0,795.5965,9650.18975,279.5635,71.22325000000001,5002.76125,186.483,21732.53775,636.6222499999999,0.0,24090.53475,22369.16,24090.53475,-1721.374749999999
2026-02-25 18:00:00+00:00,351.753,4347.08525,236.1035,159.5505,685.27975,0.0,1347.66925,9506.375,127.317,71.15125,5016.9865,186.8865,22036.157499999998,570.766,0.0,24041.048499999997,22606.923499999997,24041.048499999997,-1434.125
2026-02-25 19:00:00+00:00,365.51300000000003,4391.87925,235.018,145.70974999999999,682.42075,0.0,1773.612,9392.20225,108.9875,70.7595,4955.23875,192.369,22313.709749999998,384.524,0.0,23266.946500000002,22698.23375,23266.946500000002,-568.7127500000024
2026-02-25 20:00:00+00:00,372.7095,4189.095,234.952,135.02725,676.01925,0.0,2104.584,8335.42425,59.658,70.3375,4457.9622500000005,198.70425,20834.47325,62.918499999999995,0.0,21481.90975,20897.39175,21481.90975,-584.518
2026-02-25 21:00:00+00:00,376.092,3746.22525,234.004,134.9835,674.2049999999999,0.0,2458.21575,7223.3645,37.923,70.201,3652.176,198.11325,18805.503249999998,0.0,12.814,19975.4185,18805.503249999998,19988.2325,-1182.7292500000003
2026-02-25 22:00:00+00:00,377.37874999999997,3215.8045,234.94650000000001,129.67675,677.06175,0.0,3023.15675,6797.342000000001,36.069,70.5655,2945.1327499999998,197.7735,17704.907750000002,0.0,13.11975,18583.89225,17704.907750000002,18597.012000000002,-892.1042500000003
2026-02-25 23:00:00+00:00,340.17775,2912.10675,234.8,132.156,672.94425,0.0,3488.5744999999997,6222.991,35.526,69.115,2266.04925,197.52775,16571.96825,0.0,12.98575,17533.03575,16571.96825,17546.0215,-974.0532499999972
2026-02-26 00:00:00+00:00,344.40049999999997,2951.78625,233.37125,132.20925,674.1835,0.0,3833.9032500000003,6239.49975,35.477,69.26474999999999,2234.8317500000003,197.484,16946.41125,0.0,13.00525,16953.55925,16946.41125,16966.564499999997,-20.15324999999575
2026-02-26 01:00:00+00:00,349.472,2985.93975,232.46775000000002,132.05025,665.42125,0.0,3978.90375,6309.70375,35.478,68.892,2191.861,193.46775,17143.65725,0.0,13.062750000000001,16864.5985,17143.65725,16877.66125,265.9959999999992
2026-02-26 02:00:00+00:00,352.623,2979.5775,232.943,132.06725,671.2605,0.0,4084.127,6425.4755,35.5,69.4845,2187.39025,193.5905,17364.038999999997,0.0,12.93825,16893.72325,17364.038999999997,16906.6615,457.3774999999987
2026-02-26 03:00:00+00:00,351.13775,2952.3647499999997,230.50275,132.0265,671.55025,0.0,4208.328,6614.6677500000005,35.102000000000004,69.55375000000001,2213.27875,192.577,17671.08925,0.0,13.09075,17251.25825,17671.08925,17264.349,406.74025000000256
2026-02-26 04:00:00+00:00,352.28425,2974.40525,225.40675,132.04975,684.3254999999999,0.0,4432.621,6854.873250000001,87.52575,70.4445,2230.70225,198.46575,18243.104,23.382500000000007,0.0,18354.04375,18266.4865,18354.04375,-87.55725000000166
2026-02-26 05:00:00+00:00,355.895,3283.90825,233.94125,149.03674999999998,689.058,154.1665,4620.302,7312.617,123.5815,70.6845,2906.4395,198.93725,20098.567499999997,197.26925,0.0,20758.9055,20295.83675,20758.9055,-463.0687500000022
2026-02-26 06:00:00+00:00,361.37075,3414.63425,234.75625,165.32375,694.1855,2008.3425000000002,4533.47875,7085.5335,149.8115,71.39025,3386.459,196.2045,22301.4905,344.31575,0.0,21969.89125,22645.80625,21969.89125,675.9150000000009
2026-02-26 07:00:00+00:00,360.23375,2864.2470000000003,231.20675,165.0325,681.08075,5631.44525,3835.05,6741.04625,133.961,70.28275,2331.419,194.664,23239.668999999998,135.02100000000002,0.0,21845.815000000002,23374.69,21845.815000000002,1528.8749999999964
2026-02-26 08:00:00+00:00,354.61474999999996,2736.6125,224.44475,142.25125,677.868,8582.956,2607.3244999999997,6744.93875,58.909,70.06700000000001,2176.59175,189.3745,24565.95275,0.0,423.12175,21238.749,24565.95275,21661.87075,2904.082000000002
2026-02-26 09:00:00+00:00,330.23725,2700.14525,220.5555,138.34675,666.36825,10522.944,2249.24725,6190.096750000001,37.698,69.18325,2196.05625,188.4835,25509.361999999997,0.0,874.3265,20665.44825,25509.361999999997,21539.77475,3969.587249999997
2026-02-26 10:00:00+00:00,316.93775,2646.3275,220.23624999999998,135.245,662.86775,10062.627250000001,2368.77175,5934.5985,36.557,68.732,2242.20875,191.47725,24886.58675,0.0,972.102,20555.874499999998,24886.58675,21527.976499999997,3358.6102500000015
2026-02-26 11:00:00+00:00,314.80174999999997,2628.5385,216.19875000000002,135.13,660.102,10296.33225,2311.6075,5564.50075,36.554,68.40825,2196.58175,192.0305,24620.786,0.0,1108.0385,20513.870499999997,24620.786,21621.908999999996,2998.877000000004
2026-02-26 12:00:00+00:00,315.7505,2641.4425,216.19375000000002,135.073,655.18025,8685.81025,2369.38625,5621.40675,36.43,67.90375,2289.84075,191.97025,23226.388,0.0,946.4445000000001,20435.8875,23226.388,21382.332000000002,1844.0559999999969
2026-02-26 13:00:00+00:00,326.26475,2858.861,215.046,137.74075,660.1112499999999,6682.61625,2652.196,6218.233749999999,37.464,67.88550000000001,2221.3905,193.339,22271.14875,0.0,580.05625,20572.773,22271.14875,21152.829250000003,1118.3194999999978
2026-02-26 14:00:00+00:00,270.52125,3318.852,215.27775,153.34175,660.129,4262.4442500000005,2974.31875,6862.005999999999,53.248,67.8195,2289.41775,193.279,21320.655,0.0,29.416249999999994,21385.03975,21320.655,21414.456,-93.80099999999948
2026-02-26 15:00:00+00:00,271.61975,3310.2815,220.76275,163.844,676.7719999999999,1703.45525,3992.962,6774.13425,144.197,69.49175,2512.7835,194.87675000000002,20035.180500000002,373.12375,0.0,21681.14475,20408.30425,21681.14475,-1272.8404999999984
2026-02-26 16:00:00+00:00,273.777,3800.50675,224.0015,168.2365,685.4047499999999,155.049,4673.48175,7217.72975,243.53075,70.087,3566.97575,193.41825,21272.19875,670.62375,0.0,22218.377,21942.8225,22218.377,-275.554500000002
2026-02-26 17:00:00+00:00,276.49,3632.61575,227.34075,167.99325,686.2909999999999,0.0,5641.26325,6813.78625,253.64925,70.31524999999999,3870.88975,188.89275,21829.527249999996,670.0039999999999,0.0,22642.239,22499.531249999996,22642.239,-142.70775000000503
2026-02-26 18:00:00+00:00,278.2105,3305.27825,231.06675,160.69175,687.56525,0.0,6076.478,6595.323,205.80825,70.43875,3682.0685000000003,187.5915,21480.5205,619.16875,0.0,22734.20475,22099.68925,22734.20475,-634.5155000000013
2026-02-26 19:00:00+00:00,278.10699999999997,3307.81225,231.644,156.68375,688.00775,0.0,5934.573,6422.09525,111.711,70.506,3438.19275,192.45325,20831.786,387.95425,0.0,22020.3265,21219.74025,22020.3265,-800.5862500000003
2026-02-26 20:00:00+00:00,274.07475,3370.34025,231.6145,143.3875,682.0815,0.0,5703.45625,6181.891250000001,97.099,70.099,3078.48025,204.92825,20037.4525,103.67675,0.0,20496.69575,20141.129249999998,20496.69575,-355.5665000000008
2026-02-26 21:00:00+00:00,281.5865,3206.77175,231.8315,135.31875,674.03575,0.0,5471.18725,6058.36075,52.0695,69.72075,2524.98325,201.6335,18907.499249999997,0.0,15.2385,19102.02175,18907.499249999997,19117.26025,-209.76100000000224
2026-02-26 22:00:00+00:00,280.35925,2836.36075,231.043,132.10625,677.0775,0.0,5194.98625,6064.2725,50.9235,70.16799999999999,2228.5695,202.01025,17967.87675,0.0,45.71825,17764.034,17967.87675,17809.75225,158.12449999999808
2026-02-26 23:00:00+00:00,273.0265,2789.753,228.97775000000001,128.00125,672.35,0.0,4899.592,5810.608,34.495,66.64225,2200.85975,202.7655,17307.071000000004,0.0,48.58875,16912.32325,17307.071000000004,16960.912,346.1590000000033
2026-02-27 00:00:00+00:00,310.16025,2755.88175,228.57975,127.51975,671.03225,0.0,4663.5285,5727.388,34.133,66.52275,2174.96725,201.44475,16961.158,0.0,21.304750000000002,16547.01625,16961.158,16568.321,392.83699999999953
2026-02-27 01:00:00+00:00,343.51099999999997,2707.2555,228.272,127.33275,669.45525,0.0,4453.6445,5848.08425,33.945,66.39275,2168.8845,201.872,16848.649500000003,0.0,21.22825,16366.857750000001,16848.649500000003,16388.086,460.56350000000384
2026-02-27 02:00:00+00:00,341.17875000000004,2775.7335,227.594,127.169,669.951,0.0,4300.0625,5889.31325,33.933,66.37225000000001,2173.2605,203.15275,16807.720500000003,0.0,21.333000000000002,16425.97325,16807.720500000003,16447.306249999998,360.41425000000527
2026-02-27 03:00:00+00:00,344.129,3151.79175,228.93975,127.193,670.23525,0.0,4310.5315,6020.5625,33.905,66.41825,2234.37525,202.90925,17390.990500000004,0.0,21.22775,16907.59475,17390.990500000004,16928.8225,462.1680000000051
2026-02-27 04:00:00+00:00,349.9685,3270.9225,228.96025,127.14375,681.231,0.0,4444.55775,6148.80375,86.2085,67.07025,2587.4695,207.79425,18200.13,0.0,20.512999999999998,17919.4,18200.13,17939.913,260.21700000000055
2026-02-27 05:00:00+00:00,341.85075,4055.8015,233.09825,143.69325,688.56525,227.524,4552.285,6537.76675,122.3865,67.6225,3154.8315,205.2135,20330.638750000002,73.12325,0.0,20240.294,20403.762000000002,20240.294,163.46800000000076
2026-02-27 06:00:00+00:00,313.0285,3680.0455,231.1105,162.63825,686.88225,1723.23325,4460.9794999999995,6167.1885,128.8895,67.48125,3140.1995,204.65025,20966.32675,40.682249999999996,0.0,21200.9005,21007.009000000002,21200.9005,-193.8914999999979
2026-02-27 07:00:00+00:00,323.75149999999996,3318.2525,223.38925,163.087,680.163,4295.1435,3779.5772500000003,5621.898,117.1305,67.00525,2428.0240000000003,207.13425,21224.555999999997,0.0,63.2085,21042.841500000002,21224.555999999997,21106.050000000003,118.50599999999395
2026-02-27 08:00:00+00:00,330.7925,3227.3067499999997,218.31475,148.2135,664.409,6363.84225,2285.838,5889.724,81.4055,65.907,2265.417,200.2595,21741.429750000003,0.0,362.61575,20969.65725,21741.429750000003,21332.273,409.1567500000019
2026-02-27 09:00:00+00:00,323.02675,2550.54075,213.47775000000001,138.43200000000002,658.49825,7738.564,1739.47725,5460.66,56.046,65.38,2126.1165,196.73475000000002,21266.953999999998,0.0,701.11225,20269.432,21266.953999999998,20970.54425,296.4097499999989
2026-02-27 10:00:00+00:00,311.71375,2293.5297499999997,209.68725,132.4665,653.6395,8299.1915,1617.305,5113.1975,34.072,64.9135,2083.8275000000003,193.426,21006.96975,0.0,950.0355,20089.5775,21006.96975,21039.612999999998,-32.64324999999735
2026-02-27 11:00:00+00:00,316.34574999999995,2177.98325,206.68275,132.823,647.55675,8549.9835,1654.994,5111.14225,34.025,64.29849999999999,2076.57525,189.82274999999998,21162.232750000003,0.0,962.819,20137.6925,21162.232750000003,21100.5115,61.72125000000233
2026-02-27 12:00:00+00:00,309.71575,2289.45525,204.22424999999998,132.86525,647.2655,8263.04375,1959.5182499999999,5188.727000000001,34.023,64.36025000000001,2030.45325,194.1765,21317.828000000005,0.0,864.43125,20213.318,21317.828000000005,21077.74925,240.07875000000422
2026-02-27 13:00:00+00:00,312.98725,2453.636,204.012,135.381,658.332,6483.4575,2082.60075,5435.7080000000005,34.977,65.4705,2125.3865,196.2575,20188.206,0.0,528.308,20254.48025,20188.206,20782.78825,-594.5822500000031
2026-02-27 14:00:00+00:00,324.7725,2948.40275,205.12275,148.05875,679.2665,4495.1005000000005,2100.14725,5895.51125,90.495,67.08,2421.848,198.01675,19573.822000000004,0.0,19.058,20791.22175,19573.822000000004,20810.27975,-1236.4577499999978
2026-02-27 15:00:00+00:00,331.34299999999996,3422.9105,210.2355,164.7105,684.406,1779.60975,2540.6565,6327.769,151.19375,67.45025,3123.1135,199.435,19002.83325,416.295,0.0,21185.19625,19419.128249999998,21185.19625,-1766.068000000003
2026-02-27 16:00:00+00:00,346.92875000000004,3729.615,212.65800000000002,170.3585,696.57075,156.58249999999998,3570.46175,6296.73,236.2625,68.52,3793.651,198.00625,19476.345,914.96275,0.0,21644.446,20391.30775,21644.446,-1253.13825
2026-02-27 17:00:00+00:00,363.7315,3903.43525,213.64875,168.92875,696.20425,0.0,4744.2342499999995,6356.12175,231.6805,68.4675,3752.603,196.22875,20695.284249999993,983.65175,0.0,21864.403000000002,21678.935999999994,21864.403000000002,-185.46700000000783
2026-02-27 18:00:00+00:00,379.214,3701.495,214.48525,168.13375000000002,691.25875,0.0,5495.794,6448.62925,214.536,67.97925,3706.0375,196.691,21284.25375,849.571,0.0,21743.09375,22133.82475,21743.09375,390.73099999999977
2026-02-27 19:00:00+00:00,386.012,3664.115,215.178,156.89625,682.28975,0.0,5607.509749999999,5948.6810000000005,113.223,67.184,3639.3945,195.95175,20676.435,496.7575,0.0,20959.05025,21173.1925,20959.05025,214.1422500000008
2026-02-27 20:00:00+00:00,357.41949999999997,3426.013,215.79125,152.9475,663.729,0.0,5707.46325,5637.931,96.9005,65.7745,3401.5029999999997,197.041,19922.5135,125.76350000000001,0.0,19382.716249999998,20048.277000000002,19382.716249999998,665.5607500000042
2026-02-27 21:00:00+00:00,331.52725,3304.7259999999997,214.43,152.88475,665.01,0.0,5624.43,5499.10475,49.5875,65.84075,2698.97525,198.39375,18804.91,0.0,14.50225,18246.91875,18804.91,18261.421000000002,543.4889999999978
2026-02-27 22:00:00+00:00,230.74824999999998,3194.85575,215.7515,133.2365,667.74225,0.0,5532.173,5600.15325,32.659,66.17025,1981.5240000000001,197.97625,17852.989999999998,0.0,37.61475,17068.6115,17852.989999999998,17106.22625,746.7637499999983
2026-02-27 23:00:00+00:00,192.53775,2947.6352500000003,215.462,140.5285,670.473,0.0,5369.23175,5160.852,33.095,66.21625,1759.41175,198.5615,16754.004749999996,0.0,44.93175,16155.948,16754.004749999996,16200.87975,553.1249999999964
2026-02-28 00:00:00+00:00,192.54025000000001,2847.0967499999997,215.76275,140.572,666.5745,0.0,5141.2835,4995.435,33.079,65.79775000000001,1837.4605,197.849,16333.450999999997,0.0,22.596,15656.931,16333.450999999997,15679.527,653.9239999999972
2026-02-28 01:00:00+00:00,191.9085,2799.32325,215.9625,140.35875,665.347,0.0,4812.66975,4865.9130000000005,33.046,65.661,1787.652,201.66425,15779.506,0.0,14.998249999999999,15324.43925,15779.506,15339.4375,440.0684999999994
2026-02-28 02:00:00+00:00,191.69675,2770.958,216.7605,140.56675,662.921,0.0,4713.07175,4885.89775,33.007,65.34325,1786.44425,200.76675,15667.433750000002,0.0,14.9695,15224.87225,15667.433750000002,15239.84175,427.5920000000024
2026-02-28 03:00:00+00:00,192.7155,2576.864,217.88325,140.50175000000002,661.07475,0.0,4654.16325,4805.21125,32.966,65.23275,1909.45275,197.2375,15453.302749999999,0.0,15.141,15401.18,15453.302749999999,15416.321,36.98174999999901
2026-02-28 04:00:00+00:00,191.053,2851.40875,217.714,140.63425,669.656,0.0,4718.49525,4910.23875,43.235,66.166,2103.28125,195.8225,16107.70475,0.0,15.2555,15663.26975,16107.70475,15678.525249999999,429.179500000002
2026-02-28 05:00:00+00:00,191.654,2979.3965,216.847,153.79025000000001,675.9165,225.08575000000002,4775.6025,5080.73025,120.5895,66.37125,2270.6525,201.6345,16958.2705,2.1904999999999997,0.0,16280.8695,16960.461,16280.8695,679.5914999999986
2026-02-28 06:00:00+00:00,188.20024999999998,2759.316,216.49625,169.00875,673.52975,2300.35125,4703.398,4847.31675,125.7045,66.0565,1924.5317499999999,204.32150000000001,18178.231249999997,0.0,10.124,16985.49925,18178.231249999997,16995.62325,1182.6079999999965
