,Biomass,Fossil Oil,Hydro Run-of-river and poundage,Other,Solar,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Geothermal,Fossil Coal-derived gas,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-19 05:00:00+00:00,17.0,9.0,23.0,14.0,0.0,571.75,331.0,84.0,0.0,291.5,1341.25,215.75,0.0,866.25,1557.0,866.25,690.75
2026-02-19 06:00:00+00:00,41.75,8.75,23.0,14.0,13.75,585.5,331.0,84.0,0.0,291.5,1393.25,626.75,0.0,1046.5,2020.0,1046.5,973.5
2026-02-19 07:00:00+00:00,42.0,8.0,14.5,14.0,58.5,537.75,331.0,84.0,0.0,291.75,1381.5,573.75,0.0,1123.5,1955.25,1123.5,831.75
2026-02-19 08:00:00+00:00,42.0,8.5,6.25,13.25,126.25,511.25,351.75,84.0,0.0,291.75,1435.0,228.75,0.0,1126.25,1663.75,1126.25,537.5
2026-02-19 09:00:00+00:00,42.0,9.0,6.0,13.0,181.5,580.5,364.0,83.75,0.0,291.5,1571.25,116.75,0.0,1109.25,1688.0,1109.25,578.75
2026-02-19 10:00:00+00:00,42.0,8.0,6.0,13.25,212.75,651.5,337.25,83.75,0.0,291.75,1646.25,54.75,0.0,1073.25,1701.0,1073.25,627.75
2026-02-19 11:00:00+00:00,42.0,8.0,6.0,14.0,138.0,620.0,353.75,84.0,0.0,291.75,1557.5,0.0,1.75,1096.5,1557.5,1098.25,459.25
2026-02-19 12:00:00+00:00,42.0,8.0,6.5,14.0,200.75,513.0,388.5,83.75,0.0,291.75,1548.25,0.0,195.5,1024.0,1548.25,1219.5,328.75
2026-02-19 13:00:00+00:00,42.0,8.0,6.25,14.0,448.0,520.0,387.5,83.25,0.0,291.25,1800.25,0.0,242.25,974.25,1800.25,1216.5,583.75
2026-02-19 14:00:00+00:00,42.0,8.0,20.5,14.0,305.0,683.25,389.25,84.0,0.0,291.0,1837.0,0.0,534.0,994.25,1837.0,1528.25,308.75
2026-02-19 15:00:00+00:00,42.0,8.0,22.0,14.0,224.0,704.5,344.0,83.75,0.0,291.25,1733.5,0.0,83.25,1019.0,1733.5,1102.25,631.25
2026-02-19 16:00:00+00:00,42.0,8.0,22.0,14.75,49.25,777.75,331.5,84.0,0.0,291.25,1620.5,145.0,0.0,1066.0,1765.5,1066.0,699.5
2026-02-19 17:00:00+00:00,42.0,8.0,22.75,15.0,0.0,799.25,331.25,84.0,0.0,291.75,1594.0,502.5,0.0,1177.5,2096.5,1177.5,919.0
2026-02-19 18:00:00+00:00,42.0,8.0,24.25,15.0,0.0,795.5,330.75,83.75,0.0,291.5,1590.75,418.75,0.0,1221.5,2009.5,1221.5,788.0
2026-02-19 19:00:00+00:00,42.0,8.0,22.0,15.0,0.0,774.0,331.25,83.75,0.0,291.25,1567.25,14.5,0.0,1181.25,1581.75,1181.25,400.5
2026-02-19 20:00:00+00:00,42.0,8.0,22.5,15.0,0.0,784.25,339.0,83.5,0.0,291.75,1586.0,50.75,0.0,1090.25,1636.75,1090.25,546.5
2026-02-19 21:00:00+00:00,42.0,8.0,22.25,15.0,0.0,808.5,357.75,83.25,0.0,291.75,1628.5,0.0,22.5,991.5,1628.5,1014.0,614.5
2026-02-19 22:00:00+00:00,42.0,8.0,22.75,15.0,0.0,789.5,330.5,84.0,0.0,291.5,1583.25,0.0,103.0,867.75,1583.25,970.75,612.5
2026-02-19 23:00:00+00:00,19.0,8.75,22.75,15.0,0.0,761.5,330.5,85.0,0.0,300.0,1542.5,0.0,207.25,750.5,1542.5,957.75,584.75
2026-02-20 00:00:00+00:00,19.25,9.0,22.0,15.0,0.0,775.75,330.75,85.0,0.0,312.5,1569.25,0.0,333.25,693.25,1569.25,1026.5,542.75
2026-02-20 01:00:00+00:00,19.0,9.0,22.0,15.0,0.0,741.5,331.0,84.25,0.0,328.25,1550.0,0.0,343.0,675.0,1550.0,1018.0,532.0
2026-02-20 02:00:00+00:00,19.0,9.0,22.0,15.0,0.0,752.0,321.0,84.0,0.0,331.0,1553.0,0.0,336.75,673.25,1553.0,1010.0,543.0
2026-02-20 03:00:00+00:00,19.25,9.0,22.25,15.0,0.0,737.75,289.0,84.0,0.0,331.0,1507.25,0.0,274.5,694.75,1507.25,969.25,538.0
2026-02-20 04:00:00+00:00,19.0,9.0,22.0,15.0,0.0,752.75,289.0,84.0,0.0,331.25,1522.0,0.0,237.0,723.75,1522.0,960.75,561.25
2026-02-20 05:00:00+00:00,19.0,9.0,22.0,15.0,0.0,764.0,289.0,84.0,0.0,331.0,1533.0,0.0,114.25,841.5,1533.0,955.75,577.25
2026-02-20 06:00:00+00:00,42.0,9.0,22.0,15.0,14.75,768.5,288.5,84.75,0.0,331.5,1576.0,47.75,0.0,1011.5,1623.75,1011.5,612.25
2026-02-20 07:00:00+00:00,42.0,8.0,22.75,15.0,135.0,761.75,289.0,85.0,0.0,330.5,1689.0,419.0,0.0,1075.0,2108.0,1075.0,1033.0
2026-02-20 08:00:00+00:00,41.5,8.0,22.5,15.0,243.75,737.75,294.0,85.0,0.0,331.0,1778.5,220.75,0.0,1061.0,1999.25,1061.0,938.25
2026-02-20 09:00:00+00:00,42.0,8.0,21.0,14.5,434.25,707.0,338.25,64.75,0.0,331.25,1961.0,61.75,0.0,1007.5,2022.75,1007.5,1015.25
2026-02-20 10:00:00+00:00,42.0,8.0,23.0,15.0,491.5,701.75,298.25,85.0,0.0,331.5,1996.0,0.0,178.5,970.25,1996.0,1148.75,847.25
2026-02-20 11:00:00+00:00,42.0,8.0,22.75,15.0,545.5,716.0,289.5,84.75,0.0,331.0,2054.5,0.0,371.25,969.0,2054.5,1340.25,714.25
2026-02-20 12:00:00+00:00,42.0,8.0,23.0,15.0,455.25,670.25,323.75,85.0,0.0,331.25,1953.5,0.0,305.75,919.75,1953.5,1225.5,728.0
2026-02-20 13:00:00+00:00,42.0,8.0,23.0,15.0,619.0,618.25,307.5,84.5,0.0,330.75,2048.0,0.0,154.5,906.0,2048.0,1060.5,987.5
2026-02-20 14:00:00+00:00,42.0,8.0,23.0,15.0,505.0,527.75,289.25,84.75,0.0,331.25,1826.0,0.0,57.0,951.5,1826.0,1008.5,817.5
2026-02-20 15:00:00+00:00,42.0,8.0,24.0,15.0,315.75,500.75,288.75,84.5,0.0,331.25,1610.0,86.75,0.0,964.25,1696.75,964.25,732.5
2026-02-20 16:00:00+00:00,42.0,8.0,25.0,15.0,52.0,467.0,312.75,84.5,0.0,331.25,1337.5,453.25,0.0,1013.75,1790.75,1013.75,777.0
2026-02-20 17:00:00+00:00,42.0,8.0,23.75,15.0,0.0,464.5,335.5,85.0,0.0,331.0,1304.75,456.5,0.0,1083.25,1761.25,1083.25,678.0
2026-02-20 18:00:00+00:00,42.0,8.0,23.25,15.0,0.0,433.5,332.0,85.0,0.0,331.25,1270.0,348.0,0.0,1138.25,1618.0,1138.25,479.75
2026-02-20 19:00:00+00:00,42.0,8.0,22.25,15.0,0.0,402.25,356.75,84.75,0.0,331.0,1262.0,189.0,0.0,1117.25,1451.0,1117.25,333.75
2026-02-20 20:00:00+00:00,42.0,8.0,22.0,15.0,0.0,299.5,370.5,84.25,0.0,331.0,1172.25,137.0,0.0,1029.75,1309.25,1029.75,279.5
2026-02-20 21:00:00+00:00,42.0,8.0,18.0,15.5,0.0,260.5,330.5,84.0,0.0,331.0,1089.5,122.0,0.0,923.75,1211.5,923.75,287.75
2026-02-20 22:00:00+00:00,42.0,8.0,12.5,16.0,0.0,297.0,329.75,84.0,0.0,331.25,1120.5,31.75,0.0,818.25,1152.25,818.25,334.0
2026-02-20 23:00:00+00:00,19.5,8.0,16.0,15.75,0.0,296.25,330.75,84.75,0.0,331.0,1102.0,75.5,0.0,703.0,1177.5,703.0,474.5
2026-02-21 00:00:00+00:00,19.75,8.0,22.25,15.0,0.0,273.75,330.0,84.5,0.0,330.5,1083.75,0.0,109.75,652.75,1083.75,762.5,321.25
2026-02-21 01:00:00+00:00,19.5,8.0,22.75,15.0,0.0,227.5,331.25,84.5,0.0,331.25,1039.75,0.0,138.5,633.5,1039.75,772.0,267.75
2026-02-21 02:00:00+00:00,19.75,8.75,22.5,15.0,0.0,226.5,332.25,84.75,0.0,330.75,1040.25,0.0,405.0,622.75,1040.25,1027.75,12.5
2026-02-21 03:00:00+00:00,20.0,9.0,22.0,15.0,0.0,206.5,333.5,84.5,0.0,331.25,1021.75,0.0,460.25,625.0,1021.75,1085.25,-63.5
2026-02-21 04:00:00+00:00,19.75,9.0,22.0,15.0,0.0,154.5,331.5,84.75,0.0,330.75,967.25,0.0,321.0,672.5,967.25,993.5,-26.25
2026-02-21 05:00:00+00:00,20.0,9.0,22.0,15.0,0.0,77.5,330.25,84.75,0.0,331.0,889.5,0.0,34.75,772.25,889.5,807.0,82.5
2026-02-21 06:00:00+00:00,42.0,9.0,22.0,15.0,32.0,67.25,330.0,84.75,0.0,331.0,933.0,304.25,0.0,901.25,1237.25,901.25,336.0
2026-02-21 07:00:00+00:00,42.0,9.0,22.0,15.0,249.0,66.5,330.75,84.5,0.0,331.0,1149.75,302.75,0.0,948.0,1452.5,948.0,504.5
2026-02-21 08:00:00+00:00,42.0,9.0,22.0,15.5,570.0,68.75,330.0,84.25,0.0,331.0,1472.5,196.75,0.0,915.0,1669.25,915.0,754.25
2026-02-21 09:00:00+00:00,42.0,9.0,22.0,16.0,777.5,79.0,330.0,84.5,0.0,331.25,1691.25,9.25,0.0,833.25,1700.5,833.25,867.25
2026-02-21 10:00:00+00:00,42.0,9.0,22.0,15.25,836.25,82.5,330.75,85.0,0.0,331.0,1753.75,0.0,466.25,758.25,1753.75,1224.5,529.25
2026-02-21 11:00:00+00:00,42.0,9.0,22.0,16.0,823.0,120.0,331.0,84.5,0.0,331.0,1778.5,0.0,594.0,728.5,1778.5,1322.5,456.0
2026-02-21 12:00:00+00:00,42.0,9.0,22.0,15.0,807.75,209.5,330.25,84.0,0.0,331.25,1850.75,0.0,537.75,720.5,1850.75,1258.25,592.5
2026-02-21 13:00:00+00:00,42.0,9.0,22.0,15.0,760.25,255.0,307.0,84.5,0.0,331.0,1825.75,0.0,140.75,719.5,1825.75,860.25,965.5
2026-02-21 14:00:00+00:00,42.0,9.0,22.0,15.0,635.0,232.5,290.25,85.0,0.0,331.25,1662.0,0.0,36.75,759.0,1662.0,795.75,866.25
2026-02-21 15:00:00+00:00,42.0,8.25,22.0,15.0,323.5,192.0,325.0,84.75,0.0,331.25,1343.75,28.75,0.0,836.75,1372.5,836.75,535.75
2026-02-21 16:00:00+00:00,42.0,8.0,22.0,15.0,78.0,157.25,330.5,84.75,0.0,334.0,1071.5,277.75,0.0,905.0,1349.25,905.0,444.25
2026-02-21 17:00:00+00:00,42.0,8.0,23.25,15.0,0.25,127.75,350.25,84.5,0.0,333.75,984.75,554.5,0.0,1024.75,1539.25,1024.75,514.5
2026-02-21 18:00:00+00:00,42.0,8.0,22.0,15.0,0.0,108.75,388.0,84.25,0.0,334.0,1002.0,607.0,0.0,1070.25,1609.0,1070.25,538.75
2026-02-21 19:00:00+00:00,42.0,8.0,22.25,15.0,0.0,107.5,388.25,84.5,0.0,334.0,1001.5,442.25,0.0,1069.25,1443.75,1069.25,374.5
2026-02-21 20:00:00+00:00,42.0,8.0,22.0,15.0,0.0,116.5,365.75,84.75,0.0,334.0,988.0,134.75,0.0,1010.0,1122.75,1010.0,112.75
2026-02-21 21:00:00+00:00,42.0,8.0,22.0,15.0,0.0,109.75,289.75,84.0,0.0,334.0,904.5,1.25,0.0,926.25,905.75,926.25,-20.5
2026-02-21 22:00:00+00:00,42.0,8.0,22.0,15.0,0.0,98.5,289.25,84.75,0.0,334.0,893.5,1.0,0.0,855.25,894.5,855.25,39.25
2026-02-21 23:00:00+00:00,19.0,8.75,22.0,15.0,0.0,92.25,288.0,84.25,0.0,331.25,860.5,0.0,12.5,758.5,860.5,771.0,89.5
2026-02-22 00:00:00+00:00,19.0,9.0,22.0,15.0,0.0,92.25,288.5,84.5,0.0,331.25,861.5,0.0,74.25,707.5,861.5,781.75,79.75
2026-02-22 01:00:00+00:00,19.0,8.25,22.5,15.0,0.0,90.0,311.75,85.0,0.0,330.75,882.25,0.0,429.0,679.0,882.25,1108.0,-225.75
2026-02-22 02:00:00+00:00,19.25,8.5,22.25,15.0,0.0,69.75,331.5,84.5,0.0,330.75,881.5,0.0,641.75,670.5,881.5,1312.25,-430.75
2026-02-22 03:00:00+00:00,19.25,9.0,22.25,15.0,0.0,41.5,331.0,84.5,0.0,331.0,853.5,0.0,520.75,675.25,853.5,1196.0,-342.5
2026-02-22 04:00:00+00:00,19.0,9.0,22.25,15.0,0.0,25.75,330.5,84.5,0.0,331.0,837.0,0.0,275.75,691.25,837.0,967.0,-130.0
2026-02-22 05:00:00+00:00,19.25,9.0,22.25,15.0,0.0,23.75,330.5,84.0,0.0,331.25,835.0,174.75,0.0,716.5,1009.75,716.5,293.25
2026-02-22 06:00:00+00:00,42.0,9.0,22.5,15.0,35.5,24.0,331.25,84.5,0.0,330.5,894.25,535.25,0.0,796.75,1429.5,796.75,632.75
2026-02-22 07:00:00+00:00,42.0,9.0,22.5,15.0,275.75,25.25,329.25,84.25,0.0,331.0,1134.0,530.75,0.0,844.25,1664.75,844.25,820.5
2026-02-22 08:00:00+00:00,42.0,9.0,22.5,15.0,567.25,28.25,330.5,84.0,0.0,330.75,1429.25,165.25,0.0,831.5,1594.5,831.5,763.0
2026-02-22 09:00:00+00:00,42.0,9.0,23.0,15.75,803.5,29.5,331.25,84.25,0.0,331.0,1669.25,0.0,337.25,797.5,1669.25,1134.75,534.5
2026-02-22 10:00:00+00:00,42.0,8.75,22.25,16.0,867.0,29.75,329.25,84.0,0.0,330.75,1729.75,0.0,401.5,754.25,1729.75,1155.75,574.0
2026-02-22 11:00:00+00:00,42.0,8.0,22.75,15.75,886.75,35.75,331.0,84.0,0.0,331.25,1757.25,0.0,588.0,705.75,1757.25,1293.75,463.5
2026-02-22 12:00:00+00:00,42.0,8.0,23.0,15.0,876.0,43.75,321.25,84.0,0.0,330.75,1743.75,0.0,528.25,627.5,1743.75,1155.75,588.0
2026-02-22 13:00:00+00:00,42.0,8.0,22.75,15.25,832.25,56.25,288.75,84.0,0.0,331.25,1680.5,0.0,44.0,590.25,1680.5,634.25,1046.25
2026-02-22 14:00:00+00:00,42.0,8.0,23.0,15.0,713.75,82.5,292.5,84.5,0.0,330.75,1592.0,0.5,0.0,647.0,1592.5,647.0,945.5
2026-02-22 15:00:00+00:00,42.0,8.0,22.75,15.0,426.25,94.25,331.25,84.75,0.0,331.25,1355.5,40.0,0.0,719.5,1395.5,719.5,676.0
2026-02-22 16:00:00+00:00,42.0,8.0,22.75,15.0,92.0,91.75,332.25,84.25,0.0,331.25,1019.25,39.25,0.0,809.0,1058.5,809.0,249.5
2026-02-22 17:00:00+00:00,42.0,8.0,23.0,15.0,0.5,86.75,330.75,84.0,0.0,331.0,921.0,438.0,0.0,937.0,1359.0,937.0,422.0
2026-02-22 18:00:00+00:00,42.0,8.0,22.75,15.0,0.0,94.5,331.0,84.25,0.0,331.0,928.5,648.25,0.0,1020.0,1576.75,1020.0,556.75
2026-02-22 19:00:00+00:00,42.0,8.0,23.0,15.0,0.0,93.0,331.25,84.75,0.0,331.25,928.25,606.25,0.0,1036.0,1534.5,1036.0,498.5
2026-02-22 20:00:00+00:00,42.0,8.0,22.75,15.0,0.0,91.25,325.0,84.25,0.0,331.0,919.25,205.75,0.0,974.25,1125.0,974.25,150.75
2026-02-22 21:00:00+00:00,42.0,8.0,23.0,15.0,0.0,96.25,289.25,84.5,0.0,330.5,888.5,2.0,0.0,883.25,890.5,883.25,7.25
2026-02-22 22:00:00+00:00,42.0,8.25,22.75,15.0,0.0,106.0,287.75,84.0,0.0,331.25,897.0,0.0,31.75,788.25,897.0,820.0,77.0
2026-02-22 23:00:00+00:00,37.0,9.0,23.0,15.0,0.0,124.0,288.0,84.0,0.0,331.0,911.0,0.0,122.5,703.5,911.0,826.0,85.0
2026-02-23 00:00:00+00:00,40.75,9.0,23.0,15.0,0.0,160.25,307.75,84.75,0.0,331.0,971.5,0.0,446.25,635.25,971.5,1081.5,-110.0
2026-02-23 01:00:00+00:00,54.0,9.0,22.5,15.0,0.0,214.0,328.5,84.25,0.0,331.25,1058.5,0.0,602.5,619.75,1058.5,1222.25,-163.75
2026-02-23 02:00:00+00:00,53.75,9.0,23.0,15.0,0.0,251.75,330.25,84.0,0.0,330.75,1097.5,0.0,505.75,589.0,1097.5,1094.75,2.75
2026-02-23 03:00:00+00:00,53.75,9.0,22.75,14.5,0.0,249.0,326.5,83.5,0.0,330.25,1089.25,0.0,359.5,591.25,1089.25,950.75,138.5
2026-02-23 04:00:00+00:00,48.5,9.0,23.0,14.0,0.0,256.5,330.5,84.25,0.0,330.75,1096.5,0.0,34.5,654.25,1096.5,688.75,407.75
2026-02-23 05:00:00+00:00,37.0,9.0,23.0,14.0,0.0,258.5,330.0,84.25,0.0,331.25,1087.0,283.0,0.0,784.25,1370.0,784.25,585.75
2026-02-23 06:00:00+00:00,42.0,9.0,23.0,14.0,31.5,251.75,330.5,84.0,0.0,331.0,1116.75,439.0,0.0,907.0,1555.75,907.0,648.75
2026-02-23 07:00:00+00:00,42.0,9.0,23.0,14.0,230.5,225.5,293.75,84.0,0.0,331.5,1253.25,415.5,0.0,960.5,1668.75,960.5,708.25
2026-02-23 08:00:00+00:00,42.0,9.0,23.0,14.0,470.75,193.0,287.75,84.0,0.0,331.25,1454.75,211.75,0.0,926.25,1666.5,926.25,740.25
2026-02-23 09:00:00+00:00,42.0,9.0,22.75,14.25,580.5,187.25,286.5,84.0,0.0,331.5,1557.75,105.25,0.0,882.5,1663.0,882.5,780.5
2026-02-23 10:00:00+00:00,42.0,9.0,23.0,15.0,707.25,224.25,281.75,84.0,0.0,331.75,1718.0,0.0,139.25,798.75,1718.0,938.0,780.0
2026-02-23 11:00:00+00:00,42.0,8.5,23.0,15.0,723.25,246.75,287.5,84.0,0.0,331.25,1761.25,0.0,231.0,776.25,1761.25,1007.25,754.0
2026-02-23 12:00:00+00:00,42.0,8.0,22.75,15.0,765.25,288.75,286.75,84.0,0.0,331.5,1844.0,0.0,338.5,761.75,1844.0,1100.25,743.75
2026-02-23 13:00:00+00:00,42.0,8.0,23.0,15.0,729.25,283.5,286.0,84.0,0.0,331.5,1802.25,0.0,332.0,730.75,1802.25,1062.75,739.5
2026-02-23 14:00:00+00:00,42.0,8.0,22.75,15.0,595.75,275.75,286.5,84.0,0.0,330.5,1660.25,0.0,191.25,724.5,1660.25,915.75,744.5
2026-02-23 15:00:00+00:00,42.0,8.0,23.0,15.0,383.75,301.75,288.0,84.0,0.0,331.5,1477.0,0.0,0.75,771.25,1477.0,772.0,705.0
2026-02-23 16:00:00+00:00,42.0,8.75,23.0,15.0,104.0,277.5,289.0,84.0,0.0,331.75,1175.0,184.75,0.0,832.0,1359.75,832.0,527.75
2026-02-23 17:00:00+00:00,42.0,9.0,23.0,15.0,1.0,285.5,318.5,84.0,0.0,331.25,1109.25,491.75,0.0,943.5,1601.0,943.5,657.5
2026-02-23 18:00:00+00:00,42.0,9.0,23.0,15.0,0.0,278.25,331.0,84.0,0.0,331.25,1113.5,296.25,0.0,994.75,1409.75,994.75,415.0
2026-02-23 19:00:00+00:00,42.0,9.0,23.0,15.0,0.0,272.5,331.0,84.0,0.0,331.0,1107.5,127.25,0.0,979.75,1234.75,979.75,255.0
2026-02-23 20:00:00+00:00,42.0,9.0,23.0,15.0,0.0,255.25,330.75,84.0,0.0,330.75,1089.75,101.25,0.0,907.5,1191.0,907.5,283.5
2026-02-23 21:00:00+00:00,42.0,9.0,23.0,15.0,0.0,283.75,330.0,84.0,0.0,330.75,1117.5,6.0,0.0,804.25,1123.5,804.25,319.25
2026-02-23 22:00:00+00:00,42.0,8.0,22.75,15.0,0.0,323.0,330.0,84.0,0.0,331.0,1155.75,1.0,0.0,711.5,1156.75,711.5,445.25
2026-02-23 23:00:00+00:00,55.0,8.0,23.0,15.0,0.0,337.25,329.0,84.0,0.0,331.25,1182.5,119.5,0.0,627.0,1302.0,627.0,675.0
2026-02-24 00:00:00+00:00,55.0,8.75,23.0,15.0,0.0,308.5,331.25,84.0,0.0,331.0,1156.5,0.0,171.75,565.25,1156.5,737.0,419.5
2026-02-24 01:00:00+00:00,55.0,9.0,23.0,15.0,0.0,294.0,330.5,84.0,0.0,331.75,1142.25,0.0,367.75,568.75,1142.25,936.5,205.75
2026-02-24 02:00:00+00:00,55.0,9.0,23.0,15.0,0.0,275.5,330.75,84.0,0.0,330.75,1123.0,0.0,477.0,599.25,1123.0,1076.25,46.75
2026-02-24 03:00:00+00:00,55.0,9.0,23.0,15.0,0.0,267.5,330.0,84.0,0.0,330.75,1114.25,0.0,486.5,616.0,1114.25,1102.5,11.75
2026-02-24 04:00:00+00:00,55.0,9.0,23.0,15.0,0.0,267.25,330.5,84.0,0.0,330.75,1114.5,0.0,82.5,665.0,1114.5,747.5,367.0
2026-02-24 05:00:00+00:00,55.0,9.0,23.0,15.0,0.0,263.75,330.5,84.0,0.0,330.75,1111.0,254.75,0.0,753.25,1365.75,753.25,612.5
2026-02-24 06:00:00+00:00,42.0,9.0,23.0,15.0,43.0,246.5,310.0,84.25,0.0,331.0,1103.75,476.5,0.0,867.25,1580.25,867.25,713.0
2026-02-24 07:00:00+00:00,42.0,9.0,23.0,15.0,302.5,207.5,286.5,84.25,0.0,331.0,1300.75,459.5,0.0,905.25,1760.25,905.25,855.0
2026-02-24 08:00:00+00:00,42.0,9.0,23.0,15.0,632.25,169.75,287.5,84.5,0.0,331.5,1594.5,121.75,0.0,887.25,1716.25,887.25,829.0
2026-02-24 09:00:00+00:00,42.0,9.0,25.0,15.0,802.25,149.25,284.75,84.0,0.0,331.25,1742.5,0.0,67.75,824.0,1742.5,891.75,850.75
2026-02-24 10:00:00+00:00,42.0,9.0,24.75,15.0,848.5,162.0,287.25,84.25,0.0,332.0,1804.75,0.0,374.0,745.5,1804.75,1119.5,685.25
2026-02-24 11:00:00+00:00,42.0,9.0,25.0,15.0,864.0,235.75,288.25,84.75,0.0,331.25,1895.0,0.0,612.5,737.75,1895.0,1350.25,544.75
2026-02-24 12:00:00+00:00,42.0,9.0,25.0,15.0,871.25,252.5,287.5,84.0,0.0,331.5,1917.75,0.0,553.25,704.75,1917.75,1258.0,659.75
2026-02-24 13:00:00+00:00,42.0,8.75,22.75,15.0,839.0,250.75,285.5,61.5,0.0,331.75,1857.0,0.0,324.0,697.0,1857.0,1021.0,836.0
2026-02-24 14:00:00+00:00,42.0,8.0,19.5,15.0,723.5,23.0,289.75,28.75,0.0,331.25,1480.75,0.0,45.25,795.0,1480.75,840.25,640.5
2026-02-24 15:00:00+00:00,42.0,8.0,25.0,15.0,442.5,101.25,290.5,84.5,0.0,331.25,1340.0,7.75,0.0,828.5,1347.75,828.5,519.25
2026-02-24 16:00:00+00:00,42.0,8.0,25.0,15.0,104.5,175.25,290.0,84.5,0.0,331.25,1075.5,409.75,0.0,906.5,1485.25,906.5,578.75
2026-02-24 17:00:00+00:00,42.0,8.0,25.0,15.0,0.5,179.25,308.5,84.75,0.0,330.75,993.75,651.0,0.0,1011.75,1644.75,1011.75,633.0
2026-02-24 18:00:00+00:00,42.0,9.0,25.0,15.0,0.0,166.75,294.0,85.0,0.0,331.0,967.75,551.75,0.0,1092.0,1519.5,1092.0,427.5
2026-02-24 19:00:00+00:00,42.0,9.0,25.0,15.0,0.0,149.5,329.0,86.25,0.0,331.25,987.0,359.0,0.0,1081.5,1346.0,1081.5,264.5
2026-02-24 20:00:00+00:00,42.0,8.5,25.0,15.0,0.0,106.75,325.5,86.0,0.0,331.0,939.75,147.5,0.0,1013.5,1087.25,1013.5,73.75
2026-02-24 21:00:00+00:00,42.0,8.0,25.0,15.0,0.0,68.75,290.25,86.0,0.0,331.0,866.0,1.5,0.0,922.25,867.5,922.25,-54.75
2026-02-24 22:00:00+00:00,42.0,8.0,25.0,15.0,0.0,61.5,290.5,86.0,0.0,331.25,859.25,0.0,13.5,820.75,859.25,834.25,25.0
2026-02-24 23:00:00+00:00,54.5,8.0,25.0,15.0,0.0,53.5,301.5,86.0,0.0,330.75,874.25,0.0,62.25,743.0,874.25,805.25,69.0
2026-02-25 00:00:00+00:00,54.5,8.0,25.0,15.0,0.0,45.5,313.5,86.0,0.0,331.0,878.5,0.0,292.5,689.25,878.5,981.75,-103.25
2026-02-25 01:00:00+00:00,55.0,8.0,25.0,15.0,0.0,30.75,332.0,86.0,0.0,331.0,882.75,0.0,636.25,680.5,882.75,1316.75,-434.0
2026-02-25 02:00:00+00:00,54.75,9.0,25.0,15.0,0.0,23.5,331.0,86.0,0.0,331.0,875.25,0.0,525.75,680.0,875.25,1205.75,-330.5
2026-02-25 03:00:00+00:00,54.5,8.75,25.0,15.0,0.0,11.75,291.75,86.0,0.0,331.0,823.75,0.0,151.25,690.25,823.75,841.5,-17.75
2026-02-25 04:00:00+00:00,55.0,9.0,25.0,15.0,0.0,10.5,290.75,86.0,0.0,330.5,821.75,0.0,103.25,730.25,821.75,833.5,-11.75
2026-02-25 05:00:00+00:00,55.0,9.0,25.0,15.0,0.0,5.5,313.25,86.0,0.0,331.25,840.0,274.25,0.0,846.75,1114.25,846.75,267.5
2026-02-25 06:00:00+00:00,42.0,9.0,25.0,15.0,39.25,4.0,331.5,86.0,0.0,330.0,881.75,647.75,0.0,963.75,1529.5,963.75,565.75
2026-02-25 07:00:00+00:00,42.0,9.0,25.0,15.0,300.25,8.75,331.0,86.0,0.0,331.75,1148.75,529.5,0.0,970.75,1678.25,970.75,707.5
2026-02-25 08:00:00+00:00,42.0,8.5,25.0,15.0,649.75,6.25,330.25,86.0,0.0,331.0,1493.75,108.5,0.0,913.5,1602.25,913.5,688.75
2026-02-25 09:00:00+00:00,42.0,9.0,25.0,15.0,831.5,4.25,297.25,86.0,0.0,331.25,1641.25,0.0,0.5,848.0,1641.25,848.5,792.75
2026-02-25 10:00:00+00:00,40.0,9.0,25.0,15.0,878.75,4.0,287.0,86.0,0.0,331.5,1676.25,0.0,90.5,786.5,1676.25,877.0,799.25
2026-02-25 11:00:00+00:00,37.0,9.0,25.0,15.0,889.25,3.5,289.25,86.0,0.0,331.5,1685.5,0.0,113.25,758.75,1685.5,872.0,813.5
2026-02-25 12:00:00+00:00,37.0,9.0,25.0,15.0,876.0,3.0,290.25,86.0,0.0,331.5,1672.75,0.0,180.75,732.25,1672.75,913.0,759.75
2026-02-25 13:00:00+00:00,37.5,9.0,25.0,15.0,841.0,10.5,290.0,86.0,0.0,331.5,1645.5,0.0,494.0,706.25,1645.5,1200.25,445.25
2026-02-25 14:00:00+00:00,40.25,8.0,25.0,15.0,726.0,14.75,298.5,86.0,0.0,331.5,1545.0,0.0,531.5,742.75,1545.0,1274.25,270.75
2026-02-25 15:00:00+00:00,42.0,8.0,25.0,15.0,448.5,21.25,332.5,86.0,0.0,330.5,1308.75,0.0,256.75,821.75,1308.75,1078.5,230.25
2026-02-25 16:00:00+00:00,42.0,8.0,25.0,15.0,110.5,14.25,332.0,86.0,0.0,331.25,964.0,425.75,0.0,908.75,1389.75,908.75,481.0
2026-02-25 17:00:00+00:00,42.0,8.0,25.0,15.0,0.75,13.25,332.5,86.0,0.0,331.0,853.5,620.0,0.0,1028.25,1473.5,1028.25,445.25
2026-02-25 18:00:00+00:00,42.0,8.0,25.0,15.25,0.0,9.25,309.0,86.0,0.0,331.0,825.5,357.75,0.0,1103.5,1183.25,1103.5,79.75
