,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Solar,Wind Offshore,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-01-31 02:00:00+00:00,237.7,1250.6,263.3,30.6,0.0,0.0,3594.2,0.0,515.4000000000001,5891.799999999999,820.4,0.0,5232.8,6712.199999999999,5232.8,1479.3999999999987
2026-01-31 03:00:00+00:00,241.1,1241.0,258.3,30.4,0.0,0.0,3465.1,0.0,499.4,5735.299999999999,735.9,0.0,5034.7,6471.199999999999,5034.7,1436.499999999999
2026-01-31 04:00:00+00:00,241.6,1231.2,257.40000000000003,29.0,0.0,0.0,3354.0,0.0,499.59999999999997,5612.8,630.8000000000001,0.0,4912.4,6243.6,4912.4,1331.2000000000007
2026-01-31 05:00:00+00:00,241.7,1271.6,411.90000000000003,30.3,0.0,0.0,3138.5,0.0,572.1,5666.1,737.3,0.0,4922.8,6403.400000000001,4922.8,1480.6000000000004
2026-01-31 06:00:00+00:00,245.4,1269.3,765.6999999999999,29.7,0.0,0.0,2927.9,0.0,608.6,5846.6,713.7,0.0,5082.3,6560.3,5082.3,1478.0
2026-01-31 07:00:00+00:00,247.8,1266.1999999999998,774.4,29.7,6.8,0.0,2841.2,0.0,633.4000000000001,5799.5,1061.6,0.0,5377.5,6861.1,5377.5,1483.6000000000004
2026-01-31 08:00:00+00:00,247.8,1323.9,592.5,30.6,260.5,0.0,2672.8,0.0,809.5,5937.6,984.4000000000001,0.0,5837.1,6922.0,5837.1,1084.8999999999996
2026-01-31 09:00:00+00:00,258.3,1324.5,424.4,29.5,750.6,0.0,2431.0,0.0,850.0,6068.299999999999,728.5999999999999,0.0,6205.6,6796.9,6205.6,591.2999999999993
2026-01-31 10:00:00+00:00,262.9,1304.1,438.6,30.5,1112.4,0.0,2336.5,0.0,807.3,6292.3,337.29999999999995,0.0,6391.0,6629.6,6391.0,238.60000000000036
2026-01-31 11:00:00+00:00,260.6,1314.4,316.0,30.8,1141.8,0.0,2115.7,0.0,834.3,6013.599999999999,423.79999999999995,0.0,6513.5,6437.4,6513.5,-76.10000000000036
2026-01-31 12:00:00+00:00,260.0,1257.6000000000001,313.09999999999997,29.9,1220.5,0.0,1904.1,0.0,727.3,5712.500000000001,903.0,0.0,6676.8,6615.500000000001,6676.8,-61.29999999999927
2026-01-31 13:00:00+00:00,255.1,1313.6000000000001,306.29999999999995,29.6,1095.6,0.0,1672.6,0.0,793.0999999999999,5465.9,1090.3999999999999,0.0,6527.8,6556.299999999999,6527.8,28.49999999999909
2026-01-31 14:00:00+00:00,250.0,1274.1,304.5,29.7,903.4,0.0,1557.0,0.0,729.5999999999999,5048.299999999999,1143.7,0.0,6455.4,6191.999999999999,6455.4,-263.40000000000055
2026-01-31 15:00:00+00:00,241.9,1258.0,596.8000000000001,28.8,684.0,2.3,1383.2,0.0,676.5999999999999,4871.6,1289.3,0.0,6377.9,6160.900000000001,6377.9,-216.9999999999991
2026-01-31 16:00:00+00:00,246.6,1313.5,1163.1,29.5,327.2,4.0,1255.6,0.0,889.6,5229.1,1746.0,0.0,6500.5,6975.1,6500.5,474.60000000000036
2026-01-31 17:00:00+00:00,221.3,1833.2,1324.2,29.2,53.9,8.7,1291.7,0.0,1075.6000000000001,5837.8,1533.3,0.0,6876.6,7371.1,6876.6,494.5
2026-01-31 18:00:00+00:00,216.4,1875.5,1564.3,30.1,0.1,14.8,1511.3,0.0,1109.4,6321.9,2135.5,0.0,7590.7,8457.4,7590.7,866.6999999999998
2026-01-31 19:00:00+00:00,233.2,1847.6,1660.1,28.7,0.0,19.4,1588.2,0.0,1162.1000000000001,6539.3,2264.5,0.0,7898.3,8803.8,7898.3,905.4999999999991
2026-01-31 20:00:00+00:00,238.9,1869.7,1488.8,28.1,0.0,21.4,1709.1,0.0,1167.3,6523.3,2197.3,0.0,7735.3,8720.6,7735.3,985.3000000000002
2026-01-31 21:00:00+00:00,239.1,1895.9,1275.0,28.7,0.0,22.1,1726.0,0.0,1041.6,6228.4,1872.4,0.0,7370.5,8100.799999999999,7370.5,730.2999999999993
2026-01-31 22:00:00+00:00,235.1,1880.4,1174.5,28.4,0.0,24.4,1791.1,0.0,874.5,6008.4,1396.3999999999999,0.0,6870.6,7404.799999999999,6870.6,534.1999999999989
2026-01-31 23:00:00+00:00,211.2,1683.7,1262.4,29.8,0.0,25.0,1950.1,0.0,1051.6,6213.800000000001,1525.0,0.0,6277.7,7738.800000000001,6277.7,1461.1000000000013
2026-02-01 00:00:00+00:00,215.2,1278.5,932.3000000000001,31.3,0.0,25.0,2074.7,0.0,1064.5,5621.5,1267.8,0.0,5727.4,6889.3,5727.4,1161.9000000000005
2026-02-01 01:00:00+00:00,248.5,1240.3000000000002,608.8,30.6,0.0,25.0,2099.3,0.0,1065.8,5318.3,1253.5,0.0,5268.5,6571.8,5268.5,1303.3000000000002
2026-02-01 02:00:00+00:00,276.9,1246.1000000000001,343.9,31.4,0.0,25.0,2158.6,0.0,1044.0,5125.9,1100.0,0.0,4919.1,6225.9,4919.1,1306.7999999999993
2026-02-01 03:00:00+00:00,273.9,1249.7,279.5,30.8,0.0,23.7,2155.7,0.0,964.8000000000001,4978.099999999999,1058.2,0.0,4776.8,6036.299999999999,4776.8,1259.499999999999
2026-02-01 04:00:00+00:00,272.7,1216.6000000000001,287.70000000000005,27.5,0.0,24.3,2116.5,0.0,931.3000000000001,4876.6,1135.8000000000002,0.0,4672.3,6012.400000000001,4672.3,1340.1000000000004
2026-02-01 05:00:00+00:00,272.4,1217.7,363.79999999999995,28.6,0.0,10.8,2047.9,0.0,987.1,4928.3,1144.9,0.0,4632.3,6073.200000000001,4632.3,1440.9000000000005
2026-02-01 06:00:00+00:00,269.1,1205.1,647.5999999999999,30.3,0.0,6.0,2016.4,0.0,851.1999999999999,5025.7,1211.5,0.0,4744.8,6237.2,4744.8,1492.3999999999996
2026-02-01 07:00:00+00:00,269.5,1255.5,560.0,29.4,1.2,4.9,1967.5,0.0,1117.2,5205.2,1154.1,0.0,4871.0,6359.299999999999,4871.0,1488.2999999999993
2026-02-01 08:00:00+00:00,273.1,1277.8,893.3000000000001,28.0,66.2,5.5,1783.5,0.0,1124.0,5451.4,1213.1,0.0,5178.7,6664.5,5178.7,1485.8000000000002
2026-02-01 09:00:00+00:00,281.3,1297.3999999999999,1163.3,29.1,231.1,5.7,1533.9,0.0,1103.8,5645.599999999999,1598.5,0.0,5760.6,7244.099999999999,5760.6,1483.499999999999
2026-02-01 10:00:00+00:00,286.7,1264.2,1274.3,29.3,416.2,6.4,1534.0,0.0,1211.2,6022.3,1712.4,0.0,6262.3,7734.700000000001,6262.3,1472.4000000000005
2026-02-01 11:00:00+00:00,283.9,1248.1,1390.5,28.8,535.6,7.9,1557.0,0.0,1261.6000000000001,6313.400000000001,1819.1,0.0,6711.2,8132.5,6711.2,1421.3000000000002
2026-02-01 12:00:00+00:00,283.9,1290.5,1613.5,29.4,579.5,13.9,1527.5,0.0,1259.2,6597.400000000001,1821.5,0.0,7039.7,8418.900000000001,7039.7,1379.2000000000016
2026-02-01 13:00:00+00:00,282.5,1226.3,1636.2,29.4,491.0,17.5,1642.9,0.0,1219.3000000000002,6545.1,1733.8,0.0,6932.4,8278.9,6932.4,1346.5
2026-02-01 14:00:00+00:00,283.8,1238.1000000000001,1554.8,29.8,372.3,23.4,1758.6,0.0,1219.2,6480.0,1723.3,0.0,6861.5,8203.3,6861.5,1341.7999999999993
2026-02-01 15:00:00+00:00,285.9,1232.8,1531.2,29.2,217.1,23.1,1857.0,0.0,1243.4,6419.699999999999,1712.8,0.0,6762.8,8132.499999999999,6762.8,1369.699999999999
2026-02-01 16:00:00+00:00,296.1,1235.0,1296.0,29.4,104.1,24.2,1895.4,0.0,1285.3000000000002,6165.5,1676.3,0.0,6832.8,7841.8,6832.8,1009.0
2026-02-01 17:00:00+00:00,290.7,1786.7,1041.6000000000001,28.7,12.6,25.0,2226.8,0.0,1288.9,6701.0,1404.0,0.0,7109.4,8105.0,7109.4,995.6000000000004
2026-02-01 18:00:00+00:00,287.1,1856.5,1147.3999999999999,29.6,0.0,25.0,2695.0,0.0,1239.8999999999999,7280.5,1348.1000000000001,0.0,7627.2,8628.6,7627.2,1001.4000000000005
2026-02-01 19:00:00+00:00,285.1,1900.7,1529.8999999999999,28.8,0.0,25.0,2912.2,0.0,1156.5,7838.2,1063.4,0.0,7910.6,8901.6,7910.6,991.0
2026-02-01 20:00:00+00:00,286.8,1875.6,1310.8999999999999,28.6,0.0,25.0,3274.7,0.0,1057.1,7858.700000000001,912.2,0.0,7775.8,8770.900000000001,7775.8,995.1000000000013
2026-02-01 21:00:00+00:00,290.5,1857.7,842.4,30.2,0.0,25.0,3646.3,0.0,1004.3,7696.400000000001,757.6999999999999,0.0,7464.0,8454.1,7464.0,990.1000000000004
2026-02-01 22:00:00+00:00,289.1,1884.2,475.40000000000003,29.5,0.0,25.0,3795.0,0.0,773.7,7271.900000000001,606.8,0.0,6872.9,7878.700000000001,6872.9,1005.8000000000011
2026-02-01 23:00:00+00:00,290.0,1295.2,734.0999999999999,29.8,0.0,25.0,3903.6,0.0,650.4,6928.1,743.5999999999999,0.0,6181.5,7671.700000000001,6181.5,1490.2000000000007
2026-02-02 00:00:00+00:00,287.0,1264.4,449.4,30.1,0.0,25.0,3855.2,0.0,507.5,6418.6,711.8,0.0,5631.7,7130.400000000001,5631.7,1498.7000000000007
2026-02-02 01:00:00+00:00,287.5,1190.2,283.0,30.7,0.0,25.0,3939.6,0.0,660.1,6416.1,339.9,0.0,5264.4,6756.0,5264.4,1491.6000000000004
2026-02-02 02:00:00+00:00,288.9,1237.6,280.1,30.1,0.0,19.7,3943.6,0.0,506.1,6306.1,207.90000000000003,0.0,5025.3,6514.0,5025.3,1488.6999999999998
2026-02-02 03:00:00+00:00,285.9,1223.8000000000002,254.0,29.7,0.0,13.5,3922.4,0.0,479.0,6208.3,193.5,0.0,4914.2,6401.8,4914.2,1487.6000000000004
2026-02-02 04:00:00+00:00,287.3,1261.6,252.6,30.1,0.0,19.9,3659.1,0.0,575.0,6085.599999999999,255.3,0.0,4855.4,6340.9,4855.4,1485.5
2026-02-02 05:00:00+00:00,285.0,1241.3,414.70000000000005,28.0,0.0,25.0,3552.9,0.0,532.7,6079.599999999999,377.09999999999997,0.0,4960.9,6456.7,4960.9,1495.8000000000002
2026-02-02 06:00:00+00:00,285.2,1237.0,681.0,27.6,0.0,25.0,3638.7,0.0,653.2,6547.7,489.59999999999997,0.0,5539.5,7037.3,5539.5,1497.8000000000002
2026-02-02 07:00:00+00:00,285.7,1235.5,903.9,25.8,4.0,24.3,3858.5,0.0,583.7,6921.400000000001,1019.8000000000001,0.0,6443.4,7941.200000000001,6443.4,1497.800000000001
2026-02-02 08:00:00+00:00,286.7,1319.5,1040.0,27.8,224.5,22.0,3715.0,0.0,885.5999999999999,7521.1,1437.9,0.0,7469.8,8959.0,7469.8,1489.1999999999998
2026-02-02 09:00:00+00:00,291.5,1303.0,1194.8,29.8,632.2,21.5,3599.1,0.0,912.5,7984.4,1567.3,0.0,8059.1,9551.699999999999,8059.1,1492.5999999999985
2026-02-02 10:00:00+00:00,292.5,1301.6,1252.9,28.6,877.6,22.5,3475.3,0.0,893.6999999999999,8144.7,1588.1999999999998,0.0,8237.0,9732.9,8237.0,1495.8999999999996
2026-02-02 11:00:00+00:00,295.1,1200.2,1170.1,27.3,1410.2,24.9,3279.8,0.0,651.4,8059.0,1564.1,0.0,8119.0,9623.1,8119.0,1504.1000000000004
2026-02-02 12:00:00+00:00,297.6,1391.6999999999998,948.5,26.6,1327.3,25.0,3496.6,0.0,921.8,8435.099999999999,1207.7,0.0,8149.3,9642.8,8149.3,1493.499999999999
2026-02-02 13:00:00+00:00,294.9,1466.1000000000001,991.0,24.2,955.9,23.3,3519.0,0.0,967.4,8241.8,1373.5,0.0,8119.0,9615.3,8119.0,1496.2999999999993
2026-02-02 14:00:00+00:00,297.8,1436.6,1168.5,26.9,891.8,24.4,3477.5,0.0,807.3,8130.8,1566.9,0.0,8195.8,9697.7,8195.8,1501.9000000000015
2026-02-02 15:00:00+00:00,298.4,1386.2,1292.0,26.7,763.9,24.8,3528.9,0.0,873.1,8194.0,1364.3,0.0,8079.2,9558.3,8079.2,1479.0999999999995
2026-02-02 16:00:00+00:00,295.5,1598.6,1301.3,26.5,447.4,24.6,3456.6,0.0,873.8,8024.3,1086.3,0.0,8099.7,9110.6,8099.7,1010.9000000000005
2026-02-02 17:00:00+00:00,296.2,2338.1,1035.1,26.8,83.9,24.8,3521.5,0.0,914.0,8240.4,1003.9000000000001,0.0,8246.1,9244.3,8246.1,998.1999999999989
2026-02-02 18:00:00+00:00,305.8,2441.0,1132.2,25.8,0.1,24.8,3397.2,0.0,1054.7,8381.6,1438.4,0.0,8822.6,9820.0,8822.6,997.3999999999996
2026-02-02 19:00:00+00:00,316.2,2495.1,1332.2,25.3,0.0,23.9,3127.0,0.0,1177.1,8496.8,1807.1,0.0,9310.2,10303.9,9310.2,993.6999999999989
2026-02-02 20:00:00+00:00,311.7,2431.2999999999997,1452.0,25.8,0.0,5.3,2774.0,0.0,1143.7,8143.8,2020.7,0.0,9180.7,10164.5,9180.7,983.7999999999993
2026-02-02 21:00:00+00:00,301.2,2445.6000000000004,1487.6,26.2,0.0,13.3,2500.3,0.0,1054.8999999999999,7829.099999999999,1670.3,0.0,8658.8,9499.4,8658.8,840.6000000000004
2026-02-02 22:00:00+00:00,300.1,1702.3,1606.3,26.5,0.0,12.2,2509.2,0.0,938.8,7095.4,1181.2,0.0,7834.0,8276.6,7834.0,442.60000000000036
2026-02-02 23:00:00+00:00,301.1,1316.2,1325.8999999999999,25.0,0.0,11.0,2389.1,0.0,1149.5,6517.799999999999,1858.4,0.0,7035.0,8376.199999999999,7035.0,1341.199999999999
2026-02-03 00:00:00+00:00,302.1,1251.6000000000001,1293.4,26.7,0.0,10.8,2278.0,0.0,1110.8,6273.400000000001,1184.8,0.0,6266.0,7458.200000000001,6266.0,1192.2000000000007
2026-02-03 01:00:00+00:00,298.0,1349.2,1255.6,27.4,0.0,15.7,2105.7,0.0,1061.7,6113.3,995.2,0.0,5804.2,7108.5,5804.2,1304.3000000000002
2026-02-03 02:00:00+00:00,297.1,1319.5,1352.7,28.5,0.0,14.8,1838.9,0.0,1046.9,5898.4,1102.9,0.0,5505.6,7001.299999999999,5505.6,1495.699999999999
2026-02-03 03:00:00+00:00,299.6,1278.6000000000001,1380.9,27.9,0.0,20.9,1763.5,0.0,1083.6000000000001,5855.000000000001,1013.3,0.0,5361.9,6868.300000000001,5361.9,1506.4000000000015
2026-02-03 04:00:00+00:00,296.7,1266.0,1330.9,27.5,0.0,24.2,1880.7,0.0,1148.7,5974.7,861.8999999999999,0.0,5324.8,6836.599999999999,5324.8,1511.7999999999993
2026-02-03 05:00:00+00:00,295.6,1303.1,937.4,27.4,0.0,24.3,1740.3,0.0,970.6,5298.700000000001,1582.5,0.0,5393.6,6881.200000000001,5393.6,1487.6000000000004
2026-02-03 06:00:00+00:00,285.9,1359.9,1316.7,24.7,0.0,17.8,1714.1,0.0,1027.2,5746.3,1716.3000000000002,0.0,5970.7,7462.6,5970.7,1491.9000000000005
2026-02-03 07:00:00+00:00,275.5,1701.1,1294.8000000000002,21.3,5.1,13.9,1793.2,0.0,1159.2,6264.1,2104.5,0.0,6871.9,8368.6,6871.9,1496.7000000000007
2026-02-03 08:00:00+00:00,271.4,1866.1999999999998,1363.9,20.8,260.3,16.0,1946.9,0.0,1192.3999999999999,6937.9,2391.8999999999996,0.0,7835.0,9329.8,7835.0,1494.7999999999993
2026-02-03 09:00:00+00:00,277.5,1843.3,1747.4,19.9,836.8,9.4,1985.5,0.0,1171.6000000000001,7891.400000000001,1917.2,0.0,8310.5,9808.6,8310.5,1498.1000000000004
2026-02-03 10:00:00+00:00,275.0,1792.5,1748.8,19.5,942.1,8.8,1890.3,0.0,1174.8000000000002,7851.800000000001,1828.5,0.0,8237.4,9680.300000000001,8237.4,1442.9000000000015
2026-02-03 11:00:00+00:00,279.1,1887.8,1840.4,19.7,1059.8,7.2,1848.8,0.0,1153.5,8096.3,1668.3999999999999,0.0,8308.7,9764.7,8308.7,1456.0
2026-02-03 12:00:00+00:00,288.7,1655.0,1869.8,22.2,1021.2,5.5,1829.4,0.0,1190.3000000000002,7882.099999999999,1570.6,0.0,8066.0,9452.699999999999,8066.0,1386.699999999999
2026-02-03 13:00:00+00:00,293.3,1780.3,1961.1000000000001,22.8,826.2,3.1,1799.6,0.0,1195.1000000000001,7881.5,1524.8000000000002,0.0,8191.0,9406.3,8191.0,1215.2999999999993
2026-02-03 14:00:00+00:00,290.2,1739.5,2018.1,22.2,596.0,4.8,1809.9,0.0,1242.0,7722.700000000001,1837.8,0.0,8400.9,9560.5,8400.9,1159.6000000000004
2026-02-03 15:00:00+00:00,289.2,1768.0,2142.2999999999997,21.9,385.7,6.2,1788.2,0.0,1230.7,7632.199999999999,2261.4,0.0,8533.5,9893.599999999999,8533.5,1360.0999999999985
2026-02-03 16:00:00+00:00,295.3,1867.0,1986.8,21.7,152.4,12.6,1762.0,0.0,1195.3000000000002,7293.1,2329.9,0.0,8622.9,9623.0,8622.9,1000.1000000000004
2026-02-03 17:00:00+00:00,287.5,2369.6,1775.6,20.7,15.7,24.6,2065.2,0.0,1061.8000000000002,7620.7,1616.9,0.0,8715.8,9237.6,8715.8,521.8000000000011
2026-02-03 18:00:00+00:00,287.7,2416.3999999999996,1598.3,20.0,0.1,24.5,2754.8,0.0,1097.8000000000002,8199.6,1574.4,0.0,9219.7,9774.0,9219.7,554.2999999999993
2026-02-03 19:00:00+00:00,284.3,2415.0,1474.4,19.0,0.0,25.0,3403.4,0.0,1164.2,8785.300000000001,1441.6000000000001,0.0,9663.2,10226.900000000001,9663.2,563.7000000000007
2026-02-03 20:00:00+00:00,283.7,2486.7000000000003,1627.7,17.9,0.1,25.0,3642.4,0.0,1082.3000000000002,9165.8,903.1,0.0,9566.6,10068.9,9566.6,502.2999999999993
2026-02-03 21:00:00+00:00,286.9,2375.1,1900.6999999999998,20.2,0.0,25.0,3506.1,0.0,928.9,9042.9,530.8,0.0,9072.1,9573.699999999999,9072.1,501.59999999999854
2026-02-03 22:00:00+00:00,276.7,1686.9,1867.1000000000001,19.9,0.0,25.0,3291.5,0.0,1028.7,8195.800000000001,547.3000000000001,0.0,8213.9,8743.1,8213.9,529.2000000000007
2026-02-03 23:00:00+00:00,268.6,1478.2,1866.4,19.5,0.0,23.7,3142.4,0.0,1169.0,7967.8,749.0,0.0,7254.2,8716.8,7254.2,1462.5999999999995
2026-02-04 00:00:00+00:00,273.3,1464.9,1521.1,22.1,0.0,15.7,3420.8,0.0,878.0999999999999,7596.0,263.9,0.0,6396.2,7859.9,6396.2,1463.6999999999998
2026-02-04 01:00:00+00:00,268.8,1436.5,1034.8000000000002,20.8,0.0,25.0,3868.8,0.0,734.9000000000001,7389.6,0.0,86.29999999999995,5806.2,7389.6,5892.5,1497.1000000000004
2026-02-04 02:00:00+00:00,271.2,1547.7,905.3,22.6,0.0,24.4,4077.4,0.0,568.9000000000001,7417.5,0.0,368.9,5563.5,7417.5,5932.4,1485.1000000000004
2026-02-04 03:00:00+00:00,271.5,1512.3000000000002,876.8,23.2,0.0,25.0,4110.7,0.0,520.6,7340.1,0.0,459.1,5383.1,7340.1,5842.200000000001,1497.8999999999996
2026-02-04 04:00:00+00:00,270.9,1545.1,906.3,21.2,0.0,25.0,4069.6,0.0,428.5,7266.6,0.0,424.69999999999993,5346.6,7266.6,5771.3,1495.3000000000002
2026-02-04 05:00:00+00:00,268.2,1509.7,878.9,19.9,0.0,25.0,4047.1,0.0,468.8,7217.6,0.0,323.0,5444.6,7217.6,5767.6,1450.0
2026-02-04 06:00:00+00:00,269.8,1546.8999999999999,977.1,19.4,0.0,25.0,3913.5,0.0,498.09999999999997,7249.8,175.5,0.0,5969.6,7425.3,5969.6,1455.6999999999998
2026-02-04 07:00:00+00:00,267.3,1569.1,1195.9,19.2,0.6,25.0,3750.9,0.0,861.0999999999999,7689.1,668.2,0.0,6868.3,8357.300000000001,6868.3,1489.000000000001
2026-02-04 08:00:00+00:00,256.0,1686.2,1097.5,17.9,40.6,25.0,3705.1,0.0,1125.3000000000002,7953.599999999999,1388.4,0.0,7850.4,9342.0,7850.4,1491.6000000000004
2026-02-04 09:00:00+00:00,247.4,1657.0,1311.0,18.0,139.0,25.0,3616.7,0.0,1061.3,8075.400000000001,1352.5,0.0,8319.0,9427.900000000001,8319.0,1108.9000000000015
2026-02-04 10:00:00+00:00,256.9,1622.8,1167.9,20.2,294.1,25.0,3508.6,0.0,1026.8999999999999,7922.4,859.5,0.0,8456.1,8781.9,8456.1,325.7999999999993
2026-02-04 11:00:00+00:00,268.0,1535.8999999999999,1127.5,20.4,391.0,25.0,3682.5,0.0,1041.1,8091.4,517.3,0.0,8742.0,8608.699999999999,8742.0,-133.3000000000011
2026-02-04 12:00:00+00:00,273.6,1538.8999999999999,1241.5,22.1,521.1,25.0,3532.1,0.0,1004.3,8158.599999999999,682.2,0.0,8708.0,8840.8,8708.0,132.79999999999927
2026-02-04 13:00:00+00:00,274.1,1561.7,1233.6000000000001,19.8,524.7,25.0,3493.8,0.0,1038.3,8171.000000000001,940.4000000000001,0.0,8684.6,9111.400000000001,8684.6,426.8000000000011
2026-02-04 14:00:00+00:00,282.8,1559.8,1218.5,18.8,272.0,25.0,3599.3,0.0,1023.5,7999.700000000001,1038.5,0.0,8862.1,9038.2,8862.1,176.10000000000036
2026-02-04 15:00:00+00:00,286.2,1537.8,1482.6000000000001,19.1,168.1,25.0,3686.2,0.0,1026.3999999999999,8231.4,1113.8000000000002,0.0,8737.2,9345.2,8737.2,608.0
2026-02-04 16:00:00+00:00,281.1,1627.6,1642.7,20.5,88.0,25.0,3329.9,0.0,1064.4,8079.199999999999,1560.1999999999998,0.0,8692.9,9639.399999999998,8692.9,946.4999999999982
2026-02-04 17:00:00+00:00,281.9,2188.5,1543.3000000000002,20.4,14.9,25.0,3022.7,0.0,992.6,8089.300000000001,1020.4000000000001,0.0,8598.5,9109.7,8598.5,511.2000000000007
2026-02-04 18:00:00+00:00,279.7,2251.5,1433.9,19.5,0.1,25.0,2965.6,0.0,1066.9,8042.199999999999,1418.6,0.0,8974.2,9460.8,8974.2,486.59999999999854
2026-02-04 19:00:00+00:00,278.1,2273.7,1702.9,17.8,0.0,25.0,2753.1,0.0,1152.2,8202.800000000001,1630.0,0.0,9335.3,9832.800000000001,9335.3,497.5000000000018
2026-02-04 20:00:00+00:00,274.7,2248.6,1695.1000000000001,17.6,0.0,25.0,2731.1,0.0,1071.4,8063.5,1581.5,0.0,9148.6,9645.0,9148.6,496.39999999999964
2026-02-04 21:00:00+00:00,278.8,2262.1,1492.1999999999998,17.5,0.0,25.0,2799.4,0.0,895.9,7770.9,1339.3,0.0,8616.5,9110.199999999999,8616.5,493.6999999999989
2026-02-04 22:00:00+00:00,290.2,1653.0,1482.0,19.4,0.0,25.0,3019.2,0.0,896.3,7385.099999999999,1009.4000000000001,0.0,7900.4,8394.5,7900.4,494.10000000000036
2026-02-04 23:00:00+00:00,286.4,1465.3,1184.5,17.8,0.0,24.9,2927.0,0.0,906.6,6812.5,1211.1999999999998,0.0,7019.9,8023.7,7019.9,1003.8000000000002
2026-02-05 00:00:00+00:00,286.4,1480.5,970.3,18.2,0.0,24.9,3382.3,0.0,1018.5999999999999,7181.200000000001,659.8000000000001,0.0,6359.6,7841.000000000001,6359.6,1481.4000000000005
2026-02-05 01:00:00+00:00,289.8,1504.7,678.3,19.9,0.0,24.1,3643.1,0.0,976.5,7136.4,240.89999999999998,0.0,5890.0,7377.299999999999,5890.0,1487.2999999999993
2026-02-05 02:00:00+00:00,291.8,1448.1999999999998,433.9,21.9,0.0,21.4,3987.4,0.0,878.0,7082.6,11.200000000000045,0.0,5605.0,7093.8,5605.0,1488.8000000000002
2026-02-05 03:00:00+00:00,289.2,1497.2,273.5,21.0,0.0,18.3,4046.0,0.0,802.8000000000001,6948.000000000001,0.0,27.200000000000045,5436.5,6948.000000000001,5463.7,1484.300000000001
2026-02-05 04:00:00+00:00,289.8,1608.0,275.3,20.3,0.0,25.0,4015.7,0.0,687.4000000000001,6921.5,0.0,66.60000000000002,5370.7,6921.5,5437.3,1484.1999999999998
2026-02-05 05:00:00+00:00,288.5,1517.3999999999999,276.8,21.0,0.0,25.0,4114.1,0.0,646.9000000000001,6889.700000000001,45.80000000000007,0.0,5450.2,6935.500000000001,5450.2,1485.300000000001
2026-02-05 06:00:00+00:00,287.2,1592.6,342.1,23.5,0.0,25.0,4172.7,0.0,651.6,7094.700000000001,313.59999999999997,0.0,5924.8,7408.300000000001,5924.8,1483.500000000001
2026-02-05 07:00:00+00:00,293.6,1573.2,408.20000000000005,22.9,2.8,25.0,4032.1,0.0,940.6999999999999,7298.5,914.8000000000001,0.0,6721.8,8213.3,6721.8,1491.499999999999
2026-02-05 08:00:00+00:00,292.3,1544.4,551.3,24.2,192.3,25.0,4046.8,0.0,989.9,7666.2,1451.2,0.0,7620.2,9117.4,7620.2,1497.1999999999998
2026-02-05 09:00:00+00:00,281.3,1455.2,532.6999999999999,23.5,619.9,25.0,4077.1,0.0,949.0999999999999,7963.799999999999,1521.5,0.0,7995.8,9485.3,7995.8,1489.499999999999
2026-02-05 10:00:00+00:00,264.8,1565.9,609.1,19.0,977.6,25.0,4034.1,0.0,803.1999999999999,8298.7,1058.7,0.0,8028.0,9357.400000000001,8028.0,1329.4000000000015
2026-02-05 11:00:00+00:00,276.0,1621.7,640.0,19.1,1156.5,25.0,4068.2,0.0,644.8000000000001,8451.3,460.30000000000007,0.0,8137.5,8911.599999999999,8137.5,774.0999999999985
2026-02-05 12:00:00+00:00,290.8,1537.8999999999999,533.6,24.3,1095.1,25.0,3927.1,0.0,805.8000000000001,8239.599999999999,226.39999999999998,0.0,7999.1,8465.999999999998,7999.1,466.8999999999978
2026-02-05 13:00:00+00:00,296.0,1496.6999999999998,515.6,28.1,1022.6,25.0,3931.0,0.0,682.4000000000001,7997.4,318.4999999999999,0.0,7855.2,8315.9,7855.2,460.6999999999998
2026-02-05 14:00:00+00:00,290.6,1488.0,307.8,27.2,892.3,25.0,3985.0,0.0,649.7,7665.599999999999,167.80000000000007,0.0,7904.8,7833.4,7904.8,-71.40000000000055
2026-02-05 15:00:00+00:00,288.0,1495.1,358.4,25.0,652.0,24.9,4154.0,0.0,709.7,7707.099999999999,876.5,0.0,7929.3,8583.599999999999,7929.3,654.2999999999984
2026-02-05 16:00:00+00:00,298.6,1600.8,405.29999999999995,26.8,387.5,24.6,4170.3,0.0,845.9000000000001,7759.799999999999,1065.6,0.0,7864.7,8825.4,7864.7,960.6999999999998
2026-02-05 17:00:00+00:00,293.6,2244.7,371.59999999999997,23.6,69.1,20.1,4116.0,0.0,797.6,7936.299999999999,578.8,0.0,8028.2,8515.099999999999,8028.2,486.8999999999987
2026-02-05 18:00:00+00:00,285.6,2281.2999999999997,384.29999999999995,24.5,0.1,18.6,3897.2,0.0,861.6,7753.2,1259.8,0.0,8532.5,9013.0,8532.5,480.5
2026-02-05 19:00:00+00:00,289.3,2261.7999999999997,868.6,23.8,0.0,24.5,4003.8,0.0,773.0999999999999,8244.9,1253.9,0.0,9004.3,9498.8,9004.3,494.5
2026-02-05 20:00:00+00:00,288.6,2187.2999999999997,874.7,23.4,0.0,24.7,3955.2,0.0,772.6999999999999,8126.599999999999,1274.1,0.0,8900.8,9400.699999999999,8900.8,499.89999999999964
