,Hydro Run-of-river and poundage,Nuclear,Solar,Wind Onshore,Hydro Water Reservoir,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-22 00:00:00+00:00,1127.599975,1958.5,0.0,22.799999,354.28,3463.1799739999997,176.48,0.0,7869.02539,3639.6599739999997,7869.02539,-4229.365416000001
2026-02-22 01:00:00+00:00,1126.400024,1960.65,0.0,23.899999,278.18,3389.130023,155.98,0.0,7211.120605,3545.110023,7211.120605,-3666.010582
2026-02-22 02:00:00+00:00,1125.0,1960.9,0.0,24.68,264.38,3374.96,81.45,0.0,7389.864257,3456.41,7389.864257,-3933.4542570000003
2026-02-22 03:00:00+00:00,1123.300048,1960.32,0.0,23.879999,203.02,3310.520047,67.58,0.0,7330.40039,3378.100047,7330.40039,-3952.300343
2026-02-22 04:00:00+00:00,1121.400024,1959.42,0.0,23.399999,270.12,3374.340023,69.88,0.0,7842.102539,3444.2200230000003,7842.102539,-4397.882516
2026-02-22 05:00:00+00:00,1119.199951,1959.5,0.0,23.479999,247.2,3349.37995,70.72,0.0,7067.458984,3420.09995,7067.458984,-3647.359034
2026-02-22 06:00:00+00:00,1116.599975,1959.7,36.579753,23.329999,311.0,3447.209727,145.9,0.0,7614.969238,3593.109727,7614.969238,-4021.8595109999997
2026-02-22 07:00:00+00:00,1113.599975,1959.75,354.697204,22.379999,196.65,3647.0771780000005,67.25,0.0,6800.813476,3714.3271780000005,6800.813476,-3086.486298
2026-02-22 08:00:00+00:00,1110.099975,1959.95,732.691101,20.829999,249.15,4072.721075,47.4,0.0,8015.772949,4120.121075,8015.772949,-3895.651874
2026-02-22 09:00:00+00:00,1106.199951,1959.75,1082.69165,20.0,259.4,4428.041601,45.6,0.0,8107.02246,4473.641601,8107.02246,-3633.380859
2026-02-22 10:00:00+00:00,1101.699951,1959.48,1408.915161,20.549999,259.28,4749.925111,51.35,0.0,7883.890625,4801.275111,7883.890625,-3082.615514
2026-02-22 11:00:00+00:00,1096.599975,1959.12,1446.073242,21.129999,255.62,4778.543216,43.52,0.0,7046.991699,4822.0632160000005,7046.991699,-2224.9284829999997
2026-02-22 12:00:00+00:00,1090.900024,1957.48,1432.398315,22.0,248.75,4751.528339,43.5,0.0,8179.672851,4795.028339,8179.672851,-3384.644512
2026-02-22 13:00:00+00:00,1084.599975,1954.9,1252.400634,21.979999,276.65,4590.530608,43.62,0.0,8320.601562,4634.150608,8320.601562,-3686.450954
2026-02-22 14:00:00+00:00,1077.900024,1952.5,749.588745,19.45,279.65,4079.088769,61.95,0.0,8566.811523,4141.038769,8566.811523,-4425.7727540000005
2026-02-22 15:00:00+00:00,1070.599975,1951.85,400.940765,17.829999,394.35,3835.570739,173.55,0.0,7267.971679,4009.120739,7267.971679,-3258.8509400000003
2026-02-22 16:00:00+00:00,1062.900024,1952.08,114.337959,19.75,562.15,3711.217983,214.05,0.0,7692.591796,3925.267983,7692.591796,-3767.3238129999995
2026-02-22 17:00:00+00:00,1054.900024,1951.55,0.083952,22.049999,829.65,3858.2339749999996,300.35,0.0,7199.839843,4158.583975,7199.839843,-3041.255868
2026-02-22 18:00:00+00:00,1046.5,1951.62,0.0,23.399999,651.88,3673.399999,162.1,0.0,7074.190429,3835.499999,7074.190429,-3238.69043
2026-02-22 19:00:00+00:00,1037.900024,1953.48,0.0,25.43,585.8,3602.6100239999996,228.02,0.0,7491.070312,3830.6300239999996,7491.070312,-3660.4402880000002
2026-02-22 20:00:00+00:00,1029.099975,1953.52,0.0,27.6,416.8,3427.019975,166.5,0.0,7244.15039,3593.519975,7244.15039,-3650.6304149999996
2026-02-22 21:00:00+00:00,1020.099975,1955.22,0.0,29.149999,416.78,3421.2499740000003,152.52,0.0,7904.473632,3573.7699740000003,7904.473632,-4330.703658
2026-02-22 22:00:00+00:00,1011.0,1954.6,0.0,29.93,258.38,3253.91,150.58,0.0,7366.01123,3404.49,7366.01123,-3961.5212300000003
2026-02-22 23:00:00+00:00,1173.900024,1955.05,0.0,30.479999,389.45,3548.8800229999997,121.62,0.0,7997.108398,3670.5000229999996,7997.108398,-4326.608375000001
2026-02-23 00:00:00+00:00,1180.300048,1956.38,0.0,29.649999,272.3,3438.6300470000006,138.22,0.0,7700.40625,3576.8500470000004,7700.40625,-4123.556203
2026-02-23 01:00:00+00:00,1186.300048,1956.5,0.0,26.2,248.1,3417.100048,105.68,0.0,7516.535644,3522.7800479999996,7516.535644,-3993.755596
2026-02-23 02:00:00+00:00,1191.699951,1956.35,0.0,25.28,254.85,3428.179951,77.28,0.0,7536.016601,3505.4599510000003,7536.016601,-4030.55665
2026-02-23 03:00:00+00:00,1196.300048,1956.25,0.0,26.1,192.92,3371.570048,83.4,0.0,7413.150878,3454.970048,7413.150878,-3958.1808300000002
2026-02-23 04:00:00+00:00,1200.199951,1954.12,0.0,27.549999,361.9,3543.76995,181.0,0.0,8004.602539,3724.76995,8004.602539,-4279.832589000001
2026-02-23 05:00:00+00:00,1203.199951,1952.65,0.0,28.379999,1506.42,4690.649950000001,738.18,0.0,8186.013671,5428.829950000001,8186.013671,-2757.1837209999985
2026-02-23 06:00:00+00:00,1205.199951,1953.25,25.3022,27.899999,2295.8,5507.452150000001,1474.28,0.0,9443.893554,6981.732150000001,9443.893554,-2462.1614039999995
2026-02-23 07:00:00+00:00,1206.0,1954.12,274.149932,26.649999,2261.78,5722.699931,1039.1,0.0,8696.0625,6761.799931,8696.0625,-1934.2625690000004
2026-02-23 08:00:00+00:00,1205.699951,1954.85,647.969543,24.5,1580.05,5413.069494,522.18,0.0,8003.63623,5935.249494000001,8003.63623,-2068.3867359999995
2026-02-23 09:00:00+00:00,1204.099975,1953.75,1039.153198,22.129999,818.58,5037.713172,108.05,0.0,8584.060546,5145.763172,8584.060546,-3438.2973740000007
2026-02-23 10:00:00+00:00,1201.099975,1952.95,1285.001953,22.7,469.05,4930.801928,197.62,0.0,8663.298828,5128.421928,8663.298828,-3534.876900000001
2026-02-23 11:00:00+00:00,1196.599975,1952.15,1239.44873,26.299999,293.05,4707.548704000001,111.5,0.0,7866.174804,4819.048704000001,7866.174804,-3047.1260999999995
2026-02-23 12:00:00+00:00,1190.599975,1951.0,1287.124023,26.399999,551.6,5006.723997000001,220.38,0.0,8272.929687,5227.103997000001,8272.929687,-3045.8256899999988
2026-02-23 13:00:00+00:00,1183.099975,1951.35,1052.981933,24.78,896.22,5108.4319080000005,301.88,0.0,8211.02246,5410.311908000001,8211.02246,-2800.7105519999996
2026-02-23 14:00:00+00:00,1174.300048,1950.72,800.216491,25.6,1043.18,4994.016539,371.9,0.0,8224.83789,5365.916539,8224.83789,-2858.921351000001
2026-02-23 15:00:00+00:00,1164.400024,1950.25,469.664794,25.549999,1792.72,5402.584817,1010.38,0.0,7645.530273,6412.964817,7645.530273,-1232.5654560000003
2026-02-23 16:00:00+00:00,1153.5,1950.68,105.630271,27.0,2265.52,5502.330271000001,1686.85,0.0,7716.062988,7189.180271000001,7716.062988,-526.8827169999986
2026-02-23 17:00:00+00:00,1141.800048,1949.72,0.130592,29.0,2529.05,5649.700640000001,1920.42,0.0,8430.939453,7570.120640000001,8430.939453,-860.8188129999999
2026-02-23 18:00:00+00:00,1129.400024,1950.88,0.0,29.0,2453.3,5562.580024000001,1713.3,0.0,8845.908203,7275.880024000001,8845.908203,-1570.028179
2026-02-23 19:00:00+00:00,1116.400024,1951.95,0.0,29.0,2143.55,5240.9000240000005,893.95,0.0,8632.029296,6134.850024,8632.029296,-2497.1792720000003
2026-02-23 20:00:00+00:00,1103.099975,1952.15,0.0,29.899999,1619.72,4704.869974,532.12,0.0,8180.811523,5236.989974,8180.811523,-2943.8215490000002
2026-02-23 21:00:00+00:00,1089.599975,1952.1,0.0,30.2,764.2,3836.099975,197.82,0.0,7141.442382,4033.9199750000002,7141.442382,-3107.522407
2026-02-23 22:00:00+00:00,1076.099975,1952.1,0.0,27.979999,572.18,3628.359974,103.58,0.0,6940.041015,3731.939974,6940.041015,-3208.101041
2026-02-23 23:00:00+00:00,1381.699951,1953.6,0.0,28.079999,386.65,3750.02995,120.85,0.0,7244.40332,3870.87995,7244.40332,-3373.5233700000003
2026-02-24 00:00:00+00:00,1390.599975,1954.02,0.0,28.2,344.28,3717.099975,97.22,0.0,7375.936523,3814.319975,7375.936523,-3561.6165480000004
2026-02-24 01:00:00+00:00,1398.900024,1954.48,0.0,28.78,391.52,3773.6800240000002,65.4,0.0,7269.877441,3839.0800240000003,7269.877441,-3430.7974169999993
2026-02-24 02:00:00+00:00,1406.599975,1953.68,0.0,28.03,390.45,3778.7599750000004,59.2,0.0,7496.76123,3837.959975,7496.76123,-3658.801255
2026-02-24 03:00:00+00:00,1413.599975,1954.12,0.0,28.1,397.18,3792.9999749999997,64.98,0.0,7473.547851,3857.9799749999997,7473.547851,-3615.5678760000005
2026-02-24 04:00:00+00:00,1419.800048,1952.15,0.0,27.78,540.65,3940.3800480000004,128.42,0.0,7588.672363,4068.8000480000005,7588.672363,-3519.872314999999
2026-02-24 05:00:00+00:00,1425.199951,1949.25,0.0,25.25,1898.12,5297.8199509999995,1105.12,0.0,8442.466796,6402.939950999999,8442.466796,-2039.5268450000012
2026-02-24 06:00:00+00:00,1429.800048,1949.12,23.52988,21.25,2869.25,6292.949928,3220.22,0.0,8158.819824,9513.169928,8158.819824,1354.3501039999992
2026-02-24 07:00:00+00:00,1433.400024,1951.38,230.485549,16.2,2698.02,6329.485573,3022.5,0.0,8210.853515,9351.985573,8210.853515,1141.1320579999992
2026-02-24 08:00:00+00:00,1436.0,1953.68,552.488098,9.8,2381.92,6333.888098,2645.85,0.0,7798.096679,8979.738098,7798.096679,1181.6414189999996
2026-02-24 09:00:00+00:00,1437.5,1950.65,933.420288,6.65,1933.8,6262.020288,1993.6,0.0,8389.916015,8255.620288,8389.916015,-134.29572700000062
2026-02-24 10:00:00+00:00,1437.900024,1950.95,1214.193115,4.48,877.58,5485.103139,309.78,0.0,8189.99121,5794.883139,8189.99121,-2395.1080710000006
2026-02-24 11:00:00+00:00,1437.099975,1951.32,1347.45288,2.93,633.6,5372.402855,215.25,0.0,7505.581054,5587.652855,7505.581054,-1917.928199
2026-02-24 12:00:00+00:00,1435.0,1950.7,1309.184814,2.93,429.8,5127.6148140000005,196.3,0.0,7305.657714,5323.914814000001,7305.657714,-1981.7428999999993
2026-02-24 13:00:00+00:00,1431.800048,1949.52,1170.188232,4.699999,871.0,5427.208279,110.38,0.0,7118.552734,5537.5882790000005,7118.552734,-1580.9644549999994
2026-02-24 14:00:00+00:00,1427.5,1949.22,889.741943,6.25,1454.55,5727.261943,387.12,0.0,7141.995605,6114.381943,7141.995605,-1027.6136619999997
2026-02-24 15:00:00+00:00,1422.199951,1949.65,536.397338,6.65,2144.2,6059.097288999999,2021.15,0.0,7264.442871,8080.247288999999,7264.442871,815.8044179999988
2026-02-24 16:00:00+00:00,1416.0,1947.98,138.707366,6.349999,2950.32,6459.357365,3146.85,0.0,7458.60498,9606.207365,7458.60498,2147.602385
2026-02-24 17:00:00+00:00,1408.900024,1947.55,0.349799,6.53,3070.32,6433.649823,3411.85,0.0,8249.173828,9845.499823,8249.173828,1596.3259949999992
2026-02-24 18:00:00+00:00,1401.0,1949.22,0.0,7.349999,2894.65,6252.219999000001,3432.9,0.0,8921.092773,9685.119999,8921.092773,764.0272260000002
2026-02-24 19:00:00+00:00,1392.400024,1950.92,0.0,7.63,2513.98,5864.930024,2979.4,0.0,8100.291015,8844.330024,8100.291015,744.039009000001
2026-02-24 20:00:00+00:00,1383.300048,1954.0,0.0,7.3,1619.4,4964.000048,783.85,0.0,8162.399902,5747.850048,8162.399902,-2414.549854
2026-02-24 21:00:00+00:00,1373.599975,1955.68,0.0,7.15,774.38,4110.809975,306.7,0.0,7543.378417,4417.509975,7543.378417,-3125.868442
2026-02-24 22:00:00+00:00,1363.400024,1956.32,0.0,7.329999,419.62,3746.670023,174.15,0.0,7673.34375,3920.820023,7673.34375,-3752.523727
2026-02-24 23:00:00+00:00,1515.0,1958.5,0.0,7.199999,354.82,3835.519999,218.3,0.0,7622.902343,4053.8199990000003,7622.902343,-3569.0823439999995
2026-02-25 00:00:00+00:00,1512.099975,1958.8,0.0,10.649999,344.1,3825.6499740000004,133.4,0.0,7294.995605,3959.0499740000005,7294.995605,-3335.9456309999996
2026-02-25 01:00:00+00:00,1508.599975,1960.58,0.0,8.829999,282.82,3760.829974,77.18,0.0,7831.232421,3838.009974,7831.232421,-3993.2224469999996
2026-02-25 02:00:00+00:00,1504.400024,1960.42,0.0,7.25,279.02,3751.090024,113.48,0.0,8311.918945,3864.570024,8311.918945,-4447.348920999999
2026-02-25 03:00:00+00:00,1499.599975,1959.45,0.0,6.429999,257.1,3722.5799739999998,142.4,0.0,6615.376953,3864.979974,6615.376953,-2750.396979
2026-02-25 04:00:00+00:00,1494.099975,1958.55,0.0,5.8,630.32,4088.7699750000006,344.4,0.0,8213.361328,4433.169975000001,8213.361328,-3780.191353
2026-02-25 05:00:00+00:00,1487.900024,1956.9,0.0,5.53,2461.85,5912.180024,2379.6,0.0,7494.911132,8291.780024,7494.911132,796.8688919999995
2026-02-25 06:00:00+00:00,1481.099975,1954.58,48.179119,5.699999,3230.88,6720.439093,3372.15,0.0,9230.958007,10092.589093,9230.958007,861.6310860000012
2026-02-25 07:00:00+00:00,1473.699951,1956.02,357.145812,5.8,2766.85,6559.515762999999,3547.0,0.0,8151.140136,10106.515763,8151.140136,1955.3756269999994
2026-02-25 08:00:00+00:00,1465.699951,1957.0,777.292907,5.05,1946.08,6151.122858,1556.32,0.0,8290.225585,7707.442857999999,8290.225585,-582.7827270000007
2026-02-25 09:00:00+00:00,1457.0,1956.35,1208.465698,3.88,977.88,5603.575698000001,198.25,0.0,7961.851074,5801.825698000001,7961.851074,-2160.0253759999996
2026-02-25 10:00:00+00:00,1447.699951,1957.18,1580.536376,2.9,863.55,5851.866327,134.18,0.0,8351.091796,5986.046327,8351.091796,-2365.0454690000006
2026-02-25 11:00:00+00:00,1437.800048,1957.35,1737.377319,2.63,224.65,5359.807366999999,76.3,0.0,8030.52246,5436.107367,8030.52246,-2594.4150930000005
2026-02-25 12:00:00+00:00,1427.300048,1955.1,1723.875,2.299999,155.22,5263.795047,77.32,0.0,7878.218261,5341.115046999999,7878.218261,-2537.1032140000007
2026-02-25 13:00:00+00:00,1416.199951,1952.02,1474.920043,1.529999,205.4,5050.069993,94.2,0.0,8131.464843,5144.269993,8131.464843,-2987.19485
2026-02-25 14:00:00+00:00,1404.699951,1948.35,1087.915283,1.45,513.82,4956.235234,252.95,0.0,8106.786621,5209.185234,8106.786621,-2897.6013870000006
2026-02-25 15:00:00+00:00,1392.699951,1948.2,604.477722,2.43,1456.0,5403.807673,994.65,0.0,7772.665039,6398.457673,7772.665039,-1374.2073660000005
2026-02-25 16:00:00+00:00,1380.5,1948.45,159.639389,2.98,2681.02,6172.589389,3421.6,0.0,7984.236816,9594.189389,7984.236816,1609.9525729999996
2026-02-25 17:00:00+00:00,1368.0,1948.68,0.550351,3.7,2959.08,6280.010351,3752.48,0.0,7564.364746,10032.490351,7564.364746,2468.125605
2026-02-25 18:00:00+00:00,1355.300048,1951.82,0.0,4.65,2553.55,5865.320048,2613.52,0.0,7970.657226,8478.840048,7970.657226,508.18282199999976
2026-02-25 19:00:00+00:00,1342.5,1954.38,0.0,5.73,2174.2,5476.8099999999995,1935.78,0.0,8932.877929,7412.589999999999,8932.877929,-1520.287929000001
2026-02-25 20:00:00+00:00,1329.699951,1955.98,0.0,6.8,1558.55,4851.029951,902.35,0.0,7864.265136,5753.379951000001,7864.265136,-2110.885184999999
2026-02-25 21:00:00+00:00,1317.0,1958.4,0.0,7.53,953.2,4236.13,604.58,0.0,7187.304199,4840.71,7187.304199,-2346.594199
2026-02-25 22:00:00+00:00,1304.300048,1959.35,0.0,8.329999,524.65,3796.630047,210.75,0.0,7187.006347,4007.380047,7187.006347,-3179.6262999999994
2026-02-25 23:00:00+00:00,1377.0,1959.62,0.0,9.449999,609.9,3955.969999,232.62,0.0,7042.71582,4188.589999,7042.71582,-2854.1258210000005
2026-02-26 00:00:00+00:00,1369.5,1960.82,0.0,5.13,257.8,3593.25,300.85,0.0,7258.344726,3894.1,7258.344726,-3364.2447260000004
2026-02-26 01:00:00+00:00,1362.199951,1961.65,0.0,4.679999,200.4,3528.92995,315.5,0.0,6872.594726,3844.42995,6872.594726,-3028.164776
2026-02-26 02:00:00+00:00,1355.0,1962.25,0.0,5.829999,225.5,3548.579999,257.48,0.0,7428.541015,3806.059999,7428.541015,-3622.4810159999997
2026-02-26 03:00:00+00:00,1347.900024,1962.55,0.0,7.429999,374.35,3692.2300229999996,245.58,0.0,7238.46875,3937.8100229999995,7238.46875,-3300.6587270000005
2026-02-26 04:00:00+00:00,1341.099975,1961.15,0.0,9.13,475.62,3786.999975,367.98,0.0,7499.973632,4154.979975,7499.973632,-3344.993657
2026-02-26 05:00:00+00:00,1334.400024,1959.8,0.0,10.0,1903.08,5207.280024,896.9,0.0,7640.015625,6104.180023999999,7640.015625,-1535.8356010000007
2026-02-26 06:00:00+00:00,1328.0,1959.52,59.689872,9.399999,2313.4,5670.009871,1681.48,0.0,8669.3125,7351.489871,8669.3125,-1317.8226290000002
2026-02-26 07:00:00+00:00,1321.900024,1961.28,422.24591,10.149999,1936.5,5652.075933,894.5,0.0,8440.697265,6546.575933,8440.697265,-1894.1213320000006
2026-02-26 08:00:00+00:00,1316.099975,1962.15,903.757263,11.029999,968.02,5161.057237000001,754.82,0.0,8330.261718,5915.877237000001,8330.261718,-2414.384480999999
2026-02-26 09:00:00+00:00,1310.599975,1961.6,1376.836059,8.88,402.18,5060.096034,140.62,0.0,8757.980468,5200.716034,8757.980468,-3557.2644339999997
2026-02-26 10:00:00+00:00,1305.5,1959.3,1647.805175,7.3,334.1,5254.005175000001,142.72,0.0,7861.360351,5396.725175000001,7861.360351,-2464.635175999999
2026-02-26 11:00:00+00:00,1300.699951,1953.92,1806.008056,7.5,318.4,5386.528007,81.72,0.0,7650.335449,5468.248007,7650.335449,-2182.087442
2026-02-26 12:00:00+00:00,1296.400024,1945.25,1767.623291,7.78,548.15,5565.203315,104.22,0.0,7567.919921,5669.423315,7567.919921,-1898.4966059999997
2026-02-26 13:00:00+00:00,1292.400024,1944.15,1598.795898,7.73,612.5,5455.575922,148.22,0.0,7514.663085,5603.795922,7514.663085,-1910.867163
2026-02-26 14:00:00+00:00,1288.800048,1942.92,1139.685668,7.349999,393.62,4772.375715,186.52,0.0,7462.8208,4958.895715000001,7462.8208,-2503.925085
2026-02-26 15:00:00+00:00,1285.5,1941.8,617.900695,6.48,1089.0,4940.680695000001,377.42,0.0,7459.864257,5318.100695000001,7459.864257,-2141.763561999999
2026-02-26 16:00:00+00:00,1282.599975,1940.12,166.341552,5.8,1941.22,5336.081527,1980.8,0.0,7461.893066,7316.8815270000005,7461.893066,-145.01153899999917
2026-02-26 17:00:00+00:00,1279.900024,1941.32,0.853511,5.449999,2345.38,5572.903534,3488.28,0.0,7845.216796,9061.183534,7845.216796,1215.966738
2026-02-26 18:00:00+00:00,1277.599975,1944.85,0.0,5.53,1968.05,5196.029975,1680.45,0.0,8647.788085,6876.479975,8647.788085,-1771.30811
2026-02-26 19:00:00+00:00,1275.400024,1948.7,0.0,6.099999,1902.8,5133.0000230000005,1284.78,0.0,7868.697753,6417.780023,7868.697753,-1450.9177300000001
2026-02-26 20:00:00+00:00,1273.5,1951.95,0.0,6.23,1699.38,4931.0599999999995,519.75,0.0,7545.543945,5450.8099999999995,7545.543945,-2094.733945000001
2026-02-26 21:00:00+00:00,1271.800048,1954.9,0.0,6.23,1410.92,4643.850048,371.35,0.0,7192.308105,5015.200048000001,7192.308105,-2177.1080569999995
2026-02-26 22:00:00+00:00,1270.300048,1957.0,0.0,6.5,805.5,4039.300048,184.35,0.0,7338.94873,4223.650048,7338.94873,-3115.2986819999996
2026-02-26 23:00:00+00:00,1317.699951,1956.55,0.0,6.929999,442.02,3723.1999499999997,248.18,0.0,7278.24707,3971.3799499999996,7278.24707,-3306.867120000001
2026-02-27 00:00:00+00:00,1316.199951,1958.58,0.0,9.38,368.15,3652.309951,185.45,0.0,7119.697265,3837.759951,7119.697265,-3281.937314
2026-02-27 01:00:00+00:00,1314.699951,1959.25,0.0,10.229999,390.3,3674.4799500000004,213.82,0.0,7537.057617,3888.2999500000005,7537.057617,-3648.757667
2026-02-27 02:00:00+00:00,1313.099975,1959.55,0.0,12.479999,346.45,3631.579974,229.4,0.0,7596.588867,3860.9799740000003,7596.588867,-3735.608893
2026-02-27 03:00:00+00:00,1311.5,1960.05,0.0,15.949999,305.58,3593.079999,189.78,0.0,7025.269531,3782.8599990000002,7025.269531,-3242.4095319999997
2026-02-27 04:00:00+00:00,1309.900024,1958.65,0.0,19.299999,552.55,3840.400023,288.9,0.0,7738.538085,4129.300023,7738.538085,-3609.2380620000004
2026-02-27 05:00:00+00:00,1308.099975,1957.58,0.0,21.68,1578.32,4865.679975,1684.1,0.0,8341.979492,6549.7799749999995,8341.979492,-1792.199517000001
2026-02-27 06:00:00+00:00,1306.199951,1957.48,67.40879,22.2,1671.95,5025.238741,1874.78,0.0,9195.453125,6900.018741,9195.453125,-2295.434384
2026-02-27 07:00:00+00:00,1304.199951,1959.48,458.867645,20.93,1448.35,5191.827595999999,1555.7,0.0,8342.254882,6747.527595999999,8342.254882,-1594.7272860000003
2026-02-27 08:00:00+00:00,1302.099975,1960.78,950.63977,18.95,825.9,5058.369744999999,770.05,0.0,8509.423828,5828.419744999999,8509.423828,-2681.0040830000016
2026-02-27 09:00:00+00:00,1299.699951,1958.85,1394.06958,15.88,381.8,5050.299531000001,374.38,0.0,8463.356445,5424.679531000001,8463.356445,-3038.6769139999988
2026-02-27 10:00:00+00:00,1297.199951,1955.88,1710.755249,11.079999,226.8,5201.715199,282.32,0.0,8142.725097,5484.035199,8142.725097,-2658.6898979999996
2026-02-27 11:00:00+00:00,1294.400024,1953.1,1837.919189,8.05,214.5,5307.969213,178.62,0.0,7682.434082,5486.589213,7682.434082,-2195.8448689999996
2026-02-27 12:00:00+00:00,1291.400024,1949.72,1774.712646,7.25,233.2,5256.28267,153.4,0.0,7797.803222,5409.682669999999,7797.803222,-2388.1205520000003
2026-02-27 13:00:00+00:00,1288.199951,1947.95,1522.880004,6.8,299.45,5065.279955,182.08,0.0,7829.881347,5247.359955,7829.881347,-2582.5213919999997
2026-02-27 14:00:00+00:00,1284.699951,1946.88,1129.224365,6.05,376.0,4742.854316,198.12,0.0,7821.484863,4940.974316,7821.484863,-2880.510547
2026-02-27 15:00:00+00:00,1281.0,1945.2,638.912048,5.48,1063.18,4933.772048,624.78,0.0,7787.546386,5558.552048,7787.546386,-2228.9943380000004
2026-02-27 16:00:00+00:00,1277.099975,1944.8,178.258087,4.55,2376.98,5781.688062000001,3022.92,0.0,7763.584472,8804.608062000001,7763.584472,1041.0235900000016
2026-02-27 17:00:00+00:00,1273.0,1945.52,1.296591,4.38,3043.2,6267.396591,3492.38,0.0,7451.979492,9759.776591,7451.979492,2307.7970989999994
2026-02-27 18:00:00+00:00,1268.699951,1949.2,0.0,6.099999,2351.52,5575.51995,2348.58,0.0,8494.875,7924.09995,8494.875,-570.7750500000002
2026-02-27 19:00:00+00:00,1264.199951,1951.0,0.0,8.1,1882.85,5106.149950999999,1096.65,0.0,7659.005859,6202.799950999999,7659.005859,-1456.2059080000008
2026-02-27 20:00:00+00:00,1259.599975,1953.95,0.0,10.649999,1341.18,4565.379974,986.88,0.0,7298.996093,5552.2599740000005,7298.996093,-1746.7361189999992
2026-02-27 21:00:00+00:00,1254.800048,1957.75,0.0,14.63,1265.4,4492.580048,782.85,0.0,7355.926757,5275.430048,7355.926757,-2080.496709
2026-02-27 22:00:00+00:00,1249.800048,1959.28,0.0,16.079999,629.65,3854.810047,434.72,0.0,8456.521484,4289.530047,8456.521484,-4166.991437000001
2026-02-27 23:00:00+00:00,1284.800048,1959.98,0.0,14.329999,480.82,3739.9300470000003,345.35,0.0,7241.160644,4085.280047,7241.160644,-3155.8805969999994
2026-02-28 00:00:00+00:00,1278.5,1961.08,0.0,11.329999,412.35,3663.259999,318.08,0.0,7515.17041,3981.339999,7515.17041,-3533.830411
2026-02-28 01:00:00+00:00,1272.0,1961.2,0.0,13.38,400.22,3646.8,347.18,0.0,7258.155761,3993.98,7258.155761,-3264.175761
2026-02-28 02:00:00+00:00,1265.300048,1962.2,0.0,20.75,302.82,3551.070048,337.38,0.0,6658.693847,3888.450048,6658.693847,-2770.2437989999994
2026-02-28 03:00:00+00:00,1258.5,1960.7,0.0,24.35,294.22,3537.7699999999995,263.35,0.0,6919.151367,3801.1199999999994,6919.151367,-3118.031367000001
2026-02-28 04:00:00+00:00,1251.5,1960.3,0.0,22.479999,337.65,3571.9299990000004,222.6,0.0,7233.455566,3794.5299990000003,7233.455566,-3438.9255669999993
2026-02-28 05:00:00+00:00,1244.300048,1959.02,0.0,19.78,534.92,3758.0200480000003,402.78,0.0,7202.779785,4160.800048,7202.779785,-3041.9797369999997
2026-02-28 06:00:00+00:00,1237.099975,1959.72,65.706428,17.899999,928.18,4208.606402,606.82,0.0,7216.624023,4815.426402,7216.624023,-2401.1976210000003
2026-02-28 07:00:00+00:00,1229.699951,1960.42,358.451721,16.899999,834.88,4400.351671,385.82,0.0,8129.737304,4786.171671,8129.737304,-3343.565633
2026-02-28 08:00:00+00:00,1222.300048,1960.58,682.436462,16.2,498.05,4379.56651,434.28,0.0,7491.103027,4813.846509999999,7491.103027,-2677.2565170000007
2026-02-28 09:00:00+00:00,1214.800048,1959.78,958.815795,14.449999,441.08,4588.925842000001,389.4,0.0,7163.69873,4978.325842,7163.69873,-2185.372888
2026-02-28 10:00:00+00:00,1207.199951,1958.38,1242.876708,15.649999,323.75,4747.856658000001,337.98,0.0,7613.605957,5085.836658,7613.605957,-2527.7692989999996
2026-02-28 11:00:00+00:00,1199.699951,1955.02,1247.400756,18.03,259.45,4679.600707,222.65,0.0,7502.55371,4902.250706999999,7502.55371,-2600.303003000001
2026-02-28 12:00:00+00:00,1192.099975,1955.58,1142.493408,17.28,244.9,4552.353383,209.95,0.0,7280.248535,4762.3033829999995,7280.248535,-2517.9451520000002
2026-02-28 13:00:00+00:00,1184.599975,1955.55,1004.919433,15.55,187.58,4348.199408,247.85,0.0,7136.589843,4596.049408000001,7136.589843,-2540.540434999999
2026-02-28 14:00:00+00:00,1177.199951,1954.25,737.788818,11.449999,200.42,4081.108768,500.82,0.0,7272.160644,4581.928768,7272.160644,-2690.231876
2026-02-28 15:00:00+00:00,1170.0,1954.58,378.740112,8.329999,330.98,3842.630111,634.95,0.0,7397.773925,4477.580111,7397.773925,-2920.193814
2026-02-28 16:00:00+00:00,1163.0,1955.88,108.577919,8.229999,1106.4,4342.087918,923.85,0.0,7289.645996,5265.9379180000005,7289.645996,-2023.7080779999997
2026-02-28 17:00:00+00:00,1156.199951,1956.28,0.699599,8.199999,1337.82,4459.199549,1017.05,0.0,7368.164062,5476.249549,7368.164062,-1891.9145129999997
2026-02-28 18:00:00+00:00,1149.800048,1957.28,0.0,7.55,994.45,4109.080048,1248.58,0.0,7124.545898,5357.660048,7124.545898,-1766.8858500000006
2026-02-28 19:00:00+00:00,1143.699951,1958.2,0.0,7.03,822.1,3931.0299510000004,671.98,0.0,7535.875,4603.009951,7535.875,-2932.865049
2026-02-28 20:00:00+00:00,1138.099975,1957.82,0.0,6.73,971.52,4074.169975,608.82,0.0,7686.159667,4682.9899749999995,7686.159667,-3003.1696920000004
