,Fossil Gas,Hydro Run-of-river and poundage,Wind Onshore,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-02 20:00:00+00:00,227.0,1414.0,510.349,322.0,2733.0,5206.349,292.0,0.0,5209.0,5498.349,5209.0,289.34900000000016
2026-02-02 21:00:00+00:00,229.0,1293.0,541.71,322.0,2702.0,5087.71,293.0,0.0,5169.0,5380.71,5169.0,211.71000000000004
2026-02-02 22:00:00+00:00,225.0,1280.0,552.69,322.0,2682.0,5061.6900000000005,292.0,0.0,5116.0,5353.6900000000005,5116.0,237.6900000000005
2026-02-02 23:00:00+00:00,211.0,1193.0,581.461,306.0,2639.0,4930.461,290.0,0.0,5006.0,5220.461,5006.0,214.46100000000024
2026-02-03 00:00:00+00:00,220.0,996.0,566.733,217.0,2664.0,4663.733,265.0,0.0,4706.0,4928.733,4706.0,222.73300000000017
2026-02-03 01:00:00+00:00,223.0,942.0,568.585,136.0,2676.0,4545.585,68.0,0.0,4393.0,4613.585,4393.0,220.58500000000004
2026-02-03 02:00:00+00:00,228.0,843.0,593.435,123.0,2678.0,4465.4349999999995,0.0,0.0,4276.0,4465.4349999999995,4276.0,189.4349999999995
2026-02-03 03:00:00+00:00,227.0,760.0,594.685,129.0,2783.0,4493.6849999999995,0.0,0.0,4261.0,4493.6849999999995,4261.0,232.6849999999995
2026-02-03 04:00:00+00:00,231.0,829.0,594.313,129.0,2806.0,4589.313,0.0,0.0,4422.0,4589.313,4422.0,167.3130000000001
2026-02-03 05:00:00+00:00,244.0,1283.0,584.741,117.0,2844.0,5072.741,0.0,0.0,4939.0,5072.741,4939.0,133.74099999999999
2026-02-03 06:00:00+00:00,242.0,1628.0,586.36,125.0,2803.0,5384.360000000001,188.0,0.0,5340.0,5572.360000000001,5340.0,232.36000000000058
2026-02-03 07:00:00+00:00,241.0,1724.0,591.591,227.0,2796.0,5579.591,196.0,0.0,5465.0,5775.591,5465.0,310.59100000000035
2026-02-03 08:00:00+00:00,241.0,1604.0,590.874,238.0,2789.0,5462.874,196.0,0.0,5466.0,5658.874,5466.0,192.8739999999998
2026-02-03 09:00:00+00:00,240.0,1505.0,578.873,231.0,2824.0,5378.873,199.0,0.0,5386.0,5577.873,5386.0,191.8729999999996
2026-02-03 10:00:00+00:00,242.0,1566.0,561.186,237.0,2843.0,5449.186,56.0,0.0,5268.0,5505.186,5268.0,237.1859999999997
2026-02-03 11:00:00+00:00,241.0,1525.0,540.216,240.0,2829.0,5375.216,0.0,0.0,5132.0,5375.216,5132.0,243.21600000000035
2026-02-03 12:00:00+00:00,241.0,1432.0,547.019,244.0,2819.0,5283.019,0.0,0.0,5033.0,5283.019,5033.0,250.01900000000023
2026-02-03 13:00:00+00:00,242.0,1406.0,558.041,180.0,2840.0,5226.041,0.0,0.0,4930.0,5226.041,4930.0,296.04100000000017
2026-02-03 14:00:00+00:00,240.0,1459.0,588.033,135.0,2821.0,5243.032999999999,0.0,0.0,4959.0,5243.032999999999,4959.0,284.03299999999945
2026-02-03 15:00:00+00:00,240.0,1775.0,606.17,135.0,2794.0,5550.17,11.0,0.0,5117.0,5561.17,5117.0,444.1700000000001
2026-02-03 16:00:00+00:00,240.0,1781.0,619.955,135.0,2749.0,5524.955,206.0,0.0,5334.0,5730.955,5334.0,396.9549999999999
2026-02-03 17:00:00+00:00,241.0,1763.0,618.618,135.0,2786.0,5543.618,204.0,0.0,5369.0,5747.618,5369.0,378.6180000000004
2026-02-03 18:00:00+00:00,238.0,1612.0,614.311,138.0,2794.0,5396.311,205.0,0.0,5286.0,5601.311,5286.0,315.3109999999997
2026-02-03 19:00:00+00:00,228.0,1595.0,619.283,144.0,2779.0,5365.282999999999,86.0,0.0,5197.0,5451.282999999999,5197.0,254.28299999999945
2026-02-03 20:00:00+00:00,238.0,1488.0,618.429,157.0,2788.0,5289.429,0.0,0.0,4984.0,5289.429,4984.0,305.4290000000001
2026-02-03 21:00:00+00:00,238.0,1444.0,616.349,152.0,2773.0,5223.349,0.0,0.0,4985.0,5223.349,4985.0,238.34900000000016
2026-02-03 22:00:00+00:00,237.0,1429.0,610.066,151.0,2771.0,5198.066,0.0,0.0,4954.0,5198.066,4954.0,244.0659999999998
2026-02-03 23:00:00+00:00,224.0,1319.0,615.495,135.0,2780.0,5073.495,0.0,0.0,4810.0,5073.495,4810.0,263.4949999999999
2026-02-04 00:00:00+00:00,220.0,987.0,612.575,111.0,2769.0,4699.575,0.0,0.0,4472.0,4699.575,4472.0,227.57499999999982
2026-02-04 01:00:00+00:00,215.0,781.0,612.961,75.0,2734.0,4417.961,0.0,0.0,4199.0,4417.961,4199.0,218.96100000000024
2026-02-04 02:00:00+00:00,216.0,726.0,616.205,0.0,2742.0,4300.205,0.0,0.0,4108.0,4300.205,4108.0,192.20499999999993
2026-02-04 03:00:00+00:00,243.0,692.0,616.386,0.0,2743.0,4294.386,0.0,0.0,4077.0,4294.386,4077.0,217.38600000000042
2026-02-04 04:00:00+00:00,243.0,829.0,614.715,0.0,2720.0,4406.715,0.0,0.0,4237.0,4406.715,4237.0,169.71500000000015
2026-02-04 05:00:00+00:00,241.0,1144.0,612.253,116.0,2788.0,4901.253000000001,0.0,0.0,4730.0,4901.253000000001,4730.0,171.2530000000006
2026-02-04 06:00:00+00:00,242.0,1486.0,615.164,134.0,2783.0,5260.164,0.0,0.0,5121.0,5260.164,5121.0,139.16399999999976
2026-02-04 07:00:00+00:00,239.0,1610.0,617.149,134.0,2812.0,5412.148999999999,0.0,0.0,5228.0,5412.148999999999,5228.0,184.14899999999943
2026-02-04 08:00:00+00:00,230.0,1703.0,621.849,134.0,2787.0,5475.849,0.0,0.0,5224.0,5475.849,5224.0,251.84900000000016
2026-02-04 09:00:00+00:00,231.0,1563.0,619.828,162.0,2810.0,5385.8279999999995,0.0,0.0,5151.0,5385.8279999999995,5151.0,234.82799999999952
2026-02-04 10:00:00+00:00,223.0,1527.0,626.273,162.0,2752.0,5290.273,0.0,0.0,5002.0,5290.273,5002.0,288.27300000000014
2026-02-04 11:00:00+00:00,221.0,1484.0,613.559,134.0,2768.0,5220.559,0.0,0.0,4964.0,5220.559,4964.0,256.5590000000002
2026-02-04 12:00:00+00:00,221.0,1354.0,624.264,134.0,2825.0,5158.264,0.0,0.0,4885.0,5158.264,4885.0,273.2640000000001
2026-02-04 13:00:00+00:00,222.0,1307.0,616.869,134.0,2837.0,5116.869000000001,0.0,0.0,4847.0,5116.869000000001,4847.0,269.8690000000006
2026-02-04 14:00:00+00:00,222.0,1302.0,605.766,134.0,2867.0,5130.766,0.0,0.0,4872.0,5130.766,4872.0,258.7659999999996
2026-02-04 15:00:00+00:00,245.0,1356.0,627.115,134.0,2906.0,5268.115,0.0,0.0,5064.0,5268.115,5064.0,204.11499999999978
2026-02-04 16:00:00+00:00,242.0,1539.0,629.133,134.0,2923.0,5467.133,0.0,0.0,5213.0,5467.133,5213.0,254.1329999999998
2026-02-04 17:00:00+00:00,241.0,1557.0,625.603,134.0,2909.0,5466.603,0.0,0.0,5236.0,5466.603,5236.0,230.60300000000007
2026-02-04 18:00:00+00:00,240.0,1530.0,619.308,134.0,2911.0,5434.308,0.0,0.0,5225.0,5434.308,5225.0,209.308
2026-02-04 19:00:00+00:00,227.0,1564.0,617.155,147.0,2777.0,5332.155,0.0,0.0,5150.0,5332.155,5150.0,182.15499999999975
2026-02-04 20:00:00+00:00,235.0,1675.0,620.87,160.0,2499.0,5189.87,0.0,0.0,4995.0,5189.87,4995.0,194.8699999999999
2026-02-04 21:00:00+00:00,234.0,1618.0,622.678,157.0,2461.0,5092.678,0.0,0.0,4860.0,5092.678,4860.0,232.67799999999988
2026-02-04 22:00:00+00:00,234.0,1673.0,620.413,140.0,2373.0,5040.4130000000005,0.0,0.0,4836.0,5040.4130000000005,4836.0,204.41300000000047
2026-02-04 23:00:00+00:00,233.0,1638.0,621.049,116.0,2385.0,4993.049,0.0,0.0,4740.0,4993.049,4740.0,253.04899999999998
2026-02-05 00:00:00+00:00,229.0,1372.0,614.32,116.0,2337.0,4668.32,0.0,0.0,4446.0,4668.32,4446.0,222.3199999999997
2026-02-05 01:00:00+00:00,212.0,1181.0,617.593,47.0,2312.0,4369.593,0.0,0.0,4194.0,4369.593,4194.0,175.59299999999985
2026-02-05 02:00:00+00:00,212.0,1071.0,614.079,23.0,2304.0,4224.079,0.0,0.0,3981.0,4224.079,3981.0,243.07899999999972
2026-02-05 03:00:00+00:00,228.0,1019.0,617.036,23.0,2294.0,4181.036,0.0,0.0,4015.0,4181.036,4015.0,166.03600000000006
2026-02-05 04:00:00+00:00,230.0,1172.0,613.258,23.0,2266.0,4304.258,0.0,0.0,4133.0,4304.258,4133.0,171.2579999999998
2026-02-05 05:00:00+00:00,228.0,1299.0,614.49,177.0,2233.0,4551.49,190.0,0.0,4620.0,4741.49,4620.0,121.48999999999978
2026-02-05 06:00:00+00:00,237.0,1527.0,619.568,238.0,2244.0,4865.568,292.0,0.0,4927.0,5157.568,4927.0,230.5680000000002
2026-02-05 07:00:00+00:00,182.0,1631.0,621.858,274.0,2325.0,5033.858,293.0,0.0,5057.0,5326.858,5057.0,269.8580000000002
2026-02-05 08:00:00+00:00,164.0,1587.0,612.7,314.0,2342.0,5019.7,286.0,0.0,5005.0,5305.7,5005.0,300.6999999999998
2026-02-05 09:00:00+00:00,168.0,1499.0,615.46,289.0,2386.0,4957.46,206.0,0.0,4880.0,5163.46,4880.0,283.46000000000004
2026-02-05 10:00:00+00:00,169.0,1409.0,624.884,237.0,2451.0,4890.884,208.0,0.0,4837.0,5098.884,4837.0,261.884
2026-02-05 11:00:00+00:00,168.0,1389.0,609.184,241.0,2425.0,4832.184,207.0,0.0,4771.0,5039.184,4771.0,268.1840000000002
2026-02-05 12:00:00+00:00,169.0,1421.0,608.265,241.0,2338.0,4777.264999999999,207.0,0.0,4695.0,4984.264999999999,4695.0,289.2649999999994
2026-02-05 13:00:00+00:00,169.0,1295.0,615.87,239.0,2426.0,4744.87,207.0,0.0,4701.0,4951.87,4701.0,250.8699999999999
2026-02-05 14:00:00+00:00,169.0,1278.0,577.659,238.0,2452.0,4714.659,206.0,0.0,4710.0,4920.659,4710.0,210.65899999999965
2026-02-05 15:00:00+00:00,169.0,1486.0,564.034,241.0,2415.0,4875.034,207.0,0.0,4855.0,5082.034,4855.0,227.03399999999965
2026-02-05 16:00:00+00:00,169.0,1679.0,565.934,241.0,2435.0,5089.934,248.0,0.0,5086.0,5337.934,5086.0,251.9340000000002
2026-02-05 17:00:00+00:00,169.0,1680.0,600.849,240.0,2398.0,5087.849,293.0,0.0,5124.0,5380.849,5124.0,256.84900000000016
2026-02-05 18:00:00+00:00,189.0,1602.0,602.801,239.0,2370.0,5002.8009999999995,293.0,0.0,5061.0,5295.8009999999995,5061.0,234.80099999999948
2026-02-05 19:00:00+00:00,269.0,1522.0,574.741,241.0,2389.0,4995.741,248.0,0.0,5035.0,5243.741,5035.0,208.74099999999999
2026-02-05 20:00:00+00:00,257.0,1513.0,560.781,241.0,2464.0,5035.781,66.0,0.0,4847.0,5101.781,4847.0,254.78099999999995
2026-02-05 21:00:00+00:00,245.0,1481.0,570.498,239.0,2512.0,5047.498,0.0,0.0,4816.0,5047.498,4816.0,231.4979999999996
2026-02-05 22:00:00+00:00,245.0,1488.0,549.385,178.0,2545.0,5005.385,0.0,0.0,4766.0,5005.385,4766.0,239.38500000000022
2026-02-05 23:00:00+00:00,244.0,1422.0,542.156,128.0,2522.0,4858.156,0.0,0.0,4623.0,4858.156,4623.0,235.15599999999995
2026-02-06 00:00:00+00:00,239.0,1214.0,548.189,77.0,2504.0,4582.189,0.0,0.0,4352.0,4582.189,4352.0,230.1890000000003
2026-02-06 01:00:00+00:00,232.0,1048.0,544.369,0.0,2410.0,4234.369000000001,0.0,0.0,4015.0,4234.369000000001,4015.0,219.3690000000006
2026-02-06 02:00:00+00:00,231.0,896.0,562.179,0.0,2413.0,4102.179,0.0,0.0,3869.0,4102.179,3869.0,233.1790000000001
2026-02-06 03:00:00+00:00,250.0,910.0,570.278,0.0,2381.0,4111.278,0.0,0.0,3930.0,4111.278,3930.0,181.27800000000025
2026-02-06 04:00:00+00:00,257.0,1028.0,560.231,72.0,2360.0,4277.231,0.0,0.0,4314.0,4277.231,4314.0,-36.76900000000023
2026-02-06 05:00:00+00:00,257.0,1310.0,537.336,181.0,2356.0,4641.336,15.0,0.0,4419.0,4656.336,4419.0,237.33600000000024
2026-02-06 06:00:00+00:00,257.0,1458.0,517.744,205.0,2390.0,4827.744000000001,210.0,0.0,4843.0,5037.744000000001,4843.0,194.7440000000006
2026-02-06 07:00:00+00:00,254.0,1431.0,498.804,230.0,2463.0,4876.804,252.0,0.0,4895.0,5128.804,4895.0,233.8040000000001
2026-02-06 08:00:00+00:00,228.0,1506.0,437.926,238.0,2485.0,4894.9259999999995,234.0,0.0,4817.0,5128.9259999999995,4817.0,311.9259999999995
2026-02-06 09:00:00+00:00,233.0,1409.0,429.919,241.0,2454.0,4766.919,218.0,0.0,4704.0,4984.919,4704.0,280.91899999999987
2026-02-06 10:00:00+00:00,234.0,1324.0,418.499,227.0,2461.0,4664.499,211.0,0.0,4548.0,4875.499,4548.0,327.4989999999998
2026-02-06 11:00:00+00:00,232.0,1381.0,381.351,214.0,2392.0,4600.351000000001,293.0,0.0,4673.0,4893.351000000001,4673.0,220.35100000000057
2026-02-06 12:00:00+00:00,233.0,1330.0,382.35,274.0,2377.0,4596.35,293.0,0.0,4633.0,4889.35,4633.0,256.35000000000036
2026-02-06 13:00:00+00:00,233.0,1274.0,380.981,322.0,2372.0,4581.981,293.0,0.0,4609.0,4874.981,4609.0,265.98099999999977
2026-02-06 14:00:00+00:00,233.0,1251.0,409.98,321.0,2413.0,4627.98,293.0,0.0,4698.0,4920.98,4698.0,222.97999999999956
2026-02-06 15:00:00+00:00,229.0,1352.0,418.505,320.0,2359.0,4678.505,292.0,0.0,4749.0,4970.505,4749.0,221.5050000000001
2026-02-06 16:00:00+00:00,229.0,1534.0,411.636,316.0,2325.0,4815.636,292.0,0.0,4899.0,5107.636,4899.0,208.63600000000042
2026-02-06 17:00:00+00:00,231.0,1585.0,408.668,321.0,2321.0,4866.668,292.0,0.0,4943.0,5158.668,4943.0,215.66799999999967
2026-02-06 18:00:00+00:00,233.0,1595.0,310.233,320.0,2359.0,4817.233,292.0,0.0,4881.0,5109.233,4881.0,228.23300000000017
2026-02-06 19:00:00+00:00,236.0,1599.0,245.306,320.0,2383.0,4783.3060000000005,292.0,0.0,4817.0,5075.3060000000005,4817.0,258.3060000000005
2026-02-06 20:00:00+00:00,243.0,1357.0,181.348,318.0,2440.0,4539.348,293.0,0.0,4533.0,4832.348,4533.0,299.34799999999996
2026-02-06 21:00:00+00:00,241.0,1251.0,189.999,320.0,2486.0,4487.999,293.0,0.0,4543.0,4780.999,4543.0,237.9989999999998
2026-02-06 22:00:00+00:00,245.0,1329.0,176.079,320.0,2428.0,4498.079,293.0,0.0,4549.0,4791.079,4549.0,242.07899999999972
2026-02-06 23:00:00+00:00,241.0,1326.0,163.416,318.0,2362.0,4410.416,291.0,0.0,4464.0,4701.416,4464.0,237.41600000000017
2026-02-07 00:00:00+00:00,239.0,1039.0,139.271,318.0,2455.0,4190.271,290.0,0.0,4223.0,4480.271,4223.0,257.27099999999973
2026-02-07 01:00:00+00:00,233.0,795.0,137.556,318.0,2401.0,3884.556,291.0,0.0,3969.0,4175.5560000000005,3969.0,206.5560000000005
2026-02-07 02:00:00+00:00,233.0,586.0,135.96,318.0,2413.0,3685.96,291.0,0.0,3775.0,3976.96,3775.0,201.96000000000004
2026-02-07 03:00:00+00:00,234.0,552.0,98.951,318.0,2386.0,3588.951,291.0,0.0,3726.0,3879.951,3726.0,153.95100000000002
2026-02-07 04:00:00+00:00,253.0,652.0,38.983,318.0,2419.0,3680.983,259.0,0.0,3798.0,3939.983,3798.0,141.98300000000017
2026-02-07 05:00:00+00:00,253.0,824.0,5.864,321.0,2449.0,3852.864,290.0,0.0,4021.0,4142.864,4021.0,121.86399999999958
2026-02-07 06:00:00+00:00,257.0,1063.0,3.409,320.0,2447.0,4090.409,258.0,0.0,4189.0,4348.409,4189.0,159.40899999999965
2026-02-07 07:00:00+00:00,254.0,1217.0,4.03,323.0,2571.0,4369.03,263.0,0.0,4472.0,4632.03,4472.0,160.02999999999975
2026-02-07 08:00:00+00:00,244.0,1542.0,0.0,313.0,2651.0,4750.0,23.0,0.0,4584.0,4773.0,4584.0,189.0
2026-02-07 09:00:00+00:00,231.0,1571.0,0.0,302.0,2693.0,4797.0,0.0,0.0,4642.0,4797.0,4642.0,155.0
2026-02-07 10:00:00+00:00,229.0,1579.0,0.381,309.0,2695.0,4812.381,0.0,0.0,4589.0,4812.381,4589.0,223.3810000000003
2026-02-07 11:00:00+00:00,232.0,1529.0,10.548,309.0,2697.0,4777.548,0.0,0.0,4554.0,4777.548,4554.0,223.54799999999977
2026-02-07 12:00:00+00:00,234.0,1463.0,15.763,309.0,2705.0,4726.763,0.0,0.0,4494.0,4726.763,4494.0,232.76299999999992
2026-02-07 13:00:00+00:00,231.0,1385.0,13.99,314.0,2702.0,4645.99,0.0,0.0,4442.0,4645.99,4442.0,203.98999999999978
2026-02-07 14:00:00+00:00,231.0,1399.0,11.538,312.0,2611.0,4564.5380000000005,0.0,0.0,4386.0,4564.5380000000005,4386.0,178.53800000000047
2026-02-07 15:00:00+00:00,229.0,1504.0,5.353,309.0,2489.0,4536.353,200.0,0.0,4540.0,4736.353,4540.0,196.35300000000007
2026-02-07 16:00:00+00:00,229.0,1553.0,2.629,315.0,2490.0,4589.629,293.0,0.0,4632.0,4882.629,4632.0,250.6289999999999
2026-02-07 17:00:00+00:00,228.0,1570.0,3.666,314.0,2453.0,4568.666,293.0,0.0,4636.0,4861.666,4636.0,225.66600000000017
2026-02-07 18:00:00+00:00,175.0,1604.0,5.465,316.0,2427.0,4527.465,293.0,0.0,4594.0,4820.465,4594.0,226.46500000000015
2026-02-07 19:00:00+00:00,169.0,1500.0,23.734,318.0,2416.0,4426.734,293.0,0.0,4442.0,4719.734,4442.0,277.7340000000004
2026-02-07 20:00:00+00:00,176.0,1248.0,44.445,318.0,2466.0,4252.445,292.0,0.0,4300.0,4544.445,4300.0,244.4449999999997
2026-02-07 21:00:00+00:00,197.0,1218.0,37.07,318.0,2483.0,4253.07,293.0,0.0,4337.0,4546.07,4337.0,209.0699999999997
2026-02-07 22:00:00+00:00,248.0,1186.0,20.69,318.0,2485.0,4257.6900000000005,270.0,0.0,4365.0,4527.6900000000005,4365.0,162.6900000000005
2026-02-07 23:00:00+00:00,253.0,1267.0,15.233,257.0,2489.0,4281.233,202.0,0.0,4301.0,4483.233,4301.0,182.23300000000017
2026-02-08 00:00:00+00:00,254.0,1174.0,10.843,235.0,2456.0,4129.843,129.0,0.0,4063.0,4258.843,4063.0,195.84299999999985
2026-02-08 01:00:00+00:00,253.0,1108.0,8.564,189.0,2408.0,3966.5640000000003,0.0,0.0,3765.0,3966.5640000000003,3765.0,201.5640000000003
2026-02-08 02:00:00+00:00,244.0,1008.0,3.171,185.0,2361.0,3801.1710000000003,0.0,0.0,3612.0,3801.1710000000003,3612.0,189.17100000000028
2026-02-08 03:00:00+00:00,243.0,947.0,1.13,188.0,2329.0,3708.13,0.0,0.0,3515.0,3708.13,3515.0,193.1300000000001
2026-02-08 04:00:00+00:00,237.0,880.0,4.468,189.0,2364.0,3674.468,0.0,0.0,3462.0,3674.468,3462.0,212.46799999999985
2026-02-08 05:00:00+00:00,241.0,877.0,14.665,189.0,2448.0,3769.665,0.0,0.0,3587.0,3769.665,3587.0,182.66499999999996
2026-02-08 06:00:00+00:00,226.0,996.0,18.781,190.0,2408.0,3838.781,0.0,0.0,3697.0,3838.781,3697.0,141.78099999999995
2026-02-08 07:00:00+00:00,152.0,1210.0,8.273,276.0,2391.0,4037.273,61.0,0.0,4108.0,4098.273,4108.0,-9.726999999999862
2026-02-08 08:00:00+00:00,151.0,1283.0,7.541,312.0,2407.0,4160.541,209.0,0.0,4213.0,4369.541,4213.0,156.54100000000017
2026-02-08 09:00:00+00:00,151.0,1422.0,7.731,313.0,2332.0,4225.731,210.0,0.0,4222.0,4435.731,4222.0,213.73099999999977
2026-02-08 10:00:00+00:00,152.0,1396.0,10.553,313.0,2339.0,4210.553,211.0,0.0,4248.0,4421.553,4248.0,173.55299999999988
2026-02-08 11:00:00+00:00,152.0,1355.0,16.06,313.0,2299.0,4135.0599999999995,213.0,0.0,4155.0,4348.0599999999995,4155.0,193.0599999999995
2026-02-08 12:00:00+00:00,152.0,1230.0,21.731,314.0,2333.0,4050.7309999999998,213.0,0.0,4079.0,4263.731,4079.0,184.73099999999977
2026-02-08 13:00:00+00:00,152.0,1119.0,18.748,315.0,2371.0,3975.748,211.0,0.0,3860.0,4186.748,3860.0,326.7479999999996
2026-02-08 14:00:00+00:00,168.0,1105.0,10.11,314.0,2389.0,3986.1099999999997,212.0,0.0,4014.0,4198.11,4014.0,184.10999999999967
2026-02-08 15:00:00+00:00,169.0,1207.0,3.578,314.0,2413.0,4106.5779999999995,207.0,0.0,4153.0,4313.5779999999995,4153.0,160.57799999999952
2026-02-08 16:00:00+00:00,213.0,1413.0,1.666,314.0,2432.0,4373.666,202.0,0.0,4344.0,4575.666,4344.0,231.66600000000017
2026-02-08 17:00:00+00:00,231.0,1417.0,0.0,319.0,2527.0,4494.0,202.0,0.0,4454.0,4696.0,4454.0,242.0
2026-02-08 18:00:00+00:00,234.0,1482.0,0.0,321.0,2558.0,4595.0,53.0,0.0,4461.0,4648.0,4461.0,187.0
2026-02-08 19:00:00+00:00,237.0,1524.0,2.451,319.0,2569.0,4651.451,0.0,0.0,4479.0,4651.451,4479.0,172.45100000000002
2026-02-08 20:00:00+00:00,244.0,1469.0,1.845,319.0,2558.0,4591.845,0.0,0.0,4406.0,4591.845,4406.0,185.84500000000025
2026-02-08 21:00:00+00:00,243.0,1407.0,0.0,310.0,2556.0,4516.0,0.0,0.0,4368.0,4516.0,4368.0,148.0
2026-02-08 22:00:00+00:00,242.0,1399.0,0.0,313.0,2573.0,4527.0,0.0,0.0,4337.0,4527.0,4337.0,190.0
2026-02-08 23:00:00+00:00,236.0,1445.0,0.0,313.0,2367.0,4361.0,0.0,0.0,4116.0,4361.0,4116.0,245.0
2026-02-09 00:00:00+00:00,234.0,1252.0,0.0,275.0,2351.0,4112.0,0.0,0.0,3920.0,4112.0,3920.0,192.0
2026-02-09 01:00:00+00:00,227.0,1117.0,3.49,173.0,2325.0,3845.49,0.0,0.0,3686.0,3845.49,3686.0,159.48999999999978
2026-02-09 02:00:00+00:00,213.0,961.0,3.534,170.0,2333.0,3680.534,0.0,0.0,3522.0,3680.534,3522.0,158.5340000000001
2026-02-09 03:00:00+00:00,228.0,910.0,18.05,174.0,2339.0,3669.05,0.0,0.0,3509.0,3669.05,3509.0,160.05000000000018
2026-02-09 04:00:00+00:00,168.0,1151.0,60.828,200.0,2302.0,3881.828,0.0,0.0,3670.0,3881.828,3670.0,211.82799999999997
2026-02-09 05:00:00+00:00,168.0,1448.0,140.5,293.0,2328.0,4377.5,0.0,0.0,4238.0,4377.5,4238.0,139.5
2026-02-09 06:00:00+00:00,168.0,1803.0,207.223,318.0,2311.0,4807.223,27.0,0.0,4707.0,4834.223,4707.0,127.22299999999996
2026-02-09 07:00:00+00:00,168.0,1830.0,257.806,317.0,2290.0,4862.8060000000005,206.0,0.0,4837.0,5068.8060000000005,4837.0,231.8060000000005
2026-02-09 08:00:00+00:00,167.0,1812.0,285.498,321.0,2288.0,4873.498,206.0,0.0,4848.0,5079.498,4848.0,231.4979999999996
2026-02-09 09:00:00+00:00,167.0,1666.0,369.0,315.0,2318.0,4835.0,206.0,0.0,4772.0,5041.0,4772.0,269.0
2026-02-09 10:00:00+00:00,168.0,1687.0,470.693,320.0,2285.0,4930.693,13.0,0.0,4663.0,4943.693,4663.0,280.6930000000002
2026-02-09 11:00:00+00:00,168.0,1592.0,557.856,320.0,2279.0,4916.856,0.0,0.0,4639.0,4916.856,4639.0,277.85599999999977
2026-02-09 12:00:00+00:00,169.0,1389.0,568.731,317.0,2451.0,4894.731,0.0,0.0,4601.0,4894.731,4601.0,293.73099999999977
2026-02-09 13:00:00+00:00,167.0,1112.0,608.876,318.0,2615.0,4820.876,0.0,0.0,4551.0,4820.876,4551.0,269.8760000000002
2026-02-09 14:00:00+00:00,168.0,1050.0,619.01,318.0,2676.0,4831.01,0.0,0.0,4668.0,4831.01,4668.0,163.01000000000022
2026-02-09 15:00:00+00:00,168.0,1198.0,617.538,318.0,2661.0,4962.5380000000005,0.0,0.0,4743.0,4962.5380000000005,4743.0,219.53800000000047
2026-02-09 16:00:00+00:00,196.0,1388.0,625.531,321.0,2704.0,5234.531,0.0,0.0,4992.0,5234.531,4992.0,242.53099999999995
2026-02-09 17:00:00+00:00,232.0,1338.0,615.838,318.0,2720.0,5223.838,0.0,0.0,4998.0,5223.838,4998.0,225.83799999999974
2026-02-09 18:00:00+00:00,243.0,1323.0,612.538,316.0,2738.0,5232.5380000000005,0.0,0.0,4985.0,5232.5380000000005,4985.0,247.53800000000047
2026-02-09 19:00:00+00:00,224.0,1296.0,616.953,313.0,2703.0,5152.9529999999995,0.0,0.0,4959.0,5152.9529999999995,4959.0,193.95299999999952
2026-02-09 20:00:00+00:00,229.0,1356.0,619.236,217.0,2626.0,5047.236,0.0,0.0,4796.0,5047.236,4796.0,251.23599999999988
2026-02-09 21:00:00+00:00,236.0,1322.0,617.909,171.0,2607.0,4953.909,0.0,0.0,4748.0,4953.909,4748.0,205.90899999999965
2026-02-09 22:00:00+00:00,249.0,1286.0,611.946,152.0,2658.0,4956.946,0.0,0.0,4762.0,4956.946,4762.0,194.9459999999999
2026-02-09 23:00:00+00:00,231.0,1215.0,619.998,136.0,2643.0,4844.998,0.0,0.0,4646.0,4844.998,4646.0,198.9979999999996
2026-02-10 00:00:00+00:00,239.0,1007.0,620.445,79.0,2602.0,4547.445,0.0,0.0,4343.0,4547.445,4343.0,204.4449999999997
2026-02-10 01:00:00+00:00,232.0,785.0,616.556,79.0,2586.0,4298.5560000000005,0.0,0.0,4119.0,4298.5560000000005,4119.0,179.5560000000005
2026-02-10 02:00:00+00:00,233.0,656.0,621.988,79.0,2578.0,4167.988,0.0,0.0,3986.0,4167.988,3986.0,181.98800000000028
2026-02-10 03:00:00+00:00,250.0,626.0,624.039,79.0,2563.0,4142.039,0.0,0.0,3949.0,4142.039,3949.0,193.03899999999976
2026-02-10 04:00:00+00:00,254.0,826.0,622.273,79.0,2548.0,4329.273,0.0,0.0,4088.0,4329.273,4088.0,241.27300000000014
2026-02-10 05:00:00+00:00,207.0,1218.0,622.383,133.0,2537.0,4717.383,0.0,0.0,4557.0,4717.383,4557.0,160.3829999999998
2026-02-10 06:00:00+00:00,206.0,1671.0,620.194,150.0,2507.0,5154.1939999999995,0.0,0.0,5025.0,5154.1939999999995,5025.0,129.1939999999995
2026-02-10 07:00:00+00:00,237.0,1802.0,616.6,231.0,2502.0,5388.6,0.0,0.0,5181.0,5388.6,5181.0,207.60000000000036
2026-02-10 08:00:00+00:00,278.0,1864.0,625.324,235.0,2568.0,5570.3240000000005,0.0,0.0,5318.0,5570.3240000000005,5318.0,252.32400000000052
2026-02-10 09:00:00+00:00,249.0,1785.0,613.205,236.0,2533.0,5416.205,0.0,0.0,5142.0,5416.205,5142.0,274.2049999999999
2026-02-10 10:00:00+00:00,243.0,1695.0,624.595,239.0,2509.0,5310.595,0.0,0.0,5069.0,5310.595,5069.0,241.59500000000025
