,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Nuclear,Solar,Waste,Wind Onshore,Fossil Hard coal,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-02 04:00:00+00:00,11.057264,287.37639,176.430711,1859.3856,3.738051,2.935,507.505828,67.2739,300.79851,1269.82493,4486.326184,0.0,0.0,5883.8369,4486.326184,5883.8369,-1397.5107160000007
2026-02-02 05:00:00+00:00,11.048688,288.186175,242.551732,1859.5224,12.87392,3.452,492.082994,64.2448,414.49103,1511.99937,4900.453109,0.0,0.0,6338.524,4900.453109,6338.524,-1438.0708910000003
2026-02-02 06:00:00+00:00,12.688416,288.687435,293.918941,1860.0696,212.025161,3.33,496.678228,64.0297,563.15528,1698.61553,5493.198291,0.0,0.0,6851.86893,5493.198291,6851.86893,-1358.670639
2026-02-02 07:00:00+00:00,12.495456,287.78512,290.84509,1859.796,374.468592,2.774,504.797099,64.1424,692.32427,1642.27509,5731.703117000001,0.0,0.0,7159.11824,5731.703117000001,7159.11824,-1427.4151229999989
2026-02-02 08:00:00+00:00,11.404896,291.14839,258.637064,1860.3432,471.63071,2.599,530.984262,64.2007,653.10782,1602.31843,5746.374472,0.0,0.0,7240.14092,5746.374472,7240.14092,-1493.7664479999994
2026-02-02 09:00:00+00:00,10.999008,298.96292,226.738056,1859.112,504.835939,3.068,515.828669,64.2609,541.34315,1683.75736,5708.906002000001,0.0,0.0,7300.52079,5708.906002000001,7300.52079,-1591.614787999999
2026-02-02 10:00:00+00:00,9.686624,305.195435,208.373596,1860.0696,530.028039,2.459,502.428366,64.1743,547.75833,1702.44594,5732.61923,0.0,0.0,7287.16373,5732.61923,7287.16373,-1554.5445
2026-02-02 11:00:00+00:00,10.059904,331.74268,211.949763,1859.2488,486.98515,3.171,491.173471,63.4281,490.91261,1660.87572,5609.547198,0.0,0.0,7328.01853,5609.547198,7328.01853,-1718.471332
2026-02-02 12:00:00+00:00,11.361792,335.44295,199.203533,1859.9328,409.701175,3.153,488.859366,63.6739,389.36235,1701.85629,5462.547156,0.0,0.0,7221.01932,5462.547156,7221.01932,-1758.4721640000007
2026-02-02 13:00:00+00:00,11.976544,336.853805,207.017098,1859.796,333.450741,3.403,481.880767,64.3414,400.16962,1787.02714,5485.916115,0.0,0.0,7034.64175,5485.916115,7034.64175,-1548.7256349999998
2026-02-02 14:00:00+00:00,13.449392,340.18098,253.462255,1860.0696,241.975206,3.629,445.063033,64.442,409.69252,1813.17345,5445.137436,79.2,0.0,6927.48181,5524.337436,6927.48181,-1403.1443740000004
2026-02-02 15:00:00+00:00,13.336384,340.419265,300.182879,1858.7016,304.810995,3.236,369.289404,64.559,518.59162,1796.95177,5570.078917,158.4,0.0,6930.99358,5728.4789169999995,6930.99358,-1202.5146630000008
2026-02-02 16:00:00+00:00,13.081376,340.255925,308.821461,1859.796,377.961105,3.218,307.246064,64.8701,668.0765,1788.41527,5731.741801,158.4,0.0,7043.31651,5890.141801,7043.31651,-1153.174709
2026-02-02 17:00:00+00:00,13.26184,340.072995,308.802968,1859.112,296.827457,3.325,237.756212,64.5708,651.84846,1771.11759,5546.6953220000005,158.4,0.0,7019.46622,5705.095322,7019.46622,-1314.3708980000001
2026-02-02 18:00:00+00:00,13.613248,341.016055,287.452638,1858.8384,136.233399,3.189,170.349478,64.6257,682.05892,1787.90415,5345.280988,158.4,0.0,6939.09274,5503.680988,6939.09274,-1435.411752
2026-02-02 19:00:00+00:00,13.471744,339.77609,232.750128,1859.2488,61.22678,3.199,170.349062,64.9703,518.29593,1779.94929,5043.237124000001,79.2,0.0,6744.16063,5122.437124000001,6744.16063,-1621.7235059999994
2026-02-02 20:00:00+00:00,12.374128,339.65037,183.423972,1859.6592,70.881894,3.022,198.099425,64.5093,494.1453,1687.07985,4912.845439000001,0.0,0.0,6425.23358,4912.845439000001,6425.23358,-1512.3881409999995
2026-02-02 21:00:00+00:00,11.546208,339.75346,168.833768,1859.796,1.767736,3.085,174.12911,64.6679,390.00725,1587.72449,4601.310922,0.0,0.0,6105.53252,4601.310922,6105.53252,-1504.221598
2026-02-02 22:00:00+00:00,11.4848,336.633515,157.836284,1859.5224,4.406331,2.699,125.487915,64.4269,248.59635,1467.72998,4278.823475,0.0,0.0,5689.88292,4278.823475,5689.88292,-1411.0594449999999
2026-02-02 23:00:00+00:00,10.607376,335.36171,149.806918,1859.5224,1.112562,2.412,82.302768,64.5647,170.73275,1350.25791,4026.6810939999996,0.0,0.0,5535.43253,4026.6810939999996,5535.43253,-1508.7514360000005
2026-02-03 00:00:00+00:00,10.692944,336.40748,146.396358,1860.2064,0.123987,2.493,49.007197,64.2369,161.14162,1341.73077,3972.436656,0.0,0.0,5933.04739,3972.436656,5933.04739,-1960.6107339999999
2026-02-03 01:00:00+00:00,11.036624,336.902385,146.823444,1860.3432,0.130218,2.682,40.937697,64.4485,101.005,1337.35713,3901.666198,0.0,0.0,6129.63282,3901.666198,6129.63282,-2227.966622
2026-02-03 02:00:00+00:00,10.451344,338.44215,146.431127,1859.796,0.21728,2.765,43.17282,63.9333,142.00677,1322.7051,3929.9208909999998,0.0,0.0,6130.4505,3929.9208909999998,6130.4505,-2200.529609
2026-02-03 03:00:00+00:00,10.26288,336.251075,153.455969,1859.112,1.472186,2.824,40.750429,63.6808,170.3524,1329.63212,3967.7938590000003,0.0,0.0,5824.78312,3967.7938590000003,5824.78312,-1856.9892609999997
2026-02-03 04:00:00+00:00,11.061904,337.63165,171.068228,1860.3432,2.979979,2.808,26.321139,54.7514,364.59376,1418.97185,4250.53111,0.0,0.0,6082.01785,4250.53111,6082.01785,-1831.4867400000003
2026-02-03 05:00:00+00:00,11.531184,337.476075,214.665323,1859.3856,19.531007,2.82,18.547659,55.2656,504.68186,1598.65855,4622.562858,0.0,0.0,6577.98604,4622.562858,6577.98604,-1955.4231819999995
2026-02-03 06:00:00+00:00,11.48008,336.910985,297.287783,1859.5224,483.653521,2.798,49.744797,55.1364,671.28513,1766.17323,5533.9923260000005,0.0,0.0,6931.51394,5533.9923260000005,6931.51394,-1397.5216139999993
2026-02-03 07:00:00+00:00,11.134656,338.12211,301.344644,1859.796,753.28725,2.611,51.35423,55.2768,878.2507,1818.62689,6069.80428,0.0,0.0,7096.32229,6069.80428,7096.32229,-1026.5180099999998
2026-02-03 08:00:00+00:00,11.100752,338.43178,257.633709,1858.9752,790.517562,2.858,14.732041,55.4767,807.07425,1827.86775,5964.667744,0.0,0.0,7111.59463,5964.667744,7111.59463,-1146.9268859999993
2026-02-03 09:00:00+00:00,11.602448,333.75761,216.094764,1859.6592,961.351171,2.74,14.55199,58.4352,515.39254,1831.29482,5804.8797429999995,0.0,0.0,7048.85695,5804.8797429999995,7048.85695,-1243.9772070000008
2026-02-03 10:00:00+00:00,11.638256,333.444315,195.888112,1859.6592,1045.823278,2.378,5.520121,60.4526,531.72103,1796.41989,5842.944802000001,0.0,0.0,7022.72307,5842.944802000001,7022.72307,-1179.7782679999991
2026-02-03 11:00:00+00:00,11.414752,333.76917,194.223645,1859.6592,1069.894164,2.621,12.811877,52.9434,414.85998,1592.02646,5544.223648000001,0.0,0.0,6940.05635,5544.223648000001,6940.05635,-1395.8327019999988
2026-02-03 12:00:00+00:00,10.661648,335.49683,192.001025,1858.2912,953.802074,3.137,36.667808,50.8595,376.58677,1594.4986,5412.002455,0.0,0.0,6601.89963,5412.002455,6601.89963,-1189.897175
2026-02-03 13:00:00+00:00,10.994608,333.750285,197.278517,1858.7016,639.856433,2.598,22.958763,64.6905,306.55212,1615.71432,5053.095146,0.0,0.0,6525.78122,5053.095146,6525.78122,-1472.6860740000002
2026-02-03 14:00:00+00:00,11.363952,337.173865,248.433768,1858.7016,297.197722,2.399,30.956646,67.6524,379.90317,1732.66383,4966.445953,0.0,0.0,6496.29802,4966.445953,6496.29802,-1529.8520669999998
2026-02-03 15:00:00+00:00,11.293232,336.91439,290.711638,1859.112,340.845274,2.559,63.889867,65.125,518.35774,1702.20439,5191.012531,118.8,0.0,6501.10491,5309.8125310000005,6501.10491,-1191.2923789999995
2026-02-03 16:00:00+00:00,10.82688,337.332745,299.371079,1858.5648,432.76408,2.433,91.868594,64.7485,691.43656,1659.45019,5448.796428,158.4,0.0,6748.77182,5607.196427999999,6748.77182,-1141.5753920000006
2026-02-03 17:00:00+00:00,10.736224,335.07129,299.259972,1857.744,351.467943,2.3,113.000936,64.4473,690.10087,1658.49305,5382.621585,158.4,0.0,6774.69183,5541.0215849999995,6774.69183,-1233.6702450000003
2026-02-03 18:00:00+00:00,11.361888,335.757965,283.043168,1859.2488,169.224892,2.252,128.925393,64.1154,686.34776,1651.20131,5191.478576,158.4,0.0,6839.16662,5349.878576,6839.16662,-1489.288044
2026-02-03 19:00:00+00:00,11.661792,330.85811,237.517107,1858.5648,7.144854,2.279,144.283025,64.4232,521.89794,1445.7533,4624.383128,39.6,0.0,6557.06402,4663.983128000001,6557.06402,-1893.080891999999
2026-02-03 20:00:00+00:00,11.490944,330.958055,205.400309,1858.8384,54.307107,2.355,190.004413,64.4647,499.30715,1392.30535,4609.431428000001,0.0,0.0,6228.61134,4609.431428000001,6228.61134,-1619.1799119999996
2026-02-03 21:00:00+00:00,11.542352,330.88399,165.316347,1860.2064,0.209487,2.418,220.374544,64.1742,391.6783,1344.07452,4390.87814,0.0,0.0,5876.07328,4390.87814,5876.07328,-1485.1951399999998
2026-02-03 22:00:00+00:00,11.213232,333.94752,157.322741,1860.7536,0.316275,2.473,211.215836,63.8745,225.57306,1246.26649,4112.956254000001,0.0,0.0,5519.14456,4112.956254000001,5519.14456,-1406.188305999999
2026-02-03 23:00:00+00:00,10.851568,333.76371,146.33875,1859.6592,1.04737,2.351,195.336672,64.1562,199.50231,1232.38312,4045.3898999999997,0.0,0.0,5588.18938,4045.3898999999997,5588.18938,-1542.7994800000001
2026-02-04 00:00:00+00:00,10.874544,334.22585,143.122171,1859.112,0.10394,2.182,264.161442,64.0131,160.5061,1229.95259,4068.253737,0.0,0.0,5691.84456,4068.253737,5691.84456,-1623.5908229999995
2026-02-04 01:00:00+00:00,10.507456,334.956125,143.441812,1858.5648,0.252115,2.163,210.871851,64.4439,160.50207,1212.49928,3998.202409,0.0,0.0,5949.52686,3998.202409,5949.52686,-1951.324451
2026-02-04 02:00:00+00:00,10.352304,335.453605,143.599054,1860.2064,0.883519,2.16,177.651728,64.1556,160.43369,1195.00482,3949.9007199999996,0.0,0.0,5791.54736,3949.9007199999996,5791.54736,-1841.64664
2026-02-04 03:00:00+00:00,9.969312,334.89532,148.242906,1860.3432,0.187977,2.11,200.396651,64.1095,160.52676,1267.695,4048.4766260000006,0.0,0.0,5681.24384,4048.4766260000006,5681.24384,-1632.7672139999995
2026-02-04 04:00:00+00:00,10.544064,336.95873,174.956294,1860.0696,1.183782,2.075,229.699552,64.1964,257.30053,1361.1031,4298.087052,0.0,0.0,5824.13073,4298.087052,5824.13073,-1526.043678
2026-02-04 05:00:00+00:00,10.344,337.072645,239.524173,1858.8384,7.794933,2.202,317.655211,64.4259,476.24224,1390.36848,4704.467982,0.0,0.0,6343.61698,4704.467982,6343.61698,-1639.1489979999997
2026-02-04 06:00:00+00:00,10.813952,335.31197,294.722693,1858.8384,217.959448,2.229,331.067889,64.0755,664.60853,1501.53696,5281.164342,0.0,0.0,6765.10628,5281.164342,6765.10628,-1483.941938
2026-02-04 07:00:00+00:00,10.279776,333.19225,291.115301,1859.5224,489.288195,2.532,398.361565,64.5587,663.19487,1496.39874,5608.443797,0.0,0.0,6946.42443,5608.443797,6946.42443,-1337.9806330000001
2026-02-04 08:00:00+00:00,8.71568,332.570885,253.851345,1860.0696,606.398315,2.684,419.136616,63.8222,409.35318,1572.36534,5528.9671610000005,0.0,0.0,6923.85503,5528.9671610000005,6923.85503,-1394.8878689999992
2026-02-04 09:00:00+00:00,9.549152,330.27054,205.670658,1858.7016,805.919457,2.909,357.63741,63.7128,231.77193,1476.84279,5342.985337,0.0,0.0,6736.93242,5342.985337,6736.93242,-1393.947083
2026-02-04 10:00:00+00:00,10.6488,332.73053,204.183163,1858.428,865.881181,2.463,327.259795,63.3818,231.48872,1405.3317,5301.796689,0.0,0.0,6610.15794,5301.796689,6610.15794,-1308.3612510000003
2026-02-04 11:00:00+00:00,10.627616,332.200325,203.8429,1858.5648,860.201003,3.395,304.048136,63.369,250.32637,1456.80354,5343.3786900000005,0.0,0.0,6606.63449,5343.3786900000005,6606.63449,-1263.2558
2026-02-04 12:00:00+00:00,11.41664,334.459255,204.034099,1860.0696,639.228555,3.599,318.863843,63.0222,236.05347,1461.1894,5131.936062,0.0,0.0,6509.1363,5131.936062,6509.1363,-1377.2002380000004
2026-02-04 13:00:00+00:00,11.526912,334.19604,204.974233,1858.5648,518.796732,2.999,307.821462,63.5625,308.7382,1407.57945,5018.7593289999995,0.0,0.0,6411.12756,5018.7593289999995,6411.12756,-1392.3682310000004
2026-02-04 14:00:00+00:00,11.094592,334.06285,246.413039,1860.48,260.026453,2.723,301.674077,63.0496,341.51209,1417.4381,4838.473801,0.0,0.0,6406.19805,4838.473801,6406.19805,-1567.7242489999999
2026-02-04 15:00:00+00:00,11.01824,334.107345,279.191226,1859.112,287.684451,2.838,267.566834,62.4051,502.21489,1382.25248,4988.390566,0.0,0.0,6426.90997,4988.390566,6426.90997,-1438.5194039999997
2026-02-04 16:00:00+00:00,11.102752,333.41063,300.606411,1859.796,382.29196,2.704,291.070919,62.6198,763.21661,1464.24727,5471.066352,0.0,0.0,6595.82514,5471.066352,6595.82514,-1124.758788
2026-02-04 17:00:00+00:00,11.53472,332.64715,307.31976,1859.6592,193.246677,2.917,317.77215,62.7824,755.11454,1415.87098,5258.864577,0.0,0.0,6588.66679,5258.864577,6588.66679,-1329.802213
2026-02-04 18:00:00+00:00,11.117696,334.366085,290.593729,1859.3856,144.776149,2.886,344.405179,62.1168,754.15984,1410.05823,5213.865308,0.0,0.0,6603.54899,5213.865308,6603.54899,-1389.6836819999999
2026-02-04 19:00:00+00:00,11.48672,333.54665,246.145353,1859.3856,7.964841,2.898,354.124683,62.2822,473.17317,1352.60259,4703.609807000001,0.0,0.0,6351.60378,4703.609807000001,6351.60378,-1647.9939729999996
2026-02-04 20:00:00+00:00,11.888704,333.310745,206.951728,1859.3856,4.09211,2.867,308.870901,62.2463,380.4162,1351.04944,4521.078728,0.0,0.0,6134.40446,4521.078728,6134.40446,-1613.3257319999993
2026-02-04 21:00:00+00:00,11.912064,333.254165,166.857302,1859.9328,0.191846,2.818,270.352486,61.9015,276.11772,1357.71673,4341.054613000001,0.0,0.0,5858.92267,4341.054613000001,5858.92267,-1517.8680569999988
2026-02-04 22:00:00+00:00,11.378688,332.503005,162.47582,1861.164,0.13459,2.812,249.028282,62.3894,191.35499,1361.59168,4234.832455,0.0,0.0,5457.43636,4234.832455,5457.43636,-1222.603905
2026-02-04 23:00:00+00:00,10.54416,331.033905,148.567131,1861.7112,2.453883,2.764,273.305518,64.7432,199.64229,1099.21134,3993.976627,0.0,0.0,5294.7454,3993.976627,5294.7454,-1300.7687729999998
2026-02-05 00:00:00+00:00,10.62416,331.72192,148.031225,1860.7536,4.715538,2.765,266.146966,63.8811,199.6125,1081.41261,3969.664619,0.0,0.0,5394.79674,3969.664619,5394.79674,-1425.1321209999996
2026-02-05 01:00:00+00:00,10.956928,331.452575,150.310422,1859.5224,0.356886,2.66,257.375794,63.7919,199.44802,1087.51199,3963.386915,0.0,0.0,5520.47986,3963.386915,5520.47986,-1557.0929450000003
2026-02-05 02:00:00+00:00,10.947072,331.245485,153.911716,1859.9328,1.674211,2.684,254.621832,63.5408,199.45874,1085.70392,3963.720576,0.0,0.0,5450.44083,3963.720576,5450.44083,-1486.7202539999994
2026-02-05 03:00:00+00:00,10.631616,329.93378,171.779434,1860.3432,0.628189,2.679,261.843822,64.1118,231.06341,1093.5788,4026.5930510000007,0.0,0.0,5321.33792,4026.5930510000007,5321.33792,-1294.7448689999992
2026-02-05 04:00:00+00:00,10.86944,332.34169,189.064566,1860.6168,0.904959,2.732,312.01533,64.5697,281.64079,1088.80915,4143.5644250000005,0.0,0.0,5522.47011,4143.5644250000005,5522.47011,-1378.9056849999997
2026-02-05 05:00:00+00:00,10.913632,333.15477,223.681896,1862.3952,3.735572,3.12,323.057354,64.6689,491.14352,1127.68396,4443.554804,37.62,0.0,6029.90706,4481.174804,6029.90706,-1548.7322559999993
2026-02-05 06:00:00+00:00,11.37424,332.60923,305.368737,1865.5416,129.214579,3.382,304.353551,64.8121,594.96874,1247.91946,4859.544237,158.4,0.0,6422.48262,5017.944237,6422.48262,-1404.538383
2026-02-05 07:00:00+00:00,10.903808,310.370515,300.795897,1870.74,280.261869,4.101,357.827213,68.9454,597.1452,1318.70312,5119.794022,158.4,0.0,6628.34971,5278.194022,6628.34971,-1350.1556880000007
2026-02-05 08:00:00+00:00,10.970816,298.65639,279.758585,1874.4336,366.912016,3.811,293.442326,70.5342,450.28129,1313.54478,4962.345003,158.4,0.0,6583.27318,5120.745003,6583.27318,-1462.5281770000001
2026-02-05 09:00:00+00:00,11.247872,297.21148,250.895888,1879.3584,496.326231,3.181,227.807009,70.4156,508.62842,1208.05808,4953.12998,0.0,0.0,6525.75358,4953.12998,6525.75358,-1572.6236
2026-02-05 10:00:00+00:00,11.710208,293.118475,220.293988,1884.9672,608.444287,3.282,254.456462,70.5996,496.11888,1171.59849,5014.5895900000005,0.0,0.0,6405.17922,5014.5895900000005,6405.17922,-1390.5896299999995
2026-02-05 11:00:00+00:00,11.1816,284.93508,212.085512,1897.9632,584.561712,3.334,277.94736,70.5635,499.05436,1132.4342,4974.060524,0.0,0.0,6328.70986,4974.060524,6328.70986,-1354.6493359999995
2026-02-05 12:00:00+00:00,11.36304,285.10726,207.515454,1902.6144,477.710433,3.312,351.669027,70.3157,485.48057,1149.38242,4944.470304,0.0,0.0,6194.44098,4944.470304,6194.44098,-1249.970676
2026-02-05 13:00:00+00:00,10.723008,284.51853,212.733585,1902.0672,329.757886,3.321,329.582672,70.8497,493.70264,1148.8045,4786.060721,0.0,0.0,6172.15737,4786.060721,6172.15737,-1386.096649
2026-02-05 14:00:00+00:00,11.578496,283.745795,258.315274,1902.4776,250.990693,3.471,375.071093,70.3849,518.93587,1180.88494,4855.855661,0.0,0.0,6133.03101,4855.855661,6133.03101,-1277.175349
2026-02-05 15:00:00+00:00,11.79576,282.817845,294.804704,1901.52,183.460219,3.349,422.798181,70.8091,595.06004,1279.85045,5046.265299000001,71.28,0.0,6098.13764,5117.545299,6098.13764,-980.5923409999996
2026-02-05 16:00:00+00:00,11.265152,282.97258,312.162939,1901.52,310.166064,3.249,417.088613,70.467,652.45729,1307.41846,5268.767097999999,158.4,0.0,6301.99313,5427.167097999999,6301.99313,-874.8260320000009
2026-02-05 17:00:00+00:00,11.292112,285.28947,312.193262,1900.836,356.294242,3.283,430.353514,70.356,655.6092,1322.30349,5347.810289999999,158.4,0.0,6283.04914,5506.210289999999,6283.04914,-776.838850000001
2026-02-05 18:00:00+00:00,11.78192,311.13453,303.927713,1902.0672,226.464385,3.262,422.40819,70.4259,625.44025,1312.24872,5189.1608080000005,145.53,0.0,6266.69249,5334.690808,6266.69249,-932.0016820000001
2026-02-05 19:00:00+00:00,12.071664,310.378805,269.473485,1901.52,87.242012,3.284,402.937989,70.3286,487.12142,1297.1873,4841.545275,158.4,0.0,5982.10058,4999.945275,5982.10058,-982.1553050000002
2026-02-05 20:00:00+00:00,11.962304,306.649505,202.782858,1902.0672,9.001639,3.262,290.465623,70.3168,428.19564,1235.3432,4460.0467690000005,139.59,0.0,5789.02007,4599.636769000001,5789.02007,-1189.383300999999
2026-02-05 21:00:00+00:00,10.62232,306.767015,180.973207,1902.6144,11.615131,3.231,267.306524,70.1956,416.64823,1159.14772,4329.121147,33.66,0.0,5403.87462,4362.781147,5403.87462,-1041.093473
2026-02-05 22:00:00+00:00,10.669792,310.700035,169.140549,1902.0672,0.308404,3.177,277.624898,71.2999,405.06417,1101.85845,4251.910398,0.0,0.0,5218.32237,4251.910398,5218.32237,-966.4119719999999
2026-02-05 23:00:00+00:00,10.31592,312.10711,161.01954,1902.888,0.808899,3.156,201.361792,71.5021,313.6168,1095.88697,4072.6631310000007,0.0,0.0,5217.8952,4072.6631310000007,5217.8952,-1145.2320689999992
2026-02-06 00:00:00+00:00,11.101264,311.35244,154.779015,1902.0672,0.160261,3.142,195.719208,71.1446,313.2375,1089.9113,4052.614788,0.0,0.0,5313.39899,4052.614788,5313.39899,-1260.7842019999998
2026-02-06 01:00:00+00:00,10.985168,312.19673,154.686975,1902.0672,0.75451,3.169,248.525412,71.1039,313.23735,1084.87341,4101.599655,0.0,0.0,5338.2823,4101.599655,5338.2823,-1236.6826449999999
2026-02-06 02:00:00+00:00,10.709856,312.4739,157.326216,1902.3408,1.89803,3.205,184.803963,71.5021,313.99951,1084.24846,4042.5078349999994,0.0,0.0,5153.7915,4042.5078349999994,5153.7915,-1111.2836650000008
2026-02-06 03:00:00+00:00,10.735408,311.81228,171.804877,1903.1616,6.66108,3.221,84.426041,71.2284,423.87949,1084.71189,4071.642066,0.0,0.0,4943.40333,4071.642066,4943.40333,-871.7612640000002
2026-02-06 04:00:00+00:00,11.574944,314.37143,195.065392,1903.2984,30.934698,3.171,34.707954,71.4621,543.07945,1089.48566,4197.151028,0.0,0.0,5375.37037,4197.151028,5375.37037,-1178.2193419999994
2026-02-06 05:00:00+00:00,11.754368,314.410905,230.092394,1903.2984,19.814775,3.304,34.305856,71.3752,577.72549,1116.99653,4283.077917999999,0.0,0.0,5851.05392,4283.077917999999,5851.05392,-1567.9760020000012
2026-02-06 06:00:00+00:00,11.529584,310.832545,307.558963,1902.7512,369.119798,3.557,39.760132,71.4219,759.61403,1222.81745,4998.962602,0.0,0.0,6192.43258,4998.962602,6192.43258,-1193.469978
2026-02-06 07:00:00+00:00,10.904624,281.11723,307.698761,1903.0248,928.490944,3.825,21.704463,71.3904,761.69252,1217.08254,5506.931282,0.0,0.0,6225.63647,5506.931282,6225.63647,-718.7051880000008
2026-02-06 08:00:00+00:00,11.400512,277.65502,239.887692,1904.6664,1263.196993,3.978,24.80539,71.2652,497.00178,1229.01124,5522.868227,0.0,0.0,6076.16341,5522.868227,6076.16341,-553.2951830000002
2026-02-06 09:00:00+00:00,12.153984,278.064185,209.389474,1904.3928,1384.040454,3.301,15.045178,71.2027,418.65417,1138.4027,5434.646644999999,0.0,0.0,5956.80832,5434.646644999999,5956.80832,-522.1616750000012
2026-02-06 10:00:00+00:00,12.49264,281.246745,178.556994,1903.8456,1338.805964,3.145,12.494859,71.2619,424.85742,1096.87355,5323.580672,0.0,0.0,5854.89873,5323.580672,5854.89873,-531.3180579999998
2026-02-06 11:00:00+00:00,11.2412,281.30777,170.228747,1901.52,1114.862633,3.206,13.522528,71.5216,392.55824,1194.94764,5154.916358,0.0,0.0,5880.56388,5154.916358,5880.56388,-725.6475219999993
2026-02-06 12:00:00+00:00,11.4292,289.196725,174.882015,1900.9728,846.539973,3.824,16.04883,70.9696,349.10606,1185.16834,4848.137543,0.0,0.0,5747.36191,4848.137543,5747.36191,-899.2243669999998
2026-02-06 13:00:00+00:00,12.003256,294.86005,223.61121,1901.3832,509.67153,3.914,19.584556,71.2384,425.2053,1278.49239,4739.963892,0.0,0.0,5774.57345,4739.963892,5774.57345,-1034.609558
2026-02-06 14:00:00+00:00,12.029712,294.20852,280.828419,1902.6144,216.887546,4.128,15.598885,71.4222,500.59573,1301.97212,4600.285532,0.0,0.0,5844.69233,4600.285532,5844.69233,-1244.406798
2026-02-06 15:00:00+00:00,11.35064,294.413495,317.951508,1903.572,245.46134,3.204,21.979098,71.2874,560.97387,1318.35849,4748.551841,79.2,0.0,5895.18618,4827.751841,5895.18618,-1067.4343389999995
2026-02-06 16:00:00+00:00,11.95304,295.456735,322.357592,1902.888,408.551265,3.011,54.279403,71.0482,801.26693,1317.55961,5188.3717750000005,158.4,0.0,5972.00716,5346.771775,5972.00716,-625.235385
2026-02-06 17:00:00+00:00,12.34896,296.532435,323.437266,1900.6992,383.059487,3.069,78.848262,70.8952,804.24588,1312.67911,5185.8148,158.4,0.0,5913.43708,5344.2148,5913.43708,-569.22228
2026-02-06 18:00:00+00:00,12.593776,298.126525,317.487386,1901.1096,252.27327,2.989,62.460872,44.4356,749.74554,1301.33438,4942.555949,158.4,0.0,5875.002,5100.955948999999,5875.002,-774.0460510000012
2026-02-06 19:00:00+00:00,12.418,323.59582,285.963826,1902.7512,47.230232,3.05,24.06884,20.5978,547.10848,1283.8554,4450.639598,75.24,0.0,5692.82536,4525.8795979999995,5692.82536,-1166.9457620000003
2026-02-06 20:00:00+00:00,12.10968,323.239725,222.605638,1902.204,23.16549,3.304,9.994307,20.5557,522.69965,1218.10729,4257.985479999999,0.0,0.0,5540.45483,4257.985479999999,5540.45483,-1282.4693500000003
2026-02-06 21:00:00+00:00,12.250064,323.35363,208.633441,1901.7936,11.753861,3.42,24.371661,20.525,453.33335,1147.73954,4107.174147000001,0.0,0.0,5214.94901,4107.174147000001,5214.94901,-1107.7748629999996
2026-02-06 22:00:00+00:00,12.339712,322.6363,206.737027,1902.888,0.078398,2.671,51.880356,20.5376,391.84833,1078.79757,3990.414293,0.0,0.0,4939.96991,3990.414293,4939.96991,-949.555617
2026-02-06 23:00:00+00:00,11.367328,323.12652,186.260391,1904.1192,0.123225,2.504,60.005078,23.6234,314.30352,975.28142,3800.7140819999995,0.0,0.0,4860.68299,3800.7140819999995,4860.68299,-1059.9689080000007
2026-02-07 00:00:00+00:00,11.71688,323.10121,179.254478,1903.4352,0.186248,2.596,72.238706,42.3452,314.27868,958.04684,3807.199442,0.0,0.0,4891.45403,3807.199442,4891.45403,-1084.2545879999998
2026-02-07 01:00:00+00:00,11.614336,323.37319,176.609555,1904.6664,0.059202,3.397,87.48722,61.9735,314.49633,959.87088,3843.5476129999997,0.0,0.0,4929.23306,3843.5476129999997,4929.23306,-1085.6854469999998
2026-02-07 02:00:00+00:00,11.395648,322.97983,176.06256,1906.1712,0.04454,3.315,87.239651,70.9113,314.56153,959.06303,3851.744289,0.0,0.0,5038.73482,3851.744289,5038.73482,-1186.9905309999995
2026-02-07 03:00:00+00:00,10.904,323.707455,182.382215,1903.1616,0.091347,3.311,94.990995,71.0836,433.15645,959.51327,3982.301932,0.0,0.0,4649.10717,3982.301932,4649.10717,-666.8052380000004
2026-02-07 04:00:00+00:00,10.00392,324.269445,209.374377,1902.6144,0.145619,3.309,110.867565,71.0488,504.87746,958.16134,4094.6719260000004,0.0,0.0,4674.92296,4094.6719260000004,4674.92296,-580.2510339999994
2026-02-07 05:00:00+00:00,10.85744,324.070185,246.07432,1901.6568,23.347714,3.196,118.79007,71.1438,547.67638,955.14808,4201.960789,0.0,0.0,4927.25682,4201.960789,4927.25682,-725.2960309999999
2026-02-07 06:00:00+00:00,11.82976,324.771315,282.385283,1900.836,270.006107,3.198,144.172908,70.8775,706.64179,1050.70184,4765.420503,0.0,0.0,5356.20269,4765.420503,5356.20269,-590.7821869999998
2026-02-07 07:00:00+00:00,11.929456,324.170075,285.374311,1902.0672,749.561621,3.211,164.335238,70.9705,702.93236,1122.29694,5336.848701,0.0,0.0,5659.44687,5336.848701,5659.44687,-322.59816899999987
2026-02-07 08:00:00+00:00,12.282736,295.931845,250.851664,1902.3408,1175.757617,3.269,116.830909,70.9165,501.03676,1133.42652,5462.644351,0.0,0.0,5704.07663,5462.644351,5704.07663,-241.43227899999965
