,Wind Onshore,Hydro Water Reservoir,Fossil Brown coal/Lignite,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-02 17:00:00+00:00,6.19575,533.73375,183.975,723.9045,0.0,0.0,548.269825,723.9045,548.269825,175.63467500000002
2026-02-02 18:00:00+00:00,10.40325,523.05825,183.755,717.2165,0.0,0.0,550.56705,717.2165,550.56705,166.64945
2026-02-02 19:00:00+00:00,8.80275,496.79025,184.58,690.173,0.0,0.0,547.790125,690.173,547.790125,142.382875
2026-02-02 20:00:00+00:00,8.2995,473.27775,184.085,665.6622500000001,0.0,0.0,536.888225,665.6622500000001,536.888225,128.77402500000005
2026-02-02 21:00:00+00:00,14.718,522.81075,184.8,722.3287499999999,0.0,0.0,493.481225,722.3287499999999,493.481225,228.8475249999999
2026-02-02 22:00:00+00:00,16.5825,394.49025,184.91,595.98275,0.0,0.0,445.65175,595.98275,445.65175,150.33100000000002
2026-02-02 23:00:00+00:00,25.22025,358.15725,186.23,569.6075,0.0,0.0,382.188425,569.6075,382.188425,187.41907499999996
2026-02-03 00:00:00+00:00,27.92625,287.265,187.055,502.24625,0.0,0.0,328.3281,502.24625,328.3281,173.91814999999997
2026-02-03 01:00:00+00:00,34.5015,287.28975,187.44,509.23125000000005,0.0,0.0,295.347,509.23125000000005,295.347,213.88425000000007
2026-02-03 02:00:00+00:00,38.94,287.15775,187.0,513.09775,0.0,0.0,276.573075,513.09775,276.573075,236.524675
2026-02-03 03:00:00+00:00,27.31575,294.426,187.715,509.45674999999994,0.0,0.0,286.13765,509.45674999999994,286.13765,223.31909999999993
2026-02-03 04:00:00+00:00,35.82975,293.568,187.55,516.94775,0.0,0.0,300.9332,516.94775,300.9332,216.01455000000004
2026-02-03 05:00:00+00:00,53.031,397.4685,187.385,637.8845,0.0,0.0,378.905175,637.8845,378.905175,258.979325
2026-02-03 06:00:00+00:00,69.465,497.16975,187.385,754.01975,0.0,0.0,453.589325,754.01975,453.589325,300.43042500000007
2026-02-03 07:00:00+00:00,77.3355,531.5145,187.495,796.345,0.0,0.0,493.79625,796.345,493.79625,302.54875000000004
2026-02-03 08:00:00+00:00,83.3085,517.79475,187.935,789.0382500000001,0.0,0.0,494.1544,789.0382500000001,494.1544,294.88385000000005
2026-02-03 09:00:00+00:00,92.2845,489.3405,187.0,768.625,0.0,0.0,497.31635,768.625,497.31635,271.30865
2026-02-03 10:00:00+00:00,95.535,480.04275,187.44,763.01775,0.0,0.0,499.4998,763.01775,499.4998,263.51795
2026-02-03 11:00:00+00:00,84.78525,489.0435,188.155,761.98375,0.0,0.0,507.917025,761.98375,507.917025,254.06672499999996
2026-02-03 12:00:00+00:00,90.42,482.592,187.385,760.3969999999999,0.0,0.0,512.956975,760.3969999999999,512.956975,247.44002499999988
2026-02-03 13:00:00+00:00,96.45075,473.8305,187.715,757.99625,0.0,0.0,506.103175,757.99625,506.103175,251.893075
2026-02-03 14:00:00+00:00,92.7135,536.9265,185.57,815.21,0.0,0.0,512.990775,815.21,512.990775,302.21922500000005
2026-02-03 15:00:00+00:00,93.819,581.6085,186.01,861.4375,0.0,0.0,526.48355,861.4375,526.48355,334.95394999999996
2026-02-03 16:00:00+00:00,84.55425,566.3955,184.25,835.19975,0.0,0.0,548.325575,835.19975,548.325575,286.87417500000004
2026-02-03 17:00:00+00:00,86.00625,584.958,184.36,855.32425,0.0,0.0,543.244325,855.32425,543.244325,312.079925
2026-02-03 18:00:00+00:00,92.02875,559.19325,184.69,835.912,0.0,0.0,532.8486,835.912,532.8486,303.0634
2026-02-03 19:00:00+00:00,97.98525,554.4,184.415,836.8002499999999,0.0,0.0,521.669425,836.8002499999999,521.669425,315.13082499999985
2026-02-03 20:00:00+00:00,107.78625,518.1,184.36,810.24625,0.0,0.0,502.237525,810.24625,502.237525,308.008725
2026-02-03 21:00:00+00:00,105.78975,463.155,184.525,753.46975,0.0,0.0,469.8485,753.46975,469.8485,283.62125
2026-02-03 22:00:00+00:00,101.89575,400.24875,184.195,686.3395,0.0,0.0,429.127575,686.3395,429.127575,257.21192500000006
2026-02-03 23:00:00+00:00,101.48325,288.60975,184.69,574.783,0.0,0.0,368.779275,574.783,368.779275,206.00372500000003
2026-02-04 00:00:00+00:00,100.49325,284.30325,184.635,569.4314999999999,0.0,0.0,314.7495,569.4314999999999,314.7495,254.6819999999999
2026-02-04 01:00:00+00:00,96.53325,281.96025,184.415,562.9085,0.0,0.0,282.817075,562.9085,282.817075,280.091425
2026-02-04 02:00:00+00:00,93.03525,286.00275,184.305,563.3430000000001,0.0,0.0,272.430025,563.3430000000001,272.430025,290.9129750000001
2026-02-04 03:00:00+00:00,80.97375,294.888,184.36,560.2217499999999,0.0,0.0,273.162125,560.2217499999999,273.162125,287.0596249999999
2026-02-04 04:00:00+00:00,69.3165,297.2145,184.415,550.946,0.0,0.0,291.7094,550.946,291.7094,259.2366
2026-02-04 05:00:00+00:00,72.996,434.412,184.8,692.208,0.0,0.0,357.391275,692.208,357.391275,334.81672499999996
2026-02-04 06:00:00+00:00,88.43175,542.54475,184.14,815.1165,0.0,0.0,418.14635,815.1165,418.14635,396.97015
2026-02-04 07:00:00+00:00,106.48275,558.45075,181.115,846.0485,0.0,0.0,440.458125,846.0485,440.458125,405.590375
2026-02-04 08:00:00+00:00,106.18575,506.814,181.39,794.38975,0.0,0.0,449.166825,794.38975,449.166825,345.22292500000003
2026-02-04 09:00:00+00:00,106.2435,495.20625,179.08,780.52975,0.0,0.0,428.54845,780.52975,428.54845,351.98130000000003
2026-02-04 10:00:00+00:00,104.4285,482.15475,180.235,766.81825,0.0,0.0,424.0263,766.81825,424.0263,342.79195000000004
2026-02-04 11:00:00+00:00,102.927,480.876,179.19,762.9929999999999,0.0,0.0,420.0773,762.9929999999999,420.0773,342.91569999999996
2026-02-04 12:00:00+00:00,103.11675,473.88825,180.125,757.13,0.0,0.0,404.348475,757.13,404.348475,352.781525
2026-02-04 13:00:00+00:00,108.85875,439.593,181.005,729.45675,0.0,0.0,413.610625,729.45675,413.610625,315.84612500000003
2026-02-04 14:00:00+00:00,106.82925,514.008,181.39,802.22725,0.0,0.0,434.933325,802.22725,434.933325,367.293925
2026-02-04 15:00:00+00:00,103.46325,539.09625,182.325,824.8845000000001,0.0,0.0,461.8144,824.8845000000001,461.8144,363.07010000000014
2026-02-04 16:00:00+00:00,106.095,579.85125,181.995,867.9412500000001,0.0,0.0,482.019025,867.9412500000001,482.019025,385.9222250000001
2026-02-04 17:00:00+00:00,102.98475,595.287,181.83,880.10175,0.0,0.0,494.26825,880.10175,494.26825,385.8335
2026-02-04 18:00:00+00:00,104.9565,589.94925,182.435,877.3407500000001,0.0,0.0,499.468475,877.3407500000001,499.468475,377.87227500000006
2026-02-04 19:00:00+00:00,78.8205,585.1725,182.71,846.7030000000001,0.0,0.0,493.18365,846.7030000000001,493.18365,353.5193500000001
2026-02-04 20:00:00+00:00,89.00925,530.51625,182.6,802.1255,0.0,0.0,479.75515,802.1255,479.75515,322.37035
2026-02-04 21:00:00+00:00,110.92125,471.34725,181.94,764.2085,0.0,0.0,445.261975,764.2085,445.261975,318.94652499999995
2026-02-04 22:00:00+00:00,103.554,374.088,182.38,660.022,0.0,0.0,411.605325,660.022,411.605325,248.41667500000005
2026-02-04 23:00:00+00:00,106.33425,291.5385,179.41,577.28275,0.0,0.0,364.063025,577.28275,364.063025,213.21972499999998
2026-02-05 00:00:00+00:00,111.43275,292.19025,178.035,581.658,0.0,0.0,312.5438,581.658,312.5438,269.11420000000004
2026-02-05 01:00:00+00:00,110.352,293.26275,184.8,588.4147499999999,0.0,0.0,268.896075,588.4147499999999,268.896075,319.5186749999999
2026-02-05 02:00:00+00:00,107.25825,289.0965,182.6,578.95475,0.0,0.0,263.0164,578.95475,263.0164,315.93835
2026-02-05 03:00:00+00:00,105.42675,292.6605,182.215,580.3022500000001,0.0,0.0,258.22875,580.3022500000001,258.22875,322.0735000000001
2026-02-05 04:00:00+00:00,107.4645,290.67225,183.755,581.89175,0.0,0.0,270.53835,581.89175,270.53835,311.3534
2026-02-05 05:00:00+00:00,75.56175,435.1545,185.515,696.23125,0.0,0.0,333.8725,696.23125,333.8725,362.35875000000004
2026-02-05 06:00:00+00:00,77.2695,564.8115,187.165,829.246,0.0,0.0,397.92435,829.246,397.92435,431.32165
2026-02-05 07:00:00+00:00,88.26675,602.5965,187.935,878.79825,0.0,0.0,439.4512,878.79825,439.4512,439.3470500000001
2026-02-05 08:00:00+00:00,83.77875,596.76375,187.605,868.1475,0.0,0.0,457.854575,868.1475,457.854575,410.292925
2026-02-05 09:00:00+00:00,65.835,593.0595,187.055,845.9495,0.0,0.0,442.90715,845.9495,442.90715,403.04234999999994
2026-02-05 10:00:00+00:00,75.54525,601.6395,188.32,865.5047500000001,0.0,0.0,427.68395,865.5047500000001,427.68395,437.8208000000001
2026-02-05 11:00:00+00:00,66.132,598.3725,188.43,852.9345000000001,0.0,0.0,444.76965,852.9345000000001,444.76965,408.16485000000006
2026-02-05 12:00:00+00:00,47.04975,603.71025,188.265,839.025,0.0,0.0,441.434025,839.025,441.434025,397.59097499999996
2026-02-05 13:00:00+00:00,62.82375,591.327,186.395,840.54575,0.0,0.0,444.088625,840.54575,444.088625,396.457125
2026-02-05 14:00:00+00:00,52.602,589.20675,185.46,827.2687500000001,0.0,0.0,461.247025,827.2687500000001,461.247025,366.02172500000006
2026-02-05 15:00:00+00:00,38.20575,588.7365,185.68,812.6222499999999,0.0,0.0,466.4571,812.6222499999999,466.4571,346.16514999999987
2026-02-05 16:00:00+00:00,29.93925,591.4425,186.01,807.39175,0.0,0.0,489.755575,807.39175,489.755575,317.636175
2026-02-05 17:00:00+00:00,15.18,602.019,186.01,803.209,0.0,0.0,504.4464,803.209,504.4464,298.76259999999996
2026-02-05 18:00:00+00:00,17.99325,605.65725,185.405,809.0554999999999,0.0,0.0,491.272525,809.0554999999999,491.272525,317.78297499999996
2026-02-05 19:00:00+00:00,19.49475,609.3285,185.13,813.9532499999999,0.0,0.0,485.112425,813.9532499999999,485.112425,328.84082499999994
2026-02-05 20:00:00+00:00,14.025,592.16025,184.635,790.82025,0.0,0.0,469.555725,790.82025,469.555725,321.264525
2026-02-05 21:00:00+00:00,18.63675,542.79225,183.645,745.074,0.0,0.0,439.0695,745.074,439.0695,306.00449999999995
2026-02-05 22:00:00+00:00,14.652,501.8805,183.37,699.9025,0.0,0.0,406.31245,699.9025,406.31245,293.59005
2026-02-05 23:00:00+00:00,31.53975,361.72125,184.525,577.7860000000001,0.0,0.0,349.751675,577.7860000000001,349.751675,228.03432500000008
2026-02-06 00:00:00+00:00,42.8505,294.9375,184.25,522.038,0.0,0.0,304.97515,522.038,304.97515,217.06285000000003
2026-02-06 01:00:00+00:00,45.8205,296.703,183.975,526.4984999999999,0.0,0.0,281.40675,526.4984999999999,281.40675,245.09174999999993
2026-02-06 02:00:00+00:00,58.17075,296.8845,183.92,538.97525,0.0,0.0,266.796925,538.97525,266.796925,272.178325
2026-02-06 03:00:00+00:00,68.49975,296.2245,184.8,549.5242499999999,0.0,0.0,259.428875,549.5242499999999,259.428875,290.09537499999993
2026-02-06 04:00:00+00:00,85.24725,293.24625,185.185,563.6785,0.0,0.0,272.38965,563.6785,272.38965,291.28884999999997
2026-02-06 05:00:00+00:00,90.75825,398.2275,187.275,676.26075,0.0,0.0,344.8695,676.26075,344.8695,331.39125
2026-02-06 06:00:00+00:00,95.205,531.7785,187.715,814.6985000000001,0.0,0.0,412.081025,814.6985000000001,412.081025,402.61747500000007
2026-02-06 07:00:00+00:00,88.03575,594.4455,187.44,869.9212500000001,0.0,0.0,455.560125,869.9212500000001,455.560125,414.3611250000001
2026-02-06 08:00:00+00:00,103.38075,581.83125,187.165,872.377,0.0,0.0,486.181825,872.377,486.181825,386.19517499999995
2026-02-06 09:00:00+00:00,107.0025,585.9645,187.44,880.4070000000002,0.0,0.0,504.04115,880.4070000000002,504.04115,376.36585000000014
2026-02-06 10:00:00+00:00,76.428,553.9545,187.44,817.8225,0.0,0.0,514.019175,817.8225,514.019175,303.803325
2026-02-06 11:00:00+00:00,43.96425,602.81925,187.165,833.9485,0.0,0.0,495.019525,833.9485,495.019525,338.928975
2026-02-06 12:00:00+00:00,50.44875,608.52,177.98,836.94875,0.0,0.0,489.412325,836.94875,489.412325,347.536425
2026-02-06 13:00:00+00:00,69.70425,579.37275,166.925,816.002,0.0,0.0,480.34965,816.002,480.34965,335.65234999999996
2026-02-06 14:00:00+00:00,47.784,569.2995,164.945,782.0284999999999,0.0,0.0,469.4061,782.0284999999999,469.4061,312.6223999999999
2026-02-06 15:00:00+00:00,50.7705,560.7855,174.625,786.1809999999999,0.0,0.0,464.3129,786.1809999999999,464.3129,321.8680999999999
2026-02-06 16:00:00+00:00,53.46825,613.965,184.14,851.57325,0.0,0.0,485.436775,851.57325,485.436775,366.136475
2026-02-06 17:00:00+00:00,16.8135,629.6235,185.02,831.457,0.0,0.0,486.39665,831.457,486.39665,345.06034999999997
2026-02-06 18:00:00+00:00,3.762,632.445,184.525,820.732,0.0,0.0,481.170675,820.732,481.170675,339.56132499999995
2026-02-06 19:00:00+00:00,13.6785,631.47975,184.195,829.3532499999999,0.0,0.0,475.7054,829.3532499999999,475.7054,353.6478499999999
2026-02-06 20:00:00+00:00,16.02975,591.71475,184.03,791.7745,0.0,0.0,457.735825,791.7745,457.735825,334.038675
2026-02-06 21:00:00+00:00,35.28525,492.1785,184.25,711.71375,0.0,0.0,421.570675,711.71375,421.570675,290.143075
2026-02-06 22:00:00+00:00,36.50625,439.0155,184.635,660.15675,0.0,0.0,396.16505,660.15675,396.16505,263.9917
2026-02-06 23:00:00+00:00,30.8385,365.05425,184.36,580.2527500000001,0.0,0.0,360.00125,580.2527500000001,360.00125,220.25150000000008
2026-02-07 00:00:00+00:00,39.88875,293.5185,183.81,517.21725,0.0,0.0,308.195125,517.21725,308.195125,209.02212500000002
2026-02-07 01:00:00+00:00,55.20075,285.70575,184.03,524.9365,0.0,0.0,269.619525,524.9365,269.619525,255.316975
2026-02-07 02:00:00+00:00,38.808,294.78075,183.92,517.50875,0.0,0.0,258.110575,517.50875,258.110575,259.398175
2026-02-07 03:00:00+00:00,49.68975,294.99525,184.195,528.88,0.0,0.0,246.19065,528.88,246.19065,282.68935
2026-02-07 04:00:00+00:00,49.797,292.12425,183.92,525.84125,0.0,0.0,262.439325,525.84125,262.439325,263.40192499999995
2026-02-07 05:00:00+00:00,51.81825,357.6705,184.14,593.62875,0.0,0.0,286.4911,593.62875,286.4911,307.13764999999995
2026-02-07 06:00:00+00:00,56.09175,396.30525,184.745,637.142,0.0,0.0,314.641125,637.142,314.641125,322.50087500000006
2026-02-07 07:00:00+00:00,40.557,459.558,184.69,684.8050000000001,0.0,0.0,386.186525,684.8050000000001,386.186525,298.61847500000005
2026-02-07 08:00:00+00:00,45.2925,482.27025,184.085,711.64775,0.0,0.0,421.0858,711.64775,421.0858,290.56194999999997
2026-02-07 09:00:00+00:00,67.1385,470.7945,184.415,722.348,0.0,0.0,433.034675,722.348,433.034675,289.31332499999996
2026-02-07 10:00:00+00:00,53.7735,474.5895,184.415,712.7779999999999,0.0,0.0,419.829325,712.7779999999999,419.829325,292.9486749999999
2026-02-07 11:00:00+00:00,57.8325,467.76675,185.405,711.00425,0.0,0.0,407.580725,711.00425,407.580725,303.423525
2026-02-07 12:00:00+00:00,86.96325,439.131,185.185,711.27925,0.0,0.0,418.8886,711.27925,418.8886,292.39065000000005
2026-02-07 13:00:00+00:00,74.1015,458.205,184.91,717.2165,0.0,0.0,431.181775,717.2165,431.181775,286.034725
2026-02-07 14:00:00+00:00,64.44075,571.18875,184.415,820.0445,0.0,0.0,417.24235,820.0445,417.24235,402.80215
2026-02-07 15:00:00+00:00,24.82425,627.22275,184.965,837.0120000000001,0.0,0.0,444.926925,837.0120000000001,444.926925,392.0850750000001
2026-02-07 16:00:00+00:00,20.30325,628.0725,185.405,833.78075,0.0,0.0,462.216475,833.78075,462.216475,371.564275
2026-02-07 17:00:00+00:00,20.48475,627.5445,184.8,832.82925,0.0,0.0,455.5548,832.82925,455.5548,377.27445
2026-02-07 18:00:00+00:00,23.2815,617.859,184.47,825.6105000000001,0.0,0.0,451.39045,825.6105000000001,451.39045,374.2200500000001
2026-02-07 19:00:00+00:00,16.137,576.78225,184.635,777.5542499999999,0.0,0.0,448.79385,777.5542499999999,448.79385,328.7603999999999
2026-02-07 20:00:00+00:00,11.583,556.7925,185.57,753.9455,0.0,0.0,434.7592,753.9455,434.7592,319.1863
2026-02-07 21:00:00+00:00,11.616,539.0715,184.855,735.5425,0.0,0.0,402.85905,735.5425,402.85905,332.68345
2026-02-07 22:00:00+00:00,2.5905,508.596,184.8,695.9865,0.0,0.0,385.495125,695.9865,385.495125,310.491375
2026-02-07 23:00:00+00:00,7.0455,362.21625,185.46,554.72175,0.0,0.0,349.066075,554.72175,349.066075,205.65567500000003
2026-02-08 00:00:00+00:00,17.8695,294.35175,184.745,496.96625,0.0,0.0,296.39825,496.96625,296.39825,200.56799999999998
2026-02-08 01:00:00+00:00,3.91875,296.8185,184.635,485.37224999999995,0.0,0.0,273.94035,485.37224999999995,273.94035,211.43189999999993
2026-02-08 02:00:00+00:00,7.03725,296.208,184.635,487.88025000000005,0.0,0.0,260.79035,487.88025000000005,260.79035,227.08990000000006
2026-02-08 03:00:00+00:00,25.50075,287.78475,184.91,498.1954999999999,0.0,0.0,245.476375,498.1954999999999,245.476375,252.71912499999993
2026-02-08 04:00:00+00:00,28.04175,285.8955,184.69,498.62725,0.0,0.0,251.60185,498.62725,251.60185,247.0254
2026-02-08 05:00:00+00:00,13.6785,292.743,184.25,490.6715,0.0,0.0,269.757975,490.6715,269.757975,220.913525
2026-02-08 06:00:00+00:00,22.6875,355.8555,184.745,563.288,0.0,0.0,293.399075,563.288,293.399075,269.88892500000003
2026-02-08 07:00:00+00:00,35.30175,378.609,184.8,598.71075,0.0,0.0,338.4784,598.71075,338.4784,260.23234999999994
2026-02-08 08:00:00+00:00,20.61675,426.3105,183.92,630.84725,0.0,0.0,381.1248,630.84725,381.1248,249.72245000000004
2026-02-08 09:00:00+00:00,1.617,427.647,184.525,613.789,0.0,0.0,389.38785,613.789,389.38785,224.40114999999997
2026-02-08 10:00:00+00:00,0.0,417.34275,184.36,601.70275,0.0,0.0,371.072675,601.70275,371.072675,230.63007500000003
2026-02-08 11:00:00+00:00,0.0,418.2915,184.855,603.1465,0.0,0.0,349.170225,603.1465,349.170225,253.97627499999993
2026-02-08 12:00:00+00:00,0.66,414.513,185.185,600.358,0.0,0.0,364.3349,600.358,364.3349,236.02309999999994
2026-02-08 13:00:00+00:00,5.874,423.3735,184.91,614.1575,0.0,0.0,379.984725,614.1575,379.984725,234.172775
2026-02-08 14:00:00+00:00,3.4815,433.19925,184.745,621.42575,0.0,0.0,403.72815,621.42575,403.72815,217.69759999999997
2026-02-08 15:00:00+00:00,8.8605,528.61875,184.855,722.33425,0.0,0.0,427.2358,722.33425,427.2358,295.09845
2026-02-08 16:00:00+00:00,5.412,567.501,184.525,757.438,0.0,0.0,468.29865,757.438,468.29865,289.13935
2026-02-08 17:00:00+00:00,5.544,582.90375,184.58,773.02775,0.0,0.0,485.4752,773.02775,485.4752,287.55255
2026-02-08 18:00:00+00:00,5.544,594.04125,184.965,784.55025,0.0,0.0,478.134425,784.55025,478.134425,306.415825
2026-02-08 19:00:00+00:00,3.78675,595.49325,175.67,774.9499999999999,0.0,0.0,480.753775,774.9499999999999,480.753775,294.1962249999999
2026-02-08 20:00:00+00:00,2.35125,573.51525,181.115,756.9815000000001,0.0,0.0,474.605075,756.9815000000001,474.605075,282.3764250000001
2026-02-08 21:00:00+00:00,2.38425,541.101,184.36,727.84525,0.0,0.0,432.42195,727.84525,432.42195,295.4233
2026-02-08 22:00:00+00:00,3.762,501.75675,184.415,689.93375,0.0,0.0,388.54765,689.93375,388.54765,301.38610000000006
2026-02-08 23:00:00+00:00,6.5505,293.70825,184.855,485.11375,0.0,0.0,331.33165,485.11375,331.33165,153.78209999999996
2026-02-09 00:00:00+00:00,4.00125,289.5255,184.635,478.16175000000004,0.0,0.0,281.06865,478.16175000000004,281.06865,197.09310000000005
2026-02-09 01:00:00+00:00,2.211,293.31225,184.305,479.82825,0.0,0.0,251.21745,479.82825,251.21745,228.6108
2026-02-09 02:00:00+00:00,7.524,288.62625,185.405,481.55525,0.0,0.0,241.4191,481.55525,241.4191,240.13615000000001
2026-02-09 03:00:00+00:00,27.423,278.84175,186.01,492.27475,0.0,0.0,229.501425,492.27475,229.501425,262.773325
2026-02-09 04:00:00+00:00,22.011,281.3745,185.79,489.17550000000006,0.0,0.0,250.319775,489.17550000000006,250.319775,238.85572500000006
2026-02-09 05:00:00+00:00,20.592,436.1775,184.8,641.5695000000001,0.0,0.0,312.479175,641.5695000000001,312.479175,329.09032500000006
2026-02-09 06:00:00+00:00,24.4365,588.39825,184.69,797.52475,0.0,0.0,391.5041,797.52475,391.5041,406.02065000000005
2026-02-09 07:00:00+00:00,18.777,616.902,184.525,820.2040000000001,0.0,0.0,436.195,820.2040000000001,436.195,384.00900000000007
2026-02-09 08:00:00+00:00,22.39875,601.0785,183.645,807.1222499999999,0.0,0.0,450.24155,807.1222499999999,450.24155,356.8806999999999
2026-02-09 09:00:00+00:00,18.09225,600.78975,183.975,802.8570000000001,0.0,0.0,454.92055,802.8570000000001,454.92055,347.9364500000001
2026-02-09 10:00:00+00:00,12.87825,588.53025,183.425,784.8335,0.0,0.0,418.880675,784.8335,418.880675,365.95282499999996
2026-02-09 11:00:00+00:00,15.89775,558.68175,184.36,758.9395,0.0,0.0,392.5786,758.9395,392.5786,366.36089999999996
2026-02-09 12:00:00+00:00,14.619,538.9065,184.085,737.6105000000001,0.0,0.0,407.10225,737.6105000000001,407.10225,330.5082500000001
2026-02-09 13:00:00+00:00,2.5575,583.77,187.495,773.8225,0.0,0.0,428.753575,773.8225,428.753575,345.068925
2026-02-09 14:00:00+00:00,0.65175,599.808,188.265,788.72475,0.0,0.0,444.053575,788.72475,444.053575,344.67117499999995
2026-02-09 15:00:00+00:00,1.6005,630.25875,189.365,821.22425,0.0,0.0,459.5132,821.22425,459.5132,361.71105
2026-02-09 16:00:00+00:00,6.52575,630.861,187.77,825.15675,0.0,0.0,494.46,825.15675,494.46,330.69675
2026-02-09 17:00:00+00:00,13.78575,627.65175,188.485,829.9225,0.0,0.0,488.450425,829.9225,488.450425,341.472075
2026-02-09 18:00:00+00:00,24.255,614.86425,188.54,827.6592499999999,0.0,0.0,482.39115,827.6592499999999,482.39115,345.26809999999995
2026-02-09 19:00:00+00:00,29.0895,590.14725,188.54,807.77675,0.0,0.0,472.586975,807.77675,472.586975,335.189775
2026-02-09 20:00:00+00:00,25.78125,562.11375,188.32,776.2149999999999,0.0,0.0,460.320975,776.2149999999999,460.320975,315.89402499999994
2026-02-09 21:00:00+00:00,26.2515,513.8925,187.275,727.419,0.0,0.0,423.544,727.419,423.544,303.875
2026-02-09 22:00:00+00:00,19.57725,482.28675,186.505,688.3689999999999,0.0,0.0,382.215675,688.3689999999999,382.215675,306.15332499999994
2026-02-09 23:00:00+00:00,15.88125,361.383,184.415,561.67925,0.0,0.0,338.949275,561.67925,338.949275,222.72997500000002
2026-02-10 00:00:00+00:00,5.17275,366.47325,184.03,555.676,0.0,0.0,293.716125,555.676,293.716125,261.95987500000007
2026-02-10 01:00:00+00:00,4.18275,297.12375,183.92,485.2265,0.0,0.0,267.7068,485.2265,267.7068,217.5197
2026-02-10 02:00:00+00:00,8.48925,297.0,183.37,488.85925000000003,0.0,0.0,254.3861,488.85925000000003,254.3861,234.47315000000003
2026-02-10 03:00:00+00:00,10.71675,296.472,184.03,491.21875,0.0,0.0,250.22605,491.21875,250.22605,240.9927
2026-02-10 04:00:00+00:00,8.88525,297.462,184.58,490.92724999999996,0.0,0.0,268.030875,490.92724999999996,268.030875,222.89637499999998
2026-02-10 05:00:00+00:00,12.1275,586.476,183.975,782.5785000000001,0.0,0.0,329.66455,782.5785000000001,329.66455,452.91395000000006
2026-02-10 06:00:00+00:00,12.00375,629.739,183.755,825.49775,0.0,0.0,402.3038,825.49775,402.3038,423.19395
2026-02-10 07:00:00+00:00,12.3255,631.1415,184.25,827.717,0.0,0.0,442.8335,827.717,442.8335,384.88349999999997
2026-02-10 08:00:00+00:00,8.1345,635.118,183.865,827.1175000000001,0.0,0.0,454.994,827.1175000000001,454.994,372.12350000000004
2026-02-10 09:00:00+00:00,11.01375,615.60675,183.425,810.0455,0.0,0.0,468.707975,810.0455,468.707975,341.33752499999997
2026-02-10 10:00:00+00:00,14.784,631.983,183.59,830.357,0.0,0.0,464.11725,830.357,464.11725,366.23974999999996
2026-02-10 11:00:00+00:00,23.60325,605.82225,183.92,813.3455,0.0,0.0,467.986475,813.3455,467.986475,345.35902500000003
2026-02-10 12:00:00+00:00,35.87925,635.98425,183.535,855.3984999999999,0.0,0.0,476.877975,855.3984999999999,476.877975,378.5205249999999
2026-02-10 13:00:00+00:00,35.145,636.3555,183.48,854.9805,0.0,0.0,468.812475,854.9805,468.812475,386.168025
2026-02-10 14:00:00+00:00,36.8445,636.7185,183.48,857.043,0.0,0.0,469.5697,857.043,469.5697,387.4733
2026-02-10 15:00:00+00:00,21.96975,636.52875,183.15,841.6484999999999,0.0,0.0,479.789,841.6484999999999,479.789,361.8594999999999
2026-02-10 16:00:00+00:00,22.803,636.28125,184.58,843.66425,0.0,0.0,502.457025,843.66425,502.457025,341.20722500000005
2026-02-10 17:00:00+00:00,22.11825,635.48925,184.91,842.5174999999999,0.0,0.0,510.35765,842.5174999999999,510.35765,332.15984999999995
2026-02-10 18:00:00+00:00,27.16725,632.313,185.57,845.05025,0.0,0.0,494.541175,845.05025,494.541175,350.509075
2026-02-10 19:00:00+00:00,29.1225,633.83925,185.35,848.31175,0.0,0.0,489.941325,848.31175,489.941325,358.37042499999995
2026-02-10 20:00:00+00:00,16.8795,635.0025,185.68,837.5620000000001,0.0,0.0,480.839875,837.5620000000001,480.839875,356.7221250000001
2026-02-10 21:00:00+00:00,6.204,608.5365,184.91,799.6505,0.0,0.0,460.544025,799.6505,460.544025,339.106475
2026-02-10 22:00:00+00:00,1.683,522.23325,185.075,708.99125,0.0,0.0,414.838775,708.99125,414.838775,294.15247500000004
2026-02-10 23:00:00+00:00,6.5505,366.80325,184.965,558.31875,0.0,0.0,353.64985,558.31875,353.64985,204.6689
2026-02-11 00:00:00+00:00,7.71375,297.0825,184.855,489.65125,0.0,0.0,315.807675,489.65125,315.807675,173.843575
2026-02-11 01:00:00+00:00,4.61175,296.79375,184.36,485.7655,0.0,0.0,285.198625,485.7655,285.198625,200.56687499999998
2026-02-11 02:00:00+00:00,16.22775,296.72775,184.47,497.42550000000006,0.0,0.0,264.3909,497.42550000000006,264.3909,233.03460000000007
2026-02-11 03:00:00+00:00,19.44525,297.00825,184.69,501.14349999999996,0.0,0.0,263.3172,501.14349999999996,263.3172,237.82629999999995
2026-02-11 04:00:00+00:00,28.63575,298.03125,184.36,511.02700000000004,0.0,0.0,280.6121,511.02700000000004,280.6121,230.41490000000005
2026-02-11 05:00:00+00:00,38.709,461.90925,184.085,684.70325,0.0,0.0,343.473,684.70325,343.473,341.23025
2026-02-11 06:00:00+00:00,28.42125,579.93375,184.47,792.825,0.0,0.0,413.79735,792.825,413.79735,379.02765000000005
2026-02-11 07:00:00+00:00,61.15725,584.15775,183.92,829.2349999999999,0.0,0.0,452.299,829.2349999999999,452.299,376.9359999999999
2026-02-11 08:00:00+00:00,95.37,544.98675,183.7,824.05675,0.0,0.0,460.103875,824.05675,460.103875,363.95287499999995
