,Biomass,Fossil Gas,Fossil Oil,Hydro Run-of-river and poundage,Nuclear,Other,Solar,Waste,Wind Onshore,Fossil Hard coal,Other renewable,Fossil Peat,Generation,Storage Discharge,Storage Charge,Demand,Total Generation,Total Load,Net Export
2026-02-16 16:00:00+00:00,1493.775,562.5875,0.0,1642.9,4232.65,337.02,1.5,24.4,3017.625,103.4645,36.76175,325.0075,11777.69125,0.0,59.4215,13579.5,11777.69125,13638.9215,-1861.2302500000005
2026-02-16 17:00:00+00:00,1460.8,422.8675,0.0,1495.425,4233.35,333.9075,1.5,24.4,3550.475,93.939,42.02825,303.885,11962.57725,13.967925000000001,0.0,13752.75,11976.545175000001,13752.75,-1776.204824999999
2026-02-16 18:00:00+00:00,1443.9,344.76,0.0,1377.075,4232.875,324.655,1.5,24.4,3829.375,105.54225,43.6,277.48,12005.162250000001,58.346175,0.0,13773.25,12063.508425000002,13773.25,-1709.7415749999982
2026-02-16 19:00:00+00:00,1401.825,293.7625,0.0,1277.8,4232.525,334.3175,1.5,24.4,3928.275,58.98625,40.3755,262.69,11856.45675,38.739650000000005,0.0,13607.75,11895.196399999999,13607.75,-1712.553600000001
2026-02-16 20:00:00+00:00,1415.45,303.90999999999997,0.0,1292.375,4232.3,338.255,1.5,24.4,4015.6,44.0665,24.7605,266.005,11958.622,0.0,24.3105,13750.0,11958.622,13774.3105,-1815.6885000000002
2026-02-16 21:00:00+00:00,1415.25,226.0275,0.0,1282.8,4232.35,333.285,1.5,24.4,3856.2,39.467,15.273249999999999,273.84000000000003,11700.39275,0.0,19.2085,13568.0,11700.39275,13587.2085,-1886.8157499999998
2026-02-16 22:00:00+00:00,1461.65,243.7275,0.0,1380.95,4231.95,345.91499999999996,1.5,23.605,3692.925,51.3365,11.756499999999999,306.37,11751.6855,0.0,59.44725,13118.25,11751.6855,13177.69725,-1426.0117499999997
2026-02-16 23:00:00+00:00,1452.075,240.5425,0.0,1379.15,4232.6,344.2925,1.5,25.335,3500.625,40.747,17.7,307.05,11541.616999999998,8.9815,0.0,12627.0,11550.598499999998,12627.0,-1076.4015000000018
2026-02-17 00:00:00+00:00,1436.325,229.925,0.0,1295.625,4232.425,342.05,1.5,26.7,3405.85,39.6185,19.059,299.955,11329.0325,0.0,46.14375,12468.25,11329.0325,12514.39375,-1185.36125
2026-02-17 01:00:00+00:00,1440.35,227.44,0.0,1278.625,4232.275,348.22249999999997,1.5,26.75175,3391.45,44.972750000000005,29.459,308.785,11329.831,0.0,10.581750000000001,12398.5,11329.831,12409.08175,-1079.2507499999992
2026-02-17 02:00:00+00:00,1452.6,225.315,0.0,1283.575,4232.15,347.1725,1.2471,26.908,3442.7250000000004,50.978,30.984,329.35749999999996,11423.012099999998,0.0,18.189999999999998,12452.75,11423.012099999998,12470.94,-1047.9279000000024
2026-02-17 03:00:00+00:00,1463.8,234.055,0.0,1288.9499999999998,4209.675,344.2625,0.8,27.1,3558.2,51.74675,30.6,369.38,11578.569249999999,0.0,14.921,12679.25,11578.569249999999,12694.171,-1115.6017500000016
2026-02-17 04:00:00+00:00,1468.125,320.2125,0.0,1391.2,4206.475,350.9,0.8,27.48325,3642.175,53.19325,31.3,412.58500000000004,11904.449,16.30925,0.0,13325.75,11920.75825,13325.75,-1404.9917499999992
2026-02-17 05:00:00+00:00,1556.6,427.96500000000003,0.0,1478.875,4205.225,358.3975,0.7915875,33.75625,3737.925,96.82625,33.8715,426.05,12356.2830875,0.0,22.51675,13465.25,12356.2830875,13487.76675,-1131.4836625000007
2026-02-17 06:00:00+00:00,1569.825,547.3100000000001,0.0,1591.0,4203.125,358.42,25.448999999999998,41.555,3718.5,115.095,42.076,419.32,12631.675,7.7497500000000015,0.0,13396.25,12639.42475,13396.25,-756.8252499999999
2026-02-17 07:00:00+00:00,1539.75,622.635,0.0,1616.75,4203.975,350.395,105.8605,42.6,3539.2,89.29875,52.789,405.485,12568.738250000004,55.932575,0.0,13472.25,12624.670825000005,13472.25,-847.5791749999953
2026-02-17 08:00:00+00:00,1542.8,659.3925,0.0,1655.275,4204.7,358.2125,185.3025,41.8485,3339.8,88.03999999999999,52.986,406.6375,12534.9945,59.960425,0.0,13494.5,12594.954925,13494.5,-899.545075
2026-02-17 09:00:00+00:00,1537.9,661.1825,0.0,1651.225,4204.1,340.2125,243.1875,34.28025,3295.0,90.63125000000001,57.975,411.5275,12527.221500000001,0.21140000000000114,0.0,13618.0,12527.432900000002,13618.0,-1090.5670999999984
2026-02-17 10:00:00+00:00,1540.975,636.885,0.0,1597.8,4227.8,335.07,262.05,27.912,3305.45,94.1215,59.658249999999995,397.09749999999997,12484.819249999999,0.0,32.478,13661.5,12484.819249999999,13693.978,-1209.1587500000005
2026-02-17 11:00:00+00:00,1506.925,627.5024999999999,0.0,1524.975,4232.8,352.995,239.0025,27.1,3448.675,93.57925,60.3,373.5475,12487.401750000003,0.0,32.897749999999995,13640.25,12487.401750000003,13673.14775,-1185.7459999999974
2026-02-17 12:00:00+00:00,1485.625,562.0425,0.0,1512.475,4229.775,346.385,187.17,26.86025,3624.525,94.45075,60.3,382.8175,12512.425999999998,0.0,21.9185,13514.25,12512.425999999998,13536.1685,-1023.7425000000021
2026-02-17 13:00:00+00:00,1448.45,524.9925000000001,0.0,1538.35,4231.35,326.945,106.29325,26.54,3647.125,87.62625,56.21925,365.5625,12359.453749999999,22.607,0.0,13363.25,12382.060749999999,13363.25,-981.1892500000013
2026-02-17 14:00:00+00:00,1462.375,526.5575,0.0,1529.0,4230.475,339.9475,22.7758,27.0,3821.6000000000004,85.8675,48.13475,364.0525,12457.78555,0.0,17.51725,13269.0,12457.78555,13286.51725,-828.7317000000003
2026-02-17 15:00:00+00:00,1448.95,527.2025,0.0,1605.775,4232.0,341.0775,0.7433624999999999,27.0,3990.775,83.12075,45.2,356.3825,12658.2266125,74.3025,0.0,13400.0,12732.5291125,13400.0,-667.4708874999997
2026-02-17 16:00:00+00:00,1491.675,546.8924999999999,0.0,1693.6999999999998,4231.95,339.17,0.7,27.0,4065.05,95.64325,44.5525,362.96,12899.293249999999,125.249775,0.0,13508.5,13024.543024999999,13508.5,-483.95697500000097
2026-02-17 17:00:00+00:00,1515.225,553.7725,0.0,1638.275,4231.8,337.905,0.7,27.0,3994.025,102.08,41.831500000000005,364.675,12807.289,43.42575,0.0,13619.75,12850.714750000001,13619.75,-769.035249999999
2026-02-17 18:00:00+00:00,1519.6,585.4075,0.0,1536.15,4231.075000000001,353.025,0.7,27.0,4038.2,97.57374999999999,32.8525,382.26,12803.843750000002,0.0,49.568000000000005,13558.75,12803.843750000002,13608.318,-804.4742499999975
2026-02-17 19:00:00+00:00,1518.475,555.78,0.0,1450.375,4231.225,343.76,0.7,27.0,4047.45,92.301,36.65,374.4175,12678.133499999998,0.0,54.141999999999996,13345.75,12678.133499999998,13399.892,-721.7585000000017
2026-02-17 20:00:00+00:00,1505.525,545.8025,0.0,1464.65,4231.0,351.4325,0.7,27.0,4108.85,92.53575000000001,37.1,364.4,12728.995750000002,22.67975,0.0,13292.0,12751.675500000001,13292.0,-540.3244999999988
2026-02-17 21:00:00+00:00,1469.225,519.4475,0.0,1426.45,4231.075,340.2425,0.7,27.0,4162.025,93.163,39.9,361.9625,12671.1905,48.72449999999999,0.0,13172.0,12719.915,13172.0,-452.0849999999991
2026-02-17 22:00:00+00:00,1468.075,505.2075,0.0,1397.7,4231.275,352.1225,0.7,27.0,4312.575,95.671,40.2115,372.91,12803.447499999998,0.0,13.885,12903.75,12803.447499999998,12917.635,-114.18750000000182
2026-02-17 23:00:00+00:00,1478.75,523.2175,0.0,1376.3,4231.225,355.805,0.7,27.0,4396.0,76.31425,49.78475,380.7875,12895.884000000002,0.0,26.8365,12855.5,12895.884000000002,12882.3365,13.547500000002401
2026-02-18 00:00:00+00:00,1506.475,547.1175000000001,0.0,1384.425,4231.325,351.265,0.7,27.0,4457.15,72.21475,50.4,386.39,13014.462249999999,0.0,43.694,12659.75,13014.462249999999,12703.444,311.01824999999917
2026-02-18 01:00:00+00:00,1507.575,564.2275,0.0,1415.175,4231.475,355.85749999999996,0.7,27.0,4293.975,70.06775,50.4,384.655,12901.107750000001,25.610125,0.0,12416.0,12926.717875,12416.0,510.7178750000003
2026-02-18 02:00:00+00:00,1497.625,607.23,0.0,1436.85,4231.15,348.975,0.736035,27.333750000000002,4205.65,84.2825,50.97425,390.74,12881.546534999998,25.5198,0.0,12375.25,12907.066334999998,12375.25,531.8163349999977
2026-02-18 03:00:00+00:00,1513.2,720.1825,0.0,1524.5,4231.35,352.475,0.8,32.870000000000005,4259.575,94.13325,52.0,404.6125,13185.69825,0.0,45.81775,12605.75,13185.69825,12651.56775,534.1304999999993
2026-02-18 04:00:00+00:00,1517.175,821.7825,0.0,1674.45,4199.475,358.19,0.8,38.342,4356.875,134.315,52.0,412.6475,13566.052,4.841500000000002,0.0,13044.5,13570.8935,13044.5,526.3935000000001
2026-02-18 05:00:00+00:00,1575.525,872.04,0.0,1763.25,4183.125,372.2375,0.8,45.99325,4376.925,142.445,54.699,430.7675,13817.80725,26.933,0.0,13213.75,13844.74025,13213.75,630.9902500000007
2026-02-18 06:00:00+00:00,1662.75,862.47,2.0810524999999997,1860.025,4170.025,371.8075,31.88825,47.88175,4423.95,145.945,70.49275,450.01,14099.326302500001,60.961,0.0,13228.5,14160.2873025,13228.5,931.7873025000008
2026-02-18 07:00:00+00:00,1669.25,867.89,20.9935,1910.725,4161.375,358.6125,119.44174999999998,49.425,4313.575,160.335,82.98750000000001,476.11,14190.720249999998,0.0,9.619,13330.0,14190.720249999998,13339.619,851.1012499999979
2026-02-18 08:00:00+00:00,1625.4,856.4575,20.2650275,1865.825,3943.125,335.455,201.52,51.80325,3838.175,171.8075,85.0,475.61,13470.443277500004,42.511224999999996,0.0,13324.25,13512.954502500004,13324.25,188.7045025000043
2026-02-18 09:00:00+00:00,1634.625,921.4825,2.92325,1991.525,3746.25,321.48,259.28499999999997,51.05575,3236.8,175.62,84.00325000000001,498.9675,12924.017249999999,0.0,3.203499999999999,13011.25,12924.017249999999,13014.4535,-90.43625000000065
2026-02-18 10:00:00+00:00,1608.2,964.9675,3.971625,1946.3,3827.125,303.1575,275.4975,56.4255,2742.475,159.86,80.1385,497.505,12465.623124999998,0.0,9.182999999999998,12858.25,12465.623124999998,12867.433,-401.80987500000265
2026-02-18 11:00:00+00:00,1542.1,951.2775,4.8,1919.775,3971.05,310.9525,257.2275,66.555,2551.225,160.73000000000002,82.79475,493.195,12311.68225,0.0,31.848249999999997,12672.25,12311.68225,12704.09825,-392.41599999999926
2026-02-18 12:00:00+00:00,1549.375,951.1324999999999,4.8,1836.125,4121.9,312.85749999999996,201.51999999999998,72.4565,2378.075,153.12,83.8,490.69,12155.8515,0.0,11.2225,12569.0,12155.8515,12580.2225,-424.3709999999992
2026-02-18 13:00:00+00:00,1556.9,956.3425,5.86845,1815.1,4151.2,335.27,117.38875,75.05225,2219.875,154.0575,83.8,488.0425,11958.896950000002,36.237674999999996,0.0,12386.5,11995.134625000002,12386.5,-391.3653749999976
2026-02-18 14:00:00+00:00,1594.825,968.38,2.632175,1782.8,4171.925,342.6725,24.998325,75.15,2548.375,159.8675,83.8,495.9625,12251.387999999999,0.0,9.69275,12447.5,12251.387999999999,12457.19275,-205.80475000000115
2026-02-18 15:00:00+00:00,1581.225,967.7175,2.66655,1763.5,4206.6,334.1875,0.8386750000000001,75.35499999999999,3262.125,186.62,83.8,497.915,12962.550225000003,7.114999999999999,0.0,13010.0,12969.665225000002,13010.0,-40.334774999997535
2026-02-18 16:00:00+00:00,1585.8,974.28,4.5,1903.025,4217.95,336.43,0.8,70.056,3838.05,194.3025,83.8,506.71,13715.703499999998,47.816024999999996,0.0,13258.25,13763.519524999998,13258.25,505.2695249999979
2026-02-18 17:00:00+00:00,1600.05,979.2275,1.406825,1916.975,4221.85,342.875,0.8,66.775,4176.55,200.9325,83.71825,497.3575,14088.517575,0.0,21.03925,13296.75,14088.517575,13317.78925,770.728325
2026-02-18 18:00:00+00:00,1555.75,982.855,1.3,1733.4,4221.75,350.6875,0.8,66.7,4346.15,187.99,82.91675,477.75750000000005,14008.05675,0.0,45.138000000000005,13287.5,14008.05675,13332.638,675.4187499999989
2026-02-18 19:00:00+00:00,1535.15,969.675,1.3,1806.175,4222.6,351.185,0.8,64.36675,4387.025,184.5275,67.13325,456.9,14046.8375,43.23092499999999,0.0,12807.75,14090.068425,12807.75,1282.3184249999995
2026-02-18 20:00:00+00:00,1528.475,968.495,1.3,1812.675,4222.85,359.40250000000003,0.8,62.25675,3966.525,180.47500000000002,60.3,441.3025,13604.856749999999,76.832175,0.0,12898.5,13681.688924999999,12898.5,783.1889249999986
2026-02-18 21:00:00+00:00,1509.625,973.7625,1.3,1729.125,4223.5,363.2325,0.8,60.58325,3525.3,177.28,60.3,438.5525,13063.36075,14.0355,0.0,12742.5,13077.39625,12742.5,334.8962499999998
2026-02-18 22:00:00+00:00,1482.5,973.4675,1.3,1574.25,4229.05,361.3,0.8,58.27825,3168.475,176.07750000000001,60.3,439.745,12525.543249999999,0.0,40.1555,12463.5,12525.543249999999,12503.6555,21.88774999999805
2026-02-18 23:00:00+00:00,1467.525,960.2275,1.3,1462.9250000000002,4228.65,366.4125,0.8,58.5,2861.4,176.63,58.235,455.825,12098.43,0.0,35.02875,12378.75,12098.43,12413.77875,-315.3487499999992
2026-02-19 00:00:00+00:00,1457.45,955.865,1.3,1455.6,4229.325,364.89,0.8,58.5,2480.875,175.14499999999998,58.2,460.4375,11698.3875,0.0,14.805750000000002,12269.75,11698.3875,12284.55575,-586.1682499999988
2026-02-19 01:00:00+00:00,1472.35,964.0699999999999,1.3,1468.25,4229.925,364.65250000000003,0.8,57.3535,2120.05,173.115,58.2,469.925,11379.991,4.757999999999999,0.0,12176.25,11384.749,12176.25,-791.5010000000002
2026-02-19 02:00:00+00:00,1486.725,966.7725,0.8305225,1495.275,4230.575,363.48,0.8,57.0805,1723.65,172.7375,58.2,484.055,11040.181022499999,5.496775,0.0,12217.0,11045.677797499999,12217.0,-1171.3222025000014
2026-02-19 03:00:00+00:00,1488.5,1011.6975,0.0,1494.425,4229.9,367.6175,0.8,57.4,1441.125,192.6725,57.23975,503.78499999999997,10845.16225,0.0,56.99650000000001,12500.25,10845.16225,12557.2465,-1712.0842499999999
2026-02-19 04:00:00+00:00,1522.125,1057.15,0.0,1649.1,4230.525,368.15,0.8,65.0785,1311.95,207.5925,74.2495,537.25,11023.9705,0.0,4.483250000000002,12992.25,11023.9705,12996.73325,-1972.7627499999999
2026-02-19 05:00:00+00:00,1625.325,1067.0,0.0,1838.425,4230.45,379.755,0.8,73.285,1166.75,240.18,87.88,578.5,11288.349999999999,38.869825,0.0,13233.0,11327.219824999998,13233.0,-1905.7801750000017
2026-02-19 06:00:00+00:00,1666.175,1066.475,2.068025,2142.2,4230.35,395.075,29.937,75.54425,812.5375,246.55,89.5415,604.815,11361.268275,140.514,0.0,13055.25,11501.782275,13055.25,-1553.4677250000004
2026-02-19 07:00:00+00:00,1666.1,1080.575,5.5,2219.375,4232.35,381.95,101.169,74.155,429.325,260.8675,92.68475,603.8025,11147.853750000004,100.3295,0.0,13091.0,11248.183250000004,13091.0,-1842.8167499999963
2026-02-19 08:00:00+00:00,1676.625,1083.65,17.8405,2254.9750000000004,4233.25,370.745,185.56,74.5965,132.1725,270.34250000000003,92.8,597.8,10990.357,38.68015,0.0,13101.25,11029.03715,13101.25,-2072.21285
2026-02-19 09:00:00+00:00,1687.7,1066.6,4.355725,2185.25,4226.174999999999,368.8375,241.99,74.7,61.975500000000004,271.05,92.8,583.79,10865.223725,32.19799999999999,0.0,13141.0,10897.421725,13141.0,-2243.578275
2026-02-19 10:00:00+00:00,1692.725,1064.55,3.8,1983.5249999999999,4220.95,378.01,274.635,74.65575,40.8825,266.10249999999996,92.8,571.9,10664.535749999997,0.0,63.44225,13154.75,10664.535749999997,13218.19225,-2553.656500000003
2026-02-19 11:00:00+00:00,1699.275,1011.45,3.0691,1909.875,4209.65,345.855,251.4675,75.84675,30.176000000000002,246.0225,92.8,550.73,10426.216849999999,0.0,48.05325,13003.75,10426.216849999999,13051.80325,-2625.586400000002
2026-02-19 12:00:00+00:00,1655.675,985.3475,3.5749250000000004,1870.3,4208.475,344.5725,199.0325,77.47,17.54175,243.70749999999998,92.8,533.475,10231.971675,0.0,59.363749999999996,12887.0,10231.971675,12946.36375,-2714.3920749999997
2026-02-19 13:00:00+00:00,1640.225,971.72,4.4,1878.575,4207.875,351.425,118.23125,77.725,59.073,219.6,92.8,528.555,10150.20425,0.0,22.564,12736.0,10150.20425,12758.564,-2608.3597499999996
2026-02-19 14:00:00+00:00,1592.125,972.87,4.4,1881.75,4229.65,377.08,29.881,75.6525,135.1035,238.365,91.62775,528.1225,10156.627249999998,27.170875,0.0,12681.5,10183.798124999998,12681.5,-2497.7018750000025
2026-02-19 15:00:00+00:00,1609.225,996.0925,1.2001499999999998,1970.075,4233.775,379.085,1.01345,72.568,311.845,248.2125,90.7,533.97,10447.761599999998,14.939000000000002,0.0,12826.25,10462.700599999998,12826.25,-2363.5494000000017
2026-02-19 16:00:00+00:00,1616.0,1027.025,1.2,2151.025,4227.925,381.845,0.9,73.11500000000001,499.91999999999996,260.1475,90.7,542.1324999999999,10871.934999999998,67.79625,0.0,13014.75,10939.731249999997,13014.75,-2075.018750000003
2026-02-19 17:00:00+00:00,1586.475,1044.325,1.2,2146.375,4212.875,387.175,0.9,75.64975,620.8475000000001,254.84,89.89325,541.865,10962.420499999998,48.69425,0.0,13142.75,11011.114749999999,13142.75,-2131.635250000001
2026-02-19 18:00:00+00:00,1549.3000000000002,1045.925,1.2,2089.925,4213.0,379.645,0.9,75.57075,643.98,242.91250000000002,88.5,545.7825,10876.64075,5.877250000000004,0.0,13125.0,10882.518,13125.0,-2242.482
2026-02-19 19:00:00+00:00,1511.15,1046.75,1.2,1967.725,4212.5,394.40250000000003,0.9,76.6,534.015,228.3725,88.2375,545.835,10607.6875,0.0,1.4529999999999994,12819.75,10607.6875,12821.203,-2213.5154999999995
2026-02-19 20:00:00+00:00,1474.525,1046.975,1.2,1866.125,4224.775,397.885,0.9,76.6,444.8675,204.6525,71.00525,529.36,10338.87025,0.0,12.736999999999998,13004.0,10338.87025,13016.737,-2677.8667499999992
2026-02-19 21:00:00+00:00,1483.05,1047.975,1.2,1815.25,4223.975,403.9825,0.9,76.039,406.40999999999997,216.64499999999998,61.742000000000004,534.1825,10271.351000000002,0.0,20.31725,12942.75,10271.351000000002,12963.06725,-2691.7162499999977
2026-02-19 22:00:00+00:00,1466.425,1030.625,1.2,1582.75,4234.25,406.305,0.9,76.5,486.365,196.2775,50.7705,513.1375,10045.505500000001,0.0,85.5395,12885.5,10045.505500000001,12971.0395,-2925.5339999999997
2026-02-19 23:00:00+00:00,1455.0,1029.35,1.2,1541.475,4233.8,404.4125,0.9,72.00874999999999,633.2774999999999,179.0925,35.2575,496.69,10082.463750000003,0.0,14.32225,12723.75,10082.463750000003,12738.07225,-2655.6084999999966
2026-02-20 00:00:00+00:00,1459.7,1024.5,1.2,1578.85,4233.700000000001,409.6875,0.9,65.785,780.425,180.5525,23.6525,468.92499999999995,10227.877499999999,0.0,23.247,12757.25,10227.877499999999,12780.497,-2552.6195000000007
2026-02-20 01:00:00+00:00,1449.45,1005.225,1.2,1628.175,4233.875,420.3625,0.9,65.4,892.2775,197.7025,19.05025,465.695,10379.312749999997,0.0,39.220749999999995,12753.0,10379.312749999997,12792.22075,-2412.908000000003
2026-02-20 02:00:00+00:00,1406.675,1006.35,0.765575,1652.6,4234.4,423.54,0.8273175,65.90675,961.795,195.6125,26.3665,473.9975,10448.836142499998,8.124000000000002,0.0,12869.0,10456.960142499998,12869.0,-2412.0398575000017
2026-02-20 03:00:00+00:00,1434.325,1007.3,0.0,1739.45,4234.0,424.355,0.7,66.8,822.6975,215.73000000000002,46.10675,491.27,10482.734250000001,16.77325,0.0,13112.5,10499.507500000002,13112.5,-2612.9924999999985
2026-02-20 04:00:00+00:00,1524.45,1007.325,0.0,1913.95,4233.925,422.73,0.7,71.775,787.6025,252.055,56.4,526.925,10797.8375,0.0,7.304500000000001,13551.0,10797.8375,13558.3045,-2760.4670000000006
2026-02-20 05:00:00+00:00,1577.075,1015.25,4.084595,2066.8,4234.175,424.4675,0.7,74.71000000000001,744.9975,269.24,56.4,543.9,11011.799594999999,25.64125,0.0,13689.5,11037.440845,13689.5,-2652.059155000001
2026-02-20 06:00:00+00:00,1591.225,1004.975,5.27085,2067.5,4233.05,416.57,49.832,75.5,710.8275,263.7525,56.4,539.31,11014.21285,0.0,3.0234999999999985,14038.25,11014.21285,14041.2735,-3027.0606499999994
2026-02-20 07:00:00+00:00,1605.025,951.4325,3.4422900000000003,2081.125,4234.975,412.6825,158.135,70.76425,834.3825,259.9175,56.31825,548.5550000000001,11216.75479,38.154250000000005,0.0,14116.5,11254.90904,14116.5,-2861.5909599999995
2026-02-20 08:00:00+00:00,1592.475,891.61,2.50305,2054.325,4236.299999999999,360.08,252.445,70.1,1170.325,258.15999999999997,57.26675,545.5725,11491.1623,71.9539,0.0,14025.75,11563.1162,14025.75,-2462.6337999999996
2026-02-20 09:00:00+00:00,1545.625,728.7175,4.242025,1879.95,4235.525,336.6575,310.765,68.166,1674.975,204.385,57.3,520.8425,11567.150525,34.094875,0.0,13988.25,11601.2454,13988.25,-2387.0046
2026-02-20 10:00:00+00:00,1468.3,667.485,0.0,1853.575,4233.674999999999,330.365,340.0925,64.13775,1548.525,117.22175,57.3,478.4025,11159.0795,13.846749999999993,0.0,13816.0,11172.92625,13816.0,-2643.0737499999996
2026-02-20 11:00:00+00:00,1515.95,594.605,0.0,1833.425,4233.775,342.775,306.36,56.47725,1655.95,101.05000000000001,58.38325,441.90250000000003,11140.653000000002,0.0,21.334000000000003,13588.0,11140.653000000002,13609.334,-2468.6809999999987
2026-02-20 12:00:00+00:00,1499.275,381.2325,0.0,1779.25,4233.45,328.1975,229.3175,54.47175,1739.15,92.38475,59.8,426.755,10823.283999999998,0.0,9.426000000000002,13586.5,10823.283999999998,13595.926,-2772.6420000000016
2026-02-20 13:00:00+00:00,1520.85,314.365,0.0,1855.625,4233.200000000001,337.19,134.651,54.4,1921.45,92.87,59.8,426.8125,10951.213500000002,56.928075,0.0,13362.75,11008.141575000001,13362.75,-2354.6084249999985
2026-02-20 14:00:00+00:00,1522.2,318.89,0.0,1791.125,4233.425,352.0075,36.02425,54.33925,2566.4,93.891,60.055,406.5675,11434.924500000001,75.145875,0.0,13554.0,11510.070375000001,13554.0,-2043.9296249999989
2026-02-20 15:00:00+00:00,1475.35,283.4075,0.0,1648.3,4232.725,365.2375,1.8268,47.480999999999995,3478.8500000000004,87.349,60.5,387.2025,12068.2293,0.0,27.02125,13975.0,12068.2293,14002.02125,-1933.791949999999
2026-02-20 16:00:00+00:00,1350.6,216.8725,0.0,1439.7,4232.4,360.16,0.61836,45.8,4388.925,47.884,60.00675,348.9875,12491.95411,0.0,47.1135,14395.0,12491.95411,14442.1135,-1950.159389999999
2026-02-20 17:00:00+00:00,1300.525,134.815,0.0,1339.975,4234.425,350.1675,0.6,45.8,5081.299999999999,38.51675,40.277499999999996,328.60749999999996,12895.00925,0.0,54.05775,14559.75,12895.00925,14613.80775,-1718.7985000000008
2026-02-20 18:00:00+00:00,1253.05,132.8,0.0,1309.1,4234.8,355.77,0.6,47.45,5379.975,39.81825,31.41875,310.5175,13095.299500000003,0.0,18.8315,14473.75,13095.299500000003,14492.5815,-1397.2819999999974
2026-02-20 19:00:00+00:00,1224.575,132.32750000000001,0.0,1202.675,4235.0,361.1025,0.6,48.0,5537.775,2.770425,26.76775,311.145,13082.738175000002,0.0,53.071749999999994,14169.0,13082.738175000002,14222.07175,-1139.333574999997
2026-02-20 20:00:00+00:00,1229.975,118.5575,0.0,1195.3,4234.925,374.155,0.6,47.43,5565.875,1.6,19.68,295.275,13083.372500000001,0.0,4.2132499999999995,14018.25,13083.372500000001,14022.46325,-939.0907499999994
2026-02-20 21:00:00+00:00,1226.0749999999998,104.6975,0.0,1128.375,4234.675,360.62,0.6,47.1,5859.025,1.6,17.63375,275.2925,13255.69375,0.0,29.6015,13792.75,13255.69375,13822.3515,-566.6577500000003
2026-02-20 22:00:00+00:00,1227.3,103.61125,0.0,1125.75,4234.875,359.5775,0.6,44.279250000000005,6058.55,1.6,20.4,259.5175,13436.060500000001,14.97725,0.0,13411.5,13451.037750000001,13411.5,39.537750000001324
2026-02-20 23:00:00+00:00,1221.225,59.26775,0.0,1142.575,4234.225,344.63,0.6,29.22025,6610.275,1.6,20.4,233.5575,13897.5755,59.69199999999999,0.0,13033.75,13957.2675,13033.75,923.5174999999999
2026-02-21 00:00:00+00:00,1216.175,48.71,0.0,1147.1,4235.275,350.095,0.6,26.68075,6729.725,1.6,20.65175,229.0325,14005.645,5.81325,0.0,12769.75,14011.45825,12769.75,1241.7082499999997
2026-02-21 01:00:00+00:00,1221.1,48.5,0.0,1142.875,4235.85,349.7425,0.6,26.7,6922.325,1.6,20.8,220.0775,14190.17,0.0,64.2645,12654.5,14190.17,12718.7645,1471.4055000000008
2026-02-21 02:00:00+00:00,1196.85,37.1875,0.0,1091.225,4235.85,341.135,0.67296,26.55475,6717.6,1.0185975,20.87275,222.88500000000002,13891.851557500002,0.0,23.7925,12423.75,13891.851557500002,12447.5425,1444.3090575000024
2026-02-21 03:00:00+00:00,1213.7,35.4,0.0,1124.925,4236.075000000001,334.0225,0.8,26.3,6474.375,0.1224825,21.0,224.065,13690.784982500001,16.023249999999997,0.0,12247.75,13706.808232500001,12247.75,1459.0582325000014
2026-02-21 04:00:00+00:00,1216.65,35.4,0.0,1113.425,4235.1,325.27,0.8,26.3,6200.075,6.799725,27.029,228.42000000000002,13415.268725000002,29.620250000000002,0.0,12425.0,13444.888975000002,12425.0,1019.8889750000017
2026-02-21 05:00:00+00:00,1238.475,34.3675,0.0,1087.625,4235.35,324.935,0.8,26.3,5746.3,6.8,34.7715,241.39,12977.114,0.0,23.74575,12333.0,12977.114,12356.74575,620.3682499999995
2026-02-21 06:00:00+00:00,1226.325,35.6165,0.0,1127.7749999999999,4231.45,321.72,17.287775,26.62,5303.125,7.046675,39.848,263.74,12600.55395,0.0,42.28625,12442.0,12600.55395,12484.28625,116.26770000000033
2026-02-21 07:00:00+00:00,1247.325,36.1,0.0,1327.7,4226.1,321.3325,67.27425,27.405,4902.95,7.355,44.33975,308.47249999999997,12516.354,20.700725,0.0,12619.75,12537.054725,12619.75,-82.69527500000004
2026-02-21 08:00:00+00:00,1285.3999999999999,36.1,0.0,1513.575,4226.0,317.64,106.12975,27.9,4769.425,7.4,55.59,323.925,12669.08475,34.06395,0.0,12671.0,12703.1487,12671.0,32.148699999999735
2026-02-21 09:00:00+00:00,1393.675,36.1,0.0,1609.2,4234.575,310.7725,122.46000000000001,27.9,4368.3,7.4,57.6,326.0675,12494.049999999997,17.24425,0.0,12726.75,12511.294249999997,12726.75,-215.4557500000028
2026-02-21 10:00:00+00:00,1438.275,36.1,0.0,1531.625,4234.875,302.3025,125.10499999999999,27.9,3951.275,7.4,57.6,314.1,12026.557499999999,9.8925,0.0,12637.25,12036.449999999999,12637.25,-600.8000000000011
2026-02-21 11:00:00+00:00,1462.375,36.1,0.0,1506.425,4234.45,305.1825,111.1925,27.9,3556.375,7.4,57.6,318.745,11623.745,0.0,13.096499999999999,12466.5,11623.745,12479.5965,-855.8514999999989
