,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Storage,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Fossil Coal-derived gas,Other
2026-02-04 04:00:00+00:00,0.0,2196.504073310994,26.361668519276897,23.72550166734921,360.58361101383827,28.11911308722869,0.0,0.0,200.83456454897575,0.0,1441.1045457204702,0.6590417129819224,0.0,77.10788041888492
2026-02-04 05:00:00+00:00,0.0,2267.4594686487144,26.269364968597348,21.01549197487788,229.2235313890783,27.80174459176553,0.0,0.0,81.96033562166286,0.0,2282.369993021633,0.875645498953245,0.0,75.52442428471738
2026-02-04 06:00:00+00:00,33.73892342282767,2466.179512913601,26.991138738262134,17.319314023718203,197.41296955487326,44.53537891813252,0.0,0.0,46.084897066861,0.0,2395.2386368646125,1.1246307807609224,0.0,77.37459771635145
2026-02-04 07:00:00+00:00,185.84660862190472,2588.9602305636517,26.41691207404291,27.617992290769557,174.87482097228957,48.66508190219969,0.0,119.4375,46.02540516294279,63.20063694267515,2379.2832141354647,3.8678153696920328,77.53781847133759,73.515963493029
2026-02-04 08:00:00+00:00,445.94400719567477,2575.245019575356,25.192380807543152,32.496894983491444,190.29707351213565,26.34924415124613,0.0,114.9233156028369,60.966458844666604,64.3748153073286,2526.16598547639,3.5428637212282217,84.03608894799055,68.46585187411253
2026-02-04 09:00:00+00:00,639.3566623871994,2712.8857207554174,25.972270363951473,36.41936855176379,171.34254462018353,26.831132468367194,0.0,24.727530747398298,55.52300857206276,56.47516556291391,2304.8225592143267,2.7517404533174616,69.46759697256385,67.42469933053391
2026-02-04 10:00:00+00:00,644.1447688574289,2745.6394932023036,25.56156501726122,37.13659398010853,337.77485241516575,25.27760503504183,0.0,0.0,125.04269427599043,32.568653746322894,2202.7678653624857,2.1306470798566797,47.0593960892888,65.39586493874592
2026-02-04 11:00:00+00:00,510.1300447914875,2836.672594959981,24.79385193007157,36.81683885828651,341.722961235062,26.18655020901249,0.0,0.0,126.58492279745687,18.977819669501045,2217.5273182369274,1.659788049910556,29.113949943847267,66.56335931845614
2026-02-04 12:00:00+00:00,303.81603269028113,2774.729815877724,0.844357824985383,36.86711026119083,278.91131498002153,25.48355980061663,0.0,0.0,104.67819264855441,41.14814499659633,2394.1766127460533,2.219783284481639,50.66150442477876,66.4635704647162
2026-02-04 13:00:00+00:00,241.11066155365413,2644.942412438823,0.0,41.3391140931527,259.86570118369235,29.265994018895416,0.0,6.517690875232774,105.45810289643627,37.150837988826815,2629.2181999115437,2.436582171827861,54.015363128491614,75.92933973942414
2026-02-04 14:00:00+00:00,181.5867858673064,1407.249587596899,17.112021930289224,25.79646632080407,127.17135674325978,35.2236619833626,0.0,13.433678269049858,43.1866282278494,42.59266227657573,3661.1311182328636,3.3860641115198575,52.351834430856066,86.52813400936469
2026-02-04 15:00:00+00:00,36.9269303731156,2201.055305195376,26.137322021562117,19.607807796385657,69.80508167163653,27.894936974594884,0.0,7.547640150675825,22.324125377552853,37.46122313317084,2771.4813492244007,3.0622069660439726,45.83979614447153,72.85627497101356
2026-02-04 16:00:00+00:00,0.0,2035.98379187524,32.13130593978845,19.81430532953621,127.59203282509884,34.27339300244101,0.0,0.0,20.549213440425834,0.0,3005.883670667209,2.142087062652563,0.0,84.88019985760782
2026-02-04 17:00:00+00:00,0.0,1931.148090164574,29.363844849935187,19.925466148170305,113.58308204830837,33.558679828497354,0.0,0.0,16.114886716223438,0.0,3101.031757902084,2.0974174892810846,0.0,89.92677485292651
2026-02-04 18:00:00+00:00,0.0,2096.640161612051,23.20337174562527,27.46521553563807,145.4715595560934,30.30644472897994,0.0,0.0,28.07201762827043,0.0,2690.4072769953054,1.8941527955612463,0.0,84.28979940247545
2026-02-04 19:00:00+00:00,0.0,2243.6264200194414,17.460014054813776,33.5769501054111,429.2833037270734,28.652330756617474,0.0,0.0,117.82131396723526,0.0,2373.442679784493,1.790770672288592,0.0,78.3462169126259
2026-02-04 20:00:00+00:00,0.0,2532.3432577855324,17.409835878211574,34.593569991771055,431.51100824219037,28.714924110816494,0.0,0.0,135.44887925891896,0.0,2281.819008868977,1.808814117216787,0.0,77.10070174636554
2026-02-04 21:00:00+00:00,0.0,2923.0131647067706,11.606367125762024,33.926303906073606,402.6302710369237,28.123120343192596,0.0,0.0,140.9412221926346,0.0,1917.728968164371,1.115996839015579,0.0,75.66458568525626
2026-02-04 22:00:00+00:00,0.0,3115.558063104543,22.612547204935908,36.083851922770066,380.48257853135647,32.47546673049306,0.0,0.0,165.7944735175494,0.0,1286.028482527525,1.9244721025477367,0.0,81.79006435827883
2026-02-04 23:00:00+00:00,0.0,2493.4405662696618,22.56195360265128,32.68320381692475,338.43550850942387,29.94203188389235,0.0,0.0,186.47014829388198,0.0,1114.6026798468658,1.2651562767841837,0.0,70.84875149991429
2026-02-05 00:00:00+00:00,0.0,2414.3993264922083,13.688553924542036,35.00679364309111,339.1037995729374,30.518743176028142,0.0,0.0,183.64915465789176,0.0,1206.1635630231713,0.8976100934125925,0.0,76.07245541671722
2026-02-05 01:00:00+00:00,0.0,2452.566003316945,6.1718389057750755,36.34527355623101,337.4393295469427,32.687887537993916,0.0,0.0,188.43851212091477,0.0,1229.1102887537995,0.9143465045592706,0.0,76.5765197568389
2026-02-05 02:00:00+00:00,0.0,2283.66917477743,3.9392784080342196,33.70271526873721,336.37187850766566,29.763436860702996,0.0,0.0,189.23758722076295,0.0,1178.2819416031246,1.7507904035707644,0.0,73.53319694997211
2026-02-05 03:00:00+00:00,0.0,2187.973173414064,0.6475190479188968,33.455150809143,338.8556197805727,29.35419683898999,0.0,0.0,188.4000966737592,0.0,1174.599552924879,1.2950380958377936,0.0,73.16965241483534
2026-02-05 04:00:00+00:00,0.0,1832.9271176948207,0.46919555755665615,39.467057209201954,347.7489619817929,32.535932688461635,0.0,24.437097516099357,189.47338572853113,51.86971021159153,1280.669274350893,2.830295438940359,70.57854185832566,81.74342976378497
2026-02-05 05:00:00+00:00,0.03678217821782179,1728.7669632007055,0.0,47.18952689284162,425.45052631129647,39.15230380274154,0.0,47.522574257425745,158.5413251703367,39.79831683168317,2068.472343126587,2.4627148177276923,49.54559405940594,97.56102935103085
2026-02-05 06:00:00+00:00,85.0438628982107,1706.1154655944538,0.2661333873363035,47.30990447350252,425.35909090555134,57.772920505284524,0.0,112.41879857512954,114.20674926378904,42.63046470207254,1981.895335493452,2.7272602332830376,62.35225064766839,95.6517633202663
2026-02-05 07:00:00+00:00,474.4478272289315,1701.0300857456546,0.2537376454397598,49.79342959136582,284.7307764393484,58.39924037509004,0.0,176.87170033918304,76.98763624074127,62.03708892493732,1834.5231765294632,3.6548267062244575,97.60208671287421,93.16838752074634
2026-02-05 08:00:00+00:00,1058.8881412787557,1611.5212287671138,0.0,52.06789589025054,154.9687409679415,47.682377500205384,0.0,92.5864009627637,39.762045044188916,50.87098258530369,1778.0231635802468,3.0081075938248882,80.76299023078012,98.85792559862472
2026-02-05 09:00:00+00:00,1571.4359552018977,1451.5685945377045,0.0,51.77934770185214,141.54740582642665,42.460248318407,0.0,0.0,38.25348321619671,31.47880129405755,1430.6068403085092,1.3332198195130256,49.29209943810659,102.99400433732876
2026-02-05 10:00:00+00:00,1805.1131860396931,1293.4842772332545,0.0,54.32946006987119,42.351863385187514,39.314789231602425,0.0,0.0,11.314368869726017,62.71514790887453,1062.7489504617968,2.6592995579734784,98.32021421285278,96.14844302916781
2026-02-05 11:00:00+00:00,1785.7282086685077,1619.221785009593,1.0911874174570777,43.37469984391884,38.585011510262504,36.00918477608356,0.0,0.0,12.15058131661927,0.0,966.5192550126065,0.0,0.0,96.57008644495137
2026-02-05 12:00:00+00:00,1586.9297308903522,2048.202020180268,0.8206842255940453,43.22270254795305,25.183824975417895,36.11010592613799,0.0,0.0,7.853490658800393,0.0,968.133824792442,0.0,0.0,96.29361580303464
2026-02-05 13:00:00+00:00,1210.6499197063547,2165.4216970633347,2.34420165175499,40.89329548061482,26.029634912793266,34.38162422573985,0.0,0.0,8.204925192947558,0.0,997.0671025464557,0.0,0.0,93.5075992200046
2026-02-05 14:00:00+00:00,794.0875426927917,2173.464288902086,1.6859608125112349,44.11597459404398,84.75553228621291,37.65312481275092,0.0,0.0,26.67783595113438,0.0,1548.2740128228174,0.0,0.0,97.78572712565162
2026-02-05 15:00:00+00:00,351.578291056994,2329.250609366784,0.3256137380578063,63.202017108937426,58.032565197097696,43.65647973596811,0.0,0.0,15.30915502252123,73.5390111136312,2614.3527028661265,2.5189385348151507,93.1307552733046,115.60386098576222
2026-02-05 16:00:00+00:00,8.436490586320524,2006.085118424755,0.25294876014922096,52.301177677500085,145.13408162756443,49.20237637001551,0.0,105.43721935805755,18.200322210376807,82.23515715948778,2473.585925499232,2.6432729086978215,97.65424912689173,90.08166029095177
2026-02-05 17:00:00+00:00,0.482316547178602,1747.9328182600261,0.0,44.874991211173054,143.1206581775122,49.577145208359376,0.0,194.73766759423222,17.83193415412427,115.34337844674931,2052.3527793786348,2.901720212496838,107.52485454085505,71.31973626865818
2026-02-05 18:00:00+00:00,0.0,1674.9938759065783,0.0,38.26449821201046,235.89440808385962,41.98212916067451,0.0,111.39226791430681,52.70732353960884,127.43166707707461,1771.8769755657017,2.4466880078798323,90.5274562915538,64.48271024075167
2026-02-05 19:00:00+00:00,0.0,1979.6309044122413,0.0,40.328814532568735,319.74179954081245,41.0166859630041,0.0,29.005575411007865,77.78635935171954,118.18298784846318,1968.2568763223694,2.3571122230164403,87.21315225160829,71.47973214318858
2026-02-05 20:00:00+00:00,0.0,1911.2681700352143,0.0,42.1576546403148,432.2182643118538,29.229140058994812,0.0,0.0,121.17237134481572,90.49674981103553,2121.5416150830497,1.9768707482993195,73.30895691609977,74.13020705032245
2026-02-05 21:00:00+00:00,0.0,1814.9755106494365,0.0,44.862886367791646,482.3975166252588,27.16599061498878,0.0,0.0,147.88732394366198,150.67771333885668,1534.406773597281,2.9739022369511185,110.36481634907484,70.53756627669858
2026-02-05 22:00:00+00:00,0.0,1996.767617360692,0.734056741028128,44.259705965095634,476.1493960440616,24.606350931828572,0.0,0.0,157.1961808966249,170.45771008974708,1244.776718598448,3.349605656785423,124.30758770737013,68.89507000831841
2026-02-05 23:00:00+00:00,0.0,2335.184216359615,0.38237591422282186,39.142504787832294,428.87581440888124,27.547153990690422,0.0,0.0,185.23207554354033,189.22814673394245,648.7007384790172,3.9605891176871677,147.8619937269876,73.13439093758295
2026-02-06 00:00:00+00:00,0.0,2451.955523261695,0.0,42.91785548697993,401.0197687404013,29.571493693394498,0.0,0.0,211.76619326562434,200.88182527301092,484.2600997809686,4.7780818797078535,160.12494681605446,80.2242118021631
2026-02-06 01:00:00+00:00,0.0,2277.4157248749766,1.0237400272426542,50.04871953691654,403.0271737280198,34.90564435044104,0.0,0.0,209.65871697640165,194.43518915060673,612.1965362911072,5.158215401974989,151.94197002141328,95.18836964089948
2026-02-06 02:00:00+00:00,0.0,2226.5118836554357,12.610619469026549,49.0657495531932,390.48011159525794,36.9651920630657,0.0,0.0,204.74409539213536,118.93445143256466,687.2787610619469,3.4311668009708622,86.05562543675751,97.92234353964555
2026-02-06 03:00:00+00:00,0.0,2688.184071813113,11.697367387033399,47.38805012322014,363.30739015082935,32.94669346894397,0.0,0.0,191.68580822411388,128.55624646693047,584.8683693516699,3.2701000531973383,93.01752402487281,88.07837893607547
