,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Fossil Gas,Waste,Other
2026-02-22 01:00:00+00:00,0.011923613528209117,1046.5758933275913,0.0,1233.7317308466172,32.95643032372897,4.893685432532849,0.4477317792297469,26.682247227550576,0.000958441344035184,32.47439900787673
2026-02-22 02:00:00+00:00,0.015423633192682657,1202.7412094211543,0.0,1459.0868933169932,45.899792727068444,6.097679629400601,1.0850144198987959,35.2356233837069,0.0,35.18836346858515
2026-02-22 03:00:00+00:00,0.01874911647992198,1391.897299267979,0.0,1379.637445295911,17.741381082127017,2.3896749109859545,0.0,13.634004477529821,0.0,42.90644584898791
2026-02-22 04:00:00+00:00,0.01578839423201506,1345.384297616152,0.0,1417.7579438110345,22.740171187835678,3.14956555721568,0.0,17.395665941490222,0.0,43.60656749203981
2026-02-22 05:00:00+00:00,0.015647413653625125,1278.2704068494677,0.0,1508.2578130505867,15.90002815538662,2.2981715597797607,0.7363180479217329,13.13589764351309,0.0,45.93571727969001
2026-02-22 06:00:00+00:00,0.014722296538276352,1038.486433319337,0.0,1838.899919472097,54.9396904812936,7.32957804621153,0.2111495173764237,45.67714123345098,0.0,40.26636563369456
2026-02-22 07:00:00+00:00,0.09641041197157416,719.9028143946505,0.0,1886.1299030755222,74.19578218310701,8.065481725205165,0.40273366007065386,50.635024261442354,0.0,32.04685028803069
2026-02-22 08:00:00+00:00,0.3105309975651551,486.8069753764504,0.0,1775.3672505184459,71.06176164660322,7.570208269323792,0.4030137385025961,47.701078841062284,0.0,26.129180612046593
2026-02-22 09:00:00+00:00,0.5633713787507636,360.3726001343577,0.0,1826.4068991410263,76.36754320756074,9.392740704006348,0.7972374690040753,51.232866359204365,0.0,22.441741606089607
2026-02-22 10:00:00+00:00,0.8038648387698721,218.85127881757214,0.0,1691.711719139529,72.32440923611135,9.805911473705182,0.0,48.999118925717994,0.0,17.77869756859449
2026-02-22 11:00:00+00:00,0.955326854737324,152.23643380207585,0.0,1744.2447173620226,76.14412976841139,9.862915472114908,0.0,51.914499694156035,0.0,19.51697704648194
2026-02-22 12:00:00+00:00,0.5145262878620626,99.64483198775382,0.0,1532.1833152721363,74.15384813852708,9.851131906773958,0.0,52.24090598868516,0.0,14.21144041826172
2026-02-22 13:00:00+00:00,0.283161014618665,88.39937039721305,0.0,1550.8960951552094,72.12254309759852,8.840656405898635,0.0,49.90990679513829,0.0,12.748267134323056
2026-02-22 14:00:00+00:00,0.07473556833633772,107.81742028914002,0.0,1567.657158781874,71.1349627593154,9.298630278146044,0.0,49.43934604517882,0.0,12.502746278009573
2026-02-22 15:00:00+00:00,0.01638275760662223,119.65225135277157,0.0,1495.7967693557957,64.09708205704672,7.746659375879598,0.0,45.00721128196194,0.0,14.3336438189376
2026-02-22 16:00:00+00:00,0.0023235145342121715,106.637070281942,0.0,1147.8712968481325,60.96790270033505,7.68549081386364,0.02364087133558792,42.68966515447935,2.558105203984547e-06,6.572607257272606
2026-02-22 17:00:00+00:00,0.00401682342369127,131.17135883020458,0.0,1360.6807210423183,60.641572948262535,7.430184829636404,0.026106049484103715,42.636058278466024,1.2799779030153472e-06,11.184979918226537
2026-02-22 18:00:00+00:00,0.002779551229859122,116.54555788411298,0.0,1142.2993090563025,58.666615001779135,7.207983019404823,0.0065006964115234015,40.78252087818413,1.4190850192595495e-05,7.738719721724759
2026-02-22 19:00:00+00:00,0.003241976144934176,136.13382905464343,0.0,1110.5320572894427,58.12484201684137,7.072855860289827,0.10887963878001625,39.69479531428132,0.0017208542660362806,8.427777995310432
2026-02-22 20:00:00+00:00,0.007130634539346929,166.8274693469243,0.0,1420.6127075095624,54.61204521618871,6.620745203747668,0.10019989794565706,37.28286001626853,5.14045247007493e-06,16.736837034371053
2026-02-22 21:00:00+00:00,0.0062196978506583265,160.0986447805093,0.0,1273.9229820069738,51.52645262781252,6.222706654202033,0.02896540595896837,33.71755019292418,0.0,15.976478633768416
