,Solar,Wind Onshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil
2026-01-13 13:00:00+00:00,511.8894472361809,142.53768844221105,0.0,209.44608827106697,0.0,2.336683417085427,0.0,152.13569591439085,0.0,485.6543967190648,0.0
2026-01-13 14:00:00+00:00,199.3964436338767,166.63292220101025,0.0,271.16232907172724,81.61154156743507,14.518408754131995,0.0,301.87214979367377,0.0,689.806204978145,0.0
2026-01-13 15:00:00+00:00,10.565649821572466,191.39169956338176,0.0,262.4859743013866,25.030079408868023,15.925037412225166,0.0,179.33079188997436,0.0,766.4707676025916,0.0
2026-01-13 16:00:00+00:00,0.0,196.23522232994705,0.0,246.87128497292628,53.544904359713975,23.175461213603022,0.0,227.31610795932204,0.0,678.2570191644876,0.0
2026-01-13 17:00:00+00:00,0.0,195.26844658428593,0.0,284.3955908748108,105.71265065598429,33.95851494907458,0.0,343.1659817856266,0.0,710.2988151502177,0.0
2026-01-13 18:00:00+00:00,0.0,205.97387016014724,0.0,293.63730572738166,56.119706606297335,39.45442736523057,0.0,261.0288464173637,0.0,738.7858437235794,0.0
2026-01-13 19:00:00+00:00,0.0,220.54960518318936,0.0,278.2489545984238,39.59250305626727,42.39549839228296,0.0,214.08715066411514,0.0,745.1262881057214,0.0
2026-01-13 20:00:00+00:00,0.0,241.19881042647708,0.0,236.6713720555202,16.87582269635645,63.33667290542772,0.0,165.61142991941108,0.0,756.3058919968075,0.0
2026-01-13 21:00:00+00:00,0.0,237.87165138682641,0.0,212.50407910010568,0.0,65.96399293920535,0.0,109.80983260366884,0.0,703.7254439701937,0.0
2026-01-13 22:00:00+00:00,0.0,218.61050399692252,0.0,159.50113857758197,0.0,28.933913531723753,0.0,110.10042211548661,0.0,639.0540217782852,0.0
2026-01-13 23:00:00+00:00,0.0,209.91900819838014,0.0,93.33017168862142,0.33411705133046316,0.0,0.0,122.62227783836407,0.0,776.794425223304,0.0
2026-01-14 00:00:00+00:00,0.0,184.49936809059994,0.0,119.78205760307281,0.0,0.0,0.0,153.36821001889575,0.0,863.3503642874315,0.0
2026-01-14 01:00:00+00:00,0.0,178.0288089190991,3.4979738065863146,151.68361895719286,44.765736215241525,0.15268933282718042,68.11332328936129,211.46581202003514,3.761709926924172,1010.7303275327324,0.0
2026-01-14 02:00:00+00:00,0.0,177.33171198663922,4.302436856875585,163.2123510073755,51.68005846585595,0.08469363891487372,83.169153414406,227.8848909939215,4.539579045837232,1044.6951245901741,0.0
2026-01-14 03:00:00+00:00,0.0,144.37499881342916,0.52975901919674,165.345618524609,6.295901013003488,56.590804948831526,10.360904483015124,166.67994044410565,0.5149848632828866,868.6320876405264,0.0
2026-01-14 04:00:00+00:00,0.0,141.76916560948484,0.0,226.2979503242028,55.54382595821376,64.15988835158583,0.0,306.15325791701474,0.0,830.000911839498,0.0
2026-01-14 05:00:00+00:00,1.3597464342313788,133.38755142196973,0.0,327.7324421609387,44.093066501060676,55.579635499207605,0.0,275.42242372962676,0.0,834.4251342529651,0.0
2026-01-14 06:00:00+00:00,119.80797651524138,100.35228221873903,0.0,287.6805963544233,51.55158551992732,50.40610247894674,0.0,246.23897415533804,0.0,717.0124827573841,0.0
2026-01-14 07:00:00+00:00,416.46447887015546,74.59607402747973,0.0,262.19951441178193,12.61034885918333,45.725005474052985,0.0,147.57028120059564,0.0,555.8842971567509,0.0
2026-01-14 08:00:00+00:00,674.4041936203436,64.37221810010215,0.0,224.4121171771181,3.0274608796111706,33.225518625920145,0.0,147.41779909778919,0.0,441.14069249911574,0.0
2026-01-14 09:00:00+00:00,800.6170944087993,58.39342150084963,0.0,152.16672136375632,23.646961685198594,0.0,0.0,186.88873088220288,0.0,376.2870701591933,0.0
2026-01-14 10:00:00+00:00,831.0490867579908,58.503230894666665,0.0,126.91282436097373,0.0,0.0,0.0,148.5829828185762,0.0,372.95187516779254,0.0
2026-01-14 11:00:00+00:00,817.5554276505123,62.02341999097693,0.0,150.57656908384737,28.733994993865775,0.0,0.0,212.47236243334044,0.0,435.6382258474572,0.0
2026-01-14 12:00:00+00:00,744.70288506282,59.34999256511715,0.0,156.78250840418625,27.850230050542155,0.0,0.0,215.02635792545198,0.0,520.2880259918825,0.0
2026-01-14 13:00:00+00:00,564.2517537404955,66.34578786944581,0.0,237.64699445716911,31.14898425796957,3.327937208731911,0.0,233.21060501707802,0.0,598.8679374491101,0.0
2026-01-14 14:00:00+00:00,191.5633407655147,58.14840752116092,0.0,286.86842797077736,83.6809459089104,18.305902390685,0.0,334.6004227059228,0.0,700.4825527370288,0.0
2026-01-14 15:00:00+00:00,9.43095047431317,54.581983714407855,0.0,335.9220811708975,0.0,48.593371935444125,0.0,145.74855083273553,0.0,838.1980618722016,0.0
2026-01-14 16:00:00+00:00,0.0,48.46385599701651,0.0,237.72875585171096,0.0,35.94214259949501,0.0,115.34071983169048,0.0,591.8495257200871,0.0
2026-01-14 17:00:00+00:00,0.0,49.84668965811866,0.0,187.03681171778217,0.0,48.43037299112497,0.0,104.7823593962407,0.0,517.8287662367335,0.0
2026-01-14 18:00:00+00:00,0.0,73.83764902834342,0.0,233.80332782253416,0.0,58.5777659448586,0.0,127.02614511564727,0.0,623.4051120886166,0.0
2026-01-14 19:00:00+00:00,0.0,100.85361036134971,0.0,262.7902779555996,0.0,45.607106508875745,0.0,146.16887564334962,0.0,749.9051295308254,0.0
2026-01-14 20:00:00+00:00,0.0,119.86239716409185,0.0,215.77619826218123,22.020505156805424,48.15425500238209,0.0,175.91314918946983,0.0,729.1484952250696,0.0
2026-01-14 21:00:00+00:00,0.0,127.93735617808903,0.0,183.86296898449223,0.0,48.85974237118559,0.0,99.22286143071535,0.0,742.2170710355176,0.0
2026-01-14 22:00:00+00:00,0.0,135.47601079730697,0.0,128.9196469473003,0.0,9.552117723718506,0.0,100.36602768795649,0.0,708.1111968437177,0.0
2026-01-14 23:00:00+00:00,0.0,181.6837316463605,0.0,67.32183302093097,0.0,0.0,0.0,108.39667291471416,0.0,733.7227624179943,0.0
2026-01-15 00:00:00+00:00,0.0,203.94790743563945,0.0,85.71329129689467,0.0,0.0,0.0,129.530094155409,0.0,750.4337071120569,0.0
2026-01-15 01:00:00+00:00,0.0,225.3459858136731,0.0,125.2483958406499,15.82956734235468,3.2766501518299505,0.0,221.0453887186422,0.0,848.2540121328502,0.0
2026-01-15 02:00:00+00:00,0.0,275.53039210811903,2.8866303907901245,126.44758049169019,33.60273418176912,47.23694872752382,57.850429464406176,209.86672984601222,3.1576201825785852,849.4209346071109,0.0
2026-01-15 03:00:00+00:00,0.0,239.08988788475827,0.0,172.82170282893895,15.348535852552708,66.77973145780051,0.0,213.65802408180934,0.0,758.3021178941401,0.0
2026-01-15 04:00:00+00:00,0.0,205.96321197188456,0.0,198.69092840478515,18.755878732031242,65.38783882783882,0.0,189.16216135944654,0.0,755.0399807040136,0.0
2026-01-15 05:00:00+00:00,1.2997521343982374,157.3833000471061,0.0,277.2998174727566,40.841026869649234,57.35156293032222,0.0,213.67743151041338,0.0,720.9971090353542,0.0
2026-01-15 06:00:00+00:00,103.37237035225048,107.79974156110195,0.0,275.55475781960257,14.641656154853244,15.026642271343047,0.0,146.7156944737317,0.0,625.014137367117,0.0
2026-01-15 07:00:00+00:00,388.8894689367459,86.68394326733952,0.0,216.2546954899231,0.0,0.0,0.0,110.48361585618918,0.0,578.8632764498021,0.0
2026-01-15 08:00:00+00:00,539.4518928788801,67.48400031158236,0.0,128.4127173423196,0.0,0.0,0.0,87.45232567935633,0.0,300.3740637878616,0.0
2026-01-15 09:00:00+00:00,710.6053295634197,75.81510089595653,0.0,102.42370307875599,0.0,0.0,0.0,89.93659622692508,0.0,252.49427023494272,0.0
2026-01-15 10:00:00+00:00,687.4933275407477,77.21393170576542,0.0,99.00619490865402,0.0,0.0,0.0,98.89675387137746,0.0,240.46479197345516,0.0
2026-01-15 11:00:00+00:00,760.0424104468672,95.64501563984805,0.0,119.62592117470902,0.0,0.0,0.0,125.39424234898209,0.0,302.04241038959367,0.0
2026-01-15 12:00:00+00:00,710.2762709772951,100.20965472314589,0.0,155.14227702561325,0.0,0.0,0.0,126.37662763606906,0.0,354.69516963787663,0.0
2026-01-15 13:00:00+00:00,552.5793590714105,106.68685529934739,0.0,212.71585884262333,0.0,0.0,0.0,139.18311013278822,0.0,511.83481665383044,0.0
2026-01-15 14:00:00+00:00,205.21545693869874,94.41059007729679,0.0,291.48326373856185,25.111499083003345,14.06461075592328,0.0,166.46155593407107,0.0,690.1780234724449,0.0
2026-01-15 15:00:00+00:00,9.573243552280523,72.64383669245703,0.0,333.51032900689404,65.58637271048613,25.369095413543388,0.0,227.2231593128691,0.0,794.9439633114698,0.0
2026-01-15 16:00:00+00:00,0.0,44.66788223403688,0.0,224.38157258724783,49.50669176426807,55.36172539115437,0.0,161.30267821027002,0.0,541.1544498130229,0.0
2026-01-15 17:00:00+00:00,0.0,50.21419392410629,0.0,216.8870404484812,85.11833875829757,94.56437356375375,0.0,247.85726954623487,0.0,605.7587837591263,0.0
2026-01-15 18:00:00+00:00,0.0,53.1917402164283,0.0,209.4848049934551,63.216494188388616,74.5950026530804,0.0,193.60797267643215,0.0,523.4039852722154,0.0
2026-01-15 19:00:00+00:00,0.0,62.687122693641896,0.0,304.26514663063347,49.109956083227154,37.07207860268984,0.0,186.77220473542712,0.0,673.5434912543806,0.0
2026-01-15 20:00:00+00:00,0.0,59.32154556615217,0.0,336.9666899400745,10.592052420298964,10.457903163827336,0.0,134.01599742255644,0.0,816.5958114870906,0.0
2026-01-15 21:00:00+00:00,0.0,48.656719365608,0.0,279.7121175693494,22.72033304907677,0.0,0.0,138.90651484481754,0.0,749.6543151711481,0.0
2026-01-15 22:00:00+00:00,0.0,48.262630053364695,0.0,241.91022732703306,22.456152640945398,0.0,0.0,134.88833417928544,0.0,782.6826557993712,0.0
2026-01-15 23:00:00+00:00,0.0,37.193421444488806,0.0,139.7298494083814,0.0,0.0,0.0,96.02774899208217,0.0,717.9989801550475,0.0
2026-01-16 00:00:00+00:00,0.0,25.893235128454585,0.0,100.0616566630759,36.58514704476316,0.0,0.0,176.06367316945006,0.0,504.69628799425635,0.0
2026-01-16 01:00:00+00:00,0.0,36.94163512512692,0.6381320224719099,116.30841638796046,30.520455731379155,1.532572218542657,13.441853932584266,183.45057451591384,0.7257724719101121,547.0405875941108,0.0
2026-01-16 02:00:00+00:00,0.0,62.54024095274882,1.707439771619552,146.10114402021958,20.358494638629722,17.965425702848606,35.68912407742655,156.04303013615709,1.9326765074502164,672.9624241929,0.0
2026-01-16 03:00:00+00:00,0.0,47.605692639183694,0.0,182.84097901596013,24.076955698732828,54.19516606379481,0.0,226.9942196675601,0.0,728.4869869147684,0.0
2026-01-16 04:00:00+00:00,0.0,36.553235392291285,0.0,178.26930368895725,57.0877339072405,53.583560677328315,0.0,292.8528580727348,0.0,628.2033082614478,0.0
2026-01-16 05:00:00+00:00,1.1255108791531903,42.64102448257055,0.0,273.3821510134265,34.14058104826037,74.444505292561,0.0,216.32256991547428,0.0,696.6186573685541,0.0
2026-01-16 06:00:00+00:00,73.01927616050354,31.34795674117148,0.0,233.5598792150506,38.96432647401145,57.198432992394444,0.0,204.62515849851872,0.0,534.3599699183499,0.0
2026-01-16 07:00:00+00:00,295.1961954654758,19.969856312953784,0.0,273.2022058841886,0.0,54.1581501202336,0.0,151.37214309924119,0.0,574.4764491179071,0.0
2026-01-16 08:00:00+00:00,512.0448143405889,12.925296291433776,0.0,207.10867477074527,0.0,25.464788732394364,0.0,144.9942333005664,0.0,541.4621925642712,0.0
2026-01-16 09:00:00+00:00,640.7646219686162,19.046013504570478,0.0,169.49460486975173,6.180103813818302,0.0,0.0,158.6581295913125,0.0,501.8565262519307,0.0
2026-01-16 10:00:00+00:00,639.2254437869823,26.22479854583354,0.0,153.35139600092918,0.0,0.0,0.0,150.9380041949718,0.0,493.2603574712832,0.0
2026-01-16 11:00:00+00:00,563.1289645522388,27.93169475402625,0.0,147.51260860640664,18.79031276086667,0.0,0.0,183.30859666365853,0.0,611.3278226628031,0.0
2026-01-16 12:00:00+00:00,458.6525002887169,29.58394282622849,0.0,163.4184666368608,0.0,0.0,0.0,159.9548092159465,0.0,660.3902810322472,0.0
2026-01-16 13:00:00+00:00,306.213789742965,40.70256248171357,0.0,219.188434763472,11.311414402797128,0.0,0.0,169.1938179301659,0.0,747.9399806788863,0.0
2026-01-16 14:00:00+00:00,108.02425012709709,67.21100918499138,0.0,328.931172590376,64.01137507663496,26.84626334519573,0.0,284.6490023212857,0.0,778.6269273544191,0.0
2026-01-16 15:00:00+00:00,4.2010755474925485,61.40587990412294,0.0,256.9983485117275,55.0672749321476,40.020772320850064,0.0,226.27218215495603,0.0,538.1844666287031,0.0
2026-01-16 16:00:00+00:00,0.0,35.28514426195001,0.0,120.5259581117288,42.81227067129178,15.533901539244372,0.0,127.62041993481594,0.0,200.22230548096908,0.0
2026-01-16 17:00:00+00:00,0.0,61.65889128958911,0.0,166.68657624673946,46.05992262183779,30.499428135722457,0.0,140.94603944009106,0.0,322.1491422660201,0.0
2026-01-16 18:00:00+00:00,0.0,90.23457553771581,0.0,231.79908906727684,56.96358737648707,36.80205556247664,0.0,195.77706704883934,0.0,500.4736254072042,0.0
2026-01-16 19:00:00+00:00,0.0,123.2745686480038,0.0,330.9071545437432,56.583395902698285,52.531824944210264,0.0,244.05070567563968,0.0,719.7523502857047,0.0
2026-01-16 20:00:00+00:00,0.0,124.30179019801872,0.0,242.70819402017275,74.61580234406193,22.21104897801774,0.0,229.63953491009013,0.0,554.5736295496387,0.0
2026-01-16 21:00:00+00:00,0.0,134.99362541869704,0.0,242.48232125070933,14.422971328422134,0.0,0.0,139.3778997148205,0.0,597.7231822873509,0.0
2026-01-16 22:00:00+00:00,0.0,219.69622936986335,0.0,266.1672282292148,7.891954706387142,0.0,0.0,145.33882797170003,0.0,684.9057597228348,0.0
2026-01-16 23:00:00+00:00,0.0,247.26015666336303,0.0,188.8677930268758,0.0,0.0,0.0,135.89918672426032,0.0,684.4728635855009,0.0
2026-01-17 00:00:00+00:00,0.0,291.43318546976525,0.0,169.90921469445448,0.0,0.0,0.0,102.59598062082787,0.0,702.3616192149522,0.0
2026-01-17 01:00:00+00:00,0.0,358.5159371473495,0.0,131.58475609479893,0.0,0.0,0.0,107.7842911739769,0.0,706.5150155838747,0.0
2026-01-17 02:00:00+00:00,0.0,449.57538735279246,0.0,133.69760742987427,0.0,0.0,0.0,112.82281766125335,0.0,673.2041875560799,0.0
2026-01-17 03:00:00+00:00,0.0,532.8911266550783,0.0,138.68978033968278,0.0,0.0,0.0,113.50477728094054,0.0,632.9143157242983,0.0
2026-01-17 04:00:00+00:00,0.0,564.777376257786,0.0,138.87992140014583,0.0,0.0,0.0,112.09138250627984,0.0,591.2513198357883,0.0
2026-01-17 05:00:00+00:00,0.7211482132396017,531.6563612326839,0.0,225.34979541437167,0.0,3.2451669595782073,0.0,110.50809176281255,0.0,553.519436417314,0.0
2026-01-17 06:00:00+00:00,26.95481462409887,486.9678965172463,0.0,251.81167284926775,0.0,41.33071575695159,0.0,104.64791258940801,0.0,551.2869876630275,0.0
2026-01-17 07:00:00+00:00,95.03796680497925,448.88398571891656,0.0,272.0568835589688,0.0,48.20545346769413,0.0,99.0293853616663,0.0,520.5363250877749,0.0
2026-01-17 08:00:00+00:00,174.52317576870124,444.231247533608,0.0,287.23174859649885,0.0,51.50114731528224,0.0,91.25830733886706,0.0,455.2543734470426,0.0
2026-01-17 09:00:00+00:00,229.92893168271434,433.42315819346794,0.0,218.14141469915646,0.0,43.810178817056396,0.0,83.24284619266848,0.0,416.4534704149363,0.0
2026-01-17 10:00:00+00:00,243.25268096514745,406.06173621051477,0.0,166.0588547969702,0.0,35.69392314566577,0.0,77.42692410216623,0.0,445.5058807795356,0.0
2026-01-17 11:00:00+00:00,240.50414148197896,405.31305300760806,0.0,153.42421205191314,3.9373699202934986,29.429370942466978,0.0,86.07022044032956,0.0,478.32163215540976,0.0
2026-01-17 12:00:00+00:00,201.59359104781282,415.18713175135053,0.0,188.73965183033698,0.0,0.0,0.0,86.87904427068581,0.0,559.3505810998139,0.0
2026-01-17 13:00:00+00:00,139.317537694139,443.8051548013372,0.0,251.1364083935673,25.5345137524602,0.0,0.0,127.3012324449245,0.0,596.9051529135718,0.0
2026-01-17 14:00:00+00:00,51.68816303740927,472.18736610779655,0.0,328.7996892002887,102.64607239903175,18.85097710776103,0.0,249.73061832382308,0.0,634.4721138238896,0.0
2026-01-17 15:00:00+00:00,3.1533967979229773,430.15199048031155,0.0,337.0769352955997,0.0,44.29089138900908,0.0,83.00752003709786,0.0,594.3192660000589,0.0
2026-01-17 16:00:00+00:00,0.0,399.73501764619834,0.0,317.73871903434565,16.550630660764746,54.42543961250921,0.0,95.0147746229676,0.0,528.1354184232144,0.0
2026-01-17 17:00:00+00:00,0.0,401.0892574205134,0.0,307.23818375715086,0.0,84.77447977183903,0.0,71.81636599523921,0.0,521.0817130552575,0.0
2026-01-17 18:00:00+00:00,0.0,429.6356136797216,0.0,335.870965562726,34.08739250008735,78.85071711117753,0.0,133.22704549883514,0.0,534.3282656474523,0.0
2026-01-17 19:00:00+00:00,0.0,452.58495312142696,0.0,317.77072799131054,0.0,50.58129430596844,0.0,83.2875062075463,0.0,545.7755183737478,0.0
2026-01-17 20:00:00+00:00,0.0,470.12470023980813,0.0,277.243652776968,0.0,26.10107913669065,0.0,78.7850223412952,0.0,552.745545505238,0.0
2026-01-17 21:00:00+00:00,0.0,475.2122535839248,0.0,180.3817793179961,0.0,0.0,0.0,78.28994552833637,0.0,586.1160215697428,0.0
2026-01-17 22:00:00+00:00,0.0,509.99054853039246,0.0,146.50907002130634,0.0,0.0,0.0,87.97347421240222,0.0,547.526907235899,0.0
2026-01-17 23:00:00+00:00,0.0,510.7273866163648,0.0,147.49662452365664,0.0,0.0,0.0,71.60976773325933,0.0,393.9162211267193,0.0
2026-01-18 00:00:00+00:00,0.0,533.614598526883,0.0,98.37871744801635,0.0,0.0,0.0,77.70894747804418,0.0,466.04773654705645,0.0
2026-01-18 01:00:00+00:00,0.0,565.8156549114864,0.0,89.98849156469701,0.0,0.0,0.0,94.18158399593577,0.0,515.7642695278809,0.0
2026-01-18 02:00:00+00:00,0.0,575.9333054673131,0.0,96.2110613585147,0.0,0.0,0.0,103.42269064753731,0.0,532.1579425266348,0.0
2026-01-18 03:00:00+00:00,0.0,575.4228508697855,0.0,95.96279822912645,0.0,0.0,0.0,106.54432673466056,0.0,538.9700241664276,0.0
2026-01-18 04:00:00+00:00,0.0,555.0551803656729,0.0,98.69075796049711,0.0,0.0,0.0,105.67452294853886,0.0,525.5795387252911,0.0
2026-01-18 05:00:00+00:00,1.1086150234741785,538.9716705790298,0.0,181.205887585372,0.0,27.3458372456964,0.0,105.54280505833748,0.0,452.50018450809034,0.0
2026-01-18 06:00:00+00:00,44.74072510822511,396.23590187590185,0.0,196.9807176481029,0.0,37.76281385281385,0.0,74.55252016812504,0.0,298.9023213468312,0.0
2026-01-18 07:00:00+00:00,183.24576659038902,459.1601561448378,0.0,239.72450008077035,0.0,41.990469780589585,0.0,82.02866848602613,0.0,283.05043891738717,0.0
2026-01-18 08:00:00+00:00,288.58393894410744,400.3936427004002,0.0,234.03511951778495,0.0,0.0,0.0,80.31581702930178,0.0,249.89648180840572,0.0
2026-01-18 09:00:00+00:00,287.4610726319731,323.0208068139274,0.0,186.32497149040802,0.0,0.0,0.0,76.93717717390338,0.0,210.43097188978817,0.0
2026-01-18 10:00:00+00:00,270.7524190614769,283.0405723293319,0.0,125.88459543758492,0.0,0.0,0.0,62.139202688766886,0.0,208.78321048283942,0.0
2026-01-18 11:00:00+00:00,279.89356429688445,319.25359677613375,0.0,124.78171667699058,0.0,0.0,0.0,70.11997707294584,0.0,276.6761451770454,0.0
2026-01-18 12:00:00+00:00,264.91776315789474,349.6350546176763,0.0,125.44426525502165,0.0,0.0,0.0,72.08581532581411,0.0,319.41710164359324,0.0
2026-01-18 13:00:00+00:00,201.99805615550758,386.10994469215547,0.0,148.26755617883785,0.0,0.0,0.0,75.46054111823135,0.0,416.7139018552679,0.0
2026-01-18 14:00:00+00:00,82.9832268370607,424.74299261543814,0.0,194.44533842048136,0.0,15.691373801916932,0.0,73.05486595014163,0.0,495.93220237496115,0.0
2026-01-18 15:00:00+00:00,4.459228074141048,420.1870756589994,0.0,225.3390756467114,0.0,64.73073010849909,0.0,68.04657481582925,0.0,537.9873156958198,0.0
2026-01-18 16:00:00+00:00,0.0,409.17739800293384,0.0,227.49443245847678,0.0,54.895123293703215,0.0,60.388635552516405,0.0,505.36941069236974,0.0
2026-01-18 17:00:00+00:00,0.0,372.6118224534544,0.0,218.11974412041067,0.0,46.5244651521835,0.0,54.978138035400974,0.0,448.91583023855054,0.0
2026-01-18 18:00:00+00:00,0.0,354.52485686490064,0.0,207.6539453694833,0.0,44.81078180604983,0.0,55.804270639078105,0.0,443.18114532048827,0.0
2026-01-18 19:00:00+00:00,0.0,368.5191223518907,0.0,223.17978318438702,0.0,47.91210029069767,0.0,56.5707296620718,0.0,472.4932645109527,0.0
2026-01-18 20:00:00+00:00,0.0,380.8983687308276,0.0,252.21757745289992,0.0,53.2006183745583,0.0,64.22265253927125,0.0,499.21078290244293,0.0
2026-01-18 21:00:00+00:00,0.0,406.94765367656703,0.0,174.11191182030353,0.0,45.1082699251999,0.0,61.73689425951844,0.0,505.12027031841126,0.0
2026-01-18 22:00:00+00:00,0.0,433.1796598867273,0.0,142.25708275143796,0.0,29.493232188011305,0.0,64.37504560627724,0.0,439.3199795675461,0.0
2026-01-18 23:00:00+00:00,0.0,390.76952120966854,0.4442162466109263,53.641191478889354,5.541214731431124,0.06701538203182078,9.250037445592177,55.99817478353658,0.5054874530400196,443.8831407691995,0.0
2026-01-19 00:00:00+00:00,0.0,473.62254444741154,0.973119034250421,98.05932483538206,11.96729365524986,0.06625491297024144,19.909601347557555,83.470893031825,1.0973469960696238,555.6086217392838,0.0
2026-01-19 01:00:00+00:00,0.0,557.8441552285145,2.0181779643909725,89.9295516540198,24.295757802091323,0.0,41.46751988372562,104.0302650698312,2.251044652589931,640.2885277448365,0.0
2026-01-19 02:00:00+00:00,0.0,596.0075691822868,3.8498245614035094,102.73264151737254,50.31322444041138,0.0,79.65154264972777,120.07214836173519,4.380834845735028,723.2422144413277,0.0
2026-01-19 03:00:00+00:00,0.0,561.274929436464,2.7196029525084158,100.51912662822731,34.47530721498966,0.26617390599018537,55.50304578821431,110.82839567200907,3.0552135296264757,695.6332048719705,0.0
2026-01-19 04:00:00+00:00,0.0,480.88057076189267,0.0,88.10669677059782,0.0,0.0,0.0,82.56039814881935,0.0,633.5523343186901,0.0
2026-01-19 05:00:00+00:00,0.7651356993736952,439.0751039086896,0.0,224.56531764440678,28.897416893460395,36.26743215031315,0.0,166.0309520862832,0.0,532.4986416174731,0.0
2026-01-19 06:00:00+00:00,45.714128278598196,386.2166339851646,0.0,263.62274508482153,12.791006615944555,50.83965175225921,0.0,137.81109696693238,0.0,518.0047373162795,0.0
2026-01-19 07:00:00+00:00,158.89007602219027,361.3832427656082,0.0,218.85504883407998,0.0,48.81877953564825,0.0,99.36421751650637,0.0,428.68863532596686,0.0
2026-01-19 08:00:00+00:00,261.91943957968476,349.54534504624905,0.0,205.3141354823508,0.0,32.72401359843412,0.0,105.94847919413274,0.0,340.5485870991485,0.0
2026-01-19 09:00:00+00:00,335.25889777359674,336.9268901906392,0.0,137.0983428647227,0.0,0.0,0.0,105.66731193206445,0.0,306.92355723897685,0.0
2026-01-19 10:00:00+00:00,391.6931663703859,367.9632122175236,0.0,127.26067246515652,0.0,0.0,0.0,117.41124031187302,0.0,281.09670863506096,0.0
2026-01-19 11:00:00+00:00,373.7567204301075,390.9181570534811,0.0,112.44764643039747,0.0,0.0,0.0,115.7647000567687,0.0,320.11277602924525,0.0
2026-01-19 12:00:00+00:00,325.4623287671233,412.67607529670937,0.0,126.79210731716032,0.0,0.0,0.0,114.17633729931195,0.0,359.89315131969505,0.0
2026-01-19 13:00:00+00:00,236.95226156899614,445.56458286760204,0.0,181.31023747992066,34.338566489541286,1.4198182162597472,0.0,188.74714809610413,0.0,407.667385281576,0.0
2026-01-19 14:00:00+00:00,95.3280032800328,443.79047283139477,0.0,203.31272218752133,48.751740071108145,14.449970792558695,0.0,222.9031096845854,0.0,492.46398115279885,0.0
2026-01-19 15:00:00+00:00,5.525756502378301,431.0149471231023,0.0,229.58975803622062,0.0,51.96842424855784,0.0,115.7372663415392,0.0,525.1638477482018,0.0
2026-01-19 16:00:00+00:00,0.0,421.25646313557274,0.0,225.59671973758876,0.0,50.37272006344171,0.0,113.69087671742098,0.0,520.0832203459757,0.0
2026-01-19 17:00:00+00:00,0.0,419.00449023945055,0.0,227.60914397649003,0.0,50.2139042721519,0.0,120.60020962567381,0.0,519.5722518862337,0.0
2026-01-19 18:00:00+00:00,0.0,404.8600578582328,0.0,213.73882797292762,0.0,55.04600316580926,0.0,122.9910545286341,0.0,511.3640564743963,0.0
2026-01-19 19:00:00+00:00,0.0,413.86270519957765,0.0,216.95008761906672,0.0,61.695357178689676,0.0,117.94274436506646,0.0,508.67410563759944,0.0
2026-01-19 20:00:00+00:00,0.0,437.5941436382019,0.0,199.52715094092568,0.0,38.428264604811,0.0,112.67604424450768,0.0,546.7743965715537,0.0
2026-01-19 21:00:00+00:00,0.0,459.1924420017005,0.0,124.33699744928944,0.0,0.0,0.0,111.22563160451841,0.0,518.1199289444917,0.0
2026-01-19 22:00:00+00:00,0.0,472.97052489905786,0.0,78.64454912516824,0.0,0.0,0.0,115.8391655450875,0.0,503.5457604306864,0.0
2026-01-19 23:00:00+00:00,0.0,478.1375686721387,0.0,75.46192985519568,0.0,0.0,0.0,124.8137562994987,0.0,473.5867451731669,0.0
2026-01-20 00:00:00+00:00,0.0,500.4907672553776,1.1063575042158507,83.60943856184065,10.302434353167904,0.44919778366658597,20.151511683931567,147.29126108709931,1.1021982654781972,519.7218335052223,0.0
2026-01-20 01:00:00+00:00,0.0,534.5340514157037,2.8846214433395687,98.69914723868035,26.273734862656294,0.36595943684158705,52.073875159988184,178.20870313927082,2.8415673919464406,607.768339911573,0.0
2026-01-20 02:00:00+00:00,0.0,544.4180878336407,3.969457899114438,103.190169511797,39.50015656343265,2.171050442780958,78.41704584373012,194.03279967418717,4.115274719898234,645.3359575114188,0.0
2026-01-20 03:00:00+00:00,0.0,537.038022221307,0.0,83.24531320827703,17.334203130014878,1.396594564977502,0.0,227.08097561019287,0.0,529.9048912652307,0.0
2026-01-20 04:00:00+00:00,0.0,499.9280380557355,0.0,119.79430621281467,11.871661604657909,0.0,0.0,211.09106040618528,0.0,544.3149337206066,0.0
2026-01-20 05:00:00+00:00,1.0547778040420754,460.5094343301554,0.0,287.33493268904056,62.71983070394649,14.616206713154474,0.0,308.27899315406773,0.0,515.4108246055932,0.0
2026-01-20 06:00:00+00:00,60.250571957729605,394.7688276386913,0.0,306.72990755976735,35.46177069062605,48.227475759886694,0.0,186.55260781928993,0.0,460.0088385740091,0.0
2026-01-20 07:00:00+00:00,229.14709517923362,340.35815822002473,0.0,247.04366121784224,0.0,38.97991347342398,0.0,109.02033709988287,0.0,363.45083480959255,0.0
2026-01-20 08:00:00+00:00,366.32648659751464,314.25007702577795,0.0,173.9732079000781,0.0,23.88826127143884,0.0,100.71422456041796,0.0,261.84774264477255,0.0
