,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Geothermal,Other renewable,Storage,Nuclear,Fossil Brown coal/Lignite,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Other
2026-01-16 04:00:00+00:00,0.013711128532497108,471.43875452915205,49.781627105599036,22.100668714035045,59.72797296715285,265.5682985013186,0.0,0.0,0.01199723746593497,3186.6693178902765,45.517518945757274,23.124153441395784,229.31002996228463,4.140126878770555,22.145822698259906,0.0
2026-01-16 05:00:00+00:00,0.0,417.1323448959741,52.81576007769017,15.972598904373092,301.629427032616,391.8992783065116,0.0,0.0,125.69551487582528,3235.619990543427,0.0,28.004662632164223,335.32509037376536,4.162478336533285,21.242854021120397,0.0
2026-01-16 06:00:00+00:00,0.0,397.76895043023274,55.6665014324203,15.159147697235142,1145.840551887834,658.3983053114722,0.0,0.0,1001.2928147910528,3572.2528752666967,0.0,31.869333620181283,384.63992532682204,4.0057161917207695,20.105878044332055,0.0
2026-01-16 07:00:00+00:00,45.818598526675146,384.14588590180034,59.78481280221553,14.583735511483376,1339.8418036657267,695.1055337788077,0.0,0.0,1389.0904232998862,3553.9149786330463,0.0,31.515973184989853,376.2940027581979,3.880516235430355,19.52373570174114,0.0
2026-01-16 08:00:00+00:00,190.5087376621288,364.17211985876946,55.62528732218958,14.403258804363025,1242.2242541046187,668.4204639546492,0.0,0.0,1233.5046051016254,3452.965365994917,0.0,30.46337656622792,386.9104334014892,3.7857074455994852,19.01638978342232,0.0
2026-01-16 09:00:00+00:00,429.73234046253157,320.2696717479834,52.78150404146643,14.660111708136007,999.026243977512,628.5100610259447,109.18490104514122,0.0,759.7707389320743,3374.3638635703082,0.0,30.790864081838638,554.3669079695616,3.8057686166466667,19.185544057235063,13.55147876362019
2026-01-16 10:00:00+00:00,642.8478058133546,278.9751684298189,51.70896857580883,14.801857652045838,736.1716943093714,591.7962939279627,173.52599936715535,0.0,349.0277155089009,3312.6995904384125,0.0,29.839159100123666,637.9249458434276,3.851265755139712,19.368457860483204,22.486077417993883
2026-01-16 11:00:00+00:00,629.4989830169748,273.8814490112874,46.71799374517155,15.88810864415439,254.06726205940325,447.43128760039986,189.2598599137931,0.0,96.79456228098115,3241.548580961758,0.0,24.793106333582763,664.6239121193653,4.158577985233328,20.916273224447334,26.17004310344828
2026-01-16 12:00:00+00:00,851.9668368218647,250.70476559326445,41.2367780959621,15.476991685597014,273.68987451989574,534.9193715882964,407.15688413702816,0.0,114.3259918874652,3266.0266068468695,0.0,31.019618231139358,975.9595268982655,4.120848217856344,20.858320924892308,54.28758455160376
2026-01-16 13:00:00+00:00,700.0074202172966,227.66863056237747,39.06277643666167,15.828189910084129,631.2828466665245,659.7651217938505,294.43261741798443,0.0,231.10401676694707,3592.2841396819344,0.0,32.043056179799926,828.476549280041,4.184836085691148,21.056636385748924,38.30316261505782
2026-01-16 14:00:00+00:00,355.4066839132603,173.74457307576427,36.83133719228948,14.174057251618484,1178.6456068628524,674.7775331148516,0.0,0.0,472.31282546197684,3490.7786895830004,0.0,26.01797804501292,376.9253328814408,3.7098121691697945,18.675570448762564,0.0
2026-01-16 15:00:00+00:00,125.41991454887604,171.71789044989944,39.2619383675643,14.028003864793305,1278.4667916778728,678.439134915265,0.0,0.0,968.3728165380082,3429.0747367254144,0.0,28.514957230129685,369.6487280727002,3.6564444548063126,18.39864315467158,0.0
2026-01-16 16:00:00+00:00,18.907296509941148,183.89842877613083,41.341949123326835,25.54368638753912,835.0431609392855,573.1610573600336,0.0032164487707077353,0.0,772.2833111125758,2921.2593188731416,0.0,28.487113584567425,477.7492333962409,3.545647288360158,22.293776409036873,0.9828037910495859
2026-01-16 17:00:00+00:00,11.982804061407455,223.01438443796147,30.489290228344196,15.201503559776974,956.995180570337,566.3736897024669,0.0002695047354030876,0.0,829.3691032645162,3137.9213513603927,0.0,29.336637562933127,391.53491926546207,3.691912897138736,18.9566049153769,0.08234866915094344
2026-01-16 18:00:00+00:00,10.236950318324729,243.1644291454715,30.978357694927375,13.219740236165118,1525.9667858348225,761.8774281842473,0.0,0.0,1120.4102509962834,3408.829492910242,0.0,26.67179840622246,360.3647327961171,3.3813570068981504,16.948676470277604,0.0
2026-01-16 19:00:00+00:00,0.0,299.4396793478544,37.03115464546121,15.447602938239937,1074.9771051389087,750.0558307105794,0.0,0.0,520.3818336784121,3655.0228025271745,0.0,29.860233063991938,402.2837928243376,3.807799270123977,19.192165854917214,0.0
2026-01-16 20:00:00+00:00,0.0,343.1722603522428,40.672008529044945,15.979864076509571,476.52656725906746,661.5169205885809,0.0,0.0,166.69457706723847,3762.347468439424,0.0,31.861810487199605,441.64544803053417,4.218083753838326,21.289991416320007,0.0
2026-01-16 21:00:00+00:00,0.0,348.803028071944,38.209480771361264,16.175718823090556,308.9642329798746,632.6362409763722,0.0,0.0,135.3702824566883,3724.0610476864395,0.0,33.05932541962729,421.6685730483455,4.264842635071223,21.462227131185852,0.0
2026-01-16 22:00:00+00:00,0.011076345431789737,377.06499801356176,27.160989990424294,40.49638940156258,269.37631893268724,738.0963841148391,0.00400002232199801,0.0,75.02087207072817,3824.5736373420295,95.95068836045057,31.631419293265324,595.4120406681675,4.127775815843892,26.401180585853044,1.2222290428327254
2026-01-16 23:00:00+00:00,0.013041502100181807,349.4109785066466,23.496687599135697,39.54966716732831,277.5520052772875,753.9508688666399,0.0043739186036096354,0.0,34.93576625282941,3743.253471621564,84.88061641903327,23.774591354161803,544.4237558597888,3.8408177960688645,25.626882729930813,1.336475128880722
2026-01-17 00:00:00+00:00,0.014305970676143183,359.40229258424506,24.99684421549983,48.57380799700776,181.94188142442826,711.2256494853725,0.0056136647154783606,0.0,18.879011128185454,3743.873024578064,124.46671353933773,23.64275500140598,577.7135521472513,3.910889969068427,27.73837185390199,1.71528644084061
2026-01-17 01:00:00+00:00,0.014364794777436895,350.617421519731,24.271244975006468,48.779675924140285,186.055002470662,717.7363123602888,0.0053753377665548135,0.0,15.605215145274045,3854.0196268534564,124.69599519800387,24.24045866607384,546.7355753561526,4.012718718205048,27.818548362903357,1.6424643175584157
2026-01-17 02:00:00+00:00,0.01568981064021641,362.61809343525437,25.49078733499344,53.29783770733779,150.7798318193853,711.6550340036097,0.00556358620129004,0.0,14.103746979558816,4132.681109382559,136.1300270513977,26.960852226696378,578.8988055405174,4.436675272710358,30.225961176522347,1.6999846726164014
2026-01-17 03:00:00+00:00,0.015699412350832047,349.8407250388119,22.331695216120256,49.47518196340984,134.3407775910543,698.3245855023272,0.004837857019298078,0.0,14.467623009526713,4179.37608415097,136.07727311956188,26.289639955220665,556.7791099478547,4.45842346910737,29.24010967743508,1.4782340892299684
2026-01-17 04:00:00+00:00,0.03143335139847781,327.704476684381,19.545482328034122,47.62765662726413,153.21771713984816,654.5269517984968,0.00445040972025996,0.0,11.95646600988929,4102.173786215499,136.09593377160942,26.447833950628397,554.7376951530869,4.468558037815728,28.851711107805233,1.3598474145238766
2026-01-17 05:00:00+00:00,0.056120140328001195,272.36483689825553,14.959502271775714,40.266793780966054,374.37111368248725,818.4841852002153,0.0025516788019748463,0.0,86.09664925471048,4523.209512823679,131.07113865151624,32.97166301206597,525.6427566645623,4.43706200561395,26.11143430108579,0.7796796339367587
2026-01-17 06:00:00+00:00,0.3582398540112406,288.54063029217366,15.849403027215098,45.4371253909425,431.70124925258165,822.2606943908524,0.003322299974744709,0.0,291.7925325963733,4402.564675035773,143.66520422324626,35.01306761226855,563.9514382957224,4.313575505457293,26.583695008902836,1.0151472145053277
2026-01-17 07:00:00+00:00,51.25214539621517,204.07263312817912,16.771222340646034,33.25534774664041,436.51045990611044,732.9760145065496,0.0003363134130224697,0.0,264.94612843911347,4058.5345732375813,119.97311132622765,33.804448270729196,499.17466967025723,4.24293191437992,22.058215372200976,0.10276243175686577
2026-01-17 08:00:00+00:00,179.37345777555123,218.65257557175337,17.345457692397492,33.852913433569526,384.7910013271682,694.6089090385708,0.001983185079906329,0.0,278.75823017413006,3577.336293087583,88.14496912620497,24.254699857778483,477.9888182447306,3.7741992299126066,21.960519036709208,0.6059732188602674
2026-01-17 09:00:00+00:00,297.3054046017691,259.29502952139245,12.71150059899141,42.09381262347845,251.86246706619485,631.2109369979682,0.004487933148759181,0.0,44.57483294914204,3314.66090925105,79.60832161998844,21.9261383816433,511.1846898717058,3.7493933338413705,25.3157623431198,1.3713129065653054
2026-01-17 10:00:00+00:00,530.5572191271327,187.82986623463222,9.372651203653186,24.871534233638023,190.23476762097434,546.7808058088216,144.4161978387675,0.0,32.49788920072065,3219.3068776176196,21.96211996104336,21.368182035128594,610.3321472973907,3.7216215300889726,20.718100560707892,19.505019729681045
2026-01-17 11:00:00+00:00,419.32434953025006,150.7538822009513,9.343422840964381,28.364225776057744,126.99647559606909,378.56402617822584,95.63060254862928,0.0,10.268244497163991,3240.2242832710053,68.68474148019433,24.06398773505474,544.0843314528163,4.152648730435863,21.510636037447213,12.959142124735322
2026-01-17 12:00:00+00:00,506.94192851271333,165.35848434783617,4.7087595177386445,30.62598705417178,125.29737759717409,399.7069629974151,222.4733151003741,0.0,1.6221493050706064,3194.985010006795,54.09803419452362,24.011562025367255,708.5378377375323,4.198471041366967,22.515708654282246,30.343411907638362
2026-01-17 13:00:00+00:00,257.25736798767576,238.48131146458965,5.068945384321672,36.954519745966365,108.51547072753695,386.8900037370407,55.23816782976596,0.0,1.2282656267646408,3078.7956928594817,31.135622239884118,24.095001695463147,559.5353820199322,4.238738698162692,26.005479101424896,8.36003088198868
2026-01-17 14:00:00+00:00,200.63498312901345,164.75231801052226,6.197431696642007,21.534295768151164,193.14253560906997,394.54536352562104,0.0,0.0,37.846887589538056,3225.875565073693,0.0,23.697701409686342,379.07919839192687,4.089175935324812,20.60454386081139,0.0
2026-01-17 15:00:00+00:00,88.01144194546356,194.6737396951333,7.199342584449241,21.574031849169728,432.28866555441584,455.17968691287825,0.0,0.0,178.846526684655,3330.524753843516,0.0,24.297424140608772,377.6036902949967,4.042024359124852,20.33367213558832,0.0
2026-01-17 16:00:00+00:00,17.78759209475162,238.07126158368547,12.702680746874506,21.706483886803845,660.1742728974054,500.096082984012,0.00016317925710298675,0.0,357.7693246757946,3311.494906181698,0.0,29.587993971047748,378.4874713336099,3.9491339751352283,20.122772161365408,0.04986032855924595
2026-01-17 17:00:00+00:00,8.383139580923178,261.33301626967176,9.783862735067338,21.714851617455356,827.6546633012748,501.129872062815,0.0017201631384541438,0.0,494.61731165977835,2685.7442744302944,0.0,23.921736538928574,335.4531762037518,2.957047404215767,17.279722629268658,0.525605403416544
2026-01-17 18:00:00+00:00,11.15874289955554,378.08567420264365,11.388052931973974,31.962050977646832,835.7156924316931,706.6336535567254,0.002643136793717728,0.0,543.158685773237,3502.302207440996,51.37217535963422,30.0255806897834,459.86557442577964,3.681093294418386,22.265547747705725,0.8076251314137503
2026-01-17 19:00:00+00:00,0.10671103084031747,371.9994686913139,15.217472771115435,32.192482058401325,522.4173441947039,777.2799666837782,0.0,0.0,174.37954559722138,4076.5212589449825,134.3158406308221,31.972103467848317,460.90547349032926,4.095470278523083,20.64686216011977,0.0
2026-01-17 20:00:00+00:00,0.014903367546599844,390.597523739953,9.258400489319,27.851429899515256,394.9621035540078,620.6146440690133,0.0016600186044079814,0.0,79.88759487876747,3595.504323395492,23.804599910748003,29.22723648644383,401.30875361933715,3.6991506359711606,21.010448028377752,0.5072279069024388
2026-01-17 21:00:00+00:00,0.025666385377069993,456.0954508224389,14.976705658546813,50.88652479165037,200.9291534730985,651.6113588013682,0.004485364099867126,0.0,32.37979979045067,3724.493659428983,135.18485178102767,27.547801244526188,548.7014344011925,3.7269718682529263,25.11560826958451,1.3705279194038442
2026-01-17 22:00:00+00:00,0.018270881570035754,441.25156915741957,18.73799849992744,49.721868839924355,165.0576107770552,585.9788373821133,0.004970413621090109,0.0,15.92241032804233,3411.706824433281,120.04882735591993,26.64764468254542,538.0512397427534,3.530962738529561,24.802227271965144,1.518737495333089
2026-01-17 23:00:00+00:00,0.014947179762506315,482.69324778842264,28.481326485645024,56.21623955038474,161.51491179358783,638.053522328356,0.0058781863922427475,0.0,15.43809331251596,3762.2689253567055,131.02697779813036,28.754928408854543,541.5517601364871,3.8690012142076187,27.86412795180671,1.7961125087408396
2026-01-18 00:00:00+00:00,0.015029726516052319,489.72852723676465,32.253018536758184,56.99034273803569,120.4499919477798,564.1904218292461,0.00603781018343867,0.0,11.305265622501441,3606.7810600380317,131.56521601268332,25.80300694867541,471.19983700737794,3.8693584412694735,28.49799965923725,1.844886444939594
2026-01-18 01:00:00+00:00,0.015032228908498443,498.12848147876815,38.44053180244992,56.90036639681344,104.17267308734124,531.8091289027368,0.005852245657422975,0.0,11.197465895986264,3622.4782205959596,131.65226078062938,25.07700615043199,427.7776259216565,3.8525492308267997,28.704619108731837,1.788186173101465
2026-01-18 02:00:00+00:00,0.01334738202665948,442.2950884546458,32.450159276407376,51.89298441906526,103.80708806335328,507.54155140822417,0.00541935414909281,0.0,9.376176859503532,3446.4778030656607,116.93196480822148,23.40090966330116,378.0189344066862,3.609464051663143,26.848195019313316,1.6559137677783586
