,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Hard coal,Fossil Gas,Fossil Oil,Waste,Fossil Peat,Other
2026-01-01 11:00:00+00:00,0.07840401213203581,2910.2648908486667,0.0,0.0,2855.4186059643775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.48809917482323
2026-01-01 12:00:00+00:00,0.06264406098600138,3081.3483030736656,0.0,0.0,2963.1292080152493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.73484485009942
2026-01-01 13:00:00+00:00,0.04694463136579067,3148.7256483290557,0.0,0.0,3044.0134702239366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.38893681564186
2026-01-01 14:00:00+00:00,0.014439592015816703,3041.0409606252606,0.0,0.0,3033.481601308335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.83799847438861
2026-01-01 15:00:00+00:00,0.13935958464920448,2737.8293792028785,16.708032996297497,1.6899453778762468,2941.581234834329,110.7230511426601,0.014351681899761177,0.0,0.0,1.154067509410912,0.2789868363973275,0.010596189514918662,2.2586412704216547,0.0,79.18735337366527
2026-01-01 16:00:00+00:00,0.017388925993291945,3800.478113668188,0.0,0.0,4103.5926100900615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.23688731575655
2026-01-01 17:00:00+00:00,0.017964637740142293,3404.7377021931884,0.0,0.0,3433.8426395254633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.50169364360853
2026-01-01 18:00:00+00:00,0.025434456001299864,3665.627275372829,0.0,0.0,3718.586368192491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.81092197867854
2026-01-01 19:00:00+00:00,0.02663996563843692,2591.7336779273187,0.0,0.0,2887.775130855355,548.5593576598909,0.0,0.0,0.0,0.0,0.19248609298113556,0.0,7.723786265837215,0.0,76.88892123297839
2026-01-01 20:00:00+00:00,0.03707044382539712,3116.085549245298,0.0,0.0,3172.0548583847285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.12252192614804
2026-01-01 21:00:00+00:00,0.037613963576623846,2897.277409561124,0.0,0.0,2951.4494358406364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.46054063466352
2026-01-01 22:00:00+00:00,0.030315392696032117,2342.178142599832,0.0,0.0,2321.1141302037877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.05241180368391
2026-01-01 23:00:00+00:00,0.025724530430997337,2132.119916017649,0.0,0.0,1978.410604252589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.84375519933087
2026-01-02 00:00:00+00:00,0.02206981526828559,2065.6569336662806,0.0,0.0,1833.6224492412869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.1485472771646
2026-01-02 01:00:00+00:00,0.017905632199044223,1931.520385342543,0.0,0.0,1724.24142970037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.39527932488782
2026-01-02 02:00:00+00:00,0.019426950382393716,1816.2847355211525,0.0,0.0,1649.3702126031621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.72562492530327
2026-01-02 03:00:00+00:00,0.023206609380973416,1962.7922836537418,0.0,0.0,1785.826416050899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.13309368597793
2026-01-02 04:00:00+00:00,0.015290562927847896,2064.481403060618,0.0,0.0,2073.1327304150586,93.46805709207727,0.0,0.0,0.0,0.0,0.03228507472786565,0.0,1.2821082417263872,0.0,65.93812555286344
2026-01-02 05:00:00+00:00,0.015200176044877058,2433.9461775731456,0.0,0.0,2769.922305176878,14.84607775686788,0.0,0.0,0.0,0.0,0.005116401958077302,0.0,0.22577805224924616,0.0,88.4893448628563
2026-01-02 06:00:00+00:00,0.01491016568740565,2876.4691015314634,0.0,0.0,3657.365117055088,2.951824024716154,0.0,0.0,0.0,0.0,0.0010206427621414244,0.0,0.04434873954408267,0.0,104.07867784073892
2026-01-02 07:00:00+00:00,0.013699652392872994,2917.4245800692142,0.0,0.0,3716.5279386940324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.68378158435998
2026-01-02 08:00:00+00:00,0.01651349311018067,2859.164275025981,0.0,0.0,3772.3188995468317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.65031193407661
2026-01-02 09:00:00+00:00,0.067635394061139,2687.7682554641,0.0,0.0,3610.00750598159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.03160316024871
2026-01-02 10:00:00+00:00,0.13273412596128548,2654.188536133025,0.0,0.0,3630.5291340571816,0.027447584459552615,0.0,0.0,0.0,0.0,9.58189256865432e-06,0.0,0.00030874529726040924,0.0,107.19682977218245
2026-01-02 11:00:00+00:00,0.1934884084638529,2653.46262701775,0.0,0.0,3594.6541350294438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.86474954434232
2026-01-02 12:00:00+00:00,0.07153779888405513,2579.4579680274046,0.0,0.0,3600.0418015420473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.02869263166512
2026-01-02 13:00:00+00:00,0.042256684830931625,2611.373702975059,0.0,0.0,3564.811757609581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.49728273052942
