,Solar,Wind Onshore,Wind Offshore,Biomass,Hydro Water Reservoir,Hydro Run-of-river and poundage,Other renewable,Storage,Nuclear,Fossil Gas,Waste,Other
2026-01-04 02:00:00+00:00,2.966031782375541e-07,351.7158890601539,0.002090213534896086,0.0,2651.0701936306796,146.989116794947,10.52826888774943,128.9600266297385,0.015080362781044432,1.8794656838815306e-06,4.767397345584245,0.0019348987622285379
2026-01-04 03:00:00+00:00,0.0,368.402563292818,0.003306304955018785,0.0,2626.917033491015,151.45148726182805,10.265736066019526,133.14046235524347,0.0,0.0,5.019411228121037,0.0
2026-01-04 04:00:00+00:00,0.0,357.67542091847156,0.0,0.0,2722.917040974926,146.87933577777252,9.778944424338144,143.37654682255703,0.0,0.0,5.497711081934409,0.0
2026-01-04 05:00:00+00:00,3.0891089955179126e-07,387.50032178194084,0.0017650254809210327,0.0,2720.2457066743723,151.09401227609732,10.303151647407086,142.92879522984728,0.014915983435500777,1.3935830054968024e-06,5.4594170251540985,0.0019126537708521246
2026-01-04 06:00:00+00:00,0.003282153220211926,261.8254131592728,0.011958824441655158,0.0,2819.7703361368876,129.62835975577076,6.23187028712356,162.48785518258669,151.91342688433144,0.018924126675095788,6.596143256103532,19.637430233586418
2026-01-04 07:00:00+00:00,0.02341580492261437,148.8764477139124,0.11228796204681085,0.0,2819.7298617645397,119.96053416793643,0.8705692028466577,188.90890095581995,401.47632418720127,0.056272962430848956,7.82723233731894,52.18315294102402
2026-01-04 08:00:00+00:00,0.0,8.012458814676874,0.24497996800435248,0.0,3464.013919744185,163.19714582198722,0.0011072442962670088,180.0359033150214,0.0,0.0,9.119485091829125,0.0
2026-01-04 09:00:00+00:00,0.31604099113971473,127.64028699333866,0.10268987600623884,0.0,3153.466569585901,155.35387386356058,2.1978633909312575,155.13972729304805,181.68184785557932,0.03960058959953464,7.916507300527284,23.76999226036796
2026-01-04 10:00:00+00:00,0.0,24.305612141600406,0.3667904222818286,0.0,3719.4136800238152,215.25146095909113,0.027138106334643513,199.37594896226244,0.0,0.0,9.709369384614682,0.0
2026-01-04 11:00:00+00:00,0.0,39.94287685413695,0.3479294656412402,0.0,3823.1979106496674,228.39954793807044,0.3556545274991972,200.14088200589697,0.0,0.0,9.915198559087727,0.0
2026-01-04 12:00:00+00:00,0.0,27.97151190463611,0.31209365942879164,0.0,3725.7328151575302,222.40733669685687,0.0,201.32217359073093,0.0,0.0,9.904068990816558,0.0
2026-01-04 13:00:00+00:00,0.0,42.278621588560384,0.41757401772062563,0.0,4160.35580485703,270.872361581808,0.16196214691420174,221.37029591281822,0.0,0.0,10.868379895148822,0.0
2026-01-04 14:00:00+00:00,0.0,67.53462003966312,0.6624048572604733,0.0,4568.547870989457,305.89818104853686,0.07284064022067369,243.02707172254767,0.0,0.0,11.707010702314555,0.0
2026-01-04 15:00:00+00:00,0.0,86.92640734760383,0.4688743221595154,0.0,4653.74588193524,303.5484317550517,0.023970337310335266,246.58532222015575,0.0,0.0,11.501112082478793,0.0
2026-01-04 16:00:00+00:00,0.0,116.75712066377103,0.4146648026007263,0.0,4619.4285600873945,300.20650634505654,0.0001587854149960079,252.84706421331637,0.0,0.0,11.270925102445709,0.0
2026-01-04 17:00:00+00:00,0.0,142.12335922704503,0.37170917441448004,0.0,4676.379033081647,301.76417699792825,0.0,246.61072433438534,0.0,0.0,11.425997184579568,0.0
2026-01-04 18:00:00+00:00,0.0,131.70429691416442,0.3616806343049186,0.0,4633.630052645723,290.74647406593084,0.00015253553372474198,248.2124214443556,0.0,0.009933784671581031,11.184987975315881,0.0
2026-01-04 19:00:00+00:00,0.0,135.51815279533918,0.38584172337487044,0.0,4669.838213216135,283.0757132248717,0.0,245.44794951650155,0.0,0.0,11.05912952377772,0.0
2026-01-04 20:00:00+00:00,0.0,121.96734787733496,0.4215708460717945,0.0,4818.2620864286855,291.3286462419959,0.0,254.7886687591436,0.0,0.0,11.031679846768677,0.0
2026-01-04 21:00:00+00:00,0.0,106.70054556803123,0.4596338338646776,0.0,4814.906835832069,295.95268566166123,0.0,257.71089031399663,0.0,0.0,11.294408790377023,0.0
2026-01-04 22:00:00+00:00,0.0,106.36652612925019,0.6376198295353376,0.0,4746.998729502451,289.3212387243698,0.0,253.77760502419363,0.0,0.0,11.373280790199555,0.0
2026-01-04 23:00:00+00:00,0.0,114.53834988678739,0.5843885609930858,0.0,4719.266447988777,270.04527222372843,0.11097583607475763,282.4996302548149,0.0,2.3123884944039235,11.642546754419932,0.0
2026-01-05 00:00:00+00:00,0.0,112.13444861752839,0.6128792833469376,0.0,4754.621926895487,273.44430894830685,0.01171559120717483,286.9450888168957,0.0,2.443164575825533,11.936467271402684,0.0
2026-01-05 01:00:00+00:00,0.0,100.6230859983373,0.5695643072055999,0.0,4517.638356363834,246.70644141693757,0.3177419840165751,276.7204014329879,0.0,1.9905824157323935,11.033826080949316,0.0
2026-01-05 02:00:00+00:00,0.0,90.28235551191683,0.7338341354795639,0.0,4760.592176872162,267.9860269044597,0.0,284.8578475720803,0.0,2.286513398161657,11.761245605741054,0.0
2026-01-05 03:00:00+00:00,0.0,88.66362236564169,0.7111063577505293,0.0,4441.739197149025,234.24389995868333,0.020894668311735483,264.4802496343935,0.0,1.8037249090075536,11.162304957185329,0.0
2026-01-05 04:00:00+00:00,0.0,102.69158862207699,0.7535802288972813,0.0,4581.033814697827,247.85191564473388,0.088585096568408,272.8166503056785,0.0,2.3020686560193355,11.436796748198097,0.0
2026-01-05 05:00:00+00:00,0.0,129.3129667422504,0.8151540726782341,0.0,4707.3833759818735,264.66610555531577,0.0,281.9286085973697,0.0,2.23113331725131,11.337655733260926,0.0
2026-01-05 06:00:00+00:00,0.0,157.87390486495602,0.7236291539403813,0.0,4819.437118778575,277.9544357265282,0.0,214.54520389510725,0.0,2.5653633401568516,11.00034424073656,0.0
2026-01-05 07:00:00+00:00,0.0,171.5728511201961,0.6557501274322193,0.0,4639.694060299334,308.7470910854993,0.0,210.87321512156961,0.0,2.929813805797427,10.877218440171768,0.0
2026-01-05 08:00:00+00:00,0.0,178.10576446392403,0.6238686797949459,0.0,4522.433068403649,301.0778173203682,0.0,202.03566832144446,0.0,3.014804910199642,10.35900790062001,0.0
2026-01-05 09:00:00+00:00,0.0,149.40247722900438,0.6275075951348017,0.0,4431.379102402316,294.7427360297557,0.0,194.93006785329388,0.0,3.0265953270571946,9.966513563438461,0.0
2026-01-05 10:00:00+00:00,0.0,137.1644553784636,0.6881396282957902,0.0,4368.861073228973,281.3695790610112,0.0,191.35964007750192,0.0,3.0419680804936275,9.565144545260939,0.0
2026-01-05 11:00:00+00:00,0.0,140.9251018292273,0.7809842286230521,0.0,4328.26943807796,294.23346394559314,0.0,195.56046829886202,0.0,3.125415773938351,9.905127845796034,0.0
2026-01-05 12:00:00+00:00,0.0,142.17624376152585,0.864980768196137,0.0,4338.770204935738,282.808378772646,0.0,193.46253447107614,0.0,2.4637685190158076,9.80388877180185,0.0
2026-01-05 13:00:00+00:00,0.0,159.3802086074126,0.90718888322477,0.0,4425.233458681207,285.7032023799971,0.0,196.2746135244176,0.0,2.610121125380821,10.041206798360168,0.0
2026-01-05 14:00:00+00:00,0.0,200.08763968410193,0.9266627753956841,0.0,4381.90516065618,294.8539911412113,0.0,195.4172902260628,0.0,2.683864141354946,9.97539137569342,0.0
2026-01-05 15:00:00+00:00,0.0,222.1369064328155,0.9200134645170714,0.0,4503.058228063666,295.178131249472,0.0,194.49104407481155,0.0,2.5116392006197525,10.25403751409817,0.0
2026-01-05 16:00:00+00:00,0.0,189.9194154643111,0.6468506051954086,0.0,4381.335231745987,278.077636952753,0.07128164497911187,225.11473075925323,0.0,2.217261155701016,9.917591671820372,0.0
2026-01-05 17:00:00+00:00,0.0,138.64906824554166,0.4999769263295744,0.0,4028.720314830294,242.0036034280704,0.1122541687734633,207.74762107156192,0.0,1.8453572166061947,9.271804112822453,0.0
2026-01-05 18:00:00+00:00,0.0,195.0574472272798,0.5803150168567993,0.0,4568.92693006682,271.3834368006925,0.0,222.03913850481115,0.0,2.3564672251946117,9.73126515834635,0.0
2026-01-05 19:00:00+00:00,0.0,202.12264044680757,0.513822902604038,0.0,4538.8145098024015,263.23458479701026,0.0,190.6225481600145,0.0,2.1948913877604386,9.772002503400591,0.0
2026-01-05 20:00:00+00:00,0.0,203.90240639024037,0.4319958996708982,0.0,4586.864101011282,265.1668443911558,0.0,199.35557842447636,0.0,2.553990485182929,10.075083397991362,0.0
2026-01-05 21:00:00+00:00,0.0,197.31838952130423,0.3696877586735262,0.0,4674.4644536928945,251.14974323087466,0.0,199.03168962705467,0.0,2.3928240600989055,10.323212109100089,0.0
2026-01-05 22:00:00+00:00,0.0,211.42875652056932,0.5498231060545892,0.0,4789.050884014981,267.9476167753734,0.0,284.23678022135414,0.0,2.277795720916432,11.15834364075084,0.0
2026-01-05 23:00:00+00:00,0.0,168.99982602852847,0.43291328117935074,0.0,4965.231118293972,251.2525811826564,0.0,245.5167765110775,0.0,2.2209393871262613,10.99584531545994,0.0
2026-01-06 00:00:00+00:00,0.0,157.18440424980062,0.37473136909603383,0.0,4844.329828995454,250.10591934411232,0.0,237.55305653437742,0.0,2.070281382874147,10.98177812428613,0.0
2026-01-06 01:00:00+00:00,0.0,154.98368448869152,0.272191017977043,0.0,4896.314444307343,252.4007233943748,0.0,242.05616652692584,0.0,2.1917870683502785,10.8560031963368,0.0
2026-01-06 02:00:00+00:00,0.0,143.97819659287995,0.22369390268805298,0.0,4722.3325115117295,239.44525101966522,0.10002451605056088,249.14750880710397,0.0,1.7922846125664522,10.630529037316233,0.0
2026-01-06 03:00:00+00:00,0.0,131.41014308318142,0.17315985163402972,0.0,4702.066283173056,242.70964672772865,0.254306307401247,240.04785767135647,0.0,1.8110522291217088,10.702550956519769,0.0
2026-01-06 04:00:00+00:00,0.0,136.94679215008125,0.22846865468497604,0.0,4893.428613358223,277.3866381217585,0.0,244.40192477895386,0.0,2.520219099250545,11.262343837047585,0.0
2026-01-06 05:00:00+00:00,0.0,116.84016339063628,0.19160809701307435,0.0,4988.859018526606,272.69802234289193,0.0,247.57385369846708,0.0,2.406655653542897,11.030678290842296,0.0
2026-01-06 06:00:00+00:00,0.0,109.9164986934735,0.17029745217624584,0.0,4930.892300182697,299.9403621335648,0.0,234.97172252880156,0.0,2.6831605666305656,10.475658442656965,0.0
2026-01-06 07:00:00+00:00,0.0,105.13934884255347,0.14019437140207655,0.0,5029.911641923473,309.5121660731683,0.0,309.72891781007223,0.0,2.939935980600874,10.60279499872915,0.0
2026-01-06 08:00:00+00:00,0.0,96.83089431788913,0.1116836399355267,0.0,4997.402548592145,308.41120445677655,0.0,312.583582771766,0.0,2.696465243485071,10.438620978003375,0.0
2026-01-06 09:00:00+00:00,0.0,96.4851633127985,0.10192020608666896,0.0,4803.414968612774,286.9500671532768,0.0,300.1031413331609,0.0,1.147815168927457,10.196924212975535,0.0
2026-01-06 10:00:00+00:00,0.0,86.39377358014322,0.11529137988407276,0.0,4353.349716259458,258.38004520230004,0.0,252.68696833204683,0.0,0.4362508048747123,9.262954441293674,0.0
2026-01-06 11:00:00+00:00,0.0,82.57063077457948,0.11785398075067324,0.0,4393.19888534257,245.5103807513682,0.0,282.2858459061028,0.0,0.35521166227456763,9.33619158235411,0.0
2026-01-06 12:00:00+00:00,0.0,74.59566010451545,0.11719733688453668,0.0,4438.6747884528595,235.97714167164423,0.0,285.98216662268015,0.0,0.36786620864940217,9.410179602767393,0.0
2026-01-06 13:00:00+00:00,0.0,90.716757620045,0.1994085487198309,0.0,4969.884187452371,286.5807102245625,0.0,293.87268195785305,0.0,0.4296734909838837,10.56658070546466,0.0
2026-01-06 14:00:00+00:00,0.0,91.22989176235782,0.22779425571188838,0.0,5148.715021476013,288.9968422911555,0.0,305.7906533347693,0.0,0.429271206543701,10.985525673448885,0.0
2026-01-06 15:00:00+00:00,0.0,85.13007339709114,0.32375410565267065,0.0,4969.302265847091,296.77368509195253,0.0,314.81848250200676,0.0,0.40665624401225053,10.570082812194364,0.0
