,IT_SUD_IT_CALA,IT_CALA_IT_SUD,IT_SICI_IT_CALA,IT_CALA_IT_SICI,IT_CALA_IT_SICI_net_export,IT_CALA_IT_SUD_net_export,Net Export
2026-02-23 10:00:00+00:00,0.0,1165.0,627.75,0.0,-627.75,1165.0,537.25
2026-02-23 11:00:00+00:00,0.0,1201.75,727.25,0.0,-727.25,1201.75,474.5
2026-02-23 12:00:00+00:00,0.0,1209.0,772.0,0.0,-772.0,1209.0,437.0
2026-02-23 13:00:00+00:00,0.0,805.0,488.25,0.0,-488.25,805.0,316.75
2026-02-23 14:00:00+00:00,0.0,506.5,223.75,0.0,-223.75,506.5,282.75
2026-02-23 15:00:00+00:00,0.0,367.0,0.0,303.25,303.25,367.0,670.25
2026-02-23 16:00:00+00:00,0.0,399.75,0.0,753.75,753.75,399.75,1153.5
2026-02-23 17:00:00+00:00,0.0,368.0,0.0,898.0,898.0,368.0,1266.0
2026-02-23 18:00:00+00:00,0.0,325.75,0.0,899.25,899.25,325.75,1225.0
2026-02-23 19:00:00+00:00,0.0,352.0,0.0,900.0,900.0,352.0,1252.0
2026-02-23 20:00:00+00:00,0.0,244.75,0.0,899.25,899.25,244.75,1144.0
2026-02-23 21:00:00+00:00,0.0,321.0,0.0,875.0,875.0,321.0,1196.0
2026-02-23 22:00:00+00:00,0.0,239.25,0.0,899.5,899.5,239.25,1138.75
2026-02-23 23:00:00+00:00,82.0,14.25,0.0,845.5,845.5,-67.75,777.75
2026-02-24 00:00:00+00:00,35.25,0.0,0.0,736.5,736.5,-35.25,701.25
2026-02-24 01:00:00+00:00,0.0,118.5,0.0,620.25,620.25,118.5,738.75
2026-02-24 02:00:00+00:00,0.0,51.5,0.0,594.75,594.75,51.5,646.25
2026-02-24 03:00:00+00:00,0.0,63.75,0.0,591.25,591.25,63.75,655.0
2026-02-24 04:00:00+00:00,0.0,282.75,0.0,550.0,550.0,282.75,832.75
2026-02-24 05:00:00+00:00,0.0,186.25,0.0,492.75,492.75,186.25,679.0
2026-02-24 06:00:00+00:00,56.25,459.25,0.0,428.75,428.75,403.0,831.75
2026-02-24 07:00:00+00:00,0.0,1379.0,32.5,1.25,-31.25,1379.0,1347.75
2026-02-24 08:00:00+00:00,0.0,1580.75,358.25,0.0,-358.25,1580.75,1222.5
2026-02-24 09:00:00+00:00,0.0,1482.0,170.5,0.0,-170.5,1482.0,1311.5
2026-02-24 10:00:00+00:00,0.0,1507.25,327.75,0.0,-327.75,1507.25,1179.5
2026-02-24 11:00:00+00:00,0.0,1433.5,421.5,0.0,-421.5,1433.5,1012.0
2026-02-24 12:00:00+00:00,0.0,1472.5,438.25,0.0,-438.25,1472.5,1034.25
2026-02-24 13:00:00+00:00,0.0,1362.5,375.25,0.0,-375.25,1362.5,987.25
2026-02-24 14:00:00+00:00,0.0,1256.0,188.5,0.0,-188.5,1256.0,1067.5
2026-02-24 15:00:00+00:00,0.0,1442.75,1.25,145.25,144.0,1442.75,1586.75
2026-02-24 16:00:00+00:00,0.0,1005.25,0.0,606.5,606.5,1005.25,1611.75
2026-02-24 17:00:00+00:00,0.0,815.5,0.0,787.0,787.0,815.5,1602.5
2026-02-24 18:00:00+00:00,0.0,596.75,0.0,973.5,973.5,596.75,1570.25
2026-02-24 19:00:00+00:00,0.0,285.75,0.0,1043.0,1043.0,285.75,1328.75
2026-02-24 20:00:00+00:00,0.0,328.5,0.0,1041.25,1041.25,328.5,1369.75
2026-02-24 21:00:00+00:00,0.0,379.25,0.0,1047.5,1047.5,379.25,1426.75
2026-02-24 22:00:00+00:00,0.0,160.25,0.0,1041.25,1041.25,160.25,1201.5
2026-02-24 23:00:00+00:00,125.25,0.0,0.0,1018.0,1018.0,-125.25,892.75
2026-02-25 00:00:00+00:00,80.0,0.0,0.0,989.75,989.75,-80.0,909.75
2026-02-25 01:00:00+00:00,140.25,0.0,0.0,945.75,945.75,-140.25,805.5
2026-02-25 02:00:00+00:00,118.75,0.0,0.0,945.75,945.75,-118.75,827.0
2026-02-25 03:00:00+00:00,195.5,0.0,0.0,1030.5,1030.5,-195.5,835.0
2026-02-25 04:00:00+00:00,0.0,392.75,0.0,943.0,943.0,392.75,1335.75
2026-02-25 05:00:00+00:00,0.0,400.75,0.0,856.5,856.5,400.75,1257.25
2026-02-25 06:00:00+00:00,0.0,463.75,0.0,761.75,761.75,463.75,1225.5
2026-02-25 07:00:00+00:00,0.0,831.5,0.0,428.25,428.25,831.5,1259.75
2026-02-25 08:00:00+00:00,0.0,1150.75,24.0,79.75,55.75,1150.75,1206.5
2026-02-25 09:00:00+00:00,0.0,614.5,0.0,161.75,161.75,614.5,776.25
2026-02-25 10:00:00+00:00,0.0,881.75,43.0,7.5,-35.5,881.75,846.25
2026-02-25 11:00:00+00:00,0.0,545.25,0.0,312.5,312.5,545.25,857.75
2026-02-25 12:00:00+00:00,0.0,574.0,0.0,258.25,258.25,574.0,832.25
2026-02-25 13:00:00+00:00,0.0,838.25,88.5,0.0,-88.5,838.25,749.75
2026-02-25 14:00:00+00:00,0.0,604.0,0.0,229.0,229.0,604.0,833.0
2026-02-25 15:00:00+00:00,0.0,836.5,0.0,500.5,500.5,836.5,1337.0
2026-02-25 16:00:00+00:00,0.0,556.75,0.0,765.0,765.0,556.75,1321.75
2026-02-25 17:00:00+00:00,0.0,347.75,0.0,882.25,882.25,347.75,1230.0
2026-02-25 18:00:00+00:00,0.0,282.25,0.0,943.75,943.75,282.25,1226.0
2026-02-25 19:00:00+00:00,0.0,211.0,0.0,920.75,920.75,211.0,1131.75
2026-02-25 20:00:00+00:00,0.0,143.5,0.0,1008.5,1008.5,143.5,1152.0
2026-02-25 21:00:00+00:00,0.0,211.5,0.0,995.0,995.0,211.5,1206.5
2026-02-25 22:00:00+00:00,0.0,414.25,0.0,939.75,939.75,414.25,1354.0
2026-02-25 23:00:00+00:00,356.75,0.0,0.0,1047.25,1047.25,-356.75,690.5
2026-02-26 00:00:00+00:00,404.25,0.0,0.0,1021.25,1021.25,-404.25,617.0
2026-02-26 01:00:00+00:00,308.75,0.0,0.0,964.25,964.25,-308.75,655.5
2026-02-26 02:00:00+00:00,259.25,0.0,0.0,930.75,930.75,-259.25,671.5
2026-02-26 03:00:00+00:00,258.25,0.0,0.0,945.25,945.25,-258.25,687.0
2026-02-26 04:00:00+00:00,2.5,41.0,0.0,1019.5,1019.5,38.5,1058.0
2026-02-26 05:00:00+00:00,16.5,21.25,0.0,1046.5,1046.5,4.75,1051.25
2026-02-26 06:00:00+00:00,63.75,0.0,0.0,1046.25,1046.25,-63.75,982.5
2026-02-26 07:00:00+00:00,0.0,193.75,0.0,873.0,873.0,193.75,1066.75
2026-02-26 08:00:00+00:00,0.0,326.0,0.0,389.25,389.25,326.0,715.25
2026-02-26 09:00:00+00:00,0.0,138.5,0.0,153.0,153.0,138.5,291.5
2026-02-26 10:00:00+00:00,0.0,235.0,0.0,101.75,101.75,235.0,336.75
2026-02-26 11:00:00+00:00,0.0,158.5,0.0,216.5,216.5,158.5,375.0
2026-02-26 12:00:00+00:00,0.0,250.5,0.0,229.5,229.5,250.5,480.0
2026-02-26 13:00:00+00:00,0.0,169.75,0.0,235.75,235.75,169.75,405.5
2026-02-26 14:00:00+00:00,206.75,0.0,0.0,421.25,421.25,-206.75,214.5
2026-02-26 15:00:00+00:00,21.0,43.25,0.0,779.75,779.75,22.25,802.0
2026-02-26 16:00:00+00:00,207.25,0.0,0.0,1029.0,1029.0,-207.25,821.75
2026-02-26 17:00:00+00:00,134.5,0.0,0.0,1044.5,1044.5,-134.5,910.0
2026-02-26 18:00:00+00:00,148.25,0.0,0.0,1046.0,1046.0,-148.25,897.75
2026-02-26 19:00:00+00:00,197.0,0.0,0.0,1049.5,1049.5,-197.0,852.5
2026-02-26 20:00:00+00:00,238.0,0.0,0.0,1036.75,1036.75,-238.0,798.75
2026-02-26 21:00:00+00:00,166.0,0.0,0.0,1047.75,1047.75,-166.0,881.75
2026-02-26 22:00:00+00:00,113.75,0.0,0.0,1049.25,1049.25,-113.75,935.5
2026-02-26 23:00:00+00:00,319.25,0.0,0.0,1042.5,1042.5,-319.25,723.25
2026-02-27 00:00:00+00:00,291.25,0.0,0.0,1035.5,1035.5,-291.25,744.25
2026-02-27 01:00:00+00:00,376.25,0.0,0.0,1016.5,1016.5,-376.25,640.25
2026-02-27 02:00:00+00:00,365.5,0.0,0.0,1015.0,1015.0,-365.5,649.5
2026-02-27 03:00:00+00:00,351.75,0.0,0.0,1008.5,1008.5,-351.75,656.75
2026-02-27 04:00:00+00:00,141.0,73.25,0.0,1048.25,1048.25,-67.75,980.5
2026-02-27 05:00:00+00:00,0.0,317.75,0.0,1037.5,1037.5,317.75,1355.25
2026-02-27 06:00:00+00:00,0.0,496.25,0.0,967.25,967.25,496.25,1463.5
2026-02-27 07:00:00+00:00,0.0,785.0,0.0,715.5,715.5,785.0,1500.5
2026-02-27 08:00:00+00:00,0.0,940.0,0.0,398.25,398.25,940.0,1338.25
2026-02-27 09:00:00+00:00,0.0,661.5,0.0,426.75,426.75,661.5,1088.25
2026-02-27 10:00:00+00:00,0.0,603.0,0.0,144.25,144.25,603.0,747.25
2026-02-27 11:00:00+00:00,0.0,341.25,0.0,360.25,360.25,341.25,701.5
2026-02-27 12:00:00+00:00,0.0,252.0,0.0,545.25,545.25,252.0,797.25
2026-02-27 13:00:00+00:00,0.0,478.25,0.0,312.75,312.75,478.25,791.0
2026-02-27 14:00:00+00:00,0.0,333.25,0.0,439.5,439.5,333.25,772.75
2026-02-27 15:00:00+00:00,0.0,402.5,0.0,836.5,836.5,402.5,1239.0
2026-02-27 16:00:00+00:00,0.0,274.0,0.0,926.0,926.0,274.0,1200.0
2026-02-27 17:00:00+00:00,0.0,251.0,0.0,1041.0,1041.0,251.0,1292.0
2026-02-27 18:00:00+00:00,0.0,223.25,0.0,1044.75,1044.75,223.25,1268.0
2026-02-27 19:00:00+00:00,0.0,358.0,0.0,890.5,890.5,358.0,1248.5
2026-02-27 20:00:00+00:00,0.0,310.25,0.0,882.5,882.5,310.25,1192.75
2026-02-27 21:00:00+00:00,0.0,207.25,0.0,1041.5,1041.5,207.25,1248.75
2026-02-27 22:00:00+00:00,0.0,312.25,0.0,1031.5,1031.5,312.25,1343.75
2026-02-27 23:00:00+00:00,156.75,52.5,0.0,1015.0,1015.0,-104.25,910.75
2026-02-28 00:00:00+00:00,245.5,0.0,0.0,1024.75,1024.75,-245.5,779.25
2026-02-28 01:00:00+00:00,318.5,0.0,0.0,1025.5,1025.5,-318.5,707.0
2026-02-28 02:00:00+00:00,309.5,0.0,0.0,1018.25,1018.25,-309.5,708.75
2026-02-28 03:00:00+00:00,306.75,0.0,0.0,1016.75,1016.75,-306.75,710.0
2026-02-28 04:00:00+00:00,325.75,0.0,0.0,1010.75,1010.75,-325.75,685.0
2026-02-28 05:00:00+00:00,209.75,0.0,0.0,850.0,850.0,-209.75,640.25
2026-02-28 06:00:00+00:00,59.75,0.0,0.0,770.25,770.25,-59.75,710.5
2026-02-28 07:00:00+00:00,52.25,134.75,0.0,649.25,649.25,82.5,731.75
2026-02-28 08:00:00+00:00,0.0,401.0,0.0,324.5,324.5,401.0,725.5
2026-02-28 09:00:00+00:00,60.25,43.5,0.0,294.75,294.75,-16.75,278.0
2026-02-28 10:00:00+00:00,0.0,397.5,63.0,0.0,-63.0,397.5,334.5
2026-02-28 11:00:00+00:00,0.0,339.5,64.25,46.25,-18.0,339.5,321.5
2026-02-28 12:00:00+00:00,0.0,130.0,0.0,187.25,187.25,130.0,317.25
2026-02-28 13:00:00+00:00,79.0,23.0,0.0,311.0,311.0,-56.0,255.0
2026-02-28 14:00:00+00:00,402.25,0.0,0.0,573.5,573.5,-402.25,171.25
2026-02-28 15:00:00+00:00,380.25,0.0,0.0,921.0,921.0,-380.25,540.75
2026-02-28 16:00:00+00:00,225.25,0.0,0.0,1042.0,1042.0,-225.25,816.75
2026-02-28 17:00:00+00:00,138.5,0.0,0.0,1047.0,1047.0,-138.5,908.5
2026-02-28 18:00:00+00:00,135.0,0.0,0.0,1013.0,1013.0,-135.0,878.0
2026-02-28 19:00:00+00:00,0.0,154.5,0.0,657.5,657.5,154.5,812.0
2026-02-28 20:00:00+00:00,3.0,47.5,0.0,693.75,693.75,44.5,738.25
2026-02-28 21:00:00+00:00,185.25,3.25,0.0,971.0,971.0,-182.0,789.0
2026-02-28 22:00:00+00:00,264.0,0.0,0.0,1029.0,1029.0,-264.0,765.0
2026-02-28 23:00:00+00:00,758.5,0.0,0.0,1030.75,1030.75,-758.5,272.25
2026-03-01 00:00:00+00:00,840.75,0.0,0.0,1041.5,1041.5,-840.75,200.75
2026-03-01 01:00:00+00:00,811.5,0.0,0.0,1035.0,1035.0,-811.5,223.5
2026-03-01 02:00:00+00:00,745.25,0.0,0.0,987.5,987.5,-745.25,242.25
2026-03-01 03:00:00+00:00,734.25,0.0,0.0,979.0,979.0,-734.25,244.75
2026-03-01 04:00:00+00:00,751.25,0.0,0.0,985.5,985.5,-751.25,234.25
2026-03-01 05:00:00+00:00,424.75,0.0,0.0,797.5,797.5,-424.75,372.75
2026-03-01 06:00:00+00:00,342.75,0.0,0.0,711.25,711.25,-342.75,368.5
2026-03-01 07:00:00+00:00,233.5,0.0,0.0,539.25,539.25,-233.5,305.75
2026-03-01 08:00:00+00:00,479.0,0.0,0.0,326.25,326.25,-479.0,-152.75
2026-03-01 09:00:00+00:00,347.5,0.0,0.0,242.75,242.75,-347.5,-104.75
2026-03-01 10:00:00+00:00,460.0,0.0,0.0,383.5,383.5,-460.0,-76.5
2026-03-01 11:00:00+00:00,434.0,0.0,0.0,363.5,363.5,-434.0,-70.5
2026-03-01 12:00:00+00:00,474.25,0.0,0.0,425.75,425.75,-474.25,-48.5
2026-03-01 13:00:00+00:00,473.25,0.0,0.0,464.75,464.75,-473.25,-8.5
2026-03-01 14:00:00+00:00,261.0,0.0,0.0,542.25,542.25,-261.0,281.25
2026-03-01 15:00:00+00:00,86.0,21.5,0.0,622.75,622.75,-64.5,558.25
2026-03-01 16:00:00+00:00,261.75,0.0,0.0,1003.5,1003.5,-261.75,741.75
2026-03-01 17:00:00+00:00,181.0,0.0,0.0,1042.75,1042.75,-181.0,861.75
2026-03-01 18:00:00+00:00,12.5,18.25,0.0,1041.25,1041.25,5.75,1047.0
2026-03-01 19:00:00+00:00,0.0,20.0,0.0,1020.75,1020.75,20.0,1040.75
2026-03-01 20:00:00+00:00,68.75,0.0,0.0,1044.75,1044.75,-68.75,976.0
2026-03-01 21:00:00+00:00,104.75,0.0,0.0,1047.25,1047.25,-104.75,942.5
2026-03-01 22:00:00+00:00,46.0,10.75,0.0,1039.0,1039.0,-35.25,1003.75
2026-03-01 23:00:00+00:00,183.75,0.0,0.0,929.75,929.75,-183.75,746.0
2026-03-02 00:00:00+00:00,196.25,0.0,0.0,880.25,880.25,-196.25,684.0
2026-03-02 01:00:00+00:00,90.5,0.0,0.0,785.0,785.0,-90.5,694.5
2026-03-02 02:00:00+00:00,97.0,0.0,0.0,761.75,761.75,-97.0,664.75
2026-03-02 03:00:00+00:00,117.75,0.0,0.0,818.75,818.75,-117.75,701.0
2026-03-02 04:00:00+00:00,53.5,0.0,0.0,940.5,940.5,-53.5,887.0
2026-03-02 05:00:00+00:00,0.0,822.0,0.0,934.75,934.75,822.0,1756.75
2026-03-02 06:00:00+00:00,0.0,985.0,0.0,893.0,893.0,985.0,1878.0
2026-03-02 07:00:00+00:00,0.0,1317.0,0.0,628.5,628.5,1317.0,1945.5
2026-03-02 08:00:00+00:00,0.0,1390.5,0.0,372.5,372.5,1390.5,1763.0
2026-03-02 09:00:00+00:00,0.0,1407.25,0.0,197.5,197.5,1407.25,1604.75
2026-03-02 10:00:00+00:00,0.0,1364.0,0.0,67.25,67.25,1364.0,1431.25
2026-03-02 11:00:00+00:00,0.0,1419.0,8.0,14.25,6.25,1419.0,1425.25
2026-03-02 12:00:00+00:00,0.0,1093.75,80.5,0.0,-80.5,1093.75,1013.25
2026-03-02 13:00:00+00:00,0.0,913.0,30.5,15.75,-14.75,913.0,898.25
2026-03-02 14:00:00+00:00,0.0,650.0,0.0,165.0,165.0,650.0,815.0
2026-03-02 15:00:00+00:00,0.0,526.5,0.0,385.25,385.25,526.5,911.75
2026-03-02 16:00:00+00:00,0.0,427.75,0.0,413.75,413.75,427.75,841.5
2026-03-02 17:00:00+00:00,0.0,1180.5,0.0,649.5,649.5,1180.5,1830.0
2026-03-02 18:00:00+00:00,0.0,1149.75,0.0,950.0,950.0,1149.75,2099.75
2026-03-02 19:00:00+00:00,0.0,1076.0,0.0,950.0,950.0,1076.0,2026.0
2026-03-02 20:00:00+00:00,0.0,934.75,0.0,950.0,950.0,934.75,1884.75
2026-03-02 21:00:00+00:00,0.0,901.5,0.0,1024.25,1024.25,901.5,1925.75
2026-03-02 22:00:00+00:00,0.0,639.25,0.0,1043.5,1043.5,639.25,1682.75
2026-03-02 23:00:00+00:00,0.0,214.25,0.0,945.0,945.0,214.25,1159.25
2026-03-03 00:00:00+00:00,0.0,221.0,0.0,774.5,774.5,221.0,995.5
2026-03-03 01:00:00+00:00,0.0,270.0,0.0,742.5,742.5,270.0,1012.5
2026-03-03 02:00:00+00:00,0.0,263.25,0.0,729.0,729.0,263.25,992.25
2026-03-03 03:00:00+00:00,0.0,215.0,0.0,776.25,776.25,215.0,991.25
2026-03-03 04:00:00+00:00,0.0,537.5,0.0,868.0,868.0,537.5,1405.5
2026-03-03 05:00:00+00:00,0.0,848.0,0.0,907.25,907.25,848.0,1755.25
2026-03-03 06:00:00+00:00,0.0,1178.0,0.0,646.5,646.5,1178.0,1824.5
2026-03-03 07:00:00+00:00,0.0,1216.75,0.0,612.5,612.5,1216.75,1829.25
2026-03-03 08:00:00+00:00,0.0,1416.25,0.0,410.0,410.0,1416.25,1826.25
2026-03-03 09:00:00+00:00,0.0,1021.25,0.0,123.0,123.0,1021.25,1144.25
2026-03-03 10:00:00+00:00,0.0,922.0,45.0,63.5,18.5,922.0,940.5
2026-03-03 11:00:00+00:00,0.0,925.75,0.0,92.75,92.75,925.75,1018.5
2026-03-03 12:00:00+00:00,0.0,863.75,0.0,141.25,141.25,863.75,1005.0
2026-03-03 13:00:00+00:00,0.0,447.5,0.0,488.5,488.5,447.5,936.0
2026-03-03 14:00:00+00:00,0.0,936.25,0.0,465.0,465.0,936.25,1401.25
2026-03-03 15:00:00+00:00,0.0,1146.0,0.0,853.0,853.0,1146.0,1999.0
2026-03-03 16:00:00+00:00,0.0,1452.5,0.0,615.5,615.5,1452.5,2068.0
2026-03-03 17:00:00+00:00,0.0,1208.25,0.0,891.25,891.25,1208.25,2099.5
2026-03-03 18:00:00+00:00,0.0,1068.75,0.0,952.75,952.75,1068.75,2021.5
2026-03-03 19:00:00+00:00,0.0,828.75,0.0,1052.5,1052.5,828.75,1881.25
2026-03-03 20:00:00+00:00,0.0,912.25,0.0,1050.0,1050.0,912.25,1962.25
2026-03-03 21:00:00+00:00,0.0,1018.5,0.0,1029.75,1029.75,1018.5,2048.25
2026-03-03 22:00:00+00:00,0.0,861.5,0.0,972.0,972.0,861.5,1833.5
2026-03-03 23:00:00+00:00,0.0,727.25,0.0,773.75,773.75,727.25,1501.0
2026-03-04 00:00:00+00:00,0.0,739.75,0.0,708.0,708.0,739.75,1447.75
2026-03-04 01:00:00+00:00,0.0,858.0,0.0,617.0,617.0,858.0,1475.0
2026-03-04 02:00:00+00:00,0.0,957.75,0.0,547.75,547.75,957.75,1505.5
2026-03-04 03:00:00+00:00,0.0,920.75,0.0,601.25,601.25,920.75,1522.0
2026-03-04 04:00:00+00:00,0.0,1242.75,0.0,675.25,675.25,1242.75,1918.0
2026-03-04 05:00:00+00:00,0.0,1716.25,0.0,574.5,574.5,1716.25,2290.75
2026-03-04 06:00:00+00:00,0.0,2018.25,0.0,178.75,178.75,2018.25,2197.0
2026-03-04 07:00:00+00:00,0.0,1900.5,0.0,389.25,389.25,1900.5,2289.75
2026-03-04 08:00:00+00:00,0.0,2014.0,10.75,49.75,39.0,2014.0,2053.0
2026-03-04 09:00:00+00:00,0.0,2007.75,11.5,26.75,15.25,2007.75,2023.0
2026-03-04 10:00:00+00:00,0.0,2057.5,273.0,0.0,-273.0,2057.5,1784.5
2026-03-04 11:00:00+00:00,0.0,2036.75,470.0,0.0,-470.0,2036.75,1566.75
2026-03-04 12:00:00+00:00,0.0,1931.5,371.75,0.0,-371.75,1931.5,1559.75
2026-03-04 13:00:00+00:00,0.0,1675.75,124.5,0.0,-124.5,1675.75,1551.25
2026-03-04 14:00:00+00:00,0.0,1456.25,8.25,73.75,65.5,1456.25,1521.75
2026-03-04 15:00:00+00:00,0.0,1373.25,0.0,492.0,492.0,1373.25,1865.25
2026-03-04 16:00:00+00:00,0.0,1487.0,0.0,567.0,567.0,1487.0,2054.0
2026-03-04 17:00:00+00:00,0.0,1523.0,0.0,665.25,665.25,1523.0,2188.25
2026-03-04 18:00:00+00:00,0.0,1091.25,0.0,952.5,952.5,1091.25,2043.75
2026-03-04 19:00:00+00:00,0.0,886.0,0.0,1006.25,1006.25,886.0,1892.25
2026-03-04 20:00:00+00:00,0.0,973.0,0.0,901.5,901.5,973.0,1874.5
2026-03-04 21:00:00+00:00,0.0,670.0,0.0,1032.25,1032.25,670.0,1702.25
2026-03-04 22:00:00+00:00,0.0,775.75,0.0,940.25,940.25,775.75,1716.0
2026-03-04 23:00:00+00:00,0.0,1124.75,0.0,750.0,750.0,1124.75,1874.75
2026-03-05 00:00:00+00:00,0.0,1108.5,0.0,702.5,702.5,1108.5,1811.0
2026-03-05 01:00:00+00:00,0.0,1188.75,0.0,632.5,632.5,1188.75,1821.25
2026-03-05 02:00:00+00:00,0.0,1198.75,0.0,643.25,643.25,1198.75,1842.0
2026-03-05 03:00:00+00:00,0.0,1170.75,0.0,673.5,673.5,1170.75,1844.25
2026-03-05 04:00:00+00:00,0.0,1004.5,0.0,780.5,780.5,1004.5,1785.0
2026-03-05 05:00:00+00:00,0.0,1017.5,0.0,789.75,789.75,1017.5,1807.25
2026-03-05 06:00:00+00:00,0.0,1013.5,0.0,790.75,790.75,1013.5,1804.25
2026-03-05 07:00:00+00:00,0.0,1120.25,0.0,705.75,705.75,1120.25,1826.0
2026-03-05 08:00:00+00:00,0.0,1358.5,0.0,368.75,368.75,1358.5,1727.25
2026-03-05 09:00:00+00:00,0.0,1944.25,151.75,0.0,-151.75,1944.25,1792.5
2026-03-05 10:00:00+00:00,0.0,1795.5,86.25,49.25,-37.0,1795.5,1758.5
2026-03-05 11:00:00+00:00,0.0,1524.75,0.0,156.75,156.75,1524.75,1681.5
2026-03-05 12:00:00+00:00,0.0,1445.5,0.0,110.5,110.5,1445.5,1556.0
2026-03-05 13:00:00+00:00,0.0,1372.25,0.0,201.0,201.0,1372.25,1573.25
2026-03-05 14:00:00+00:00,0.0,1263.75,0.0,504.75,504.75,1263.75,1768.5
2026-03-05 15:00:00+00:00,0.0,1091.75,0.0,864.25,864.25,1091.75,1956.0
2026-03-05 16:00:00+00:00,0.0,1212.0,0.0,927.25,927.25,1212.0,2139.25
2026-03-05 17:00:00+00:00,0.0,1496.5,0.0,848.75,848.75,1496.5,2345.25
2026-03-05 18:00:00+00:00,0.0,1385.5,0.0,936.0,936.0,1385.5,2321.5
2026-03-05 19:00:00+00:00,0.0,1142.0,0.0,1025.5,1025.5,1142.0,2167.5
2026-03-05 20:00:00+00:00,0.0,1126.0,0.0,938.0,938.0,1126.0,2064.0
2026-03-05 21:00:00+00:00,0.0,1196.5,0.0,682.25,682.25,1196.5,1878.75
2026-03-05 22:00:00+00:00,0.0,1435.5,0.0,400.75,400.75,1435.5,1836.25
2026-03-05 23:00:00+00:00,0.0,1105.25,0.0,164.75,164.75,1105.25,1270.0
2026-03-06 00:00:00+00:00,0.0,1168.5,22.0,18.75,-3.25,1168.5,1165.25
2026-03-06 01:00:00+00:00,0.0,1272.75,110.5,0.0,-110.5,1272.75,1162.25
2026-03-06 02:00:00+00:00,0.0,1391.75,182.75,0.0,-182.75,1391.75,1209.0
2026-03-06 03:00:00+00:00,0.0,1386.75,170.5,0.0,-170.5,1386.75,1216.25
2026-03-06 04:00:00+00:00,0.0,1783.0,50.25,0.0,-50.25,1783.0,1732.75
2026-03-06 05:00:00+00:00,0.0,1965.25,5.0,126.75,121.75,1965.25,2087.0
2026-03-06 06:00:00+00:00,0.0,1891.25,0.0,129.5,129.5,1891.25,2020.75
2026-03-06 07:00:00+00:00,0.0,1676.25,0.0,338.5,338.5,1676.25,2014.75
2026-03-06 08:00:00+00:00,0.0,1658.0,0.0,180.75,180.75,1658.0,1838.75
2026-03-06 09:00:00+00:00,0.0,1256.5,1.0,80.5,79.5,1256.5,1336.0
2026-03-06 10:00:00+00:00,0.0,1008.75,4.0,37.5,33.5,1008.75,1042.25
2026-03-06 11:00:00+00:00,0.0,1121.75,93.5,0.0,-93.5,1121.75,1028.25
2026-03-06 12:00:00+00:00,0.0,1064.75,34.25,3.75,-30.5,1064.75,1034.25
2026-03-06 13:00:00+00:00,0.0,895.0,0.0,97.0,97.0,895.0,992.0
2026-03-06 14:00:00+00:00,0.0,976.75,0.0,142.75,142.75,976.75,1119.5
2026-03-06 15:00:00+00:00,0.0,1279.75,0.0,356.0,356.0,1279.75,1635.75
2026-03-06 16:00:00+00:00,0.0,1729.0,0.0,419.5,419.5,1729.0,2148.5
2026-03-06 17:00:00+00:00,0.0,1784.5,0.0,552.0,552.0,1784.5,2336.5
2026-03-06 18:00:00+00:00,0.0,1364.0,0.0,880.0,880.0,1364.0,2244.0
2026-03-06 19:00:00+00:00,0.0,998.0,0.0,1050.0,1050.0,998.0,2048.0
2026-03-06 20:00:00+00:00,0.0,1038.0,0.0,919.0,919.0,1038.0,1957.0
2026-03-06 21:00:00+00:00,0.0,1163.25,0.0,798.25,798.25,1163.25,1961.5
2026-03-06 22:00:00+00:00,0.0,972.5,0.0,755.25,755.25,972.5,1727.75
2026-03-06 23:00:00+00:00,0.0,248.25,0.0,661.5,661.5,248.25,909.75
