,FI_SE_1,SE_1_FI,NO_4_SE_1,SE_1_NO_4,SE_1_SE_2,SE_2_SE_1,SE_1_FI_net_export,SE_1_NO_4_net_export,SE_1_SE_2_net_export,Net Export
2026-01-29 01:00:00+00:00,0.0,1855.4,0.0,4.325,622.475,0.0,1855.4,4.325,622.475,2482.2000000000003
2026-01-29 02:00:00+00:00,0.0,1841.925,0.0,7.975,629.75,0.0,1841.925,7.975,629.75,2479.6499999999996
2026-01-29 03:00:00+00:00,0.0,1852.05,0.0,11.85,574.125,0.0,1852.05,11.85,574.125,2438.0249999999996
2026-01-29 04:00:00+00:00,0.0,1866.325,0.0,0.2,504.875,0.0,1866.325,0.2,504.875,2371.4
2026-01-29 05:00:00+00:00,0.0,1868.925,0.0,9.475,636.525,0.0,1868.925,9.475,636.525,2514.9249999999997
2026-01-29 06:00:00+00:00,0.0,1930.375,0.0,0.325,845.6,0.0,1930.375,0.325,845.6,2776.3
2026-01-29 07:00:00+00:00,0.0,1883.9,0.0,26.1,935.75,0.0,1883.9,26.1,935.75,2845.75
2026-01-29 08:00:00+00:00,0.0,1915.8,0.0,56.75,948.975,0.0,1915.8,56.75,948.975,2921.525
2026-01-29 09:00:00+00:00,0.0,1885.075,0.0,9.4,937.45,0.0,1885.075,9.4,937.45,2831.925
2026-01-29 10:00:00+00:00,0.0,1848.3,0.0,9.3,945.2,0.0,1848.3,9.3,945.2,2802.8
2026-01-29 11:00:00+00:00,0.0,1865.85,0.0,10.875,824.85,0.0,1865.85,10.875,824.85,2701.575
2026-01-29 12:00:00+00:00,0.0,1879.4,0.0,0.0,805.1,0.0,1879.4,0.0,805.1,2684.5
2026-01-29 13:00:00+00:00,0.0,1873.125,0.0,0.0,800.75,0.0,1873.125,0.0,800.75,2673.875
2026-01-29 14:00:00+00:00,0.0,1860.95,0.0,0.0,801.775,0.0,1860.95,0.0,801.775,2662.725
2026-01-29 15:00:00+00:00,0.0,1880.075,0.0,0.25,776.075,0.0,1880.075,0.25,776.075,2656.4
2026-01-29 16:00:00+00:00,0.0,1886.9,0.0,4.925,768.0,0.0,1886.9,4.925,768.0,2659.825
2026-01-29 17:00:00+00:00,0.0,1793.1,0.0,10.825,868.1,0.0,1793.1,10.825,868.1,2672.025
2026-01-29 18:00:00+00:00,0.0,1738.85,0.025,0.0,872.975,0.0,1738.85,-0.025,872.975,2611.7999999999997
2026-01-29 19:00:00+00:00,0.0,1772.2,0.0,0.0,534.1,0.0,1772.2,0.0,534.1,2306.3
2026-01-29 20:00:00+00:00,0.0,1767.575,0.0,0.0,363.25,0.0,1767.575,0.0,363.25,2130.825
2026-01-29 21:00:00+00:00,0.0,1763.05,0.0,0.0,372.425,0.0,1763.05,0.0,372.425,2135.475
2026-01-29 22:00:00+00:00,0.0,1743.175,0.0,0.0,440.725,0.0,1743.175,0.0,440.725,2183.9
2026-01-29 23:00:00+00:00,0.0,1716.725,0.0,0.0,368.65,0.0,1716.725,0.0,368.65,2085.375
2026-01-30 00:00:00+00:00,0.0,1664.225,0.0,2.85,344.5,0.0,1664.225,2.85,344.5,2011.5749999999998
2026-01-30 01:00:00+00:00,0.0,1660.15,0.0,3.8,332.1,0.0,1660.15,3.8,332.1,1996.0500000000002
2026-01-30 02:00:00+00:00,0.0,1682.225,0.0,0.0,340.425,0.0,1682.225,0.0,340.425,2022.6499999999999
2026-01-30 03:00:00+00:00,0.0,1752.45,0.0,0.0,207.925,0.0,1752.45,0.0,207.925,1960.375
2026-01-30 04:00:00+00:00,0.0,1913.625,0.0,0.0,204.375,0.0,1913.625,0.0,204.375,2118.0
2026-01-30 05:00:00+00:00,0.0,1962.875,15.425,0.0,553.1,0.0,1962.875,-15.425,553.1,2500.55
2026-01-30 06:00:00+00:00,0.0,1951.2,3.9,0.0,727.025,0.0,1951.2,-3.9,727.025,2674.325
2026-01-30 07:00:00+00:00,0.0,1925.95,3.0,0.05,733.4,0.0,1925.95,-2.95,733.4,2656.4
2026-01-30 08:00:00+00:00,0.0,1920.225,0.0,65.8,629.825,0.0,1920.225,65.8,629.825,2615.85
2026-01-30 09:00:00+00:00,0.0,1891.075,0.0,0.1,796.2,0.0,1891.075,0.1,796.2,2687.375
2026-01-30 10:00:00+00:00,0.0,1892.775,0.0,0.0,781.875,0.0,1892.775,0.0,781.875,2674.65
2026-01-30 11:00:00+00:00,0.0,1875.8,0.0,1.575,810.025,0.0,1875.8,1.575,810.025,2687.4
2026-01-30 12:00:00+00:00,0.0,1906.075,0.0,29.35,705.475,0.0,1906.075,29.35,705.475,2640.9
2026-01-30 13:00:00+00:00,0.0,1910.85,13.95,0.0,716.225,0.0,1910.85,-13.95,716.225,2613.125
2026-01-30 14:00:00+00:00,0.0,1915.325,13.8,0.0,681.45,0.0,1915.325,-13.8,681.45,2582.9750000000004
2026-01-30 15:00:00+00:00,0.0,1920.825,12.475,0.0,667.925,0.0,1920.825,-12.475,667.925,2576.275
2026-01-30 16:00:00+00:00,0.0,1927.025,11.3,0.0,637.75,0.0,1927.025,-11.3,637.75,2553.4750000000004
2026-01-30 17:00:00+00:00,0.0,1890.5,11.2,0.0,536.225,0.0,1890.5,-11.2,536.225,2415.525
2026-01-30 18:00:00+00:00,0.0,1933.575,7.525,0.0,371.95,0.0,1933.575,-7.525,371.95,2298.0
2026-01-30 19:00:00+00:00,0.0,1943.425,0.0,0.0,255.25,0.0,1943.425,0.0,255.25,2198.675
2026-01-30 20:00:00+00:00,0.0,1948.1,0.0,0.0,134.45,0.0,1948.1,0.0,134.45,2082.5499999999997
2026-01-30 21:00:00+00:00,0.0,1955.15,0.0,0.0,74.875,0.0,1955.15,0.0,74.875,2030.025
2026-01-30 22:00:00+00:00,0.0,1963.65,24.375,0.0,0.0,15.55,1963.65,-24.375,-15.55,1923.7250000000001
2026-01-30 23:00:00+00:00,0.0,1958.7,13.55,0.0,26.775,0.0,1958.7,-13.55,26.775,1971.9250000000002
2026-01-31 00:00:00+00:00,0.0,1961.85,1.85,0.075,38.025,0.0,1961.85,-1.7750000000000001,38.025,1998.1
2026-01-31 01:00:00+00:00,0.0,1977.0,165.525,0.0,0.0,1.125,1977.0,-165.525,-1.125,1810.35
2026-01-31 02:00:00+00:00,0.0,1977.825,247.7,0.0,1.1,0.0,1977.825,-247.7,1.1,1731.225
2026-01-31 03:00:00+00:00,0.0,1975.725,385.5,0.0,6.4,7.45,1975.725,-385.5,-1.0499999999999998,1589.175
2026-01-31 04:00:00+00:00,0.0,1973.45,303.525,0.0,16.075,0.0,1973.45,-303.525,16.075,1686.0000000000002
2026-01-31 05:00:00+00:00,0.0,1974.175,392.625,0.0,0.0,23.35,1974.175,-392.625,-23.35,1558.2
2026-01-31 06:00:00+00:00,0.0,1972.575,158.225,0.0,0.0,0.025,1972.575,-158.225,-0.025,1814.325
2026-01-31 07:00:00+00:00,0.0,1969.8,206.125,0.0,0.0,4.425,1969.8,-206.125,-4.425,1759.25
2026-01-31 08:00:00+00:00,0.0,1967.425,233.8,0.0,0.0,33.325,1967.425,-233.8,-33.325,1700.3
2026-01-31 09:00:00+00:00,0.0,1964.625,124.2,0.0,0.0,72.375,1964.625,-124.2,-72.375,1768.05
2026-01-31 10:00:00+00:00,0.0,1961.175,6.725,0.0,0.0,133.775,1961.175,-6.725,-133.775,1820.675
2026-01-31 11:00:00+00:00,0.0,1957.75,0.0,0.0,0.0,36.425,1957.75,0.0,-36.425,1921.325
2026-01-31 12:00:00+00:00,0.0,1958.35,226.775,0.0,0.0,58.025,1958.35,-226.775,-58.025,1673.5499999999997
2026-01-31 13:00:00+00:00,0.0,1956.1,129.85,0.0,0.0,103.675,1956.1,-129.85,-103.675,1722.575
2026-01-31 14:00:00+00:00,0.0,1955.9,97.7,0.0,0.0,5.775,1955.9,-97.7,-5.775,1852.425
2026-01-31 15:00:00+00:00,0.0,1954.825,58.95,0.0,0.0,142.2,1954.825,-58.95,-142.2,1753.675
2026-01-31 16:00:00+00:00,0.0,1948.75,0.0,17.675,14.925,25.9,1948.75,17.675,-10.974999999999998,1955.45
2026-01-31 17:00:00+00:00,0.0,1952.85,0.0,13.825,186.8,0.0,1952.85,13.825,186.8,2153.475
2026-01-31 18:00:00+00:00,0.0,1948.9,0.0,139.425,191.975,0.0,1948.9,139.425,191.975,2280.3
2026-01-31 19:00:00+00:00,0.0,1948.325,0.0,186.95,242.0,0.0,1948.325,186.95,242.0,2377.275
2026-01-31 20:00:00+00:00,0.0,1948.475,0.0,217.975,197.225,0.0,1948.475,217.975,197.225,2363.6749999999997
2026-01-31 21:00:00+00:00,0.0,1948.8,0.0,241.75,206.875,0.0,1948.8,241.75,206.875,2397.425
2026-01-31 22:00:00+00:00,0.0,1951.4,0.0,180.025,346.7,0.0,1951.4,180.025,346.7,2478.125
2026-01-31 23:00:00+00:00,0.0,1711.475,0.0,388.55,278.4,0.0,1711.475,388.55,278.4,2378.425
2026-02-01 00:00:00+00:00,0.0,1659.3,0.0,336.875,420.75,0.0,1659.3,336.875,420.75,2416.925
2026-02-01 01:00:00+00:00,0.0,1674.35,0.0,273.75,496.675,0.0,1674.35,273.75,496.675,2444.775
2026-02-01 02:00:00+00:00,0.0,1761.1,0.0,209.375,440.4,0.0,1761.1,209.375,440.4,2410.875
2026-02-01 03:00:00+00:00,0.0,1855.65,0.0,98.175,442.6,0.0,1855.65,98.175,442.6,2396.425
2026-02-01 04:00:00+00:00,0.0,1945.575,0.0,124.4,489.175,0.0,1945.575,124.4,489.175,2559.15
2026-02-01 05:00:00+00:00,0.0,1962.3,0.0,141.075,606.725,0.0,1962.3,141.075,606.725,2710.1
2026-02-01 06:00:00+00:00,0.0,1963.6,0.0,148.95,557.475,0.0,1963.6,148.95,557.475,2670.0249999999996
2026-02-01 07:00:00+00:00,0.0,1964.775,0.0,130.675,544.3,0.0,1964.775,130.675,544.3,2639.75
2026-02-01 08:00:00+00:00,0.0,1911.375,0.0,138.075,681.3,0.0,1911.375,138.075,681.3,2730.75
2026-02-01 09:00:00+00:00,0.0,1951.95,0.0,126.9,697.55,0.0,1951.95,126.9,697.55,2776.3999999999996
2026-02-01 10:00:00+00:00,0.0,1947.95,0.0,116.8,908.65,0.0,1947.95,116.8,908.65,2973.4
2026-02-01 11:00:00+00:00,0.0,1946.7,0.0,51.175,839.15,0.0,1946.7,51.175,839.15,2837.025
2026-02-01 12:00:00+00:00,0.0,1948.85,0.0,177.6,867.4,0.0,1948.85,177.6,867.4,2993.85
2026-02-01 13:00:00+00:00,0.0,1949.55,0.0,127.75,876.975,0.0,1949.55,127.75,876.975,2954.275
2026-02-01 14:00:00+00:00,0.0,1962.75,0.0,186.475,804.7,0.0,1962.75,186.475,804.7,2953.925
2026-02-01 15:00:00+00:00,0.0,1961.775,0.0,225.825,834.3,0.0,1961.775,225.825,834.3,3021.8999999999996
2026-02-01 16:00:00+00:00,0.0,1962.05,0.0,231.85,800.35,0.0,1962.05,231.85,800.35,2994.25
2026-02-01 17:00:00+00:00,0.0,1962.725,0.0,166.6,678.625,0.0,1962.725,166.6,678.625,2807.95
2026-02-01 18:00:00+00:00,0.0,1952.375,0.0,84.15,608.525,0.0,1952.375,84.15,608.525,2645.05
2026-02-01 19:00:00+00:00,0.0,1951.9,0.0,79.325,531.65,0.0,1951.9,79.325,531.65,2562.875
2026-02-01 20:00:00+00:00,0.0,1954.075,0.0,18.0,345.375,0.0,1954.075,18.0,345.375,2317.45
2026-02-01 21:00:00+00:00,0.0,1954.825,0.0,3.75,257.2,0.0,1954.825,3.75,257.2,2215.775
2026-02-01 22:00:00+00:00,0.0,1953.55,0.0,3.75,131.875,0.0,1953.55,3.75,131.875,2089.175
2026-02-01 23:00:00+00:00,0.0,1958.575,0.0,10.65,323.1,0.0,1958.575,10.65,323.1,2292.3250000000003
2026-02-02 00:00:00+00:00,0.0,1962.125,0.0,0.375,790.95,0.0,1962.125,0.375,790.95,2753.45
2026-02-02 01:00:00+00:00,0.0,1956.925,0.0,0.0,1051.3,0.0,1956.925,0.0,1051.3,3008.225
2026-02-02 02:00:00+00:00,0.0,1953.6,0.0,0.0,1090.375,0.0,1953.6,0.0,1090.375,3043.975
2026-02-02 03:00:00+00:00,0.0,1952.775,27.425,0.0,1038.3,0.0,1952.775,-27.425,1038.3,2963.65
2026-02-02 04:00:00+00:00,0.0,1945.3,20.55,0.0,967.775,0.0,1945.3,-20.55,967.775,2892.525
2026-02-02 05:00:00+00:00,0.0,1932.5,0.0,4.0,805.925,0.0,1932.5,4.0,805.925,2742.425
2026-02-02 06:00:00+00:00,0.0,1928.8,0.0,4.575,992.5,0.0,1928.8,4.575,992.5,2925.875
2026-02-02 07:00:00+00:00,0.0,1924.975,0.15,0.15,905.975,0.0,1924.975,0.0,905.975,2830.95
2026-02-02 08:00:00+00:00,0.0,1926.5,0.0,119.85,1003.15,0.0,1926.5,119.85,1003.15,3049.5
2026-02-02 09:00:00+00:00,0.0,1924.5,0.0,31.575,1281.2,0.0,1924.5,31.575,1281.2,3237.275
2026-02-02 10:00:00+00:00,0.0,1931.4,1.425,0.025,1199.5,0.0,1931.4,-1.4000000000000001,1199.5,3129.5
2026-02-02 11:00:00+00:00,0.0,1930.725,0.0,0.25,1212.0,0.0,1930.725,0.25,1212.0,3142.975
2026-02-02 12:00:00+00:00,0.0,1939.7,0.0,0.375,1132.425,0.0,1939.7,0.375,1132.425,3072.5
2026-02-02 13:00:00+00:00,0.0,1939.525,0.0,10.425,1118.125,0.0,1939.525,10.425,1118.125,3068.075
2026-02-02 14:00:00+00:00,0.0,1940.95,0.0,21.75,1222.175,0.0,1940.95,21.75,1222.175,3184.875
2026-02-02 15:00:00+00:00,0.0,1943.275,0.0,0.35,1323.525,0.0,1943.275,0.35,1323.525,3267.15
2026-02-02 16:00:00+00:00,0.0,1947.15,0.0,0.35,1321.275,0.0,1947.15,0.35,1321.275,3268.775
2026-02-02 17:00:00+00:00,0.0,1947.6,0.0,2.0,1231.375,0.0,1947.6,2.0,1231.375,3180.975
2026-02-02 18:00:00+00:00,0.0,1946.075,0.0,9.4,1276.45,0.0,1946.075,9.4,1276.45,3231.925
2026-02-02 19:00:00+00:00,0.0,1946.425,0.0,90.575,946.55,0.0,1946.425,90.575,946.55,2983.55
2026-02-02 20:00:00+00:00,0.0,1946.55,0.0,88.275,870.55,0.0,1946.55,88.275,870.55,2905.375
2026-02-02 21:00:00+00:00,0.0,1951.9,0.0,58.4,723.475,0.0,1951.9,58.4,723.475,2733.775
2026-02-02 22:00:00+00:00,0.0,1959.05,0.0,23.65,313.975,0.0,1959.05,23.65,313.975,2296.675
2026-02-02 23:00:00+00:00,0.0,1959.025,0.0,7.65,628.4,0.0,1959.025,7.65,628.4,2595.0750000000003
2026-02-03 00:00:00+00:00,0.0,1955.525,0.0,0.7,425.45,0.0,1955.525,0.7,425.45,2381.675
2026-02-03 01:00:00+00:00,0.0,1953.8,0.0,0.0,350.85,0.0,1953.8,0.0,350.85,2304.65
2026-02-03 02:00:00+00:00,0.0,1930.775,0.0,4.1,316.525,0.0,1930.775,4.1,316.525,2251.4
2026-02-03 03:00:00+00:00,0.0,1956.45,0.0,6.375,203.025,0.0,1956.45,6.375,203.025,2165.85
2026-02-03 04:00:00+00:00,0.0,1955.95,0.0,29.9,410.775,0.0,1955.95,29.9,410.775,2396.625
2026-02-03 05:00:00+00:00,0.0,1955.55,0.0,31.95,898.025,0.0,1955.55,31.95,898.025,2885.525
2026-02-03 06:00:00+00:00,0.0,1962.675,0.0,0.35,989.175,0.0,1962.675,0.35,989.175,2952.2
2026-02-03 07:00:00+00:00,0.0,1957.525,0.0,0.175,938.1,0.0,1957.525,0.175,938.1,2895.8
2026-02-03 08:00:00+00:00,0.0,1950.825,0.0,0.05,976.95,0.0,1950.825,0.05,976.95,2927.825
2026-02-03 09:00:00+00:00,0.0,1949.2,0.1,0.125,914.575,0.0,1949.2,0.024999999999999994,914.575,2863.8
2026-02-03 10:00:00+00:00,0.0,1948.875,0.5,0.0,813.575,0.0,1948.875,-0.5,813.575,2761.95
2026-02-03 11:00:00+00:00,0.0,1949.85,0.0,0.0,586.5,0.0,1949.85,0.0,586.5,2536.35
2026-02-03 12:00:00+00:00,0.0,1949.05,0.0,0.0,519.525,0.0,1949.05,0.0,519.525,2468.575
2026-02-03 13:00:00+00:00,0.0,1950.0,0.0,0.15,550.825,0.0,1950.0,0.15,550.825,2500.9750000000004
2026-02-03 14:00:00+00:00,0.0,1951.025,0.075,0.05,756.825,0.0,1951.025,-0.024999999999999994,756.825,2707.825
2026-02-03 15:00:00+00:00,0.0,1952.25,7.9,0.0,809.7,0.0,1952.25,-7.9,809.7,2754.05
2026-02-03 16:00:00+00:00,0.0,1949.1,36.0,0.0,981.875,0.0,1949.1,-36.0,981.875,2894.975
2026-02-03 17:00:00+00:00,0.0,1951.675,0.0,93.225,857.375,0.0,1951.675,93.225,857.375,2902.2749999999996
2026-02-03 18:00:00+00:00,0.0,1954.875,0.0,121.8,854.725,0.0,1954.875,121.8,854.725,2931.4
2026-02-03 19:00:00+00:00,0.0,1958.675,0.0,44.925,860.125,0.0,1958.675,44.925,860.125,2863.725
2026-02-03 20:00:00+00:00,0.0,1957.1,0.0,64.625,522.775,0.0,1957.1,64.625,522.775,2544.5
2026-02-03 21:00:00+00:00,0.0,1960.2,0.0,12.625,404.925,0.0,1960.2,12.625,404.925,2377.75
2026-02-03 22:00:00+00:00,0.0,1963.575,0.0,0.0,217.725,0.0,1963.575,0.0,217.725,2181.3
2026-02-03 23:00:00+00:00,0.0,1963.0,0.0,1.65,412.85,0.0,1963.0,1.65,412.85,2377.5
2026-02-04 00:00:00+00:00,0.0,1964.075,0.0,1.325,413.775,0.0,1964.075,1.325,413.775,2379.175
2026-02-04 01:00:00+00:00,0.0,1965.25,0.0,0.975,430.5,0.0,1965.25,0.975,430.5,2396.725
2026-02-04 02:00:00+00:00,0.0,1965.425,0.0,7.075,431.625,0.0,1965.425,7.075,431.625,2404.125
2026-02-04 03:00:00+00:00,0.0,1965.675,0.0,13.975,348.875,0.0,1965.675,13.975,348.875,2328.5249999999996
2026-02-04 04:00:00+00:00,0.0,1965.625,0.0,15.7,369.925,0.0,1965.625,15.7,369.925,2351.25
2026-02-04 05:00:00+00:00,0.0,1961.375,0.0,11.5,653.625,0.0,1961.375,11.5,653.625,2626.5
2026-02-04 06:00:00+00:00,0.0,1948.3,12.625,0.0,1159.925,0.0,1948.3,-12.625,1159.925,3095.6
2026-02-04 07:00:00+00:00,0.0,1958.65,12.725,0.075,1179.275,0.0,1958.65,-12.65,1179.275,3125.275
2026-02-04 08:00:00+00:00,0.0,1961.6,0.0,0.325,1257.05,0.0,1961.6,0.325,1257.05,3218.975
2026-02-04 09:00:00+00:00,0.0,1967.85,0.0,10.65,1054.925,0.0,1967.85,10.65,1054.925,3033.425
2026-02-04 10:00:00+00:00,0.0,1959.825,0.0,49.525,929.875,0.0,1959.825,49.525,929.875,2939.2250000000004
2026-02-04 11:00:00+00:00,0.0,1957.525,0.0,119.1,751.55,0.0,1957.525,119.1,751.55,2828.175
2026-02-04 12:00:00+00:00,0.0,1956.75,0.0,151.65,802.75,0.0,1956.75,151.65,802.75,2911.15
2026-02-04 13:00:00+00:00,0.0,1959.425,0.0,249.275,887.2,0.0,1959.425,249.275,887.2,3095.8999999999996
2026-02-04 14:00:00+00:00,0.0,1951.15,0.0,259.75,1186.575,0.0,1951.15,259.75,1186.575,3397.4750000000004
2026-02-04 15:00:00+00:00,0.0,1955.525,0.0,181.275,1340.475,0.0,1955.525,181.275,1340.475,3477.275
2026-02-04 16:00:00+00:00,0.0,1957.1,0.0,66.8,1177.3,0.0,1957.1,66.8,1177.3,3201.2
2026-02-04 17:00:00+00:00,0.0,1957.875,0.0,196.9,1140.975,0.0,1957.875,196.9,1140.975,3295.75
2026-02-04 18:00:00+00:00,0.0,1955.975,0.0,200.625,1157.65,0.0,1955.975,200.625,1157.65,3314.25
2026-02-04 19:00:00+00:00,0.0,1955.075,0.0,219.2,970.7,0.0,1955.075,219.2,970.7,3144.9750000000004
2026-02-04 20:00:00+00:00,0.0,1956.05,0.0,266.475,1192.375,0.0,1956.05,266.475,1192.375,3414.9
2026-02-04 21:00:00+00:00,0.0,1962.25,0.0,150.175,1207.1,0.0,1962.25,150.175,1207.1,3319.525
2026-02-04 22:00:00+00:00,0.0,1964.5,0.0,133.2,866.0,0.0,1964.5,133.2,866.0,2963.7
2026-02-04 23:00:00+00:00,0.0,1958.325,0.0,231.45,755.925,0.0,1958.325,231.45,755.925,2945.7
2026-02-05 00:00:00+00:00,0.0,1961.875,0.0,140.525,801.275,0.0,1961.875,140.525,801.275,2903.675
2026-02-05 01:00:00+00:00,0.0,1963.425,0.0,114.075,811.8,0.0,1963.425,114.075,811.8,2889.3
2026-02-05 02:00:00+00:00,0.0,1963.075,0.0,151.8,777.425,0.0,1963.075,151.8,777.425,2892.3
2026-02-05 03:00:00+00:00,0.0,1956.15,0.0,139.425,741.3,0.0,1956.15,139.425,741.3,2836.875
2026-02-05 04:00:00+00:00,0.0,1946.8,0.0,94.275,761.85,0.0,1946.8,94.275,761.85,2802.925
2026-02-05 05:00:00+00:00,0.0,1951.125,0.0,19.8,982.125,0.0,1951.125,19.8,982.125,2953.05
2026-02-05 06:00:00+00:00,0.0,1765.975,0.0,65.1,1327.65,0.0,1765.975,65.1,1327.65,3158.725
2026-02-05 07:00:00+00:00,0.0,1717.725,0.0,5.525,1220.975,0.0,1717.725,5.525,1220.975,2944.225
2026-02-05 08:00:00+00:00,0.0,1655.525,0.0,12.475,1261.725,0.0,1655.525,12.475,1261.725,2929.725
2026-02-05 09:00:00+00:00,0.0,1624.85,0.0,41.55,1253.4,0.0,1624.85,41.55,1253.4,2919.8
2026-02-05 10:00:00+00:00,0.0,1572.525,0.0,22.55,1181.85,0.0,1572.525,22.55,1181.85,2776.925
2026-02-05 11:00:00+00:00,0.0,1549.875,0.0,12.2,1053.85,0.0,1549.875,12.2,1053.85,2615.925
2026-02-05 12:00:00+00:00,0.0,1469.225,0.0,6.05,930.425,0.0,1469.225,6.05,930.425,2405.7
2026-02-05 13:00:00+00:00,0.0,1427.9,0.0,6.1,869.4,0.0,1427.9,6.1,869.4,2303.4
2026-02-05 14:00:00+00:00,0.0,1460.0,0.0,6.825,1120.15,0.0,1460.0,6.825,1120.15,2586.9750000000004
2026-02-05 15:00:00+00:00,0.0,1481.7,0.0,1.275,1228.225,0.0,1481.7,1.275,1228.225,2711.2
2026-02-05 16:00:00+00:00,0.0,1711.475,0.0,11.975,1204.375,0.0,1711.475,11.975,1204.375,2927.825
2026-02-05 17:00:00+00:00,0.0,1748.05,0.0,19.9,1197.2,0.0,1748.05,19.9,1197.2,2965.15
2026-02-05 18:00:00+00:00,0.0,1900.65,0.0,1.325,1033.3,0.0,1900.65,1.325,1033.3,2935.275
2026-02-05 19:00:00+00:00,0.0,1921.9,0.0,3.575,839.3,0.0,1921.9,3.575,839.3,2764.775
2026-02-05 20:00:00+00:00,0.0,1928.1,0.025,0.6,401.25,0.0,1928.1,0.575,401.25,2329.925
2026-02-05 21:00:00+00:00,0.0,1929.825,0.0,6.1,418.225,0.0,1929.825,6.1,418.225,2354.15
2026-02-05 22:00:00+00:00,0.0,1930.45,0.0,4.425,252.025,0.0,1930.45,4.425,252.025,2186.9
2026-02-05 23:00:00+00:00,0.0,1935.325,356.925,0.0,0.0,134.25,1935.325,-356.925,-134.25,1444.15
2026-02-06 00:00:00+00:00,0.0,1935.625,333.2,0.0,0.0,92.95,1935.625,-333.2,-92.95,1509.475
2026-02-06 01:00:00+00:00,0.0,1915.15,337.975,0.0,0.0,98.375,1915.15,-337.975,-98.375,1478.8000000000002
2026-02-06 02:00:00+00:00,0.0,1849.625,375.975,0.0,80.95,0.0,1849.625,-375.975,80.95,1554.6000000000001
2026-02-06 03:00:00+00:00,0.0,1843.875,266.5,0.0,21.1,0.0,1843.875,-266.5,21.1,1598.475
2026-02-06 04:00:00+00:00,0.0,1934.85,61.15,0.0,16.725,0.0,1934.85,-61.15,16.725,1890.4249999999997
2026-02-06 05:00:00+00:00,0.0,1935.2,31.15,0.0,423.125,0.0,1935.2,-31.15,423.125,2327.175
2026-02-06 06:00:00+00:00,0.0,1933.0,6.15,0.0,505.35,0.0,1933.0,-6.15,505.35,2432.2
2026-02-06 07:00:00+00:00,0.0,1928.925,0.0,0.0,582.325,0.0,1928.925,0.0,582.325,2511.25
2026-02-06 08:00:00+00:00,0.0,1935.0,139.95,0.0,722.15,0.0,1935.0,-139.95,722.15,2517.2
2026-02-06 09:00:00+00:00,0.0,1933.625,0.0,35.775,656.45,0.0,1933.625,35.775,656.45,2625.8500000000004
2026-02-06 10:00:00+00:00,0.0,1941.075,2.05,0.0,701.225,0.0,1941.075,-2.05,701.225,2640.25
2026-02-06 11:00:00+00:00,0.0,1936.6,2.6,0.0,892.35,0.0,1936.6,-2.6,892.35,2826.35
2026-02-06 12:00:00+00:00,0.0,1935.95,1.35,0.0,918.95,0.0,1935.95,-1.35,918.95,2853.55
2026-02-06 13:00:00+00:00,0.0,1935.175,0.0,26.7,909.675,0.0,1935.175,26.7,909.675,2871.55
2026-02-06 14:00:00+00:00,0.0,1933.1,0.0,22.75,996.725,0.0,1933.1,22.75,996.725,2952.575
2026-02-06 15:00:00+00:00,0.0,1935.5,0.0,18.575,1117.825,0.0,1935.5,18.575,1117.825,3071.9
2026-02-06 16:00:00+00:00,0.0,1937.525,0.0,20.675,1260.1,0.0,1937.525,20.675,1260.1,3218.3
2026-02-06 17:00:00+00:00,0.0,1940.725,0.0,16.85,1310.975,0.0,1940.725,16.85,1310.975,3268.5499999999997
2026-02-06 18:00:00+00:00,0.0,1941.45,0.0,3.875,1296.55,0.0,1941.45,3.875,1296.55,3241.875
2026-02-06 19:00:00+00:00,0.0,1944.05,0.0,13.65,1314.475,0.0,1944.05,13.65,1314.475,3272.175
2026-02-06 20:00:00+00:00,0.0,1947.85,0.0,22.825,1229.075,0.0,1947.85,22.825,1229.075,3199.75
2026-02-06 21:00:00+00:00,0.0,1950.975,0.0,5.025,1108.85,0.0,1950.975,5.025,1108.85,3064.85
2026-02-06 22:00:00+00:00,0.0,1957.325,0.0,41.9,1113.625,0.0,1957.325,41.9,1113.625,3112.8500000000004
2026-02-06 23:00:00+00:00,0.0,1959.35,0.0,12.375,733.2,0.0,1959.35,12.375,733.2,2704.925
2026-02-07 00:00:00+00:00,0.0,1962.225,0.0,46.1,642.025,0.0,1962.225,46.1,642.025,2650.35
2026-02-07 01:00:00+00:00,0.0,1960.075,0.0,46.15,511.325,0.0,1960.075,46.15,511.325,2517.55
2026-02-07 02:00:00+00:00,0.0,1964.625,0.675,0.025,485.15,0.0,1964.625,-0.65,485.15,2449.125
2026-02-07 03:00:00+00:00,0.0,1975.425,0.0,0.025,634.125,0.0,1975.425,0.025,634.125,2609.575
2026-02-07 04:00:00+00:00,0.0,1962.775,0.125,0.0,606.425,0.0,1962.775,-0.125,606.425,2569.075
2026-02-07 05:00:00+00:00,0.0,1962.075,0.0,23.1,931.1,0.0,1962.075,23.1,931.1,2916.275
2026-02-07 06:00:00+00:00,0.0,1959.05,0.0,0.0,885.725,0.0,1959.05,0.0,885.725,2844.775
2026-02-07 07:00:00+00:00,0.0,1947.25,0.0,0.0,754.45,0.0,1947.25,0.0,754.45,2701.7
2026-02-07 08:00:00+00:00,0.0,1919.0,0.0,2.225,562.525,0.0,1919.0,2.225,562.525,2483.75
2026-02-07 09:00:00+00:00,0.0,1934.525,0.0,48.525,553.1,0.0,1934.525,48.525,553.1,2536.15
2026-02-07 10:00:00+00:00,0.0,1935.7,0.0,0.325,398.975,0.0,1935.7,0.325,398.975,2335.0
