,SE_3_FI,FI_SE_3,EE_FI,FI_EE,FI_SE_1,SE_1_FI,FI_EE_net_export,FI_SE_1_net_export,FI_SE_3_net_export,Net Export
2026-02-07 17:00:00+00:00,1200.0,0.0,0.0,550.6999999999999,0.0,1829.65,550.6999999999999,-1829.65,-1200.0,-2478.9500000000003
2026-02-07 18:00:00+00:00,1200.0,0.0,0.0,556.5,0.0,1875.525,556.5,-1875.525,-1200.0,-2519.025
2026-02-07 19:00:00+00:00,1200.0,0.0,0.0,763.875,0.0,1940.8,763.875,-1940.8,-1200.0,-2376.925
2026-02-07 20:00:00+00:00,1200.0,0.0,0.0,413.95,0.0,1959.075,413.95,-1959.075,-1200.0,-2745.125
2026-02-07 21:00:00+00:00,1200.0,0.0,0.0,211.125,0.0,1957.075,211.125,-1957.075,-1200.0,-2945.95
2026-02-07 22:00:00+00:00,1200.0,0.0,0.0,152.3,0.0,1960.85,152.3,-1960.85,-1200.0,-3008.55
2026-02-07 23:00:00+00:00,1200.0,0.0,0.0,70.875,0.0,1992.425,70.875,-1992.425,-1200.0,-3121.55
2026-02-08 00:00:00+00:00,1199.975,0.0,0.0,193.925,0.0,1992.225,193.925,-1992.225,-1199.975,-2998.2749999999996
2026-02-08 01:00:00+00:00,1200.0,0.0,0.0,171.1,0.0,1993.225,171.1,-1993.225,-1200.0,-3022.125
2026-02-08 02:00:00+00:00,1169.025,0.0,0.0,118.4,0.0,1977.85,118.4,-1977.85,-1169.025,-3028.475
2026-02-08 03:00:00+00:00,1200.0,0.0,0.0,305.5,0.0,1970.3,305.5,-1970.3,-1200.0,-2864.8
2026-02-08 04:00:00+00:00,1200.0,0.0,0.0,229.525,0.0,1973.475,229.525,-1973.475,-1200.0,-2943.95
2026-02-08 05:00:00+00:00,1195.3,0.0,0.0,135.575,0.0,1971.975,135.575,-1971.975,-1195.3,-3031.7
2026-02-08 06:00:00+00:00,1193.95,0.0,0.0,95.225,0.0,1970.275,95.225,-1970.275,-1193.95,-3069.0
2026-02-08 07:00:00+00:00,1151.325,0.0,0.0,137.275,0.0,1966.575,137.275,-1966.575,-1151.325,-2980.625
2026-02-08 08:00:00+00:00,1200.0,0.0,0.0,271.7,0.0,1964.125,271.7,-1964.125,-1200.0,-2892.425
2026-02-08 09:00:00+00:00,1200.0,0.0,0.0,425.275,0.0,1965.6,425.275,-1965.6,-1200.0,-2740.325
2026-02-08 10:00:00+00:00,1188.425,0.0,0.0,367.7,0.0,1961.975,367.7,-1961.975,-1188.425,-2782.7
2026-02-08 11:00:00+00:00,1200.0,0.0,0.0,266.55,0.0,1961.35,266.55,-1961.35,-1200.0,-2894.8
2026-02-08 12:00:00+00:00,1200.0,0.0,0.0,527.475,0.0,1959.55,527.475,-1959.55,-1200.0,-2632.075
2026-02-08 13:00:00+00:00,1200.0,0.0,0.0,724.725,0.0,1956.7,724.725,-1956.7,-1200.0,-2431.975
2026-02-08 14:00:00+00:00,1200.0,0.0,0.0,647.55,0.0,1956.55,647.55,-1956.55,-1200.0,-2509.0
2026-02-08 15:00:00+00:00,1192.625,0.0,0.0,765.325,0.0,1951.4,765.325,-1951.4,-1192.625,-2378.7
2026-02-08 16:00:00+00:00,681.6,0.0,0.0,818.225,0.0,1950.675,818.225,-1950.675,-681.6,-1814.0499999999997
2026-02-08 17:00:00+00:00,151.025,0.0,0.0,464.725,0.0,1951.275,464.725,-1951.275,-151.025,-1637.5750000000003
2026-02-08 18:00:00+00:00,234.875,0.0,0.0,556.0,0.0,1948.6,556.0,-1948.6,-234.875,-1627.475
2026-02-08 19:00:00+00:00,879.025,0.0,0.0,798.35,0.0,1948.45,798.35,-1948.45,-879.025,-2029.125
2026-02-08 20:00:00+00:00,1178.225,0.0,0.0,641.3499999999999,0.0,1946.625,641.3499999999999,-1946.625,-1178.225,-2483.5
2026-02-08 21:00:00+00:00,1191.85,0.0,0.0,577.15,0.0,1947.0,577.15,-1947.0,-1191.85,-2561.7
2026-02-08 22:00:00+00:00,953.2,0.0,0.0,890.1,0.0,1946.05,890.1,-1946.05,-953.2,-2009.1499999999999
2026-02-08 23:00:00+00:00,1085.8,0.0,0.0,758.325,0.0,1852.15,758.325,-1852.15,-1085.8,-2179.625
2026-02-09 00:00:00+00:00,1042.275,0.0,0.0,753.525,0.0,1806.325,753.525,-1806.325,-1042.275,-2095.0750000000003
2026-02-09 01:00:00+00:00,1028.7,0.0,0.0,860.35,0.0,1770.475,860.35,-1770.475,-1028.7,-1938.8249999999998
2026-02-09 02:00:00+00:00,942.3,0.0,0.0,858.45,0.0,1705.975,858.45,-1705.975,-942.3,-1789.8249999999998
2026-02-09 03:00:00+00:00,900.75,0.0,0.0,900.125,0.0,1706.1,900.125,-1706.1,-900.75,-1706.725
2026-02-09 04:00:00+00:00,977.45,0.0,0.0,978.15,0.0,1809.525,978.15,-1809.525,-977.45,-1808.8250000000003
2026-02-09 05:00:00+00:00,1083.7,0.0,0.0,993.075,0.0,1826.6,993.075,-1826.6,-1083.7,-1917.225
2026-02-09 06:00:00+00:00,1097.325,0.0,0.0,1015.95,0.0,1625.15,1015.95,-1625.15,-1097.325,-1706.525
2026-02-09 07:00:00+00:00,1000.05,0.0,0.0,1016.0,0.0,1742.95,1016.0,-1742.95,-1000.05,-1727.0
2026-02-09 08:00:00+00:00,1121.275,0.0,0.0,1016.0,0.0,1681.475,1016.0,-1681.475,-1121.275,-1786.75
2026-02-09 09:00:00+00:00,1167.875,0.0,0.0,1016.0,0.0,1690.7,1016.0,-1690.7,-1167.875,-1842.575
2026-02-09 10:00:00+00:00,1184.925,0.0,0.0,1016.0,0.0,1763.025,1016.0,-1763.025,-1184.925,-1931.95
2026-02-09 11:00:00+00:00,1200.0,0.0,0.0,981.325,0.0,1755.625,981.325,-1755.625,-1200.0,-1974.3
2026-02-09 12:00:00+00:00,1200.0,0.0,0.0,946.725,0.0,1776.4,946.725,-1776.4,-1200.0,-2029.6750000000002
2026-02-09 13:00:00+00:00,1200.0,0.0,0.0,811.6,0.0,1743.25,811.6,-1743.25,-1200.0,-2131.65
2026-02-09 14:00:00+00:00,1200.0,0.0,0.0,695.6,0.0,1665.5,695.6,-1665.5,-1200.0,-2169.9
2026-02-09 15:00:00+00:00,1191.675,0.0,0.0,761.475,0.0,1817.1,761.475,-1817.1,-1191.675,-2247.3
2026-02-09 16:00:00+00:00,1146.05,0.0,0.0,633.9,0.0,1801.1,633.9,-1801.1,-1146.05,-2313.25
2026-02-09 17:00:00+00:00,1136.725,0.0,0.0,485.725,0.0,1847.025,485.725,-1847.025,-1136.725,-2498.025
2026-02-09 18:00:00+00:00,1160.775,0.0,0.0,492.5,0.0,1873.675,492.5,-1873.675,-1160.775,-2541.95
2026-02-09 19:00:00+00:00,1176.8,0.0,0.0,678.175,0.0,1773.025,678.175,-1773.025,-1176.8,-2271.65
2026-02-09 20:00:00+00:00,1184.25,0.0,0.0,443.55,0.0,1757.175,443.55,-1757.175,-1184.25,-2497.875
2026-02-09 21:00:00+00:00,1174.45,0.0,0.0,391.15,0.0,1801.125,391.15,-1801.125,-1174.45,-2584.425
2026-02-09 22:00:00+00:00,1199.9,0.0,0.0,394.275,0.0,1823.1,394.275,-1823.1,-1199.9,-2628.725
2026-02-09 23:00:00+00:00,992.075,0.0,0.0,503.875,0.0,1634.95,503.875,-1634.95,-992.075,-2123.15
2026-02-10 00:00:00+00:00,1075.125,0.0,0.0,538.125,0.0,1579.425,538.125,-1579.425,-1075.125,-2116.425
2026-02-10 01:00:00+00:00,1148.475,0.0,0.0,671.075,0.0,1662.15,671.075,-1662.15,-1148.475,-2139.55
2026-02-10 02:00:00+00:00,1149.65,0.0,0.0,637.825,0.0,1618.325,637.825,-1618.325,-1149.65,-2130.15
2026-02-10 03:00:00+00:00,1141.9,0.0,0.0,617.325,0.0,1653.525,617.325,-1653.525,-1141.9,-2178.1000000000004
2026-02-10 04:00:00+00:00,1200.0,0.0,0.0,517.875,0.0,1789.9,517.875,-1789.9,-1200.0,-2472.025
2026-02-10 05:00:00+00:00,1195.1,0.0,0.0,692.725,0.0,1873.3,692.725,-1873.3,-1195.1,-2375.6749999999997
2026-02-10 06:00:00+00:00,1109.4,0.0,0.0,865.275,0.0,1882.625,865.275,-1882.625,-1109.4,-2126.75
2026-02-10 07:00:00+00:00,877.75,0.0,0.0,977.125,0.0,1893.025,977.125,-1893.025,-877.75,-1793.65
2026-02-10 08:00:00+00:00,903.425,0.0,0.0,981.125,0.0,1868.125,981.125,-1868.125,-903.425,-1790.425
2026-02-10 09:00:00+00:00,1023.9,0.0,0.0,994.425,0.0,1917.475,994.425,-1917.475,-1023.9,-1946.9499999999998
2026-02-10 10:00:00+00:00,1050.0,0.0,0.0,1011.95,0.0,1914.65,1011.95,-1914.65,-1050.0,-1952.7
2026-02-10 11:00:00+00:00,932.375,0.0,0.0,998.075,0.0,1901.975,998.075,-1901.975,-932.375,-1836.2749999999999
2026-02-10 12:00:00+00:00,1046.9,0.0,0.0,1013.525,0.0,1830.2,1013.525,-1830.2,-1046.9,-1863.5750000000003
2026-02-10 13:00:00+00:00,1095.1,0.0,0.0,1015.875,0.0,1916.65,1015.875,-1916.65,-1095.1,-1995.875
2026-02-10 14:00:00+00:00,1043.2,0.0,0.0,1008.25,0.0,1922.125,1008.25,-1922.125,-1043.2,-1957.075
2026-02-10 15:00:00+00:00,986.3,0.0,0.0,976.0,0.0,1916.35,976.0,-1916.35,-986.3,-1926.6499999999999
2026-02-10 16:00:00+00:00,913.5,0.0,0.0,898.975,0.0,1918.725,898.975,-1918.725,-913.5,-1933.25
2026-02-10 17:00:00+00:00,1044.15,0.0,0.0,967.575,0.0,1930.1,967.575,-1930.1,-1044.15,-2006.675
2026-02-10 18:00:00+00:00,1154.9,0.0,0.0,952.15,0.0,1927.925,952.15,-1927.925,-1154.9,-2130.675
2026-02-10 19:00:00+00:00,1180.575,0.0,0.0,1016.0,0.0,1921.575,1016.0,-1921.575,-1180.575,-2086.15
2026-02-10 20:00:00+00:00,1200.0,0.0,0.0,974.75,0.0,1928.325,974.75,-1928.325,-1200.0,-2153.575
2026-02-10 21:00:00+00:00,1194.425,0.0,0.0,900.6,0.0,1929.0,900.6,-1929.0,-1194.425,-2222.825
2026-02-10 22:00:00+00:00,1186.625,0.0,0.0,917.775,0.0,1915.55,917.775,-1915.55,-1186.625,-2184.4
2026-02-10 23:00:00+00:00,1081.6,0.0,0.0,992.025,0.0,1839.725,992.025,-1839.725,-1081.6,-1929.2999999999997
2026-02-11 00:00:00+00:00,1086.55,0.0,0.0,1015.725,0.0,1744.925,1015.725,-1744.925,-1086.55,-1815.75
2026-02-11 01:00:00+00:00,1155.625,0.0,0.0,1016.0,0.0,1762.85,1016.0,-1762.85,-1155.625,-1902.475
2026-02-11 02:00:00+00:00,1011.8,0.0,0.0,1015.775,0.0,1738.625,1015.775,-1738.625,-1011.8,-1734.65
2026-02-11 03:00:00+00:00,1147.3,0.0,0.0,1004.55,0.0,1758.55,1004.55,-1758.55,-1147.3,-1901.3
2026-02-11 04:00:00+00:00,996.75,0.0,0.0,1015.9,0.0,1844.725,1015.9,-1844.725,-996.75,-1825.5749999999998
2026-02-11 05:00:00+00:00,1174.875,0.0,0.0,1016.0,0.0,1831.675,1016.0,-1831.675,-1174.875,-1990.55
2026-02-11 06:00:00+00:00,1168.625,0.0,0.0,1015.95,0.0,1853.175,1015.95,-1853.175,-1168.625,-2005.85
2026-02-11 07:00:00+00:00,1134.675,0.0,0.0,1015.875,0.0,1866.625,1015.875,-1866.625,-1134.675,-1985.425
2026-02-11 08:00:00+00:00,1164.325,0.0,0.0,1016.0,0.0,1900.825,1016.0,-1900.825,-1164.325,-2049.15
2026-02-11 09:00:00+00:00,1198.45,0.0,0.0,1015.825,0.0,1914.675,1015.825,-1914.675,-1198.45,-2097.3
2026-02-11 10:00:00+00:00,1189.45,0.0,0.0,1016.0,0.0,1909.85,1016.0,-1909.85,-1189.45,-2083.3
2026-02-11 11:00:00+00:00,1200.0,0.0,0.0,1003.15,0.0,1915.375,1003.15,-1915.375,-1200.0,-2112.225
2026-02-11 12:00:00+00:00,1200.0,0.0,0.0,990.35,0.0,1915.8,990.35,-1915.8,-1200.0,-2125.45
2026-02-11 13:00:00+00:00,1200.0,0.0,0.0,887.15,0.0,1916.725,887.15,-1916.725,-1200.0,-2229.575
2026-02-11 14:00:00+00:00,1199.025,0.0,0.0,911.45,0.0,1884.8,911.45,-1884.8,-1199.025,-2172.375
2026-02-11 15:00:00+00:00,1194.775,0.0,0.0,883.7249999999999,0.0,1915.625,883.7249999999999,-1915.625,-1194.775,-2226.675
2026-02-11 16:00:00+00:00,1138.825,0.0,0.0,921.95,0.0,1915.95,921.95,-1915.95,-1138.825,-2132.825
2026-02-11 17:00:00+00:00,1111.3,0.0,0.0,840.6,0.0,1918.85,840.6,-1918.85,-1111.3,-2189.55
2026-02-11 18:00:00+00:00,1174.025,0.0,0.0,863.5,0.0,1919.7,863.5,-1919.7,-1174.025,-2230.2250000000004
2026-02-11 19:00:00+00:00,1183.95,0.0,0.0,892.4,0.0,1920.3,892.4,-1920.3,-1183.95,-2211.8500000000004
2026-02-11 20:00:00+00:00,1200.0,0.0,0.0,719.65,0.0,1920.975,719.65,-1920.975,-1200.0,-2401.325
2026-02-11 21:00:00+00:00,1200.0,0.0,0.0,855.05,0.0,1923.925,855.05,-1923.925,-1200.0,-2268.875
2026-02-11 22:00:00+00:00,1104.9,0.0,0.0,889.3,0.0,1928.95,889.3,-1928.95,-1104.9,-2144.55
2026-02-11 23:00:00+00:00,1163.675,0.0,0.0,789.775,0.0,1737.3,789.775,-1737.3,-1163.675,-2111.2
2026-02-12 00:00:00+00:00,1150.05,0.0,0.0,777.125,0.0,1771.175,777.125,-1771.175,-1150.05,-2144.1
2026-02-12 01:00:00+00:00,1084.275,0.0,0.0,810.05,0.0,1745.85,810.05,-1745.85,-1084.275,-2020.075
2026-02-12 02:00:00+00:00,1173.025,0.0,0.0,846.8000000000001,0.0,1751.675,846.8000000000001,-1751.675,-1173.025,-2077.9
2026-02-12 03:00:00+00:00,1185.075,0.0,0.0,841.55,0.0,1811.3,841.55,-1811.3,-1185.075,-2154.825
2026-02-12 04:00:00+00:00,1182.575,0.0,0.0,703.1,0.0,1870.9,703.1,-1870.9,-1182.575,-2350.375
2026-02-12 05:00:00+00:00,1195.925,0.0,0.0,878.925,0.0,1887.6,878.925,-1887.6,-1195.925,-2204.6
2026-02-12 06:00:00+00:00,1198.575,0.0,0.0,960.0749999999999,0.0,1929.325,960.0749999999999,-1929.325,-1198.575,-2167.8250000000003
2026-02-12 07:00:00+00:00,1200.0,0.0,0.0,906.075,0.0,1926.525,906.075,-1926.525,-1200.0,-2220.45
2026-02-12 08:00:00+00:00,1194.975,0.0,0.0,775.9000000000001,0.0,1924.125,775.9000000000001,-1924.125,-1194.975,-2343.2
2026-02-12 09:00:00+00:00,1191.45,0.0,0.0,720.375,0.0,1928.3,720.375,-1928.3,-1191.45,-2399.375
2026-02-12 10:00:00+00:00,1198.025,0.0,0.0,659.3,0.0,1914.625,659.3,-1914.625,-1198.025,-2453.3500000000004
2026-02-12 11:00:00+00:00,1200.0,0.0,0.0,773.5,0.0,1916.25,773.5,-1916.25,-1200.0,-2342.75
2026-02-12 12:00:00+00:00,1200.0,0.0,0.0,896.425,0.0,1916.85,896.425,-1916.85,-1200.0,-2220.425
2026-02-12 13:00:00+00:00,1200.0,0.0,0.0,943.4,0.0,1915.525,943.4,-1915.525,-1200.0,-2172.125
2026-02-12 14:00:00+00:00,1200.0,0.0,0.0,890.325,0.0,1914.7,890.325,-1914.7,-1200.0,-2224.375
2026-02-12 15:00:00+00:00,1200.0,0.0,0.0,743.525,0.0,1916.025,743.525,-1916.025,-1200.0,-2372.5
2026-02-12 16:00:00+00:00,1200.0,0.0,0.0,663.55,0.0,1918.675,663.55,-1918.675,-1200.0,-2455.125
2026-02-12 17:00:00+00:00,1200.0,0.0,0.0,633.4,0.0,1917.575,633.4,-1917.575,-1200.0,-2484.175
2026-02-12 18:00:00+00:00,1200.0,0.0,0.0,604.25,0.0,1915.275,604.25,-1915.275,-1200.0,-2511.025
2026-02-12 19:00:00+00:00,1200.0,0.0,0.0,615.875,0.0,1920.0,615.875,-1920.0,-1200.0,-2504.125
2026-02-12 20:00:00+00:00,1200.0,0.0,0.0,402.725,0.0,1921.2,402.725,-1921.2,-1200.0,-2718.475
2026-02-12 21:00:00+00:00,1200.0,0.0,0.0,311.825,0.0,1923.0,311.825,-1923.0,-1200.0,-2811.175
2026-02-12 22:00:00+00:00,1200.0,0.0,0.0,347.425,0.0,1926.4,347.425,-1926.4,-1200.0,-2778.9750000000004
2026-02-12 23:00:00+00:00,1200.0,0.0,0.0,78.64999999999999,0.0,1929.8,78.64999999999999,-1929.8,-1200.0,-3051.1499999999996
2026-02-13 00:00:00+00:00,1200.0,0.0,0.0,13.0,0.0,1934.9,13.0,-1934.9,-1200.0,-3121.9
2026-02-13 01:00:00+00:00,1200.0,0.0,46.0,0.0,0.0,1937.625,-46.0,-1937.625,-1200.0,-3183.625
2026-02-13 02:00:00+00:00,1200.0,0.0,95.025,0.0,0.0,1940.45,-95.025,-1940.45,-1200.0,-3235.4750000000004
2026-02-13 03:00:00+00:00,1200.0,0.0,104.8,0.0,0.0,1932.175,-104.8,-1932.175,-1200.0,-3236.975
2026-02-13 04:00:00+00:00,1200.0,0.0,82.025,0.0,0.0,1942.775,-82.025,-1942.775,-1200.0,-3224.8
2026-02-13 05:00:00+00:00,1200.0,0.0,69.075,0.0,0.0,1934.7,-69.075,-1934.7,-1200.0,-3203.775
2026-02-13 06:00:00+00:00,1200.0,0.0,44.125,0.0,0.0,1927.2,-44.125,-1927.2,-1200.0,-3171.325
2026-02-13 07:00:00+00:00,1200.0,0.0,0.1,55.95,0.0,1927.575,55.85,-1927.575,-1200.0,-3071.7250000000004
2026-02-13 08:00:00+00:00,1200.0,0.0,0.0,29.6,0.0,1926.0,29.6,-1926.0,-1200.0,-3096.4
2026-02-13 09:00:00+00:00,1200.0,0.0,0.0,34.125,0.0,1925.425,34.125,-1925.425,-1200.0,-3091.3
2026-02-13 10:00:00+00:00,1199.9,0.0,75.25,0.0,0.0,1929.05,-75.25,-1929.05,-1199.9,-3204.2
2026-02-13 11:00:00+00:00,1200.0,0.0,0.0,53.6,0.0,1930.45,53.6,-1930.45,-1200.0,-3076.8500000000004
2026-02-13 12:00:00+00:00,1200.0,0.0,0.0,34.85,0.0,1929.75,34.85,-1929.75,-1200.0,-3094.9
2026-02-13 13:00:00+00:00,1199.175,0.0,0.0,113.65,0.0,1932.5,113.65,-1932.5,-1199.175,-3018.0249999999996
2026-02-13 14:00:00+00:00,1199.675,0.0,21.525000000000002,3.85,0.0,1932.25,-17.675,-1932.25,-1199.675,-3149.6
2026-02-13 15:00:00+00:00,1198.05,0.0,0.0,166.1,0.0,1934.575,166.1,-1934.575,-1198.05,-2966.525
2026-02-13 16:00:00+00:00,1199.975,0.0,0.0,238.025,0.0,1935.825,238.025,-1935.825,-1199.975,-2897.7749999999996
2026-02-13 17:00:00+00:00,1195.5,0.0,0.0,351.975,0.0,1939.775,351.975,-1939.775,-1195.5,-2783.3
2026-02-13 18:00:00+00:00,1196.975,0.0,0.0,292.05,0.0,1938.85,292.05,-1938.85,-1196.975,-2843.7749999999996
2026-02-13 19:00:00+00:00,1197.4,0.0,0.0,531.45,0.0,1939.5,531.45,-1939.5,-1197.4,-2605.45
2026-02-13 20:00:00+00:00,1200.0,0.0,0.0,165.9,0.0,1940.95,165.9,-1940.95,-1200.0,-2975.05
2026-02-13 21:00:00+00:00,1200.0,0.0,0.0,222.3,0.0,1941.825,222.3,-1941.825,-1200.0,-2919.525
2026-02-13 22:00:00+00:00,1194.525,0.0,0.0,341.42499999999995,0.0,1936.325,341.42499999999995,-1936.325,-1194.525,-2789.425
2026-02-13 23:00:00+00:00,962.275,0.0,0.0,428.825,0.0,1926.65,428.825,-1926.65,-962.275,-2460.1
2026-02-14 00:00:00+00:00,732.7,0.0,0.0,425.375,0.0,1926.925,425.375,-1926.925,-732.7,-2234.25
2026-02-14 01:00:00+00:00,670.75,0.0,0.0,367.85,0.0,1913.125,367.85,-1913.125,-670.75,-2216.025
2026-02-14 02:00:00+00:00,542.825,0.0,0.0,433.7,0.0,1927.75,433.7,-1927.75,-542.825,-2036.875
2026-02-14 03:00:00+00:00,694.45,0.0,0.0,636.45,0.0,1922.6,636.45,-1922.6,-694.45,-1980.6
2026-02-14 04:00:00+00:00,672.55,0.0,0.0,586.675,0.0,1908.45,586.675,-1908.45,-672.55,-1994.325
2026-02-14 05:00:00+00:00,614.85,0.0,0.0,749.35,0.0,1912.0,749.35,-1912.0,-614.85,-1777.5
2026-02-14 06:00:00+00:00,640.825,0.0,0.0,720.075,0.0,1914.75,720.075,-1914.75,-640.825,-1835.5
2026-02-14 07:00:00+00:00,758.625,0.0,0.0,766.475,0.0,1916.075,766.475,-1916.075,-758.625,-1908.225
2026-02-14 08:00:00+00:00,772.95,0.0,0.0,698.3000000000001,0.0,1915.3,698.3000000000001,-1915.3,-772.95,-1989.95
2026-02-14 09:00:00+00:00,323.2,0.0,0.0,557.575,0.0,1911.425,557.575,-1911.425,-323.2,-1677.05
2026-02-14 10:00:00+00:00,334.075,0.0,0.0,743.1,0.0,1815.375,743.1,-1815.375,-334.075,-1406.3500000000001
2026-02-14 11:00:00+00:00,556.375,0.0,0.0,840.95,0.0,1917.1,840.95,-1917.1,-556.375,-1632.5249999999999
2026-02-14 12:00:00+00:00,1139.625,0.0,0.0,799.8,0.0,1917.825,799.8,-1917.825,-1139.625,-2257.65
2026-02-14 13:00:00+00:00,1191.15,0.0,0.0,892.225,0.0,1919.7,892.225,-1919.7,-1191.15,-2218.625
2026-02-14 14:00:00+00:00,1041.95,0.0,0.0,967.0,0.0,1915.4,967.0,-1915.4,-1041.95,-1990.3500000000001
2026-02-14 15:00:00+00:00,1109.35,0.0,0.0,1010.825,0.0,1922.9,1010.825,-1922.9,-1109.35,-2021.425
2026-02-14 16:00:00+00:00,1027.75,0.0,0.0,973.075,0.0,1928.35,973.075,-1928.35,-1027.75,-1983.0249999999999
2026-02-14 17:00:00+00:00,664.9,0.0,0.0,913.275,0.0,1930.9,913.275,-1930.9,-664.9,-1682.525
2026-02-14 18:00:00+00:00,586.525,0.0,0.0,987.375,0.0,1930.175,987.375,-1930.175,-586.525,-1529.3249999999998
2026-02-14 19:00:00+00:00,469.575,0.0,0.0,1014.675,0.0,1929.85,1014.675,-1929.85,-469.575,-1384.75
2026-02-14 20:00:00+00:00,882.725,0.0,0.0,997.775,0.0,1929.775,997.775,-1929.775,-882.725,-1814.7250000000001
2026-02-14 21:00:00+00:00,1096.8,0.0,0.0,937.125,0.0,1934.475,937.125,-1934.475,-1096.8,-2094.1499999999996
2026-02-14 22:00:00+00:00,1116.975,0.0,0.0,1012.7,0.0,1935.85,1012.7,-1935.85,-1116.975,-2040.1249999999998
2026-02-14 23:00:00+00:00,949.95,0.0,0.0,997.575,0.0,1944.675,997.575,-1944.675,-949.95,-1897.05
2026-02-15 00:00:00+00:00,1113.775,0.0,0.0,991.55,0.0,1944.2,991.55,-1944.2,-1113.775,-2066.425
2026-02-15 01:00:00+00:00,1068.375,0.0,0.0,977.275,0.0,1942.9,977.275,-1942.9,-1068.375,-2034.0
2026-02-15 02:00:00+00:00,1120.75,0.0,0.0,921.55,0.0,1941.625,921.55,-1941.625,-1120.75,-2140.825
2026-02-15 03:00:00+00:00,1199.925,0.0,0.0,884.5,0.0,1939.4,884.5,-1939.4,-1199.925,-2254.825
2026-02-15 04:00:00+00:00,1090.3,0.0,0.0,826.85,0.0,1940.2,826.85,-1940.2,-1090.3,-2203.6499999999996
2026-02-15 05:00:00+00:00,1137.075,0.0,0.0,928.9,0.0,1938.55,928.9,-1938.55,-1137.075,-2146.725
2026-02-15 06:00:00+00:00,1183.825,0.0,0.0,925.275,0.0,1938.4,925.275,-1938.4,-1183.825,-2196.9500000000003
2026-02-15 07:00:00+00:00,1139.025,0.0,0.0,974.9,0.0,1934.6,974.9,-1934.6,-1139.025,-2098.725
2026-02-15 08:00:00+00:00,1162.875,0.0,0.0,966.175,0.0,1926.275,966.175,-1926.275,-1162.875,-2122.9750000000004
2026-02-15 09:00:00+00:00,1196.6,0.0,0.0,910.875,0.0,1922.875,910.875,-1922.875,-1196.6,-2208.6
2026-02-15 10:00:00+00:00,1200.0,0.0,0.0,846.05,0.0,1920.225,846.05,-1920.225,-1200.0,-2274.175
2026-02-15 11:00:00+00:00,1200.0,0.0,0.0,769.65,0.0,1925.225,769.65,-1925.225,-1200.0,-2355.575
2026-02-15 12:00:00+00:00,1200.0,0.0,0.0,614.575,0.0,1926.0,614.575,-1926.0,-1200.0,-2511.425
2026-02-15 13:00:00+00:00,1200.0,0.0,0.0,721.1,0.0,1924.725,721.1,-1924.725,-1200.0,-2403.625
2026-02-15 14:00:00+00:00,1200.0,0.0,0.0,827.4,0.0,1922.875,827.4,-1922.875,-1200.0,-2295.475
2026-02-15 15:00:00+00:00,1164.375,0.0,0.0,993.15,0.0,1919.175,993.15,-1919.175,-1164.375,-2090.4
2026-02-15 16:00:00+00:00,1100.55,0.0,0.0,1012.825,0.0,1919.525,1012.825,-1919.525,-1100.55,-2007.25
2026-02-15 17:00:00+00:00,1001.675,0.0,0.0,1015.0,0.0,1917.65,1015.0,-1917.65,-1001.675,-1904.325
2026-02-15 18:00:00+00:00,1138.95,0.0,0.0,1012.6,0.0,1916.475,1012.6,-1916.475,-1138.95,-2042.8249999999998
2026-02-15 19:00:00+00:00,1139.95,0.0,0.0,1016.0,0.0,1913.925,1016.0,-1913.925,-1139.95,-2037.875
2026-02-15 20:00:00+00:00,1162.125,0.0,0.0,1016.0,0.0,1915.175,1016.0,-1915.175,-1162.125,-2061.3
2026-02-15 21:00:00+00:00,1161.3,0.0,0.0,1016.0,0.0,1913.525,1016.0,-1913.525,-1161.3,-2058.825
2026-02-15 22:00:00+00:00,1156.3,0.0,0.0,1016.0,0.0,1894.575,1016.0,-1894.575,-1156.3,-2034.875
2026-02-15 23:00:00+00:00,1104.675,0.0,0.0,1016.0,0.0,1839.025,1016.0,-1839.025,-1104.675,-1927.7
2026-02-16 00:00:00+00:00,1131.6,0.0,0.0,1016.0,0.0,1908.5,1016.0,-1908.5,-1131.6,-2024.1
2026-02-16 01:00:00+00:00,1131.7,0.0,0.0,1015.85,0.0,1883.25,1015.85,-1883.25,-1131.7,-1999.1
2026-02-16 02:00:00+00:00,1131.5,0.0,0.0,1016.0,0.0,1835.075,1016.0,-1835.075,-1131.5,-1950.575
2026-02-16 03:00:00+00:00,1132.7,0.0,0.0,1014.85,0.0,1911.05,1014.85,-1911.05,-1132.7,-2028.9
2026-02-16 04:00:00+00:00,1185.1,0.0,0.0,964.925,0.0,1914.025,964.925,-1914.025,-1185.1,-2134.2
2026-02-16 05:00:00+00:00,1200.0,0.0,0.0,656.825,0.0,1814.8,656.825,-1814.8,-1200.0,-2357.975
2026-02-16 06:00:00+00:00,1197.45,0.0,0.0,670.975,0.0,1909.8,670.975,-1909.8,-1197.45,-2436.2749999999996
2026-02-16 07:00:00+00:00,1195.9,0.0,0.0,661.075,0.0,1912.1,661.075,-1912.1,-1195.9,-2446.925
2026-02-16 08:00:00+00:00,1192.975,0.0,0.0,569.25,0.0,1910.075,569.25,-1910.075,-1192.975,-2533.8
2026-02-16 09:00:00+00:00,1194.15,0.0,0.0,619.1,0.0,1911.25,619.1,-1911.25,-1194.15,-2486.3
2026-02-16 10:00:00+00:00,1200.0,0.0,0.0,646.6,0.0,1914.125,646.6,-1914.125,-1200.0,-2467.525
