,RS_ME,ME_RS,ME_BA,BA_ME,ME_IT_CSUD,IT_CSUD_ME,ME_BA_net_export,ME_RS_net_export,ME_IT_CSUD_net_export,Net Export
2026-01-30 20:00:00+00:00,201.0,183.0,134.0,217.0,600.0,25.0,-83.0,-18.0,575.0,474.0
2026-01-30 21:00:00+00:00,200.0,130.0,70.0,186.0,600.0,0.0,-116.0,-70.0,600.0,414.0
2026-01-30 22:00:00+00:00,198.0,139.0,84.0,187.0,600.0,0.0,-103.0,-59.0,600.0,438.0
2026-01-30 23:00:00+00:00,237.0,114.0,56.0,81.0,600.0,0.0,-25.0,-123.0,600.0,452.0
2026-01-31 00:00:00+00:00,230.0,137.0,56.0,106.0,600.0,0.0,-50.0,-93.0,600.0,457.0
2026-01-31 01:00:00+00:00,167.0,129.0,92.0,151.0,600.0,0.0,-59.0,-38.0,600.0,503.0
2026-01-31 02:00:00+00:00,237.0,138.0,102.0,81.0,600.0,0.0,21.0,-99.0,600.0,522.0
2026-01-31 03:00:00+00:00,237.0,161.0,104.0,81.0,600.0,0.0,23.0,-76.0,600.0,547.0
2026-01-31 04:00:00+00:00,282.0,156.0,163.0,91.0,600.0,0.0,72.0,-126.0,600.0,546.0
2026-01-31 05:00:00+00:00,174.0,217.0,135.0,161.0,535.0,0.0,-26.0,43.0,535.0,552.0
2026-01-31 06:00:00+00:00,185.0,163.0,192.0,136.0,535.0,0.0,56.0,-22.0,535.0,569.0
2026-01-31 07:00:00+00:00,166.0,281.0,179.0,155.0,386.0,0.0,24.0,115.0,386.0,525.0
2026-01-31 08:00:00+00:00,66.0,229.0,258.0,42.0,231.0,114.0,216.0,163.0,117.0,496.0
2026-01-31 09:00:00+00:00,67.0,175.0,215.0,68.0,191.0,152.0,147.0,108.0,39.0,294.0
2026-01-31 10:00:00+00:00,65.0,185.0,219.0,73.0,200.0,152.0,146.0,120.0,48.0,314.0
2026-01-31 11:00:00+00:00,63.0,185.0,214.0,70.0,205.0,152.0,144.0,122.0,53.0,319.0
2026-01-31 12:00:00+00:00,64.0,196.0,210.0,73.0,191.0,150.0,137.0,132.0,41.0,310.0
2026-01-31 13:00:00+00:00,63.0,213.0,214.0,74.0,181.0,150.0,140.0,150.0,31.0,321.0
2026-01-31 14:00:00+00:00,72.0,262.0,169.0,69.0,181.0,35.0,100.0,190.0,146.0,436.0
2026-01-31 15:00:00+00:00,166.0,264.0,177.0,93.0,294.0,15.0,84.0,98.0,279.0,461.0
2026-01-31 16:00:00+00:00,158.0,235.0,174.0,116.0,319.0,16.0,58.0,77.0,303.0,438.0
2026-01-31 17:00:00+00:00,174.0,227.0,156.0,105.0,327.0,28.0,51.0,53.0,299.0,403.0
2026-01-31 18:00:00+00:00,240.0,239.0,145.0,120.0,405.0,32.0,25.0,-1.0,373.0,397.0
2026-01-31 19:00:00+00:00,203.0,179.0,173.0,49.0,354.0,0.0,124.0,-24.0,354.0,454.0
2026-01-31 20:00:00+00:00,248.0,141.0,160.0,151.0,560.0,0.0,9.0,-107.0,560.0,462.0
2026-01-31 21:00:00+00:00,241.0,128.0,70.0,145.0,600.0,0.0,-75.0,-113.0,600.0,412.0
2026-01-31 22:00:00+00:00,232.0,144.0,70.0,134.0,600.0,0.0,-64.0,-88.0,600.0,448.0
2026-01-31 23:00:00+00:00,117.0,135.0,45.0,109.0,511.0,0.0,-64.0,18.0,511.0,465.0
2026-02-01 00:00:00+00:00,115.0,130.0,52.0,109.0,511.0,0.0,-57.0,15.0,511.0,469.0
2026-02-01 01:00:00+00:00,84.0,159.0,80.0,109.0,498.0,0.0,-29.0,75.0,498.0,544.0
2026-02-01 02:00:00+00:00,83.0,193.0,70.0,109.0,493.0,0.0,-39.0,110.0,493.0,564.0
2026-02-01 03:00:00+00:00,83.0,202.0,70.0,109.0,493.0,0.0,-39.0,119.0,493.0,573.0
2026-02-01 04:00:00+00:00,83.0,218.0,70.0,109.0,493.0,0.0,-39.0,135.0,493.0,589.0
2026-02-01 05:00:00+00:00,77.0,167.0,84.0,109.0,479.0,0.0,-25.0,90.0,479.0,544.0
2026-02-01 06:00:00+00:00,93.0,163.0,84.0,23.0,392.0,0.0,61.0,70.0,392.0,523.0
2026-02-01 07:00:00+00:00,123.0,135.0,89.0,23.0,378.0,0.0,66.0,12.0,378.0,456.0
2026-02-01 08:00:00+00:00,81.0,114.0,64.0,136.0,358.0,0.0,-72.0,33.0,358.0,319.0
2026-02-01 09:00:00+00:00,80.0,105.0,91.0,141.0,350.0,0.0,-50.0,25.0,350.0,325.0
2026-02-01 10:00:00+00:00,74.0,149.0,80.0,144.0,306.0,0.0,-64.0,75.0,306.0,317.0
2026-02-01 11:00:00+00:00,46.0,159.0,80.0,141.0,306.0,0.0,-61.0,113.0,306.0,358.0
2026-02-01 12:00:00+00:00,56.0,148.0,66.0,130.0,295.0,0.0,-64.0,92.0,295.0,323.0
2026-02-01 13:00:00+00:00,38.0,153.0,60.0,130.0,295.0,0.0,-70.0,115.0,295.0,340.0
2026-02-01 14:00:00+00:00,61.0,138.0,73.0,160.0,340.0,0.0,-87.0,77.0,340.0,330.0
2026-02-01 15:00:00+00:00,99.0,123.0,60.0,47.0,224.0,0.0,13.0,24.0,224.0,261.0
2026-02-01 16:00:00+00:00,112.0,124.0,60.0,49.0,224.0,0.0,11.0,12.0,224.0,247.0
2026-02-01 17:00:00+00:00,112.0,98.0,64.0,52.0,234.0,0.0,12.0,-14.0,234.0,232.0
2026-02-01 18:00:00+00:00,106.0,88.0,64.0,38.0,269.0,0.0,26.0,-18.0,269.0,277.0
2026-02-01 19:00:00+00:00,173.0,95.0,51.0,85.0,458.0,0.0,-34.0,-78.0,458.0,346.0
2026-02-01 20:00:00+00:00,237.0,94.0,31.0,97.0,560.0,0.0,-66.0,-143.0,560.0,351.0
2026-02-01 21:00:00+00:00,265.0,95.0,43.0,116.0,560.0,0.0,-73.0,-170.0,560.0,317.0
2026-02-01 22:00:00+00:00,183.0,132.0,40.0,102.0,560.0,0.0,-62.0,-51.0,560.0,447.0
2026-02-01 23:00:00+00:00,209.0,105.0,1.0,165.0,552.0,0.0,-164.0,-104.0,552.0,284.0
2026-02-02 00:00:00+00:00,209.0,122.0,1.0,137.0,552.0,0.0,-136.0,-87.0,552.0,329.0
2026-02-02 01:00:00+00:00,205.0,172.0,1.0,135.0,572.0,0.0,-134.0,-33.0,572.0,405.0
2026-02-02 02:00:00+00:00,204.0,200.0,1.0,135.0,572.0,0.0,-134.0,-4.0,572.0,434.0
2026-02-02 03:00:00+00:00,203.0,214.0,8.0,135.0,572.0,0.0,-127.0,11.0,572.0,456.0
2026-02-02 04:00:00+00:00,153.0,197.0,8.0,135.0,507.0,0.0,-127.0,44.0,507.0,424.0
2026-02-02 05:00:00+00:00,18.0,153.0,15.0,65.0,135.0,0.0,-50.0,135.0,135.0,220.0
2026-02-02 06:00:00+00:00,20.0,267.0,139.0,83.0,58.0,83.0,56.0,247.0,-25.0,278.0
2026-02-02 07:00:00+00:00,51.0,229.0,87.0,83.0,58.0,82.0,4.0,178.0,-24.0,158.0
2026-02-02 08:00:00+00:00,57.0,218.0,56.0,38.0,124.0,72.0,18.0,161.0,52.0,231.0
2026-02-02 09:00:00+00:00,39.0,187.0,69.0,96.0,221.0,80.0,-27.0,148.0,141.0,262.0
2026-02-02 10:00:00+00:00,72.0,205.0,31.0,96.0,221.0,80.0,-65.0,133.0,141.0,209.0
2026-02-02 11:00:00+00:00,68.0,189.0,28.0,96.0,221.0,85.0,-68.0,121.0,136.0,189.0
2026-02-02 12:00:00+00:00,21.0,191.0,27.0,101.0,194.0,122.0,-74.0,170.0,72.0,168.0
2026-02-02 13:00:00+00:00,30.0,226.0,56.0,87.0,125.0,97.0,-31.0,196.0,28.0,193.0
2026-02-02 14:00:00+00:00,56.0,268.0,171.0,96.0,58.0,275.0,75.0,212.0,-217.0,70.0
2026-02-02 15:00:00+00:00,60.0,268.0,175.0,98.0,58.0,379.0,77.0,208.0,-321.0,-36.0
2026-02-02 16:00:00+00:00,52.0,268.0,145.0,107.0,58.0,394.0,38.0,216.0,-336.0,-82.0
2026-02-02 17:00:00+00:00,37.0,264.0,145.0,102.0,58.0,389.0,43.0,227.0,-331.0,-61.0
2026-02-02 18:00:00+00:00,33.0,268.0,136.0,113.0,68.0,388.0,23.0,235.0,-320.0,-62.0
2026-02-02 19:00:00+00:00,35.0,241.0,111.0,73.0,68.0,304.0,38.0,206.0,-236.0,8.0
2026-02-02 20:00:00+00:00,30.0,168.0,65.0,85.0,151.0,179.0,-20.0,138.0,-28.0,90.0
2026-02-02 21:00:00+00:00,90.0,184.0,7.0,144.0,324.0,45.0,-137.0,94.0,279.0,236.0
2026-02-02 22:00:00+00:00,177.0,133.0,1.0,135.0,419.0,34.0,-134.0,-44.0,385.0,207.0
2026-02-02 23:00:00+00:00,198.0,137.0,1.0,208.0,565.0,0.0,-207.0,-61.0,565.0,297.0
2026-02-03 00:00:00+00:00,208.0,127.0,1.0,197.0,583.0,0.0,-196.0,-81.0,583.0,306.0
2026-02-03 01:00:00+00:00,178.0,118.0,1.0,184.0,585.0,0.0,-183.0,-60.0,585.0,342.0
2026-02-03 02:00:00+00:00,157.0,134.0,0.0,184.0,583.0,0.0,-184.0,-23.0,583.0,376.0
2026-02-03 03:00:00+00:00,137.0,147.0,0.0,184.0,563.0,0.0,-184.0,10.0,563.0,389.0
2026-02-03 04:00:00+00:00,126.0,179.0,0.0,167.0,485.0,0.0,-167.0,53.0,485.0,371.0
2026-02-03 05:00:00+00:00,21.0,271.0,183.0,39.0,85.0,141.0,144.0,250.0,-56.0,338.0
2026-02-03 06:00:00+00:00,22.0,272.0,282.0,109.0,80.0,148.0,173.0,250.0,-68.0,355.0
2026-02-03 07:00:00+00:00,31.0,281.0,233.0,148.0,170.0,165.0,85.0,250.0,5.0,340.0
2026-02-03 08:00:00+00:00,46.0,251.0,79.0,158.0,325.0,75.0,-79.0,205.0,250.0,376.0
2026-02-03 09:00:00+00:00,68.0,205.0,84.0,53.0,190.0,0.0,31.0,137.0,190.0,358.0
2026-02-03 10:00:00+00:00,86.0,169.0,74.0,50.0,252.0,0.0,24.0,83.0,252.0,359.0
2026-02-03 11:00:00+00:00,71.0,179.0,74.0,72.0,255.0,10.0,2.0,108.0,245.0,355.0
2026-02-03 12:00:00+00:00,40.0,204.0,74.0,60.0,240.0,37.0,14.0,164.0,203.0,381.0
2026-02-03 13:00:00+00:00,40.0,226.0,89.0,60.0,240.0,80.0,29.0,186.0,160.0,375.0
2026-02-03 14:00:00+00:00,45.0,295.0,210.0,83.0,150.0,211.0,127.0,250.0,-61.0,316.0
2026-02-03 15:00:00+00:00,39.0,289.0,249.0,105.0,86.0,247.0,144.0,250.0,-161.0,233.0
2026-02-03 16:00:00+00:00,40.0,283.0,189.0,117.0,63.0,371.0,72.0,243.0,-308.0,7.0
2026-02-03 17:00:00+00:00,40.0,274.0,189.0,108.0,63.0,345.0,81.0,234.0,-282.0,33.0
2026-02-03 18:00:00+00:00,31.0,274.0,180.0,83.0,73.0,399.0,97.0,243.0,-326.0,14.0
2026-02-03 19:00:00+00:00,52.0,285.0,166.0,134.0,73.0,206.0,32.0,233.0,-133.0,132.0
2026-02-03 20:00:00+00:00,91.0,109.0,60.0,111.0,355.0,0.0,-51.0,18.0,355.0,322.0
2026-02-03 21:00:00+00:00,185.0,130.0,60.0,226.0,525.0,0.0,-166.0,-55.0,525.0,304.0
2026-02-03 22:00:00+00:00,211.0,145.0,42.0,228.0,571.0,0.0,-186.0,-66.0,571.0,319.0
2026-02-03 23:00:00+00:00,167.0,89.0,35.0,214.0,600.0,0.0,-179.0,-78.0,600.0,343.0
2026-02-04 00:00:00+00:00,191.0,139.0,35.0,216.0,600.0,0.0,-181.0,-52.0,600.0,367.0
2026-02-04 01:00:00+00:00,227.0,179.0,35.0,170.0,600.0,0.0,-135.0,-48.0,600.0,417.0
2026-02-04 02:00:00+00:00,200.0,169.0,35.0,178.0,600.0,0.0,-143.0,-31.0,600.0,426.0
2026-02-04 03:00:00+00:00,180.0,169.0,35.0,195.0,600.0,0.0,-160.0,-11.0,600.0,429.0
2026-02-04 04:00:00+00:00,208.0,154.0,35.0,170.0,600.0,0.0,-135.0,-54.0,600.0,411.0
2026-02-04 05:00:00+00:00,159.0,220.0,105.0,23.0,307.0,0.0,82.0,61.0,307.0,450.0
2026-02-04 06:00:00+00:00,110.0,226.0,154.0,23.0,239.0,35.0,131.0,116.0,204.0,451.0
2026-02-04 07:00:00+00:00,118.0,241.0,139.0,28.0,250.0,35.0,111.0,123.0,215.0,449.0
2026-02-04 08:00:00+00:00,130.0,236.0,114.0,23.0,282.0,15.0,91.0,106.0,267.0,464.0
2026-02-04 09:00:00+00:00,90.0,238.0,160.0,23.0,257.0,15.0,137.0,148.0,242.0,527.0
2026-02-04 10:00:00+00:00,153.0,211.0,159.0,213.0,532.0,0.0,-54.0,58.0,532.0,536.0
2026-02-04 11:00:00+00:00,153.0,211.0,154.0,213.0,539.0,0.0,-59.0,58.0,539.0,538.0
2026-02-04 12:00:00+00:00,179.0,211.0,139.0,86.0,440.0,0.0,53.0,32.0,440.0,525.0
2026-02-04 13:00:00+00:00,181.0,192.0,124.0,96.0,440.0,15.0,28.0,11.0,425.0,464.0
2026-02-04 14:00:00+00:00,92.0,241.0,134.0,23.0,236.0,45.0,111.0,149.0,191.0,451.0
2026-02-04 15:00:00+00:00,63.0,268.0,139.0,80.0,178.0,77.0,59.0,205.0,101.0,365.0
2026-02-04 16:00:00+00:00,70.0,268.0,139.0,80.0,168.0,70.0,59.0,198.0,98.0,355.0
2026-02-04 17:00:00+00:00,59.0,268.0,139.0,80.0,148.0,70.0,59.0,209.0,78.0,346.0
2026-02-04 18:00:00+00:00,51.0,236.0,119.0,23.0,155.0,20.0,96.0,185.0,135.0,416.0
2026-02-04 19:00:00+00:00,139.0,166.0,109.0,213.0,546.0,0.0,-104.0,27.0,546.0,469.0
2026-02-04 20:00:00+00:00,206.0,132.0,120.0,213.0,595.0,0.0,-93.0,-74.0,595.0,428.0
2026-02-04 21:00:00+00:00,201.0,89.0,120.0,225.0,592.0,0.0,-105.0,-112.0,592.0,375.0
2026-02-04 22:00:00+00:00,200.0,115.0,28.0,213.0,600.0,0.0,-185.0,-85.0,600.0,330.0
2026-02-04 23:00:00+00:00,244.0,71.0,94.0,82.0,600.0,0.0,12.0,-173.0,600.0,439.0
2026-02-05 00:00:00+00:00,234.0,134.0,96.0,76.0,600.0,0.0,20.0,-100.0,600.0,520.0
2026-02-05 01:00:00+00:00,213.0,184.0,96.0,89.0,600.0,0.0,7.0,-29.0,600.0,578.0
2026-02-05 02:00:00+00:00,173.0,177.0,96.0,112.0,600.0,0.0,-16.0,4.0,600.0,588.0
2026-02-05 03:00:00+00:00,214.0,181.0,99.0,63.0,600.0,0.0,36.0,-33.0,600.0,603.0
2026-02-05 04:00:00+00:00,230.0,150.0,96.0,71.0,600.0,0.0,25.0,-80.0,600.0,545.0
2026-02-05 05:00:00+00:00,157.0,126.0,226.0,223.0,595.0,0.0,3.0,-31.0,595.0,567.0
2026-02-05 06:00:00+00:00,123.0,148.0,248.0,228.0,521.0,15.0,20.0,25.0,506.0,551.0
2026-02-05 07:00:00+00:00,99.0,173.0,248.0,124.0,420.0,60.0,124.0,74.0,360.0,558.0
2026-02-05 08:00:00+00:00,99.0,223.0,242.0,33.0,334.0,150.0,209.0,124.0,184.0,517.0
2026-02-05 09:00:00+00:00,127.0,233.0,260.0,13.0,347.0,174.0,247.0,106.0,173.0,526.0
2026-02-05 10:00:00+00:00,66.0,233.0,279.0,18.0,232.0,180.0,261.0,167.0,52.0,480.0
2026-02-05 11:00:00+00:00,49.0,230.0,279.0,22.0,232.0,177.0,257.0,181.0,55.0,493.0
2026-02-05 12:00:00+00:00,72.0,236.0,279.0,13.0,214.0,179.0,266.0,164.0,35.0,465.0
2026-02-05 13:00:00+00:00,55.0,236.0,254.0,13.0,229.0,192.0,241.0,181.0,37.0,459.0
2026-02-05 14:00:00+00:00,27.0,193.0,209.0,33.0,189.0,70.0,176.0,166.0,119.0,461.0
2026-02-05 15:00:00+00:00,68.0,224.0,200.0,33.0,157.0,90.0,167.0,156.0,67.0,390.0
2026-02-05 16:00:00+00:00,101.0,213.0,133.0,33.0,149.0,70.0,100.0,112.0,79.0,291.0
2026-02-05 17:00:00+00:00,75.0,200.0,135.0,13.0,147.0,70.0,122.0,125.0,77.0,324.0
2026-02-05 18:00:00+00:00,80.0,187.0,110.0,111.0,280.0,50.0,-1.0,107.0,230.0,336.0
2026-02-05 19:00:00+00:00,154.0,197.0,135.0,173.0,387.0,45.0,-38.0,43.0,342.0,347.0
2026-02-05 20:00:00+00:00,221.0,186.0,91.0,243.0,559.0,40.0,-152.0,-35.0,519.0,332.0
2026-02-05 21:00:00+00:00,257.0,113.0,76.0,131.0,600.0,0.0,-55.0,-144.0,600.0,401.0
2026-02-05 22:00:00+00:00,239.0,113.0,96.0,109.0,600.0,0.0,-13.0,-126.0,600.0,461.0
2026-02-05 23:00:00+00:00,164.0,140.0,40.0,222.0,580.0,0.0,-182.0,-24.0,580.0,374.0
2026-02-06 00:00:00+00:00,165.0,156.0,67.0,176.0,600.0,0.0,-109.0,-9.0,600.0,482.0
2026-02-06 01:00:00+00:00,139.0,154.0,97.0,201.0,600.0,0.0,-104.0,15.0,600.0,511.0
2026-02-06 02:00:00+00:00,154.0,161.0,114.0,176.0,600.0,0.0,-62.0,7.0,600.0,545.0
2026-02-06 03:00:00+00:00,154.0,156.0,87.0,136.0,570.0,0.0,-49.0,2.0,570.0,523.0
2026-02-06 04:00:00+00:00,154.0,215.0,109.0,125.0,555.0,0.0,-16.0,61.0,555.0,600.0
2026-02-06 05:00:00+00:00,19.0,269.0,225.0,22.0,187.0,233.0,203.0,250.0,-46.0,407.0
2026-02-06 06:00:00+00:00,19.0,269.0,285.0,22.0,157.0,175.0,263.0,250.0,-18.0,495.0
2026-02-06 07:00:00+00:00,20.0,270.0,318.0,22.0,125.0,193.0,296.0,250.0,-68.0,478.0
2026-02-06 08:00:00+00:00,22.0,272.0,316.0,22.0,125.0,228.0,294.0,250.0,-103.0,441.0
2026-02-06 09:00:00+00:00,22.0,272.0,318.0,18.0,125.0,230.0,300.0,250.0,-105.0,445.0
2026-02-06 10:00:00+00:00,23.0,273.0,316.0,18.0,125.0,233.0,298.0,250.0,-108.0,440.0
2026-02-06 11:00:00+00:00,23.0,273.0,318.0,18.0,125.0,267.0,300.0,250.0,-142.0,408.0
2026-02-06 12:00:00+00:00,24.0,274.0,318.0,18.0,125.0,264.0,300.0,250.0,-139.0,411.0
2026-02-06 13:00:00+00:00,24.0,274.0,318.0,18.0,125.0,274.0,300.0,250.0,-149.0,401.0
2026-02-06 14:00:00+00:00,21.0,271.0,332.0,32.0,103.0,292.0,300.0,250.0,-189.0,361.0
2026-02-06 15:00:00+00:00,22.0,272.0,332.0,32.0,53.0,298.0,300.0,250.0,-245.0,305.0
2026-02-06 16:00:00+00:00,22.0,272.0,332.0,32.0,48.0,278.0,300.0,250.0,-230.0,320.0
2026-02-06 17:00:00+00:00,21.0,271.0,332.0,32.0,48.0,271.0,300.0,250.0,-223.0,327.0
2026-02-06 18:00:00+00:00,22.0,272.0,332.0,32.0,84.0,282.0,300.0,250.0,-198.0,352.0
2026-02-06 19:00:00+00:00,21.0,271.0,322.0,22.0,68.0,186.0,300.0,250.0,-118.0,432.0
2026-02-06 20:00:00+00:00,20.0,270.0,215.0,22.0,136.0,120.0,193.0,250.0,16.0,459.0
2026-02-06 21:00:00+00:00,80.0,185.0,115.0,167.0,474.0,50.0,-52.0,105.0,424.0,477.0
2026-02-06 22:00:00+00:00,117.0,185.0,120.0,137.0,503.0,50.0,-17.0,68.0,453.0,504.0
2026-02-06 23:00:00+00:00,225.0,116.0,72.0,82.0,600.0,0.0,-10.0,-109.0,600.0,481.0
2026-02-07 00:00:00+00:00,225.0,110.0,60.0,95.0,599.0,0.0,-35.0,-115.0,599.0,449.0
2026-02-07 01:00:00+00:00,225.0,129.0,60.0,94.0,600.0,0.0,-34.0,-96.0,600.0,470.0
2026-02-07 02:00:00+00:00,225.0,157.0,70.0,85.0,600.0,0.0,-15.0,-68.0,600.0,517.0
2026-02-07 03:00:00+00:00,225.0,160.0,60.0,76.0,600.0,0.0,-16.0,-65.0,600.0,519.0
2026-02-07 04:00:00+00:00,233.0,160.0,60.0,64.0,599.0,0.0,-4.0,-73.0,599.0,522.0
2026-02-07 05:00:00+00:00,78.0,172.0,138.0,35.0,364.0,0.0,103.0,94.0,364.0,561.0
2026-02-07 06:00:00+00:00,78.0,175.0,178.0,45.0,206.0,21.0,133.0,97.0,185.0,415.0
2026-02-07 07:00:00+00:00,82.0,213.0,228.0,35.0,206.0,90.0,193.0,131.0,116.0,440.0
2026-02-07 08:00:00+00:00,26.0,248.0,287.0,35.0,86.0,141.0,252.0,222.0,-55.0,419.0
2026-02-07 09:00:00+00:00,24.0,248.0,293.0,25.0,91.0,181.0,268.0,224.0,-90.0,402.0
2026-02-07 10:00:00+00:00,23.0,248.0,293.0,25.0,105.0,178.0,268.0,225.0,-73.0,420.0
2026-02-07 11:00:00+00:00,23.0,260.0,293.0,15.0,126.0,191.0,278.0,237.0,-65.0,450.0
2026-02-07 12:00:00+00:00,23.0,273.0,299.0,15.0,107.0,193.0,284.0,250.0,-86.0,448.0
2026-02-07 13:00:00+00:00,26.0,262.0,268.0,15.0,106.0,177.0,253.0,236.0,-71.0,418.0
2026-02-07 14:00:00+00:00,28.0,257.0,291.0,35.0,106.0,125.0,256.0,229.0,-19.0,466.0
2026-02-07 15:00:00+00:00,28.0,268.0,270.0,20.0,89.0,191.0,250.0,240.0,-102.0,388.0
2026-02-07 16:00:00+00:00,29.0,268.0,271.0,20.0,78.0,207.0,251.0,239.0,-129.0,361.0
2026-02-07 17:00:00+00:00,29.0,243.0,216.0,30.0,78.0,195.0,186.0,214.0,-117.0,283.0
2026-02-07 18:00:00+00:00,32.0,214.0,208.0,20.0,78.0,126.0,188.0,182.0,-48.0,322.0
2026-02-07 19:00:00+00:00,30.0,223.0,91.0,53.0,158.0,52.0,38.0,193.0,106.0,337.0
2026-02-07 20:00:00+00:00,192.0,161.0,77.0,208.0,535.0,0.0,-131.0,-31.0,535.0,373.0
2026-02-07 21:00:00+00:00,165.0,105.0,77.0,233.0,570.0,14.0,-156.0,-60.0,556.0,340.0
2026-02-07 22:00:00+00:00,155.0,115.0,60.0,220.0,572.0,4.0,-160.0,-40.0,568.0,368.0
2026-02-07 23:00:00+00:00,105.0,47.0,87.0,245.0,600.0,0.0,-158.0,-58.0,600.0,384.0
2026-02-08 00:00:00+00:00,58.0,47.0,67.0,225.0,550.0,0.0,-158.0,-11.0,550.0,381.0
2026-02-08 01:00:00+00:00,104.0,52.0,87.0,215.0,600.0,0.0,-128.0,-52.0,600.0,420.0
2026-02-08 02:00:00+00:00,99.0,102.0,88.0,213.0,600.0,0.0,-125.0,3.0,600.0,478.0
2026-02-08 03:00:00+00:00,158.0,121.0,93.0,79.0,550.0,0.0,14.0,-37.0,550.0,527.0
2026-02-08 04:00:00+00:00,148.0,136.0,102.0,57.0,543.0,0.0,45.0,-12.0,543.0,576.0
2026-02-08 05:00:00+00:00,173.0,99.0,66.0,44.0,535.0,0.0,22.0,-74.0,535.0,483.0
2026-02-08 06:00:00+00:00,144.0,122.0,50.0,134.0,550.0,0.0,-84.0,-22.0,550.0,444.0
2026-02-08 07:00:00+00:00,99.0,98.0,62.0,152.0,550.0,0.0,-90.0,-1.0,550.0,459.0
2026-02-08 08:00:00+00:00,21.0,99.0,73.0,77.0,310.0,0.0,-4.0,78.0,310.0,384.0
2026-02-08 09:00:00+00:00,26.0,110.0,97.0,149.0,350.0,0.0,-52.0,84.0,350.0,382.0
2026-02-08 10:00:00+00:00,21.0,160.0,82.0,148.0,350.0,25.0,-66.0,139.0,325.0,398.0
2026-02-08 11:00:00+00:00,20.0,157.0,82.0,144.0,350.0,25.0,-62.0,137.0,325.0,400.0
2026-02-08 12:00:00+00:00,20.0,110.0,98.0,115.0,350.0,0.0,-17.0,90.0,350.0,423.0
2026-02-08 13:00:00+00:00,19.0,97.0,87.0,108.0,350.0,0.0,-21.0,78.0,350.0,407.0
2026-02-08 14:00:00+00:00,19.0,132.0,81.0,115.0,323.0,0.0,-34.0,113.0,323.0,402.0
2026-02-08 15:00:00+00:00,58.0,202.0,121.0,28.0,149.0,25.0,93.0,144.0,124.0,361.0
2026-02-08 16:00:00+00:00,59.0,197.0,151.0,68.0,149.0,25.0,83.0,138.0,124.0,345.0
2026-02-08 17:00:00+00:00,49.0,202.0,147.0,62.0,149.0,25.0,85.0,153.0,124.0,362.0
2026-02-08 18:00:00+00:00,69.0,180.0,146.0,157.0,264.0,0.0,-11.0,111.0,264.0,364.0
2026-02-08 19:00:00+00:00,99.0,112.0,132.0,243.0,471.0,0.0,-111.0,13.0,471.0,373.0
2026-02-08 20:00:00+00:00,294.0,99.0,132.0,222.0,600.0,0.0,-90.0,-195.0,600.0,315.0
2026-02-08 21:00:00+00:00,292.0,97.0,132.0,224.0,600.0,0.0,-92.0,-195.0,600.0,313.0
2026-02-08 22:00:00+00:00,217.0,94.0,132.0,227.0,550.0,0.0,-95.0,-123.0,550.0,332.0
2026-02-08 23:00:00+00:00,281.0,82.0,14.0,52.0,600.0,0.0,-38.0,-199.0,600.0,363.0
2026-02-09 00:00:00+00:00,239.0,112.0,14.0,39.0,600.0,0.0,-25.0,-127.0,600.0,448.0
2026-02-09 01:00:00+00:00,253.0,112.0,14.0,48.0,600.0,0.0,-34.0,-141.0,600.0,425.0
2026-02-09 02:00:00+00:00,232.0,113.0,14.0,67.0,600.0,0.0,-53.0,-119.0,600.0,428.0
2026-02-09 03:00:00+00:00,235.0,127.0,14.0,87.0,585.0,0.0,-73.0,-108.0,585.0,404.0
2026-02-09 04:00:00+00:00,216.0,117.0,14.0,112.0,600.0,0.0,-98.0,-99.0,600.0,403.0
2026-02-09 05:00:00+00:00,26.0,253.0,276.0,15.0,80.0,219.0,261.0,227.0,-139.0,349.0
2026-02-09 06:00:00+00:00,26.0,268.0,273.0,55.0,70.0,178.0,218.0,242.0,-108.0,352.0
2026-02-09 07:00:00+00:00,47.0,268.0,273.0,55.0,70.0,141.0,218.0,221.0,-71.0,368.0
2026-02-09 08:00:00+00:00,38.0,268.0,266.0,55.0,80.0,133.0,211.0,230.0,-53.0,388.0
2026-02-09 09:00:00+00:00,39.0,268.0,278.0,15.0,80.0,145.0,263.0,229.0,-65.0,427.0
2026-02-09 10:00:00+00:00,29.0,255.0,283.0,15.0,152.0,215.0,268.0,226.0,-63.0,431.0
2026-02-09 11:00:00+00:00,54.0,255.0,287.0,38.0,152.0,208.0,249.0,201.0,-56.0,394.0
2026-02-09 12:00:00+00:00,54.0,228.0,299.0,50.0,152.0,193.0,249.0,174.0,-41.0,382.0
2026-02-09 13:00:00+00:00,27.0,223.0,278.0,15.0,152.0,159.0,263.0,196.0,-7.0,452.0
2026-02-09 14:00:00+00:00,27.0,253.0,286.0,75.0,80.0,174.0,211.0,226.0,-94.0,343.0
2026-02-09 15:00:00+00:00,28.0,277.0,273.0,75.0,60.0,295.0,198.0,249.0,-235.0,212.0
2026-02-09 16:00:00+00:00,28.0,271.0,250.0,75.0,60.0,298.0,175.0,243.0,-238.0,180.0
2026-02-09 17:00:00+00:00,28.0,270.0,241.0,75.0,60.0,283.0,166.0,242.0,-223.0,185.0
2026-02-09 18:00:00+00:00,29.0,269.0,178.0,36.0,91.0,229.0,142.0,240.0,-138.0,244.0
