,NO_1_NO_3,NO_3_NO_1,NO_5_NO_3,NO_3_NO_5,NO_4_NO_3,NO_3_NO_4,SE_2_NO_3,NO_3_SE_2,NO_3_NO_1_net_export,NO_3_NO_4_net_export,NO_3_NO_5_net_export,NO_3_SE_2_net_export,Net Export
2026-01-27 15:00:00+00:00,0.0,0.0,0.0,0.0,601.0,0.0,0.0,0.0,0.0,-601.0,0.0,0.0,-601.0
2026-01-27 16:00:00+00:00,0.0,0.0,0.0,0.0,429.625,0.0,0.0,0.0,0.0,-429.625,0.0,0.0,-429.625
2026-01-27 17:00:00+00:00,0.0,0.0,0.0,0.0,399.375,0.0,0.0,0.0,0.0,-399.375,0.0,0.0,-399.375
2026-01-27 18:00:00+00:00,0.0,0.0,0.0,1.3,368.3,0.0,0.0,0.0,0.0,-368.3,1.3,0.0,-367.0
2026-01-27 19:00:00+00:00,0.0,0.0,0.0,1.15,419.9,0.0,0.325,0.0,0.0,-419.9,1.15,-0.325,-419.075
2026-01-27 20:00:00+00:00,0.4,0.0,0.0,3.45,276.175,0.0,16.8,0.0,-0.4,-276.175,3.45,-16.8,-289.925
2026-01-27 21:00:00+00:00,5.875,0.0,40.45,0.0,203.85,0.0,68.425,0.0,-5.875,-203.85,-40.45,-68.425,-318.6
2026-01-27 22:00:00+00:00,5.625,0.0,0.0,12.225,144.075,0.0,94.775,0.0,-5.625,-144.075,12.225,-94.775,-232.25
2026-01-27 23:00:00+00:00,1.475,2.625,0.0,39.975,524.8,0.0,28.925,0.0,1.15,-524.8,39.975,-28.925,-512.5999999999999
2026-01-28 00:00:00+00:00,5.675,0.7,0.0,28.5,474.3,0.0,33.725,0.0,-4.975,-474.3,28.5,-33.725,-484.50000000000006
2026-01-28 01:00:00+00:00,0.0,23.75,0.0,12.425,452.775,0.0,40.45,0.0,23.75,-452.775,12.425,-40.45,-457.04999999999995
2026-01-28 02:00:00+00:00,0.0,62.05,4.3,7.825,484.45,0.0,50.275,0.0,62.05,-484.45,3.5250000000000004,-50.275,-469.15
2026-01-28 03:00:00+00:00,0.0,51.075,2.925,1.5,500.575,0.0,37.8,0.0,51.075,-500.575,-1.4249999999999998,-37.8,-488.725
2026-01-28 04:00:00+00:00,0.0,53.7,11.025,0.0,564.15,0.0,5.775,0.0,53.7,-564.15,-11.025,-5.775,-527.25
2026-01-28 05:00:00+00:00,0.0,19.25,0.0,15.775,675.9,0.0,26.7,0.0,19.25,-675.9,15.775,-26.7,-667.575
2026-01-28 06:00:00+00:00,0.0,0.0,0.0,63.6,770.05,0.0,72.575,0.0,0.0,-770.05,63.6,-72.575,-779.025
2026-01-28 07:00:00+00:00,1.125,0.0,0.0,44.95,864.1,0.0,124.35,0.0,-1.125,-864.1,44.95,-124.35,-944.625
2026-01-28 08:00:00+00:00,0.0,0.0,22.925,16.025,780.075,0.0,199.65,0.0,0.0,-780.075,-6.900000000000002,-199.65,-986.625
2026-01-28 09:00:00+00:00,0.0,0.0,1.275,10.775,904.825,0.0,177.425,0.0,0.0,-904.825,9.5,-177.425,-1072.75
2026-01-28 10:00:00+00:00,0.0,0.0,0.0,97.125,903.225,0.0,232.05,0.0,0.0,-903.225,97.125,-232.05,-1038.15
2026-01-28 11:00:00+00:00,0.0,0.0,0.225,7.825,911.05,0.0,156.825,0.0,0.0,-911.05,7.6000000000000005,-156.825,-1060.2749999999999
2026-01-28 12:00:00+00:00,0.0,0.0,115.625,0.0,838.0,0.0,101.525,0.0,0.0,-838.0,-115.625,-101.525,-1055.15
2026-01-28 13:00:00+00:00,0.0,0.0,103.575,0.0,816.275,0.0,118.325,0.0,0.0,-816.275,-103.575,-118.325,-1038.175
2026-01-28 14:00:00+00:00,0.0,0.0,232.175,0.0,782.275,0.0,53.375,0.0,0.0,-782.275,-232.175,-53.375,-1067.825
2026-01-28 15:00:00+00:00,0.0,0.0,307.2,0.0,784.3,0.0,20.825,0.0,0.0,-784.3,-307.2,-20.825,-1112.325
2026-01-28 16:00:00+00:00,0.025,0.025,307.65,0.0,794.475,0.0,15.025,0.0,0.0,-794.475,-307.65,-15.025,-1117.15
2026-01-28 17:00:00+00:00,0.0,9.35,272.375,0.0,787.075,0.0,79.75,0.0,9.35,-787.075,-272.375,-79.75,-1129.85
2026-01-28 18:00:00+00:00,0.0,0.0,295.475,0.0,812.35,0.0,50.35,0.0,0.0,-812.35,-295.475,-50.35,-1158.175
2026-01-28 19:00:00+00:00,0.0,0.025,353.375,0.0,791.85,0.0,15.225,0.0,0.025,-791.85,-353.375,-15.225,-1160.425
2026-01-28 20:00:00+00:00,0.0,0.0,246.15,0.0,804.625,0.0,138.65,0.0,0.0,-804.625,-246.15,-138.65,-1189.4250000000002
2026-01-28 21:00:00+00:00,0.0,0.0,198.05,0.0,831.05,0.0,161.85,0.0,0.0,-831.05,-198.05,-161.85,-1190.9499999999998
2026-01-28 22:00:00+00:00,0.025,1.825,255.55,0.0,870.65,0.0,38.0,0.0,1.8,-870.65,-255.55,-38.0,-1162.4
2026-01-28 23:00:00+00:00,0.0,28.85,94.725,0.0,897.5,0.0,210.825,0.0,28.85,-897.5,-94.725,-210.825,-1174.2
2026-01-29 00:00:00+00:00,0.0,200.7,71.85,0.0,945.1,0.0,305.975,0.0,200.7,-945.1,-71.85,-305.975,-1122.2250000000001
2026-01-29 01:00:00+00:00,0.0,107.0,0.0,63.675,982.85,0.0,277.475,0.0,107.0,-982.85,63.675,-277.475,-1089.65
2026-01-29 02:00:00+00:00,0.0,125.5,1.85,37.65,1023.725,0.0,223.475,0.0,125.5,-1023.725,35.8,-223.475,-1085.9
2026-01-29 03:00:00+00:00,15.875,0.65,2.55,3.3,1053.7,0.0,27.525,0.0,-15.225,-1053.7,0.75,-27.525,-1095.7
2026-01-29 04:00:00+00:00,26.625,0.0,33.1,0.0,1037.4,0.0,15.45,0.0,-26.625,-1037.4,-33.1,-15.45,-1112.575
2026-01-29 05:00:00+00:00,21.2,0.0,17.65,0.95,968.25,0.0,46.65,0.0,-21.2,-968.25,-16.7,-46.65,-1052.8000000000002
2026-01-29 06:00:00+00:00,3.375,0.0,0.0,3.45,790.125,0.0,77.25,0.0,-3.375,-790.125,3.45,-77.25,-867.3
2026-01-29 07:00:00+00:00,0.4,0.0,0.0,77.25,845.35,0.0,126.575,0.0,-0.4,-845.35,77.25,-126.575,-895.075
2026-01-29 08:00:00+00:00,2.675,0.0,0.0,115.55,744.35,0.0,115.425,0.0,-2.675,-744.35,115.55,-115.425,-746.9
2026-01-29 09:00:00+00:00,0.0,0.025,0.0,112.85,774.65,0.0,163.9,0.0,0.025,-774.65,112.85,-163.9,-825.675
2026-01-29 10:00:00+00:00,0.0,0.0,0.0,9.65,743.0,0.0,26.025,0.0,0.0,-743.0,9.65,-26.025,-759.375
2026-01-29 11:00:00+00:00,0.0,0.0,0.0,8.6,697.15,0.0,5.225,0.0,0.0,-697.15,8.6,-5.225,-693.775
2026-01-29 12:00:00+00:00,0.375,0.0,0.0,4.875,707.975,0.0,0.375,0.0,-0.375,-707.975,4.875,-0.375,-703.85
2026-01-29 13:00:00+00:00,0.0,0.0,0.0,11.825,651.8,0.0,0.0,0.0,0.0,-651.8,11.825,0.0,-639.9749999999999
2026-01-29 14:00:00+00:00,0.0,0.0,0.0,2.4,643.475,0.0,0.0,0.0,0.0,-643.475,2.4,0.0,-641.075
2026-01-29 15:00:00+00:00,0.25,0.0,0.0,4.05,681.1,0.0,0.0,0.0,-0.25,-681.1,4.05,0.0,-677.3000000000001
2026-01-29 16:00:00+00:00,0.0,0.0,0.0,1.825,691.375,0.0,0.45,0.0,0.0,-691.375,1.825,-0.45,-690.0
2026-01-29 17:00:00+00:00,0.0,0.0,0.0,2.75,612.375,0.0,0.0,0.0,0.0,-612.375,2.75,0.0,-609.625
2026-01-29 18:00:00+00:00,0.75,0.0,0.0,0.0,675.35,0.0,0.0,0.0,-0.75,-675.35,0.0,0.0,-676.1
2026-01-29 19:00:00+00:00,0.0,0.0,0.0,25.1,740.35,0.0,0.175,0.0,0.0,-740.35,25.1,-0.175,-715.425
2026-01-29 20:00:00+00:00,2.725,6.9,0.0,16.775,719.375,0.0,1.375,0.0,4.175000000000001,-719.375,16.775,-1.375,-699.8000000000001
2026-01-29 21:00:00+00:00,0.7,0.0,0.0,61.8,741.05,0.0,27.925,0.0,-0.7,-741.05,61.8,-27.925,-707.875
2026-01-29 22:00:00+00:00,0.0,5.875,0.0,19.675,641.825,0.0,7.775,0.0,5.875,-641.825,19.675,-7.775,-624.0500000000001
2026-01-29 23:00:00+00:00,0.25,0.85,0.0,26.6,861.275,0.0,14.825,2.45,0.6,-861.275,26.6,-12.375,-846.4499999999999
2026-01-30 00:00:00+00:00,0.025,0.0,0.0,25.225,818.025,0.0,40.775,0.0,-0.025,-818.025,25.225,-40.775,-833.5999999999999
2026-01-30 01:00:00+00:00,0.85,0.45,0.0,23.225,851.025,0.0,18.525,0.0,-0.39999999999999997,-851.025,23.225,-18.525,-846.7249999999999
2026-01-30 02:00:00+00:00,0.025,0.15,0.0,2.975,845.05,0.0,0.025,0.0,0.125,-845.05,2.975,-0.025,-841.9749999999999
2026-01-30 03:00:00+00:00,0.0,271.475,0.0,6.875,1094.375,0.0,40.225,0.0,271.475,-1094.375,6.875,-40.225,-856.25
2026-01-30 04:00:00+00:00,0.0,245.9,4.925,2.65,1039.8,0.0,208.625,0.0,245.9,-1039.8,-2.275,-208.625,-1004.8
2026-01-30 05:00:00+00:00,0.0,90.975,0.0,0.825,967.5,0.0,102.0,0.0,90.975,-967.5,0.825,-102.0,-977.6999999999999
2026-01-30 06:00:00+00:00,0.0,44.55,10.175,0.0,991.15,0.0,9.875,0.0,44.55,-991.15,-10.175,-9.875,-966.65
2026-01-30 07:00:00+00:00,0.0,6.6,144.175,0.0,839.775,0.0,0.0,0.0,6.6,-839.775,-144.175,0.0,-977.3499999999999
2026-01-30 08:00:00+00:00,0.0,46.925,61.7,0.3,796.925,0.0,219.8,0.0,46.925,-796.925,-61.400000000000006,-219.8,-1031.2
2026-01-30 09:00:00+00:00,0.0,64.675,451.625,0.0,734.5,0.0,0.0,0.0,64.675,-734.5,-451.625,0.0,-1121.45
2026-01-30 10:00:00+00:00,0.025,32.875,360.05,0.0,732.125,0.0,0.0,0.0,32.85,-732.125,-360.05,0.0,-1059.325
2026-01-30 11:00:00+00:00,0.0,4.075,263.525,0.0,735.65,0.0,0.0,0.0,4.075,-735.65,-263.525,0.0,-995.0999999999999
2026-01-30 12:00:00+00:00,0.0,10.825,58.75,19.125,782.9,0.0,116.45,0.0,10.825,-782.9,-39.625,-116.45,-928.15
2026-01-30 13:00:00+00:00,0.0,47.125,155.275,0.0,759.875,0.0,38.125,0.0,47.125,-759.875,-155.275,-38.125,-906.15
2026-01-30 14:00:00+00:00,0.0,2.9,139.075,0.0,799.0,0.0,0.0,0.0,2.9,-799.0,-139.075,0.0,-935.175
2026-01-30 15:00:00+00:00,0.0,0.0,131.25,0.0,816.9,0.0,7.575,0.2,0.0,-816.9,-131.25,-7.375,-955.525
2026-01-30 16:00:00+00:00,0.0,18.25,0.025,0.9,856.25,0.0,0.0,0.0,18.25,-856.25,0.875,0.0,-837.125
2026-01-30 17:00:00+00:00,0.0,4.225,0.0,4.225,798.075,0.0,0.0,3.9,4.225,-798.075,4.225,3.9,-785.725
2026-01-30 18:00:00+00:00,0.0,26.075,0.0,3.125,903.4,0.0,4.975,1.025,26.075,-903.4,3.125,-3.9499999999999997,-878.15
2026-01-30 19:00:00+00:00,0.0,122.575,0.0,17.25,933.925,0.0,84.3,0.0,122.575,-933.925,17.25,-84.3,-878.3999999999999
2026-01-30 20:00:00+00:00,0.0,67.95,0.0,13.475,916.5,0.0,18.675,0.0,67.95,-916.5,13.475,-18.675,-853.7499999999999
2026-01-30 21:00:00+00:00,0.0,171.6,0.0,11.55,957.375,0.0,33.25,0.0,171.6,-957.375,11.55,-33.25,-807.475
2026-01-30 22:00:00+00:00,0.0,233.775,0.25,0.0,992.45,0.0,8.25,0.0,233.775,-992.45,-0.25,-8.25,-767.1750000000001
2026-01-30 23:00:00+00:00,0.0,227.3,21.675,0.0,1044.45,0.0,28.425,0.0,227.3,-1044.45,-21.675,-28.425,-867.25
2026-01-31 00:00:00+00:00,0.0,235.425,0.05,0.0,1035.2,0.0,0.025,0.0,235.425,-1035.2,-0.05,-0.025,-799.85
2026-01-31 01:00:00+00:00,0.0,353.875,0.05,0.0,1109.075,0.0,12.35,0.0,353.875,-1109.075,-0.05,-12.35,-767.6
2026-01-31 02:00:00+00:00,0.0,494.0,40.425,0.0,1044.3,0.0,206.675,0.0,494.0,-1044.3,-40.425,-206.675,-797.3999999999999
2026-01-31 03:00:00+00:00,0.0,598.45,6.2,0.0,861.475,0.0,501.875,0.0,598.45,-861.475,-6.2,-501.875,-771.0999999999999
2026-01-31 04:00:00+00:00,0.0,569.075,22.8,0.0,938.9,0.0,404.925,0.0,569.075,-938.9,-22.8,-404.925,-797.55
2026-01-31 05:00:00+00:00,0.0,434.15,5.875,0.0,846.95,0.0,452.675,0.0,434.15,-846.95,-5.875,-452.675,-871.3500000000001
2026-01-31 06:00:00+00:00,0.0,331.25,5.85,0.0,1044.0,0.0,196.275,0.0,331.25,-1044.0,-5.85,-196.275,-914.875
2026-01-31 07:00:00+00:00,0.0,649.0,0.025,0.0,1033.175,0.0,532.6,0.0,649.0,-1033.175,-0.025,-532.6,-916.8
2026-01-31 08:00:00+00:00,0.0,554.025,0.0,0.0,987.225,0.0,532.775,0.0,554.025,-987.225,0.0,-532.775,-965.975
2026-01-31 09:00:00+00:00,0.0,695.9,2.0,0.0,1070.275,0.0,635.55,0.0,695.9,-1070.275,-2.0,-635.55,-1011.9250000000001
2026-01-31 10:00:00+00:00,0.0,555.0,1.725,0.025,1167.75,0.0,402.05,0.0,555.0,-1167.75,-1.7000000000000002,-402.05,-1016.5
2026-01-31 11:00:00+00:00,0.0,661.975,0.0,0.05,1163.675,0.0,489.8,0.0,661.975,-1163.675,0.05,-489.8,-991.4499999999999
2026-01-31 12:00:00+00:00,0.0,576.3,0.95,0.0,917.05,0.0,632.675,0.0,576.3,-917.05,-0.95,-632.675,-974.375
2026-01-31 13:00:00+00:00,0.0,756.025,0.6,0.0,954.125,0.0,771.55,0.0,756.025,-954.125,-0.6,-771.55,-970.25
2026-01-31 14:00:00+00:00,0.0,780.675,1.925,0.0,957.95,0.0,818.1,0.0,780.675,-957.95,-1.925,-818.1,-997.3000000000002
2026-01-31 15:00:00+00:00,0.0,889.9,0.025,0.0,934.975,0.0,1019.025,0.0,889.9,-934.975,-0.025,-1019.025,-1064.125
2026-01-31 16:00:00+00:00,0.0,750.45,0.0,0.0,865.925,0.0,978.025,0.0,750.45,-865.925,0.0,-978.025,-1093.5
2026-01-31 17:00:00+00:00,0.0,636.425,0.0,0.0,959.475,0.0,768.575,0.0,636.425,-959.475,0.0,-768.575,-1091.625
2026-01-31 18:00:00+00:00,0.0,814.875,0.0,0.0,969.5,0.0,916.925,0.0,814.875,-969.5,0.0,-916.925,-1071.55
2026-01-31 19:00:00+00:00,0.0,923.575,0.0,0.0,1003.3,0.0,948.225,0.0,923.575,-1003.3,0.0,-948.225,-1027.9499999999998
2026-01-31 20:00:00+00:00,0.0,1016.25,0.0,0.0,995.8,0.0,1016.575,0.0,1016.25,-995.8,0.0,-1016.575,-996.125
2026-01-31 21:00:00+00:00,0.0,1108.775,1.875,0.0,1009.775,0.0,1044.65,0.0,1108.775,-1009.775,-1.875,-1044.65,-947.525
2026-01-31 22:00:00+00:00,0.0,933.8,8.925,0.0,1001.325,0.0,834.65,0.0,933.8,-1001.325,-8.925,-834.65,-911.1
2026-01-31 23:00:00+00:00,0.0,1245.875,50.625,0.0,936.325,0.0,1062.6,0.0,1245.875,-936.325,-50.625,-1062.6,-803.675
2026-02-01 00:00:00+00:00,0.0,1313.725,71.1,0.0,998.825,0.0,1050.2,0.0,1313.725,-998.825,-71.1,-1050.2,-806.4000000000002
2026-02-01 01:00:00+00:00,0.0,1326.7,51.0,0.0,1038.075,0.0,958.55,0.0,1326.7,-1038.075,-51.0,-958.55,-720.925
2026-02-01 02:00:00+00:00,0.0,1164.675,13.075,0.0,1057.95,0.0,877.3,0.0,1164.675,-1057.95,-13.075,-877.3,-783.6500000000001
2026-02-01 03:00:00+00:00,0.0,1036.125,0.7,0.0,1071.15,0.0,725.95,0.0,1036.125,-1071.15,-0.7,-725.95,-761.6750000000002
2026-02-01 04:00:00+00:00,0.0,945.0,1.2,0.0,1095.6,0.0,724.4,0.0,945.0,-1095.6,-1.2,-724.4,-876.1999999999998
2026-02-01 05:00:00+00:00,0.0,782.35,6.7,0.0,1097.675,0.0,629.7,0.0,782.35,-1097.675,-6.7,-629.7,-951.7249999999999
2026-02-01 06:00:00+00:00,0.0,989.25,0.7,0.0,1152.025,0.0,743.525,0.0,989.25,-1152.025,-0.7,-743.525,-907.0
2026-02-01 07:00:00+00:00,0.0,1046.8,3.2,0.0,1144.825,0.0,731.225,0.0,1046.8,-1144.825,-3.2,-731.225,-832.4500000000002
2026-02-01 08:00:00+00:00,0.0,899.025,35.3,0.0,1190.55,0.0,624.775,0.0,899.025,-1190.55,-35.3,-624.775,-951.5999999999999
2026-02-01 09:00:00+00:00,0.0,731.225,49.375,0.0,1124.05,0.0,522.225,0.0,731.225,-1124.05,-49.375,-522.225,-964.425
2026-02-01 10:00:00+00:00,0.0,384.05,77.1,0.0,1085.05,0.0,239.05,0.0,384.05,-1085.05,-77.1,-239.05,-1017.1500000000001
2026-02-01 11:00:00+00:00,0.0,437.7,89.075,0.0,1082.025,0.0,278.9,0.0,437.7,-1082.025,-89.075,-278.9,-1012.3000000000001
2026-02-01 12:00:00+00:00,0.0,700.95,7.75,0.0,1146.425,0.0,430.425,0.0,700.95,-1146.425,-7.75,-430.425,-883.6499999999999
2026-02-01 13:00:00+00:00,0.0,615.275,0.0,0.0,1146.625,0.0,395.225,0.0,615.275,-1146.625,0.0,-395.225,-926.575
2026-02-01 14:00:00+00:00,0.0,853.125,0.0,0.0,1206.0,0.0,587.7,0.0,853.125,-1206.0,0.0,-587.7,-940.575
2026-02-01 15:00:00+00:00,0.0,971.75,0.0,0.0,1267.1,0.0,658.625,0.0,971.75,-1267.1,0.0,-658.625,-953.9749999999999
2026-02-01 16:00:00+00:00,0.0,959.475,0.0,0.0,1255.925,0.0,687.4,0.0,959.475,-1255.925,0.0,-687.4,-983.8499999999999
2026-02-01 17:00:00+00:00,0.0,906.1,0.05,0.0,1216.925,0.0,704.85,0.0,906.1,-1216.925,-0.05,-704.85,-1015.7249999999999
2026-02-01 18:00:00+00:00,0.0,747.65,0.0,0.0,1136.65,0.0,612.275,0.0,747.65,-1136.65,0.0,-612.275,-1001.2750000000001
2026-02-01 19:00:00+00:00,0.0,787.8,0.0,0.0,1113.0,0.0,656.875,0.0,787.8,-1113.0,0.0,-656.875,-982.075
2026-02-01 20:00:00+00:00,0.0,901.575,0.25,0.0,1102.45,0.0,759.675,0.0,901.575,-1102.45,-0.25,-759.675,-960.8
2026-02-01 21:00:00+00:00,0.0,828.1,0.0,0.0,1102.65,0.0,635.65,0.0,828.1,-1102.65,0.0,-635.65,-910.2
2026-02-01 22:00:00+00:00,0.0,672.725,0.0,0.0,1081.45,0.0,452.975,0.0,672.725,-1081.45,0.0,-452.975,-861.7
2026-02-01 23:00:00+00:00,18.525,0.0,0.7,0.0,968.05,0.0,0.0,0.0,-18.525,-968.05,-0.7,0.0,-987.275
2026-02-02 00:00:00+00:00,48.375,0.0,22.1,0.0,938.95,0.0,0.0,0.0,-48.375,-938.95,-22.1,0.0,-1009.4250000000001
2026-02-02 01:00:00+00:00,32.35,0.0,15.775,0.0,921.2,0.0,0.0,0.0,-32.35,-921.2,-15.775,0.0,-969.325
2026-02-02 02:00:00+00:00,2.225,0.075,43.8,0.0,981.975,0.0,0.0,0.0,-2.15,-981.975,-43.8,0.0,-1027.925
2026-02-02 03:00:00+00:00,0.075,0.0,28.275,0.0,1014.525,0.0,0.0,0.0,-0.075,-1014.525,-28.275,0.0,-1042.875
2026-02-02 04:00:00+00:00,31.85,0.0,145.2,0.0,952.9,0.0,6.3,0.0,-31.85,-952.9,-145.2,-6.3,-1136.25
2026-02-02 05:00:00+00:00,29.8,0.0,274.15,0.0,956.4,0.0,15.675,0.0,-29.8,-956.4,-274.15,-15.675,-1276.0249999999999
2026-02-02 06:00:00+00:00,4.5,13.05,328.875,0.0,1021.075,0.0,0.0,0.0,8.55,-1021.075,-328.875,0.0,-1341.4
2026-02-02 07:00:00+00:00,0.0,0.05,471.75,0.0,864.575,0.0,0.0,0.6,0.05,-864.575,-471.75,0.6,-1335.6750000000002
2026-02-02 08:00:00+00:00,0.0,59.625,156.85,0.0,1042.8,0.0,156.6,0.0,59.625,-1042.8,-156.85,-156.6,-1296.6249999999998
2026-02-02 09:00:00+00:00,0.125,0.0,421.85,0.0,910.125,0.0,0.0,3.8,-0.125,-910.125,-421.85,3.8,-1328.3
2026-02-02 10:00:00+00:00,4.025,2.075,324.5,0.0,898.9,0.0,10.4,0.0,-1.9500000000000002,-898.9,-324.5,-10.4,-1235.75
2026-02-02 11:00:00+00:00,20.425,0.0,269.5,0.0,920.75,0.0,8.825,2.2,-20.425,-920.75,-269.5,-6.624999999999999,-1217.3
2026-02-02 12:00:00+00:00,3.05,0.0,202.7,0.0,986.325,0.0,7.775,0.0,-3.05,-986.325,-202.7,-7.775,-1199.8500000000001
2026-02-02 13:00:00+00:00,8.6,0.0,174.8,0.0,1005.75,0.0,16.55,0.0,-8.6,-1005.75,-174.8,-16.55,-1205.7
2026-02-02 14:00:00+00:00,0.0,0.0,206.025,0.0,1013.35,0.0,21.375,0.0,0.0,-1013.35,-206.025,-21.375,-1240.75
2026-02-02 15:00:00+00:00,0.0,2.275,261.625,0.0,1014.225,0.0,3.15,0.0,2.275,-1014.225,-261.625,-3.15,-1276.7250000000001
2026-02-02 16:00:00+00:00,0.725,1.0,182.875,0.0,1052.275,0.0,0.0,0.0,0.275,-1052.275,-182.875,0.0,-1234.875
2026-02-02 17:00:00+00:00,0.0,15.975,138.25,0.0,1070.05,0.0,0.0,0.0,15.975,-1070.05,-138.25,0.0,-1192.325
2026-02-02 18:00:00+00:00,0.0,0.0,130.9,0.0,1081.55,0.0,13.925,0.0,0.0,-1081.55,-130.9,-13.925,-1226.375
2026-02-02 19:00:00+00:00,1.525,103.6,65.575,0.0,1135.65,0.0,169.85,0.0,102.07499999999999,-1135.65,-65.575,-169.85,-1269.0
2026-02-02 20:00:00+00:00,0.0,276.65,0.675,0.0,1150.275,0.0,365.85,0.0,276.65,-1150.275,-0.675,-365.85,-1240.15
2026-02-02 21:00:00+00:00,0.0,424.325,9.45,0.0,1174.45,0.0,508.275,0.0,424.325,-1174.45,-9.45,-508.275,-1267.85
2026-02-02 22:00:00+00:00,0.0,874.775,24.3,0.0,1222.175,0.0,814.875,0.0,874.775,-1222.175,-24.3,-814.875,-1186.575
2026-02-02 23:00:00+00:00,0.0,294.525,2.9,0.0,1256.85,0.0,456.35,0.0,294.525,-1256.85,-2.9,-456.35,-1421.5749999999998
2026-02-03 00:00:00+00:00,0.0,163.325,20.0,0.0,1309.675,0.0,262.675,0.0,163.325,-1309.675,-20.0,-262.675,-1429.0249999999999
2026-02-03 01:00:00+00:00,0.0,136.275,16.75,0.0,1345.35,0.0,183.25,0.0,136.275,-1345.35,-16.75,-183.25,-1409.0749999999998
2026-02-03 02:00:00+00:00,2.5,0.0,43.775,0.0,1360.225,0.0,39.25,0.0,-2.5,-1360.225,-43.775,-39.25,-1445.75
2026-02-03 03:00:00+00:00,3.25,0.0,30.8,0.0,1371.925,0.0,62.725,0.0,-3.25,-1371.925,-30.8,-62.725,-1468.6999999999998
2026-02-03 04:00:00+00:00,3.2,7.175,31.475,15.15,1354.3,0.0,100.575,0.0,3.9749999999999996,-1354.3,-16.325000000000003,-100.575,-1467.2250000000001
2026-02-03 05:00:00+00:00,0.0,42.6,0.95,46.025,1295.375,0.0,120.15,0.0,42.6,-1295.375,45.074999999999996,-120.15,-1327.8500000000001
2026-02-03 06:00:00+00:00,0.0,0.0,0.0,72.55,1287.975,0.0,104.45,0.0,0.0,-1287.975,72.55,-104.45,-1319.875
2026-02-03 07:00:00+00:00,0.0,0.0,213.025,0.0,975.1,0.0,56.675,0.0,0.0,-975.1,-213.025,-56.675,-1244.8
2026-02-03 08:00:00+00:00,0.075,0.0,238.7,0.0,988.425,0.0,105.65,0.0,-0.075,-988.425,-238.7,-105.65,-1332.8500000000001
2026-02-03 09:00:00+00:00,1.5,0.0,287.375,0.0,995.425,0.0,71.6,0.0,-1.5,-995.425,-287.375,-71.6,-1355.8999999999999
2026-02-03 10:00:00+00:00,0.025,0.0,326.5,0.0,996.9,0.0,25.925,0.0,-0.025,-996.9,-326.5,-25.925,-1349.35
2026-02-03 11:00:00+00:00,0.0,0.0,235.15,0.0,997.95,0.0,128.175,0.0,0.0,-997.95,-235.15,-128.175,-1361.275
2026-02-03 12:00:00+00:00,0.0,0.0,310.1,0.0,996.775,0.0,89.6,0.0,0.0,-996.775,-310.1,-89.6,-1396.475
2026-02-03 13:00:00+00:00,0.0,0.0,335.3,0.0,997.3,0.0,20.825,0.0,0.0,-997.3,-335.3,-20.825,-1353.425
2026-02-03 14:00:00+00:00,0.0,0.0,295.525,0.0,996.6,0.0,28.025,0.0,0.0,-996.6,-295.525,-28.025,-1320.15
2026-02-03 15:00:00+00:00,0.0,0.0,299.1,0.0,1024.025,0.0,24.375,0.0,0.0,-1024.025,-299.1,-24.375,-1347.5
2026-02-03 16:00:00+00:00,0.0,1.275,585.05,0.0,744.25,0.0,0.0,0.0,1.275,-744.25,-585.05,0.0,-1328.025
2026-02-03 17:00:00+00:00,0.0,15.875,146.9,22.175,942.725,0.0,226.8,0.0,15.875,-942.725,-124.72500000000001,-226.8,-1278.375
2026-02-03 18:00:00+00:00,0.0,340.15,56.825,0.0,1083.675,0.0,483.0,0.0,340.15,-1083.675,-56.825,-483.0,-1283.35
2026-02-03 19:00:00+00:00,0.0,232.325,81.825,8.45,1241.875,0.0,280.225,0.0,232.325,-1241.875,-73.375,-280.225,-1363.15
2026-02-03 20:00:00+00:00,0.0,647.4,0.0,11.4,1264.025,0.0,765.55,0.0,647.4,-1264.025,11.4,-765.55,-1370.775
2026-02-03 21:00:00+00:00,0.0,548.1,0.0,9.425,1221.275,0.0,787.225,0.0,548.1,-1221.275,9.425,-787.225,-1450.9750000000001
2026-02-03 22:00:00+00:00,0.0,517.325,0.0,0.0,1248.675,0.0,684.975,0.0,517.325,-1248.675,0.0,-684.975,-1416.3249999999998
2026-02-03 23:00:00+00:00,0.0,887.9,7.275,0.0,1343.55,0.0,877.8,0.0,887.9,-1343.55,-7.275,-877.8,-1340.725
2026-02-04 00:00:00+00:00,0.0,913.175,29.1,0.0,1375.05,0.0,819.925,0.0,913.175,-1375.05,-29.1,-819.925,-1310.9
2026-02-04 01:00:00+00:00,0.0,886.85,12.4,0.0,1376.425,0.0,720.35,0.0,886.85,-1376.425,-12.4,-720.35,-1222.3249999999998
2026-02-04 02:00:00+00:00,0.0,848.275,9.925,0.25,1381.225,0.0,676.4,0.0,848.275,-1381.225,-9.675,-676.4,-1219.0249999999999
2026-02-04 03:00:00+00:00,0.0,969.625,2.55,0.0,1376.875,0.0,817.075,0.0,969.625,-1376.875,-2.55,-817.075,-1226.875
2026-02-04 04:00:00+00:00,0.0,796.45,6.375,40.9,1374.4,0.0,674.325,0.0,796.45,-1374.4,34.525,-674.325,-1217.75
